50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.259247,,,,,,,,,,,,,,,,a5bd3f57-c43c-446f-bbf4-4869401c2a62,15,,"[50.6, 24.3]",3754204,0,,,,,-1.3258177,,Right Foot,,,"[54.7, 7.9]",,Ground Pass,,16.904734,,,Scott Sinclair,11117.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,3,Aston Villa,59,['a3037b1f-4647-4860-b209-26d3a759bff2'],7,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:07.593,Pass,
,,,,,,,,,,,,,,,,,,1.688889,,,,,,,,,,,,,,,,3fef30a3-8ddb-4e05-a3e8-481cd6bcb8f5,22,,"[51.1, 3.3]",3754204,0,,,,,3.0761838,,Left Foot,,,"[28.2, 4.8]",,Ground Pass,,22.949074,,,Ciaran Clark,3041.0,,,,,,Free Kick,1,From Free Kick,Jordan Amavi,4347.0,Left Back,4,Aston Villa,59,['9f5bfebd-5fc0-41fe-b4e3-ed7d05c59bc9'],20,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:20.611,Pass,
,,,,,,,,,,,,,,,,,,2.407398,,,,,,,,,,,,,,,,ac03592f-1fb4-47cb-b6fb-fad56e3c0031,25,,"[28.2, 11.7]",3754204,0,,,,,1.5630245,,Left Foot,,,"[28.5, 50.3]",,Ground Pass,,38.601166,,,Micah Richards,42700.0,,,,,,,1,From Free Kick,Ciaran Clark,3041.0,Left Center Back,4,Aston Villa,59,['b1bf0621-abfa-4b75-9f85-ef06da644c73'],23,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:23.970,Pass,
,,,,,,,,,,,,,,,,,,1.161624,,,,,,,,,,,,,,,,2859294a-2d78-49e1-80b8-ca2c44a64772,28,,"[34.2, 51.5]",3754204,0,,,,,0.6055447,,Left Foot,,,"[45.9, 59.6]",,Ground Pass,,14.230249,,,Ashley Westwood,3583.0,,,,,,,1,From Free Kick,Micah Richards,42700.0,Right Center Back,4,Aston Villa,59,['43844b90-d467-4957-af29-27f68fe792e7'],28,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:28.489,Pass,
,,,,,,,,,,,,,,,,,,1.698606,,,,,,,,,,,,,,,,a1e350de-4205-4801-8d52-3aaa5fc6e3f2,31,,"[45.9, 59.6]",3754204,0,,,,,-2.4841228,,Right Foot,,,"[32.3, 49.1]",,Ground Pass,,17.181677,,,Micah Richards,42700.0,,,,,,,1,From Free Kick,Ashley Westwood,3583.0,Right Center Midfield,4,Aston Villa,59,['6593216a-921a-4ab1-932e-7e7aa1c3d1d2'],30,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:30.569,Pass,
,,,,,,,,,,,,,,,,,,2.274147,,,,,,,,,,,,,,,,91e15918-250f-469a-b794-5f1bec84a7d4,34,,"[38.0, 48.9]",3754204,0,,,,,-1.5958806,,Right Foot,,,"[37.3, 21.0]",,Ground Pass,,27.90878,,,Ciaran Clark,3041.0,,,,,,,1,From Free Kick,Micah Richards,42700.0,Right Center Back,4,Aston Villa,59,['71bf33b2-fc4e-4c7e-9460-9ee22b82b350'],34,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:34.058,Pass,
,,,,,,,,,,,,,,,,,,0.865592,,,,,,,,,,,,,,,,630ad0e9-b1e4-40eb-b1f1-b4311144aa36,37,,"[46.6, 21.7]",3754204,0,,,,,0.26625204,,Left Foot,,,"[55.4, 24.1]",,Ground Pass,,9.121404,,,Scott Sinclair,11117.0,,,,,,,1,From Free Kick,Ciaran Clark,3041.0,Left Center Back,4,Aston Villa,59,['42d9d681-cd6d-488d-a352-61963520af26'],38,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:38.869,Pass,
,,,,,,,,,,,,,,,,,,2.141385,,,,,,,,,,,,,,,,d24e785b-59e7-4c21-a39e-30cc598a236b,39,,"[55.4, 24.1]",3754204,0,,,,,-2.6360116,,Right Foot,,,"[44.2, 17.9]",,Ground Pass,,12.801562,,,Ciaran Clark,3041.0,,,,,,,1,From Free Kick,Scott Sinclair,11117.0,Left Wing,4,Aston Villa,59,['5f722df8-fa82-4745-be76-035359df1855'],39,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:39.735,Pass,
,,,,,,,,,,,,,,,,,,1.63719,,,,,,,,,,,,,,,,cf7965f8-c1f8-4ef7-ba4f-9f16cc20544b,42,,"[44.2, 17.6]",3754204,0,,,,,1.7081889,,Left Foot,,,"[39.9, 48.7]",,Ground Pass,,31.395859,,,Micah Richards,42700.0,,,,,,,1,From Free Kick,Ciaran Clark,3041.0,Left Center Back,4,Aston Villa,59,['91b3d15a-5d50-4447-9441-0599ec3ecb8a'],42,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:42.866,Pass,
,,,,,,,,,,,,,,,,,,1.899161,,,,,,,,,,,,,,,,87cda6c1-2d0c-4221-a3f9-d38a485cb5fd,45,,"[43.5, 47.2]",3754204,0,,,,,-1.5392753,,Right Foot,,,"[44.2, 25.0]",,Ground Pass,,22.211033,,,Ciaran Clark,3041.0,,,,,,,1,From Free Kick,Micah Richards,42700.0,Right Center Back,4,Aston Villa,59,['c4e81f7e-dbc3-48fa-b99f-4ac6119816c8'],46,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:46.811,Pass,
,,,,,,,,,,,,,,,,,,1.250917,,,,,,,,,,,,,,,,ac8f0c27-0f38-4d28-9635-d6cea15b3a11,48,,"[46.6, 22.4]",3754204,0,,,,,-1.2387369,,Left Foot,,,"[51.6, 7.9]",,Ground Pass,,15.337862,,,Idrissa Gana Gueye,3436.0,,,,,,,1,From Free Kick,Ciaran Clark,3041.0,Left Center Back,4,Aston Villa,59,['8708f55b-8dc7-4f21-9b05-3409e7b30386'],49,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:49.531,Pass,
,,,,,,,,,,,,,,,,,,1.944697,,,,,,,,,,,,,,,,bbb28dc2-2518-42af-92b9-d6de58f92910,51,,"[45.2, 13.6]",3754204,0,,,,,1.9211669,,Right Foot,,,"[34.2, 43.7]",,Ground Pass,,32.046997,,,Micah Richards,42700.0,,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,4,Aston Villa,59,['bbb9ba33-4108-4a27-a8b6-b28cee2bcaa7'],53,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:53.284,Pass,
,,,,,,,,,,,,,,,,,,1.161318,,,,,,,,,,,,,,,,8eae2412-1a40-48bd-a566-dfb5b601da21,54,,"[41.1, 48.2]",3754204,0,,,,,-0.25407758,,Right Foot,,,"[66.9, 41.5]",,Ground Pass,,26.65577,,,Leandro Bacuna,9533.0,,,,,,,1,From Free Kick,Micah Richards,42700.0,Right Center Back,4,Aston Villa,59,['e7f22ddf-c15d-4e39-b785-8316ee0ecfdf'],58,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:58.008,Pass,
,,,,,,,,,,,,,,,,,,5.893834,,,,,,,,,,,,,,,,cb250e67-33c6-4631-bbbc-04c06043eb1e,61,,"[39.2, 34.1]",3754204,1,,,,,-0.2978722,,Left Foot,,,"[117.7, 10.0]",,High Pass,,82.116135,,,Jermain Defoe,3337.0,,,,Through Ball,True,,1,From Free Kick,John O''Shea,16890.0,Right Center Back,4,Aston Villa,59,['dd4554f5-5983-47e2-80f5-cdbdc3c23a97'],2,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:02.162,Pass,
,,,,,,,,,,,,,,,,,,1.470004,,,,,,,,,,,,,,,,17376def-6907-41f8-9af7-79021565b28e,64,,"[117.7, 10.0]",3754204,1,,,,,1.8702664,,Left Foot,True,,"[111.0, 31.7]",,High Pass,,22.71079,Incomplete,,,,,,,,,,1,From Free Kick,Jermain Defoe,3337.0,Left Wing,4,Aston Villa,59,['c4fa2ae1-0810-4c76-ab14-dad398ccd338'],8,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:08.092,Pass,
,,,,,,,,,,,,,,,,,,0.813903,,,,,,,,,,,,,,,,9fe7cd19-3e76-4218-95c5-4a93edf85c6b,68,,"[12.9, 56.5]",3754204,1,,,,,0.8866136,,Right Foot,,,"[24.4, 70.6]",,Ground Pass,,18.195055,,,Ashley Westwood,3583.0,,,,,,,1,From Free Kick,Micah Richards,42700.0,Right Center Back,4,Aston Villa,59,"['23780530-bb6b-4efe-ba04-8eda2dfd9e5d', 'c00dc951-334e-46fd-b171-dbb55e050118']",11,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:11.407,Pass,True
,,,,,,,,,,,,,,,,,,4.330039,,,,,,,,,,,,,,,,33d43cc5-7e62-4be9-9b05-b8c4782db6fb,71,,"[35.6, 70.4]",3754204,1,,,,,-0.03923605,,Right Foot,,,"[84.0, 68.5]",,High Pass,,48.43728,Incomplete,,Rudy Gestede,19362.0,,,,,,,1,From Free Kick,Ashley Westwood,3583.0,Right Center Midfield,4,Aston Villa,59,"['9199f343-51d8-49ee-b5fe-776449adfc2b', 'da52b68d-2b9b-4c52-bc46-4f9c50fcfc87']",13,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:13.267,Pass,
,,,,,,,,,,,,,,,,,,2.352143,,,,,,,,,,,,,,,,9199f343-51d8-49ee-b5fe-776449adfc2b,73,,"[36.1, 11.6]",3754204,1,,,,,2.3994665,,Right Foot,,,"[10.8, 34.8]",,Ground Pass,,34.326813,,,Costel Fane Pantilimon,6871.0,,,,,,Recovery,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,5,Sunderland,41,"['33d43cc5-7e62-4be9-9b05-b8c4782db6fb', 'a2bb009d-0d51-4ed1-9a17-8e453fea24b7']",17,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:17.597,Pass,
,,,,,,,,,,,,,,,,,,2.304224,,,,,,,,,,,,,,,,956cd47c-5388-4948-84f5-27d1afb743e3,76,,"[11.5, 35.3]",3754204,1,,,,,-1.2272264,,Right Foot,,,"[19.8, 12.1]",,Ground Pass,,24.640009,,,Younes Kaboul,4746.0,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,5,Sunderland,41,['a1f5da9a-8636-47ff-891a-d32909410a39'],21,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:21.769,Pass,
,,,,,,,,,,,,,,,,,,1.23647,,,,,,,,,,,,,,,,dd735728-2f42-44a9-9e71-6c6794dc5f46,79,,"[23.4, 11.9]",3754204,1,,,,,-0.4080022,,Right Foot,,,"[38.9, 5.2]",,Ground Pass,,16.88609,,,Patrick van Aanholt,3321.0,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,5,Sunderland,41,['0363fda3-9af5-42e3-9425-4ee4fe101cfd'],25,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:25.987,Pass,
,,,,,,,,,,,,,,,,,,1.902802,,,,,,,,,,,,,,,,eda36db1-e26a-4dc5-972d-454dabbaf805,81,,"[38.9, 5.2]",3754204,1,,,,,2.4123154,,Left Foot,,,"[24.8, 17.8]",,Ground Pass,,18.909521,,,Younes Kaboul,4746.0,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,5,Sunderland,41,['56bdd6ff-9620-49f5-aece-05edcef1099e'],27,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:27.224,Pass,
,,,,,,,,,,,,,,,,,,1.729512,,,,,,,,,,,,,,,,7a8428f2-0bd7-4e49-8553-31ca68ffe926,84,,"[26.3, 23.3]",3754204,1,,,,,1.6804465,,Right Foot,,,"[22.7, 56.0]",,Ground Pass,,32.897568,,,John O''Shea,16890.0,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,5,Sunderland,41,['3bf8e5d6-6d9a-4d9b-a647-7b5a3a777d81'],30,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:30.741,Pass,
,,,,,,,,,,,,,,,,,,2.039244,,,,,,,,,,,,,,,,bf8c01e8-b296-401a-8d18-efb55cf0fb8f,87,,"[23.2, 54.3]",3754204,1,,,,,-1.4369854,,Right Foot,,,"[26.7, 28.3]",,Ground Pass,,26.23452,,,Younes Kaboul,4746.0,,,,,,,1,Regular Play,John O''Shea,16890.0,Right Center Back,5,Sunderland,41,['a5c64d39-3aca-47a1-8f04-f0ccf9e03bb7'],34,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:34.006,Pass,
,,,,,,,,,,,,,,,,,,2.877907,,,,,,,,,,,,,,,,97cdcb0e-ebdf-4bf0-9ee6-6c22081860e1,89,,"[26.7, 28.3]",3754204,1,,,,,2.3561945,,Left Foot,,,"[5.0, 50.0]",,Ground Pass,,30.688435,,,Costel Fane Pantilimon,6871.0,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,5,Sunderland,41,['5d220ea2-3436-4ef1-9702-38978ef56e9a'],36,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:36.045,Pass,
,,,,,,,,,,,,,,,,,,1.838248,,,,,,,,,,,,,,,,c3f83c14-cc0a-433b-940c-58466041f232,91,,"[5.3, 50.0]",3754204,1,,,,,0.663426,,Right Foot,,,"[22.7, 63.6]",,Ground Pass,,22.084383,,,John O''Shea,16890.0,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,5,Sunderland,41,['2cfae810-1778-4574-91a7-4cc1407616f4'],38,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:38.923,Pass,
,,,,,,,,,,,,,,,,,,1.224172,,,,,,,,,,,,,,,,1d301cd3-81c2-4aae-84cf-0077440cd4e0,94,,"[33.4, 64.8]",3754204,1,,,,,1.1145835,,Left Foot,,,"[38.7, 75.6]",,Ground Pass,,12.030378,,,Billy Jones,10503.0,,,,,,,1,Regular Play,John O''Shea,16890.0,Right Center Back,5,Sunderland,41,['699530d2-836b-4ae1-b3bc-3096b709f713'],43,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:43.098,Pass,
,,,,,,,,,,,,,,,,,,1.151509,,,,,,,,,,,,,,,,f5fa6f64-4f70-4711-9191-8a25e9248b21,97,,"[39.6, 75.6]",3754204,1,,,,,-1.2268273,,Right Foot,,,"[44.4, 62.2]",,Ground Pass,,14.233763,,,Lee Cattermole,10783.0,,,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,5,Sunderland,41,['a5ecd861-c3e4-46c9-8c8f-7bef8a1b31a3'],45,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:45.114,Pass,
,,,,,,,,,,,,,,,,,,2.960273,,,,,,,,,,,,,,,,d3813d14-627e-4e72-94b3-b2d741f559b9,100,,"[46.6, 54.1]",3754204,1,,,,,-2.1189568,,Right Foot,,,"[33.9, 33.3]",,Ground Pass,,24.37068,,,Younes Kaboul,4746.0,,,,,,,1,Regular Play,Lee Cattermole,10783.0,Center Defensive Midfield,5,Sunderland,41,['7f18a050-b5c8-439c-9b6e-0eb91a8d366d'],50,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:50.915,Pass,
,,,,,,,,,,,,,,,,,,2.974668,,,,,,,,,,,,,,,,09eb82b0-d9d4-4d08-8864-c7eb4b422908,104,,"[43.9, 35.3]",3754204,1,,,,,0.8635217,,Left Foot,,,"[80.4, 78.0]",,High Pass,,56.174194,,,Billy Jones,10503.0,,,True,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,5,Sunderland,41,"['8e016e0b-e2ae-4597-a4e2-2abecf487cd0', 'cb3dce10-90c1-4277-b9f9-e1a17d2368d5']",56,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:56.588,Pass,True
,,,,,,,,,,,,,,,,,,1.009835,,,,,,,,,,,,,,,,3446fb3f-2686-43c8-94fb-a8adb996671f,108,,"[75.7, 77.7]",3754204,2,,,,,-3.0334885,,Left Foot,,,"[62.8, 76.3]",,Low Pass,,12.975746,,,Yann Gérard M''Vila,4429.0,,,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,5,Sunderland,41,"['a55c1b89-ba9c-421d-be9c-96f70e1096b4', 'd5c29442-0394-467d-9560-6802ce016e33']",0,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:00.513,Pass,True
,,,,,,,,,,,,,,,,,,2.330013,,,,,,,,,,,,,,,,5dd499f0-f1d0-4488-9062-af0aba9f01bf,111,,"[63.0, 76.3]",3754204,2,,,,,-0.12184244,,Right Foot,,,"[92.4, 72.7]",,Low Pass,,29.619589,,,Jeremain Lens,16457.0,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,5,Sunderland,41,['8e45a593-bdc5-44c8-ba86-9c553801e34a'],1,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:01.563,Pass,
