50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.110895,,,,,,,,,,,,4cb87576-3774-4d5c-b221-fb1713b07f51,663,,"[42.0, 24.9]",3754021,16,,,,,0.15865526,,Right Foot,,,,"[44.5, 25.3]",,Low Pass,,2.531798,,Incomplete,,Pedro Mba Obiang Avomo,3897.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,39,West Ham United,40,"['5758a293-ccab-4e86-9e93-d62ec8ddf71e', 'ba66c078-c14c-46bb-a1f1-712a0b6483ae', 'befcc494-82a8-414c-bb6e-f2d6394824c5', 'ffdc9f7e-9c76-4136-92e2-dd5d887a9e2c']",29,,,,,,,,,,,,,,,,West Ham United,40,00:16:29.479,Pass,True
,,,,,,,,,,,,,,,,,,,2.878904,,,,,,,,,,,,f9ef8069-ced3-44ba-8cd3-59c1561dc7d9,668,,"[35.6, 24.1]",3754021,16,,,,,-1.8430321,,Right Foot,,,,"[28.9, 0.1]",,Low Pass,,24.917664,,Out,,Aaron Cresswell,3062.0,,,,,,Recovery,1,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,39,West Ham United,40,"['1d17d690-393b-489e-ba88-1170dc94fa07', 'b142abc9-e074-48ff-b01a-5072c559b60b']",33,,,,,,,,,,,,,,,,West Ham United,40,00:16:33.231,Pass,True
,,,,,,,,,,,,,,,,,,,0.884695,,,,,,,,,,,,d98441de-592a-4878-9e74-7c91db527d8b,670,,"[90.8, 80.0]",3754021,16,,,,,-1.5304142,,,,,,"[91.2, 70.1]",,Low Pass,,9.908077,,,,Andrew Surman,3344.0,,,,,,Throw-in,1,From Throw In,Adam Smith,6409.0,Right Back,40,AFC Bournemouth,28,['c6d3d400-b0a9-403c-b618-d12eabeed429'],44,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:44.106,Pass,
,,,,,,,,,,,,,,,,,,,1.042754,,,,,,,,,,,,0305895e-5302-4d48-b42d-a56544804496,674,,"[91.2, 70.1]",3754021,16,,,,,1.7429872,,Right Foot,,,,"[90.0, 77.0]",,Ground Pass,,7.0035706,,,,Matt Ritchie,3049.0,,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,40,AFC Bournemouth,28,['ad94f57a-18d0-4f3c-adb2-25c732ca2fc0'],45,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:45.339,Pass,
,,,,,,,,,,,,,,,,,,,1.407352,,,,,,,,,,,,6a1d0abd-2493-4121-a284-6b889d011f86,678,,"[97.9, 76.2]",3754021,16,,,,,-2.5127964,,Left Foot,,,,"[84.7, 66.6]",,Ground Pass,,16.321764,,,,Andrew Surman,3344.0,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,40,AFC Bournemouth,28,"['a746927c-3853-4882-8857-1846dbb40a36', 'de0603b1-f3b2-411a-8296-741c7fdaed3a']",46,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:46.965,Pass,True
,,,,,,,,,,,,,,,,,,,1.124147,,,,,,,,,,,,ba73fed5-f4bd-4bbb-8886-44de847689e4,681,,"[85.1, 65.4]",3754021,16,,,,,-1.3892246,b136d6fe-e6de-4745-bcd1-15c9047071d0,Left Foot,,,,"[89.8, 39.8]",True,Ground Pass,,26.02787,,,,Harry Arter,3304.0,,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,40,AFC Bournemouth,28,['71f8d552-e084-4b51-a8c4-ae57a0dc9b81'],48,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:48.907,Pass,
,,,,,,,,,,,,,,,,,,,0.598168,,,,,,,,,,,,995d987c-fb88-4281-a124-87392be4904b,691,,"[60.0, 40.0]",3754021,17,,,,,-1.4464413,,Right Foot,,,,"[60.1, 39.2]",,Ground Pass,,0.8062258,,,,Dimitri Payet,3491.0,,,,,,Kick Off,1,From Kick Off,Nikica Jelavić,20543.0,Center Forward,41,West Ham United,40,['01088318-8b1b-4339-8f90-b101990b5f1c'],59,,,,,,,,,,,,,,,,West Ham United,40,00:17:59.526,Pass,
,,,,,,,,,,,,,,,,,,,1.611346,,,,,,,,,,,,8cb8e556-7531-4197-b884-269af177b4a7,694,,"[57.8, 38.3]",3754021,18,,,,,2.202487,,Right Foot,,,,"[42.8, 58.8]",,Ground Pass,,25.401772,,,,James Tomkins,3316.0,,,,,,,1,From Kick Off,Dimitri Payet,3491.0,Center Attacking Midfield,41,West Ham United,40,['b836264b-7d81-498f-95d0-ab8616c2cfc7'],0,,,,,,,,,,,,,,,,West Ham United,40,00:18:00.848,Pass,
,,,,,,,,,,,,,,,,,,,1.000426,,,,,,,,,,,,52af4645-45d7-46d7-87f1-ea0df8cc7b83,698,,"[42.6, 58.5]",3754021,18,,,,,-0.7016252,,Right Foot,,,,"[49.7, 52.5]",,Ground Pass,,9.295698,,,,Pedro Mba Obiang Avomo,3897.0,,,,,,,1,From Kick Off,James Tomkins,3316.0,Right Back,41,West Ham United,40,"['8277fda2-c9d2-43b6-bbfe-a16195679c8b', 'c9523ee1-9e9c-4461-a00e-44c513ee4f1b']",3,,,,,,,,,,,,,,,,West Ham United,40,00:18:03.369,Pass,True
,,,,,,,,,,,,,,,,,,,1.526968,,,,,,,,,,,,a7509488-93c8-41ed-881f-b7ad78778c82,701,,"[49.7, 52.5]",3754021,18,,,,,0.79446137,,Right Foot,,,,"[66.1, 69.2]",,Ground Pass,,23.406197,,,,Enner Remberto Valencia Lastra,28559.0,,,,,,,1,From Kick Off,Pedro Mba Obiang Avomo,3897.0,Left Defensive Midfield,41,West Ham United,40,['ce9d3154-7c98-4205-9df7-fcdb97ecad5e'],4,,,,,,,,,,,,,,,,West Ham United,40,00:18:04.499,Pass,
,,,,,,,,,,,,,,,,,,,1.125615,,,,,,,,,,,,0f890cb7-e385-41b2-bae8-ba384ba024aa,709,,"[49.2, 10.4]",3754021,18,,,,,2.8492453,,Left Foot,,,,"[38.9, 13.5]",,Ground Pass,,10.756393,,,,Andrew Surman,3344.0,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,42,AFC Bournemouth,28,['301e705c-d331-4f2c-8ba5-860b844ab45d'],12,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:12.793,Pass,
,,,,,,,,,,,,,,,,,,,3.160313,,,,,,,,,,,,f3fd85ae-8ed5-4f06-8d08-cfdf8ddb057e,711,,"[38.1, 13.5]",3754021,18,,,,,-0.14363216,,Left Foot,,,,"[86.5, 6.5]",,High Pass,,48.90358,,Incomplete,,Benik Afobe,3278.0,,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,42,AFC Bournemouth,28,"['09c7247d-e73a-4444-b91d-47d851abd6ea', 'c0466c7d-0ee3-4626-9a55-461cd2fa6ecb']",13,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:13.919,Pass,
,,,,,,,,,,,,,,,,,,,1.102608,,,,,,,,,,,,61bb977d-2b45-47cd-b83d-02c7386db0f6,717,,"[57.0, 76.4]",3754021,18,,,,,-1.2490457,,Right Foot,,,,"[59.5, 68.9]",,Low Pass,,7.905694,,Incomplete,,Pedro Mba Obiang Avomo,3897.0,,,,,,Recovery,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Right Wing,42,AFC Bournemouth,28,"['17d15645-4c35-4050-8950-d4bd688216a2', '1b757df9-926b-4a9a-8622-86b7db9f8fac', '492b49c2-198d-4250-ae99-3c88f9a65648']",19,,,,,,,,,,,,,,,,West Ham United,40,00:18:19.616,Pass,True
,,,,,,,,,,,,,,,,,,,0.890433,,,,,,,,,,,,d914d7d5-3ed6-4f0c-b050-763abe4d39a4,722,,"[62.5, 10.2]",3754021,18,,,,,-0.57004046,,Left Foot,,,,"[70.3, 5.2]",,Ground Pass,,9.264988,,,,Junior Stanislas,3463.0,,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,42,AFC Bournemouth,28,"['212b05d3-7f98-4c59-ac50-885682ba968a', 'f037155b-f01f-4813-bdfb-21f291efde73']",21,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:21.841,Pass,True
,,,,,,,,,,,,,,,,,,,0.749387,,,,,,,,,,,,8635cbbb-b29a-4b25-9dc5-41a309ebb398,726,,"[69.8, 4.6]",3754021,18,,,,,1.8740305,,Right Foot,,,,"[64.7, 20.9]",,Ground Pass,,17.079227,,,,Harry Arter,3304.0,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Midfield,42,AFC Bournemouth,28,['11764271-445d-42de-bbb7-612af552bfd7'],22,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:22.812,Pass,
,,,,,,,,,,,,,,,,,,,2.026658,,,,,,,,,,,,46532c27-5508-422f-b494-db4fc2cfab7d,730,,"[64.7, 20.2]",3754021,18,,,,,1.8830234,,Right Foot,,,,"[54.5, 51.8]",,Ground Pass,,33.20542,,,,Adam Smith,6409.0,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,42,AFC Bournemouth,28,"['797b643a-d572-4480-956f-a0212fb89a5c', '9d19de04-4f0e-4797-a252-a341e7318846']",24,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:24.417,Pass,True
,,,,,,,,,,,,,,,,,,,1.127233,,,,,,,,,,,,984e8a2e-96b9-4e0a-902b-7c50bddb994d,733,,"[61.7, 48.8]",3754021,18,,,,,0.3154876,,Right Foot,,,,"[76.1, 53.5]",,Ground Pass,,15.147607,,,,Dan Gosling,3343.0,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,42,AFC Bournemouth,28,['ab75134c-c867-465a-9337-1b95290806b6'],27,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:27.698,Pass,
,,,,,,,,,,,,,,,,,,,1.154568,,,,,,,,,,,,b347d5d8-a3d1-4261-954e-884fc6be993d,737,,"[77.3, 54.8]",3754021,18,,,,,1.5611812,,Right Foot,,,,"[77.5, 75.6]",,Ground Pass,,20.800962,,,,Matt Ritchie,3049.0,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,42,AFC Bournemouth,28,['09307bf1-492f-4e88-a07c-efb638423a04'],29,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:29.518,Pass,
,,,,,,,,,,,,,,,,,,,1.513654,,,,,,,,,,,,5c7a71b9-6c14-4948-b827-c54f57504d69,740,,"[77.9, 65.2]",3754021,18,,,,,-1.5620246,,Left Foot,,,,"[78.1, 42.4]",,Ground Pass,,22.800877,,,,Harry Arter,3304.0,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,42,AFC Bournemouth,28,['a59b525d-61e7-4864-bf2b-6990d0bca637'],34,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:34.536,Pass,
,,,,,,,,,,,,,,,,,,,1.275258,,,,,,,,,,,,b93e4ce5-a852-4b93-a2d4-1e7ea7781fd6,743,,"[70.8, 51.3]",3754021,18,,,,,2.277289,,Left Foot,,,,"[60.9, 62.9]",,Ground Pass,,15.250246,,,,Simon Francis,3608.0,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,42,AFC Bournemouth,28,['d1b1fbb9-c314-43ef-a78c-e3beb5f24d62'],38,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:38.614,Pass,
,,,,,,,,,,,,,,,,,,,2.038192,,,,,,,,,,,,f1dd692c-e6fe-421f-abc1-741212d13e9d,747,,"[74.0, 75.9]",3754021,18,,,,,-0.119428925,,Right Foot,,,,"[101.5, 72.6]",,High Pass,,27.697292,,,,Benik Afobe,3278.0,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,42,AFC Bournemouth,28,"['0e66501d-ca4e-4c79-801c-b9d38a187484', '6165476b-7380-4f13-925d-72f3ecbb00a5']",42,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:42.675,Pass,True
,,,,,,,,,,,,,,,,,,,1.091636,,,,,,,,,,,,50937c87-44ae-4276-85e7-2e5b31f4754d,758,,"[120.0, 80.0]",3754021,19,,,,,-1.7292734,,Right Foot,,,,"[116.5, 58.1]",,Ground Pass,,22.177917,,,,Matt Ritchie,3049.0,,,,,,Corner,1,From Corner,Adam Smith,6409.0,Right Back,43,AFC Bournemouth,28,['3a0f4570-7e1d-4849-a7b1-61069f54b9fb'],16,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:16.346,Pass,
,,,,,,,,,,,,,,,,,,,1.861071,,,,,,,,,,,,2574ccad-94ab-4e71-93a7-24ab7a5691d5,762,,"[114.7, 60.2]",3754021,19,,,,,2.5608363,,Left Foot,,,,"[105.1, 66.5]",,Ground Pass,,11.482595,,,,Adam Smith,6409.0,,,,,,,1,From Corner,Matt Ritchie,3049.0,Right Midfield,43,AFC Bournemouth,28,"['eab8868e-4389-4735-858d-531c48d1b06b', 'f113ff6f-004b-4233-81f8-7cd16a440bf2']",18,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:18.857,Pass,True
,,,,,,,,,,,,,,,,,,,1.578947,,,,,,,,,,,,c7e4e6dd-3365-450d-802b-7e8f643b10e3,765,,"[103.4, 60.9]",3754021,19,,,,,-1.1801893,a9e8bf21-04e2-45ce-a57a-9639d5e04968,Left Foot,,,,"[113.9, 35.4]",,High Pass,,27.577164,,,,Benik Afobe,3278.0,True,,,,,,1,From Corner,Adam Smith,6409.0,Right Back,43,AFC Bournemouth,28,['4f59f6bf-6779-429b-bc07-ee71d6484a2e'],21,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:21.895,Pass,
,,,,,,,,,,,,,,,,,,,2.020577,,,,,,,,,,,,c1e73686-79ff-44d1-a1e1-e7c8b570a1c6,770,,"[6.0, 44.0]",3754021,19,,True,,,0.43862966,,Right Foot,,,,"[49.7, 64.5]",,High Pass,,48.26945,,,,Pedro Mba Obiang Avomo,3897.0,,,,,,Goal Kick,1,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,44,West Ham United,40,['72ed7b5b-bd24-4405-81af-fbccdfd157dc'],54,,,,,,,,,,,,,,,,West Ham United,40,00:19:54.380,Pass,
,,,,,,,,,,,,,,,,,,,2.302144,,,,,,,,,,,,2a76cdf5-65d1-4d40-87c0-059e6eb136ed,772,,"[49.7, 64.5]",3754021,19,,True,,,-0.7566291,,Head,,,,"[64.0, 51.0]",,High Pass,,19.665707,,Incomplete,,,,,,,,,,1,From Goal Kick,Pedro Mba Obiang Avomo,3897.0,Left Defensive Midfield,44,West Ham United,40,['7a1a5b1b-a395-4458-bf31-6fc69e465b41'],56,,,,,,,,,,,,,,,,West Ham United,40,00:19:56.401,Pass,
,,,,,,,,,,,,,,,,,,,0.680605,,,,,,,,,,,,9bb7ba0b-0c3c-4d13-9693-cfdd461c0894,774,,"[80.1, 41.3]",3754021,20,,,,,-1.0936055,,Right Foot,,,,"[89.2, 23.7]",,Low Pass,,19.81338,,,,Benik Afobe,3278.0,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,45,AFC Bournemouth,28,['f2d106d1-ea2c-4fa1-8b3b-b48a9279736e'],2,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:02.324,Pass,
,,,,,,,,,,,,,,,,,,,0.895184,,,,,,,,,,,,ae19c417-d559-4109-9b19-d382bd7e458b,777,,"[84.5, 35.7]",3754021,20,,,,,1.7681919,,Right Foot,,,,"[83.4, 41.2]",,Low Pass,,5.6089215,,,,Dan Gosling,3343.0,,,,,,,1,Regular Play,Benik Afobe,3278.0,Center Forward,45,AFC Bournemouth,28,['b2c7b58f-0901-406d-9227-2440e2802804'],5,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:05.119,Pass,
,,,,,,,,,,,,,,,,,,,1.522451,,,,,,,,,,,,ee03e3bc-2b0a-4dab-9d98-0874d40b5d4c,780,,"[83.6, 44.1]",3754021,20,,,,,1.3555346,,Right Foot,,,,"[90.4, 75.2]",,Ground Pass,,31.83473,,,,Adam Smith,6409.0,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,45,AFC Bournemouth,28,['0df9b2c5-f1cb-4eef-ab52-5bd8d182fcaf'],7,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:07.091,Pass,
,,,,,,,,,,,,,,,,,,,1.915758,,,,,,,,,,,,198bab82-cd37-4369-89cd-a5671928c95d,783,,"[90.4, 75.2]",3754021,20,,,,,0.06864199,,Right Foot,,,,"[106.4, 76.3]",,Ground Pass,,16.037767,,,,Matt Ritchie,3049.0,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,45,AFC Bournemouth,28,['1a048cb1-85ac-44fa-933e-10d81b5ec111'],10,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:10.412,Pass,
,,,,,,,,,,,,,,,,,,,1.535749,,,,,,,,,,,,de5c54fd-0088-4b88-bfb0-7c53b6d8c718,786,,"[104.2, 77.1]",3754021,20,,,,,-3.0584514,,Left Foot,,,,"[89.8, 75.9]",,Ground Pass,,14.449913,,,,Adam Smith,6409.0,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,45,AFC Bournemouth,28,['e199fc17-e2bb-44e2-958c-60a306746dfd'],13,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:13.743,Pass,
,,,,,,,,,,,,,,,,,,,0.603604,,,,,,,,,,,,9283962e-a281-46f2-9fff-168461a5625d,789,,"[92.0, 69.1]",3754021,20,,,,,-1.6319445,,Right Foot,,,,"[91.4, 59.3]",,Ground Pass,,9.81835,,,,Dan Gosling,3343.0,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,45,AFC Bournemouth,28,['6c70106c-04f6-4fdb-b440-1eeb03f1033e'],17,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:17.348,Pass,
,,,,,,,,,,,,,,,,,,,0.87612,,,,,,,,,,,,8ad769dc-e582-48f3-a514-55df945fe493,792,,"[91.7, 60.6]",3754021,20,,,,,1.1372149,,Right Foot,,,,"[99.2, 76.8]",,Ground Pass,,17.85189,,,,Matt Ritchie,3049.0,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,45,AFC Bournemouth,28,['f006c00e-af40-4676-876d-0b4def5ac30a'],19,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:19.190,Pass,
,,,,,,,,,,,,,,,,,,,1.010719,,,,,,,,,,,,1fc26af0-00e2-46f3-8d7c-093fc0ed671f,795,,"[98.6, 76.3]",3754021,20,,,,,-1.698104,,Left Foot,,,,"[97.0, 63.8]",,Ground Pass,,12.601984,,,,Adam Smith,6409.0,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,45,AFC Bournemouth,28,['8bf137f6-8d50-4c0e-ab5a-8bb4ab714da4'],22,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:22.367,Pass,
,,,,,,,,,,,,,,,,,,,0.533401,,,,,,,,,,,,e67c15d8-afc7-4f19-a4e6-44a69d5ffd8f,798,,"[96.9, 64.0]",3754021,20,,,,,-2.226492,,No Touch,,,,"[93.9, 60.1]",,Ground Pass,,4.920366,True,,,Harry Arter,3304.0,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,45,AFC Bournemouth,28,['d231861b-6c93-47a3-af34-5c4ae5bd27b3'],23,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:23.458,Pass,
,,,,,,,,,,,,,,,,,,,0.753936,,,,,,,,,,,,3c1ab5a9-3095-4e95-bf6b-65af85455639,801,,"[91.9, 58.7]",3754021,20,,,,,-1.2188536,,Left Foot,,,,"[98.4, 41.0]",,Ground Pass,,18.855768,,,,Junior Stanislas,3463.0,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,45,AFC Bournemouth,28,['c72619c3-c13a-4bbb-93d6-12462c5432af'],25,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:25.844,Pass,
,,,,,,,,,,,,,,,,,,,1.785203,,,,,,,,,,,,f49664d6-10b8-4cad-8420-a049ada72118,803,,"[98.9, 40.6]",3754021,20,,,,,-1.4801364,431d5741-41a5-450b-811e-ba293a7319cd,Left Foot,,,,"[100.4, 24.1]",,Ground Pass,,16.56804,,,,Charlie Daniels,3345.0,True,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Midfield,45,AFC Bournemouth,28,['03ba9f02-e7f1-4097-971d-7ecf09d651cd'],26,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:26.598,Pass,
,,,,,,,,,,,,,,,,,,,0.733552,,,,,,,,,,,,85d38be6-6dff-4d38-9fdd-e055e6992630,809,,"[76.9, 48.8]",3754021,20,,,,,-0.5090709,,Right Foot,,,,"[89.8, 41.6]",,Ground Pass,,14.773287,,,,Harry Arter,3304.0,,,,,,Recovery,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,45,AFC Bournemouth,28,['0078b084-4214-49d1-8369-ce6a00945383'],31,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:31.944,Pass,
,,,,,,,,,,,,,,,,,,,1.303969,,,,,,,,,,,,8136e34f-febc-4578-b9e9-0bf1a5ec7140,813,,"[89.8, 40.2]",3754021,20,,,,,-1.2610934,46cf89ad-9a1b-4211-8b80-8b6dbe3324fd,Left Foot,,,,"[91.4, 35.2]",,Ground Pass,,5.249762,,,,Dan Gosling,3343.0,True,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,45,AFC Bournemouth,28,"['a44bbd7b-61e5-4bfc-a54f-a5af063b70ca', 'e1af87e0-7e7a-4c40-a112-05233d2eb5cf']",33,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:33.497,Pass,True
,,,,,,,,,,,,,,,,,,,0.449849,,,,,,,,,,,,bb9e9c77-5dba-4778-89ce-0c3c1e4d1ca0,833,,"[2.2, 67.7]",3754021,20,,,,,-1.226149,,Left Foot,,,,"[3.6, 63.8]",,Ground Pass,,4.14367,,,,Mark Noble,3874.0,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Right Wing,46,West Ham United,40,"['2e54ba68-b71c-49dc-9252-2c89e1a9d545', 'fb0a8547-fb7c-4d59-aa0a-de6c79a3abae']",46,,,,,,,,,,,,,,,,West Ham United,40,00:20:46.850,Pass,True
,,,,,,,,,,,,,,,,,,,0.889276,,,,,,,,,,,,b817a0d9-a877-436d-9426-e8569528572c,836,,"[4.5, 63.9]",3754021,20,,,,,1.1228542,,Right Foot,,,,"[8.2, 71.6]",,Ground Pass,,8.542833,,,,James Tomkins,3316.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,46,West Ham United,40,['2b8be03e-814b-4a43-91b2-ed8be96ab0d9'],47,,,,,,,,,,,,,,,,West Ham United,40,00:20:47.340,Pass,
,,,,,,,,,,,,,,,,,,,0.862516,,,,,,,,,,,,72fe7251-abd3-4c68-b20d-a3d3d1a58d10,840,,"[9.2, 71.1]",3754021,20,,,,,3.0475314,,Right Foot,,,,"[3.9, 71.6]",,Ground Pass,,5.3235326,,,,Enner Remberto Valencia Lastra,28559.0,,,,,,,1,Regular Play,James Tomkins,3316.0,Right Back,46,West Ham United,40,"['110d0227-296a-412c-8345-2ec8c2cd47a8', 'be63c03a-3483-4450-8ecb-c801a6486108']",48,,,,,,,,,,,,,,,,West Ham United,40,00:20:48.270,Pass,True
,,,,,,,,,,,,,,,,,,,3.816217,,,,,,,,,,,,ce553688-d414-4dde-a6f3-5f416bcd862a,843,,"[2.9, 73.1]",3754021,20,,,,,0.03374246,,Right Foot,,,,"[50.3, 74.7]",,High Pass,,47.427,,Incomplete,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Right Wing,46,West Ham United,40,"['110d0227-296a-412c-8345-2ec8c2cd47a8', 'c7ee28ea-39f6-430f-a81b-7320a234ac44']",49,,,,,,,,,,,,,,,,West Ham United,40,00:20:49.348,Pass,True
,,,,,,,,,,,,,,,,,,,2.912396,,,,,,,,,,,,c7ee28ea-39f6-430f-a81b-7320a234ac44,844,,"[69.8, 5.4]",3754021,20,,,,,0.01041629,,Head,,,,"[98.6, 5.7]",,High Pass,,28.801563,,Incomplete,,Dan Gosling,3343.0,,,,,,Recovery,1,Regular Play,Steve Cook,3341.0,Left Center Back,46,West Ham United,40,"['770b90f1-ca1d-49f3-b891-3f3f1999cdf5', 'c775b187-eee4-48b4-a6ab-e6df391101ae', 'ce553688-d414-4dde-a6f3-5f416bcd862a']",53,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:53.164,Pass,
,,,,,,,,,,,,,,,,,,,0.994436,,,,,,,,,,,,f2d17e88-40a2-4886-ae62-c492e7734ce7,851,,"[92.6, 0.1]",3754021,21,,,,,0.7541583,,,,,,"[99.2, 6.3]",,Low Pass,,9.055386,,,,Junior Stanislas,3463.0,,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,47,AFC Bournemouth,28,['fde02938-bb30-4fb3-bd8a-ded39f20b553'],23,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:21:23.227,Pass,
,,,,,,,,,,,,,,,,,,,1.446055,,,,,,,,,,,,ca62bdc8-c0cf-4755-a2b6-891437427f2c,856,,"[97.8, 5.2]",3754021,21,,,,,-3.0443394,,Right Foot,,,,"[93.7, 4.8]",,Ground Pass,,4.119466,,,,Charlie Daniels,3345.0,,,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Midfield,47,AFC Bournemouth,28,"['464fbca6-d7b6-436c-ab3d-15431808d500', 'c87d36d8-e3b2-419d-bbf4-040af368c389']",25,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:21:25.457,Pass,True
,,,,,,,,,,,,,,,,,,,0.538321,,,,,,,,,,,,44f3e2ba-9c1f-468a-9264-dfdd6e576dd3,859,,"[92.0, 4.0]",3754021,21,,,,,1.0460006,,Left Foot,,,,"[96.4, 11.6]",,Ground Pass,,8.781799,,,,Junior Stanislas,3463.0,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,47,AFC Bournemouth,28,"['89c51f01-db60-48cd-abf1-3a8518cc8e63', 'd2ef5222-a35b-4ed4-bf47-182c0ee65ede']",26,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:21:26.903,Pass,True
