bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,2.094602,,,,,,,,,,,,,,,d08ad6ef-7143-42a7-93fc-cf604afebb73,41,,"[55.4, 54.7]",3754099,1,,,,,1.1633664,,Right Foot,,,"[63.6, 73.7]",,Ground Pass,,20.69396,,,Darren Fletcher,4022.0,,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,4,West Bromwich Albion,27,['54ac6736-d830-4fbe-a7c7-c2f15a170a15'],22,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:22.278,Pass,
,,,,,,,,,,,,,1.867066,,,,,,,,,,,,,,,620f82e9-8aca-41eb-85b3-a7a1f4824c35,45,,"[63.6, 74.2]",3754099,1,,,,,0.10706565,,Right Foot,,,"[85.0, 76.5]",,High Pass,,21.523243,,,James McClean,3514.0,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,4,West Bromwich Albion,27,"['37311c96-7285-47c8-acc6-c06bf9b3dfc1', '6b0aa9a7-872a-43a6-92e8-6c1c4751020c']",24,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:24.386,Pass,True
,,,,,,,,,,,,,2.125522,,,,,,,,,,,,,,,d97cce2b-04b6-4d92-9dbc-f005c36da8b3,47,,"[85.0, 76.5]",3754099,1,,,,,-2.1331635,,Head,,,"[77.5, 64.6]",,High Pass,,14.066272,,,Craig Dawson,3523.0,,,,,,,1,From Throw In,James McClean,3514.0,Right Wing,4,West Bromwich Albion,27,['7628a30b-7721-4fd7-9435-978f3e62d1b2'],26,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:26.293,Pass,
,,,,,,,,,,,,,2.811816,,,,,,,,,,,,,,,53b0dbe1-adea-45cf-b670-6c07ab3767fc,50,,"[77.0, 63.1]",3754099,1,,,,,-2.2764606,,Right Foot,,,"[58.0, 40.8]",,Ground Pass,,29.296587,,,Claudio Ariel Yacob,3967.0,,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,4,West Bromwich Albion,27,['f05cf4bb-b208-4077-9347-0d5c6bb8dddf'],28,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:28.436,Pass,
,,,,,,,,,,,,,0.818999,,,,,,,,,,,,,,,44d38ef4-fd55-4dbc-8542-f5f63152f5d9,53,,"[58.4, 39.7]",3754099,1,,,,,-0.681017,,Right Foot,,,"[64.2, 35.0]",,Ground Pass,,7.465253,,,James Morrison,3490.0,,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,4,West Bromwich Albion,27,['b26b8854-f0b1-4c49-a80f-d5d72f91ffc2'],31,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:31.600,Pass,
,,,,,,,,,,,,,1.086598,,,,,,,,,,,,,,,8135fcbc-c4cc-49b4-8b4d-a04809feff5c,56,,"[64.6, 36.1]",3754099,1,,,,,1.5707964,,Left Foot,,,"[64.6, 43.8]",,Ground Pass,,7.7,,,Claudio Ariel Yacob,3967.0,,,,,,,1,From Throw In,James Morrison,3490.0,Left Center Midfield,4,West Bromwich Albion,27,['2f3cbaad-eaf8-4499-869b-6bbd03471a3e'],33,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:33.166,Pass,
,,,,,,,,,,,,,2.122197,,,,,,,,,,,,,,,e9d1f8ba-b612-4218-8307-267cf5236c06,58,,"[64.6, 43.8]",3754099,1,,,,,-1.8785542,,Right Foot,,,"[55.7, 15.8]",,Ground Pass,,29.380436,,,Jonathan Grant Evans,11012.0,,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,4,West Bromwich Albion,27,['37e62e48-1cb8-4c76-979d-39afe50200eb'],34,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:34.252,Pass,
,,,,,,,,,,,,,3.07176,,,,,,,,,,,,,,,8a666793-2674-4434-8ae1-058cd0b1f104,61,,"[64.6, 18.8]",3754099,1,,,,,0.9800677,,Left Foot,,,"[98.6, 69.5]",,High Pass,,61.044983,,,James McClean,3514.0,,,True,,,,1,From Throw In,Jonathan Grant Evans,11012.0,Left Center Back,4,West Bromwich Albion,27,['69a18996-b151-4a86-9cea-42c6008c1240'],39,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:39.718,Pass,
,,,,,,,,,,,,,1.382955,,,,,,,,,,,,,,,77e70566-e77a-4543-8d40-dd8fd2bb52aa,64,,"[98.6, 69.5]",3754099,1,,,,True,-1.5232133,,,,,"[99.1, 59.0]",,Low Pass,,10.511898,Incomplete,,Darren Fletcher,4022.0,,,,,,,1,From Throw In,James McClean,3514.0,Right Wing,4,West Bromwich Albion,27,"['3649329c-10a7-473f-b421-f841aebe3479', '93cacd8c-fd39-485d-a217-0a5622038481', 'f0b28655-c656-40cb-98c2-3ede1e4ca9e3']",42,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:42.790,Pass,True
,,,,,,,,,,,,,0.711091,,,,,,,,,,,,,,,76397570-d368-4ed8-af4f-d461981c8dfb,74,,"[84.7, 59.0]",3754099,1,,,,,-1.7659547,,Left Foot,,,"[83.0, 50.4]",,Ground Pass,,8.766413,,,Saido Berahino,4630.0,,,,,,,1,From Throw In,James McClean,3514.0,Right Wing,4,West Bromwich Albion,27,['41120d50-5564-463e-9e0f-4b4f99181a00'],49,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:49.059,Pass,
,,,,,,,,,,,,,1.625534,,,,,,,,,,,,,,,7b602037-0e7f-40b8-8507-5d91ef7d6184,78,,"[83.5, 56.6]",3754099,1,,,,,0.9921283,,Right Foot,,,"[96.5, 76.5]",,Ground Pass,,23.76994,,,Craig Dawson,3523.0,,,,,,,1,From Throw In,Saido Berahino,4630.0,Left Wing,4,West Bromwich Albion,27,"['3be81eee-349a-4289-a4c3-609098532413', '615cd69f-c6ae-4c85-8eb4-ebfaf9825c12']",51,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:51.194,Pass,True
,,,,,,,,,,,,,1.488352,,,,,,,,,,,,,,,c0caa9fa-ef1a-492f-90c0-ee8049c78315,80,,"[98.0, 77.0]",3754099,1,,,,,-2.751675,,Right Foot,,,"[90.7, 74.0]",,Ground Pass,,7.892401,,,Darren Fletcher,4022.0,,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,4,West Bromwich Albion,27,['b8faa73a-2873-4e23-8ac7-d4f9bc50226a'],52,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:52.820,Pass,
,,,,,,,,,,,,,0.91338,,,,,,,,,,,,,,,ad8fd4a7-7c64-4ca1-98ff-2d20b9ae3002,84,,"[91.4, 75.2]",3754099,1,,,,,-0.9884434,,Right Foot,,,"[107.6, 50.6]",,Ground Pass,,29.455051,Incomplete,,James McClean,3514.0,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,4,West Bromwich Albion,27,"['445c70c5-8f2a-4c9b-8228-6dd4555af060', '52a5d156-5de6-453f-b483-f77e14cbcf57', '74bc2fec-c9b7-48dd-a64d-a6e81036a69c']",54,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:54.348,Pass,True
,,,,,,,,,,,,,2.167022,,,,,,,,,,,,,,,d90c7f67-d609-4a44-9180-617f36f15f24,87,,"[104.6, 56.0]",3754099,1,,,,,-0.93804747,,Right Foot,,,"[120.0, 35.0]",,High Pass,,26.041506,Out,,,,,,,,,Recovery,1,From Throw In,Saido Berahino,4630.0,Left Wing,4,West Bromwich Albion,27,,56,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:56.802,Pass,
,,,,,,,,,,,,,5.677838,,,,,,,,,,,,,,,bdd20c15-5d03-414a-8401-cec0a72d9768,88,,"[6.0, 44.0]",3754099,2,,,,,0.3800676,,Right Foot,,,"[84.6, 75.4]",,High Pass,,84.639946,,,Wilfried Zaha,3507.0,,,,,,Goal Kick,1,From Goal Kick,Wayne Hennessey,3488.0,Goalkeeper,5,Crystal Palace,31,['bd7e44dc-a847-4ac0-ba98-ff6dad914bab'],24,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:24.830,Pass,
,,,,,,,,,,,,,0.05992,,,,,,,,,,,,,,,15b6cf64-f209-4c00-ba8a-acec37ee4451,96,,"[116.4, 70.3]",3754099,2,,,,,-1.6085143,,Right Foot,,,"[116.2, 65.0]",,Low Pass,,5.3037724,Incomplete,,,,,,,,,,1,From Goal Kick,Wilfried Zaha,3507.0,Right Wing,5,Crystal Palace,31,['3016785b-870e-4261-b836-d2331d11f5c5'],38,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:38.920,Pass,
,,,,,,,,,,,,,2.130041,,,,,,,,,,,,,,,808ff680-38af-4251-880e-cd4a09000c5d,98,,"[120.0, 80.0]",3754099,3,,,,,-2.0036845,,Left Foot,,,"[101.7, 40.4]",,High Pass,,43.623962,,,Dwight Gayle,3092.0,,True,,Straight,,Corner,1,From Corner,Jason Puncheon,19688.0,Right Center Midfield,6,Crystal Palace,31,['0b492c0e-4b2d-4183-b3f2-631935a777b7'],10,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:10.475,Pass,
,,,,,,,,,,,,,2.469851,,,,,,,,,,,,,,,daf94d3c-772b-4935-b973-292ecb1bc52d,104,,"[120.0, 80.0]",3754099,3,,,,,-1.8813705,,Right Foot,,,"[105.3, 34.2]",,High Pass,,48.101246,Incomplete,True,,,,,True,Outswinging,,Corner,1,From Corner,Yohan Cabaye,3277.0,Center Defensive Midfield,7,Crystal Palace,31,['89976b67-cdbe-4be7-9dc3-b08d61d65630'],42,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:42.860,Pass,
,,,,,,,,,,,,,1.377446,,,,,,,,,,,,,,,2850e98a-7a1d-4057-8a4d-990c782a9e8c,106,,"[95.5, 36.9]",3754099,3,,,,,-1.521575,,Head,,,"[96.5, 16.6]",,High Pass,,20.324615,,,Pape N''Diaye Souaré,4884.0,,,,,,Recovery,1,From Corner,James McArthur,3464.0,Left Center Midfield,7,Crystal Palace,31,['c1f6a59c-3abc-45ec-863f-5a0ffbb0e2eb'],47,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:47.251,Pass,
,,,,,,,,,,,,,1.790629,,,,,,,,,,,,,,,87aaa87b-88c1-453f-a5e1-8261e665e935,109,,"[96.7, 16.8]",3754099,3,,,,,-2.3179154,,Left Foot,,,"[85.4, 4.6]",,Low Pass,,16.62919,,,Jason Puncheon,19688.0,,,,,,,1,From Corner,Pape N''Diaye Souaré,4884.0,Left Back,7,Crystal Palace,31,['4c3c41e8-026d-43e9-9f89-d520e036e6b1'],48,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:48.709,Pass,
,,,,,,,,,,,,,1.19882,,,,,,,,,,,,,,,1638b5a5-963b-433e-bd8d-b616e68a735e,112,,"[92.7, 1.2]",3754099,3,,,,,0.39234015,,Left Foot,,,"[113.0, 9.6]",,Ground Pass,,21.969297,,,Yannick Bolasie Yala,3589.0,,,,,,,1,From Corner,Jason Puncheon,19688.0,Right Center Midfield,7,Crystal Palace,31,['7312a3dd-aed4-4a16-8196-b55bdd263781'],52,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:52.163,Pass,
,,,,,,,,,,,,,1.270387,,,,,,,,,,,,,,,2f77c8e6-5031-4728-b202-1c3b2263e525,115,,"[113.9, 10.4]",3754099,3,,,,,-2.3621824,,Right Foot,,,"[105.5, 2.1]",,Ground Pass,,11.808895,,,Jason Puncheon,19688.0,,,,,,,1,From Corner,Yannick Bolasie Yala,3589.0,Left Wing,7,Crystal Palace,31,['b2fb9b76-2106-4b48-a0d8-72d6969a899d'],55,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:55.197,Pass,
,,,,,,,,,,,,,0.493792,,,,,,,,,,,,,,,13b3a71a-e42a-42ff-b335-0537a0d5118f,118,,"[105.5, 2.1]",3754099,3,,,,,1.5707964,,Left Foot,,,"[105.5, 11.9]",,Ground Pass,,9.8,,,Yannick Bolasie Yala,3589.0,,,,,,,1,From Corner,Jason Puncheon,19688.0,Right Center Midfield,7,Crystal Palace,31,['be12c697-a45a-4e27-a54c-feed157eae99'],56,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:56.578,Pass,
,,,,,,,,,,,,,0.567279,,,,,,,,,,,,,,,3cc3badb-3dcc-4fc0-81be-70bec032b9d6,125,,"[14.2, 60.3]",3754099,3,,,,,1.4438236,,Right Foot,,,"[15.4, 69.7]",,Ground Pass,,9.476286,,,Darren Fletcher,4022.0,,,,,,,1,Regular Play,James Morrison,3490.0,Left Center Midfield,8,West Bromwich Albion,27,['db9c8f37-cda9-4cc6-9c34-c108f4884330'],59,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:59.909,Pass,
,,,,,,,,,,,,,0.733556,,,,,,,,,,,,,,,e4fd15de-5772-470b-84b9-1955ded74fc1,129,,"[15.4, 69.7]",3754099,4,,,,,0.9871605,,Right Foot,,,"[18.9, 75.0]",,Ground Pass,,6.351378,,,Craig Dawson,3523.0,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,8,West Bromwich Albion,27,"['9fdb04c9-af98-47cd-909d-2f0a125c7c46', 'c30dcd6b-794c-40a0-8dbc-b8ad1f77b6eb']",0,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:00.553,Pass,True
,,,,,,,,,,,,,4.363344,,,,,,,,,,,,,,,aaac1519-05c8-4373-81e7-d0a45c045430,132,,"[21.9, 76.5]",3754099,4,,,,,-0.2537669,,Right Foot,,,"[96.7, 57.1]",,High Pass,,77.27483,Incomplete,,,,,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,8,West Bromwich Albion,27,['e524bb7a-a98d-4fa4-a344-f899ce3db857'],2,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:02.309,Pass,
