50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.012686,,,,,,,,,,,,,,cc653e25-4860-418b-899f-b79cc2b2dcde,73,,"[76.2, 52.6]",3754167,0,,,,,-1.3835424,,Right Foot,,,"[79.8, 33.6]",,Ground Pass,,19.338045,,,Kevin De Bruyne,3089.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,3,Manchester City,36,['7baad4be-e461-427d-a23a-957e003fb439'],55,,,,,,,,,,,,,,,,,Manchester City,36,00:00:55.694,Pass,
,,,,,,,,,,,,,,,,,,0.97959,,,,,,,,,,,,,,6b1f2f1e-f0c8-4c1e-90ac-8aaa73a97f94,85,,"[69.8, 3.1]",3754167,1,,,,,2.3498251,,Left Foot,,,"[62.0, 11.0]",,Ground Pass,,11.101802,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,3,Manchester City,36,['8c157a7c-7062-4cd9-959d-8ee24487cb27'],5,,,,,,,,,,,,,,,,,Manchester City,36,00:01:05.233,Pass,
,,,,,,,,,,,,,,,,,,1.273107,,,,,,,,,,,,,,10a0aa74-ba10-422b-80f4-84aa2ef94053,88,,"[61.1, 12.4]",3754167,1,,,,,1.5214537,,Right Foot,,,"[62.7, 44.8]",,Ground Pass,,32.439484,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,3,Manchester City,36,['b3a9967b-f1ee-44c1-bd27-c4ada01b7341'],7,,,,,,,,,,,,,,,,,Manchester City,36,00:01:07.701,Pass,
,,,,,,,,,,,,,,,,,,2.217183,,,,,,,,,,,,,,d822e81b-3669-4b24-b874-7a972a21b1b8,91,,"[64.9, 47.4]",3754167,1,,,,,-0.53862417,,Right Foot,,,"[105.9, 22.9]",,High Pass,,47.762432,Pass Offside,,Wilfried Guemiand Bony,3598.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,3,Manchester City,36,['052aa366-ef46-4470-83e3-8bba758fd9b5'],11,,,,,,,,,,,,,,,,,Manchester City,36,00:01:11.291,Pass,
,,,,,,,,,,,,,,,,,,1.474244,,,,,,,,,,,,,,c423941f-e3ef-4e40-9dec-21a1d82458c2,93,,"[15.4, 54.6]",3754167,1,,True,,,-0.3328202,,Right Foot,,,"[31.6, 49.0]",,Ground Pass,,17.140594,,,Alexander Banor Tettey,9463.0,,,,,,Free Kick,1,From Free Kick,Ryan Bennett,9930.0,Right Center Back,4,Norwich City,56,['89e49cc1-67c7-41e9-8f4f-b41530a1b02e'],25,,,,,,,,,,,,,,,,,Norwich City,56,00:01:25.800,Pass,
,,,,,,,,,,,,,,,,,,0.895923,,,,,,,,,,,,,,67e79311-8de7-4389-8f76-76876eb6a3ca,95,,"[43.3, 51.2]",3754167,1,,,,,0.7454195,,Right Foot,,,"[52.4, 59.6]",,Ground Pass,,12.384264,,,Jonathan Howson,9578.0,,,,,,,1,From Free Kick,Alexander Banor Tettey,9463.0,Right Defensive Midfield,4,Norwich City,56,['3497f2de-7831-4ea2-a0fc-d15b365b0109'],28,,,,,,,,,,,,,,,,,Norwich City,56,00:01:28.064,Pass,
,,,,,,,,,,,,,,,,,,1.064833,,,,,,,,,,,,,,6064ca31-3dc6-4d8b-bd4a-f449351058db,98,,"[51.4, 59.6]",3754167,1,,,,,-2.7308757,,Right Foot,,,"[45.2, 56.9]",,Ground Pass,,6.762396,,,Alexander Banor Tettey,9463.0,,,,,,,1,From Free Kick,Jonathan Howson,9578.0,Right Attacking Midfield,4,Norwich City,56,['e6d1a375-80e7-4002-bf4d-d587b642d40e'],29,,,,,,,,,,,,,,,,,Norwich City,56,00:01:29.523,Pass,
,,,,,,,,,,,,,,,,,,1.357613,,,,,,,,,,,,,,f3618ec9-036f-44af-b209-7777f948a84f,100,,"[46.4, 59.0]",3754167,1,,True,,,1.5916266,,Right Foot,,,"[46.0, 78.2]",,Ground Pass,,19.204166,,,Robert Brady,10967.0,,,,,,,1,From Free Kick,Alexander Banor Tettey,9463.0,Right Defensive Midfield,4,Norwich City,56,['5a4b9a6e-696b-4896-be41-d137eeed2c5c'],30,,,,,,,,,,,,,,,,,Norwich City,56,00:01:30.594,Pass,
,,,,,,,,,,,,,,,,,,1.283978,,,,,,,,,,,,,,0f69a68c-1f5e-4e2f-ae5e-2728c9a0866b,102,,"[52.4, 78.2]",3754167,1,,True,,,-2.8243263,,Right Foot,,,"[32.3, 71.6]",,Ground Pass,,21.15585,,,Ryan Bennett,9930.0,,,,,,,1,From Free Kick,Robert Brady,10967.0,Right Wing Back,4,Norwich City,56,['43a3a4be-e5e8-45ae-914e-e2f9e1da693d'],33,,,,,,,,,,,,,,,,,Norwich City,56,00:01:33.121,Pass,
,,,,,,,,,,,,,,,,,,1.307911,,,,,,,,,,,,,,162fc707-049a-4f78-9119-981ede36e385,104,,"[26.9, 69.2]",3754167,1,,,,,-1.8796351,,Right Foot,,,"[20.2, 48.2]",,Ground Pass,,22.042913,,,Russell Martin,21212.0,,,,,,,1,From Free Kick,Ryan Bennett,9930.0,Right Center Back,4,Norwich City,56,['f35c2ac9-e9e2-4a82-b244-8288431ce09b'],35,,,,,,,,,,,,,,,,,Norwich City,56,00:01:35.562,Pass,
,,,,,,,,,,,,,,,,,,1.97172,,,,,,,,,,,,,,06eb42c2-2f2c-4670-9350-da3f4d442250,107,,"[22.8, 48.0]",3754167,1,,,,,-1.3757281,,Right Foot,,,"[27.7, 23.2]",,Ground Pass,,25.279438,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,,1,From Free Kick,Russell Martin,21212.0,Center Back,4,Norwich City,56,['c0ff08ae-21cc-4fa1-8420-5710ece1579b'],38,,,,,,,,,,,,,,,,,Norwich City,56,00:01:38.507,Pass,
,,,,,,,,,,,,,,,,,,3.943272,,,,,,,,,,,,,,49d6cca2-636b-496f-bc38-51a61d39faf4,110,,"[51.7, 7.1]",3754167,1,,,,,0.024885053,,Left Foot,,,"[120.0, 8.8]",,High Pass,,68.32115,Out,,Cameron Jerome,4807.0,,,,,,,1,From Free Kick,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,4,Norwich City,56,['07cd0059-e68e-416b-8f50-897142fa79b7'],45,,,,,,,,,,,,,,,,,Norwich City,56,00:01:45.841,Pass,
,,,,,,,,,,,,,,,,,,2.686948,,,,,,,,,,,,,,30e070bc-76d9-4310-85b4-10edab43cb2c,112,,"[6.0, 44.0]",3754167,2,,True,,,-0.85314095,,Right Foot,,,"[21.8, 25.9]",,Ground Pass,,24.026028,,,Nicolás Hernán Otamendi,3090.0,,,,,,Goal Kick,1,From Goal Kick,Joe Hart,3291.0,Goalkeeper,5,Manchester City,36,['a08c1db7-b208-4d35-9a9b-1b5264e76c99'],0,,,,,,,,,,,,,,,,,Manchester City,36,00:02:00.672,Pass,
,,,,,,,,,,,,,,,,,,1.192811,,,,,,,,,,,,,,96fc36b4-f3be-4fde-b602-ece6a3633ff1,114,,"[31.1, 18.1]",3754167,2,,,,,-0.9781925,,Right Foot,,,"[41.2, 3.1]",,Ground Pass,,18.083418,,,Aleksandar Kolarov,5596.0,,,,,,,1,From Goal Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,5,Manchester City,36,['065f897e-cf1c-4c19-8377-8bccebbcf5a0'],5,,,,,,,,,,,,,,,,,Manchester City,36,00:02:05.059,Pass,
,,,,,,,,,,,,,,,,,,2.309925,,,,,,,,,,,,,,29db4232-2098-40e0-81ff-5e6c2aa2ce2f,117,,"[44.2, 3.1]",3754167,2,,,,,1.9526082,,Left Foot,,,"[38.9, 16.3]",,Ground Pass,,14.224275,,,Nicolás Hernán Otamendi,3090.0,,,,,,,1,From Goal Kick,Aleksandar Kolarov,5596.0,Left Back,5,Manchester City,36,['a1127d9b-7407-4874-a2e1-6a51df56a9d6'],9,,,,,,,,,,,,,,,,,Manchester City,36,00:02:09.115,Pass,
