50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c5c2526-8625-4a4b-88e5-0ace8cfc0118,3127,,"[26.6, 2.2]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joleon Lescott,20285.0,Left Back,171,West Bromwich Albion,27,['90f3cbe8-35e4-4fb1-a38f-de848d5d88ed'],9,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:09.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c1e5344-d26f-4a5f-96b7-52c125bea0a1,3129,,"[13.3, 9.7]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Olsson,20527.0,Left Center Back,171,West Bromwich Albion,27,['1b0c5540-2ae5-42ed-85ac-8916b1a6fee6'],10,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:10.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b9be8f-ab18-4c8d-9f65-05e011cd1967,3134,,"[54.7, 72.6]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Wilson,13848.0,Right Center Back,172,Stoke City,30,['1f0eaa9e-2fec-4172-9387-35014a102d84'],15,,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:15.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec053f3f-fb65-4f5d-8e7c-40c2e9d9a6cf,3137,,"[42.8, 44.7]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,172,Stoke City,30,['60aabd06-6ff4-442a-84fb-c8abd3f03ce2'],19,,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:19.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae49e407-c2c2-4da8-88b7-687d039605c5,3140,,"[62.5, 34.0]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephen Ireland,4632.0,Right Center Forward,172,Stoke City,30,['38afcb83-fa56-4416-8c2b-b165e05b01b9'],21,,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:21.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b44fa3d-a889-41a2-8c96-70142409fa35,3143,,"[75.8, 27.6]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Center Forward,172,Stoke City,30,['bbff8e70-36fc-41f0-a24b-c61d2854f8d9'],25,,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:25.341,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb6637c3-3874-4703-9bf5-fe69ae7e2b0b,3147,,"[77.6, 59.5]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Left Center Midfield,172,Stoke City,30,['8f05f945-0c32-4532-a0da-6d4054db8219'],32,,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:32.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb3f3585-6dc0-4a5b-95b9-fd1f47d3acdc,3149,,"[7.5, 28.9]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,173,West Bromwich Albion,27,['7a9afcd0-2e04-4274-94bb-f007cc526348'],34,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:34.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827c9576-b531-4883-a84a-9ab1b3f6e292,3158,,"[66.0, 66.5]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum McManaman,9551.0,Right Midfield,173,West Bromwich Albion,27,"['1e7d04f2-8982-49e8-8eb8-4013d9150fbe', 'c659b339-b974-4769-80fb-907575e054ab']",44,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:44.196,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31728657-899c-4c9e-949e-d5fc279b346b,3166,,"[72.7, 68.2]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rickie Lambert,40124.0,Left Center Forward,173,West Bromwich Albion,27,"['55e1ae2b-7b10-40d6-9349-eefc5071895f', '9d7af2eb-aeef-4ea3-89af-187597789bb3']",48,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:48.389,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc7a6d7-f744-4547-adb6-e7deae6f0d63,3169,,"[60.1, 76.0]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,173,West Bromwich Albion,27,['3e4c24e6-a7c3-442b-8bc8-f50e88b94d65'],51,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:51.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c057073-a2bc-403d-b963-5ef2f2dcf5fd,3173,,"[60.1, 60.3]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Left Defensive Midfield,173,West Bromwich Albion,27,['2aafc050-6465-4eb2-8f35-e384b7baf827'],54,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:54.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d152d336-7bed-4927-9ece-569d0f92db8b,3176,,"[52.8, 20.6]",3754007,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joleon Lescott,20285.0,Left Back,173,West Bromwich Albion,27,['c9178ef3-87cf-4e1b-b1a8-1fcf857375cf'],58,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:58.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06eb644f-f731-4158-b2ff-2e7cd67ccb8a,3179,,"[62.3, 27.5]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Morrison,3490.0,Right Defensive Midfield,173,West Bromwich Albion,27,['a08561f1-e31c-4cec-bc34-6ed832208af3'],1,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:01.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a2a140a-2cbc-4164-8411-28cc85f66da0,3182,,"[63.4, 15.1]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joleon Lescott,20285.0,Left Back,173,West Bromwich Albion,27,['42360113-7432-4b25-bf4f-8b8c40aac7a4'],3,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:03.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad9e0abe-1170-4cf7-a6a7-379ae35ac02d,3185,,"[62.1, 23.3]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Morrison,3490.0,Right Defensive Midfield,173,West Bromwich Albion,27,['8d5e2b67-dffe-4946-8208-aa1f3b2eb91d'],4,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:04.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d0a19ae-c169-4cf8-bc77-e8cbd8567524,3188,,"[55.2, 54.0]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,173,West Bromwich Albion,27,['a23ebeec-603c-485e-9e9e-d1c60273f75a'],7,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:07.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc34d804-6f5e-4ea9-8a91-1f0fbbb955bf,3191,,"[65.8, 69.1]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rickie Lambert,40124.0,Left Center Forward,173,West Bromwich Albion,27,['3c13d64c-2930-45b6-869e-dc8aa59d5a73'],10,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:10.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241d0f3-150f-4057-ba34-eacaf833a12c,3194,,"[79.7, 74.4]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,173,West Bromwich Albion,27,['7084fab3-2326-4d6b-ad18-2deda5ca890c'],13,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:13.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91463b80-36f1-4a9b-a4bc-5ef992c84591,3197,,"[112.7, 62.5]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum McManaman,9551.0,Right Midfield,173,West Bromwich Albion,27,['d60676fb-9d56-4551-a331-5b6f7d77db23'],17,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:17.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8612f77d-2120-4670-b652-28f04cd3c1e4,3209,,"[103.9, 71.4]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rickie Lambert,40124.0,Left Center Forward,175,West Bromwich Albion,27,"['309b8dfc-f032-42cf-a4a3-14a3b814c179', 'c1334b9d-a814-422a-b09b-5d0ef1ee0455']",54,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:54.986,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a8cf82-2cd4-4dc5-8e33-4d341aeab228,3211,,"[108.1, 75.3]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,175,West Bromwich Albion,27,['8caee553-ca93-4905-8af2-b2369da29a6f'],56,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:56.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ce7e400-f28d-4652-8c0a-b66a3b1af8ee,3214,,"[103.2, 72.6]",3754007,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rickie Lambert,40124.0,Left Center Forward,175,West Bromwich Albion,27,['b358cd4c-09b7-464f-96d4-466aeca9665a'],58,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:58.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31295c7a-c1a0-4e4e-b090-ee27208f631f,3217,,"[94.1, 76.6]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum McManaman,9551.0,Right Midfield,175,West Bromwich Albion,27,['28e799ba-6f12-43a9-94e9-a3bb418f4d9b'],0,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:00.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9af40f39-f7e0-48e9-a9f0-f2ebaf25263b,3221,,"[81.1, 55.6]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darren Fletcher,4022.0,Left Defensive Midfield,175,West Bromwich Albion,27,"['af8cb006-f0c8-4f36-b61a-db65a9b7c17f', 'b3ba332a-aa16-42ed-814c-16bec193053c']",3,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:03.140,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f0a430-f2cd-4a8e-bca7-f791c3316c9f,3224,,"[56.7, 42.3]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Olsson,20527.0,Left Center Back,175,West Bromwich Albion,27,['d5b681fd-4a4b-4c2f-8d90-6f6e6ca9d974'],5,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:05.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150bce4a-9414-4bda-b43c-f335008daf80,3227,,"[63.6, 16.4]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joleon Lescott,20285.0,Left Back,175,West Bromwich Albion,27,['d1150c6f-92c4-4dde-ac29-67bb6e9c1a27'],8,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:08.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325af8b-1d77-406f-aa3e-9b7e55586e75,3230,,"[68.8, 3.8]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Gamboa Luna,5602.0,Left Midfield,175,West Bromwich Albion,27,['0abff21b-a857-44c3-8395-6048cbc4b946'],11,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:11.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e44de679-dbbf-48cf-bc87-c98a04b6e8df,3233,,"[62.5, 12.4]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joleon Lescott,20285.0,Left Back,175,West Bromwich Albion,27,['a80cf7cb-2d33-46d0-bb58-5dde0a49e01b'],14,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:14.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72b41330-c74c-4d55-8ee1-33a326a2ca95,3236,,"[47.2, 12.7]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Olsson,20527.0,Left Center Back,175,West Bromwich Albion,27,['4a93679d-799b-4fee-8883-5847bf04a027'],16,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:16.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2d0847b-8c0f-4720-ac82-d13b8cb35a8b,3239,,"[101.5, 22.8]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rickie Lambert,40124.0,Left Center Forward,175,West Bromwich Albion,27,['1e438a84-2dad-4e12-a79b-0b122f629fc3'],21,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:21.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03e1d4d8-512b-4e2e-b829-99ee9088af31,3243,,"[100.2, 20.0]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Morrison,3490.0,Right Defensive Midfield,175,West Bromwich Albion,27,['26bead8d-61f4-40b7-bef6-1f2fd175d8e2'],24,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:24.904,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b18cdc8-0da0-44f0-9528-2b953d80b3ac,3246,,"[100.1, 35.0]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Right Center Forward,175,West Bromwich Albion,27,['58391972-9b40-4ffe-b8d8-670ee25f841e'],28,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:28.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c2c23b1-1363-4644-9f40-48bb8f585c0f,3251,,"[8.2, 28.1]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Butland,3537.0,Goalkeeper,175,West Bromwich Albion,27,['5ffcb286-b182-4cc2-ba90-64547617e905'],33,,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:33.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8821298-5130-4c41-b565-91a200827f48,3257,,"[65.2, 55.2]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darren Fletcher,4022.0,Left Defensive Midfield,175,West Bromwich Albion,27,['4788c7d6-936a-4009-ba58-f1392086c7f1'],40,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:40.425,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7dcd945-10a7-4b6d-a980-2e11f576dbcf,3261,,"[91.3, 78.0]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,175,West Bromwich Albion,27,['36f8046a-1400-4faf-9021-9bfbee9f7ed3'],43,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:43.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62150ff3-bde8-4b2c-9ce8-3a70edd99d24,3263,,"[6.6, 23.7]",3754007,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Butland,3537.0,Goalkeeper,176,Stoke City,30,['18956264-bf14-4225-91f6-5b7c7f0813e1'],51,,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:51.905,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332ccf26-fe27-4ae0-85cb-33362181355e,3266,,"[73.3, 33.4]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marko Arnautović,3325.0,Left Center Forward,176,Stoke City,30,['02212511-0ceb-49c7-be14-1096ca015a5a'],2,,,,,,,,,,,,,,,,,,,Stoke City,30,00:44:02.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413990fd-a2d5-4e8a-b300-56049f1293f4,3268,,"[43.5, 64.0]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth McAuley,3596.0,Right Center Back,177,West Bromwich Albion,27,['c7e68d7e-9e81-4cb0-8dde-68d5dcdcd7f3'],17,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:17.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ceda16-92b2-4147-b84f-3835dd7218af,3271,,"[54.1, 71.1]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Craig Dawson,3523.0,Right Back,177,West Bromwich Albion,27,['8efef33e-35cb-4f19-ae6a-e37c87ec5529'],19,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:19.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a265118-9281-4bcf-a4d1-7784b377c491,3276,,"[72.0, 74.0]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rickie Lambert,40124.0,Left Center Forward,178,West Bromwich Albion,27,['7eb960d8-8235-40f8-b366-5cba7454813f'],38,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:38.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a86544a5-4bf6-4b3b-9d0e-b3424b89c671,3280,,"[49.5, 15.4]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephen Ireland,4632.0,Right Center Forward,178,West Bromwich Albion,27,['ea4e9579-4410-4fbf-b702-05e12b8c691c'],41,,,,,,,,,,,,,,,,,,,Stoke City,30,00:44:41.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74ccbb4d-4bf8-42ad-b974-66aa0873f2f0,3283,,"[80.0, 51.0]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Right Center Forward,178,West Bromwich Albion,27,['3e468b58-aaa2-4a45-a326-9907cabe183e'],42,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:42.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6b8380a-ad9a-4be5-9998-13f020906b7d,3286,,"[66.7, 51.8]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darren Fletcher,4022.0,Left Defensive Midfield,178,West Bromwich Albion,27,['e1a40fa7-6776-4348-9606-20d56591b19d'],45,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:45.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a48e8a3-9781-468c-a11f-3e94cbb78565,3288,,"[64.3, 43.4]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum McManaman,9551.0,Right Midfield,178,West Bromwich Albion,27,['af7bd65d-96ee-4da3-8a19-984f1ca3b239'],46,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:46.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1ee6210-5c29-4a19-b482-2030b11d7318,3291,,"[58.5, 13.7]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joleon Lescott,20285.0,Left Back,178,West Bromwich Albion,27,['0e68ad71-d938-44b5-acb2-d7a0ef053a6c'],49,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:49.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693b1b5c-bd2b-4468-a0bd-a373e937c0b8,3293,,"[66.2, 3.6]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Gamboa Luna,5602.0,Left Midfield,178,West Bromwich Albion,27,['a85405df-98a1-45b7-8d9f-4a2837d4ce2c'],51,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:51.199,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656ac941-0aa8-484c-9265-5b851218962e,3296,,"[67.6, 18.0]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum McManaman,9551.0,Right Midfield,178,West Bromwich Albion,27,['5ac61782-c2c8-4374-97d2-f790f19157b3'],52,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:52.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0628ee58-dff2-47c3-9bf8-5b79659334ff,3300,,"[61.2, 36.9]",3754007,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephen Ireland,4632.0,Right Center Forward,179,Stoke City,30,['d9fd8eda-8713-4024-9e51-eb9e798c929b'],57,,,,,,,,,,,,,,,,,,,Stoke City,30,00:44:57.422,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26142ca8-d2e9-4dce-90a6-699724e08396,3303,,"[87.3, 57.9]",3754007,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Left Center Midfield,179,Stoke City,30,['a20ec0b9-8bcc-47e4-aba5-b593766cc844'],0,,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:00.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8479d1e-044e-4ad7-9db5-6817fcdf0869,3308,,"[64.5, 57.9]",3754007,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Glenn Whelan,9625.0,Right Center Midfield,180,Stoke City,30,['c8485f51-d780-40d9-8787-f5058765844c'],14,,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:14.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466c581-4b7f-4dcd-8f04-b72ee545b901,3313,,"[45.2, 38.0]",3754007,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Muniesa Martínez,6560.0,Left Center Back,180,Stoke City,30,['a151b155-c0c6-458a-83cb-8e3c2633ae2b'],18,,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:18.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff4ac93-9357-4678-8940-bf0687958022,3315,,"[59.4, 12.8]",3754007,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erik Pieters,3467.0,Left Back,180,Stoke City,30,['68b8b362-4254-45c2-958f-e4ae5d341f6a'],20,,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:20.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f931827-5133-4b5d-923b-27dcb0b3cc9a,3318,,"[100.1, 30.2]",3754007,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marko Arnautović,3325.0,Left Center Forward,180,Stoke City,30,['55ae33e2-347f-4850-95db-fdd92112cca9'],23,,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:23.794,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ad28249-837d-4cfd-8ef7-f5fa89475048,3322,,"[84.6, 60.0]",3754007,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Right Center Forward,180,Stoke City,30,['5238ae18-e51f-4cc7-915a-47fe75e73369'],32,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:32.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d90d0c-b004-49aa-9468-f57e513df164,3326,,"[52.9, 21.7]",3754007,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Glenn Whelan,9625.0,Right Center Midfield,181,Stoke City,30,['f192129c-48b9-4ffc-82d7-f2e850605867'],36,,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:36.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ba8f49f-f99b-4045-892c-87dd00509acd,3329,,"[53.9, 5.7]",3754007,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Erik Pieters,3467.0,Left Back,181,Stoke City,30,['c04adf25-080d-46e6-8de1-9b888064fda6'],38,,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:38.598,Ball Receipt*,
