ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.14891,,,,,,,,,,,,8f6a4b03-4bcd-4f5d-8ca2-9572352bb203,1044,,"[100.4, 9.4]",3754117,31,,,,,2.8001401,,Left Foot,,,"[88.3, 13.7]",,Ground Pass,,12.841339,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,47,Arsenal,1,['59f34b92-1565-41e7-824a-1d8b4739a6b1'],2,,,,,,,,,,,,,,,,,Arsenal,1,00:31:02.530,Pass,
,,,,,,,,,,,,,,,0.941793,,,,,,,,,,,,00de515a-ff5e-4928-84c6-db5fc1fba89e,1047,,"[89.1, 11.7]",3754117,31,,,,,-0.5770381,,Left Foot,,,"[99.7, 4.8]",,Ground Pass,,12.647924,,,,,Mesut Özil,3496.0,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,47,Arsenal,1,['07f511ae-271c-4f5f-9628-21902f904d6b'],4,,,,,,,,,,,,,,,,,Arsenal,1,00:31:04.459,Pass,
,,,,,,,,,,,,,,,0.672789,,,,,,,,,,,,ff7eecee-7a7c-437a-b2a1-47b73c5e086c,1050,,"[99.7, 4.4]",3754117,31,,,,,2.4006097,,Left Foot,,,"[95.0, 8.7]",,Ground Pass,,6.3702435,,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,47,Arsenal,1,['8b5e4937-6095-4cc9-8d31-6ddd5bf6782a'],6,,,,,,,,,,,,,,,,,Arsenal,1,00:31:06.920,Pass,
,,,,,,,,,,,,,,,0.609765,,,,,,,,,,,,69d739b6-1a82-4a4c-be2d-58e29ba87ade,1052,,"[95.0, 8.7]",3754117,31,,,,,-1.8622531,,Left Foot,,,"[93.5, 3.7]",,Ground Pass,,5.2201533,,,,,Mesut Özil,3496.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,47,Arsenal,1,['6ad04c08-574c-4075-a044-d19c6591971d'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:31:07.593,Pass,
,,,,,,,,,,,,,,,0.512769,,,,,,,,,,,,9b4abef2-013f-43a0-bcfd-8f57512a189f,1054,,"[93.5, 3.7]",3754117,31,,,,,1.6233793,,Left Foot,,,"[93.3, 7.5]",,Ground Pass,,3.8052595,,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,47,Arsenal,1,['7113a6d4-48b4-4ac3-83d8-86e0d9b226f8'],8,,,,,,,,,,,,,,,,,Arsenal,1,00:31:08.203,Pass,
,,,,,,,,,,,,,,,2.150717,,,,,,,,,,,,729786a7-d35a-40bf-9552-687cab39a0ec,1056,,"[93.5, 7.5]",3754117,31,,,,,-0.2614788,,Right Foot,,,"[100.6, 5.6]",,Low Pass,,7.34983,True,,Incomplete,,Mesut Özil,3496.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,47,Arsenal,1,"['a1287633-907f-47cf-9f26-b36f2bf8a052', 'a8edf466-3921-43cb-9fde-1fc3218fb16e']",8,,,,,,,,,,,,,,,,,Arsenal,1,00:31:08.716,Pass,
,,,,,,,,,,,,,,,1.891429,,,,,,,,,,,,5b361540-1858-4e99-9358-eb8cb14e92a4,1061,,"[8.5, 74.3]",3754117,31,,,,,-1.8275046,,Left Foot,,,"[6.4, 66.3]",,Ground Pass,,8.271034,,,,,Tetchi Jores Charlemagne Ulrich Okore,24380.0,,,,,,1,From Throw In,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,47,Arsenal,1,"['8cd6b1b4-77bb-465d-8524-a297d62198d5', 'f1b10bd5-88cf-425e-adbc-d1a509e63b74']",13,,,,,,,,,,,,,,,,,Aston Villa,59,00:31:13.709,Pass,True
,,,,,,,,,,,,,,,0.514825,,,,,,,,,,,,66bd7e32-a958-4e56-8a90-53c2c0f17f73,1063,,"[6.4, 66.3]",3754117,31,,,,,0.09465302,,Right Foot,,,"[22.2, 67.8]",,Low Pass,,15.871043,,,Incomplete,,,,,,,,,1,From Throw In,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,47,Arsenal,1,['48ff6421-a652-45d9-be25-75cb25a14f7b'],15,,,,,,,,,,,,,,,,,Aston Villa,59,00:31:15.601,Pass,
,,,,,,,,,,,,,,,1.673492,,,,,,,,,,,,5ad59a54-6cdb-4cf6-bd50-08a663ba4a7c,1066,,"[99.7, 14.4]",3754117,31,,,,,0.7728465,,Left Foot,,,"[111.8, 26.2]",,High Pass,,16.901184,,,,,Theo Walcott,3668.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,47,Arsenal,1,['d9e9e69a-98b4-4ea6-bf60-49c23fb5fd4d'],17,,,,,,,,,,,,,,,,,Arsenal,1,00:31:17.380,Pass,
,,,,,,,,,,,,,,,1.245885,,,,,,,,,,,,70b574ba-b436-4bf3-a34b-90a5f3fa0ebf,1074,,"[3.5, 54.5]",3754117,31,,,,,1.4921209,,Right Foot,,,"[5.4, 78.6]",,High Pass,,24.17478,,,Out,,,,,,,,,1,From Throw In,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,47,Arsenal,1,['98bc358e-a3ff-4fcc-a71e-1829935f41c5'],21,,,,,,,,,,,,,,,,,Aston Villa,59,00:31:21.060,Pass,True
,,,,,,,,,,,,,,,0.635159,,,,,,,,,,,,759abac4-6ec2-4e5b-a714-adfb679453d4,1075,,"[107.0, 0.1]",3754117,31,,,,,1.665748,,,,,"[106.2, 8.5]",,Low Pass,,8.438009,,,,,Mesut Özil,3496.0,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,48,Arsenal,1,['76d78a7e-9e88-473e-8bdd-6656b1331fa9'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:31:33.225,Pass,
,,,,,,,,,,,,,,,0.83617,,,,,,,,,,,,861ab77b-37ff-4a2c-b467-fd71a5d9a737,1078,,"[106.2, 8.5]",3754117,31,,,,,-1.2204821,,Left Foot,,,"[108.1, 3.3]",,Ground Pass,,5.5362444,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,48,Arsenal,1,['a682f854-29d6-4a52-8148-70bd4c2bd6d3'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:31:33.900,Pass,
,,,,,,,,,,,,,,,1.359,,,,,,,,,,,,0caa24dd-642c-489e-89a4-1d9b51c0c95b,1080,,"[108.1, 3.7]",3754117,31,,,,,2.775337,,Left Foot,,,"[100.8, 6.5]",,Ground Pass,,7.8185678,,,,,Mesut Özil,3496.0,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,48,Arsenal,1,['0d6baf0e-e606-46ac-b64c-04202d5e790e'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:31:34.736,Pass,
,,,,,,,,,,,,,,,1.053183,,,,,,,,,,,,186c39a9-ba95-4cd7-9c98-3f3dcafaab8b,1083,,"[101.6, 6.5]",3754117,31,,,,,2.7592137,,Left Foot,,,"[92.4, 10.2]",,Ground Pass,,9.916148,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,48,Arsenal,1,['29449270-fb8d-4b2b-9e57-9196a5e82975'],36,,,,,,,,,,,,,,,,,Arsenal,1,00:31:36.525,Pass,
,,,,,,,,,,,,,,,2.317721,,,,,,,,,,,,615290ca-32f2-45a9-942f-937c71c579c8,1086,,"[93.3, 10.8]",3754117,31,,,,,0.9868029,,Right Foot,True,,"[120.0, 51.2]",,High Pass,,48.425716,,,Out,,Joel Nathaniel Campbell Samuels,5581.0,,True,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,48,Arsenal,1,['024097b2-e87e-4df4-880a-eb73d261a685'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:31:38.919,Pass,
,,,,,,,,,,,,,,,3.719381,,,,,,,,,,,,19abf494-c4f7-4aa2-ab90-21b88c50e533,1088,,"[6.0, 44.0]",3754117,32,,,,,0.32520053,,Left Foot,,,"[66.8, 64.5]",,High Pass,,64.162994,,,,,Rudy Gestede,19362.0,,,,,Goal Kick,1,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,49,Aston Villa,59,['10a273ed-8845-4d7c-b8a5-a06f012ee7fa'],7,,,,,,,,,,,,,,,,,Aston Villa,59,00:32:07.180,Pass,
,,,,,,,,,,,,,,,1.024631,,,,,,,,,,,,48a862a6-b478-45f8-b443-d4214b77abe4,1091,,"[67.4, 64.5]",3754117,32,,,,,3.1071236,,Left Foot,,,"[61.6, 64.7]",,Low Pass,,5.8034472,,,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Goal Kick,Rudy Gestede,19362.0,Center Forward,49,Aston Villa,59,"['bd33740e-1bfe-4734-95cc-59f2e45ad3cb', 'f2d032e6-8064-4d87-b0c7-3698824593c3']",10,,,,,,,,,,,,,,,,,Aston Villa,59,00:32:10.899,Pass,True
,,,,,,,,,,,,,,,3.393338,,,,,,,,,,,,7e3aadb4-2ef2-4256-9dbd-38db06f36e5a,1095,,"[68.9, 76.4]",3754117,32,,,,,-0.39831105,,Right Foot,,,"[111.2, 58.6]",,High Pass,,45.892593,,,Incomplete,,Scott Sinclair,11117.0,,,,,,1,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,49,Aston Villa,59,"['17420839-363c-4dcc-b0d7-e3f3d1097a32', '8c04064e-ddc5-409a-9a3e-029b1549e621', 'ffdd3764-a556-4106-832c-2c9f69666229']",14,,,,,,,,,,,,,,,,,Aston Villa,59,00:32:14.297,Pass,True
,,,,,,,,,,,,,,,2.19358,,,,,,,,,,,,8c04064e-ddc5-409a-9a3e-029b1549e621,1097,,"[8.9, 21.5]",3754117,32,,,,,-0.9431669,,Right Foot,,,"[20.0, 6.2]",,Low Pass,,18.90238,,,,,Ignacio Monreal Eraso,3498.0,,,,,Recovery,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,50,Arsenal,1,"['7e3aadb4-2ef2-4256-9dbd-38db06f36e5a', 'f99ff95a-9100-4925-88e1-01ee72669da8']",17,,,,,,,,,,,,,,,,,Arsenal,1,00:32:17.690,Pass,
,,,,,,,,,,,,,,,1.232154,,,,,,,,,,,,2f771622-13e8-454e-a642-43c995129b62,1100,,"[45.2, 12.3]",3754117,32,,,,,-1.4550371,,Right Foot,,,"[46.2, 3.7]",,Ground Pass,,8.657945,,,,,Theo Walcott,3668.0,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,50,Arsenal,1,['79a1961d-1a2a-465d-97a0-7dfb17a85870'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:32:24.773,Pass,
,,,,,,,,,,,,,,,1.092937,,,,,,,,,,,,0aa398aa-9fda-40fb-8ea2-79a0266a0aec,1104,,"[44.5, 5.0]",3754117,32,,,,,2.1535358,,Right Foot,,,"[38.7, 13.8]",,Ground Pass,,10.53945,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,Regular Play,Theo Walcott,3668.0,Left Wing,50,Arsenal,1,['700af721-c5d3-4915-bb88-68c18e6ec2be'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:32:27.922,Pass,
,,,,,,,,,,,,,,,0.857044,,,,,,,,,,,,01660f88-f456-407c-881d-82077bf9b443,1107,,"[33.7, 14.4]",3754117,32,,,,,2.1870933,,Left Foot,,,"[25.2, 26.4]",,Ground Pass,,14.705441,,,,,Laurent Koscielny,3394.0,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,50,Arsenal,1,['76be9e3e-ec42-4d1a-a508-5aa525ead022'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:32:29.934,Pass,
,,,,,,,,,,,,,,,1.90697,,,,,,,,,,,,a5821b2c-15ed-4a4a-b64d-9dd6e0410253,1110,,"[22.9, 31.4]",3754117,32,,,,,1.4038662,,Right Foot,,,"[27.5, 58.7]",,Ground Pass,,27.684834,,,,,Per Mertesacker,3475.0,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,50,Arsenal,1,['d366ffd5-bf80-409a-9fc9-ab1b64317840'],32,,,,,,,,,,,,,,,,,Arsenal,1,00:32:32.211,Pass,
,,,,,,,,,,,,,,,1.444894,,,,,,,,,,,,45b134ef-0ae9-4537-ba8d-6fd3b6e3d6d9,1113,,"[44.5, 60.0]",3754117,32,,,,,0.771775,,Left Foot,,,"[63.1, 78.1]",,Ground Pass,,25.953228,,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,50,Arsenal,1,['de0e954b-fa6c-4b0f-87cc-932c20386594'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:32:37.475,Pass,
,,,,,,,,,,,,,,,1.472239,,,,,,,,,,,,5f3f6822-a85e-4238-b8e6-a15a2d7430d6,1115,,"[63.1, 78.1]",3754117,32,,,,,-0.8250885,,Right Foot,,,"[76.4, 63.7]",,Ground Pass,,19.602295,,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,50,Arsenal,1,['2082321b-7628-429c-a26a-241bd6d34e85'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:32:38.919,Pass,
,,,,,,,,,,,,,,,2.005408,,,,,,,,,,,,3e42a9c3-f13f-4a33-a1be-e8fcc982cd4a,1121,,"[78.7, 61.2]",3754117,33,,,,,-0.6410197,,Left Foot,,,"[111.0, 37.1]",,High Pass,,40.300125,,,Unknown,,,,,,,,Free Kick,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,51,Arsenal,1,,15,,,,,,,,,,,,,,,,,Arsenal,1,00:33:15.624,Pass,
,,,,,,,,,,,,,,,3.38153,,,,,,,,,,,,93bd13b1-b9a2-40e1-8a0a-304b2824bc13,1124,,"[12.7, 42.6]",3754117,33,,,,,0.40674707,,Left Foot,,,"[71.2, 67.8]",,High Pass,,63.69686,,,,,Rudy Gestede,19362.0,,,,,Free Kick,1,From Free Kick,Bradley Guzan,12608.0,Goalkeeper,52,Aston Villa,59,['ac3e9e5a-5ff2-4508-a9c2-70cf78f5d570'],44,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:44.826,Pass,
,,,,,,,,,,,,,,,1.561795,,,,,,,,,,,,ca8cc5fb-7f20-43c7-ba3c-f6487f4ab74a,1128,,"[45.0, 0.1]",3754117,33,,,,,2.484613,,,,,"[26.2, 14.6]",,Low Pass,,23.742157,,,,,Laurent Koscielny,3394.0,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,53,Arsenal,1,['4b442930-3168-41b6-826e-ef9a0d559ccc'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:33:58.407,Pass,
,,,,,,,,,,,,,,,2.011408,,,,,,,,,,,,cb068a74-fd7b-456c-a715-41865c20de19,1131,,"[26.8, 21.0]",3754117,34,,,,,1.561678,,Right Foot,,,"[27.1, 53.9]",,Ground Pass,,32.901367,,,,,Per Mertesacker,3475.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,53,Arsenal,1,['bdfe85e2-cb83-4486-b2e7-674b6d4387ff'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:34:01.263,Pass,
,,,,,,,,,,,,,,,1.691389,,,,,,,,,,,,bb0e2aeb-93ce-49de-a30e-7283312951c8,1134,,"[33.9, 55.6]",3754117,34,,,,,0.9705868,,Left Foot,,,"[49.3, 78.1]",,Ground Pass,,27.265547,,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,53,Arsenal,1,['19642579-a7c5-4ab9-babb-fb8ec17fb2b2'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:34:05.425,Pass,
,,,,,,,,,,,,,,,0.540938,,,,,,,,,,,,4e9d0aa4-981d-4182-9acb-bd4b2de889cd,1137,,"[64.5, 53.9]",3754117,34,,,,,-1.7928783,,Right Foot,,,"[63.1, 47.7]",,Ground Pass,,6.3560996,,,,,Olivier Giroud,3604.0,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,53,Arsenal,1,['ef93027c-2a23-4b97-b1ce-4d3f03fb546f'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:34:11.178,Pass,
,,,,,,,,,,,,,,,2.991442,,,,,,,,,,,,a5dc96df-9cb9-452e-acfc-337e7c2944c1,1139,,"[63.3, 47.7]",3754117,34,,,,,2.3430026,,Left Foot,,,"[44.6, 66.9]",,Ground Pass,,26.80168,,,,,Per Mertesacker,3475.0,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,53,Arsenal,1,['daa4921f-07df-493f-8ce1-8836f74380fa'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:34:11.719,Pass,
,,,,,,,,,,,,,,,1.093616,,,,,,,,,,,,f1f0b0cd-6c80-4750-8894-e0d8d5d4d81f,1141,,"[44.6, 66.9]",3754117,34,,,,,0.6217376,,Left Foot,,,"[57.3, 76.0]",,Ground Pass,,15.6237,,,,,Mathieu Flamini,6631.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,53,Arsenal,1,['c44712d6-a35b-42da-b381-8ea7125635f8'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:34:14.710,Pass,
,,,,,,,,,,,,,,,1.252772,,,,,,,,,,,,e170d20d-3969-4a67-99bf-ed58a53dab80,1143,,"[57.2, 76.0]",3754117,34,,,,,-2.3206363,,Right Foot,,,"[45.0, 62.9]",,Ground Pass,,17.901117,,,,,Per Mertesacker,3475.0,,,,,,1,From Throw In,Mathieu Flamini,6631.0,Right Center Midfield,53,Arsenal,1,['eb8171b6-7364-47e2-b621-cca8d61ee6c1'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:34:15.804,Pass,
,,,,,,,,,,,,,,,0.870546,,,,,,,,,,,,6091a625-68a9-43da-92de-0331620289f8,1146,,"[45.6, 62.9]",3754117,34,,,,,-0.21308933,,Right Foot,,,"[62.7, 59.2]",,Ground Pass,,17.495714,,,,,Olivier Giroud,3604.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,53,Arsenal,1,['9ef8a70d-edce-43b5-884c-0f4bb3d7cd30'],17,,,,,,,,,,,,,,,,,Arsenal,1,00:34:17.838,Pass,
,,,,,,,,,,,,,,,2.178701,,,,,,,,,,,,c5cbe57b-7625-4eb6-87bd-a6fda63e2481,1149,,"[62.9, 59.2]",3754117,34,,,,,-0.35222292,,Left Foot,,,"[93.1, 48.1]",,High Pass,,32.1753,,,Incomplete,,Mesut Özil,3496.0,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,53,Arsenal,1,"['c1c33458-11b3-4e6e-a307-38a731f9c4e8', 'ead264a1-3bf2-46a8-8082-4fdd83c251d8']",19,,,,,,,,,,,,,,,,,Arsenal,1,00:34:19.945,Pass,
,,,,,,,,,,,,,,,0.581565,,,,,,,,,,,,c1c33458-11b3-4e6e-a307-38a731f9c4e8,1151,,"[27.0, 32.0]",3754117,34,,,,,-0.4981167,,Right Foot,,,"[32.7, 28.9]",,Low Pass,,6.4884515,,,,,Joleon Lescott,20285.0,,,,,Recovery,1,Regular Play,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,54,Aston Villa,59,"['84f4ee60-ab24-4bf4-9fd5-6ccdf957668d', 'c5cbe57b-7625-4eb6-87bd-a6fda63e2481']",22,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:22.124,Pass,
,,,,,,,,,,,,,,,1.103937,,,,,,,,,,,,07d54585-757b-4d53-9a5f-662325d3c707,1154,,"[33.3, 28.9]",3754117,34,,,,,0.7320138,,Left Foot,,,"[40.2, 35.1]",,Ground Pass,,9.276314,,,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,54,Aston Villa,59,['ef53aba7-a5d2-474f-b833-8d4516d2e4ba'],23,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:23.681,Pass,
,,,,,,,,,,,,,,,1.514692,,,,,,,,,,,,db7cce74-0f42-4e3b-a0b1-167b8dc2e308,1157,,"[42.9, 37.6]",3754117,34,,,,,1.0457852,,Right Foot,,,"[53.5, 55.9]",,Ground Pass,,21.148287,,,,,Alan Hutton,9642.0,,,,,,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,54,Aston Villa,59,['31c507e6-f6af-4afe-b1f1-75d4f18854be'],26,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:26.180,Pass,
,,,,,,,,,,,,,,,1.153949,,,,,,,,,,,,4eab9561-68ab-4ab1-a1f2-82df36a8764f,1161,,"[63.5, 59.7]",3754117,34,,,,,1.5707964,,Right Foot,,,"[63.5, 69.9]",,Ground Pass,,10.2,,,,,Scott Sinclair,11117.0,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,54,Aston Villa,59,['20107f09-5395-46a9-aa89-84a9089a048f'],29,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:29.279,Pass,
,,,,,,,,,,,,,,,2.007089,,,,,,,,,,,,45e9c118-fc17-48b4-bdd5-d195cb5f2195,1164,,"[72.6, 66.8]",3754117,34,,,,,3.045886,,Right Foot,,,"[60.1, 68.0]",,Ground Pass,,12.557467,,,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,Regular Play,Scott Sinclair,11117.0,Right Wing,54,Aston Villa,59,['829a3dba-bdd0-4f2a-beb2-e96694cdf878'],33,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:33.275,Pass,
,,,,,,,,,,,,,,,2.299052,,,,,,,,,,,,3bca8c0e-2b14-4ff3-b7cb-233c0c816b86,1167,,"[56.8, 58.6]",3754117,34,,,,,-1.7738415,,Right Foot,,,"[49.1, 21.2]",,Ground Pass,,38.18442,,,,,Joleon Lescott,20285.0,,,,,,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,54,Aston Villa,59,['0ea603f2-9c0b-40a1-86cf-246d44fa9838'],37,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:37.803,Pass,
,,,,,,,,,,,,,,,1.440681,,,,,,,,,,,,1ec18443-db40-4bca-b1c3-ed1d8774a8fe,1170,,"[50.8, 18.2]",3754117,34,,,,,-0.85104764,,Left Foot,,,"[64.3, 2.8]",,Ground Pass,,20.479502,,,,,Leandro Bacuna,9533.0,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,54,Aston Villa,59,['2b167d62-6f2f-4f52-99d3-d4fe225e430b'],41,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:41.059,Pass,
,,,,,,,,,,,,,,,0.820524,,,,,,,,,,,,cd9cb2ad-4213-4a94-a08c-44e616e0d401,1173,,"[64.3, 2.8]",3754117,34,,,,,0.0,,Right Foot,,,"[73.9, 2.8]",,Ground Pass,,9.6,,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Left Back,54,Aston Villa,59,['e4d7a165-4725-458e-855c-393df6d2999d'],43,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:43.135,Pass,
,,,,,,,,,,,,,,,1.351954,,,,,,,,,,,,ce7c9530-467b-4cd9-94bf-a15b5413429e,1177,,"[72.8, 2.4]",3754117,34,,,,,3.1065192,,Right Foot,,,"[61.4, 2.8]",,Ground Pass,,11.407016,,,,,Leandro Bacuna,9533.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,54,Aston Villa,59,"['3d474ce5-a4e8-4311-a84b-073bf5ae6f37', '7bd9dc7f-a11f-48b6-9c0e-658a43669ec6']",44,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:44.451,Pass,True
,,,,,,,,,,,,,,,0.979475,,,,,,,,,,,,5661b029-85e8-48c7-8bd3-2a034800b6a4,1181,,"[59.3, 2.0]",3754117,34,,,,,2.4360244,,Right Foot,,,"[51.2, 8.9]",,Ground Pass,,10.640489,,,,,Joleon Lescott,20285.0,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Left Back,54,Aston Villa,59,"['818c25e8-84c7-42b5-b4ca-3942cae5608c', 'ce7a7e47-a6e5-4bb3-a28f-1e8d63318e31']",48,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:48.259,Pass,True
,,,,,,,,,,,,,,,1.203744,,,,,,,,,,,,806a25e2-8ed8-4d17-9b92-e46839e2babe,1183,,"[51.0, 8.9]",3754117,34,,,,,-0.24735396,,Left Foot,,,"[70.8, 3.9]",,Ground Pass,,20.421556,,,,,Jordan Veretout,7153.0,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,54,Aston Villa,59,['9631ab50-921b-41ed-b35a-cca8a0c8816c'],49,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:49.238,Pass,
,,,,,,,,,,,,,,,2.290485,,,,,,,,,,,,4f585e4d-7240-4b11-8327-ddfbfb17b752,1188,,"[62.0, 4.5]",3754117,34,,,,,3.0643656,,Left Foot,,,"[45.2, 5.8]",,Ground Pass,,16.850222,,,,,Joleon Lescott,20285.0,,,,,,1,Regular Play,Jordan Veretout,7153.0,Right Center Midfield,54,Aston Villa,59,"['525247e2-f667-491d-b14b-32c50c6f86a6', '63b97f3e-d3fa-433b-84c6-f1f53e48186b']",54,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:54.537,Pass,True
,,,,,,,,,,,,,,,1.127482,,,,,,,,,,,,31bff760-cdee-4b6c-ac3f-5cd8a6aac570,1191,,"[49.1, 6.4]",3754117,34,,,,,-0.096473776,,Left Foot,,,"[70.8, 4.3]",,Ground Pass,,21.801376,,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,54,Aston Villa,59,['e2416a7e-3946-4445-a0d4-ae574c9dc8bc'],58,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:58.120,Pass,
