50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_saved_to_post,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.72243,,,,,,,,,,,,,,,,,e896d3cf-3f6d-42ed-8ae9-2d901a657347,1142,,"[64.0, 77.3]",3754252,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,49,Everton,29,"['274db505-57dd-4b89-a66f-3574f023fd81', '68dee947-318f-49b4-af95-fad9114a4216']",39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:39.964,Pressure,
,,,,,,,,,,,,,,,,,,,0.276174,,,,,,,,,,,,,,,,,9a05770d-9d05-4c8f-99ba-761ae4268712,1195,,"[10.6, 66.2]",3754252,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,49,Everton,29,"['cc928ae6-bc13-4cf7-ba7b-81c64b59d126', 'cfbf1dbd-d561-44d8-9894-fc544ee80a99']",35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:35.496,Pressure,
,,,,,,,,,,,,,,,,,,,0.500506,,,,,,,,,,,,,,,,,bb5e4c13-784d-418e-9b4a-bf0faab94e47,1199,,"[100.5, 16.1]",3754252,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,49,Everton,29,"['97ac5691-efd4-4b61-bcbe-70e04c13e212', '9d902653-c24e-4599-a1e7-01bc724839eb']",37,,,,,,,,,,,,,,,,,,Everton,29,00:30:37.285,Pressure,
,,,,,,,,,,,,,,,,,,,0.601576,,,,,,,,,,,,,,,,,bd3fdd47-972d-4468-afbd-908d196d88e6,1216,,"[29.0, 19.1]",3754252,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andros Townsend,3297.0,Left Wing,49,Everton,29,"['4c0642df-b392-43b4-8375-dcf44d2bc428', '6b0015c8-4241-4cbb-b6fd-bcb61cb54d9f', '9f632d10-9fc2-4855-85ec-c0176fce7e55']",48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:48.178,Pressure,
,,,,,,,,,,,,,True,,,,,,0.342563,,,,,,,,,,,,,,,,,1fad7355-fb1c-40b6-888b-6136bf1f2859,1224,,"[85.3, 71.1]",3754252,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Wing,50,Newcastle United,37,"['77f632c3-9a4a-42ef-b725-ead9260770eb', 'b75d0e3e-e3c0-4bb8-9ee4-ca0f4cba1a91']",54,,,,,,,,,,,,,,,,,,Everton,29,00:30:54.718,Pressure,
,,,,,,,,,,,,,,,,,,,0.591573,,,,,,,,,,,,,,,,,01b949a9-d4d1-498c-b8be-77f4fc172770,1235,,"[51.1, 42.7]",3754252,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,50,Newcastle United,37,"['74344d1d-0988-46e6-91a4-33027b7767ab', 'eb5827a0-2c33-49c7-88b9-009dc0b474d5']",1,,,,,,,,,,,,,,,,,,Everton,29,00:31:01.712,Pressure,
,,,,,,,,,,,,,,,,,,,0.487563,,,,,,,,,,,,,,,,,ee150094-c436-48bc-a899-b3c722e5ec8b,1242,,"[54.2, 40.7]",3754252,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,50,Newcastle United,37,['8f7993cc-1199-4741-8074-006a81d78e9b'],4,,,,,,,,,,,,,,,,,,Everton,29,00:31:04.891,Pressure,
,,,,,,,,,,,,,,,,,,,1.102584,,,,,,,,,,,,,,,,,7c2e90a7-feb0-4300-bf69-a29cbffcbb2d,1255,,"[22.0, 32.4]",3754252,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,51,Everton,29,"['7e9de546-25d9-44f2-9ab0-b3bc7e17467f', 'a1f58780-e593-4fe2-a02f-ce7d9bd1aab5']",18,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:18.680,Pressure,
,,,,,,,,,,,,,True,,,,,,0.360241,,,,,,,,,,,,,,,,,c11c83c1-a6f3-4a1c-a861-5b0dc14961a9,1265,,"[114.8, 56.4]",3754252,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Wing,52,Newcastle United,37,,26,,,,,,,,,,,,,,,,,,Everton,29,00:31:26.486,Pressure,
,,,,,,,,,,,,,,,,,,,1.742441,,,,,,,,,,,,,,,,,6d0d8c32-cd97-4035-8f7f-2f41b34d50b3,1277,,"[45.9, 13.6]",3754252,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Center Forward,53,Newcastle United,37,"['ab1c69dc-bf7b-44d9-8c75-bbbe380d7d5a', 'cd9e95fa-0fcf-465e-8701-0d89a7cf3500', 'cf40f79a-c486-42e4-aae3-b83d2ba9d74d']",55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:55.190,Pressure,
,,,,,,,,,,,,,,,,,,,1.102794,,,,,,,,,,,,,,,,,6b46217f-2c78-4a19-b33c-e138d1f2ab19,1293,,"[81.6, 48.3]",3754252,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Center Forward,54,Everton,29,"['37a1ab97-9851-4671-bd9a-b4b2ead55f8a', '4770abfa-28a4-4b37-b0ad-9014a12698ff', 'f95f8d4d-7713-4459-a616-40b7dd1031e6']",13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:13.245,Pressure,
,,,,,,,,,,,,,,,,,,,0.718313,,,,,,,,,,,,,,,,,0ed86d3e-f6dd-42df-811f-6d0d139afb82,1325,,"[25.7, 5.5]",3754252,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Wing,55,Newcastle United,37,['8010a2c4-877d-4382-9bea-e902141f5a31'],50,,,,,,,,,,,,,,,,,,Everton,29,00:32:50.174,Pressure,
,,,,,,,,,,,,,,,,,,,0.201346,,,,,,,,,,,,,,,,,f39fdaab-3d3e-462e-b326-cf9a4605912c,1329,,"[27.9, 8.6]",3754252,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Left Back,55,Newcastle United,37,['857617d5-db6c-4553-accb-dfb730d51cad'],51,,,,,,,,,,,,,,,,,,Everton,29,00:32:51.406,Pressure,
,,,,,,,,,,,,,True,,,,,,0.737453,,,,,,,,,,,,,,,,,9b263df7-5c1f-4b32-bbdf-af791fff5bbb,1333,,"[113.7, 70.3]",3754252,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,55,Newcastle United,37,['67a840ad-3d39-4178-bf75-14ff49cd88bd'],54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:54.552,Pressure,
,,,,,,,,,,,,,,,,,,,0.269479,,,,,,,,,,,,,,,,,53ca7525-678c-4a98-9697-02907f10de86,1336,,"[13.4, 13.7]",3754252,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,56,Newcastle United,37,,12,,,,,,,,,,,,,,,,,,Everton,29,00:33:12.197,Pressure,
,,,,,,,,,,,,,,,,,,,0.469277,,,,,,,,,,,,,,,,,38e44073-25fb-4031-89bc-11624d939e97,1342,,"[13.4, 4.0]",3754252,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,56,Newcastle United,37,['a6f0392a-09e1-4f64-9c77-a28b20fa5414'],15,,,,,,,,,,,,,,,,,,Everton,29,00:33:15.306,Pressure,
,,,,,,,,,,,,,,,,,,,0.458432,,,,,,,,,,,,,,,,,5f7c5344-f7a8-4dad-bce9-f33b5032f4af,1364,,"[42.2, 28.0]",3754252,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henri Saivet,5110.0,Right Defensive Midfield,58,Everton,29,"['3401a6d6-25c9-405f-a76e-b7248927ddf3', '7e644fb8-9758-4af4-9206-cd63c78ba42b']",15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:34:15.496,Pressure,
,,,,,,,,,,,,,,,,,,,0.38742,,,,,,,,,,,,,,,,,cd84042f-e2cd-4a59-9481-c5182ad17bbf,1368,,"[21.7, 31.4]",3754252,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,58,Everton,29,"['13ddc7e4-94c9-4814-9fa9-66be5f8d2e27', '51eb2ca0-2025-4ce4-ba5c-b2b1cc410507']",16,,,,,,,,,,,,,,,,,,Newcastle United,37,00:34:16.863,Pressure,
,,,,,,,,,,,,,,,,,,,1.32854,,,,,,,,,,,,,,,,,eb374c91-d585-47f1-a365-2f6f4237eee9,1370,,"[28.7, 28.0]",3754252,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henri Saivet,5110.0,Right Defensive Midfield,58,Everton,29,['eca68c3a-b0f8-41cc-ae58-e07869ba970c'],17,,,,,,,,,,,,,,,,,,Newcastle United,37,00:34:17.250,Pressure,
,,,,,,,,,,,,,,,,,,,0.980503,,,,,,,,,,,,,,,,,eca68c3a-b0f8-41cc-ae58-e07869ba970c,1371,,"[94.3, 58.1]",3754252,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,58,Everton,29,['eb374c91-d585-47f1-a365-2f6f4237eee9'],17,,,,,,,,,,,,,,,,,,Everton,29,00:34:17.576,Pressure,True
,,,,,,,,,,,,,True,,,,,,0.648534,,,,,,,,,,,,,,,,,6bfaaa2d-32f6-45aa-be37-43d1c289cbef,1376,,"[79.1, 56.4]",3754252,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,59,Newcastle United,37,"['4041ecb4-5f65-4aa4-9393-a70193f0ae7a', 'a3bd231a-f061-4550-bde2-9398ca89eef2']",19,,,,,,,,,,,,,,,,,,Everton,29,00:34:19.743,Pressure,
,,,,,,,,,,,,,True,,,,,,1.013897,,,,,,,,,,,,,,,,,807d2890-9203-4a33-892a-d22bc09ca315,1423,,"[73.0, 6.5]",3754252,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Left Back,60,Everton,29,['557f56ae-7763-4654-bcbe-e40ddd4f7580'],59,,,,,,,,,,,,,,,,,,Everton,29,00:34:59.051,Pressure,
,,,,,,,,,,,,,,,,,,,2.027427,,,,,,,,,,,,,,,,,76a270fe-9f7a-4773-a3cd-986a2febde4c,1433,,"[72.4, 70.7]",3754252,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Center Forward,61,Everton,29,"['4d97052b-5ab8-40ba-8901-62c78cfd4ccd', 'ed8d5eb8-2b8c-4bb6-9af3-e8787a4064d4']",10,,,,,,,,,,,,,,,,,,Newcastle United,37,00:35:10.568,Pressure,
,,,,,,,,,,,,,True,,,,,,1.624967,,,,,,,,,,,,,,,,,5a33ca6c-668d-40f8-be2b-5bbf4cbc64ab,1449,,"[39.8, 57.2]",3754252,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,62,Newcastle United,37,"['168662e2-9662-4ffd-a16b-5b27ff1d0942', '422f9fb3-f87a-4465-91fd-6755e012cd9e']",56,,,,,,,,,,,,,,,,,,Newcastle United,37,00:35:56.344,Pressure,
,,,,,,,,,,,,,,,,,,,0.647941,,,,,,,,,,,,,,,,,f0a0404a-a370-4c73-9878-91a5295b46e3,1454,,"[66.3, 18.0]",3754252,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tom Cleverley,3683.0,Left Wing,62,Newcastle United,37,['d3aeacc6-9012-4cb8-9f7f-4fba2e8a3b5b'],0,,,,,,,,,,,,,,,,,,Everton,29,00:36:00.585,Pressure,
,,,,,,,,,,,,,,,,,,,2.182081,,,,,,,,,,,,,,,,,10b51a39-fa3c-49a5-b415-a808757898eb,1500,,"[11.6, 73.2]",3754252,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,64,Everton,29,"['19ea7e95-87d1-4e77-95c1-53cf5d1c7f3a', '3aa8e175-708b-46b4-a624-bda95fb44710', 'e15263b4-5ffe-427e-975e-3c938f538282', 'f58766b6-e261-484e-8e07-a4b96dc8f36f']",27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:27.598,Pressure,
,,,,,,,,,,,,,,,,,,,1.235062,,,,,,,,,,,,,,,,,f58766b6-e261-484e-8e07-a4b96dc8f36f,1504,,"[112.4, 6.9]",3754252,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Back,64,Everton,29,"['10b51a39-fa3c-49a5-b415-a808757898eb', '34c5c33a-9876-405d-933f-f8ab0823b340', 'a9bcc130-83eb-48a4-bc23-88207c4f4b55', 'ec1ac191-523f-4fd9-9efd-c6dc55e31da4']",29,,,,,,,,,,,,,,,,,,Everton,29,00:37:29.513,Pressure,True
,,,,,,,,,,,,,,,,,,,0.755256,,,,,,,,,,,,,,,,,54e5b22c-ac2f-428a-81b9-062cd671078c,1516,,"[31.6, 36.0]",3754252,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Dummett,3065.0,Left Back,64,Everton,29,"['a3936c6c-b6c1-4c71-9189-c3f69086fcc9', 'ea4945c4-f93e-4999-a48f-5cf37133b2a9']",40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:40.749,Pressure,
,,,,,,,,,,,,,,,,,,,3.908475,,,,,,,,,,,,,,,,,b44637ee-8ba8-453e-954f-dbbe16eba266,1540,,"[7.4, 11.5]",3754252,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Back,67,Newcastle United,37,"['2473808c-f944-4d8e-92ee-0ab8abf93b12', '81addf04-18d5-4616-bdfc-6c61d921daae']",25,,,,,,,,,,,,,,,,,,Everton,29,00:39:25.472,Pressure,
,,,,,,,,,,,,,,,,,,,0.658654,,,,,,,,,,,,,,,,,6b2e8b34-5c95-4ccf-8d88-bb6c6bdfcc41,1549,,"[19.0, 6.0]",3754252,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,67,Newcastle United,37,['2d762436-165b-4f57-970a-bda5cf509b15'],34,,,,,,,,,,,,,,,,,,Everton,29,00:39:34.794,Pressure,
,,,,,,,,,,,,,,,,,,,0.620221,,,,,,,,,,,,,,,,,fe5b5945-9ee3-4b43-ab02-ef3f7e676ed8,1564,,"[16.1, 11.5]",3754252,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,69,Newcastle United,37,"['c083b6e4-4bd8-40d5-8f6c-f813bc931a7b', 'f371c691-c8c9-438f-9193-1f539c34c3bd']",7,,,,,,,,,,,,,,,,,,Everton,29,00:40:07.438,Pressure,
,,,,,,,,,,,,,,,,,,,0.339486,,,,,,,,,,,,,,,,,bbe72af3-e656-466e-aa6c-f56c19975cc0,1571,,"[33.0, 27.9]",3754252,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,69,Newcastle United,37,,13,,,,,,,,,,,,,,,,,,Everton,29,00:40:13.939,Pressure,
,,,,,,,,,,,,,True,,,,,,0.879909,,,,,,,,,,,,,,,,,4049a193-5d74-486b-a5ef-781779ef1158,1575,,"[77.0, 53.4]",3754252,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,70,Everton,29,"['e0c3388e-144f-444e-90bb-7eb8475dd737', 'f13593f2-8615-44c1-b2b6-d55c28041e73']",17,,,,,,,,,,,,,,,,,,Newcastle United,37,00:40:17.629,Pressure,
,,,,,,,,,,,,,,,,,,,1.977605,,,,,,,,,,,,,,,,,3a4ae24a-6ad0-4c6a-b33f-c0b5f7f479d6,1584,,"[11.6, 50.2]",3754252,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,72,Everton,29,"['163d842c-a359-4d22-bfbb-6b1540cc0345', '55192d86-7386-4d55-972c-e446f8584c3b']",50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:40:50.713,Pressure,
,,,,,,,,,,,,,,,,,,,1.241206,,,,,,,,,,,,,,,,,9af0660d-fef0-47fa-87ab-2163e8ff3423,1587,,"[10.4, 55.3]",3754252,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,72,Everton,29,['163d842c-a359-4d22-bfbb-6b1540cc0345'],52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:40:52.690,Pressure,
,,,,,,,,,,,,,,,,,,,0.601805,,,,,,,,,,,,,,,,,c4717fc8-e275-486c-9639-f54f5ed1033a,1608,,"[13.8, 35.3]",3754252,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,72,Everton,29,"['5e11b203-63ad-4896-b621-79c1fe681c8f', '83cb7fbc-db38-4700-9593-ffb6fb8d447b']",12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:41:12.697,Pressure,
,,,,,,,,,,,,,,,,,,,0.629232,,,,,,,,,,,,,,,,,b463126b-2b2d-4967-a03f-1f3ae5c6c5cd,1621,,"[63.9, 12.0]",3754252,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,74,Newcastle United,37,,30,,,,,,,,,,,,,,,,,,Everton,29,00:44:30.213,Pressure,
,,,,,,,,,,,,,,,,,,,1.022542,,,,,,,,,,,,,,,,,3f3697b5-4ba4-4446-a952-7dbe77bc09c9,1627,,"[55.4, 5.5]",3754252,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,74,Newcastle United,37,['202a8727-411f-4e1d-b4dd-7be35a86edfa'],31,,,,,,,,,,,,,,,,,,Everton,29,00:44:31.931,Pressure,
,,,,,,,,,,,,,,,,,,,1.693131,,,,,,,,,,,,,,,,,a66b5a5c-55a3-478b-9f00-2d12e9684cd5,1643,,"[44.7, 48.1]",3754252,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,75,Everton,29,"['64956996-3a36-407e-878c-4be3018de785', '654de3a8-83ae-42da-85a1-2b3abccee61c']",51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:51.027,Pressure,
,,,,,,,,,,,,,,,,,,,0.756086,,,,,,,,,,,,,,,,,ca6a2404-1609-4420-883c-836386bd58a1,1653,,"[26.6, 74.4]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,76,Everton,29,"['7350df8a-ae63-48dd-a1a2-a752bb1ca9c3', 'ff3dd758-2e40-407c-9e52-c68df9d4e20c']",13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:45:13.010,Pressure,
,,,,,,,,,,,,,,,,,,,1.401027,,,,,,,,,,,,,,,,,e4973a8b-a214-46fd-8c37-b2caa4703ecb,1656,,"[27.5, 71.5]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,76,Everton,29,"['4cc82dd6-8836-4192-8342-aabe8d137378', 'ff3dd758-2e40-407c-9e52-c68df9d4e20c']",14,,,,,,,,,,,,,,,,,,Newcastle United,37,00:45:14.027,Pressure,
,,,,,,,,,,,,,,,,,,,0.512828,,,,,,,,,,,,,,,,,7c2399cf-b306-4a1d-b1e6-cef03419b34e,1668,,"[41.7, 66.1]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Séamus Coleman,4589.0,Right Back,78,Newcastle United,37,['e2b73c5d-e109-464f-ad8e-74e32dbed351'],31,,,,,,,,,,,,,,,,,,Everton,29,00:45:31.722,Pressure,
,,,,,,,,,,,,,,,,,,,0.182432,,,,,,,,,,,,,,,,,7eff0938-1281-4955-a469-07dca5a9818f,1672,,"[35.1, 54.5]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James McCarthy,3607.0,Right Defensive Midfield,78,Newcastle United,37,"['076c210a-75af-4028-b1ff-7348fbb680ae', '52fcf718-65a8-4ab6-a29c-74a1ef16a581']",32,,,,,,,,,,,,,,,,,,Everton,29,00:45:32.836,Pressure,
,,,,,,,,,,,,,,,,,,,0.724514,,,,,,,,,,,,,,,,,29e748fc-a2ea-4a1f-a9d2-492bb7360312,1676,,"[101.4, 14.0]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andros Townsend,3297.0,Left Wing,78,Newcastle United,37,['d34332ad-daab-4aee-a2cd-21a80fc0ac0f'],37,,,,,,,,,,,,,,,,,,Newcastle United,37,00:45:37.119,Pressure,
,,,,,,,,,,,,,True,,,,,,0.398468,,,,,,,,,,,,,,,,,f6ee9b1f-a8c4-4958-9f2b-66152afbd5d6,1690,,"[57.8, 51.3]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,80,Newcastle United,37,['582c0f70-e218-405f-9312-8af76bfb54e5'],46,,,,,,,,,,,,,,,,,,Everton,29,00:45:46.905,Pressure,
,,,,,,,,,,,,,True,,,,,,0.861824,,,,,,,,,,,,,,,,,cca6dcca-521f-4978-9dea-0ed6b33eabe0,1692,,"[54.7, 38.3]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,80,Newcastle United,37,"['adc7d3f0-f7c3-4b11-9438-a0c751250eae', 'f9481e18-6f2e-4a5e-9be6-489982a2fe40']",48,,,,,,,,,,,,,,,,,,Everton,29,00:45:48.118,Pressure,
,,,,,,,,,,,,,,,,,,,0.781155,,,,,,,,,,,,,,,,,b25586e9-c84e-42e5-89f6-1223c9053e01,1748,,"[52.0, 20.5]",3754252,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,84,Newcastle United,37,['3c7df94f-ecce-41b9-8b5c-f90f3a420bb0'],13,,,,,,,,,,,,,,,,,,Everton,29,00:47:13.222,Pressure,
,,,,,,,,,,,,,,,,,,,0.449385,,,,,,,,,,,,,,,,,a8610d81-2476-47fd-98a3-6353321269c9,1762,,"[86.9, 18.9]",3754252,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andros Townsend,3297.0,Left Wing,85,Everton,29,"['00e64288-ab3e-4672-a3a8-604d39693796', '6ef057dd-28d0-4749-be79-83afccc96cb9', 'd4d73984-dc54-4167-92bb-aef1775a935c']",43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:47:43.562,Pressure,
,,,,,,,,,,,,,True,,,,,,0.645693,,,,,,,,,,,,,,,,,fe313130-7b41-46fb-b9c7-0370241c7a75,1772,,"[69.4, 50.9]",3754252,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Wing,86,Newcastle United,37,"['654a8a80-8f2e-4bc4-a72d-3ffc06feed4e', '73d13685-5444-4d17-b8f1-a502fef5eae7']",48,,,,,,,,,,,,,,,,,,Everton,29,00:47:48.859,Pressure,
,,,,,,,,,,,,,,,,,,,1.559006,,,,,,,,,,,,,,,,,cd5b10c0-c1c2-41fd-bad8-5b82043c56a0,1782,,"[45.3, 42.9]",3754252,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,86,Newcastle United,37,"['1649c80d-71d9-44cf-9839-a641b52e92ee', '2a4038ee-884d-40c1-baf5-801395cf1bdc', 'a1f6c74b-22a3-487e-b116-9eade53e92c8']",53,,,,,,,,,,,,,,,,,,Everton,29,00:47:53.174,Pressure,
,,,,,,,,,,,,,,,,,,,0.741127,,,,,,,,,,,,,,,,,5663dc39-6d87-47b8-9783-1d9206601ab1,1786,,"[31.5, 33.7]",3754252,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,86,Newcastle United,37,"['1649c80d-71d9-44cf-9839-a641b52e92ee', 'b5a81f40-76c5-4020-bc63-6ed99753b09f']",55,,,,,,,,,,,,,,,,,,Everton,29,00:47:55.787,Pressure,
,,,,,,,,,,,,,,,,,,,2.313607,,,,,,,,,,,,,,,,,75ea2e1e-3bc2-477a-93b3-3c74ed6eb584,1819,,"[13.9, 11.1]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tom Cleverley,3683.0,Left Wing,88,Newcastle United,37,"['48b0254c-7b17-4b9c-b5ed-205d038cb7f1', '74b00db0-ab5d-4b30-ae4a-eb0da12a34a4', 'c5325ae4-c047-4ad8-ac1e-f1b5b6910a74', 'de32f80b-bfc8-4d00-bd40-bed63109e999', 'f5d12370-dd21-46f1-a914-1ab16e8c0115']",21,,,,,,,,,,,,,,,,,,Everton,29,00:00:21.902,Pressure,
,,,,,,,,,,,,,,,,,,,0.675905,,,,,,,,,,,,,,,,,11dce732-c86a-42f3-825c-95f474f70983,1828,,"[17.8, 13.8]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,89,Newcastle United,37,"['4dbf0666-d142-4581-a46b-0b3bbde537d9', '5535dcb3-ea6c-4f0d-b9a5-5a612523a292', 'b96e9158-ba55-4d3a-989b-e01b1abc61e3']",33,,,,,,,,,,,,,,,,,,Everton,29,00:00:33.048,Pressure,
