50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f73ef6f7-6af4-4d9f-a814-90b894e0738d,178,,,"[69.2, 61.8]",3754273,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Center Midfield,8,West Ham United,40,['76437884-e3c9-4cf6-8c21-3fb99d685c13'],23,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:23.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ebe3e3-9c1b-4d03-bb56-528a7bc6d5e4,181,,,"[75.3, 40.6]",3754273,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,8,West Ham United,40,['80040a60-ca3d-4a2e-a155-9e1a0022214c'],25,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:25.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812bf9ac-3f05-49d4-b071-a81a5c668aa5,187,,,"[21.8, 67.2]",3754273,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Allan Romeo Nyom,3991.0,Right Back,10,Watford,23,['47ccde97-c77d-4e7f-823b-8aeda2df9ebc'],37,,,,,,,,,,,,,,,,,,Watford,23,00:03:37.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4d49b2-78d5-4342-b8be-906401722fee,192,,,"[46.7, 69.5]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Watson,3626.0,Right Defensive Midfield,12,Watford,23,['de9aa66c-8bd2-4260-bda8-ca1e981c1d77'],0,,,,,,,,,,,,,,,,,,Watford,23,00:04:00.440,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbab8b89-5509-4131-9c77-1c53f4b07d7a,195,,,"[105.9, 36.4]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Center Attacking Midfield,12,Watford,23,['0760bec2-f044-4e1a-99ea-b4131d6edc03'],3,,,,,,,,,,,,,,,,,,Watford,23,00:04:03.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948593f9-c330-4490-9140-ba96e53073ff,198,,,"[70.6, 7.2]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathan Aké,3306.0,Left Back,13,Watford,23,['2e297a42-d5d9-434e-9d95-d7ac01881217'],10,,,,,,,,,,,,,,,,,,Watford,23,00:04:10.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562661cf-4627-4deb-afc0-8281f46a9668,200,,,"[77.5, 3.6]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almen Abdi,43081.0,Left Wing,13,Watford,23,['71bab5c5-4ff6-4fb9-bdf9-ef6c7fc7f7b3'],11,,,,,,,,,,,,,,,,,,Watford,23,00:04:11.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbfe3c7b-ccfa-40b5-972b-fea9df184fec,204,,,"[27.6, 70.4]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Tomkins,3316.0,Right Center Back,14,West Ham United,40,['d2e984ba-36da-467e-bc33-3172b0217945'],25,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:25.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb4c76d-4d93-489b-a1eb-e51786e0045a,206,,,"[27.8, 58.8]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Center Midfield,14,West Ham United,40,['ef22ad53-66b0-4403-b6e4-faed591bbd42'],27,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:27.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e99a472c-d8ea-474f-954d-fd9311f95863,208,,,"[27.6, 29.1]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Collins,3482.0,Left Center Back,14,West Ham United,40,['9454a7fb-44bc-4911-ae04-4af0d5a1657a'],30,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:30.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bb15c94-6235-450d-be50-c22a1f88ee7d,211,,,"[29.4, 55.2]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Tomkins,3316.0,Right Center Back,14,West Ham United,40,['d765b7a1-2399-42bd-b2c1-7fc638e4bea1'],33,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:33.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a587c85a-73f7-48b4-9192-a0946cffcd15,215,,,"[49.4, 77.7]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carl Jenkinson,21254.0,Right Back,14,West Ham United,40,"['5aa05ff8-006d-4c22-a823-3beac206ba14', '5dbe2d4b-b1f8-4e2a-a5c3-b582929542e4']",36,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:36.443,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba7c3160-64f8-48fc-9f7f-30dc12b2b2f5,219,,,"[64.2, 78.8]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Moses,3963.0,Right Wing,14,West Ham United,40,"['374618cc-641c-4ecc-a76b-c105af78b356', 'c2ec41d6-bedd-4629-91b0-46bbc76d461b']",38,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:38.575,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae80c3b1-c9c1-4533-914f-df65d28b8b63,224,,,"[75.1, 12.0]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Odion Jude Ighalo,5458.0,Center Forward,14,West Ham United,40,['1d9c4324-a50e-4929-a369-408afb11b4b9'],41,,,,,,,,,,,,,,,,,,Watford,23,00:04:41.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07c56293-d93e-456e-89df-95f2d1f8cc09,230,,,"[70.4, 65.9]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Carroll,4271.0,Center Forward,14,West Ham United,40,['5d545167-9885-4007-a232-4d9070a51a6f'],44,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:44.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03817291-00f9-4fba-882e-eae462621f3a,237,,,"[41.5, 11.0]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,15,Watford,23,"['2136f2ec-ba81-44cf-b3c7-398f971c597f', '77bc5429-4f54-40ca-96ed-7eea89ee24fa']",47,,,,,,,,,,,,,,,,,,Watford,23,00:04:47.801,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a23ea8ba-1983-45e7-a43f-4f889b84423a,243,,,"[56.5, 1.9]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Left Defensive Midfield,15,Watford,23,['7bb97bbc-e4b4-4abe-9964-d4503581ebe2'],51,,,,,,,,,,,,,,,,,,Watford,23,00:04:51.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2f95738-1c9c-474d-bc23-833a1f4739f5,247,,,"[28.4, 9.1]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,15,Watford,23,['302d723d-8e9e-49e1-a975-de8fa12de299'],56,,,,,,,,,,,,,,,,,,Watford,23,00:04:56.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7bb71d-e379-4ef4-a1c6-eb8c91f0aab4,249,,,"[4.8, 40.2]",3754273,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,15,Watford,23,['8750ea1a-1e5c-4783-964d-fa70ad2fe8cb'],59,,,,,,,,,,,,,,,,,,Watford,23,00:04:59.439,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c2eabfe-d2dd-400e-9274-6afa080abf52,253,,,"[63.6, 71.6]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ikechi Anya,40118.0,Right Wing,15,Watford,23,['590c403d-a32c-48ba-b5e6-316e209dd0c5'],5,,,,,,,,,,,,,,,,,,Watford,23,00:05:05.564,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469bd29-c899-4af0-bbdf-1b40c387aa31,256,,,"[62.9, 13.2]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Center Attacking Midfield,15,Watford,23,['1dedcc29-ae70-42f6-9adf-a8907f4d86ad'],7,,,,,,,,,,,,,,,,,,West Ham United,40,00:05:07.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208e260b-a2b4-43a2-9eb7-cce2dec20707,261,,,"[21.8, 68.9]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,15,Watford,23,['3e52e2f1-8b8e-42d0-99c2-3846cc755cd0'],13,,,,,,,,,,,,,,,,,,Watford,23,00:05:13.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd9abee5-6062-47a1-ba74-004f6714f4bf,264,,,"[9.5, 48.0]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,15,Watford,23,['d173170f-6f4c-4bf5-8086-ae68ecda3e57'],16,,,,,,,,,,,,,,,,,,Watford,23,00:05:16.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b15fdbfc-ad4f-407f-aa44-0b3d088f0546,267,,,"[16.1, 25.8]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,15,Watford,23,['f6fdb906-25b8-4aee-8167-9d4f90f44592'],19,,,,,,,,,,,,,,,,,,Watford,23,00:05:19.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86347179-d3e0-4fa4-aec9-9c9946a9610f,271,,,"[56.2, 2.8]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,15,Watford,23,"['46685b8a-7fb4-49e1-9ad5-6d0e8260192f', 'dc1abfdd-6b2a-4562-ae7b-6be557cba72c']",25,,,,,,,,,,,,,,,,,,Watford,23,00:05:25.040,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a11df8f-4d28-4867-b350-87f5c63d34a6,274,,,"[85.3, 22.0]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Troy Deeney,3454.0,Center Attacking Midfield,15,Watford,23,['88499de6-8ace-41de-9ad2-a0aa169ca25a'],27,,,,,,,,,,,,,,,,,,Watford,23,00:05:27.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eccded5b-38fe-48db-8890-e2757d7d1d41,280,,,"[61.5, 8.3]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,15,Watford,23,['d67303bc-5659-4b13-83a8-54114319d9de'],31,,,,,,,,,,,,,,,,,,Watford,23,00:05:31.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec4c2b7a-49ec-4ad8-84f2-00017d7dcb16,283,,,"[43.2, 13.5]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,15,Watford,23,['51081259-e330-424c-a0b6-858fea608e0b'],33,,,,,,,,,,,,,,,,,,Watford,23,00:05:33.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00c5ed0e-ca4d-4c20-9130-c31ca5df9e41,286,,,"[67.9, 72.4]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,15,Watford,23,['b7b997bd-046d-4169-84d3-b26eeb584042'],37,,,,,,,,,,,,,,,,,,Watford,23,00:05:37.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8265beed-58e0-41dd-a051-081c5eb2e792,289,,,"[63.4, 61.1]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Right Defensive Midfield,15,Watford,23,['2b5ed53f-fbfa-4bf3-a365-014dff6b3472'],40,,,,,,,,,,,,,,,,,,Watford,23,00:05:40.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1724f2f-defb-4aa9-926c-76a3c4bd1f36,292,,,"[79.3, 59.2]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,15,Watford,23,"['ae2a6947-1c3b-4bbb-a6c4-a1692a6cf253', 'dfdf17ff-9cda-4051-adf4-1c8966908345']",41,,,,,,,,,,,,,,,,,,Watford,23,00:05:41.574,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d5ac01d-ca95-423f-b397-84a9b679a884,295,,,"[85.9, 77.0]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,15,Watford,23,['5e37e908-76fc-42a9-9c24-97a657ae51ea'],42,,,,,,,,,,,,,,,,,,Watford,23,00:05:42.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81827fe3-fad8-4749-9e14-8f0849abe4a5,298,,,"[106.1, 67.5]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ikechi Anya,40118.0,Right Wing,15,Watford,23,['97d6e972-40a9-4ed3-8fab-5706c81e3d7e'],46,,,,,,,,,,,,,,,,,,Watford,23,00:05:46.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9db7af-52b2-424e-9122-df9b4eec6c6f,300,,,"[102.8, 74.9]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,15,Watford,23,['92024a4d-bbef-4e51-bc53-c04eedbbf906'],47,,,,,,,,,,,,,,,,,,Watford,23,00:05:47.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d68332d0-5206-4024-8c40-673f554f9661,303,,,"[113.6, 24.4]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Troy Deeney,3454.0,Center Attacking Midfield,15,Watford,23,['8f86840c-f54b-478a-91d0-abf507e7a933'],52,,,,,,,,,,,,,,,,,,Watford,23,00:05:52.357,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6366513-3c40-4f4d-a929-0a6cda0fc986,307,,,"[111.8, 38.8]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,15,Watford,23,['38406d4d-74b2-4cde-bbe4-a580139beb12'],53,,,,,,,,,,,,,,,,,,Watford,23,00:05:53.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd495b5b-f66b-44da-8f7c-354484cf6da8,310,,,"[81.8, 44.4]",3754273,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Left Defensive Midfield,15,Watford,23,['78225810-0aa9-4274-83e4-86ada04996ba'],57,,,,,,,,,,,,,,,,,,Watford,23,00:05:57.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00247051-60ca-4629-b06c-b9e01b01cc39,313,,,"[99.3, 74.4]",3754273,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,15,Watford,23,['05e68daf-1534-4e2c-b3eb-7ed8df7a01c4'],1,,,,,,,,,,,,,,,,,,Watford,23,00:06:01.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0946aa04-77a7-4227-9acb-1226ca1c6051,316,,,"[98.6, 68.1]",3754273,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ikechi Anya,40118.0,Right Wing,15,Watford,23,['6bf906bc-1a29-4965-9f16-2355e109b399'],3,,,,,,,,,,,,,,,,,,Watford,23,00:06:03.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9790b1b-df6d-4602-953d-50c4efe1bce6,319,,,"[103.4, 74.4]",3754273,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,15,Watford,23,['5aff1c39-65c1-497d-b447-be0d4dfc2bcf'],5,,,,,,,,,,,,,,,,,,Watford,23,00:06:05.841,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eab65ae-33bf-48dd-aae1-5c28a129f52d,323,,,"[107.9, 46.9]",3754273,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,15,Watford,23,['b40ad193-5ca7-4dce-a098-8b2777f723fb'],9,,,,,,,,,,,,,,,,,,Watford,23,00:06:09.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c2faf49-1ed2-42d1-a5c0-9cda91085045,327,,,"[40.8, 63.8]",3754273,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing,15,Watford,23,"['0c51af84-ad96-4aed-8394-60587cb32338', 'bf30945a-95a8-4a6c-9a12-9badc118da47']",14,,,,,,,,,,,,,,,,,,West Ham United,40,00:06:14.376,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd9f5403-fc01-4944-b29c-6e0bfc21b484,333,,,"[89.5, 19.9]",3754273,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Almen Abdi,43081.0,Left Wing,15,Watford,23,['bb3136f2-beda-4456-bc41-f8d012b06976'],16,,,,,,,,,,,,,,,,,,Watford,23,00:06:16.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ad67e65-7d71-45d9-b52a-793a88c8ed0c,336,,,"[103.9, 8.5]",3754273,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,15,Watford,23,['f304cde5-da32-4817-be76-e62603eb96a3'],20,,,,,,,,,,,,,,,,,,Watford,23,00:06:20.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f07dbc59-2d3b-4cad-84cc-b10c57e0e836,349,,,"[43.6, 13.8]",3754273,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Manuel Lanzini,3595.0,Center Attacking Midfield,18,West Ham United,40,['7f10d791-9079-4506-be74-1baf4ae840ca'],29,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:29.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af6b77cd-f565-4bcf-bde4-f354ff556ca3,351,,,"[56.1, 27.6]",3754273,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Left Wing,19,West Ham United,40,['577ab07d-29c7-4f86-a8f3-9f45f40f04de'],32,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:32.816,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a6783dd-1f65-4358-a49d-68f0bf7f35b7,359,,,"[99.8, 51.0]",3754273,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing,20,West Ham United,40,['db58439a-7803-4efc-b8e7-f7bb6e463ac2'],37,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:37.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec9b9332-1656-4c8e-a82d-ef2a21f419f2,361,,,"[22.5, 17.7]",3754273,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,21,Watford,23,['931d13ab-5f1b-41e9-b32f-3994335dbc66'],0,,,,,,,,,,,,,,,,,,Watford,23,00:08:00.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36e28eb0-351e-40b8-8eb9-b5943eba8c64,363,,,"[36.2, 19.4]",3754273,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Left Defensive Midfield,21,Watford,23,['83ac9797-621d-4478-b9a2-aa79a76bb1fb'],2,,,,,,,,,,,,,,,,,,Watford,23,00:08:02.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289ba85c-a491-4215-b8ff-54c65fd472e0,365,,,"[24.5, 12.0]",3754273,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,21,Watford,23,['692e434b-9795-4ba6-a75d-ce4177891f1e'],3,,,,,,,,,,,,,,,,,,Watford,23,00:08:03.727,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f227c344-af47-488a-a812-c7291053bdc1,368,,,"[69.2, 14.1]",3754273,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Troy Deeney,3454.0,Center Attacking Midfield,21,Watford,23,['b330ec3d-0f91-4ed8-afb4-aa5e5030bde6'],6,,,,,,,,,,,,,,,,,,Watford,23,00:08:06.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41949de7-b804-468e-8a80-d69191c88f2e,372,,,"[44.7, 7.5]",3754273,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,22,Watford,23,['019323d7-e83f-4730-999d-1d2360ed83b3'],17,,,,,,,,,,,,,,,,,,Watford,23,00:08:17.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841f01d4-cd63-4623-a792-2f94ef9993a1,374,,,"[40.7, 29.9]",3754273,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Craig Cathcart,3263.0,Right Center Back,22,Watford,23,['4c546016-ae70-4fb8-aef2-4d604e61cb88'],19,,,,,,,,,,,,,,,,,,Watford,23,00:08:19.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3117d36a-9c0b-4380-bbe0-2e72f8eeed23,377,,,"[42.5, 55.3]",3754273,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Watson,3626.0,Right Defensive Midfield,22,Watford,23,['50f20dec-879a-4287-bbdf-66339b2eeaa7'],21,,,,,,,,,,,,,,,,,,Watford,23,00:08:21.084,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d715306-45f8-43f1-a818-1c4a530a52cd,380,,,"[96.7, 13.5]",3754273,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almen Abdi,43081.0,Left Wing,22,Watford,23,['0ae6f271-4777-4466-99a6-6a46c8945e6f'],28,,,,,,,,,,,,,,,,,,Watford,23,00:08:28.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c269271-66da-4d21-9651-569be8b75022,382,,,"[2.8, 54.0]",3754273,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián San Miguel del Castillo,3623.0,Goalkeeper,22,Watford,23,['9484aac2-7541-43d2-bbdc-63fb4680e7ca'],30,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:30.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a184fdd-3aae-48ac-ab06-61254fa86c1c,391,,,"[110.0, 37.7]",3754273,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nathan Aké,3306.0,Left Back,24,Watford,23,['54d1dcb8-0a2c-4f12-9cb8-eeaab7d62182'],44,,,,,,,,,,,,,,,,,,Watford,23,00:09:44.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbceed3c-c0dc-4e64-abef-e13f6c0c6193,411,,,"[66.8, 15.0]",3754273,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,25,Watford,23,['ed9a2a79-a153-49bb-bbbc-bdead53ceb4e'],55,,,,,,,,,,,,,,,,,,Watford,23,00:09:55.169,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0de23c92-58b3-4f29-84a7-01f50712dd3b,413,,,"[100.9, 29.1]",3754273,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Troy Deeney,3454.0,Center Attacking Midfield,25,Watford,23,['fe7af326-b94d-451f-895b-21be5b5587d2'],0,,,,,,,,,,,,,,,,,,Watford,23,00:10:00.130,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c680047a-a11a-4997-a917-95270286cb50,417,,,"[55.3, 8.5]",3754273,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Left Wing,25,Watford,23,['a05daff8-e4ac-4a0f-bbec-42f3999da7d9'],5,,,,,,,,,,,,,,,,,,West Ham United,40,00:10:05.893,Ball Receipt*,
