ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.94315,,,,,,,,,,,,,8e811a93-018e-4f57-be12-e3e45b36f93f,2570,,"[14.6, 60.9]",3754299,63,,,,-0.9913895,,Right Foot,,,"[19.9, 52.8]",,Ground Pass,,9.679876,,,Tom Cleverley,3683.0,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,117,Manchester United,39,"['274a03ed-64db-4de4-99bd-13e9ddbc6ba8', '5d71ccd6-1a44-47d2-a39b-472322ada112']",48,,,,,,,,,,,,,,,,Everton,29,00:18:48.943,Pass,True
,,,,,,,,,,,,,,,,1.965214,,,,,,,,,,,,,7023b3ca-94f5-4081-bcb2-593e1501ab62,2573,,"[20.1, 51.3]",3754299,63,,,,0.61346006,,Right Foot,,,"[49.5, 72.0]",,High Pass,,35.956223,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Midfield,117,Manchester United,39,"['066a27d2-6016-4825-b57f-fe41ab559bef', 'b8cdbb98-8c79-4b24-a5ff-bf4c58b634a0']",50,,,,,,,,,,,,,,,,Everton,29,00:18:50.966,Pass,
,,,,,,,,,,,,,,,,1.306401,,,,,,,,,,,,,a9ecbd14-2bb2-40a3-ba84-64d5fe04362a,2577,,"[78.3, 5.1]",3754299,63,,,,-0.2793819,,Left Foot,,,"[90.5, 1.6]",,Ground Pass,,12.692123,,,Matteo Darmian,4587.0,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,117,Manchester United,39,['ac6fb801-e14d-42d5-9a83-dfae67a6cea0'],53,,,,,,,,,,,,,,,,Manchester United,39,00:18:53.516,Pass,
,,,,,,,,,,,,,,,,3.755313,,,,,,,,,,,,,74227592-2c64-44b1-98d8-0022c90c2974,2580,,"[104.4, 1.9]",3754299,63,,,,1.3730505,,Left Foot,True,,"[115.4, 56.8]",,High Pass,,55.99116,Incomplete,,,,,True,,,,2,Regular Play,Matteo Darmian,4587.0,Left Back,117,Manchester United,39,['a1c027de-1c60-480c-9bbb-464e11bfce35'],57,,,,,,,,,,,,,,,,Manchester United,39,00:18:57.262,Pass,
,,,,,,,,,,,,,,,,1.094831,,,,,,,,,,,,,4bf61fa8-5c32-4b23-971a-f12365699f99,2583,,"[44.3, 8.5]",3754299,64,,,,2.0226798,,Left Foot,,,"[36.0, 25.6]",,Ground Pass,,19.007893,,,Tom Cleverley,3683.0,,,,,,2,Regular Play,Leighton Baines,3518.0,Left Back,118,Everton,29,['400edbb1-aa86-45bf-8afd-e5b03778640e'],8,,,,,,,,,,,,,,,,Everton,29,00:19:08.296,Pass,
,,,,,,,,,,,,,,,,0.967425,,,,,,,,,,,,,9ed32475-9441-4eea-b77c-9ca3e8964b1c,2587,,"[44.1, 26.0]",3754299,64,,,,2.5376096,,Left Foot,,,"[34.1, 32.9]",,Ground Pass,,12.149486,,,Phil Jagielka,20046.0,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Midfield,118,Everton,29,"['6820b448-d2eb-480c-91d9-b40db11fca72', 'fbd61bee-afbb-4fa5-bdb3-8b94cbd707f3']",12,,,,,,,,,,,,,,,,Everton,29,00:19:12.215,Pass,True
,,,,,,,,,,,,,,,,1.103758,,,,,,,,,,,,,7d72bf07-8036-4676-83df-50b80f267ce2,2590,,"[35.1, 32.9]",3754299,64,,,,-0.9600704,,Right Foot,,,"[50.5, 10.9]",,Ground Pass,,26.854422,,,Ross Barkley,4275.0,,,,,,2,Regular Play,Phil Jagielka,20046.0,Left Center Back,118,Everton,29,['4264a2b6-477e-40fb-85a7-3f6768912fca'],15,,,,,,,,,,,,,,,,Everton,29,00:19:15.749,Pass,
,,,,,,,,,,,,,,,,1.116267,,,,,,,,,,,,,2270aa3f-c779-451e-b4e9-94103f888b50,2593,,"[50.5, 10.9]",3754299,64,,,,-2.586099,,Left Foot,,,"[41.8, 5.5]",,Ground Pass,,10.239629,,,Leighton Baines,3518.0,,,,,,2,Regular Play,Ross Barkley,4275.0,Left Center Midfield,118,Everton,29,['7ca130cc-8f5f-4957-b0d3-923962f70c5d'],17,,,,,,,,,,,,,,,,Everton,29,00:19:17.458,Pass,
,,,,,,,,,,,,,,,,1.248982,,,,,,,,,,,,,7808752c-2038-4842-a30d-9173fe537e30,2596,,"[41.5, 6.4]",3754299,64,,,,1.0316622,,Left Foot,,,"[55.2, 29.3]",,Ground Pass,,26.685202,,,Tom Cleverley,3683.0,,,,,,2,Regular Play,Leighton Baines,3518.0,Left Back,118,Everton,29,['b70670dd-306f-4967-9ee7-bbb7eeb33408'],19,,,,,,,,,,,,,,,,Everton,29,00:19:19.554,Pass,
,,,,,,,,,,,,,,,,1.262581,,,,,,,,,,,,,c0464cd8-7acd-41ac-a87c-0130f451d6d9,2600,,"[52.9, 30.1]",3754299,64,,,,3.1297588,,Right Foot,,,"[36.0, 30.3]",,Ground Pass,,16.901184,,,Phil Jagielka,20046.0,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Midfield,118,Everton,29,"['34e18772-b812-4aef-822e-1403d69897f7', '3bdf7834-558f-4969-8760-fd32f4c85a12']",20,,,,,,,,,,,,,,,,Everton,29,00:19:20.870,Pass,True
,,,,,,,,,,,,,,,,1.128563,,,,,,,,,,,,,8f2c4f02-51ee-4418-b4cd-6ed40b5c3f53,2603,,"[44.7, 27.1]",3754299,64,,,,-0.1557952,,Right Foot,,,"[63.8, 24.1]",,Ground Pass,,19.334167,,,Kevin Mirallas,4317.0,,,,,,2,Regular Play,Phil Jagielka,20046.0,Left Center Back,118,Everton,29,['9ea10d69-74b2-43dc-abe4-840c226e2bda'],26,,,,,,,,,,,,,,,,Everton,29,00:19:26.580,Pass,
,,,,,,,,,,,,,,,,1.380058,,,,,,,,,,,,,60b68f12-3a9b-4a89-a328-42edd4a36273,2607,,"[64.2, 24.3]",3754299,64,,,,-2.9929955,,Right Foot,,,"[47.5, 21.8]",,Ground Pass,,16.88609,,,Phil Jagielka,20046.0,,,,,,2,Regular Play,Kevin Mirallas,4317.0,Right Midfield,118,Everton,29,"['058def9e-2a8b-4ad2-a696-f88d86bd65b9', '84b5ae9b-ca9a-4d50-8506-0e6806ae9884']",27,,,,,,,,,,,,,,,,Everton,29,00:19:27.748,Pass,True
,,,,,,,,,,,,,,,,1.079838,,,,,,,,,,,,,72ed9ed5-09a5-4e6e-8ccf-d4a84eea05f6,2611,,"[48.0, 19.2]",3754299,64,,,,-0.74724877,,Left Foot,,,"[61.6, 6.6]",,Low Pass,,18.539688,,,Ross Barkley,4275.0,,,,,,2,Regular Play,Phil Jagielka,20046.0,Left Center Back,118,Everton,29,['dbb8822c-36c5-463a-8385-ce3cc6ae7505'],29,,,,,,,,,,,,,,,,Everton,29,00:19:29.136,Pass,
,,,,,,,,,,,,,,,,1.095766,,,,,,,,,,,,,8cabb15a-dbc2-4000-b635-1b917f923300,2614,,"[56.5, 7.4]",3754299,64,,,,1.9521157,,Right Foot,,,"[48.0, 28.6]",,Ground Pass,,22.840534,,,Tom Cleverley,3683.0,,,,,,2,Regular Play,Ross Barkley,4275.0,Left Center Midfield,118,Everton,29,['d79632cd-98da-4931-8c52-7d644a0eadb7'],32,,,,,,,,,,,,,,,,Everton,29,00:19:32.209,Pass,
,,,,,,,,,,,,,,,,2.150236,,,,,,,,,,,,,b720ffce-6b93-4b66-aac9-ea1cea363ee3,2618,,"[47.7, 28.2]",3754299,64,,,,2.0825794,,Right Foot,,,"[34.5, 51.7]",,Ground Pass,,26.953478,,,John Stones,3244.0,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Midfield,118,Everton,29,"['cfbe94e1-aadf-4740-ba06-3cc948dc71c9', 'd4ac07dd-fd6d-4cf5-919d-b99b4be4ae87']",34,,,,,,,,,,,,,,,,Everton,29,00:19:34.390,Pass,True
,,,,,,,,,,,,,,,,2.024816,,,,,,,,,,,,,e0fb921b-fbee-4b00-8f65-8db76626b8b1,2621,,"[26.1, 56.0]",3754299,64,,,,-2.7218728,,Right Foot,,,"[7.5, 47.7]",,Ground Pass,,20.367867,,,Joel Robles Blázquez,16309.0,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,118,Everton,29,['02fdc44c-6c62-4f98-b0d1-b61adc352da8'],39,,,,,,,,,,,,,,,,Everton,29,00:19:39.002,Pass,
,,,,,,,,,,,,,,,,2.352672,,,,,,,,,,,,,dcefb580-bf4a-4423-9822-49398aa43699,2624,,"[14.8, 44.4]",3754299,64,,,,-0.21293835,,Right Foot,,,"[62.9, 34.0]",,High Pass,,49.211483,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,2,Regular Play,Joel Robles Blázquez,16309.0,Goalkeeper,118,Everton,29,"['acdb4e39-9537-4339-8dec-96ea3cdf8387', 'd3b8feee-6461-4e0f-b3c9-89e7c7d18e63']",46,,,,,,,,,,,,,,,,Everton,29,00:19:46.243,Pass,
,,,,,,,,,,,,,,,,1.290537,,,,,,,,,,,,,d3b8feee-6461-4e0f-b3c9-89e7c7d18e63,2626,,"[57.2, 46.1]",3754299,64,,,,-0.18919902,,Head,,,"[76.0, 42.5]",,High Pass,,19.141579,,,Ander Herrera Agüera,3606.0,,,,,Interception,2,Regular Play,Timothy Evans Fosu-Mensah,3465.0,Right Back,119,Manchester United,39,"['b4fecc81-2d98-4760-b326-b63818e3ca69', 'dcefb580-bf4a-4423-9822-49398aa43699']",48,,,,,,,,,,,,,,,,Manchester United,39,00:19:48.596,Pass,
,,,,,,,,,,,,,,,,0.99039,,,,,,,,,,,,,d1a5a129-85a8-4c1d-abcd-2efe3be0d421,2629,,"[75.4, 51.7]",3754299,64,,,,1.8578787,,Left Foot,,,"[69.2, 72.7]",,Ground Pass,,21.896118,,,Juan Manuel Mata García,3294.0,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Defensive Midfield,119,Manchester United,39,['fa72e281-3584-4fa0-8627-9bf0ddfec13d'],51,,,,,,,,,,,,,,,,Manchester United,39,00:19:51.292,Pass,
,,,,,,,,,,,,,,,,2.341259,,,,,,,,,,,,,6c4743e1-dc01-4876-b937-e5d1818b0a76,2633,,"[89.5, 51.9]",3754299,64,,,,0.11101706,,Left Foot,,,"[120.0, 55.3]",,Ground Pass,,30.688923,Out,,Marcus Rashford,3318.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Midfield,119,Manchester United,39,"['0754653b-bf53-4bc4-8896-dd2c92a24a62', '868415d8-f7bb-471d-85ba-9c5f27b8d060']",58,,,,,,,,,,,,,,,,Manchester United,39,00:19:58.953,Pass,True
,,,,,,,,,,,,,,,,1.878188,,,,,,,,,,,,,2ddc9583-2ff1-4267-9a1b-c326358cce92,2635,,"[7.0, 44.1]",3754299,65,,,,1.170404,,Right Foot,,,"[16.1, 65.6]",,Ground Pass,,23.34652,,,John Stones,3244.0,,,,,Goal Kick,2,From Goal Kick,Joel Robles Blázquez,16309.0,Goalkeeper,120,Everton,29,['4043abb3-70a0-4708-804e-1bdd890a4362'],12,,,,,,,,,,,,,,,,Everton,29,00:20:12.361,Pass,
,,,,,,,,,,,,,,,,1.92484,,,,,,,,,,,,,25fb2623-cde1-4402-953c-2652e752967c,2639,,"[21.0, 68.4]",3754299,65,,,,-2.2468064,,Right Foot,,,"[5.6, 49.2]",,Ground Pass,,24.613005,,,Joel Robles Blázquez,16309.0,,,,,,2,From Goal Kick,John Stones,3244.0,Right Center Back,120,Everton,29,"['70f21b02-dfed-4798-88bb-fa151d81dc23', 'e4162bee-3c6f-49fe-8a06-600e287170a8']",19,,,,,,,,,,,,,,,,Everton,29,00:20:19.978,Pass,True
,,,,,,,,,,,,,,,,2.26293,,,,,,,,,,,,,83f5719c-1c7d-4cdf-8167-d8d26ba912cf,2642,,"[5.0, 49.2]",3754299,65,,,,-0.21271878,,Right Foot,,,"[63.8, 36.5]",,High Pass,,60.15588,,,Kevin Mirallas,4317.0,,,,,,2,From Goal Kick,Joel Robles Blázquez,16309.0,Goalkeeper,120,Everton,29,['205a823f-a574-4e1d-90b9-57ab699fae0e'],21,,,,,,,,,,,,,,,,Everton,29,00:20:21.942,Pass,
,,,,,,,,,,,,,,,,1.264803,,,,,,,,,,,,,94042848-3edb-487e-b883-d842c0a6d053,2645,,"[63.6, 36.5]",3754299,65,,,,1.7582254,,Right Foot,,,"[61.4, 48.1]",,Low Pass,,11.806778,,,Ross Barkley,4275.0,,,,,,2,From Goal Kick,Kevin Mirallas,4317.0,Right Midfield,120,Everton,29,['08c27b81-e28d-4271-8111-a82061772790'],24,,,,,,,,,,,,,,,,Everton,29,00:20:24.245,Pass,
,,,,,,,,,,,,,,,,1.041553,,,,,,,,,,,,,dec5c320-36b5-4b00-bd80-3004f69adba4,2648,,"[70.6, 54.3]",3754299,65,,,,-0.1341586,,Right Foot,,,"[86.9, 52.1]",,Ground Pass,,16.447796,,,Romelu Lukaku Menama,3289.0,,,,,,2,From Goal Kick,Ross Barkley,4275.0,Left Center Midfield,120,Everton,29,['455a6d13-dcfa-4620-bc99-cde0d4ea56be'],26,,,,,,,,,,,,,,,,Everton,29,00:20:26.750,Pass,
,,,,,,,,,,,,,,,,1.398015,,,,,,,,,,,,,1b52c909-589d-4835-a2e1-b0032d579e9a,2654,,"[22.7, 26.0]",3754299,65,,,,2.3913913,,Right Foot,,,"[8.0, 39.7]",,Ground Pass,,20.094278,,,David de Gea Quintana,3333.0,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Defensive Midfield,121,Manchester United,39,['f7f7e1df-20d0-4b63-a6c0-ff15ab3d461e'],30,,,,,,,,,,,,,,,,Manchester United,39,00:20:30.352,Pass,
,,,,,,,,,,,,,,,,1.731653,,,,,,,,,,,,,fc0e8aa0-c554-4af6-b4dd-dd8b579cbb93,2657,,"[7.8, 40.1]",3754299,65,,,,-0.6383673,,Right Foot,,,"[51.6, 7.6]",,High Pass,,54.540718,,,Anthony Martial,20039.0,,,,,,2,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,121,Manchester United,39,['8f91c6fc-5cb8-459f-bf03-efb0f065e042'],31,,,,,,,,,,,,,,,,Manchester United,39,00:20:31.750,Pass,
,,,,,,,,,,,,,,,,2.00022,,,,,,,,,,,,,d08a62b5-58b9-4172-a0c6-af7b61428ee4,2659,,"[54.6, 6.8]",3754299,65,,,,0.2623305,,Left Foot,,,"[76.2, 12.6]",,High Pass,,22.365152,Incomplete,,Jesse Lingard,3293.0,,,,,,2,Regular Play,Anthony Martial,20039.0,Left Midfield,121,Manchester United,39,"['221820d5-3ffb-4b92-8370-473cf8f97304', '489bab0c-794e-445f-ae59-582c26d885d7']",33,,,,,,,,,,,,,,,,Manchester United,39,00:20:33.482,Pass,
,,,,,,,,,,,,,,,,2.548197,,,,,,,,,,,,,ca670031-f9d2-4f41-92f7-094c0c40f64a,2663,,"[35.1, 70.5]",3754299,65,,,,-2.2313411,,Left Foot,,,"[13.5, 42.7]",,Low Pass,,35.205112,,,Joel Robles Blázquez,16309.0,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,122,Everton,29,['d80156e3-80f5-4174-8b2f-e8ae4599baed'],36,,,,,,,,,,,,,,,,Everton,29,00:20:36.751,Pass,
,,,,,,,,,,,,,,,,2.273897,,,,,,,,,,,,,388b0ebb-b491-401c-9ba0-15b4e0856168,2667,,"[13.7, 31.2]",3754299,65,,,,-0.8987316,,Right Foot,,,"[24.6, 17.5]",,Ground Pass,,17.507141,,,Phil Jagielka,20046.0,,,,,,2,Regular Play,Joel Robles Blázquez,16309.0,Goalkeeper,122,Everton,29,"['6c05433f-9b36-4894-987e-a768d638fe8c', '9f6826a6-7a12-43e5-a55b-b6032f02e448']",41,,,,,,,,,,,,,,,,Everton,29,00:20:41.469,Pass,True
,,,,,,,,,,,,,,,,1.745655,,,,,,,,,,,,,47cb7946-445c-4131-bdcd-5c8e74c46a01,2671,,"[29.1, 14.3]",3754299,65,,,,-0.426093,,Right Foot,,,"[43.2, 7.9]",,Ground Pass,,15.4845085,,,Leighton Baines,3518.0,,,,,,2,Regular Play,Phil Jagielka,20046.0,Left Center Back,122,Everton,29,"['80f699b4-f7c9-4d78-a7e9-ea0186cb2b1f', '8d887cd1-38ef-43fd-b6a4-6a80206bdb09']",44,,,,,,,,,,,,,,,,Everton,29,00:20:44.308,Pass,True
,,,,,,,,,,,,,,,,0.962316,,,,,,,,,,,,,5b032f9d-6a51-481b-b515-8e25c0c58f37,2675,,"[42.4, 5.3]",3754299,65,,,,1.2467039,,Left Foot,,,"[46.7, 18.1]",,Low Pass,,13.502963,,,Phil Jagielka,20046.0,,,,,,2,Regular Play,Leighton Baines,3518.0,Left Back,122,Everton,29,"['93d7cae6-d9bc-4103-a5c8-a50d4ccb2b58', 'bcf84bfb-3003-4614-a242-b7d306ea5162']",47,,,,,,,,,,,,,,,,Everton,29,00:20:47.452,Pass,True
,,,,,,,,,,,,,,,,1.626022,,,,,,,,,,,,,ee8e4704-c574-4ec8-a991-c1d4f21c954f,2678,,"[57.6, 12.6]",3754299,65,,,,-0.520651,,Right Foot,,,"[71.9, 4.4]",,Ground Pass,,16.484236,Incomplete,,Leighton Baines,3518.0,,,,,,2,Regular Play,Phil Jagielka,20046.0,Left Center Back,122,Everton,29,"['7ad00e94-a0b1-4d04-b0c1-0eb43caa39ec', 'ad17a356-cd0c-4da8-a7a9-4602576cc4b2']",50,,,,,,,,,,,,,,,,Everton,29,00:20:50.383,Pass,
,,,,,,,,,,,,,,,,1.254003,,,,,,,,,,,,,dab3240e-0dd4-4d08-975c-b39a593bbf41,2682,,"[85.8, 11.5]",3754299,65,,,,-1.066127,,Right Foot,,,"[91.6, 1.0]",,Low Pass,,11.995416,Out,,Leighton Baines,3518.0,,,,,Recovery,2,Regular Play,Kevin Mirallas,4317.0,Right Midfield,122,Everton,29,['92eb76cc-e2f3-43f4-8fd6-354769f40183'],53,,,,,,,,,,,,,,,,Everton,29,00:20:53.391,Pass,
,,,,,,,,,,,,,,,,1.376548,,,,,,,,,,,,,387629e4-14e8-494a-a472-d7b003061af1,2685,,"[28.3, 80.0]",3754299,66,,,,-0.2218752,,,,,"[58.0, 73.3]",,High Pass,,30.446346,,,Marcus Rashford,3318.0,,,,,Throw-in,2,From Throw In,Timothy Evans Fosu-Mensah,3465.0,Right Back,123,Manchester United,39,['e4a710c6-25b5-49cc-8699-f16be7bf0759'],12,,,,,,,,,,,,,,,,Manchester United,39,00:21:12.320,Pass,
,,,,,,,,,,,,,,,,0.716638,,,,,,,,,,,,,7fe0882d-468e-401b-bba0-53421a5fc054,2693,,"[55.2, 14.9]",3754299,66,,,,-3.028865,,Right Foot,,,"[49.9, 14.3]",,Ground Pass,,5.333854,,,Phil Jagielka,20046.0,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Midfield,124,Everton,29,"['00575ccd-2aae-4374-9a51-430ea58f86ab', '59a36888-33aa-45d5-b03b-45a1a0e2a77e']",16,,,,,,,,,,,,,,,,Everton,29,00:21:16.318,Pass,True
,,,,,,,,,,,,,,,,1.235778,,,,,,,,,,,,,24387644-d851-4ee5-b039-615e2ed8a79b,2696,,"[48.2, 14.5]",3754299,66,,,,2.008306,,Right Foot,,,"[42.4, 26.9]",,Ground Pass,,13.689412,,,John Stones,3244.0,,,,,,2,Regular Play,Phil Jagielka,20046.0,Left Center Back,124,Everton,29,['86f85843-1b95-402e-852b-75a126fa5436'],19,,,,,,,,,,,,,,,,Everton,29,00:21:19.149,Pass,
,,,,,,,,,,,,,,,,0.967308,,,,,,,,,,,,,6eb0a9ef-9976-476c-a9ce-7567e63b749b,2699,,"[42.6, 29.0]",3754299,66,,,,0.066568166,,Right Foot,,,"[56.1, 29.9]",,Ground Pass,,13.529966,,,James McCarthy,3607.0,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,124,Everton,29,['a77c100c-e8f7-40c3-97ac-7b9498e636f5'],21,,,,,,,,,,,,,,,,Everton,29,00:21:21.179,Pass,
,,,,,,,,,,,,,,,,1.15151,,,,,,,,,,,,,f3d46075-b824-4f68-b821-ad268c2ab85f,2704,,"[48.6, 38.5]",3754299,66,,,,0.62453604,,Left Foot,,,"[64.0, 49.6]",,Ground Pass,,18.983414,,,Aaron Lennon,3953.0,,,,,Recovery,2,Regular Play,John Stones,3244.0,Right Center Back,124,Everton,29,['a28ab3ea-a750-446e-8a0f-6a9e131159b7'],23,,,,,,,,,,,,,,,,Everton,29,00:21:23.924,Pass,
,,,,,,,,,,,,,,,,1.749822,,,,,,,,,,,,,51e6ebf3-3b94-4757-9ac9-646c7221e66c,2707,,"[62.5, 50.4]",3754299,66,,,,2.6152003,,Right Foot,,,"[40.3, 63.3]",,Ground Pass,,25.675863,,,Séamus Coleman,4589.0,,,,,,2,Regular Play,Aaron Lennon,3953.0,Center Attacking Midfield,124,Everton,29,['dd2180ee-a859-4094-ab4f-9189757c4064'],25,,,,,,,,,,,,,,,,Everton,29,00:21:25.251,Pass,
,,,,,,,,,,,,,,,,1.490036,,,,,,,,,,,,,cac40167-90b8-4e02-9f25-697e54123153,2711,,"[35.1, 66.5]",3754299,66,,,,-1.7146055,,Right Foot,,,"[29.8, 29.9]",,Ground Pass,,36.98175,,,Phil Jagielka,20046.0,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,124,Everton,29,"['13b9a51a-a20c-4201-a7f9-9391b94a4164', 'd380f903-32c8-4998-905d-c9ca648ad522']",28,,,,,,,,,,,,,,,,Everton,29,00:21:28.701,Pass,True
,,,,,,,,,,,,,,,,4.802894,,,,,,,,,,,,,6e8e1619-a31f-4966-9d56-a78a5794730e,2714,,"[31.1, 41.9]",3754299,66,,,,0.3443114,,Right Foot,,,"[85.2, 61.3]",,High Pass,,57.47321,,,Romelu Lukaku Menama,3289.0,,,,,,2,Regular Play,Phil Jagielka,20046.0,Left Center Back,124,Everton,29,['cb8fc702-9abe-41a5-9797-8a4c9b3ea074'],33,,,,,,,,,,,,,,,,Everton,29,00:21:33.979,Pass,
,,,,,,,,,,,,,,,,5.431763,,,,,,,,,,,,,b5b54ab2-4dde-4b7f-9e20-e2797939cc99,2721,,"[18.5, 12.8]",3754299,67,,,,-0.1588028,,Right Foot,,,"[97.8, 0.1]",,High Pass,,80.310524,Out,,Anthony Martial,20039.0,,,,,Free Kick,2,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,125,Manchester United,39,['13d3c20b-ece6-49b1-9ede-9277531e060a'],24,,,,,,,,,,,,,,,,Manchester United,39,00:22:24.485,Pass,
,,,,,,,,,,,,,,,,3.395211,,,,,,,,,,,,,89ea9a03-d263-4b99-8863-38a03af95509,2723,,"[23.1, 80.0]",3754299,67,,,,-0.18182589,,,,,"[45.4, 75.9]",,High Pass,,22.673773,,,Romelu Lukaku Menama,3289.0,,,,,Throw-in,2,From Throw In,Séamus Coleman,4589.0,Right Back,126,Everton,29,['b4889c4f-28e2-4955-8fc5-00460bae3a8b'],48,,,,,,,,,,,,,,,,Everton,29,00:22:48.580,Pass,
,,,,,,,,,,,,,,,,1.071747,,,,,,,,,,,,,4a455d7d-a5e7-4816-a744-277b88fd78e6,2727,,"[50.3, 75.9]",3754299,67,,,,-0.63274884,,Left Foot,,,"[59.3, 69.3]",,Low Pass,,11.1606455,Incomplete,,,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,126,Everton,29,['58357dbf-1653-47a6-8331-fe843a289353'],52,,,,,,,,,,,,,,,,Everton,29,00:22:52.375,Pass,
,,,,,,,,,,,,,,,,3.292153,,,,,,,,,,,,,c4ca1217-3c36-4c12-be3d-01740fdc0717,2730,,"[34.5, 63.3]",3754299,67,,,,-1.6035358,,Right Foot,,,"[33.0, 17.5]",,Low Pass,,45.82456,,,Leighton Baines,3518.0,,True,,,Interception,2,From Throw In,Tom Cleverley,3683.0,Left Midfield,126,Everton,29,['c0d732b0-e9e0-45e1-8c28-4a871112c573'],56,,,,,,,,,,,,,,,,Everton,29,00:22:56.181,Pass,
,,,,,,,,,,,,,,,,1.627885,,,,,,,,,,,,,62fb7fc2-3431-4385-80d1-f752cd875b3b,2733,,"[35.1, 17.3]",3754299,67,,,,0.36808833,,Left Foot,,,"[64.4, 28.6]",,Ground Pass,,31.403503,,,Ross Barkley,4275.0,,,,,,2,From Throw In,Leighton Baines,3518.0,Left Back,126,Everton,29,['30ebfd9b-ea45-453a-b5c5-1afa02a87659'],59,,,,,,,,,,,,,,,,Everton,29,00:22:59.841,Pass,
,,,,,,,,,,,,,,,,1.650914,,,,,,,,,,,,,b3f04817-0cb7-4513-8003-0aab7398b988,2737,,"[50.3, 16.4]",3754299,68,,,,1.7936965,,Right Foot,,,"[41.8, 53.9]",,Ground Pass,,38.451267,,,John Stones,3244.0,,,,,,2,From Throw In,Ross Barkley,4275.0,Left Center Midfield,126,Everton,29,"['64d2d3a2-5ea4-4df9-8659-8e9173ac92b0', 'b2ffe48b-f800-4939-a01a-4ae1cd890e64']",4,,,,,,,,,,,,,,,,Everton,29,00:23:04.745,Pass,True
,,,,,,,,,,,,,,,,1.061146,,,,,,,,,,,,,1ebfdea2-d667-4358-b67e-9dcb6a419fbe,2740,,"[55.2, 53.4]",3754299,68,,,,0.721335,,Right Foot,,,"[69.3, 65.8]",,Ground Pass,,18.776848,Incomplete,,,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,126,Everton,29,['05659c5f-030b-4287-b9ef-a9bc9908df51'],8,,,,,,,,,,,,,,,,Everton,29,00:23:08.335,Pass,
,,,,,,,,,,,,,,,,1.645227,,,,,,,,,,,,,6cdaadb3-f1da-4ba7-804d-977334873d69,2748,,"[91.6, 50.6]",3754299,68,,,,1.0427219,cbcbb49b-9be7-44e3-9823-b08643ce1687,Right Foot,,,"[98.6, 62.6]",,Ground Pass,,13.892444,,,Kevin Mirallas,4317.0,True,,,,,2,From Throw In,Aaron Lennon,3953.0,Center Attacking Midfield,126,Everton,29,"['67d8cae9-1400-4f4b-9f39-8ad08c2e7b5a', 'bb34a88b-29be-4b98-9ff2-9267401f6a3c']",14,,,,,,,,,,,,,,,,Everton,29,00:23:14.174,Pass,True
