bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.275673,,,,,,,,,,,,,,09b67855-1a6b-44d7-937f-78c2e1472e9c,3589,,"[84.2, 0.1]",3754147,80,,True,,,2.340489,,,,,"[74.8, 9.8]",,Low Pass,,13.507405,,,,,Fernando Luiz Rosa,3054.0,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,173,Manchester City,36,['1527dbe3-5b6e-4c73-a453-0cd24afabff5'],33,,,,,,,,,,,,,,,,,Manchester City,36,00:35:33.056,Pass,
,,,,,,,,,,,,,,,,0.598763,,,,,,,,,,,,,,7c5e4d16-0bfb-4abc-a63f-b75cea10384c,3592,,"[74.8, 9.3]",3754147,80,,,,,0.73372006,,Right Foot,,,"[80.9, 14.8]",,Ground Pass,,8.213404,,,,,Kelechi Promise Iheanacho,3708.0,,,,,,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,173,Manchester City,36,"['738cc5df-3c74-4a39-b61b-3968c0922eae', 'c0b8c667-d9a5-4c41-944f-0f82c226d1fb']",35,,,,,,,,,,,,,,,,,Manchester City,36,00:35:35.023,Pass,True
,,,,,,,,,,,,,,,,0.888073,,,,,,,,,,,,,,28f73773-d6d3-4f7c-a3e1-19724a88f352,3595,,"[81.2, 14.1]",3754147,80,,,,,-1.2283998,,Right Foot,,,"[84.8, 4.0]",,Ground Pass,,10.722406,,,,,Aleksandar Kolarov,5596.0,,,,,,2,From Throw In,Kelechi Promise Iheanacho,3708.0,Center Attacking Midfield,173,Manchester City,36,['56d53d9d-df8b-4f8e-8cc2-3790a5408f3b'],35,,,,,,,,,,,,,,,,,Manchester City,36,00:35:35.662,Pass,
,,,,,,,,,,,,,,,,2.127231,,,,,,,,,,,,,,5d3ef46d-3f0d-4d43-8b85-56c8b9c33b2b,3599,,"[85.8, 3.8]",3754147,80,,,,,0.07796663,,Left Foot,,,"[98.6, 4.8]",,Ground Pass,,12.839003,,,,,Kelechi Promise Iheanacho,3708.0,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,173,Manchester City,36,"['4def3410-6d83-4a70-8026-07113afee000', 'b6a80c27-910e-4ee6-a0d7-142310f5bdec']",38,,,,,,,,,,,,,,,,,Manchester City,36,00:35:38.061,Pass,True
,,,,,,,,,,,,,,,,0.012162,,,,,,,,,,,,,,d65fb278-7e0d-48b5-8fcf-3c50e6fc1965,3603,,"[95.9, 3.2]",3754147,80,,,,,0.66963893,,Left Foot,,,"[98.3, 5.1]",,High Pass,,3.0610456,,,Incomplete,,,,,,,,,2,From Throw In,Kelechi Promise Iheanacho,3708.0,Center Attacking Midfield,173,Manchester City,36,"['5a110a0d-d698-48bf-815e-60ecad7728ba', '91b0eab5-0f9a-4c56-9c04-d4b091b75d80']",40,,,,,,,,,,,,,,,,,Manchester City,36,00:35:40.228,Pass,True
,,,,,,,,,,,,,,,,0.761454,,,,,,,,,,,,,,8becc7d8-233e-4a63-929c-5bee58cadda5,3605,,"[110.9, 0.1]",3754147,80,,,,,2.4805496,,,,,"[103.7, 5.7]",,Low Pass,,9.121404,,,,,David Josué Jiménez Silva,3064.0,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,174,Manchester City,36,['d23578d9-e42c-40d1-ba4a-ec42d4dac501'],55,,,,,,,,,,,,,,,,,Manchester City,36,00:35:55.833,Pass,
,,,,,,,,,,,,,,,,0.626266,,,,,,,,,,,,,,3f12fc8c-cc22-4fa5-a385-aea9ec32dbd6,3613,,"[114.5, 14.5]",3754147,80,,,,,1.6039333,,Left Foot,True,True,"[113.9, 32.6]",,Low Pass,,18.109941,,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,174,Manchester City,36,"['110ee131-96b9-4dc9-8ee0-7d83c630b385', '21b9b996-ea6f-4c39-a793-8935032012d6', 'be10e43e-6dac-4618-9b0e-a2a30a5f0872']",59,,,,,,,,,,,,,,,,,Manchester City,36,00:35:59.917,Pass,True
,,,,,,,,,,,,,,,,2.315065,,,,,,,,,,,,,,b9b20a72-3c9f-4830-aa75-9f1b1ad8f0fa,3617,,"[107.3, 27.6]",3754147,81,,,,True,2.2801085,625e370d-5421-47d8-adae-9e7afa9b878b,,,,"[97.0, 39.6]",,High Pass,,15.814234,,,,,Sergio Leonel Agüero del Castillo,3237.0,True,,,,Recovery,2,From Throw In,Kelechi Promise Iheanacho,3708.0,Center Attacking Midfield,174,Manchester City,36,"['471f26ef-47fb-4e7d-aec1-628e906ec544', '595cf231-e4a1-448c-891a-870b9ad4ff34']",2,,,,,,,,,,,,,,,,,Manchester City,36,00:36:02.718,Pass,True
,,,,,,,,,,,,,,,,1.197707,,,,,,,,,,,,,,de7f60a9-0a37-4680-b03a-7aab549496e6,3624,,"[120.0, 80.0]",3754147,81,,,,,-1.8426415,,Right Foot,,,"[112.0, 51.3]",,High Pass,,29.794127,,,,True,Fernando Luiz Rosa,3054.0,,,Outswinging,,Corner,2,From Corner,Raheem Sterling,3233.0,Left Wing,175,Manchester City,36,['40e0ce0a-bb71-48dc-90a4-0ed5b90f9cc4'],26,,,,,,,,,,,,,,,,,Manchester City,36,00:36:26.243,Pass,
,,,,,,,,,,,,,,,,0.884591,,,,,,,,,,,,,,0ef0c93c-0178-40a5-9405-08d4aec57a89,3627,,"[112.0, 51.3]",3754147,81,,,,True,-1.7181578,,,,,"[110.1, 38.5]",,High Pass,,12.940248,,,Incomplete,,Gnégnéri Yaya Touré,3087.0,,,,,,2,From Corner,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,175,Manchester City,36,"['61e4ae9f-9830-42ff-a9bc-2aff84a8c604', 'b499f9df-467a-4c18-8a70-015c918ddd12', 'dea10214-3f77-4190-9c7a-765bc9bf4af7']",27,,,,,,,,,,,,,,,,,Manchester City,36,00:36:27.480,Pass,True
,,,,,,,,,,,,,,,,1.222507,,,,,,,,,,,,,,054fd435-175f-40a5-b06a-347dc90d7f06,3635,,"[69.8, 27.4]",3754147,81,,,,,1.419951,,Right Foot,,,"[71.7, 39.9]",,High Pass,,12.643576,,,,,David Josué Jiménez Silva,3064.0,,,,,Recovery,2,From Corner,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,175,Manchester City,36,"['2e2ef7f0-51f8-4146-bd50-76da11a4176e', '869212c2-17ab-4c4a-9a81-bb70a2f842d2']",34,,,,,,,,,,,,,,,,,Manchester City,36,00:36:34.795,Pass,True
,,,,,,,,,,,,,,,,0.122578,,,,,,,,,,,,,,38463c83-99a9-4b65-b0ba-7beb87f86608,3642,,"[75.3, 43.2]",3754147,81,,,,,0.3470616,,Left Foot,,,"[80.0, 44.9]",,Ground Pass,,4.9979997,,,Incomplete,,,,,,,,,2,From Corner,David Josué Jiménez Silva,3064.0,Right Wing,175,Manchester City,36,['84987427-3de9-460c-bc3f-7a6fb1bd97bc'],38,,,,,,,,,,,,,,,,,Manchester City,36,00:36:38.965,Pass,
,,,,,,,,,,,,,,,,1.637667,,,,,,,,,,,,,,a7a958a2-adc8-44de-9759-7db88d5be476,3647,,"[50.6, 25.2]",3754147,81,,,,,-2.4706347,,Right Foot,,,"[40.9, 17.5]",,Ground Pass,,12.384668,,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,2,From Corner,Harry Kane,10955.0,Center Forward,175,Manchester City,36,"['485e6d74-56d9-4296-8529-baa6639e2ea4', '4dbbbece-2236-40a6-bf52-da2660a5259f']",41,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:41.268,Pass,True
,,,,,,,,,,,,,,,,0.863744,,,,,,,,,,,,,,9581ee0b-c25f-436a-85ab-b6fbd7932e7c,3660,,"[78.1, 65.4]",3754147,81,,,,,-1.1169523,,Right Foot,,,"[88.1, 44.9]",,Ground Pass,,22.808989,,,Pass Offside,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,2,From Corner,Raheem Sterling,3233.0,Left Wing,175,Manchester City,36,['01f3b024-8e53-4840-a3bd-2f07949ee994'],50,,,,,,,,,,,,,,,,,Manchester City,36,00:36:50.264,Pass,
,,,,,,,,,,,,,,,,3.465787,,,,,,,,,,,,,,4ce36c67-937f-4c14-b52b-1b93e89130c7,3662,,"[28.2, 27.7]",3754147,82,,,,,-0.41390827,,Left Foot,,,"[84.2, 3.1]",,High Pass,,61.165024,,,Incomplete,,Harry Kane,10955.0,,,,,Free Kick,2,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,176,Tottenham Hotspur,38,"['53797359-4505-4b29-b9d8-1a7defae3d8c', '6015d5b5-824f-4216-9861-9344fa213d9b']",21,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:21.463,Pass,
,,,,,,,,,,,,,,,,1.972158,,,,,,,,,,,,,,53797359-4505-4b29-b9d8-1a7defae3d8c,3665,,"[35.9, 77.0]",3754147,82,,,,True,-1.0516502,,,,,"[40.3, 69.3]",,High Pass,,8.868484,,,,,Gnégnéri Yaya Touré,3087.0,,,,,Recovery,2,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,176,Tottenham Hotspur,38,"['4ce36c67-937f-4c14-b52b-1b93e89130c7', '5397cc62-0859-47dd-8173-4c44f1204db0', 'ee99a4d5-9327-428d-8871-20cf642ce1be']",24,,,,,,,,,,,,,,,,,Manchester City,36,00:37:24.929,Pass,True
,,,,,,,,,,,,,,,,1.399074,,,,,,,,,,,,,,88dd5dda-c4ed-4999-b416-6f65fd062c5d,3667,,"[40.3, 69.3]",3754147,82,,,,,0.7012599,,Head,,,"[44.8, 73.1]",,High Pass,,5.8898215,,,Incomplete,,Raheem Sterling,3233.0,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,176,Tottenham Hotspur,38,"['6e0c6362-d2b3-486f-b337-c76557259848', '966c6d86-5a25-466e-a78f-0b4c1d8f6be0']",26,,,,,,,,,,,,,,,,,Manchester City,36,00:37:26.962,Pass,
,,,,,,,,,,,,,,,,1.253985,,,,,,,,,,,,,,6e0c6362-d2b3-486f-b337-c76557259848,3669,,"[75.3, 7.0]",3754147,82,,,,True,-0.4201967,,,,,"[80.0, 4.9]",,High Pass,,5.147815,,,Incomplete,,Harry Kane,10955.0,,,,,Recovery,2,From Free Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,176,Tottenham Hotspur,38,"['6193eca4-320b-423e-a33f-cc23e517e847', '63c700f8-8890-480c-b5ec-82e595bbecd7', '88dd5dda-c4ed-4999-b416-6f65fd062c5d', 'f96e406d-f413-4b0b-b1fd-faa44a794dce']",28,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:28.361,Pass,True
,,,,,,,,,,,,,,,,1.076405,,,,,,,,,,,,,,48c197ae-95b0-4e28-9cd8-6add28a82344,3674,,"[64.7, 6.3]",3754147,82,,,,,0.46760017,,Head,,,"[74.8, 11.4]",,High Pass,,11.314592,,,,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,2,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,176,Tottenham Hotspur,38,['f4b9dfaa-1e7c-4abe-a4de-4b2855b8383a'],30,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:30.705,Pass,
,,,,,,,,,,,,,,,,0.554707,,,,,,,,,,,,,,c6b0a25e-cffb-457d-968b-b4a0cdfc566b,3676,,"[74.7, 10.8]",3754147,82,,,,,-0.44237423,,Head,,,"[80.4, 8.1]",,Low Pass,,6.307139,,,Incomplete,,Tom Carroll,3310.0,,,,,,2,From Free Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,176,Tottenham Hotspur,38,"['2eb4c7bf-df54-4081-8cfe-38ea819b4c67', '895c4b6f-b389-4ec0-bfbb-67d8a40bc627']",31,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:31.782,Pass,
,,,,,,,,,,,,,,,,0.374406,,,,,,,,,,,,,,d50c79f6-a609-4782-868b-e8fa2e91ebb7,3682,,"[39.5, 71.6]",3754147,82,,,,,-1.0303768,,Left Foot,,,"[44.0, 64.1]",,Ground Pass,,8.746428,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,From Free Kick,Vincent Kompany,3101.0,Right Center Back,176,Tottenham Hotspur,38,"['82be6618-0eee-47b4-92dc-1e67b665f3e1', 'b1c8b4b9-50d3-45e6-a5e5-e7f834a4ab22', 'de7c975d-6c4e-4ca3-aa91-e4b9ae771c09']",33,,,,,,,,,,,,,,,,,Manchester City,36,00:37:33.251,Pass,True
,,,,,,,,,,,,,,,,0.956396,,,,,,,,,,,,,,c116a821-fb38-43d6-8cb8-288246c28082,3691,,"[64.3, 14.4]",3754147,82,,,,,1.484802,,Left Foot,,,"[64.8, 20.2]",,Ground Pass,,5.8215117,,,,,Erik Lamela,3585.0,,,,,,2,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,176,Tottenham Hotspur,38,['b75fc7e2-b4f8-49d6-8be2-f8a29c8ffc2b'],37,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:37.117,Pass,
,,,,,,,,,,,,,,,,0.666632,,,,,,,,,,,,,,425ebcc4-fa8e-447b-8d2b-1cc4d88bddb3,3695,,"[92.9, 35.0]",3754147,82,,,,,0.63274884,fa48e144-5ae5-46dc-a4be-e944d5f586ca,Left Foot,,,"[103.4, 42.7]",True,Ground Pass,,13.020753,,,,,Christian Dannemann Eriksen,3043.0,,,Through Ball,True,,2,From Free Kick,Erik Lamela,3585.0,Left Wing,176,Tottenham Hotspur,38,['a08184a1-5357-40dd-a4b3-e74ba11087cf'],41,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:41.924,Pass,
,,,,,,,,,,,,,,,,1.932049,,,,,,,,,,,,,,36ec65ee-af09-4a31-ace9-5a0f98668850,3700,,"[61.0, 40.1]",3754147,83,,True,,,3.0391488,,Right Foot,,,"[50.3, 41.2]",,Ground Pass,,10.756393,,,,,Kelechi Promise Iheanacho,3708.0,,,,,Kick Off,2,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,177,Manchester City,36,['902599b1-083d-4485-9252-46db76f03fc2'],34,,,,,,,,,,,,,,,,,Manchester City,36,00:38:34.186,Pass,
,,,,,,,,,,,,,,,,6.665026,,,,,,,,,,,,,,e2b345be-efde-4a2f-841e-b0bd23468ac9,3702,,"[50.0, 41.3]",3754147,83,,True,,,-0.20151302,,Right Foot,,,"[120.0, 27.0]",,High Pass,,71.44572,,,Out,,,,,,,,,2,From Kick Off,Kelechi Promise Iheanacho,3708.0,Center Attacking Midfield,177,Manchester City,36,,38,,,,,,,,,,,,,,,,,Manchester City,36,00:38:38.525,Pass,
,,,,,,,,,,,,,,,,3.3383,,,,,,,,,,,,,,1ce00c19-f864-4a71-ab70-35c455ff9321,3703,,"[6.0, 44.0]",3754147,84,,,,,0.31253895,,Left Foot,,,"[64.8, 63.0]",,High Pass,,61.793526,,,Incomplete,,Kyle Walker,3205.0,,,,,Goal Kick,2,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,178,Tottenham Hotspur,38,"['17f2de0a-3eb5-489a-913d-9ea889554f26', 'b6c3dfe7-0a5f-4752-9dc9-7411c9a22dbf']",3,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:03.860,Pass,
,,,,,,,,,,,,,,,,3.115579,,,,,,,,,,,,,,17f2de0a-3eb5-489a-913d-9ea889554f26,3705,,"[55.3, 17.1]",3754147,84,,,,,-0.4295699,,Head,,,"[91.1, 0.7]",,Low Pass,,39.37766,,,Out,,Kelechi Promise Iheanacho,3708.0,,,,,Recovery,2,From Goal Kick,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,178,Tottenham Hotspur,38,"['1ce00c19-f864-4a71-ab70-35c455ff9321', '9f492d3a-62b9-47eb-abd5-dad3216d19c7']",7,,,,,,,,,,,,,,,,,Manchester City,36,00:39:07.198,Pass,
,,,,,,,,,,,,,,,,1.650452,,,,,,,,,,,,,,a8aa6958-1687-424d-83e8-0694a997699e,3708,,"[17.8, 80.0]",3754147,84,,True,,,-0.3257031,,,,,"[55.7, 67.2]",,High Pass,,40.003124,,,Incomplete,,Harry Kane,10955.0,,,,,Throw-in,2,From Throw In,Kyle Walker,3205.0,Right Back,179,Tottenham Hotspur,38,"['52dac983-48cd-4d53-bf1e-f21024766596', 'f17b03d0-a3e8-4d4a-b59b-3a38436622d9']",32,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:32.338,Pass,
,,,,,,,,,,,,,,,,0.339381,,,,,,,,,,,,,,f17b03d0-a3e8-4d4a-b59b-3a38436622d9,3710,,"[64.4, 12.9]",3754147,84,,,,,-0.23374318,,Other,,,"[66.5, 12.4]",,High Pass,,2.1587033,,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,Recovery,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,179,Tottenham Hotspur,38,"['a8aa6958-1687-424d-83e8-0694a997699e', 'ac5e3a1f-a7c7-486d-b779-b4a3125acfa0', 'd8d25d3a-b520-4d1f-ba7c-1a14ccc22267']",33,,,,,,,,,,,,,,,,,Manchester City,36,00:39:33.988,Pass,
,,,,,,,,,,,,,,,,0.573167,,,,,,,,,,,,,,ac5e3a1f-a7c7-486d-b779-b4a3125acfa0,3712,,"[53.6, 67.7]",3754147,84,,,,,-0.5191461,,Head,,,"[57.8, 65.3]",,High Pass,,4.8373547,,,,,Harry Kane,10955.0,,,,,Recovery,2,From Throw In,Erik Lamela,3585.0,Left Wing,179,Tottenham Hotspur,38,"['8c14e437-e86c-4874-8e10-5676049c55b3', 'f17b03d0-a3e8-4d4a-b59b-3a38436622d9']",34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:34.328,Pass,
,,,,,,,,,,,,,,,,2.131012,,,,,,,,,,,,,,17a35df8-6c26-4d09-a8f2-ad54985cfae1,3714,,"[57.8, 65.3]",3754147,84,,,,,0.13176227,,Head,,,"[66.1, 66.4]",,High Pass,,8.372574,,,Incomplete,,Erik Lamela,3585.0,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,179,Tottenham Hotspur,38,"['9ab20c3a-fe9e-4a20-91f9-2bea9e2f5f16', '9d7e4d91-22ae-4044-87c1-17077837309d']",34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:34.901,Pass,
,,,,,,,,,,,,,,,,4.42185,,,,,,,,,,,,,,9ab20c3a-fe9e-4a20-91f9-2bea9e2f5f16,3717,,"[54.0, 13.7]",3754147,84,,,,,2.7294018,,Left Foot,,,"[6.2, 34.6]",,Low Pass,,52.169434,,,,,Joe Hart,3291.0,,,,,Recovery,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,180,Manchester City,36,"['161efb10-65d6-4479-b207-b9db78ac465c', '17a35df8-6c26-4d09-a8f2-ad54985cfae1', '819ebd6c-c212-49e3-a6b9-6201b37b813d']",37,,,,,,,,,,,,,,,,,Manchester City,36,00:39:37.032,Pass,True
,,,,,,,,,,,,,,,,2.040609,,,,,,,,,,,,,,cf2212a1-a7f0-4f70-814d-d5ded05e79e7,3720,,"[6.5, 34.0]",3754147,84,,,,,0.6313927,,Left Foot,,,"[22.5, 45.7]",,Ground Pass,,19.821453,,,,,Vincent Kompany,3101.0,,,,,,2,Regular Play,Joe Hart,3291.0,Goalkeeper,180,Manchester City,36,['6f7b69f6-f34d-491a-9afc-ee5ba85fe50c'],41,,,,,,,,,,,,,,,,,Manchester City,36,00:39:41.494,Pass,
,,,,,,,,,,,,,,,,2.453097,,,,,,,,,,,,,,f507b942-9d74-4cc4-ac05-95240a713649,3723,,"[21.2, 59.9]",3754147,84,,,,,-2.4227626,,Right Foot,,,"[3.6, 44.5]",,Ground Pass,,23.38632,,,,,Joe Hart,3291.0,,,,,,2,Regular Play,Vincent Kompany,3101.0,Right Center Back,180,Manchester City,36,['63e17a04-61a7-4b05-82b7-a71402ad6a5c'],47,,,,,,,,,,,,,,,,,Manchester City,36,00:39:47.685,Pass,
,,,,,,,,,,,,,,,,3.461412,,,,,,,,,,,,,,81fd766f-3f92-4afd-8eef-6601aa40593f,3726,,"[2.8, 44.6]",3754147,84,,,,,-0.22928317,,Right Foot,,,"[64.5, 30.2]",,High Pass,,63.35811,,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,,2,Regular Play,Joe Hart,3291.0,Goalkeeper,180,Manchester City,36,"['51d05fdb-af52-4532-8aeb-8657587a32d9', '6496c970-f60b-45f3-ad58-c2abbfcc88e4']",50,,,,,,,,,,,,,,,,,Manchester City,36,00:39:50.178,Pass,
,,,,,,,,,,,,,,,,1.347154,,,,,,,,,,,,,,9a6a9b34-f92e-4d5a-ab19-15f03474243c,3732,,"[65.1, 9.9]",3754147,84,,,,,0.85879546,,Left Foot,,,"[84.0, 31.8]",,Ground Pass,,28.927841,,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,180,Manchester City,36,"['94262e2b-3ed6-4741-87e2-2775c41333cf', 'fd544059-eccd-4872-b188-c58f26419096']",58,,,,,,,,,,,,,,,,,Manchester City,36,00:39:58.911,Pass,
,,,,,,,,,,,,,,,,2.371135,,,,,,,,,,,,,,29ed9e24-69fa-41be-880e-5d3ce55382be,3736,,"[43.4, 49.2]",3754147,85,,,,,-0.57900906,,Right Foot,,,"[84.7, 22.2]",,High Pass,,49.34258,,,,,Harry Kane,10955.0,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,181,Tottenham Hotspur,38,['55f79f9a-b638-482e-9c7d-0c58fa22d4e4'],3,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:03.172,Pass,
,,,,,,,,,,,,,,,,0.990166,,,,,,,,,,,,,,53a537b9-1b35-4e4e-9982-69d222c28acc,3740,,"[99.5, 1.1]",3754147,85,,,,,1.6620911,,Right Foot,,,"[98.2, 15.3]",,Ground Pass,,14.259383,,,,,Christian Dannemann Eriksen,3043.0,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,181,Tottenham Hotspur,38,['2f2ec19c-d189-4db5-919a-806d321320ed'],10,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:10.248,Pass,
,,,,,,,,,,,,,,,,0.79104,,,,,,,,,,,,,,b962230a-83a5-402d-9ee8-8c6ef9f6c88b,3748,,"[7.0, 44.1]",3754147,85,,True,,,-0.2565166,,Right Foot,,,"[25.3, 39.3]",,Ground Pass,,18.919039,,,,,Gnégnéri Yaya Touré,3087.0,,,,,Goal Kick,2,From Goal Kick,Joe Hart,3291.0,Goalkeeper,182,Manchester City,36,['0d647418-82ef-44fd-9063-ad2dd8e26306'],27,,,,,,,,,,,,,,,,,Manchester City,36,00:40:27.193,Pass,
,,,,,,,,,,,,,,,,1.086765,,,,,,,,,,,,,,883f01e5-1860-4305-a6fc-d84450fd2407,3750,,"[30.3, 51.0]",3754147,85,,True,,,2.5351117,,Right Foot,,,"[19.2, 58.7]",,Ground Pass,,13.509256,,,,,Vincent Kompany,3101.0,,,,,,2,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,182,Manchester City,36,['9c548671-7d1a-44e5-99f0-1e3b7fc132ea'],28,,,,,,,,,,,,,,,,,Manchester City,36,00:40:28.639,Pass,
,,,,,,,,,,,,,,,,1.387659,,,,,,,,,,,,,,866b617b-7e42-46b9-ab6b-94cfe51199dc,3752,,"[19.8, 59.3]",3754147,85,,,,,0.5277797,,Right Foot,,,"[40.9, 71.6]",,Ground Pass,,24.42335,,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,2,From Goal Kick,Vincent Kompany,3101.0,Right Center Back,182,Manchester City,36,['3ed5fc23-c040-4376-82cc-685c250676d4'],29,,,,,,,,,,,,,,,,,Manchester City,36,00:40:29.786,Pass,
,,,,,,,,,,,,,,,,0.968181,,,,,,,,,,,,,,ffc5471e-d554-4e9b-922d-875a9dec56e3,3756,,"[47.6, 72.4]",3754147,85,,,,,0.35877067,,Right Foot,,,"[63.6, 78.4]",,Ground Pass,,17.088007,,,,,Raheem Sterling,3233.0,,,,,,2,From Goal Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,182,Manchester City,36,"['43fea8cc-1793-4165-902b-f8423c174ec7', '7b1f8740-e71a-4023-858a-bf3c33ecab7e']",32,,,,,,,,,,,,,,,,,Manchester City,36,00:40:32.910,Pass,True
,,,,,,,,,,,,,,,,0.83021,,,,,,,,,,,,,,07225dc4-23c3-4d91-945a-9a2999b1d2d5,3759,,"[63.9, 78.8]",3754147,85,,,,,-2.7043705,,Right Foot,,,"[54.7, 74.5]",,Ground Pass,,10.155294,,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,2,From Goal Kick,Raheem Sterling,3233.0,Left Wing,182,Manchester City,36,['f3849615-7d91-491d-913a-3757b42d6d70'],35,,,,,,,,,,,,,,,,,Manchester City,36,00:40:35.106,Pass,
,,,,,,,,,,,,,,,,0.577938,,,,,,,,,,,,,,5d47bab9-84a2-47df-a9a7-33486cb47ff6,3762,,"[55.8, 73.2]",3754147,85,,,,,-1.8189098,,Right Foot,,,"[53.9, 65.7]",,Ground Pass,,7.7369246,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,From Goal Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,182,Manchester City,36,['4202d0f0-348f-43d2-aa73-a32fe55f65c3'],37,,,,,,,,,,,,,,,,,Manchester City,36,00:40:37.237,Pass,
,,,,,,,,,,,,,,,,1.476404,,,,,,,,,,,,,,bbe7df9e-c1bf-4f13-b3b7-9590821d741b,3766,,"[56.1, 67.4]",3754147,85,,,,,-1.8796786,,Right Foot,,,"[43.4, 27.6]",,Ground Pass,,41.777145,,,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,182,Manchester City,36,"['6fb5ceea-3da6-4613-8275-3a98220b813e', 'bb660854-0b76-4526-8424-b089d26a1cb3']",39,,,,,,,,,,,,,,,,,Manchester City,36,00:40:39.087,Pass,True
