ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.306629,,,,,,,,,,,,f136ade1-7b5f-4e3e-971e-0a8e0107ebfc,2182,,"[6.0, 44.0]",3754200,55,,,,,-0.023251623,,Right Foot,,,,"[66.2, 42.6]",,High Pass,,60.216278,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Fraser Forster,3970.0,Goalkeeper,131,Southampton,25,['f586b09f-c19f-42b2-b539-073e87388fec'],5,,,,,,,,,,,,,,,,,Southampton,25,00:10:05.601,Pass,
,,,,,,,,,,,,,,,1.052594,,,,,,,,,,,,f586b09f-c19f-42b2-b539-073e87388fec,2183,,"[53.9, 37.5]",3754200,55,,,,,0.1613751,,Other,,,,"[58.2, 38.2]",,Low Pass,,4.356604,,,Incomplete,,Juan Manuel Mata García,3294.0,,,,,Recovery,2,From Goal Kick,Morgan Schneiderlin,3600.0,Right Defensive Midfield,131,Southampton,25,"['13ebe8ce-de54-4d6d-a7b5-194354e6cadf', '81d414a9-fced-42c9-aab6-1567527fd2ef', 'f136ade1-7b5f-4e3e-971e-0a8e0107ebfc']",7,,,,,,,,,,,,,,,,,Manchester United,39,00:10:07.908,Pass,
,,,,,,,,,,,,,,,0.859156,,,,,,,,,,,,13ebe8ce-de54-4d6d-a7b5-194354e6cadf,2185,,"[61.9, 41.9]",3754200,55,,,,,0.6262614,,Right Foot,,,,"[66.6, 45.3]",,Ground Pass,,5.800862,,,,,Dušan Tadić,3831.0,,,,,Recovery,2,From Goal Kick,Jordy Clasie,16181.0,Left Defensive Midfield,131,Southampton,25,"['f586b09f-c19f-42b2-b539-073e87388fec', 'ff4b9f58-f4a1-484e-8d6d-0d3859b7da8f']",8,,,,,,,,,,,,,,,,,Southampton,25,00:10:08.960,Pass,
,,,,,,,,,,,,,,,0.878799,,,,,,,,,,,,2fd99ae3-606a-4508-85ea-4d5c9e965c2c,2189,,"[66.3, 44.5]",3754200,55,,,,,3.0987618,,Right Foot,,,,"[59.3, 44.8]",,Ground Pass,,7.006426,,,,,Victor Wanyama,3098.0,,,,,,2,From Goal Kick,Dušan Tadić,3831.0,Right Wing,131,Southampton,25,"['684f3d76-e67a-4b8d-bdb0-3bc64415dfcd', 'ed89b2a0-2f2e-4b0e-8694-457bbc9c4d2a']",10,,,,,,,,,,,,,,,,,Southampton,25,00:10:10.114,Pass,True
,,,,,,,,,,,,,,,1.681458,,,,,,,,,,,,72e9203d-4b50-42d7-b58b-e68584ab19a6,2192,,"[56.3, 43.8]",3754200,55,,,,,-1.6316186,,Right Foot,,,,"[54.4, 12.6]",,Ground Pass,,31.2578,,,,,Matt Targett,3651.0,,,,,,2,From Goal Kick,Victor Wanyama,3098.0,Right Defensive Midfield,131,Southampton,25,['2b3374e0-1506-4a43-a4b9-6cb4a4387ba5'],11,,,,,,,,,,,,,,,,,Southampton,25,00:10:11.836,Pass,
,,,,,,,,,,,,,,,1.52831,,,,,,,,,,,,13bc2505-6e4c-4f18-a3ad-d49893cc5bb7,2195,,"[54.4, 12.6]",3754200,55,,,,,0.9315566,,Right Foot,,,,"[62.8, 23.9]",,High Pass,,14.080128,,,,,Jordy Clasie,16181.0,,,,,,2,From Goal Kick,Matt Targett,3651.0,Left Wing Back,131,Southampton,25,['e09950a1-3ab4-48b6-bac4-dce5d8ccc7fa'],13,,,,,,,,,,,,,,,,,Southampton,25,00:10:13.597,Pass,
,,,,,,,,,,,,,,,1.521326,,,,,,,,,,,,d9504dd2-ba6f-42b3-ab9e-b606f5824a23,2199,,"[62.8, 24.4]",3754200,55,,,,,0.29706421,,Right Foot,,,,"[77.5, 28.9]",,High Pass,,15.373354,,,Incomplete,,Dušan Tadić,3831.0,,,,,,2,From Goal Kick,Jordy Clasie,16181.0,Left Defensive Midfield,131,Southampton,25,"['2c692ecd-1777-468e-b737-a9f3b6a86e46', '9ffb648c-5071-410b-a7a2-77f17aca3e72', 'b05637af-e914-4339-a828-79ba92d064d9']",15,,,,,,,,,,,,,,,,,Southampton,25,00:10:15.165,Pass,True
,,,,,,,,,,,,,,,1.654484,,,,,,,,,,,,caa4ed8b-3a64-4a98-93a2-8999680492c6,2202,,"[71.7, 27.4]",3754200,55,,,,,0.40197295,,Left Foot,,,,"[92.4, 36.2]",,High Pass,,22.492887,,,Incomplete,,Sadio Mané,3629.0,,,,,Recovery,2,From Goal Kick,Jordy Clasie,16181.0,Left Defensive Midfield,131,Southampton,25,"['250179b2-f647-4f05-be92-4aab8555376f', '31e39900-e43b-478a-b27a-2e565c63b246']",17,,,,,,,,,,,,,,,,,Southampton,25,00:10:17.765,Pass,
,,,,,,,,,,,,,,,1.601005,,,,,,,,,,,,31e39900-e43b-478a-b27a-2e565c63b246,2205,,"[27.7, 43.9]",3754200,55,,,,True,0.5546816,,,,,,"[36.9, 49.6]",,High Pass,,10.822661,,,,,Chris Smalling,10958.0,,,,,Recovery,2,Regular Play,Daley Blind,3311.0,Left Center Back,132,Manchester United,39,"['83279b48-3b89-46f8-8828-e46afa1c1f68', 'caa4ed8b-3a64-4a98-93a2-8999680492c6', 'e60af9d8-994b-403d-8936-133f83b7ff7e']",19,,,,,,,,,,,,,,,,,Manchester United,39,00:10:19.420,Pass,True
,,,,,,,,,,,,,,,1.397942,,,,,,,,,,,,0ed7f7fb-e3f1-45ab-9462-a719e6fbca1b,2209,,"[39.6, 52.2]",3754200,55,,,,True,0.12927501,,,,,,"[49.6, 53.5]",,Low Pass,,10.084146,,,,,Morgan Schneiderlin,3600.0,,,,,,2,Regular Play,Chris Smalling,10958.0,Center Back,132,Manchester United,39,"['a42002cb-8880-47d3-9b88-81f47e8c6f7b', 'e51827c0-308b-40ac-bdf3-2e35a0988f3c']",22,,,,,,,,,,,,,,,,,Manchester United,39,00:10:22.030,Pass,True
,,,,,,,,,,,,,,,0.727006,,,,,,,,,,,,2e9739c9-f1cd-422c-baf1-d31181c3af26,2212,,"[50.1, 53.0]",3754200,55,,,,,0.7419473,,Right Foot,,,,"[54.9, 57.4]",,Ground Pass,,6.511528,,,,,Juan Manuel Mata García,3294.0,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,132,Manchester United,39,"['1fc91606-4ce6-4c75-ad59-01d13a1b7edb', '7c87042d-7908-4578-b6e8-06cebd4fb983']",23,,,,,,,,,,,,,,,,,Manchester United,39,00:10:23.428,Pass,True
,,,,,,,,,,,,,,,2.206438,,,,,,,,,,,,aa8f68bc-77d8-43c6-9dcf-ab8e8014fee9,2214,,"[54.9, 57.4]",3754200,55,,,,,-0.9156903,,Left Foot,,,,"[67.5, 41.0]",,Low Pass,,20.681393,,,,,Ander Herrera Agüera,3606.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Center Attacking Midfield,132,Manchester United,39,['6e9e7652-6a11-4b31-a8c0-17c69ec2dabb'],24,,,,,,,,,,,,,,,,,Manchester United,39,00:10:24.155,Pass,
,,,,,,,,,,,,,,,1.660712,,,,,,,,,,,,c2a79eda-31b5-4e55-86b8-afc886f29e97,2218,,"[67.0, 41.0]",3754200,55,,,,,-0.99347895,70efff41-8d7e-4aa9-8da3-e766d72ca1ad,Right Foot,,,,"[84.0, 14.9]",,Ground Pass,,31.148193,,,,,Wayne Mark Rooney,3538.0,True,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Left Defensive Midfield,132,Manchester United,39,"['b1613a45-372c-4221-aeec-9cb25ac7a735', 'e8c037eb-50e4-47ea-9124-d58a4f809acc']",26,,,,,,,,,,,,,,,,,Manchester United,39,00:10:26.516,Pass,True
,,,,,,,,,,,,,,,2.512778,,,,,,,,,,,,1d8527df-0fca-4598-a4a9-f2d63ea66b31,2227,,"[79.3, 41.8]",3754200,55,,,,,-1.1058207,,Right Foot,,,,"[94.4, 11.7]",,Ground Pass,,33.675213,,,,,Cameron Borthwick-Jackson,10779.0,,,,,,2,From Counter,Ander Herrera Agüera,3606.0,Left Defensive Midfield,132,Manchester United,39,['352657b6-9aa3-49f4-9d9b-a46c3669cf8d'],35,,,,,,,,,,,,,,,,,Manchester United,39,00:10:35.568,Pass,
,,,,,,,,,,,,,,,3.059308,,,,,,,,,,,,af13ae3a-a28c-4010-80a2-2566928a3458,2229,,"[94.4, 11.7]",3754200,55,,,,,0.49156356,,Left Foot,,,,"[117.0, 23.8]",,Ground Pass,,25.635326,,,,,Morgan Schneiderlin,3600.0,,,,,,2,From Counter,Cameron Borthwick-Jackson,10779.0,Left Wing Back,132,Manchester United,39,['ceaad83f-395d-4e7a-862e-714fdc7fe3a6'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:10:38.081,Pass,
,,,,,,,,,,,,,,,0.113755,,,,,,,,,,,,1113ee86-d007-4660-a094-ad2d7ed53b9a,2232,,"[117.8, 21.0]",3754200,55,,,,,1.8391626,,Left Foot,,,,"[116.7, 25.0]",,Low Pass,,4.148494,,,Incomplete,,,,,,,,,2,From Counter,Morgan Schneiderlin,3600.0,Right Defensive Midfield,132,Manchester United,39,"['32e73dab-f1d9-412a-90ae-61286342b478', '80d49bc8-b6d8-4e94-b013-484189c7b877']",41,,,,,,,,,,,,,,,,,Manchester United,39,00:10:41.140,Pass,True
,,,,,,,,,,,,,,,1.308587,,,,,,,,,,,,d46804ba-4c5f-4afc-a8cb-509c2b7bfa3a,2234,,"[120.0, 0.1]",3754200,56,,,,,1.7655917,,Left Foot,,,,"[112.7, 37.1]",,High Pass,,37.71326,,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Daley Blind,3311.0,Left Center Back,133,Manchester United,39,['e0edcdea-7fd9-49b4-b36b-41e6f2d6d0bd'],8,,,,,,,,,,,,,,,,,Manchester United,39,00:11:08.709,Pass,
,,,,,,,,,,,,,,,1.937427,,,,,,,,,,,,927c1ada-a1ac-42b5-8802-d8b91ae88a5e,2245,,"[93.6, 67.6]",3754200,56,,,,,-1.240037,,Right Foot,True,,,"[105.0, 34.4]",,High Pass,,35.102707,,,Incomplete,,Shane Long,3842.0,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Wing,134,Southampton,25,"['64315746-3c92-4e51-a053-bdec2d94a28f', 'df336c11-d239-49bb-9882-41df492f1427']",22,,,,,,,,,,,,,,,,,Southampton,25,00:11:22.808,Pass,
,,,,,,,,,,,,,,,1.252063,,,,,,,,,,,,467930e9-e9ce-4249-aaae-c8cfe36beed5,2252,,"[103.1, 0.1]",3754200,59,,,,,0.46718118,,,,,,"[114.4, 5.8]",,Low Pass,,12.656223,,,,,Sadio Mané,3629.0,,,,,Throw-in,2,From Throw In,Matt Targett,3651.0,Left Wing Back,135,Southampton,25,['b053333f-8290-4d58-b0a2-fcbf340c61e9'],53,,,,,,,,,,,,,,,,,Southampton,25,00:14:53.879,Pass,
,,,,,,,,,,,,,,,0.160609,,,,,,,,,,,,02e9ad80-d536-4aec-a8f3-b8e4564c43b6,2256,,"[117.0, 2.3]",3754200,59,,,,,1.3045443,,Left Foot,,,,"[117.6, 4.5]",,Ground Pass,,2.280351,,,Incomplete,,,,,,,,,2,From Throw In,Sadio Mané,3629.0,Left Wing,135,Southampton,25,"['72dd5e00-0bb2-4fa1-8dab-246da4750e19', 'c2980150-74ff-41dd-aabf-3f185c585183']",56,,,,,,,,,,,,,,,,,Southampton,25,00:14:56.615,Pass,True
,,,,,,,,,,,,,,,1.74269,,,,,,,,,,,,f9438723-a526-434e-9f77-fc5cab3a886b,2258,,"[120.0, 0.1]",3754200,60,,,,,1.7416797,,Right Foot,,,,"[112.2, 45.3]",,High Pass,True,45.868073,,,Incomplete,,Shane Long,3842.0,,True,Inswinging,,Corner,2,From Corner,Jordy Clasie,16181.0,Left Defensive Midfield,136,Southampton,25,"['6490c321-5c7c-4a4d-a412-be7198de75a6', '749672af-559d-4aee-a42c-a195f5567a14']",28,,,,,,,,,,,,,,,,,Southampton,25,00:15:28.121,Pass,
,,,,,,,,,,,,,,,1.981139,,,,,,,,,,,,1d068954-6daf-4b56-86a2-a74218dd6758,2262,,"[120.0, 80.0]",3754200,61,,,,,-1.7342303,c6c65fe9-f2ff-44a1-800d-037078b3ebe4,Left Foot,,,,"[112.2, 32.7]",,High Pass,True,47.938816,,,,,Victor Wanyama,3098.0,True,True,Inswinging,,Corner,2,From Corner,Ryan Bertrand,20045.0,Left Center Back,137,Southampton,25,['9119d04a-45fa-4a07-bceb-64573f6db882'],2,,,,,,,,,,,,,,,,,Southampton,25,00:16:02.472,Pass,
,,,,,,,,,,,,,,,2.735098,,,,,,,,,,,,939bfbe0-8d90-446e-968f-70f05f326086,2267,,"[7.0, 44.1]",3754200,61,,True,,,0.37382782,,Right Foot,,,,"[74.3, 70.5]",,High Pass,,72.29281,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,138,Manchester United,39,['fb55dbf9-db83-42a4-9e9f-09c514822286'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:16:31.153,Pass,
,,,,,,,,,,,,,,,1.696914,,,,,,,,,,,,fb55dbf9-db83-42a4-9e9f-09c514822286,2268,,"[45.8, 9.6]",3754200,61,,,,,0.21147914,,Head,,,,"[63.5, 13.4]",,High Pass,,18.103315,,,Incomplete,,Dušan Tadić,3831.0,,,,,Interception,2,From Goal Kick,Matt Targett,3651.0,Left Wing Back,138,Manchester United,39,"['193c54ea-a2bc-45a4-966c-ffdd75cb034a', '755eeabe-a07c-4ed2-9004-cc66b9e03e40', '939bfbe0-8d90-446e-968f-70f05f326086']",33,,,,,,,,,,,,,,,,,Southampton,25,00:16:33.888,Pass,
,,,,,,,,,,,,,,,2.063716,,,,,,,,,,,,755eeabe-a07c-4ed2-9004-cc66b9e03e40,2270,,"[56.6, 66.7]",3754200,61,,,,,-0.23374318,,Head,,,,"[60.8, 65.7]",,High Pass,,4.3174067,,,,,Juan Manuel Mata García,3294.0,,,,,Recovery,2,From Goal Kick,Morgan Schneiderlin,3600.0,Right Defensive Midfield,138,Manchester United,39,"['6fc985cb-f1a5-43e3-841e-4106b66b222f', 'fb55dbf9-db83-42a4-9e9f-09c514822286']",35,,,,,,,,,,,,,,,,,Manchester United,39,00:16:35.585,Pass,
,,,,,,,,,,,,,,,2.013234,,,,,,,,,,,,958b9c26-897a-4544-9603-46a2fe6dccdf,2279,,"[74.6, 3.4]",3754200,61,,,,,0.6581075,,Left Foot,,,,"[100.6, 23.5]",,High Pass,,32.863506,,,Incomplete,,Shane Long,3842.0,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Wing,139,Southampton,25,"['0ef4f007-43aa-4a65-ab1a-b78d35109439', '670ebd9f-d126-4ab5-a578-760839fb6002', 'b4359795-aa80-4c24-a271-20c530c2d328']",41,,,,,,,,,,,,,,,,,Southampton,25,00:16:41.129,Pass,True
,,,,,,,,,,,,,,,0.969071,,,,,,,,,,,,36ec6437-b6f7-462f-bcf2-82cf9092370f,2283,,"[109.6, 0.1]",3754200,62,,,,,0.47951928,,,,,,"[117.1, 4.0]",,Low Pass,,8.453402,,,,,Sadio Mané,3629.0,,,,,Throw-in,2,From Throw In,Matt Targett,3651.0,Left Wing Back,140,Southampton,25,['d423d4fd-c502-4867-be2e-a05f67cbfe0d'],1,,,,,,,,,,,,,,,,,Southampton,25,00:17:01.290,Pass,
,,,,,,,,,,,,,,,0.943552,,,,,,,,,,,,b0529298-c3dc-42be-a324-aa5ed0c0b0bb,2289,,"[103.7, 0.1]",3754200,62,,,,,1.5047767,,,,,,"[104.5, 12.2]",,Low Pass,,12.126417,,,,,Dušan Tadić,3831.0,,,,,Throw-in,2,From Throw In,Matt Targett,3651.0,Left Wing Back,141,Southampton,25,['0eba5616-295c-49ab-b2f6-9a02265a900a'],11,,,,,,,,,,,,,,,,,Southampton,25,00:17:11.409,Pass,
,,,,,,,,,,,,,,,0.41426,,,,,,,,,,,,0dd9ca77-b5c6-400b-824d-a30f017d80db,2293,,"[103.3, 9.6]",3754200,62,,,,,-0.7443254,,Left Foot,,,,"[107.1, 6.1]",,Ground Pass,,5.1662364,,,Incomplete,,Matt Targett,3651.0,,,,,,2,From Throw In,Dušan Tadić,3831.0,Right Wing,141,Southampton,25,"['5619fe0f-b715-4b7f-8426-077610c57e7b', 'f8487383-0fc9-436b-9e8b-d38a9d08ae89']",13,,,,,,,,,,,,,,,,,Southampton,25,00:17:13.489,Pass,
,,,,,,,,,,,,,,,1.185432,,,,,,,,,,,,7f87a551-2f98-44e9-bc55-34450ded9c87,2297,,"[14.4, 74.3]",3754200,62,,,,,-0.4211895,,Left Foot,,,,"[26.9, 68.7]",,Ground Pass,,13.69708,,,,,Morgan Schneiderlin,3600.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Center Attacking Midfield,142,Manchester United,39,['20e9693c-1f3c-4798-b341-49f5720f8965'],14,,,,,,,,,,,,,,,,,Manchester United,39,00:17:14.724,Pass,
,,,,,,,,,,,,,,,1.754707,,,,,,,,,,,,e7b59ae8-9fbc-44f2-93e5-b25f84030c7e,2301,,"[27.3, 68.7]",3754200,62,,,,,1.6750679,,Right Foot,,,,"[26.4, 77.3]",,Ground Pass,,8.646965,,,,,Jesse Lingard,3293.0,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,142,Manchester United,39,"['786a158e-f3cb-4f9b-a3ed-a5d41af70520', 'e48bdbd4-3115-423f-a332-793cbcfe7efd']",16,,,,,,,,,,,,,,,,,Manchester United,39,00:17:16.335,Pass,True
,,,,,,,,,,,,,,,0.055006,,,,,,,,,,,,646beb55-d52e-4056-9471-969455c13d3e,2304,,"[26.1, 78.3]",3754200,62,,,,,0.0,,Right Foot,,,,"[30.4, 78.3]",,Ground Pass,,4.3,,,Incomplete,,Morgan Schneiderlin,3600.0,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Wing Back,142,Manchester United,39,"['5f0711d2-d9c7-4d60-a877-4148cc6797b1', '6ed6d000-a610-42cb-a040-7c0175676041']",18,,,,,,,,,,,,,,,,,Manchester United,39,00:17:18.089,Pass,
,,,,,,,,,,,,,,,1.965771,,,,,,,,,,,,d07accb8-b6e8-4b78-95a7-eae0d4795157,2308,,"[25.1, 80.0]",3754200,62,,,,,-2.1787963,,,,,,"[14.8, 65.2]",,High Pass,,18.03136,,,,,Paddy McNair,9648.0,,,,,Throw-in,2,From Throw In,Jesse Lingard,3293.0,Right Wing Back,143,Manchester United,39,['c56b6c40-eadb-49f6-b07a-0e979cade93e'],20,,,,,,,,,,,,,,,,,Manchester United,39,00:17:20.783,Pass,
,,,,,,,,,,,,,,,2.010037,,,,,,,,,,,,150f8c94-d59b-499e-ad07-398d7fe4c94a,2312,,"[12.5, 70.0]",3754200,62,,,,,1.4645314,,Right Foot,,,,"[13.3, 77.5]",,Low Pass,,7.542546,,,Incomplete,,Jesse Lingard,3293.0,,,,,,2,From Throw In,Paddy McNair,9648.0,Right Center Back,143,Manchester United,39,"['06481126-09a2-4cda-b79d-267189df3751', '91c911b6-0198-4685-a124-fb79c9c8eccb', 'bea5d9e6-dbf5-4eae-9fb1-57661473ccdc']",23,,,,,,,,,,,,,,,,,Manchester United,39,00:17:23.680,Pass,True
,,,,,,,,,,,,,,,1.689196,,,,,,,,,,,,91c911b6-0198-4685-a124-fb79c9c8eccb,2315,,"[106.8, 2.6]",3754200,62,,,,,2.751603,,Right Foot,,,,"[90.5, 9.3]",,Ground Pass,,17.62328,,,Incomplete,,Matt Targett,3651.0,,,,,Recovery,2,From Throw In,Shane Long,3842.0,Center Forward,143,Manchester United,39,"['02887659-94f8-4efc-b50c-1e8f5c849d6a', '150f8c94-d59b-499e-ad07-398d7fe4c94a', '23e23896-48be-457f-b9d3-ef862e7343ad', 'bc7c6ee7-101c-4bcd-a31f-cf916abae97f']",25,,,,,,,,,,,,,,,,,Southampton,25,00:17:25.690,Pass,True
,,,,,,,,,,,,,,,0.947226,,,,,,,,,,,,33d4c2b6-1fe0-4c67-82ed-e42887b5196b,2319,,"[29.6, 68.7]",3754200,62,,,,,-2.50243,,Right Foot,,,,"[22.2, 63.2]",,Ground Pass,,9.220087,,,,,Ander Herrera Agüera,3606.0,,,,,,2,From Throw In,Morgan Schneiderlin,3600.0,Right Defensive Midfield,143,Manchester United,39,['75964f37-b644-4c8d-bed7-9288e5cc15d8'],28,,,,,,,,,,,,,,,,,Manchester United,39,00:17:28.315,Pass,
,,,,,,,,,,,,,,,3.196962,,,,,,,,,,,,28abb917-a000-45a6-959d-966cc4793c1e,2321,,"[22.2, 63.2]",3754200,62,,,,,-0.10612895,,Right Foot,,,,"[80.4, 57.0]",,High Pass,,58.52931,,,Incomplete,,,,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Left Defensive Midfield,143,Manchester United,39,['c4597341-7481-427d-8f00-5c23f94596f7'],29,,,,,,,,,,,,,,,,,Manchester United,39,00:17:29.262,Pass,
,,,,,,,,,,,,,,,1.986406,,,,,,,,,,,,e09df14e-2599-473e-bf53-da9d508bd239,2324,,"[34.8, 21.7]",3754200,62,,,,,2.6074102,,Right Foot,,,,"[13.5, 34.3]",,Ground Pass,,24.747726,,,,,Fraser Forster,3970.0,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Center Back,143,Manchester United,39,['b37eb261-48dd-4a89-b580-3a5117eb3cbc'],33,,,,,,,,,,,,,,,,,Southampton,25,00:17:33.778,Pass,
,,,,,,,,,,,,,,,2.900915,,,,,,,,,,,,0ddabed7-c599-4a64-a3b8-9f69c1514e61,2328,,"[15.2, 39.2]",3754200,62,,,,,0.4266275,,Right Foot,,,,"[73.5, 65.7]",,High Pass,,64.040146,,,Incomplete,,Cédric Ricardo Alves Soares,3329.0,,,,,,2,From Throw In,Fraser Forster,3970.0,Goalkeeper,143,Manchester United,39,"['57f1d87f-3a45-47cf-8882-714de0694a29', '74d211db-4832-4c39-8cfb-b3a907262143', '9f812a2d-9178-4ec7-b9a1-dca53b47ea62']",37,,,,,,,,,,,,,,,,,Southampton,25,00:17:37.624,Pass,True
,,,,,,,,,,,,,,,1.323396,,,,,,,,,,,,74d211db-4832-4c39-8cfb-b3a907262143,2330,,"[46.6, 14.4]",3754200,62,,,,,1.2630635,,Head,,,,"[50.7, 27.3]",,High Pass,,13.535878,,,,,Ander Herrera Agüera,3606.0,,,,,Recovery,2,From Throw In,Cameron Borthwick-Jackson,10779.0,Left Wing Back,143,Manchester United,39,"['0ddabed7-c599-4a64-a3b8-9f69c1514e61', 'eaad5122-be11-4f21-b3a9-2e8ef66296aa']",40,,,,,,,,,,,,,,,,,Manchester United,39,00:17:40.524,Pass,
,,,,,,,,,,,,,,,1.204964,,,,,,,,,,,,746b247d-862e-49bc-9669-cd2946432b1d,2333,,"[50.7, 25.3]",3754200,62,,,,,-0.63274884,,Right Foot,,,,"[65.7, 14.3]",,Ground Pass,,18.601076,,,,,Wayne Mark Rooney,3538.0,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Left Defensive Midfield,143,Manchester United,39,['e2245381-91a2-4963-96a3-875c3c63386b'],42,,,,,,,,,,,,,,,,,Manchester United,39,00:17:42.685,Pass,
,,,,,,,,,,,,,,,0.730095,,,,,,,,,,,,89a0a65d-dbc9-40aa-a54f-579f61b6aaa4,2337,,"[63.8, 20.0]",3754200,62,,,,,0.81266415,,Right Foot,,,,"[74.5, 31.3]",,Low Pass,,15.562134,,,Incomplete,,,,,,,,,2,From Throw In,Wayne Mark Rooney,3538.0,Left Center Forward,143,Manchester United,39,['938de630-f7a7-4666-86da-d73d824b1f3a'],45,,,,,,,,,,,,,,,,,Manchester United,39,00:17:45.844,Pass,
,,,,,,,,,,,,,,,1.42087,,,,,,,,,,,,ab653e4a-999b-4bdd-9df5-f5688150890c,2340,,"[50.1, 47.5]",3754200,62,,,,,-0.8392878,,Right Foot,,,,"[61.5, 34.8]",,Ground Pass,,17.066048,,,,,Dušan Tadić,3831.0,,,,,,2,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,144,Southampton,25,['e1dbb8c2-9f23-4fbc-a116-b388404b8cca'],47,,,,,,,,,,,,,,,,,Southampton,25,00:17:47.665,Pass,
,,,,,,,,,,,,,,,1.160844,,,,,,,,,,,,7dd82cc3-33d6-46cf-9053-6f9d9a99b410,2343,,"[61.5, 34.8]",3754200,62,,,,,2.4727805,,Left Foot,,,,"[55.3, 39.7]",,Ground Pass,,7.902531,,,,,Jordy Clasie,16181.0,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Wing,144,Southampton,25,['b7d56cb7-e664-44e1-b505-20b3682856d4'],49,,,,,,,,,,,,,,,,,Southampton,25,00:17:49.126,Pass,
,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,c694b58b-cca6-4a73-848d-e2fe57c88b3d,2346,,"[55.3, 39.7]",3754200,62,,,,,-1.7066013,,Right Foot,,,,"[50.9, 7.5]",,Ground Pass,,32.49923,,,,,Matt Targett,3651.0,,,,,,2,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,144,Southampton,25,['e7e9d651-4198-43ef-afd8-bb514c75d06d'],50,,,,,,,,,,,,,,,,,Southampton,25,00:17:50.366,Pass,
,,,,,,,,,,,,,,,1.825433,,,,,,,,,,,,60500e9d-aa70-4abc-8c21-ce657a7b98b6,2349,,"[50.9, 7.5]",3754200,62,,,,,3.0098305,,Right Foot,,,,"[42.6, 8.6]",,Ground Pass,,8.372574,,,,,Ryan Bertrand,20045.0,,,,,,2,Regular Play,Matt Targett,3651.0,Left Wing Back,144,Southampton,25,['a0da8f47-9691-4103-96e2-56f99f5c3a00'],52,,,,,,,,,,,,,,,,,Southampton,25,00:17:52.444,Pass,
,,,,,,,,,,,,,,,1.362461,,,,,,,,,,,,8134057b-e629-42af-82ba-834909db917c,2352,,"[49.8, 7.4]",3754200,62,,,,,1.327901,,Left Foot,,,,"[52.6, 18.7]",,Ground Pass,,11.641735,,,,,Jordy Clasie,16181.0,,,,,,2,Regular Play,Ryan Bertrand,20045.0,Left Center Back,144,Southampton,25,['f7aad6b2-0e9b-44bc-9451-f48e9c9444ae'],57,,,,,,,,,,,,,,,,,Southampton,25,00:17:57.626,Pass,
