50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.765857,,,,,,,,,,,,,,,51f502e4-a993-405c-8d87-164ac9c0728b,3124,,"[45.4, 5.3]",3754039,96,,,,0.21729343,,Left Foot,,,"[53.1, 7.0]",,Ground Pass,,7.8854294,,,,,Yohan Cabaye,3277.0,,,,,,,2,From Throw In,Mile Jedinak,5489.0,Left Defensive Midfield,205,Crystal Palace,31,"['7ad61fb8-2e58-405f-8900-d2aef74faa4f', 'fd8b186c-e992-4d01-ab9d-2276d2d36abb']",6,,,,,,,,,,,,,,,,,Crystal Palace,31,00:51:06.473,Pass,True
,,,,,,,,,,,,,,,,,,3.572404,,,,,,,,,,,,,,,1dcc0ffa-d597-4da8-9a96-29e7eea7d533,3130,,"[64.6, 23.7]",3754039,96,,,,1.4035424,,Right Foot,,,"[71.1, 62.2]",,Ground Pass,,39.044846,,,,,Chung-Yong Lee,3326.0,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,205,Crystal Palace,31,['40669fab-ac7d-426d-9a72-98402cec84a9'],10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:51:10.606,Pass,
,,,,,,,,,,,,,,,,,,2.734967,,,,,,,,,,,,,,,566e961f-09f4-404b-a340-bd535f95baab,3133,,"[71.5, 62.4]",3754039,96,,,,-0.90224826,,Right Foot,,,"[101.2, 24.8]",,High Pass,,47.915028,,,Incomplete,,Scott Dann,3407.0,,,,,,,2,From Throw In,Chung-Yong Lee,3326.0,Right Midfield,205,Crystal Palace,31,"['d19ef596-03aa-44f0-9d6e-67aba459ec7a', 'f91e970e-a76e-494e-8a88-3ade4581e82f']",14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:51:14.298,Pass,
,,,,,,,,,,,,,,,,,,1.271883,,,,,,,,,,,,,,,d9e2a1b7-630e-4531-87e1-7f2c239ca98d,3138,,"[92.7, 20.7]",3754039,96,,,,-0.5641976,,Right Foot,,,"[105.5, 12.6]",,Ground Pass,,15.147607,,,,,Wilfried Zaha,3507.0,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,205,Crystal Palace,31,['2d5ed9ef-992f-4537-8a4c-585d13901c71'],19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:51:19.296,Pass,
,,,,,,,,,,,,,,,,,,1.195123,,,,,,,,,,,,,,,cbf3b908-a58b-4490-aa15-9ed17d249b25,3142,,"[116.2, 10.4]",3754039,96,,,,1.7549962,6071897b-7c23-46a4-ab7e-8d828c93d532,Left Foot,True,,"[111.3, 36.7]",,High Pass,,26.75257,,,,,Joel Ward,3443.0,True,,,,,,2,From Throw In,Wilfried Zaha,3507.0,Left Midfield,205,Crystal Palace,31,['7684078e-7479-4c7b-b8c1-a94e2cb39538'],25,,,,,,,,,,,,,,,,,Crystal Palace,31,00:51:25.363,Pass,
,,,,,,,,,,,,,,,,,,3.659327,,,,,,,,,,,,,,,93f8ce08-0e25-4765-8933-e2a90d085309,3146,,"[6.0, 36.0]",3754039,96,,,,0.03921888,,Right Foot,,,"[90.1, 39.3]",,High Pass,,84.16472,,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,Goal Kick,2,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,206,Watford,23,"['1b96b053-c7c0-492d-9de9-b71c5bf984b9', 'df319810-184b-4f9f-9676-b8ad840d254c']",59,,,,,,,,,,,,,,,,,Watford,23,00:51:59.026,Pass,
,,,,,,,,,,,,,,,,,,2.608948,,,,,,,,,,,,,,,5bb483d8-1147-4e8f-9010-676f47760494,3150,,"[31.7, 42.7]",3754039,97,,,,0.8629624,,Right Foot,,,"[49.5, 63.5]",,Ground Pass,,27.376633,,,,,Chung-Yong Lee,3326.0,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,207,Crystal Palace,31,['29985531-c7d0-4b4f-9198-066cbe088a0f'],4,,,,,,,,,,,,,,,,,Crystal Palace,31,00:52:04.066,Pass,
,,,,,,,,,,,,,,,,,,1.516665,,,,,,,,,,,,,,,cbf8a4ed-5aaf-4390-b09b-a563995932eb,3153,,"[71.3, 67.8]",3754039,97,,,,0.4969686,,Left Foot,,,"[89.0, 77.4]",,Ground Pass,,20.13579,,,,,Emmanuel Adebayor,26699.0,,,,,,,2,Regular Play,Chung-Yong Lee,3326.0,Right Midfield,207,Crystal Palace,31,['1970a0c9-7d99-4293-917a-471d3bddc0fd'],9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:52:09.211,Pass,
,,,,,,,,,,,,,,,,,,0.211065,,,,,,,,,,,,,,,696c9336-00ed-4de3-879b-ead6f85e7a7c,3156,,"[89.5, 73.5]",3754039,97,,,,-0.8699419,,Right Foot,,,"[92.2, 70.3]",,Low Pass,,4.1868844,,,Incomplete,,,,,,,,,,2,Regular Play,Emmanuel Adebayor,26699.0,Left Center Forward,207,Crystal Palace,31,['4080da79-0125-4843-9d05-7db98f479a8e'],11,,,,,,,,,,,,,,,,,Crystal Palace,31,00:52:11.808,Pass,
,,,,,,,,,,,,,,,,,,1.324537,,,,,,,,,,,,,,,c3125cd8-aeab-447b-a5de-fbed356e83ef,3163,,"[96.9, 51.5]",3754039,97,,,,-0.5252436,,Right Foot,,,"[105.7, 46.4]",,High Pass,,10.171038,,,Incomplete,,,,,,,,,,2,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,207,Crystal Palace,31,"['a2ba75d8-8217-432e-ae21-1dc241d8f1c9', 'd4e6031b-eb43-444d-b853-545e0696178a']",17,,,,,,,,,,,,,,,,,Crystal Palace,31,00:52:17.423,Pass,True
,,,,,,,,,,,,,,,,,,2.318102,,,,,,,,,,,,,,,01ed178c-969d-4149-b20c-fb22e73c1c8a,3166,,"[96.5, 41.5]",3754039,97,,,,0.27642524,,Right Foot,,,"[110.6, 45.5]",,High Pass,,14.656398,,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,207,Crystal Palace,31,['2915cb5b-c12a-4169-b5a3-c6c37e6b19e2'],20,,,,,,,,,,,,,,,,,Crystal Palace,31,00:52:20.782,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708d2533-2414-4dff-8f84-9a1e276a219b,6,,"[61.2, 38.9]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nordin Amrabat,3302.0,Left Wing,2,Watford,23,['b59af573-ccb4-42fb-a5c4-fbbdeccb210a'],0,,,,,,,,,,,,,,,,,Watford,23,00:00:00.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf7c13d-5b24-48e1-b51b-5269faf856bb,9,,"[43.0, 34.4]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ben Watson,3626.0,Center Defensive Midfield,2,Watford,23,['770055be-c393-45df-993e-ca3c87835c00'],2,,,,,,,,,,,,,,,,,Watford,23,00:00:02.826,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488b3470-c334-4a19-b562-08d1514c72ed,12,,"[105.5, 61.3]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Troy Deeney,3454.0,Right Wing,2,Watford,23,['a3d24b2a-6dd3-4dbd-a03f-3894c1daa641'],9,,,,,,,,,,,,,,,,,Watford,23,00:00:09.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d12417c3-f3e6-487d-9325-3ed7958419b8,16,,"[30.2, 64.7]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,3,Crystal Palace,31,['742279b1-b4cd-47f5-b830-d3ef74db3aae'],15,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:15.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735b63bb-3bdb-40c4-8a20-903b84145c5a,20,,"[49.9, 68.6]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,3,Crystal Palace,31,"['1488ef22-1e63-43d9-b362-e4f493800363', '9eb2362a-dd4f-468c-91c6-16ab4cd7a09e']",19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:19.160,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e610e88-5cb6-44d4-bb83-11020e85faa4,27,,"[67.7, 38.4]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordon Mutch,15892.0,Left Center Midfield,3,Crystal Palace,31,['38af0e9f-b2d6-403d-9e73-c08e769d8577'],24,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:24.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45c17545-b177-4198-8dd5-f0bdd3d4d7d9,31,,"[84.6, 6.4]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,3,Crystal Palace,31,['10ba34e3-ff26-41b7-ae5c-0d5fcf7a2ae5'],28,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:28.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fef6bca0-ecca-43c4-ab66-957f48347849,36,,"[21.0, 66.9]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Wing,4,Watford,23,['39865a3b-1332-4818-9d00-296aeaa4b78d'],32,,,,,,,,,,,,,,,,,Watford,23,00:00:32.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669bae3-3212-44ea-9c26-74c5e1f137f2,39,,"[15.0, 56.0]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Center Defensive Midfield,4,Watford,23,['31dc1fb5-4571-4174-bd84-f484dce69e48'],34,,,,,,,,,,,,,,,,,Watford,23,00:00:34.137,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b294d6f3-2aba-4b0c-8098-106d798ff462,42,,"[74.7, 65.4]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,4,Watford,23,['f4010106-1222-4971-aa47-f7a536666207'],38,,,,,,,,,,,,,,,,,Watford,23,00:00:38.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9047f16b-670e-4769-a059-555900d5dc17,45,,"[77.1, 13.4]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Center Forward,5,Crystal Palace,31,"['275103e8-3db0-4369-ad6f-76b1a75712fe', 'a3cf1bde-de27-4130-8d56-d3c480ca8c7a']",41,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:41.546,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfe26123-e263-4cf7-985d-326e7a05743e,48,,"[68.5, 2.5]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,5,Crystal Palace,31,['8e414f04-7b84-46f6-93e2-163fcddec89b'],43,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:43.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87cc2bbc-5216-4cef-bbe4-f84c7443aa4b,51,,"[62.3, 13.2]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Center Defensive Midfield,5,Crystal Palace,31,['9b9e7d97-fd96-4789-a899-70ff884c2e65'],47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:47.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f4da6ac-60c0-4114-b460-e994fdd5c4ae,54,,"[36.4, 16.4]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damien Delaney,3693.0,Left Center Back,5,Crystal Palace,31,['90438bab-2d26-4b9a-a8df-3242674a77c1'],49,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:49.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a065424d-64ae-4158-8963-bacd10a6034d,57,,"[37.3, 40.4]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,5,Crystal Palace,31,['bf60637e-8dc8-4a52-87bf-2b517a7f2a36'],52,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:52.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c9c8fbc-345b-461e-a7fe-3eef31082ea9,60,,"[72.8, 7.2]",3754039,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Wickham,20641.0,Left Midfield,5,Crystal Palace,31,['61faf325-2aed-43ab-b6f6-35d44f70608b'],56,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:56.650,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e0f8315-6f7c-4abc-b44b-91c098d23927,63,,"[110.9, 36.7]",3754039,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Center Forward,5,Crystal Palace,31,['194df20d-a609-437d-a084-b17f14ba834c'],4,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:04.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c1a2ba7-510f-40cc-af78-9ad5789c089c,65,,"[70.9, 70.9]",3754039,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Troy Deeney,3454.0,Right Wing,6,Watford,23,['b4f01311-3225-41f4-a916-f20ce1579022'],35,,,,,,,,,,,,,,,,,Watford,23,00:01:35.208,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c814c86-3ce3-4990-87c4-0664ef5b41a9,68,,"[68.9, 60.3]",3754039,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nordin Amrabat,3302.0,Left Wing,6,Watford,23,['1b0b6b8e-d88c-4732-bd7c-0e4c2307cb64'],36,,,,,,,,,,,,,,,,,Watford,23,00:01:36.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0358430-c3dc-4734-b74c-131794581619,72,,"[65.1, 16.0]",3754039,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Wickham,20641.0,Left Midfield,7,Crystal Palace,31,"['8111a11e-b8c1-4750-8197-c2cbae6fdaba', '935b99d5-b116-40e4-a8ed-ba4b19a1eaef']",39,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:39.234,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a334ef6-d605-4f55-97d1-51507022cb9f,76,,"[92.5, 7.2]",3754039,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordon Mutch,15892.0,Left Center Midfield,7,Crystal Palace,31,"['123503f5-32ab-469e-b7e4-3a1d390c289f', 'a9fb0b34-cd5e-4b6b-af73-e60c3d138ddd']",42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:42.979,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ab131b-a90a-4ae8-9ac6-f7d011c28dcc,81,,"[111.3, 32.4]",3754039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mile Jedinak,5489.0,Center Defensive Midfield,8,Crystal Palace,31,['af2c33a7-16e1-4453-be45-8a8c3cd1ebaa'],8,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:08.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04b431bd-afc0-451f-86b5-a394d52c8464,91,,"[49.9, 75.0]",3754039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valon Behrami,5540.0,Left Center Midfield,10,Watford,23,"['a0e450b4-84a0-4bf1-879a-cc7d55aa27e4', 'b4018f04-3e2c-4ffa-911d-fdfda8f4aa68']",41,,,,,,,,,,,,,,,,,Watford,23,00:02:41.212,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36694d84-da5f-4d89-b7fc-200c7fba2d54,95,,"[75.8, 78.0]",3754039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Left Wing,10,Watford,23,['51f75588-2e59-43b4-a156-b86eb59dfcd4'],45,,,,,,,,,,,,,,,,,Watford,23,00:02:45.390,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3b9f61-c887-489d-8920-fd3c2a558037,97,,"[77.9, 1.6]",3754039,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,10,Watford,23,['25b96442-feae-47b8-8ac9-2bc264601b03'],47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:47.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59af7d34-e1b6-4738-acbb-5a538f5f7177,100,,"[64.4, 73.3]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,11,Watford,23,"['3ff364dc-9091-4d2f-a500-f55132864cbc', 'a4957845-bb4d-4df9-8beb-510bbbd3ef3f']",14,,,,,,,,,,,,,,,,,Watford,23,00:03:14.027,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d98bb977-8400-453e-9f13-f4dbda6842bb,103,,"[64.6, 78.7]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,11,Watford,23,['1a2b427b-ddd9-44f5-8347-7707b3f2e57d'],15,,,,,,,,,,,,,,,,,Watford,23,00:03:15.080,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d001025-163b-41c7-baea-7346cafaa9fc,106,,"[74.1, 67.8]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Right Wing,11,Watford,23,['f14047c7-f9b5-449e-be8a-9d82a9c6321b'],16,,,,,,,,,,,,,,,,,Watford,23,00:03:16.578,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb3a5bd-26fe-43de-b7d0-25975db0671d,111,,"[61.9, 9.6]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emmanuel Adebayor,26699.0,Center Forward,11,Watford,23,['84e22f82-cdf9-4849-aa48-f76db9200bea'],19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:19.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545d1f37-2efd-4a59-b696-02b1a3d9ba5d,123,,"[93.5, 13.6]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathan Aké,3306.0,Left Back,11,Watford,23,['3e5e8272-2348-4e50-bebe-e2f6a913ae84'],29,,,,,,,,,,,,,,,,,Watford,23,00:03:29.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c46afd1-9516-4162-9f5c-98214f8d059d,126,,"[79.0, 16.9]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valon Behrami,5540.0,Left Center Midfield,11,Watford,23,['6d7e4bd6-ebda-4775-99b9-99dbca6db410'],31,,,,,,,,,,,,,,,,,Watford,23,00:03:31.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c8bdc05-9b9a-4fff-8383-8759ee1994b8,129,,"[74.3, 28.2]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Watson,3626.0,Center Defensive Midfield,11,Watford,23,['4ac40d96-0f3b-4074-a426-9eda718afbb7'],33,,,,,,,,,,,,,,,,,Watford,23,00:03:33.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c77775b4-de72-4fa9-887b-309523d99cb0,132,,"[63.1, 48.9]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Prödl,3309.0,Right Center Back,11,Watford,23,['3f92ac3c-4576-4f4c-bdaf-06300a9597b5'],36,,,,,,,,,,,,,,,,,Watford,23,00:03:36.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266f9309-8fa1-49ea-88c4-0aebeb5c69e2,135,,"[54.4, 29.7]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Craig Cathcart,3263.0,Left Center Back,11,Watford,23,['42b695dd-f176-42c5-b311-c942ecacfd8d'],37,,,,,,,,,,,,,,,,,Watford,23,00:03:37.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4128a82-6f48-4cea-949d-4549f17c9f28,138,,"[63.1, 21.6]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valon Behrami,5540.0,Left Center Midfield,11,Watford,23,['a71176a0-acb7-4e33-b170-914ca5adf024'],39,,,,,,,,,,,,,,,,,Watford,23,00:03:39.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19c192b8-fe6d-4971-92fc-c54b5c8fe329,142,,"[90.9, 25.4]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nordin Amrabat,3302.0,Left Wing,11,Watford,23,"['032a5b63-f157-45f0-9e95-87bbda82e377', 'a09b5fd6-f538-439e-824e-18222b185010']",43,,,,,,,,,,,,,,,,,Watford,23,00:03:43.522,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0095f707-5469-4800-92f7-51231ee085a9,147,,"[28.3, 54.5]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,11,Watford,23,['3b9c37ef-d7cb-4212-bf8e-cb5c7d8a8c93'],44,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:44.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80778050-b4f1-4b52-b75d-d47bc5be089a,152,,"[79.2, 48.7]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Right Wing,11,Watford,23,['e6951fe0-a2bc-480b-80e8-43764b4eecf4'],48,,,,,,,,,,,,,,,,,Watford,23,00:03:48.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3828495-3831-4142-82b6-15dc283c8948,155,,"[90.9, 44.2]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Odion Jude Ighalo,5458.0,Center Forward,11,Watford,23,['3394b419-6dab-48a0-ad13-8890992a02a5'],49,,,,,,,,,,,,,,,,,Watford,23,00:03:49.450,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00021993-6770-43db-9523-b78bf6e3b4d8,158,,"[86.5, 39.7]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Right Wing,11,Watford,23,['b9132bb7-3adf-4678-9da0-450a27dfc678'],50,,,,,,,,,,,,,,,,,Watford,23,00:03:50.838,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9839ab8-d216-4a69-b759-037a1b8457c0,162,,"[36.6, 75.7]",3754039,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Prödl,3309.0,Right Center Back,11,Watford,23,['08358274-a8a3-4cb3-8536-380427991466'],58,,,,,,,,,,,,,,,,,Watford,23,00:03:58.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee0a1d0-3b42-410f-9450-c51bd7de5946,165,,"[29.3, 71.2]",3754039,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Watson,3626.0,Center Defensive Midfield,12,Watford,23,['a051f4fd-d1d9-4df3-9e55-d2e6a14c6f60'],16,,,,,,,,,,,,,,,,,Watford,23,00:04:16.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22db797e-530e-46ad-9619-eba2e095fa51,169,,"[33.6, 77.4]",3754039,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,12,Watford,23,"['1b988b2f-94c6-4928-9205-9e50fe49eaf5', '27ade738-60fb-4376-811b-b10b076d6df8']",17,,,,,,,,,,,,,,,,,Watford,23,00:04:17.346,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86b4a41e-b5bb-4ff1-a001-487506870ffc,172,,"[68.1, 57.9]",3754039,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Right Wing,12,Watford,23,['4dbc12ea-9c79-47ad-8192-39db2e0fb2e8'],17,,,,,,,,,,,,,,,,,Watford,23,00:04:17.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019949be-156c-48b1-9711-924b3ec76b0d,174,,"[80.5, 5.9]",3754039,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Connor Wickham,20641.0,Left Midfield,13,Crystal Palace,31,['29d7429c-e00c-408a-84d6-1d9401076f46'],26,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:26.001,Ball Receipt*,
