50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21232cc0-d7d4-4aed-b9ec-8536c8377cf6,2563,,"[74.9, 33.4]",3754304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McArthur,3464.0,Left Defensive Midfield,154,Crystal Palace,31,['6dc31c64-f6a6-475d-81b8-e48c11854caf'],8,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:26:08.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51fd256-aeee-4f3d-bc4f-947fd8967f13,2567,,"[47.5, 23.1]",3754304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Attacking Midfield,155,Newcastle United,37,['3fe93bd4-fb45-4770-b7b2-9659405ef629'],11,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:11.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96a65c84-6588-4a18-9c72-d20e3ad4536f,2570,,"[64.5, 45.9]",3754304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Left Defensive Midfield,155,Newcastle United,37,['1a70efef-e05e-4383-a0f7-68e02fc0e584'],16,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:16.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,095abc09-5785-4788-b567-b56403824544,2574,,"[75.5, 75.9]",3754304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Wing Back,155,Newcastle United,37,['1586f085-5e2f-4de7-a663-fea4af488049'],19,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:19.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309c5358-fc5e-4f71-9366-4879a208f8b1,2577,,"[71.4, 60.1]",3754304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoan Gouffran,43757.0,Left Attacking Midfield,155,Newcastle United,37,['df0497a0-5ab7-430c-9766-43462b618ca4'],22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:22.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84c1e9e1-6cc0-48e2-bec2-82dbc5fb8cf2,2580,,"[63.5, 37.3]",3754304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,155,Newcastle United,37,['4054acce-c30a-4f37-9c74-5d765a4de55c'],24,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:24.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d548aa3-c004-4249-8043-c4d943c6629d,2584,,"[71.4, 53.9]",3754304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoan Gouffran,43757.0,Left Attacking Midfield,155,Newcastle United,37,['ed6d370d-d411-45fb-959b-6036645c87e5'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:30.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f97b81d5-4a33-4c9d-9ec8-c05bf21f35b8,2586,,"[87.1, 56.2]",3754304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,155,Newcastle United,37,['7c001801-3110-4f3a-9a87-aec4bb54a584'],31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:31.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53b4a813-1e21-4342-9ed4-a852e7b33ed5,2601,,"[87.5, 45.4]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yoan Gouffran,43757.0,Left Attacking Midfield,156,Newcastle United,37,['d71436ec-f253-4b32-8094-ad4ac7df7487'],12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:12.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04ec6046-51a9-47b6-a3b6-86e6e99b1ea0,2609,,"[32.1, 38.1]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rob Elliot,3096.0,Goalkeeper,156,Newcastle United,37,['0ad01f41-15cd-4d8f-ad57-97a886fa8dd4'],22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:22.518,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a5935a0-90a1-4185-9d1a-6a565164ebf9,2612,,"[101.5, 27.1]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Papiss Demba Cissé,30289.0,Center Forward,156,Newcastle United,37,['98eaa281-9c82-47ae-9f22-2ee665f88484'],29,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:29.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fc151ea-1d54-4f78-a2d4-38786a6ac0b2,2615,,"[26.2, 59.6]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,157,Crystal Palace,31,['ecf5a47b-ca48-4077-ba0f-fc738cafd88a'],30,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:30.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365187a2-d88a-4726-9626-fd1e45bba511,2617,,"[37.2, 68.4]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Right Wing,157,Crystal Palace,31,['a825eede-1143-43b6-b831-acc72970c67c'],32,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:32.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef0ec637-0257-4bff-aa44-abe4464a756d,2621,,"[37.2, 67.8]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mile Jedinak,5489.0,Left Wing,157,Crystal Palace,31,['e7f1ed1b-d7a6-4102-b2e3-467a452f7378'],37,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:37.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b29f8e5-1362-467d-9bc3-1adbdaf27ab1,2625,,"[46.5, 30.4]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,157,Crystal Palace,31,['70916275-2a47-423d-81d9-3cb8ee911384'],41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:41.955,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f98af067-1984-4973-819a-b75017ae7ac6,2628,,"[94.9, 73.5]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Right Wing,157,Crystal Palace,31,['90b098bd-a5d1-4068-a3bf-15162f7b2e8d'],46,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:46.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51d36d9-8eb1-4ef0-9395-ad4aacc12be1,2632,,"[48.4, 17.2]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Attacking Midfield,158,Newcastle United,37,['a9abfaaf-e786-466a-80c6-972326970b18'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:50.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6529ceaa-20c0-4ea5-8bb9-a85751c297a0,2635,,"[76.5, 42.8]",3754304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoan Gouffran,43757.0,Left Attacking Midfield,158,Newcastle United,37,['adf13609-909a-4d81-a6d1-eba9f57345da'],59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:59.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c055fd2-1399-4bb0-91d7-2237a2cc63ea,2638,,"[72.7, 73.2]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,158,Newcastle United,37,['f73f056d-9e2d-48a3-bf77-82b571e2720d'],2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:02.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c664c9-b50b-4517-985b-b2f6c7565a52,2641,,"[75.5, 61.1]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoan Gouffran,43757.0,Left Attacking Midfield,158,Newcastle United,37,['63d19f94-effd-4d33-8c51-a2d43b219e8e'],4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:04.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71ecf1e9-21b2-4145-89b8-b0d9c250b184,2644,,"[72.3, 7.1]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamaal Lascelles,3081.0,Left Center Back,158,Newcastle United,37,['df23dbe8-eb6a-4308-b291-a9de9efd5ed1'],8,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:08.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9bbe1a1-c108-461b-93d5-63890a478718,2647,,"[90.8, 2.1]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Wing Back,158,Newcastle United,37,['145bfbec-aa25-4f8b-ad62-7576680520bf'],10,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:10.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9424a952-5f47-4a5f-986a-36a25905222c,2650,,"[76.1, 1.6]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamaal Lascelles,3081.0,Left Center Back,158,Newcastle United,37,['b276065f-c8c0-41e8-8ac6-d31d2d5d7054'],12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:12.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44138e20-ed90-4264-aad1-c53e1eeca657,2653,,"[63.7, 19.6]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,158,Newcastle United,37,['f4680469-c53d-4bb8-bf80-253110bdedc9'],15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:15.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc4cfa8-7b53-46dd-99c2-aec816b08aee,2656,,"[54.8, 65.2]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,158,Newcastle United,37,['0fb56df5-283c-45c9-8688-e47f64fbcf1a'],19,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:19.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca9a0301-3982-4e22-afa4-d158378fa4eb,2660,,"[63.7, 53.3]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoan Gouffran,43757.0,Left Attacking Midfield,158,Newcastle United,37,"['07cecca3-1874-4bda-a1c3-828d85dddc24', 'ea2660fd-5154-4a30-a05b-6af32da22733']",23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:23.407,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b1a3e03-2f60-412b-b388-253682fc57ff,2663,,"[53.9, 57.6]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,158,Newcastle United,37,['bd8e1a53-6114-4420-a421-ecb7ce52538f'],26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:26.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d3d79b5-c87e-4f7e-abc2-f3d6c90ecf02,2665,,"[29.7, 37.3]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Center Back,158,Newcastle United,37,['bfaa9724-bc78-4731-bb05-eee331c3ef0b'],27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:27.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f4279c7-cc56-4b58-94c8-e516d409f942,2668,,"[7.2, 30.1]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,158,Newcastle United,37,['b0a8646c-5f2c-46f7-9074-2945dde9ff0d'],31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:31.988,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d2007ce-8450-47bf-aec0-31970bbe2539,2670,,"[60.3, 20.9]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Left Defensive Midfield,158,Newcastle United,37,['dc52ef3f-4e0c-45e0-b067-2e8b3bb2b708'],35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:35.714,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbf54082-0f94-41f9-976f-008a32acfe62,2673,,"[68.0, 59.6]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,158,Newcastle United,37,['22684b61-81d5-4a4d-8e5b-65c9f8daf576'],36,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:36.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23941c27-6faf-4e0d-b0bd-c80b840fc821,2675,,"[47.0, 3.0]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamaal Lascelles,3081.0,Left Center Back,158,Newcastle United,37,['17680f58-8289-4d2a-a4c5-cd3ed35ad60d'],39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:39.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59917b2f-fb7b-403c-baa8-da16c40077c0,2678,,"[49.3, 12.7]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,158,Newcastle United,37,['88753ffc-59b4-42cd-a76e-1c0e7f2fd62c'],42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:42.073,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b506b1-2760-4f28-bd80-076f941123e1,2681,,"[111.5, 8.6]",3754304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,158,Newcastle United,37,['5a4c166f-62c4-480a-a087-d0028a37bb4c'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:50.405,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d2a1ea4-be0d-44d5-a74c-14e4c05c2856,2684,,"[83.8, 46.2]",3754304,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Connor Wickham,20641.0,Center Forward,159,Crystal Palace,31,['3be53c14-bfba-4b33-a26f-4665a5bbe71f'],52,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:52.941,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6abba041-3b05-4f8c-9938-c001d2a2f446,2690,,"[119.5, 9.4]",3754304,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jason Puncheon,19688.0,Center Attacking Midfield,159,Crystal Palace,31,['5bcfc71e-76b1-4810-8997-3b9cc87f0534'],3,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:03.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a46f54f-d782-4741-b3be-f51352c1dd47,2692,,"[78.6, 69.4]",3754304,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Papiss Demba Cissé,30289.0,Center Forward,160,Newcastle United,37,['365f5f23-6975-4286-84d5-e2c34bb4fa86'],27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:27.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519b337d-1869-4225-bff5-596640655506,2696,,"[41.2, 8.7]",3754304,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mile Jedinak,5489.0,Left Wing,161,Crystal Palace,31,['3a18efb5-d465-4647-9916-02d7c5f2f9ef'],33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:33.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd1a953-bf27-47ad-b022-dc25f77e220f,2698,,"[37.8, 5.6]",3754304,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,161,Crystal Palace,31,['01e8528f-1bbb-4e1b-81e5-9a96d4520c89'],34,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:34.967,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6863d383-88ec-485c-9449-779dc2590f26,2704,,"[116.7, 16.3]",3754304,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James McArthur,3464.0,Left Defensive Midfield,162,Crystal Palace,31,['e9e8e312-2642-4ede-930b-55f639c73db0'],11,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:11.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b1086fd-3d25-4abe-a562-c9018d23babd,2707,,"[107.9, 16.2]",3754304,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Connor Wickham,20641.0,Center Forward,163,Crystal Palace,31,['8e92b66e-4fa7-4aee-987c-07066bf162f4'],24,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:24.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109fefd2-9cc3-4961-8ee2-68674311bc63,2710,,"[98.2, 25.5]",3754304,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Puncheon,19688.0,Center Attacking Midfield,163,Crystal Palace,31,['da838259-e4e5-4491-9239-8fc839f92a10'],25,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:25.809,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c49ac3ff-01f2-47e0-9287-412c964de377,2716,,"[75.0, 62.5]",3754304,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Papiss Demba Cissé,30289.0,Center Forward,165,Newcastle United,37,['b60e12ec-1510-4d5b-b81c-40e2e8bbd929'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:34.869,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffba2754-75d7-41e0-8f84-9709119c29f4,2719,,"[44.1, 4.3]",3754304,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pape N''Diaye Souaré,4884.0,Left Back,165,Newcastle United,37,['45f90076-2ba3-438d-90b4-5fff17d9fc94'],37,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:37.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d2bcd1-e0ff-4495-b066-7340c62655ae,2721,,"[71.9, 70.4]",3754304,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Defensive Midfield,166,Newcastle United,37,['f10416ea-c2d8-438b-8d22-0b61ccfd30c3'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:50.544,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd52c404-adba-45cf-9e44-6a7ab46bf358,2723,,"[88.8, 69.0]",3754304,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papiss Demba Cissé,30289.0,Center Forward,166,Newcastle United,37,['921667fc-e16a-4127-af05-10099c238655'],51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:51.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d648e1a5-2e33-4e14-baba-a280e655f762,2730,,"[33.4, 75.4]",3754304,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Scott Dann,3407.0,Right Center Back,168,Crystal Palace,31,['21b98dd3-1b6f-4983-9dd7-dc68598f11d4'],13,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:32:13.127,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e69f80d-de08-49b9-81de-fa589eb17969,2732,,"[100.3, 58.2]",3754304,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Connor Wickham,20641.0,Center Forward,168,Crystal Palace,31,['3be25d11-269b-4617-9650-95d77ec92b42'],17,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:32:17.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66251c07-8dd7-4eef-adb4-af113ef58148,2736,,"[25.6, 52.1]",3754304,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,169,Newcastle United,37,['15dcffe0-b7e7-439c-9092-750386e8670b'],21,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:21.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8786283e-8d3c-4340-920d-f2c9f5f55655,2739,,"[8.9, 39.8]",3754304,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,169,Newcastle United,37,['ca0f2b76-d9b7-476b-af84-22ba16cd3976'],29,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:29.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b10cd72-dd99-43d9-a821-4a84639566aa,2742,,"[17.7, 50.7]",3754304,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Center Back,169,Newcastle United,37,['449f3c0d-5f58-4c30-935f-b6588708d6fa'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:30.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e83cc101-b73c-4b4b-816a-bd604c11c672,2745,,"[8.7, 36.8]",3754304,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,169,Newcastle United,37,['f8fbdefd-6151-4a30-b9f7-ed8680cc58bc'],38,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:38.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47dbe79c-fd0d-4735-aa79-4d913cfe5130,2749,,"[66.6, 3.1]",3754304,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Wing Back,169,Newcastle United,37,['27846429-a8ca-454c-a520-367419c0b33f'],42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:42.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cdd439a-caf8-4065-9418-b6e8eb312659,2755,,"[63.4, 4.0]",3754304,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Wing Back,169,Newcastle United,37,"['4ad03596-c094-46f4-8cc1-e146d4a38f13', 'cc1af72e-2b20-43f3-a271-76ceaabe83ec']",45,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:45.687,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eb08744-b0c2-44ae-a51a-d0f3b9b6507d,2777,,"[74.6, 12.1]",3754304,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jason Puncheon,19688.0,Center Attacking Midfield,171,Crystal Palace,31,['bd20b394-b84e-4129-b6e8-9f1bcd57068f'],37,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:33:37.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41a29714-aaab-4915-a0c7-09035622144d,2782,,"[116.0, 1.1]",3754304,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papiss Demba Cissé,30289.0,Center Forward,171,Crystal Palace,31,['d4acf80c-9fd8-4d7d-9907-6b95fff51635'],47,,,,,,,,,,,,,,,,,,Newcastle United,37,00:33:47.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78b8d76e-bbe6-4a8f-8fc9-5f4b7c306191,2795,,"[118.0, 9.5]",3754304,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papiss Demba Cissé,30289.0,Center Forward,172,Newcastle United,37,['7842c24d-213c-4a03-a515-9e7a131ce397'],7,,,,,,,,,,,,,,,,,,Newcastle United,37,00:34:07.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48680e20-2cf4-4992-860d-b2501936cd7e,2799,,"[96.0, 4.7]",3754304,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Defensive Midfield,172,Newcastle United,37,['e42bd4e8-110e-4c56-8353-d981e929641c'],11,,,,,,,,,,,,,,,,,,Newcastle United,37,00:34:11.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5590d0a2-5fc8-4ac5-bb45-f643c7127c41,2802,,"[75.7, 29.4]",3754304,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoan Gouffran,43757.0,Left Attacking Midfield,172,Newcastle United,37,['1a37fbaf-eab3-45ca-999c-2140d67c187b'],13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:34:13.691,Ball Receipt*,
