50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[62.7, 47.5]",,,,,,,,,,1.550089,,,,,,,,,,,,,5759b8f0-674e-407c-aae2-15efe7a75600,33,,"[65.9, 36.2]",3754138,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,4,Norwich City,56,"['a90b1816-1b53-4d16-9122-51fa900ad0ee', 'dd625604-d183-4c5c-8408-1f74a010de0b']",42,,,,,,,,,,,,,,,,,Norwich City,56,00:00:42.627,Carry,
,,,,,"[74.8, 75.7]",,,,,,,,,,0.050555,,,,,,,,,,,,,a4157942-609b-4549-90bb-bed9fc2d13c3,36,,"[75.8, 76.2]",3754138,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Whittaker,11124.0,Right Back,4,Norwich City,56,"['b6e62486-6a18-46fb-9534-9e40d93eb151', 'dbdf56f0-9fd3-4ffd-9a17-114029cd4972']",45,,,,,,,,,,,,,,,,,Norwich City,56,00:00:45.819,Carry,
,,,,,"[62.4, 63.4]",,,,,,,,,,0.990502,,,,,,,,,,,,,c88f5e42-03e9-4cfd-b7ab-9f2ec3847b37,39,,"[61.6, 61.6]",3754138,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,4,Norwich City,56,"['7a4d94d9-96b8-48fc-a98d-0f1c71027d88', '9557415f-1888-4e44-ac7c-ced342241cd8', 'c93c4517-c3e6-4849-a108-08dadc236b8e']",47,,,,,,,,,,,,,,,,,Norwich City,56,00:00:47.264,Carry,True
,,,,,"[48.5, 60.4]",,,,,,,,,,0.134937,,,,,,,,,,,,,c52a437b-7d84-482a-9b20-92d0b63fd1b4,43,,"[47.8, 60.7]",3754138,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Russell Martin,21212.0,Right Center Back,4,Norwich City,56,"['b6b6572a-4603-4f36-a6f6-68f17df23a50', 'ca942a29-c8c0-4634-a894-2cf9e410db3d']",49,,,,,,,,,,,,,,,,,Norwich City,56,00:00:49.843,Carry,
,,,,,"[45.4, 19.2]",,,,,,,,,,1.381179,,,,,,,,,,,,,0f1f94e9-6f82-4c4f-a9a4-15040955e52a,46,,"[45.1, 19.0]",3754138,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,4,Norwich City,56,"['ab7c8df2-3545-439f-bc97-6764c680677a', 'c8cb9c40-c792-4270-b041-776a1d06d28b']",51,,,,,,,,,,,,,,,,,Norwich City,56,00:00:51.570,Carry,
,,,,,"[69.7, 9.2]",,,,,,,,,,0.12,,,,,,,,,,,,,8dcf6938-fb76-418b-8ae9-1264cda2eed9,49,,"[69.0, 9.4]",3754138,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,4,Norwich City,56,"['0c991ae8-8951-4c9c-9953-300d43b4480a', '458bcf50-7825-4202-bb01-704395a9cb02', 'b540a041-38c9-40e2-9eb4-a25be41a16a4']",54,,,,,,,,,,,,,,,,,Norwich City,56,00:00:54.644,Carry,True
,,,,,"[72.1, 54.6]",,,,,,,,,,0.415452,,,,,,,,,,,,,50b47c39-fd74-490b-9b02-62ed10bc3590,56,,"[52.4, 57.3]",3754138,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordon Mutch,15892.0,Center Attacking Midfield,4,Norwich City,56,"['2b3f0774-1269-4e7b-a53a-9ba22518e6f5', 'b46acf84-1632-4089-ac7b-683dd1c908c4', 'bde33ced-142b-4915-a138-3cbb7c324a08', 'd38096c5-a74f-4008-955a-9471c1489e44']",57,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:57.000,Carry,True
,,,,,"[86.0, 39.9]",,,,,,,,,,2.363255,,,,,,,,,,,,,5b2e0f05-7486-4203-bc50-f7887944d3ff,59,,"[72.1, 54.6]",3754138,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordon Mutch,15892.0,Center Attacking Midfield,4,Norwich City,56,"['0ad9b64c-3fad-4174-abb1-83ffb5b9d5d5', '27dc33cf-cd38-42ac-934f-6c97d4c0fd49', '2b3f0774-1269-4e7b-a53a-9ba22518e6f5', 'bde33ced-142b-4915-a138-3cbb7c324a08', 'd38096c5-a74f-4008-955a-9471c1489e44']",57,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:57.416,Carry,True
,,,,,"[88.4, 39.6]",,,,,,,,,,0.663555,,,,,,,,,,,,,69c3cdf7-811b-4bed-8d79-f44f021dcaa7,63,,"[86.0, 39.9]",3754138,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordon Mutch,15892.0,Center Attacking Midfield,4,Norwich City,56,"['0ad9b64c-3fad-4174-abb1-83ffb5b9d5d5', '43e2925b-a773-416f-bbe6-396e5c6a1dcf', '72dd3c6a-6bf8-496b-9877-836f6879bc9f', '88a52c25-3c9e-4d65-867f-104425c08536']",59,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:59.779,Carry,True
,,,,,"[100.3, 23.7]",,,,,,,,,,0.523992,,,,,,,,,,,,,3403fa54-e4e5-4fb6-bf43-663412d91c28,68,,"[99.4, 24.6]",3754138,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Glenn Murray,3085.0,Center Forward,4,Norwich City,56,"['86cecbca-77e8-4c81-8a6f-91ac3403c48d', 'b9058da2-5066-4616-9dc4-5096baf9bf6a', 'd8533364-5ec1-4f62-989d-37d81369b84c']",1,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:01.981,Carry,True
,,,,,"[34.8, 77.0]",,,,,,,,,,2.178153,,,,,,,,,,,,,8b8eceaa-3b8c-4068-bc05-4f79f516d063,78,,"[36.1, 71.6]",3754138,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Whittaker,11124.0,Right Back,4,Norwich City,56,"['0e4eb4e8-0ff2-4a13-9ef0-e739db5d49dc', '1eaa6a32-75b2-4b76-9609-a21bad778d42', '99f60bcb-6bde-470b-beff-f40b915fba84']",14,,,,,,,,,,,,,,,,,Norwich City,56,00:01:14.132,Carry,True
,,,,,"[85.1, 67.5]",,,,,,,,,,0.048441,,,,,,,,,,,,,2ad453d5-d63a-49f0-b990-21fd3b0ee6f8,85,,"[85.1, 67.5]",3754138,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Left Center Midfield,5,Norwich City,56,"['18beb4d7-42b4-449a-94b6-1bee114b9e2e', '87df37f7-4e55-406c-9c9f-fe09b49c6ae2']",24,,,,,,,,,,,,,,,,,Norwich City,56,00:01:24.937,Carry,
,,,,,"[93.1, 76.8]",,,,,,,,,,0.642588,,,,,,,,,,,,,34c358e7-c94a-4526-a13b-f95c018f352b,88,,"[92.4, 77.2]",3754138,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,5,Norwich City,56,"['b11974cc-9682-4b9d-b7f2-b56cdd94d5ab', 'b7457dc4-5ad5-4a35-a0e6-1a1b13ff90b6', 'f2c7a60b-95ce-4167-b786-6c95dbc0f8d0']",26,,,,,,,,,,,,,,,,,Norwich City,56,00:01:26.224,Carry,True
,,,,,"[89.6, 55.4]",,,,,,,,,,3.09258,,,,,,,,,,,,,af5314ff-082f-4bd5-8823-7bd7d286d809,92,,"[80.4, 62.8]",3754138,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,5,Norwich City,56,"['ad9c8219-50eb-47a5-8b0b-f161eac32ed1', 'db901c1c-e254-45ad-a1fc-177c7c549e81']",27,,,,,,,,,,,,,,,,,Norwich City,56,00:01:27.807,Carry,
,,,,,"[20.9, 53.6]",,,,,,,,,,1.445395,,,,,,,,,,,,,ee75534a-d250-4bcb-b2a4-2bf8c0d9fea6,101,,"[22.4, 54.6]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damien Delaney,3693.0,Left Center Back,7,Crystal Palace,31,"['6140bb9f-a788-4ec6-b82b-6ae620fdd854', '67968de8-9c56-43b6-b5d7-461cd4fc3ac1', 'e468ce84-211c-4215-96bc-2aed9e8a348d']",9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:09.777,Carry,True
,,,,,"[83.7, 48.5]",,,,,,,,,,0.083424,,,,,,,,,,,,,c7275607-ac8c-48cc-b342-ae2367208e71,112,,"[83.7, 48.5]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordon Mutch,15892.0,Center Attacking Midfield,7,Crystal Palace,31,"['0eee9d8b-c29a-46b7-b2a3-25e4c5fa4f68', '45896ba2-47c1-42b8-8d71-40db4fccd154']",17,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:17.567,Carry,
,,,,,"[4.9, 44.6]",,,,,,,,,,0.040000003,,,,,,,,,,,,,3bb128f5-4525-42bf-95d7-ff0bbaf539c7,116,,"[4.9, 44.6]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Ruddy,23635.0,Goalkeeper,7,Crystal Palace,31,"['2cccc322-8c4f-4608-b4b0-f01943838463', 'a751105d-b6e7-4430-88c5-9dbf850594d9']",21,,,,,,,,,,,,,,,,,Norwich City,56,00:02:21.940,Carry,
,,,,,"[81.6, 14.8]",,,,,,,,,,0.04,,,,,,,,,,,,,537b64ac-9066-4907-980b-b370775ae207,120,,"[81.6, 14.8]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Glenn Murray,3085.0,Center Forward,7,Crystal Palace,31,"['3547ae12-6d9f-4cba-b5c1-7fa9217816e9', 'bd3c70e4-37b7-4276-9ddf-d75975e39e59', 'ff60e687-ee76-4847-9e2f-de1bb75f4c08']",26,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:26.607,Carry,True
,,,,,"[31.2, 33.6]",,,,,,,,,,0.079999,,,,,,,,,,,,,ef73884d-60d4-4d79-89c2-a96f5b009370,128,,"[36.6, 34.3]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,8,Norwich City,56,"['ed3e271f-61cb-4e38-b7a2-0a2664d20d45', 'f64f0745-ddc5-4bc7-91dd-bfc993b08d84']",39,,,,,,,,,,,,,,,,,Norwich City,56,00:02:39.634,Carry,
,,,,,"[44.6, 29.2]",,,,,,,,,,1.185919,,,,,,,,,,,,,8dcfd4df-d2f3-4395-8d97-d135e0b82df1,131,,"[43.2, 31.9]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Banor Tettey,9463.0,Center Defensive Midfield,8,Norwich City,56,"['ad247aba-01b5-4525-9237-6c6f61c44dcb', 'c60f9f80-3e67-4150-b3a6-ec25365ff5e0']",40,,,,,,,,,,,,,,,,,Norwich City,56,00:02:40.737,Carry,
,,,,,"[56.3, 8.0]",,,,,,,,,,2.214407,,,,,,,,,,,,,9bdf5ddd-ad8d-4412-8120-8db85cd16fda,134,,"[64.3, 5.3]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,8,Norwich City,56,"['8cea83f8-9cb0-428a-884f-d54abd60b8f6', 'c86f1313-946b-46c1-ab0a-722b83a3ea9c']",43,,,,,,,,,,,,,,,,,Norwich City,56,00:02:43.334,Carry,
,,,,,"[49.3, 23.9]",,,,,,,,,,0.08,,,,,,,,,,,,,6f690efd-6a68-4b5f-abd1-3bc20e553ce0,137,,"[49.3, 24.1]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Banor Tettey,9463.0,Center Defensive Midfield,8,Norwich City,56,"['2397aaf5-ad17-4f0d-8f2e-d11554528b76', '4a73c7b6-d24c-460a-9c9b-a004bf29d940']",47,,,,,,,,,,,,,,,,,Norwich City,56,00:02:47.195,Carry,
,,,,,"[13.4, 47.3]",,,,,,,,,,5.130429,,,,,,,,,,,,,199c6487-9e9e-4ac8-bee0-c49c2b3000d2,142,,"[13.4, 47.3]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex McCarthy,3619.0,Goalkeeper,8,Norwich City,56,"['8a3de728-67d9-4fb4-9202-f4aa7f100ba2', 'da6c008d-bd2c-47f0-a24d-458bd9695277']",51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:51.634,Carry,
,,,,,"[98.2, 54.3]",,,,,,,,,,4.517636,,,,,,,,,,,,,9734383d-352d-48ee-9586-376a05f838db,148,,"[76.8, 47.0]",3754138,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Left Center Midfield,8,Norwich City,56,"['3e801c56-ba33-48a7-9cb9-104dbb3dd482', '5b3aa50f-c13c-4f54-865b-f1c9df447ce7', 'a8a6ab7b-72b5-4147-8684-751225b51636']",59,,,,,,,,,,,,,,,,,Norwich City,56,00:02:59.393,Carry,True
,,,,,"[106.5, 58.2]",,,,,,,,,,0.058633,,,,,,,,,,,,,e1bf3101-a41c-49a9-8083-85b52b2dcc03,152,,"[106.3, 59.9]",3754138,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,8,Norwich City,56,"['ea7aae1c-bf3c-494b-b651-08ef86f023ae', 'f0c31e21-0311-4520-9d4c-44e71d640c72']",4,,,,,,,,,,,,,,,,,Norwich City,56,00:03:04.993,Carry,
,,,,,"[101.9, 53.6]",,,,,,,,,,2.043304,,,,,,,,,,,,,fe495c6b-0e05-469a-b564-7cb0d8c9a110,155,,"[101.9, 52.1]",3754138,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Left Center Midfield,8,Norwich City,56,"['0aa7bdc6-8da3-426c-80a2-5bd4ecbc76e3', '4ca1c6fc-c6a6-48c7-a45f-f9c77b1284cc', 'c23518a5-bcf4-4add-a6b3-4427b1494080']",5,,,,,,,,,,,,,,,,,Norwich City,56,00:03:05.485,Carry,True
,,,,,"[108.3, 59.9]",,,,,,,,,,0.04,,,,,,,,,,,,,7ad6fbb6-6011-48ff-a0f3-773588bd0dfd,159,,"[108.3, 59.9]",3754138,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,8,Norwich City,56,"['56cf7226-e2b0-4ed7-bdee-13e6beb8e871', 'c23518a5-bcf4-4add-a6b3-4427b1494080', 'c85c9a3f-efb5-4cd4-8a34-9392a8b47598']",8,,,,,,,,,,,,,,,,,Norwich City,56,00:03:08.866,Carry,True
,,,,,"[8.7, 41.2]",,,,,,,,,,0.131692,,,,,,,,,,,,,19c7e168-955a-4427-9d18-1b486f640884,166,,"[8.7, 41.2]",3754138,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Ruddy,23635.0,Goalkeeper,10,Norwich City,56,"['66c78f17-61af-43d1-9d6d-23c3d0b33b7e', '782a53d7-9609-4566-9079-43cf4f4489f9']",44,,,,,,,,,,,,,,,,,Norwich City,56,00:03:44.845,Carry,
,,,,,"[21.2, 28.2]",,,,,,,,,,1.225488,,,,,,,,,,,,,ca64e174-5db4-4df9-ae73-265cd0ee2f1a,169,,"[20.7, 28.5]",3754138,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,10,Norwich City,56,"['1e79780a-be05-4894-9381-b9e823649669', '1fa2a682-3b72-4ad9-bb7b-d0f38da13ea9', 'bae687dc-a90e-4dec-a409-25c08b098d8c']",46,,,,,,,,,,,,,,,,,Norwich City,56,00:03:46.487,Carry,True
,,,,,"[52.9, 44.3]",,,,,,,,,,3.573434,,,,,,,,,,,,,c338da83-ec1f-4abd-8d53-6b31bfb97d58,173,,"[51.4, 35.8]",3754138,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Left Center Midfield,10,Norwich City,56,"['4ceb5ecb-1595-4197-a607-518001ffdbf6', 'b8d4d4cd-d942-4744-b899-e77356fea68a']",48,,,,,,,,,,,,,,,,,Norwich City,56,00:03:48.986,Carry,
,,,,,"[55.5, 35.8]",,,,,,,,,,1.392187,,,,,,,,,,,,,dfdd586c-779e-44b0-96f2-d1a239cbdb7e,177,,"[56.0, 39.2]",3754138,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Center Midfield,11,Crystal Palace,31,"['b2707361-00c2-47fe-a890-045eca69cff7', 'c7621990-0ea9-470a-8abe-c00bc73d5a81', 'e3621892-5b91-45c1-ad5a-689205d01605']",53,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:53.256,Carry,True
,,,,,"[38.5, 34.6]",,,,,,,,,,0.713984,,,,,,,,,,,,,41dd114a-728b-4136-b16c-df9764cd9fae,181,,"[41.9, 34.8]",3754138,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damien Delaney,3693.0,Left Center Back,11,Crystal Palace,31,"['09198dbd-e9c3-45eb-9b01-40a65600b69f', '817456c8-f169-4ae0-8862-ae60c6f94774']",55,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:55.625,Carry,
,,,,,"[11.6, 44.6]",,,,,,,,,,0.04,,,,,,,,,,,,,31a9eae3-8f0f-41c7-b512-da8bd980ee68,184,,"[10.6, 44.3]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex McCarthy,3619.0,Goalkeeper,11,Crystal Palace,31,"['930897ec-d774-4587-8a75-cb5a592515e7', 'c7e70bb6-06a0-4b55-b76b-0d3b7def7d88']",0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:00.640,Carry,
,,,,,"[69.7, 73.8]",,,,,,,,,,1.058518,,,,,,,,,,,,,340ae837-ed54-4dd1-ba73-18e360d296e9,193,,"[69.7, 73.8]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Graham Dorrans,16334.0,Right Center Midfield,12,Norwich City,56,"['037a4251-7a4b-41c5-b2cc-b6e7380744e5', 'd8f4e6ae-b19d-4f65-a1bf-01b7cce11bf9']",25,,,,,,,,,,,,,,,,,Norwich City,56,00:04:25.209,Carry,
,,,,,"[75.6, 51.2]",,,,,,,,,,2.088035,,,,,,,,,,,,,22787e19-3d31-4e90-b1e5-33839c288231,196,,"[80.9, 65.7]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lewis Grabban,9593.0,Center Forward,12,Norwich City,56,"['1a281ad9-0711-4de4-b37c-539b9fb48719', '5db33837-a8a5-4191-957e-f11ef229be5c']",27,,,,,,,,,,,,,,,,,Norwich City,56,00:04:27.462,Carry,
,,,,,"[67.5, 52.1]",,,,,,,,,,1.727669,,,,,,,,,,,,,0af36bfa-9c0f-4551-b648-55f301e17ed0,199,,"[67.5, 43.9]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Banor Tettey,9463.0,Center Defensive Midfield,12,Norwich City,56,"['458474b3-2df4-4418-8aa0-ef13e0ce8682', 'ad3fad13-6155-4ed3-b985-0b35a7522769']",31,,,,,,,,,,,,,,,,,Norwich City,56,00:04:31.003,Carry,
,,,,,"[72.2, 71.1]",,,,,,,,,,0.858659,,,,,,,,,,,,,7e4433f3-a600-4f56-9ce6-6d1da548d908,202,,"[69.0, 70.2]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Graham Dorrans,16334.0,Right Center Midfield,12,Norwich City,56,"['e1864482-9ebf-422e-af31-71e551b514de', 'ee6f442c-6ac5-46dd-b670-d683071c091b']",33,,,,,,,,,,,,,,,,,Norwich City,56,00:04:33.616,Carry,
,,,,,"[85.1, 71.6]",,,,,,,,,,0.555579,,,,,,,,,,,,,b398ecda-6da3-4c4f-95ae-f9c34fddb292,206,,"[84.5, 71.8]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wes Hoolahan,10966.0,Left Center Midfield,12,Norwich City,56,"['0ec136c4-a2c3-4610-ae20-56fabae71f14', '14125c01-8ff7-452b-91ef-0b407c4e4512', 'e6936d7e-134b-40f5-893a-62cec666b3e3']",35,,,,,,,,,,,,,,,,,Norwich City,56,00:04:35.082,Carry,True
,,,,,"[78.2, 77.9]",,,,,,,,,,1.103175,,,,,,,,,,,,,d84e012e-9263-4b21-8803-3ae17b3940b4,209,,"[78.2, 77.9]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Whittaker,11124.0,Right Back,12,Norwich City,56,"['3c729acc-f125-4dfa-881d-b17c338bfa79', '41c62a74-a257-42ba-a8ed-188184470271']",36,,,,,,,,,,,,,,,,,Norwich City,56,00:04:36.480,Carry,
,,,,,"[99.5, 76.4]",,,,,,,,,,0.885464,,,,,,,,,,,,,754af39f-ff4a-4860-894e-284f4c3a0514,218,,"[103.1, 78.2]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,13,Norwich City,56,"['0eae2cee-7d9e-42e3-9b7d-e2b1e0d522b2', '49034d9f-1e44-49c0-8e96-b0edddc00c60', '68b3b1ff-67f7-4237-af56-c34992b75a16', 'e908eb19-12eb-4f13-ae8f-8ab4353a7c61']",46,,,,,,,,,,,,,,,,,Norwich City,56,00:04:46.752,Carry,True
,,,,,"[98.8, 76.0]",,,,,,,,,,0.689452,,,,,,,,,,,,,3b845520-c3c0-4bc8-ac7d-41244a04d71d,221,,"[99.5, 76.4]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,13,Norwich City,56,"['2e999230-2417-435f-9623-2c1ba893b19c', '49034d9f-1e44-49c0-8e96-b0edddc00c60', 'e908eb19-12eb-4f13-ae8f-8ab4353a7c61']",47,,,,,,,,,,,,,,,,,Norwich City,56,00:04:47.638,Carry,True
,,,,,"[101.7, 67.0]",,,,,,,,,,2.019645,,,,,,,,,,,,,b43afd72-e897-4799-99d9-6bcccae9be63,225,,"[100.2, 68.0]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Left Center Midfield,13,Norwich City,56,"['2a43db71-c963-41b0-8670-dd6face59cf5', '3b99fb91-3481-4712-99ff-ecb193c66cfa', 'aa4f5a17-cb81-4ff8-8c6e-9b66edc3d9d0']",49,,,,,,,,,,,,,,,,,Norwich City,56,00:04:49.303,Carry,True
,,,,,"[21.3, 21.9]",,,,,,,,,,1.450722,,,,,,,,,,,,,84a71187-32d2-45ef-8611-98f9df5f1d88,229,,"[14.5, 25.3]",3754138,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damien Delaney,3693.0,Left Center Back,13,Norwich City,56,"['272562ff-94f7-4554-a7b5-60860f576a06', '6b9e08bb-690a-416f-b50b-fb2014b70daf']",52,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:52.310,Carry,
,,,,,"[81.6, 74.8]",,,,,,,,,,0.055842,,,,,,,,,,,,,228ff8d2-cc15-4e3b-a881-f7c660165ce3,239,,"[81.6, 74.8]",3754138,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,13,Norwich City,56,"['d554b936-481a-436a-aab7-e8accd64694d', 'd6207f3c-7ffb-44d1-a57e-d2c5103ba935']",2,,,,,,,,,,,,,,,,,Norwich City,56,00:05:02.189,Carry,
,,,,,"[82.2, 63.8]",,,,,,,,,,2.609121,,,,,,,,,,,,,dcd09291-648c-4ece-bbc9-0cec83606958,242,,"[74.8, 68.0]",3754138,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,13,Norwich City,56,"['970ca42c-0134-4542-b9d7-626e7c429b10', 'e8d0fbf3-73e7-447c-a65b-fd46544d0fed']",3,,,,,,,,,,,,,,,,,Norwich City,56,00:05:03.183,Carry,
,,,,,"[82.2, 57.5]",,,,,,,,,,1.14884,,,,,,,,,,,,,e0659301-ac2c-4ad0-8408-960cc1639e35,246,,"[77.3, 57.0]",3754138,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Left Center Midfield,13,Norwich City,56,"['3635bdfd-5aea-4918-be3c-16719cf51b13', '7ff45a21-ccb4-487e-96da-92da55e2ca68', '8101166a-ee25-441f-8433-2b0fd2077c73', 'ab2dc43c-a3a5-4e5d-84c3-9d46c784a500']",6,,,,,,,,,,,,,,,,,Norwich City,56,00:05:06.357,Carry,True
,,,,,"[39.1, 74.1]",,,,,,,,,,1.954422,,,,,,,,,,,,,db2354fc-d1e5-4b0c-92b4-0e0e8ef32aa2,257,,"[36.4, 76.2]",3754138,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Russell Martin,21212.0,Right Center Back,15,Norwich City,56,"['5a90cf0f-858f-47a7-8469-f1d2f9cbd2fc', 'ed02388c-e264-401e-8abb-e4a4733aab84']",37,,,,,,,,,,,,,,,,,Norwich City,56,00:05:37.699,Carry,
,,,,,"[13.9, 54.3]",,,,,,,,,,0.079999,,,,,,,,,,,,,69318669-ae51-44a6-9889-af1f1ae8f2f2,260,,"[13.4, 54.1]",3754138,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Ruddy,23635.0,Goalkeeper,15,Norwich City,56,"['a1f9b257-a2d4-4598-969c-f9b2883873d2', 'a2b8d1c1-db31-46f0-b180-c40121e756f3']",42,,,,,,,,,,,,,,,,,Norwich City,56,00:05:42.603,Carry,
,,,,,"[27.1, 25.8]",,,,,,,,,,5.191035,,,,,,,,,,,,,11c987d3-00e6-4636-853c-50fcaae2e3a4,263,,"[21.2, 25.1]",3754138,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,15,Norwich City,56,"['4fc1c1cc-fab2-4728-9e63-002425968c2e', 'c4744315-88cf-475d-ba06-de7f61543a16']",45,,,,,,,,,,,,,,,,,Norwich City,56,00:05:45.704,Carry,
