ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f908952-b8b5-4622-8509-bbf2ce29b1d6,3417,,"[76.9, 28.1]",3754234,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Smith,6409.0,Left Midfield,182,Tottenham Hotspur,38,['2c7008a4-98ec-426e-8aa6-d4bc242969ad'],52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:52.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0b50720-c2a4-4d85-83fc-a00a681241ce,3419,,"[8.0, 41.6]",3754234,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,182,Tottenham Hotspur,38,['446a7056-908c-4064-914b-f5ddb215b0e2'],54,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:43:54.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faf3710a-0206-4767-9de2-d4eaed20596e,3421,,"[22.0, 71.0]",3754234,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,182,Tottenham Hotspur,38,['d2866aef-b7de-42f2-85a9-983acac59992'],56,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:43:56.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b80c3eb3-6880-412a-b067-b122a2a76cbf,3424,,"[9.4, 59.5]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,182,Tottenham Hotspur,38,['19603da5-993a-4985-a246-b1dfa3ea6065'],2,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:02.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2e4d9af-9f42-4ff0-a32e-160dcbed15b3,3427,,"[23.7, 24.5]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,182,Tottenham Hotspur,38,['e0413460-83c0-4903-a6b6-e7779b8d1bac'],5,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:05.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874a251-86c7-4f32-a5d2-d052b34d4467,3430,,"[37.9, 24.2]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Mason,40127.0,Center Attacking Midfield,182,Tottenham Hotspur,38,['2d8ee7c8-3f1e-42e4-acdf-f97b6fb2aa48'],9,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:09.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53623671-a8ed-4b63-b8c2-566ea227be72,3433,,"[47.4, 52.0]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,182,Tottenham Hotspur,38,['315a7420-41d5-4a37-be55-5aa09163d616'],13,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:13.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd2632f-5330-4991-ad5d-5f0ab37f2ee2,3436,,"[57.4, 59.2]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,182,Tottenham Hotspur,38,['38948698-4e65-45fb-961d-588f4c0273fa'],15,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:15.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08eb424c-978c-4834-814d-8dfe99db9fc0,3442,,"[42.6, 27.5]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eunan O''Kane,13248.0,Center Attacking Midfield,183,AFC Bournemouth,28,['56adb97d-d2e9-46f4-9b02-1bd65bcb7c64'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:24.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02ed7916-27dd-40fe-9973-feabeb34d58c,3445,,"[53.5, 10.9]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Smith,6409.0,Left Midfield,183,AFC Bournemouth,28,['e5cce0e8-77e1-4d68-b3c8-cc85c60f5d5e'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:26.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471fb099-148c-488e-9c67-4d9bfe63d31f,3449,,"[44.6, 9.9]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eunan O''Kane,13248.0,Center Attacking Midfield,183,AFC Bournemouth,28,['7d64342e-3b05-49a7-b777-c97b55605ac6'],31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:31.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd982b43-2164-42b0-a464-79ab5fcbb4a5,3452,,"[49.9, 19.2]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,183,AFC Bournemouth,28,['cb1be0af-4452-4f6f-a811-2e5391e5b69e'],32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:32.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02341630-f35b-43fc-b670-96264465e59d,3455,,"[69.4, 2.7]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,183,AFC Bournemouth,28,['d6f867a8-9826-4585-bb66-96f766448874'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:35.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1628602-5dae-4efa-8323-5b14a757a771,3458,,"[81.0, 20.9]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Kermorgant,13573.0,Center Forward,183,AFC Bournemouth,28,['dde45f5c-7d42-41eb-8b1b-931fb18da8b4'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:37.622,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6296beec-92f1-4b24-adcf-98f7fdcb8e33,3461,,"[76.6, 17.1]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Smith,6409.0,Left Midfield,183,AFC Bournemouth,28,['e56a1dda-a3a3-464c-bc32-60eadd7bda38'],38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:38.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a54d9818-aeb6-4698-8b7c-4a4a07882c88,3472,,"[71.3, 33.4]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eunan O''Kane,13248.0,Center Attacking Midfield,183,AFC Bournemouth,28,"['857be1e3-49cc-4e11-850e-0a4f288cf082', 'bf61263d-ff95-4627-9281-ba33f9848c03']",44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:44.493,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eed0991-7025-4eaf-b0e4-9c89ede270d9,3475,,"[95.0, 72.5]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,183,AFC Bournemouth,28,['739ec7be-7be1-4078-9f86-0c9e0d722246'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:46.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2978c33-6faa-4e34-a00e-f19b9d3766bf,3478,,"[113.0, 62.8]",3754234,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,183,AFC Bournemouth,28,['1e9fec5c-f526-4154-9bb6-b5868c72e7a8'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:50.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613ffd66-d252-4b11-9761-c4eb6b922500,3483,,"[86.7, 76.6]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,184,AFC Bournemouth,28,['f26fc93d-0262-4179-95af-ed09702ca3a2'],3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:03.997,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af7b5e83-5b4c-40c7-bac7-e57c1c94945f,3485,,"[97.6, 76.6]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,184,AFC Bournemouth,28,['4a73f6e3-81ee-488e-a987-235683894eb1'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:04.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babed8b6-268c-43a5-b15f-80f21c8c07d8,3488,,"[72.7, 61.5]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,185,AFC Bournemouth,28,['90a8bff5-b118-498b-8d83-30788971c46f'],11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:11.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afafe8e7-3cb1-4202-aeaf-f249ec3413ff,3491,,"[71.6, 67.2]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,185,AFC Bournemouth,28,['0a7531c2-7fa8-4772-b62b-4edd50be9da1'],12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:12.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40616645-e80e-46e9-b22d-d8bedad3d8cd,3494,,"[47.0, 49.9]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvain Distin,40218.0,Left Center Back,185,AFC Bournemouth,28,['9ac3099d-0785-4f5d-a841-7f69c6c49e44'],14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:14.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb9568e-4750-411e-9914-970365b75613,3498,,"[72.2, 2.9]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,185,AFC Bournemouth,28,['de69f539-3b7b-42d4-be2c-e1c581d28e68'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:21.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa0a770-d7e1-49a9-8857-88de487f9caa,3501,,"[68.9, 22.1]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dan Gosling,3343.0,Left Defensive Midfield,185,AFC Bournemouth,28,['50c41492-2cfb-4728-95dc-6b6e0be4b464'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:25.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aeeaf9a-4068-4814-8906-efd369b3a85c,3504,,"[67.7, 43.8]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,185,AFC Bournemouth,28,['1c372026-b26f-43c7-8270-f140a7e2bd09'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:30.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ab417f-36c6-4cb5-b99c-c0cad0d3c19f,3507,,"[57.0, 41.6]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Right Center Back,185,AFC Bournemouth,28,['c665689d-3a53-4851-8a8c-866de4c77270'],32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:32.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a0ba015-360c-4bdd-8e43-962129b56fe3,3510,,"[71.9, 69.5]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,185,AFC Bournemouth,28,['f8c766c1-4549-4b9e-9986-6b8848dcdf39'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:35.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c39cb006-85f5-4bf3-a610-65df0774cd5b,3514,,"[77.7, 51.8]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eunan O''Kane,13248.0,Center Attacking Midfield,185,AFC Bournemouth,28,['f1d4b5c5-b100-4976-abce-b92f57a5b235'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:37.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190333f-8afb-474c-b5fc-8e2e5953d6bf,3517,,"[63.6, 54.8]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,185,AFC Bournemouth,28,['9b476c40-845c-4f8b-aa03-a2ad794b9716'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:39.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733cf7b4-ad49-44eb-bd0f-d7c869d7f62f,3520,,"[89.0, 4.1]",3754234,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,185,AFC Bournemouth,28,['0e37b969-c866-4e3b-a8fb-06caa5a3b481'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:46.048,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe5817c7-8fc8-4025-8558-983ea2276eec,3524,,"[59.5, 76.0]",3754234,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erik Lamela,3585.0,Right Wing,186,Tottenham Hotspur,38,['959041d1-124c-4965-bce5-3b5a72963678'],11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:11.608,Ball Receipt*,
,,,,,"[60.0, 38.4]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,,ecf799e3-c297-45f9-a900-bd109a0fc729,7,,"[60.0, 39.2]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrew Surman,3344.0,Right Defensive Midfield,2,AFC Bournemouth,28,"['0a515198-2b4a-44af-81b3-3443890e6f8f', '47b2f19b-fff0-4616-9ff6-f614b8fb45fa']",1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:01.178,Carry,
,,,,,"[32.8, 52.9]",,,,,,,,,,,,,1.521773,,,,,,,,,,,,,,,2d321fac-1ecd-4a5d-8eef-90f75c9ad4fb,10,,"[31.0, 52.7]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steve Cook,3341.0,Right Center Back,2,AFC Bournemouth,28,"['3d6cd42d-f6b2-4e1b-92f6-454d702794c2', '46b2fed7-984d-4168-84a6-8f305fd8aa2b', '46cd0068-bd99-4e79-9639-5adff70e98fb']",2,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:02.684,Carry,True
,,,,,"[73.4, 25.1]",,,,,,,,,,,,,1.551036,,,,,,,,,,,,,,,626e83f2-c9ce-4a67-9e70-7d63c43fa395,14,,"[73.3, 17.8]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Glenn Murray,3085.0,Center Forward,2,AFC Bournemouth,28,"['890a07dd-5df2-47e9-8608-55a34cb15896', '960ed651-67bd-40e1-b9f2-379e58302685', 'b8ffd8d0-64a8-4043-8137-2ad39207f494']",6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:06.431,Carry,True
,,,,,"[41.5, 64.1]",,,,,,,,,,,,,1.664755,,,,,,,,,,,,,,,82becae1-ba64-49c4-983b-1a9bf915a490,19,,"[50.9, 57.0]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Lamela,3585.0,Right Wing,3,Tottenham Hotspur,38,"['18141201-c24c-4b46-85e0-3791db01d909', '7afe127d-0e86-4d35-a637-dfe183ff5538']",8,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:08.381,Carry,
,,,,,"[26.8, 61.8]",,,,,,,,,,,,,2.024776,,,,,,,,,,,,,,,4f301d16-679f-4203-b56b-cfcec7656553,22,,"[25.2, 68.9]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,3,Tottenham Hotspur,38,"['8d8b90be-5dd4-48a6-a134-c49db859da29', 'c76e8d20-ac5c-408e-98ab-23261a05db46']",11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:11.249,Carry,
,,,,,"[41.0, 44.0]",,,,,,,,,,,,,1.538839,,,,,,,,,,,,,,,6f0b5fe0-5bb7-4a81-aab1-ab9042e8fac0,25,,"[34.8, 44.9]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,3,Tottenham Hotspur,38,"['2c1729b1-8b76-4908-b5fa-32a3e6a5d6ba', '41988a0c-be85-43c7-9af6-d998c239d2d7', 'af41b143-d281-446e-bcc9-b72b7fb43612']",14,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:14.248,Carry,True
,,,,,"[62.1, 35.5]",,,,,,,,,,,,,0.697093,,,,,,,,,,,,,,,fa205b3d-ef4e-40c4-9c97-df4aac8a09a4,30,,"[59.9, 33.3]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,3,Tottenham Hotspur,38,"['d1dbeb04-2503-48d8-875c-60b87285dd81', 'dcb26ecc-5137-4854-8c0b-a2288fe8e798', 'ef379383-77d6-4745-a045-ec7df52af8be']",17,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:17.100,Carry,True
,,,,,"[15.0, 35.4]",,,,,,,,,,,,,9.387776,,,,,,,,,,,,,,,92b89970-7121-45db-9730-ff9c7abaa545,34,,"[12.5, 43.7]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,4,AFC Bournemouth,28,"['2e9111f4-3f95-4b21-b390-03a50cf1ed38', 'ea31f347-e202-4b1f-bca8-51b5f4641888']",22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:22.085,Carry,
,,,,,"[87.6, 5.3]",,,,,,,,,,,,,4.882667,,,,,,,,,,,,,,,949e53f8-7549-4b35-bff2-30c27d925cf9,40,,"[78.4, 3.9]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,4,AFC Bournemouth,28,"['254a3ae6-4736-43d0-ba64-14afe291ae5a', '7af6cbc3-c36e-4f65-a25b-d598360a2401']",37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:37.097,Carry,
,,,,,"[98.2, 2.5]",,,,,,,,,,,,,1.495789,,,,,,,,,,,,,,,3c83e692-6d13-4dba-8e27-f99a8d28b431,43,,"[96.6, 2.5]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,4,AFC Bournemouth,28,"['5b515d53-b6f7-489e-9299-5353a6fefd41', '8b8096a7-0918-4916-a67e-9b6a86145cae', 'c2f121e6-9c56-4ad2-bfc7-f6fd2b228b7c']",42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:42.771,Carry,True
,,,,,"[109.8, 48.8]",,,,,,,,,,,,,1.058036,,,,,,,,,,,,,,,c0a3d725-09e9-4fc8-9412-349b0b1f53b6,48,,"[107.5, 52.7]",3754234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,4,AFC Bournemouth,28,"['222be0e2-1a91-4781-8650-2ff41b96f9bd', '5e19bc9b-04f1-4f02-b448-9f2d2565a155', 'f796f51b-2e95-45e5-a2e4-2c895dd3bbd3']",47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:47.778,Carry,True
,,,,,"[92.2, 75.4]",,,,,,,,,,,,,0.93367,,,,,,,,,,,,,,,4f25925b-f24f-4b72-aff4-cca4faf71f82,62,,"[92.0, 73.5]",3754234,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,6,Tottenham Hotspur,38,"['5d934d68-f928-46b8-ab84-3ed519ab6637', 'a5954a12-e087-4043-8e70-2f4324664a00', 'b2db3380-c355-4c07-8217-2a1f59cf8a85', 'c2ad0a6a-9797-499f-ae70-6f99b00d2961']",20,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:20.308,Carry,True
,,,,,"[89.1, 73.2]",,,,,,,,,,,,,0.058124002,,,,,,,,,,,,,,,84a6dc78-33ce-4349-a70d-f012fcf9e3c1,68,,"[89.1, 73.2]",3754234,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,7,Tottenham Hotspur,38,"['13dbd52c-2999-4eb2-8dae-def0d55f7674', '1c581465-bb8e-4860-aabc-638c5c93a085']",39,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:39.095,Carry,
,,,,,"[69.3, 76.7]",,,,,,,,,,,,,2.82895,,,,,,,,,,,,,,,e2e55bc4-d4f8-4ba5-afe8-3b75936ac548,71,,"[85.9, 78.5]",3754234,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,7,Tottenham Hotspur,38,"['1dd6927f-11fd-4de9-8f86-c79915b666b5', 'b210848f-bb9f-4ccf-9c0c-555b554402fa', 'c0a4ba0b-4a53-42bb-ae67-3330b2bc558b']",40,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:40.624,Carry,True
,,,,,"[30.7, 69.9]",,,,,,,,,,,,,0.286269,,,,,,,,,,,,,,,1df6c8cf-6fb2-4a13-8329-beb04d3ee662,75,,"[30.7, 69.9]",3754234,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,7,Tottenham Hotspur,38,"['256ffa0d-39bc-43b5-b1f6-a39f8f982219', 'c5deffc4-3ff5-428c-94fe-ceb97bcc9ef9']",46,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:46.142,Carry,
,,,,,"[32.1, 69.1]",,,,,,,,,,,,,0.796907,,,,,,,,,,,,,,,8fdd801e-56d9-4e20-adff-740195992d8b,89,,"[34.3, 70.5]",3754234,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,8,AFC Bournemouth,28,"['1cf3da6d-b210-445f-b056-8bae1b3ffb8a', '30483b90-e488-4b20-9d92-697a94b9aad8', 'cd32dbf6-6f84-443c-8681-81774f3b6ffb']",23,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:23.052,Carry,True
,,,,,"[95.1, 10.0]",,,,,,,,,,,,,4.161072,,,,,,,,,,,,,,,4c8d1e08-10ff-4fab-b0ed-e581263bbc3a,92,,"[88.0, 11.0]",3754234,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Glenn Murray,3085.0,Center Forward,8,AFC Bournemouth,28,"['19c82d3d-b0f4-42cf-b055-45d93808a41c', '7aabccf9-caf5-4306-a399-fea27a94c0e7', '86ecc65c-68d5-48f3-bc03-57326ee3f31e']",23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:23.849,Carry,True
,,,,,"[102.9, 2.7]",,,,,,,,,,,,,3.389726,,,,,,,,,,,,,,,d5facc35-409e-493b-9765-a8bd93d95408,96,,"[100.9, 2.9]",3754234,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Pugh,3646.0,Left Midfield,8,AFC Bournemouth,28,"['42dcc8eb-eecd-42b5-9cd5-866a7e6b26f8', '7c7a5597-bbfc-4a25-b49e-b782f98f98d4', 'c999c1b3-d139-418a-a624-14fe09206ca0']",29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:29.069,Carry,True
,,,,,"[61.8, 59.5]",,,,,,,,,,,,,5.388554,,,,,,,,,,,,,,,6b7601ff-d55e-402b-8737-ca84e6e35a62,101,,"[36.0, 75.1]",3754234,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erik Lamela,3585.0,Right Wing,8,AFC Bournemouth,28,"['0ae5f3e6-94ec-4316-b872-ef4ab438fad6', 'bc40ee54-e29d-48d1-bd46-4de79627d88a']",34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:34.185,Carry,
,,,,,"[80.4, 65.8]",,,,,,,,,,,,,2.189329,,,,,,,,,,,,,,,149c274a-b8ba-42dd-85dd-e03b38afd6ff,104,,"[76.9, 55.0]",3754234,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Center Attacking Midfield,8,AFC Bournemouth,28,"['6bf7b369-2b7a-455c-973d-00d7aa4900bd', '6e819cc3-559b-4718-953d-caf33e9f6dda', '828fa9bb-7427-46ee-b913-a85a5dea1d2f']",40,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:40.318,Carry,True
