50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.244082,,,,,,,,,,,,9513ec31-cb86-4d36-8954-e5b32498c235,1624,,"[8.5, 72.9]",3754022,56,,,,,0.042080406,,Right Foot,,,,"[56.0, 74.9]",,High Pass,,47.542088,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,2,Regular Play,Matt Jarvis,22594.0,Right Midfield,124,Norwich City,56,"['3035348e-5760-4df4-9da8-8be5faacfb80', '32f1b559-5be1-4a63-8f49-2aaab28f8342', 'ea9cf431-5e57-4a57-b5a8-060a79a5597a']",58,,,,,,,,,,,,,,,,,Norwich City,56,00:11:58.433,Pass,True
,,,,,,,,,,,,,,,,1.729163,,,,,,,,,,,,462b0273-3a43-45dc-9ab2-5980305d276b,1628,,"[63.6, 80.0]",3754022,57,,,,,-0.19542576,,,,,,"[92.9, 74.2]",,High Pass,,29.868546,,,Dieumerci Mbokani Bezua,23663.0,,,,,Throw-in,2,From Throw In,Andre Wisdom,4808.0,Right Back,125,Norwich City,56,['6b7f17c7-c773-48c7-938c-d3f611df4c47'],19,,,,,,,,,,,,,,,,,Norwich City,56,00:12:19.989,Pass,
,,,,,,,,,,,,,,,,1.434963,,,,,,,,,,,,04f7513a-0555-4486-88c2-ff39b62c0bd2,1632,,"[25.1, 0.1]",3754022,57,,True,,,1.4390341,,,,,,"[28.4, 25.0]",,Low Pass,,25.117723,,,Yohan Cabaye,3277.0,,,,,Throw-in,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,126,Crystal Palace,31,['38001e55-3c35-4058-b555-7cc6208e2133'],32,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:32.870,Pass,
,,,,,,,,,,,,,,,,1.989863,,,,,,,,,,,,1f4643d9-f600-4319-bb63-0195b72c3580,1636,,"[27.4, 27.9]",3754022,57,,,,,1.9359977,,Right Foot,,,,"[22.2, 41.5]",,Ground Pass,,14.56022,,,Scott Dann,3407.0,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Left Center Midfield,126,Crystal Palace,31,"['36ab1811-15ee-4bbb-bd04-81e4acb8b347', '78a8cae4-2e19-4f56-8411-34fbafd51259']",35,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:35.080,Pass,True
,,,,,,,,,,,,,,,,1.898008,,,,,,,,,,,,5a493dbe-65fa-4f99-a394-73bd5b09fdc9,1639,,"[22.2, 41.3]",3754022,57,,,,,0.9031307,,Right Foot,,,,"[34.5, 56.9]",,Ground Pass,,19.865799,,,Joel Ward,3443.0,,,,,,2,From Throw In,Scott Dann,3407.0,Right Center Back,126,Crystal Palace,31,['d2d8ba46-cc9b-4b5b-8739-6039b5162d87'],37,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:37.586,Pass,
,,,,,,,,,,,,,,,,1.203514,,,,,,,,,,,,29a73ae1-904b-44d0-b2c6-5100f08c350a,1643,,"[62.9, 76.5]",3754022,57,,,,,-0.29718083,,Right Foot,,,,"[78.9, 71.6]",,Ground Pass,,16.7335,Incomplete,,Bakary Sako,3469.0,,,,,,2,From Throw In,Joel Ward,3443.0,Right Back,126,Crystal Palace,31,"['36e15368-161b-46df-9480-0faebe466ad8', '714c17cd-8773-4e64-8a08-5161b5618304', '7ea3b9c6-8329-4465-b032-ae0282caff0c']",42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:42.907,Pass,True
,,,,,,,,,,,,,,,,1.478398,,,,,,,,,,,,464fb3ce-772b-46d9-a6dd-bdcc0a6b00a3,1650,,"[56.1, 0.1]",3754022,58,,,,,0.15684071,,,,,,"[77.6, 3.5]",,High Pass,,21.767178,Incomplete,,Robert Brady,10967.0,,,,,Throw-in,2,From Throw In,Martin Olsson,3576.0,Left Back,128,Norwich City,56,"['1e65a3be-05cf-4d57-b1f0-dbedbbe432f9', 'fbb6a616-9558-4806-831b-1ad025f7eaff']",7,,,,,,,,,,,,,,,,,Norwich City,56,00:13:07.318,Pass,
,,,,,,,,,,,,,,,,1.974365,,,,,,,,,,,,e957aeda-9de6-4138-89ed-4a7b7aabb2eb,1660,,"[83.9, 0.1]",3754022,58,,True,,,1.735945,,,,,,"[82.5, 8.5]",,Low Pass,,8.515867,,,Steven Naismith,9528.0,,,,,Throw-in,2,From Throw In,Martin Olsson,3576.0,Left Back,129,Norwich City,56,['1fce81b4-6cfd-4b58-bc1f-a68275c0ec6c'],21,,,,,,,,,,,,,,,,,Norwich City,56,00:13:21.656,Pass,
,,,,,,,,,,,,,,,,1.04681,,,,,,,,,,,,cff76ee8-5404-4acf-aa47-afa5f720e842,1662,,"[82.5, 8.5]",3754022,58,,True,,,-1.2442149,,Right Foot,,,,"[84.6, 2.3]",,Ground Pass,,6.545991,,,Martin Olsson,3576.0,,,,,,2,From Throw In,Steven Naismith,9528.0,Center Attacking Midfield,129,Norwich City,56,['a78620a0-e42f-43e8-b7eb-ef97e0fbfe4c'],23,,,,,,,,,,,,,,,,,Norwich City,56,00:13:23.701,Pass,
,,,,,,,,,,,,,,,,2.217543,,,,,,,,,,,,db890c52-eacb-408c-be14-13389f7c817e,1665,,"[91.8, 4.7]",3754022,58,,,,,0.58988404,,Left Foot,,,,"[116.3, 21.1]",,Ground Pass,,29.482368,,,Matt Jarvis,22594.0,,,,,,2,From Throw In,Martin Olsson,3576.0,Left Back,129,Norwich City,56,"['5802ad59-80bd-4f9c-a265-bba16ccf3f0c', '7535cab7-77f1-4ae1-aca7-0f43139f13ed']",25,,,,,,,,,,,,,,,,,Norwich City,56,00:13:25.916,Pass,True
,,,,,,,,,,,,,,,,0.02677,,,,,,,,,,,,84cc502e-a33a-4fdb-9f3a-73000e0a441f,1669,,"[116.6, 10.2]",3754022,58,,,,,1.6247978,,Left Foot,,,,"[116.4, 13.9]",,Low Pass,,3.7054014,Incomplete,,Steven Naismith,9528.0,,,,,,2,From Throw In,Matt Jarvis,22594.0,Right Midfield,129,Norwich City,56,"['bc460c72-a5ca-4499-820c-a47720b99558', 'd241111a-a95a-4597-a466-c0609b98ccee']",32,,,,,,,,,,,,,,,,,Norwich City,56,00:13:32.340,Pass,
,,,,,,,,,,,,,,,,1.572676,,,,,,,,,,,,b8f93465-c308-4e90-8927-0a26132a15a1,1672,,"[120.0, 0.1]",3754022,58,,,,,1.7139285,,Right Foot,,,,"[115.1, 34.1]",,High Pass,True,34.351273,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,Inswinging,Corner,2,From Corner,Gary O''Neil,9452.0,Right Defensive Midfield,130,Norwich City,56,"['0e450a88-132a-4ae3-b5b1-cf97706fc605', '96bf6e5f-babc-4220-a929-e6780eac38ad']",58,,,,,,,,,,,,,,,,,Norwich City,56,00:13:58.920,Pass,
,,,,,,,,,,,,,,,,0.902112,,,,,,,,,,,,bd73d57a-bd71-445d-92f4-94ed91f29d64,1680,,"[79.0, 21.8]",3754022,59,,,,,-0.90675014,,Left Foot,,,,"[84.4, 14.9]",,Ground Pass,,8.761849,,,Matt Jarvis,22594.0,,,,,,2,From Corner,Robert Brady,10967.0,Left Midfield,130,Norwich City,56,"['76814d90-1163-4421-b884-c0e96fb6e208', 'a5572246-821b-4dd4-9f4f-dcc1781b6623']",5,,,,,,,,,,,,,,,,,Norwich City,56,00:14:05.121,Pass,True
,,,,,,,,,,,,,,,,1.185103,,,,,,,,,,,,ea4aae1d-5d5a-485c-8255-449be291802c,1683,,"[84.4, 15.1]",3754022,59,,,,,-0.6634762,,Right Foot,,,,"[98.6, 4.0]",,Ground Pass,,18.023596,,,Gary O''Neil,9452.0,,,,,,2,From Corner,Matt Jarvis,22594.0,Right Midfield,130,Norwich City,56,['51f67156-1169-4652-a59b-d8548f08cb14'],6,,,,,,,,,,,,,,,,,Norwich City,56,00:14:06.911,Pass,
,,,,,,,,,,,,,,,,1.980924,,,,,,,,,,,,2d034663-e89e-4c5b-92ed-d505dc5a1758,1686,,"[98.6, 4.0]",3754022,59,,,,,1.1437922,,Right Foot,True,,,"[116.8, 44.0]",,High Pass,,43.945877,Incomplete,,Sébastien Aymar Bassong Nguena,31296.0,,,True,,,2,From Corner,Gary O''Neil,9452.0,Right Defensive Midfield,130,Norwich City,56,"['3e73d959-6363-4ad8-b57c-3d7b3d00068a', '3f54078e-20de-48c7-b502-9c22187ff514']",9,,,,,,,,,,,,,,,,,Norwich City,56,00:14:09.606,Pass,
,,,,,,,,,,,,,,,,1.997123,,,,,,,,,,,,be5cefa5-1029-444c-ba4e-d093289c3138,1690,,"[3.5, 32.3]",3754022,59,,,,,-0.6416161,,Keeper Arm,,,,"[20.5, 19.6]",,Ground Pass,,21.220037,,,Damien Delaney,3693.0,,,,,,2,From Corner,Wayne Hennessey,3488.0,Goalkeeper,130,Norwich City,56,['d1ca855d-123f-4211-8dd8-0e5c92a77945'],14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:14.067,Pass,
,,,,,,,,,,,,,,,,1.938839,,,,,,,,,,,,f3d7392c-e867-45ce-9786-938ebc0fa200,1694,,"[62.6, 23.8]",3754022,59,,,,,0.028321037,,Left Foot,,,,"[97.9, 24.8]",,Ground Pass,,35.314163,Incomplete,,Dwight Gayle,3092.0,,,,,,2,From Corner,Damien Delaney,3693.0,Left Center Back,130,Norwich City,56,"['b2b5f65b-1516-4989-8fdd-97dd7671edd9', 'cee74ddc-2ff7-4d58-b03f-c6432fbb40f6', 'd5c7c0bb-2920-42ee-9409-2245913852ee']",20,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:20.755,Pass,True
,,,,,,,,,,,,,,,,1.553677,,,,,,,,,,,,79c36732-95b4-48d5-b359-0071022addad,1697,,"[61.9, 0.1]",3754022,59,,,,,0.20044619,,,,,,"[93.4, 6.5]",,High Pass,,32.143585,Incomplete,,Dwight Gayle,3092.0,,,,,Throw-in,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,131,Crystal Palace,31,"['35247882-32ee-411f-b081-ec2c38bc5827', '7671664d-5e1a-4593-a8dd-44e02591388d']",35,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:35.946,Pass,
,,,,,,,,,,,,,,,,1.206323,,,,,,,,,,,,7671664d-5e1a-4593-a8dd-44e02591388d,1699,,"[26.7, 73.6]",3754022,59,,,,,-0.0489804,,Head,,,,"[47.1, 72.6]",,High Pass,,20.424496,,,Matt Jarvis,22594.0,,,,,Interception,2,From Counter,Andre Wisdom,4808.0,Right Back,132,Norwich City,56,"['54ba835d-4e81-4c86-a6d3-c460ddcaf810', '79c36732-95b4-48d5-b359-0071022addad']",37,,,,,,,,,,,,,,,,,Norwich City,56,00:14:37.500,Pass,
,,,,,,,,,,,,,,,,0.817702,,,,,,,,,,,,4d5c3dde-6a23-48fa-bc5c-67aa0e5b01ca,1701,,"[47.1, 72.6]",3754022,59,,,,,-0.76187307,,Head,,,,"[55.8, 64.3]",,Low Pass,,12.024142,,,Steven Naismith,9528.0,,,,,,2,From Counter,Matt Jarvis,22594.0,Right Midfield,132,Norwich City,56,['cf71a7ed-deda-4b03-814c-4d163be907a1'],38,,,,,,,,,,,,,,,,,Norwich City,56,00:14:38.746,Pass,
,,,,,,,,,,,,,,,,2.329118,,,,,,,,,,,,321e1df2-c5f1-4cd0-9c1f-4642d244da65,1703,,"[55.8, 64.3]",3754022,59,,,,,-0.5330341,,Head,,,,"[65.8, 58.4]",,High Pass,,11.610771,,,Dieumerci Mbokani Bezua,23663.0,,,,,,2,From Counter,Steven Naismith,9528.0,Center Attacking Midfield,132,Norwich City,56,['9724e4f1-235f-4842-a576-628eb8ed690e'],39,,,,,,,,,,,,,,,,,Norwich City,56,00:14:39.604,Pass,
,,,,,,,,,,,,,,,,0.145821,,,,,,,,,,,,1af642a6-40db-4187-b109-451b422ae30b,1707,,"[64.8, 58.6]",3754022,59,,,,,1.8650309,,Right Foot,,,,"[63.8, 61.9]",,Low Pass,,3.4481878,Incomplete,,Matt Jarvis,22594.0,,,,,,2,From Counter,Dieumerci Mbokani Bezua,23663.0,Center Forward,132,Norwich City,56,"['56bba86c-c716-4f12-a109-1b2836fedc3d', '5ffeeb20-4eb8-4e33-be75-eed56c279531', '6a11fab4-257e-4fb9-a57a-0d865409d217']",42,,,,,,,,,,,,,,,,,Norwich City,56,00:14:42.407,Pass,True
,,,,,,,,,,,,,,,,2.496136,,,,,,,,,,,,a020b53c-86ef-4d98-b0b5-3989e2349ade,1710,,"[70.7, 80.0]",3754022,59,,True,,,-1.3496664,,,,,,"[73.6, 67.1]",,Low Pass,,13.2219515,,,Dieumerci Mbokani Bezua,23663.0,,,,,Throw-in,2,From Throw In,Matt Jarvis,22594.0,Right Midfield,133,Norwich City,56,['327b7bac-dad2-4faa-a3a9-daf7a2adc8f2'],48,,,,,,,,,,,,,,,,,Norwich City,56,00:14:48.978,Pass,
,,,,,,,,,,,,,,,,1.041116,,,,,,,,,,,,7063881d-67ec-416c-af6f-5a97b250b020,1714,,"[72.8, 67.4]",3754022,59,,,,,0.89296263,,Right Foot,,,,"[82.3, 79.2]",,Ground Pass,,15.148928,Out,,Matt Jarvis,22594.0,,,,,,2,From Throw In,Dieumerci Mbokani Bezua,23663.0,Center Forward,133,Norwich City,56,"['281e14d4-d813-434b-83f7-10264d216b18', 'ed2c3244-d9d4-41a2-98b2-4cb7e283d958']",51,,,,,,,,,,,,,,,,,Norwich City,56,00:14:51.516,Pass,True
,,,,,,,,,,,,,,,,1.469704,,,,,,,,,,,,bad7d109-0592-439c-a576-48a53d4676ab,1716,,"[29.0, 0.1]",3754022,59,,True,,,2.2913504,,,,,,"[18.2, 12.4]",,Low Pass,,16.368567,,,Damien Delaney,3693.0,,,,,Throw-in,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,134,Crystal Palace,31,['5ea49f91-eedd-4373-a05b-4c80cb4d1612'],57,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:57.492,Pass,
,,,,,,,,,,,,,,,,2.375172,,,,,,,,,,,,4a51640b-ac49-408e-bd96-85b171c92a64,1718,,"[19.3, 15.1]",3754022,60,,,,,1.5092494,,Left Foot,,,,"[21.5, 50.8]",,Ground Pass,,35.767723,,,Scott Dann,3407.0,,,,,,2,From Throw In,Damien Delaney,3693.0,Left Center Back,134,Crystal Palace,31,['472e3c6b-22b8-408e-9249-fb9f4593ad22'],4,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:04.025,Pass,
,,,,,,,,,,,,,,,,2.014674,,,,,,,,,,,,381a7043-5141-47d0-8568-f4e86d7d3d2f,1721,,"[22.5, 52.9]",3754022,60,,,,,0.30793452,,Right Foot,,,,"[57.4, 64.0]",,Ground Pass,,36.62267,,,Bakary Sako,3469.0,,,,,,2,From Throw In,Scott Dann,3407.0,Right Center Back,134,Crystal Palace,31,['43c139b5-bd05-4a45-8404-d180925b8367'],8,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:08.030,Pass,
,,,,,,,,,,,,,,,,1.258662,,,,,,,,,,,,a0e42333-bb6f-4c2c-850c-5c6d7a4de152,1724,,"[57.0, 62.2]",3754022,60,,,,,-1.7590178,,Right Foot,,,,"[54.6, 49.6]",,Ground Pass,,12.826535,,,Yohan Cabaye,3277.0,,,,,,2,From Throw In,Bakary Sako,3469.0,Right Midfield,134,Crystal Palace,31,"['51ee233a-419b-4ee2-a77d-e34a2ebe7547', '99e2343e-b2d1-4953-9060-8e7b66ab21e0']",10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:10.045,Pass,True
,,,,,,,,,,,,,,,,2.47081,,,,,,,,,,,,754c86c7-b854-4cc5-9e4a-09e1eae941f5,1727,,"[54.6, 49.6]",3754022,60,,,,,-0.14648418,,Right Foot,,,,"[91.2, 44.2]",,High Pass,,36.996216,Incomplete,,Dwight Gayle,3092.0,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Left Center Midfield,134,Crystal Palace,31,"['7a443673-ab47-412a-af13-a42caaf0ae8a', 'ee5c08a7-a3ad-4179-9a0a-1f2c01a9b19b']",12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:12.226,Pass,
,,,,,,,,,,,,,,,,0.849402,,,,,,,,,,,,ee5c08a7-a3ad-4179-9a0a-1f2c01a9b19b,1729,,"[28.9, 35.9]",3754022,60,,,,,0.023995394,,Other,,,,"[41.4, 36.2]",,Low Pass,,12.503599,,,Gary O''Neil,9452.0,,,,,Recovery,2,From Counter,Ryan Bennett,9930.0,Right Center Back,135,Norwich City,56,"['754c86c7-b854-4cc5-9e4a-09e1eae941f5', '9bf6293e-bc88-42ef-9568-526e84cc8434']",14,,,,,,,,,,,,,,,,,Norwich City,56,00:15:14.697,Pass,
,,,,,,,,,,,,,,,,2.684647,,,,,,,,,,,,dd3f4ab6-af13-49f7-b907-454d6ec46677,1733,,"[40.2, 36.6]",3754022,60,,,,,0.37412596,,Right Foot,,,,"[70.0, 48.3]",,High Pass,,32.014526,,,Dieumerci Mbokani Bezua,23663.0,,,,,,2,From Counter,Gary O''Neil,9452.0,Right Defensive Midfield,135,Norwich City,56,"['4a772e64-4864-4804-9c68-db2290330b7f', 'b19b3ab6-22d7-459b-9740-207d2d730de7']",16,,,,,,,,,,,,,,,,,Norwich City,56,00:15:16.209,Pass,True
,,,,,,,,,,,,,,,,2.310223,,,,,,,,,,,,84027088-6682-484a-8e94-ee239d72e3f0,1737,,"[34.8, 27.9]",3754022,60,,,,,2.8055573,,Head,,,,"[13.9, 35.2]",,Low Pass,,22.138203,,,Wayne Hennessey,3488.0,,,,,Recovery,2,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,136,Crystal Palace,31,['a067519a-5b34-43c3-987d-e08cca36db57'],21,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:21.130,Pass,
,,,,,,,,,,,,,,,,1.538865,,,,,,,,,,,,f5fbd958-f99b-40de-9026-dfcbe0ce26b6,1740,,"[19.1, 34.9]",3754022,60,,,,,1.3361557,,Left Foot,,,,"[25.1, 60.0]",,Ground Pass,,25.807169,,,Scott Dann,3407.0,,,,,,2,Regular Play,Wayne Hennessey,3488.0,Goalkeeper,136,Crystal Palace,31,['a5759361-87c9-4a4f-b1df-c303d25e92c1'],26,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:26.303,Pass,
,,,,,,,,,,,,,,,,2.142864,,,,,,,,,,,,61f08ae6-4520-425d-842e-078504322130,1743,,"[32.1, 66.4]",3754022,60,,,,,0.0,,Right Foot,,,,"[85.4, 66.4]",,High Pass,,53.3,Incomplete,,Dwight Gayle,3092.0,,,,,,2,Regular Play,Scott Dann,3407.0,Right Center Back,136,Crystal Palace,31,"['a9ad090d-7b0e-497c-a1c3-9aa4b2e85575', 'bb7854ce-5e15-410c-a3a5-f16e405c51b6']",31,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:31.180,Pass,
,,,,,,,,,,,,,,,,1.283469,,,,,,,,,,,,bb7854ce-5e15-410c-a3a5-f16e405c51b6,1745,,"[34.7, 13.7]",3754022,60,,,,,-0.30429596,,Head,,,,"[46.8, 9.9]",,High Pass,,12.682665,Incomplete,,Jonathan Howson,9578.0,,,,,Recovery,2,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,136,Crystal Palace,31,"['46ebd32a-3f69-41a9-a991-c6278552670e', '61f08ae6-4520-425d-842e-078504322130', '76158fed-e015-4b54-b273-1b412ba77e61']",33,,,,,,,,,,,,,,,,,Norwich City,56,00:15:33.323,Pass,
,,,,,,,,,,,,,,,,1.849075,,,,,,,,,,,,bae402e8-08d4-40bf-8746-bb124d71e60c,1749,,"[82.5, 75.9]",3754022,60,,,,,-2.0156667,,Right Foot,,,,"[70.2, 50.1]",,Ground Pass,,28.581987,,,Yohan Cabaye,3277.0,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Left Midfield,136,Crystal Palace,31,['7c9fd788-05b5-4702-b8da-88c79888e68b'],40,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:40.039,Pass,
,,,,,,,,,,,,,,,,2.722854,,,,,,,,,,,,e499b21f-17ab-418e-8a7a-9b3ac94fec54,1752,,"[74.5, 50.8]",3754022,60,,,,,-1.5952413,,Right Foot,,,,"[73.5, 9.9]",,Ground Pass,,40.912224,,,Pape N''Diaye Souaré,4884.0,,,True,,,2,Regular Play,Yohan Cabaye,3277.0,Left Center Midfield,136,Crystal Palace,31,['6dd11430-e07f-47d2-b490-5e2f0669a591'],42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:42.992,Pass,
,,,,,,,,,,,,,,,,1.096578,,,,,,,,,,,,33ed0b6f-bffa-430b-87ce-1d023ecd8e37,1764,,"[22.0, 47.3]",3754022,60,,,,,-1.0655061,,Right Foot,,,,"[24.6, 42.6]",,Ground Pass,,5.3712196,,,Jonathan Howson,9578.0,,,,,,2,Regular Play,Andre Wisdom,4808.0,Right Back,136,Crystal Palace,31,['5b144138-3dc4-4015-b5bb-e61bb2d742e2'],50,,,,,,,,,,,,,,,,,Norwich City,56,00:15:50.848,Pass,
,,,,,,,,,,,,,,,,1.419791,,,,,,,,,,,,d98586ee-b91d-4767-8827-2a14ab6e01bd,1768,,"[24.1, 42.1]",3754022,60,,,,,0.40426952,,Right Foot,,,,"[43.5, 50.4]",,Ground Pass,,21.100948,Incomplete,,Steven Naismith,9528.0,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Defensive Midfield,136,Crystal Palace,31,"['48d25dfe-6048-4c8b-9aee-d95b09e12c9e', '5fea4f1e-3b6d-4e0c-9127-a44217733e8f', 'f982bcb6-f554-4502-ab4b-67f54865e2f1']",52,,,,,,,,,,,,,,,,,Norwich City,56,00:15:52.253,Pass,True
,,,,,,,,,,,,,,,,0.441963,,,,,,,,,,,,01590f5a-d4c8-4789-8340-06b6eed1159b,1775,,"[71.4, 32.3]",3754022,60,,,,,-0.7464568,,Right Foot,,,,"[75.4, 28.6]",,Low Pass,,5.448853,Incomplete,,Bakary Sako,3469.0,,,,,,2,Regular Play,Yohan Cabaye,3277.0,Left Center Midfield,136,Crystal Palace,31,"['0c8c1f9a-9d88-43e6-88bd-770d1ed353e8', '916c89e5-0cd7-480a-9d67-e7fca0a61cae', 'b803ce35-70f5-482a-b4f3-8b70bf1eae3a']",57,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:57.672,Pass,True
,,,,,,,,,,,,,,,,1.874947,,,,,,,,,,,,07bf3afa-a7d2-4212-adfb-d64e9d12e98d,1780,,"[43.7, 49.2]",3754022,60,,,,,0.7853982,,Right Foot,,,,"[59.1, 64.6]",,Ground Pass,,21.778889,,,Steven Naismith,9528.0,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Defensive Midfield,136,Crystal Palace,31,['f8629278-67d3-4f7e-a6d8-960d3108fd26'],59,,,,,,,,,,,,,,,,,Norwich City,56,00:15:59.748,Pass,
,,,,,,,,,,,,,,,,1.475028,,,,,,,,,,,,3dbfd31f-68fd-4e4f-92c0-85c26991f160,1783,,"[102.8, 74.7]",3754022,61,,,,,-1.3312465,,Right Foot,,,,"[108.1, 53.0]",,Ground Pass,,22.33786,Incomplete,,Jonathan Howson,9578.0,,,,,,2,Regular Play,Steven Naismith,9528.0,Center Attacking Midfield,136,Crystal Palace,31,"['33671f5a-dd75-4254-ab47-433f57a9d715', 'f99cef1b-3777-4c56-ad1b-ee9ab1035ca8']",6,,,,,,,,,,,,,,,,,Norwich City,56,00:16:06.312,Pass,
,,,,,,,,,,,,,,,,0.902254,,,,,,,,,,,,6c34e910-5186-42b3-b1e0-f335abcc90cd,1786,,"[115.1, 61.5]",3754022,61,,,,,-2.0961633,,Right Foot,,True,,"[111.1, 54.6]",,Ground Pass,,7.975588,Incomplete,,Jonathan Howson,9578.0,,,,,Recovery,2,Regular Play,Matt Jarvis,22594.0,Right Midfield,136,Crystal Palace,31,"['12dace59-fe36-40c5-b395-5e8924a19e4e', 'cc818a4c-9603-42c3-a232-2e4b424c013a']",9,,,,,,,,,,,,,,,,,Norwich City,56,00:16:09.681,Pass,
,,,,,,,,,,,,,,,,1.543586,,,,,,,,,,,,35740fb4-03a1-4bef-89b5-abaa1da84156,1794,,"[7.0, 32.8]",3754022,61,,,,,-0.70033264,,Right Foot,,,,"[21.0, 21.0]",,Ground Pass,,18.30956,,,Bakary Sako,3469.0,,,,,,2,Regular Play,Damien Delaney,3693.0,Left Center Back,136,Crystal Palace,31,['02da49f8-025f-4eb9-90be-8dd36f3e5b2a'],12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:12.195,Pass,
,,,,,,,,,,,,,,,,4.190823,,,,,,,,,,,,64625b4c-5ba9-488b-9565-baa35018ca1d,1800,,"[21.2, 22.1]",3754022,61,,,,,0.0065188124,,Right Foot,,,,"[97.9, 22.6]",,High Pass,,76.70163,,,Dwight Gayle,3092.0,,,,,Free Kick,2,From Free Kick,Wayne Hennessey,3488.0,Goalkeeper,137,Crystal Palace,31,['4a5ffe25-4c81-4e06-87bb-a6b07f6b79ee'],42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:42.816,Pass,
,,,,,,,,,,,,,,,,2.274354,,,,,,,,,,,,000504fa-ee3c-401d-acf7-c6307c2b1e9e,1804,,"[97.9, 22.9]",3754022,61,,,,,-1.5314907,,Right Foot,,,,"[98.6, 5.1]",,Low Pass,,17.813759,,,Bakary Sako,3469.0,,,,,,2,From Free Kick,Dwight Gayle,3092.0,Center Forward,137,Crystal Palace,31,"['6bac5797-ac91-41a4-b4c7-03c6c610e8fb', 'd998d643-a6c8-4be3-ac0a-5117ae3a4c8f']",47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:47.032,Pass,True
,,,,,,,,,,,,,,,,1.158745,,,,,,,,,,,,164068b8-a545-4123-921a-41a075c688fb,1807,,"[103.3, 7.2]",3754022,61,,,,,1.2716408,,Left Foot,,,,"[106.6, 17.9]",,Ground Pass,,11.197321,,,Jason Puncheon,19688.0,,,,,,2,From Free Kick,Bakary Sako,3469.0,Right Midfield,137,Crystal Palace,31,['62cd9561-d0a7-4578-948b-d3410d07a87d'],51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:51.503,Pass,
