50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.04242,,,,,,,,,,,aefa3e05-4173-4c52-b23f-97a73c578390,2171,,"[21.9, 44.2]",3754233,57,,,,,-0.36083677,,Right Foot,,,"[32.5, 40.2]",,Ground Pass,,11.329607,,,,James McCarthy,3607.0,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,129,Everton,29,['72c7101f-0c9e-45c3-a5b5-8de6e2306fa8'],15,,,,,,,,,,,,,,,,,Everton,29,00:12:15.975,Pass,
,,,,,,,,,,,,,,,,,0.980076,,,,,,,,,,,170d3955-b930-4ec2-9696-0c32d4ac5357,2174,,"[32.5, 40.2]",3754233,57,,,,,2.9736967,,Right Foot,,,"[20.7, 42.2]",,Ground Pass,,11.968291,,,,John Stones,3244.0,,,,,,,2,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,129,Everton,29,['17619e49-f891-403a-94bf-f26dd89bd53b'],17,,,,,,,,,,,,,,,,,Everton,29,00:12:17.182,Pass,
,,,,,,,,,,,,,,,,,1.447907,,,,,,,,,,,0e538cf6-c0f1-42a6-a66c-41e1f0cd64a1,2177,,"[20.7, 42.2]",3754233,57,,,,,-0.27829966,,Right Foot,,,"[40.3, 36.6]",,Ground Pass,,20.384308,,,,Gareth Barry,3633.0,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,129,Everton,29,['030b5a30-58a9-4bf9-a553-51dc78f1cf9c'],18,,,,,,,,,,,,,,,,,Everton,29,00:12:18.759,Pass,
,,,,,,,,,,,,,,,,,1.477448,,,,,,,,,,,98594531-3aa0-45c7-b11c-d9415cc17a81,2180,,"[44.3, 36.6]",3754233,57,,,,,1.5483282,,Left Foot,,,"[44.7, 54.4]",,Ground Pass,,17.804493,,,,James McCarthy,3607.0,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,129,Everton,29,['a4357901-1938-4529-a99b-d4d9e16d22cf'],20,,,,,,,,,,,,,,,,,Everton,29,00:12:20.901,Pass,
,,,,,,,,,,,,,,,,,1.264499,,,,,,,,,,,98d4895d-253e-4995-ad3e-6ce00896d92c,2182,,"[44.7, 54.4]",3754233,57,,,,,-0.07249841,,Right Foot,,,"[62.6, 53.1]",,Ground Pass,,17.947145,,,,Séamus Coleman,4589.0,,,,,,,2,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,129,Everton,29,['c9997df4-b546-4e79-ba5b-5fa25d93514b'],22,,,,,,,,,,,,,,,,,Everton,29,00:12:22.379,Pass,
,,,,,,,,,,,,,,,,,1.519019,,,,,,,,,,,9095ada2-d5ed-4107-8327-cabc7abcacfd,2185,,"[63.5, 53.0]",3754233,57,,,,,-0.7145492,,Right Foot,,,"[88.4, 31.4]",,High Pass,,32.96316,,,,Romelu Lukaku Menama,3289.0,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,129,Everton,29,['10b97cef-e4d9-460e-82db-c48c58aa5f02'],26,,,,,,,,,,,,,,,,,Everton,29,00:12:26.532,Pass,
,,,,,,,,,,,,,,,,,1.016513,,,,,,,,,,,70fd0213-3f2f-4539-91dc-bcee8627c547,2187,,"[88.4, 31.4]",3754233,57,,,,,0.90918595,,Head,,,"[97.9, 43.6]",,Low Pass,,15.462535,,Incomplete,,Ross Barkley,4275.0,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,129,Everton,29,"['63f9886a-bbc8-4b35-b13f-2d05e0be1576', 'fd27dfce-86fb-4119-9398-92c5c4d71255']",28,,,,,,,,,,,,,,,,,Everton,29,00:12:28.102,Pass,
,,,,,,,,,,,,,,,,,1.316257,,,,,,,,,,,8f5a1db8-2ad2-41c8-bf95-b3c64cfa50a6,2191,,"[69.3, 55.0]",3754233,57,,,,,0.8543424,,Right Foot,,,"[87.5, 75.9]",,Ground Pass,,27.713715,,,,Jesús Navas González,6821.0,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Right Center Back,130,Manchester City,36,['5e73cb6d-03aa-448f-af48-ad492d7ec6aa'],36,,,,,,,,,,,,,,,,,Manchester City,36,00:12:36.481,Pass,
,,,,,,,,,,,,,,,,,0.568621,,,,,,,,,,,9d39f976-487a-4a3f-8392-c0409fd3736b,2195,,"[98.0, 61.4]",3754233,57,,,,,-1.8109673,,Right Foot,,,"[95.6, 51.6]",,Ground Pass,,10.089599,,,,David Josué Jiménez Silva,3064.0,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,130,Manchester City,36,"['08b4c885-7f69-4a8a-a171-5a40772fe95a', '29e8105c-c058-4a6e-adab-da714af711e6']",44,,,,,,,,,,,,,,,,,Manchester City,36,00:12:44.211,Pass,True
,,,,,,,,,,,,,,,,,2.951648,,,,,,,,,,,993e483a-7039-4cf6-a198-eddb294cbcbe,2198,,"[95.6, 53.6]",3754233,57,,,,,0.75990796,,Left Foot,,,"[113.7, 70.8]",,Ground Pass,,24.96898,,,,Bacary Sagna,7110.0,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,130,Manchester City,36,['bbf6cc06-5b30-4fef-8799-30c620da338b'],46,,,,,,,,,,,,,,,,,Manchester City,36,00:12:46.069,Pass,
,,,,,,,,,,,,,,,,,1.980319,,,,,,,,,,,58c9112e-e4df-4d1b-bccb-a2e19b4100fd,2201,,"[113.7, 70.8]",3754233,57,,,,,-1.3987257,,Right Foot,True,,"[119.8, 35.7]",,High Pass,,35.626114,,Out,,Raheem Sterling,3233.0,,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,130,Manchester City,36,['6a84e042-8b93-4829-a3f3-410d78489fa5'],49,,,,,,,,,,,,,,,,,Manchester City,36,00:12:49.101,Pass,
,,,,,,,,,,,,,,,,,2.825102,,,,,,,,,,,52fc3793-6f6d-41c4-a346-a0ee08e6d103,2203,,"[6.0, 36.0]",3754233,58,,True,,,-0.20877719,,Right Foot,,,"[65.0, 23.5]",,High Pass,,60.309616,,,,Romelu Lukaku Menama,3289.0,,,,,,Goal Kick,2,From Goal Kick,Tim Howard,13042.0,Goalkeeper,131,Everton,29,['2d7c72a3-8890-447a-8ccc-0e90d1be86fa'],13,,,,,,,,,,,,,,,,,Everton,29,00:13:13.999,Pass,
,,,,,,,,,,,,,,,,,1.937628,,,,,,,,,,,d76adcdd-73ff-47c4-9426-a785191e1f19,2207,,"[36.4, 76.4]",3754233,58,,,,,-2.3897126,,Left Foot,,,"[10.2, 51.9]",,Ground Pass,,35.87046,,,,Joe Hart,3291.0,,,,,,Recovery,2,From Goal Kick,Bacary Sagna,7110.0,Right Back,131,Everton,29,['7133eed3-0053-4302-9f62-0411a3c61b37'],20,,,,,,,,,,,,,,,,,Manchester City,36,00:13:20.529,Pass,
,,,,,,,,,,,,,,,,,2.1948,,,,,,,,,,,e41cb5cf-62e6-4a34-b1ce-6b93a1946506,2210,,"[11.9, 55.3]",3754233,58,,,,,0.43828794,,Right Foot,,,"[64.6, 80.0]",,High Pass,,58.201202,,Out,,Bacary Sagna,7110.0,,,,,,,2,From Goal Kick,Joe Hart,3291.0,Goalkeeper,131,Everton,29,['f3281869-5282-4390-a7c9-a36c3ae06dac'],33,,,,,,,,,,,,,,,,,Manchester City,36,00:13:33.732,Pass,
,,,,,,,,,,,,,,,,,1.098674,,,,,,,,,,,605e055a-9db9-4aec-822f-3b598410d602,2212,,"[53.5, 0.1]",3754233,58,,,,,1.6013991,,,,,"[53.2, 9.9]",,Low Pass,,9.804591,,,,Ross Barkley,4275.0,,,,,,Throw-in,2,From Throw In,Guangtai Jiang,42946.0,Left Back,132,Everton,29,['54e093e0-d33c-4a00-953a-bdc21478cb96'],47,,,,,,,,,,,,,,,,,Everton,29,00:13:47.243,Pass,
,,,,,,,,,,,,,,,,,1.973077,,,,,,,,,,,a31bcb7b-b641-4bf9-9ce8-b59f18b064f9,2215,,"[47.7, 10.6]",3754233,58,,,,,2.0501907,,Right Foot,,,"[34.6, 35.8]",,Ground Pass,,28.401585,,,,John Stones,3244.0,,,,,,,2,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,132,Everton,29,['bc914098-c0b5-470f-90fa-4425f2992358'],49,,,,,,,,,,,,,,,,,Everton,29,00:13:49.792,Pass,
,,,,,,,,,,,,,,,,,1.513075,,,,,,,,,,,2ed1646f-9eea-4b15-b4d5-398c72e34f67,2218,,"[56.9, 64.1]",3754233,58,,,,,0.8092032,,Left Foot,,,"[69.2, 77.0]",,Ground Pass,,17.82414,,,,Séamus Coleman,4589.0,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,132,Everton,29,['f008cf69-02c9-4681-8cf8-454f0fd90a22'],57,,,,,,,,,,,,,,,,,Everton,29,00:13:57.988,Pass,
,,,,,,,,,,,,,,,,,0.883851,,,,,,,,,,,542b0d6a-3b52-4566-b895-b0e31338a999,2221,,"[80.7, 77.5]",3754233,59,,,,,-1.6044915,,Right Foot,,,"[80.4, 68.6]",,Ground Pass,,8.905055,,,,Arouna Koné,26696.0,,,,,,,2,From Throw In,Séamus Coleman,4589.0,Right Back,132,Everton,29,['7ff06d53-fccf-4006-9096-a3cfda82e678'],1,,,,,,,,,,,,,,,,,Everton,29,00:14:01.162,Pass,
,,,,,,,,,,,,,,,,,1.405928,,,,,,,,,,,a25f5e95-48e2-4f35-8da6-9c0f1f828a91,2226,,"[78.3, 69.6]",3754233,59,,,,,-2.0010302,,Left Foot,,,"[71.6, 55.0]",,Ground Pass,,16.063934,,,,Ross Barkley,4275.0,,,,,,,2,From Throw In,Arouna Koné,26696.0,Left Wing,132,Everton,29,['fc1c95fe-7388-4f0b-9d8c-b324fd9e671e'],2,,,,,,,,,,,,,,,,,Everton,29,00:14:02.899,Pass,
,,,,,,,,,,,,,,,,,1.415763,,,,,,,,,,,12540923-b0de-46ee-83db-c5279b74ceaf,2229,,"[71.3, 53.7]",3754233,59,,,,,-0.03844259,,Right Foot,,True,"[89.5, 53.0]",,Ground Pass,,18.213457,,,,James McCarthy,3607.0,,,,,,,2,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,132,Everton,29,['1ba6c24f-daae-4ae3-ac10-3cd9098d9ff8'],5,,,,,,,,,,,,,,,,,Everton,29,00:14:05.042,Pass,
,,,,,,,,,,,,,,,,,1.48509,,,,,,,,,,,7737e398-d1d3-4108-839b-b6040bd0b72d,2235,,"[27.3, 17.6]",3754233,59,,,,,-0.40039238,,Right Foot,,,"[48.8, 8.5]",,Ground Pass,,23.34652,,,,David Josué Jiménez Silva,3064.0,,,,,,Recovery,2,From Counter,Raheem Sterling,3233.0,Left Wing,133,Manchester City,36,"['3776023b-f4b9-418b-93ea-7e87d199f597', 'ee897087-f51f-4190-a2a6-da0529630c33']",8,,,,,,,,,,,,,,,,,Manchester City,36,00:14:08.001,Pass,True
,,,,,,,,,,,,,,,,,2.404082,,,,,,,,,,,a0a0a9a7-a369-42a3-a119-e02aea0ab56d,2238,,"[70.0, 12.5]",3754233,59,,,,,-0.18878183,,Left Foot,,,"[94.6, 7.8]",,Ground Pass,,25.04496,,,,Raheem Sterling,3233.0,,,,,,,2,From Counter,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,133,Manchester City,36,['a06d48f7-a910-423a-86bc-9b5496e5d88d'],13,,,,,,,,,,,,,,,,,Manchester City,36,00:14:13.456,Pass,
,,,,,,,,,,,,,,,,,0.791688,,,,,,,,,,,a9ec09f3-fbfe-4a63-ba6a-a70a94b2fffd,2242,,"[106.5, 27.1]",3754233,59,,,,,-0.039978687,dd597b28-39fe-4f69-8f41-cdbaca073174,Right Foot,,,"[116.5, 26.7]",True,Ground Pass,,10.007997,,,,Aleksandar Kolarov,5596.0,,,,,,,2,From Counter,Raheem Sterling,3233.0,Left Wing,133,Manchester City,36,"['8a0789d9-de51-4aeb-921f-b4e66f07b231', 'ee494e9c-3998-4b86-9e62-1699a30d10d4']",20,,,,,,,,,,,,,,,,,Manchester City,36,00:14:20.297,Pass,True
,,,,,,,,,,,,,,,,,0.730782,,,,,,,,,,,064effc8-56e6-4f76-9e61-e4d7213567c2,2247,,"[60.0, 40.0]",3754233,60,,,,,-1.610775,,Left Foot,,,"[59.9, 37.5]",,Ground Pass,,2.5019991,,,,Ross Barkley,4275.0,,,,,,Kick Off,2,From Kick Off,Romelu Lukaku Menama,3289.0,Center Forward,134,Everton,29,['5efd27d4-d196-455b-b3b3-c6ef69e1f581'],21,,,,,,,,,,,,,,,,,Everton,29,00:15:21.782,Pass,
,,,,,,,,,,,,,,,,,1.877511,,,,,,,,,,,9bb7bd15-8ca7-4695-b13f-7e508024ec11,2250,,"[68.5, 31.2]",3754233,60,,,,,-2.085869,,Right Foot,,,"[56.5, 10.0]",,Ground Pass,,24.360624,,,,Guangtai Jiang,42946.0,,,,,,,2,From Kick Off,Ross Barkley,4275.0,Center Attacking Midfield,134,Everton,29,['cad751b6-3e80-447d-96f0-39302291ad6f'],26,,,,,,,,,,,,,,,,,Everton,29,00:15:26.950,Pass,
,,,,,,,,,,,,,,,,,0.99749,,,,,,,,,,,c8e8718a-09d8-47d8-a818-175c5cb7b211,2253,,"[56.5, 10.0]",3754233,60,,,,,2.3842995,,Right Foot,,,"[43.7, 22.1]",,Ground Pass,,17.613914,,,,Phil Jagielka,20046.0,,,,,,,2,From Kick Off,Guangtai Jiang,42946.0,Left Back,134,Everton,29,['3fdec929-8023-4e82-a08a-f23f77ac0f48'],30,,,,,,,,,,,,,,,,,Everton,29,00:15:30.086,Pass,
,,,,,,,,,,,,,,,,,2.539195,,,,,,,,,,,e15efadf-d144-430b-8b0f-f1cad573365c,2255,,"[43.7, 22.1]",3754233,60,,True,,,1.9666861,,Right Foot,,,"[30.2, 54.4]",,Ground Pass,,35.007713,,,,John Stones,3244.0,,,,,,,2,From Kick Off,Phil Jagielka,20046.0,Left Center Back,134,Everton,29,['1a858aef-5728-4fd0-9c75-652e0ed834d3'],36,,,,,,,,,,,,,,,,,Everton,29,00:15:36.544,Pass,
,,,,,,,,,,,,,,,,,1.506833,,,,,,,,,,,d611fc78-5335-445f-a13c-bbf9f0584589,2257,,"[31.2, 55.7]",3754233,60,,,,,0.35684666,,Right Foot,,,"[54.0, 64.2]",,Ground Pass,,24.3329,,,,Gareth Barry,3633.0,,,,,,,2,From Kick Off,John Stones,3244.0,Right Center Back,134,Everton,29,['03da2d5a-0f9a-4eec-9981-eeb7b9ee7e5c'],41,,,,,,,,,,,,,,,,,Everton,29,00:15:41.852,Pass,
,,,,,,,,,,,,,,,,,1.416915,,,,,,,,,,,1be2222c-21d6-4aa0-b266-e82c3d4e13c9,2260,,"[69.4, 70.9]",3754233,60,,,,,-1.3304979,,Left Foot,,,"[73.1, 55.8]",,Ground Pass,,15.546704,,,,Tom Cleverley,3683.0,,,,,,,2,From Kick Off,Gareth Barry,3633.0,Left Defensive Midfield,134,Everton,29,['71b9e41e-c74b-4514-9eee-79724c664cae'],46,,,,,,,,,,,,,,,,,Everton,29,00:15:46.037,Pass,
,,,,,,,,,,,,,,,,,0.735388,,,,,,,,,,,5b6423fd-5f82-4e54-a979-fd81d94adb53,2263,,"[66.2, 57.8]",3754233,60,,,,,1.3940874,,Right Foot,,,"[69.2, 74.6]",,Ground Pass,,17.065756,,,,Gareth Barry,3633.0,,,,,,,2,From Kick Off,Tom Cleverley,3683.0,Right Wing,134,Everton,29,['2ebc1741-5bd0-4961-9bed-e2d006562025'],48,,,,,,,,,,,,,,,,,Everton,29,00:15:48.350,Pass,
,,,,,,,,,,,,,,,,,1.760335,,,,,,,,,,,b6140068-8d02-438e-961f-b3769cd6da95,2265,,"[69.2, 74.6]",3754233,60,,,,,-1.3241256,,Left Foot,,,"[79.7, 32.9]",,High Pass,,43.00163,,,,Ross Barkley,4275.0,,,True,,,,2,From Kick Off,Gareth Barry,3633.0,Left Defensive Midfield,134,Everton,29,['82fc0c7d-0de6-4fbc-9dfa-a9fe63ec4b9c'],49,,,,,,,,,,,,,,,,,Everton,29,00:15:49.086,Pass,
,,,,,,,,,,,,,,,,,1.258802,,,,,,,,,,,b8955777-e593-4828-8871-33c785f7a42b,2271,,"[80.4, 34.1]",3754233,60,,,,,1.5707964,,Other,,,"[80.4, 42.7]",,Low Pass,,8.6,,,,James McCarthy,3607.0,,,,,,,2,From Kick Off,Ross Barkley,4275.0,Center Attacking Midfield,134,Everton,29,"['428ac2a9-4cb2-40ab-b89d-e358facfd5c5', '77d0cd92-667a-4ed6-8dc9-a35d8280852f']",50,,,,,,,,,,,,,,,,,Everton,29,00:15:50.886,Pass,True
,,,,,,,,,,,,,,,,,1.356785,,,,,,,,,,,633a9846-a4bb-401e-a05c-f82e0bd0edcc,2273,,"[80.0, 42.7]",3754233,60,,,,,-1.3650538,,Right Foot,,,"[84.8, 19.7]",,Ground Pass,,23.495531,,,,Arouna Koné,26696.0,,,,,,,2,From Kick Off,James McCarthy,3607.0,Right Defensive Midfield,134,Everton,29,['c12e92a9-9ab8-4c1d-9495-8257a65bd04a'],52,,,,,,,,,,,,,,,,,Everton,29,00:15:52.145,Pass,
,,,,,,,,,,,,,,,,,2.015129,,,,,,,,,,,0a5ee649-86cd-4c1f-aea2-1add41f0187d,2294,,"[47.9, 49.9]",3754233,61,,True,,,-1.6797383,,Right Foot,,,"[45.1, 24.3]",,Ground Pass,,25.75267,,,,Eliaquim Mangala,3389.0,,,,,,Free Kick,2,From Free Kick,Vincent Kompany,3101.0,Right Center Back,136,Manchester City,36,['4c7b6eef-dc6e-4222-9abb-eb7f86d939c2'],21,,,,,,,,,,,,,,,,,Manchester City,36,00:16:21.975,Pass,
,,,,,,,,,,,,,,,,,1.46553,,,,,,,,,,,59346e6f-ffc0-4030-a3fa-63fd7db38cb5,2296,,"[49.5, 19.0]",3754233,61,,,,,-1.4164776,,Right Foot,,,"[51.6, 5.5]",,Ground Pass,,13.662357,,,,Aleksandar Kolarov,5596.0,,,,,,,2,From Free Kick,Eliaquim Mangala,3389.0,Left Center Back,136,Manchester City,36,['2121862a-8e2c-4e85-ba2a-f77adc3ee3bf'],25,,,,,,,,,,,,,,,,,Manchester City,36,00:16:25.381,Pass,
,,,,,,,,,,,,,,,,,0.199088,,,,,,,,,,,9cdd0677-3bc4-4dd2-9480-a647e3afb2fc,2299,,"[52.2, 6.2]",3754233,61,,,,,0.17670886,,Left Foot,,,"[57.8, 7.2]",,High Pass,,5.6885853,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,136,Manchester City,36,"['307e08ef-51e2-45a4-961d-2741e27a1d4b', 'e181d8f6-ca85-4fa1-a78d-54bf04f7c812']",28,,,,,,,,,,,,,,,,,Manchester City,36,00:16:28.091,Pass,
,,,,,,,,,,,,,,,,,2.974945,,,,,,,,,,,baf22663-5b65-431b-ac59-04c826942917,2304,,"[3.7, 51.0]",3754233,61,,,,,-1.0678289,,Keeper Arm,,,"[20.7, 20.1]",,Low Pass,,35.26769,,,,Phil Jagielka,20046.0,,,,,,,2,Regular Play,Tim Howard,13042.0,Goalkeeper,137,Everton,29,['cf04d474-fc7e-494f-a3d7-cb94a6d9611c'],34,,,,,,,,,,,,,,,,,Everton,29,00:16:34.007,Pass,
,,,,,,,,,,,,,,,,,1.23836,,,,,,,,,,,07a4a867-0391-472a-9afb-42a9ddd9adbd,2307,,"[42.4, 13.7]",3754233,61,,,,,1.8712735,,Left Foot,,,"[38.0, 27.9]",,Ground Pass,,14.866069,,,,Gareth Barry,3633.0,,,,,,,2,Regular Play,Phil Jagielka,20046.0,Left Center Back,137,Everton,29,['e4959941-812f-4352-b8d2-3e7651713a07'],40,,,,,,,,,,,,,,,,,Everton,29,00:16:40.811,Pass,
,,,,,,,,,,,,,,,,,0.901175,,,,,,,,,,,a3e3a17a-6e77-4e50-ae5a-472cbb9f445a,2310,,"[38.0, 27.9]",3754233,61,,,,,1.1583859,,Left Foot,,,"[47.8, 50.3]",,Ground Pass,,24.44995,,,,James McCarthy,3607.0,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,137,Everton,29,['a437c892-9353-4d99-b94b-198676a972d0'],42,,,,,,,,,,,,,,,,,Everton,29,00:16:42.525,Pass,
,,,,,,,,,,,,,,,,,1.166729,,,,,,,,,,,371b639c-02cd-401a-a4a2-68d04d7922c5,2313,,"[52.1, 48.6]",3754233,61,,,,,-0.12177213,,Right Foot,,,"[80.7, 45.1]",,Ground Pass,,28.813364,,,,Arouna Koné,26696.0,,,,,,,2,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,137,Everton,29,['1d6a585f-6342-437b-9fab-9e2c1ba51c5c'],45,,,,,,,,,,,,,,,,,Everton,29,00:16:45.104,Pass,
,,,,,,,,,,,,,,,,,0.825313,,,,,,,,,,,89f6ab06-e9f6-4b03-ba94-e6159c3af75e,2315,,"[80.7, 45.1]",3754233,61,,,,,2.1132278,,Right Foot,,,"[76.3, 52.4]",,Ground Pass,,8.523497,,,,Tom Cleverley,3683.0,,,,,,,2,Regular Play,Arouna Koné,26696.0,Left Wing,137,Everton,29,['70004d28-288f-4dfb-a105-49457476f102'],46,,,,,,,,,,,,,,,,,Everton,29,00:16:46.270,Pass,
,,,,,,,,,,,,,,,,,2.481813,,,,,,,,,,,1b1ec7ff-f9c8-43c7-8dc0-6d0c04772b17,2318,,"[76.7, 52.4]",3754233,61,,,,,1.2280908,,Left Foot,,,"[83.8, 72.3]",,Ground Pass,,21.128654,,,,Séamus Coleman,4589.0,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Right Wing,137,Everton,29,"['877a3552-9394-4303-b8fb-d3310cad3efd', 'e0cd2b15-6dc4-49e0-a80d-08b4fcc0612d']",47,,,,,,,,,,,,,,,,,Everton,29,00:16:47.096,Pass,True
,,,,,,,,,,,,,,,,,2.258016,,,,,,,,,,,7dafeb68-a20d-49d3-bfd3-c5dac4ffc841,2321,,"[91.5, 69.2]",3754233,61,,,,,-0.1367557,,Right Foot,,,"[113.3, 66.2]",,Ground Pass,,22.005453,,,,Tom Cleverley,3683.0,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,137,Everton,29,['7ba644ab-5f27-4812-bf14-557b6f00bc17'],50,,,,,,,,,,,,,,,,,Everton,29,00:16:50.644,Pass,
,,,,,,,,,,,,,,,,,0.848493,,,,,,,,,,,0b291ad9-af91-450c-8dc9-eba9014bb038,2323,,"[113.3, 66.2]",3754233,61,,,,,-1.7002459,1a013004-6066-4d55-aad2-0e37e619d559,Right Foot,True,,"[111.1, 49.3]",,Low Pass,,17.042593,,,,Arouna Koné,26696.0,True,,,,,,2,Regular Play,Tom Cleverley,3683.0,Right Wing,137,Everton,29,['1dc5c172-f878-49ad-8792-335463657973'],52,,,,,,,,,,,,,,,,,Everton,29,00:16:52.902,Pass,
,,,,,,,,,,,,,,,,,0.902617,,,,,,,,,,,10036359-33dd-4483-b39b-2f81f0474544,2334,,"[4.8, 24.0]",3754233,61,,,,,-0.7394055,,Right Foot,,,"[17.3, 12.6]",,Ground Pass,,16.917742,,,,Raheem Sterling,3233.0,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Right Center Back,138,Manchester City,36,"['5b0be94d-c73d-4290-84d8-c5ad0d53e9db', '87656074-d6c5-407b-a823-c6da70ef61e4']",58,,,,,,,,,,,,,,,,,Manchester City,36,00:16:58.664,Pass,True
,,,,,,,,,,,,,,,,,0.76549,,,,,,,,,,,726a8c31-eff1-45a6-810a-f861313fc998,2337,,"[23.9, 12.5]",3754233,62,,,,,0.86718255,,Right Foot,,,"[40.7, 32.3]",,Ground Pass,,25.966902,,,,David Josué Jiménez Silva,3064.0,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Left Wing,138,Manchester City,36,['bdab2e60-f352-4fd2-b914-ac8bd0e36038'],1,,,,,,,,,,,,,,,,,Manchester City,36,00:17:01.825,Pass,
,,,,,,,,,,,,,,,,,1.143053,,,,,,,,,,,d180d6fb-1ef3-405c-a86e-407740cf2c1c,2348,,"[60.0, 64.7]",3754233,62,,,,,-0.7281919,,Right Foot,,,"[72.0, 54.0]",,Ground Pass,,16.077623,,,,David Josué Jiménez Silva,3064.0,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,138,Manchester City,36,"['cf28cea9-5417-4d78-bc79-af8ca281321d', 'e8a0734f-3335-44f4-9913-2e6ba05f1b77']",7,,,,,,,,,,,,,,,,,Manchester City,36,00:17:07.252,Pass,True
,,,,,,,,,,,,,,,,,2.114215,,,,,,,,,,,c411f4e3-68a7-463d-ac70-8122b7997069,2352,,"[73.4, 57.3]",3754233,62,,,,,0.5108979,,Right Foot,,,"[95.7, 69.8]",,Ground Pass,,25.564428,,Incomplete,,Jesús Navas González,6821.0,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,138,Manchester City,36,"['192b065a-16cb-42b3-bde7-80e86435e529', '2bb7d505-b281-431a-8119-5e4a880bce97', 'f2a6419b-20d8-4f9b-9495-10c5395e7049']",9,,,,,,,,,,,,,,,,,Manchester City,36,00:17:09.399,Pass,True
,,,,,,,,,,,,,,,,,1.982697,,,,,,,,,,,256d2a6f-293b-457c-9b5a-e41cfd5e0d5f,2361,,"[120.0, 80.0]",3754233,63,,,,,-1.76041,,Right Foot,,,"[112.4, 40.4]",,High Pass,,40.322697,,Incomplete,True,,,,,,Outswinging,,Corner,2,From Corner,Jesús Navas González,6821.0,Right Wing,139,Manchester City,36,['1481016a-5691-4145-b210-e51e0d76915c'],14,,,,,,,,,,,,,,,,,Manchester City,36,00:18:14.367,Pass,
,,,,,,,,,,,,,,,,,1.287439,,,,,,,,,,,d7b44d5e-f31a-4e84-a19b-a3b59cb97cc6,2365,,"[89.9, 18.7]",3754233,63,,,,,-0.6819947,,Left Foot,,,"[101.6, 9.2]",,Ground Pass,,15.071164,,,,Raheem Sterling,3233.0,,,,,,,2,From Corner,Aleksandar Kolarov,5596.0,Left Back,139,Manchester City,36,['85c77ed4-2cb2-42ee-9d80-03b506aa0b52'],19,,,,,,,,,,,,,,,,,Manchester City,36,00:18:19.898,Pass,
