50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24c57543-5047-4eef-995b-43fcc86627e4,3483,,"[104.1, 75.8]",3753978,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kyle Naughton,3340.0,Right Back,194,Swansea City,26,['8dcfed87-3573-4768-9aa2-1029e53e6c17'],55,,,,,,,,,,,,,,,,,,Swansea City,26,00:48:55.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ae5db2e-e6d5-4221-9a20-c389aad89c4d,3487,,"[47.5, 21.4]",3753978,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graziano Pellè,11062.0,Center Forward,195,Southampton,25,['ea502885-b257-4ac7-a9ed-15936ae27623'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:49:05.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8efcb20c-2678-46e9-89a5-61e4161849b8,3490,,"[49.5, 10.1]",3753978,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Miguel Jiménez López,6695.0,Right Wing,195,Southampton,25,"['b3f26f86-9893-4af8-bc6d-13a42536d2b6', 'cfc958c1-fa53-4cad-925d-96a29937f99c']",7,,,,,,,,,,,,,,,,,,Southampton,25,00:49:07.898,Ball Receipt*,True
,,,,"[59.9, 41.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,ad606e4b-7005-4df9-b398-07f5c05f617e,7,,"[59.9, 41.7]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gylfi Þór Sigurðsson,3944.0,Left Attacking Midfield,2,Swansea City,26,"['00c21d60-b197-48cf-8cb2-966c03d492be', 'd8e16ced-0600-4720-b560-974d3177c055']",1,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:01.232,Carry,
,,,,"[47.7, 38.4]",,,,,,,,,,,,1.14702,,,,,,,,,,,,,,,97e82743-05dd-4e30-b242-d362d6c53a77,10,,"[48.8, 37.9]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Federico Fernández,3290.0,Right Center Back,2,Swansea City,26,"['0a9a3081-b837-45a4-9d9d-b04efd307839', '4beecf6c-da49-4c74-91dd-78d5aca1b1d3']",2,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:02.094,Carry,
,,,,"[41.2, 71.5]",,,,,,,,,,,,3.325697,,,,,,,,,,,,,,,7d2607be-3af0-4659-a83a-c05c4be74207,13,,"[43.9, 73.1]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kyle Naughton,3340.0,Right Back,2,Swansea City,26,"['76238a38-b500-43cb-8ed7-190ec22b557d', 'b011a6ed-d4b7-445e-95f9-e9c7afb8a15f']",4,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:04.674,Carry,
,,,,"[17.1, 59.0]",,,,,,,,,,,,1.131513,,,,,,,,,,,,,,,a9a11ef5-ef44-45e9-a7e1-e7a9a16bb4f0,16,,"[18.2, 60.4]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Federico Fernández,3290.0,Right Center Back,2,Swansea City,26,"['40afda20-1616-4b41-aabe-c5b6be8d7418', 'cf8b6980-6d66-4438-a2cc-5ac98585de74']",9,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:09.057,Carry,
,,,,"[8.7, 28.1]",,,,,,,,,,,,1.96074,,,,,,,,,,,,,,,af92da84-0e5a-49d6-bc20-470525c71550,20,,"[7.8, 31.9]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Łukasz Fabiański,3262.0,Goalkeeper,2,Swansea City,26,"['4384876e-2cd2-4454-842b-2bcca52142e8', '887c0d00-537d-437a-a046-76c7b3091c27', 'cc28777c-6d72-4952-b613-566590bf6e8e']",12,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:12.144,Carry,True
,,,,"[22.8, 14.2]",,,,,,,,,,,,0.976884,,,,,,,,,,,,,,,516436f4-c5c3-4562-8295-107a5c8d19e3,23,,"[21.4, 14.0]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ashley Williams,3644.0,Left Center Back,2,Swansea City,26,"['9bac2bf6-5c65-40e6-a016-bb1281092c3a', 'ab408422-2346-4b92-ab34-d73bb17e1404']",15,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:15.361,Carry,
,,,,"[27.6, 17.0]",,,,,,,,,,,,0.24971,,,,,,,,,,,,,,,57a6231a-d9f9-4e35-aeaf-bb4cfcd6ef4d,26,,"[27.6, 17.0]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonjo Shelvey,3057.0,Left Center Midfield,2,Swansea City,26,"['8981852c-0534-4388-a7da-6da677de1d07', 'd7cf0b3d-8a1a-4aea-bdc4-78f46f3cdb49']",16,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:16.923,Carry,
,,,,"[5.9, 23.5]",,,,,,,,,,,,1.31629,,,,,,,,,,,,,,,2cd5397b-57b8-4410-96c6-484b9cecccf0,29,,"[6.5, 25.6]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Łukasz Fabiański,3262.0,Goalkeeper,2,Swansea City,26,"['235af98b-0ebb-419d-b2be-7b4b1fb12be8', '8a5ea030-6e00-4695-aaf1-2b4b78b766dd', 'f48c819c-2e05-40ac-9758-3f9757549f67']",18,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:18.474,Carry,True
,,,,"[84.6, 73.5]",,,,,,,,,,,,1.779766,,,,,,,,,,,,,,,24375837-32ab-4ae9-8725-037e29703464,35,,"[97.3, 75.1]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,3,Southampton,25,"['189470d9-dfc6-4531-9452-a974b2523e96', 'b1642ead-3188-46ca-a06f-b2a76876c2d6']",41,,,,,,,,,,,,,,,,,,Southampton,25,00:00:41.269,Carry,
,,,,"[9.5, 22.1]",,,,,,,,,,,,0.434477,,,,,,,,,,,,,,,2920efcb-ad68-4b72-9e4c-28ffd97735e4,44,,"[9.5, 22.1]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,3,Southampton,25,"['960529ba-6039-4329-8b29-10807bbea99a', 'c79446eb-b203-441a-aeaf-840d58623823']",52,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:52.687,Carry,
,,,,"[47.9, 6.2]",,,,,,,,,,,,1.698924,,,,,,,,,,,,,,,aaade7e1-7867-4b66-b0b1-958addccfeeb,48,,"[48.5, 26.2]",3753978,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,3,Southampton,25,"['238060d0-cbc0-420c-8eff-291ce28f1df3', '71ac8a30-bd20-40bf-9553-6f0fb7d30c32']",59,,,,,,,,,,,,,,,,,,Southampton,25,00:00:59.171,Carry,
,,,,"[72.7, 75.8]",,,,,,,,,,,,1.526351,,,,,,,,,,,,,,,d9292a2a-63d4-47c0-8613-042a5adfffe1,55,,"[72.7, 75.8]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Ayew Pelé,3347.0,Right Attacking Midfield,4,Swansea City,26,"['1dffb11d-dcef-4976-9ddb-3db3de67efe6', '42802937-0e56-4c0c-9809-57eb194553ed']",7,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:07.931,Carry,
,,,,"[63.2, 74.8]",,,,,,,,,,,,0.635071,,,,,,,,,,,,,,,18c6cbad-541f-405c-93e5-c88fa302691d,58,,"[63.2, 75.0]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Naughton,3340.0,Right Back,4,Swansea City,26,"['451df5e4-4635-4290-bd84-3490510ec718', '734bb31d-a0f0-445a-86fb-30ab1e5984cd']",10,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:10.483,Carry,
,,,,"[40.9, 66.6]",,,,,,,,,,,,4.246339,,,,,,,,,,,,,,,226cacd0-ac67-4aaf-8d04-1892053e7774,61,,"[56.7, 65.0]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,4,Swansea City,26,"['0d536229-b0a7-4769-be59-e40f8416e7d5', '17367b70-4e5a-463e-ab1b-06adc894e31a', '264641e5-ec61-495b-9335-d44cd4039192']",11,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:11.768,Carry,True
,,,,"[8.4, 62.5]",,,,,,,,,,,,1.478723,,,,,,,,,,,,,,,3339b9d8-95d8-4e6d-93c3-46477420738c,66,,"[6.8, 58.2]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,4,Swansea City,26,"['73f1d403-1e1b-4ed2-92f9-1bf03a20ed6b', 'b0e70a1a-7f23-423a-9fe5-a507b1fc008b', 'ec655efc-e672-456c-bec8-c86815f51eec']",17,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:17.979,Carry,True
,,,,"[57.2, 50.3]",,,,,,,,,,,,3.070995,,,,,,,,,,,,,,,8ecbd995-e93f-44cc-8365-c9a290e91bfd,72,,"[57.5, 63.6]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Right Center Midfield,4,Swansea City,26,"['206a7cd5-d43c-443d-ac18-104d6ed12c42', '3ba2d05d-625a-4fbf-9384-d508bc611b63']",24,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:24.220,Carry,
,,,,"[61.3, 43.8]",,,,,,,,,,,,2.064293,,,,,,,,,,,,,,,590e3632-028f-47f9-acc2-62e968f81628,75,,"[54.5, 43.0]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Left Center Midfield,4,Swansea City,26,"['2f3aa9c8-f002-444e-916d-ab0e12bf1e45', 'ea0f410d-55de-4ed6-87f5-6be0f96259a2']",28,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:28.162,Carry,
,,,,"[76.5, 49.2]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,58aaf7dc-3434-487d-91b5-add59a08a196,78,,"[76.2, 49.2]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Ayew Pelé,3347.0,Right Attacking Midfield,4,Swansea City,26,"['2829e496-719c-4a03-bae7-bd5f7ede484f', 'eda51306-e594-417c-b366-8a076fe59339']",31,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:31.032,Carry,
,,,,"[61.6, 52.5]",,,,,,,,,,,,0.13228,,,,,,,,,,,,,,,6310ba0f-4da4-498e-98eb-204f9aa5ca95,81,,"[61.8, 52.5]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,4,Swansea City,26,"['a2f59f56-d2cc-457e-84be-c031213602e0', 'caeac834-0e67-4caa-97cd-2194fdfa6eb0']",32,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:32.359,Carry,
,,,,"[62.1, 43.8]",,,,,,,,,,,,2.530641,,,,,,,,,,,,,,,809461ae-77c7-4871-91b8-98a2dabe3fb4,84,,"[64.6, 42.2]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Left Center Midfield,4,Swansea City,26,"['3d1fcb82-195b-4f22-b5c4-7022829dfb65', 'bda212d9-ae9a-4bf8-bc81-dba99daa1b25', 'bfc5d583-bd82-4ee7-8b9b-01158360b45a']",33,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:33.180,Carry,True
,,,,"[62.7, 21.6]",,,,,,,,,,,,1.840539,,,,,,,,,,,,,,,75482d4a-5928-487a-8bf9-2c9c7f7adbcf,88,,"[55.9, 26.7]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,4,Swansea City,26,"['0501d955-ada4-4ec7-9f22-c393b755a3a3', '6a2acfd1-d7e2-41a6-b606-ed87f28ee79c']",37,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:37.140,Carry,
,,,,"[73.0, 2.3]",,,,,,,,,,,,0.261524,,,,,,,,,,,,,,,1ac6334a-e750-4d8d-b987-c2e0aea9cae2,91,,"[73.0, 2.3]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neil Taylor,9627.0,Left Back,4,Swansea City,26,"['21325cb4-9be6-46ca-825a-0b34bc949a74', 'f714c2da-289b-415c-a008-b1d9cf58b227']",40,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:40.283,Carry,
,,,,"[53.7, 10.4]",,,,,,,,,,,,1.734188,,,,,,,,,,,,,,,a8dca999-373c-43e8-bf62-85197bb90e8c,94,,"[56.1, 9.6]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,4,Swansea City,26,"['2c23d176-96a0-4741-9eef-90d4439b89a0', '62179ce9-184e-4960-b2c7-a5784ea56b90']",42,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:42.293,Carry,
,,,,"[49.4, 53.0]",,,,,,,,,,,,2.610246,,,,,,,,,,,,,,,49fc3564-8cfa-483f-98dc-987fbcf4669f,97,,"[43.7, 50.6]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,4,Swansea City,26,"['6ecb81b5-bde3-4645-b384-812f1bb4d76d', 'e7689b6f-9687-4337-9bc9-582d1d0543fe']",46,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:46.409,Carry,
,,,,"[57.2, 54.1]",,,,,,,,,,,,1.13842,,,,,,,,,,,,,,,bfa13557-d95d-4898-80d8-103f68e28ce3,100,,"[57.2, 54.4]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Right Center Midfield,4,Swansea City,26,"['a1fbfb5b-4833-4954-bcc7-25bff26fe432', 'f9d416bd-54e8-4ef0-91db-aca47a39b4bf']",49,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:49.803,Carry,
,,,,"[52.3, 38.1]",,,,,,,,,,,,0.405234,,,,,,,,,,,,,,,d24afaa8-88ad-4f20-9180-34cc8349bd7a,103,,"[52.6, 38.1]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,4,Swansea City,26,"['250a2086-3ffd-484e-bec0-ac35ee2835c9', '51f88d09-0787-4dce-9311-6a4b6c7ba93b']",52,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:52.987,Carry,
,,,,"[49.9, 15.6]",,,,,,,,,,,,3.296523,,,,,,,,,,,,,,,ade221bd-3f91-4f07-9221-cb4f62d2a0a2,106,,"[49.9, 15.3]",3753978,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,4,Swansea City,26,"['12f0203b-53e2-43a4-b716-f19d2de6612b', '27a754f4-a1c9-4266-b552-2311fc316b5c']",55,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:55.563,Carry,
,,,,"[62.1, 2.6]",,,,,,,,,,,,2.318429,,,,,,,,,,,,,,,870a534c-2437-4286-9be3-24c83cb57e42,109,,"[63.7, 2.3]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neil Taylor,9627.0,Left Back,4,Swansea City,26,"['2967314f-42ff-4c68-8bb0-17dcf1a980cf', '994aae5e-3477-4ed6-ba62-171b63cf055e', 'd07613a3-a4e5-4941-ae5b-f6bb32873690']",0,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:00.267,Carry,True
,,,,"[36.1, 14.2]",,,,,,,,,,,,2.445191,,,,,,,,,,,,,,,384ae94b-1d55-466d-b50d-9dab924f82cc,113,,"[38.0, 13.4]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,4,Swansea City,26,"['638bbb7d-ff50-4ecc-8adf-89f2d21a6267', 'daf0ff1d-25b7-4215-a82b-7b07fbf658f7']",4,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:04.405,Carry,
,,,,"[47.2, 64.4]",,,,,,,,,,,,1.946461,,,,,,,,,,,,,,,c864ec3f-7253-4386-827a-1bf36e664e4d,116,,"[35.8, 63.4]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,4,Swansea City,26,"['6ed91ed9-a48d-4a5c-a12c-544794f333ee', 'ef1d7c33-76c9-4914-8d34-4fcfa07d5d1b']",9,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:09.175,Carry,
,,,,"[64.3, 75.8]",,,,,,,,,,,,0.580099,,,,,,,,,,,,,,,d6875d1f-730c-41ef-b153-fff89ffe6bde,119,,"[64.3, 75.8]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Naughton,3340.0,Right Back,4,Swansea City,26,"['18bd99b1-d9b7-4991-bea6-87a9f895f56b', '511f083f-0e70-421d-be70-206f5c0239b4']",12,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:12.185,Carry,
,,,,"[76.4, 5.3]",,,,,,,,,,,,0.7098,,,,,,,,,,,,,,,8ded1b56-c78e-49ae-9d56-7e88424137b9,126,,"[72.6, 5.1]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,5,Southampton,25,"['0796dc07-0cbb-447a-a2f9-b808ea53afc0', '37563a57-b701-4021-aee9-eba2b64e1993', '7101afe6-7433-4673-8875-8025b021c86f', 'b3d8e9f4-fbd2-4426-9797-ccfc0e71bb05']",18,,,,,,,,,,,,,,,,,,Southampton,25,00:02:18.939,Carry,True
,,,,"[111.2, 8.9]",,,,,,,,,,,,4.264572,,,,,,,,,,,,,,,ce7cc800-fa10-444b-841e-c8e37e342f9d,129,,"[76.4, 5.3]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,5,Southampton,25,"['0796dc07-0cbb-447a-a2f9-b808ea53afc0', '5a65c327-6515-4c45-a037-8677ee4977fd', '7101afe6-7433-4673-8875-8025b021c86f']",19,,,,,,,,,,,,,,,,,,Southampton,25,00:02:19.649,Carry,True
,,,,"[103.0, 29.0]",,,,,,,,,,,,0.239999,,,,,,,,,,,,,,,5cc4d751-abec-4ca3-b8ca-3d2249fa5cfd,132,,"[103.0, 29.0]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Graziano Pellè,11062.0,Center Forward,5,Southampton,25,"['ada2ddc8-f2bd-40f1-a65d-f1b32a664570', 'e5c9652e-5e15-4da5-8cc6-49149df3e892']",24,,,,,,,,,,,,,,,,,,Southampton,25,00:02:24.851,Carry,
,,,,"[103.6, 62.1]",,,,,,,,,,,,2.677597,,,,,,,,,,,,,,,d2e20b03-e506-411a-978c-3f360d719c2f,136,,"[100.6, 62.6]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,5,Southampton,25,"['054fb75a-5a6c-4793-9b55-f8dd117fcea4', '29d2f36a-6254-47e0-9e24-bdcd7582ce72']",29,,,,,,,,,,,,,,,,,,Southampton,25,00:02:29.178,Carry,
,,,,"[67.2, 31.4]",,,,,,,,,,,,0.112499,,,,,,,,,,,,,,,b92df103-3137-4273-b1c2-6ad8c4c5c763,150,,"[66.4, 30.3]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,5,Southampton,25,"['572753ae-5a9d-4b3f-b075-6040034936b2', '8611f713-9d1a-49d7-a9d1-0edf02d0a67a', '88a8b07f-deb6-44c0-8390-e7fa945a6fc9']",45,,,,,,,,,,,,,,,,,,Southampton,25,00:02:45.461,Carry,True
,,,,"[84.0, 13.5]",,,,,,,,,,,,0.664507,,,,,,,,,,,,,,,d681d935-ccf7-43a2-9327-a94e53459d42,153,,"[85.7, 11.3]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,5,Southampton,25,"['8b09f468-2c47-4333-9d93-49c149a0dcd4', 'd08e5258-286f-459a-b05e-f6707ff2c1e4']",47,,,,,,,,,,,,,,,,,,Southampton,25,00:02:47.340,Carry,
,,,,"[74.0, 24.3]",,,,,,,,,,,,1.346564,,,,,,,,,,,,,,,89cd138e-14d4-481b-aeb9-52e821571fe0,156,,"[76.7, 22.2]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Wanyama,3098.0,Left Defensive Midfield,5,Southampton,25,"['159d221f-baba-4b90-87f7-3ce4c21bac7e', '168e52cf-1077-4877-bb3d-6dc85fce50d0', '962aad82-acbb-4b32-bf41-1d8690a9fff1']",48,,,,,,,,,,,,,,,,,,Southampton,25,00:02:48.871,Carry,True
,,,,"[76.4, 39.5]",,,,,,,,,,,,1.97437,,,,,,,,,,,,,,,8f7e5ff9-b577-4a28-9cc9-a22590c3ee80,160,,"[74.0, 24.3]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Wanyama,3098.0,Left Defensive Midfield,5,Southampton,25,"['11bd3498-1584-47f9-8864-1d081f1ebb79', '962aad82-acbb-4b32-bf41-1d8690a9fff1', 'ba4671d8-ac8e-49e6-b1a7-20a65972e7ea', 'd9688631-0e88-49bb-b94e-3dd3a46b42d5']",50,,,,,,,,,,,,,,,,,,Southampton,25,00:02:50.218,Carry,True
,,,,"[97.1, 69.9]",,,,,,,,,,,,4.028884,,,,,,,,,,,,,,,3d4cb404-c89d-457a-ad8d-bc36f3a71d2e,164,,"[76.2, 64.0]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,5,Southampton,25,"['521d0dbe-3722-4b12-8da5-a8aa23e38ba2', 'b331f6ef-1487-4bb8-a102-283e3ea51287']",53,,,,,,,,,,,,,,,,,,Southampton,25,00:02:53.466,Carry,
,,,,"[89.2, 68.6]",,,,,,,,,,,,0.760318,,,,,,,,,,,,,,,dc374496-5746-4eca-b0bd-53329c287ead,167,,"[89.2, 68.6]",3753978,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,5,Southampton,25,"['576ca29f-6243-4d9d-b18d-98a938657e8a', 'cd46437d-357b-46b4-b26a-2af394423134']",58,,,,,,,,,,,,,,,,,,Southampton,25,00:02:58.419,Carry,
,,,,"[91.9, 60.4]",,,,,,,,,,,,2.2168,,,,,,,,,,,,,,,c7870ae0-ada4-4296-83dc-c6f24a66bc62,171,,"[98.1, 60.4]",3753978,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Graziano Pellè,11062.0,Center Forward,5,Southampton,25,"['6941bac9-d975-4e55-ba13-adfc7c5f9f0e', 'a3c147f2-a142-4075-a652-d2c6890a66d6', 'e13d5da9-9205-47b0-b372-475e077ffce5', 'f378adb5-dd25-4e94-ad00-9f27acaa772a']",0,,,,,,,,,,,,,,,,,,Southampton,25,00:03:00.180,Carry,True
,,,,"[69.7, 48.5]",,,,,,,,,,,,0.407436,,,,,,,,,,,,,,,a1153e67-6a6c-42d4-8b77-554deb83377f,177,,"[70.5, 49.6]",3753978,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Ward-Prowse,3328.0,Right Defensive Midfield,5,Southampton,25,"['516796f3-9716-4d6f-ba36-85ad5d635fdd', '84809286-d586-431a-b8a1-0d2949e72cc1']",4,,,,,,,,,,,,,,,,,,Southampton,25,00:03:04.775,Carry,
,,,,"[79.7, 21.6]",,,,,,,,,,,,1.180558,,,,,,,,,,,,,,,f6fcddb6-f804-42be-ac31-808aa67c19f5,182,,"[76.4, 21.6]",3753978,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,5,Southampton,25,"['789a7b41-fa58-4974-892e-705c3ebfde20', 'ade10666-d56c-4787-ab6b-b90de2e00b1d']",7,,,,,,,,,,,,,,,,,,Southampton,25,00:03:07.948,Carry,
,,,,"[98.1, 26.8]",,,,,,,,,,,,1.659038,,,,,,,,,,,,,,,b840a8bf-fcd6-456d-ac39-933a99207eac,185,,"[93.0, 27.9]",3753978,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,5,Southampton,25,"['399e357b-9fcc-4a5c-9c5a-4692c702f1a3', '67f262eb-8578-4c12-b372-2c324f8b5fd1', '7ccb60f6-7437-4872-b004-b2ac2cf32b3b']",9,,,,,,,,,,,,,,,,,,Southampton,25,00:03:09.944,Carry,True
,,,,"[112.8, 14.3]",,,,,,,,,,,,3.32728,,,,,,,,,,,,,,,be68ed7f-201f-4c7b-b3bb-22ff42cf5f25,189,,"[103.6, 6.4]",3753978,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,5,Southampton,25,"['c854206d-74d0-4a1a-b844-b4cbaf028500', 'cf8d9d89-2770-4211-842c-b1f513e8b5cc']",13,,,,,,,,,,,,,,,,,,Southampton,25,00:03:13.211,Carry,
,,,,"[109.8, 55.5]",,,,,,,,,,,,0.933924,,,,,,,,,,,,,,,4dbb9539-7e7f-45fa-8188-2d24689d3a40,192,,"[111.2, 56.4]",3753978,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,5,Southampton,25,"['36c9dd91-3c02-4589-abd8-14bd28e8b1af', 'ac6867f7-9008-406b-9b8d-aeef8223094c']",18,,,,,,,,,,,,,,,,,,Southampton,25,00:03:18.929,Carry,
