50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.693424,,,,,,,,,,,,,,e67f0def-f303-4714-9b9b-a4b6ded70f5c,639,,"[73.9, 49.9]",3754163,11,,,,,0.88389266,,Right Foot,,,"[85.3, 63.8]",,Ground Pass,,17.976929,Incomplete,,Jack Frank Porteous Cork,3462.0,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,17,Swansea City,26,"['8dd0c665-b3f8-4b8c-8abd-0f69ef16ceae', 'ef426276-662a-49e6-bb6b-bcc315bcb5b2']",59,,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:59.675,Pass,
,,,,,,,,,,,,,,,,,1.526872,,,,,,,,,,,,,,fbb20553-940d-4be8-bb22-6b819a09e55f,645,,"[23.9, 25.0]",3754163,12,,,,,0.6213837,,Left Foot,,,"[48.9, 42.9]",,High Pass,,30.74752,,,Romelu Lukaku Menama,3289.0,,,,,,1,Regular Play,Leighton Baines,3518.0,Left Back,17,Swansea City,26,"['64393767-cf1e-4ce4-85ca-77c5a1439c10', 'd934321f-1c46-4aa6-9955-315f97f11213']",3,,,,,,,,,,,,,,,,,,,Everton,29,00:12:03.175,Pass,True
,,,,,,,,,,,,,,,,,1.120707,,,,,,,,,,,,,,836cd168-4915-47fb-8189-807aa96034d8,648,,"[48.9, 42.9]",3754163,12,,,,,-2.4642062,,Left Foot,,,"[44.3, 39.2]",,High Pass,,5.903389,Incomplete,,Ross Barkley,4275.0,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,17,Swansea City,26,"['13ad7cbf-b752-490e-ba6f-97ee448b152f', '9000b5b5-d895-45d7-b53c-54d703458e86']",4,,,,,,,,,,,,,,,,,,,Everton,29,00:12:04.715,Pass,
,,,,,,,,,,,,,,,,,0.585966,,,,,,,,,,,,,,9000b5b5-d895-45d7-b53c-54d703458e86,650,,"[75.8, 40.9]",3754163,12,,,,,-0.76721835,,Head,,,"[81.4, 35.5]",,High Pass,,7.77946,,,Gylfi Þór Sigurðsson,3944.0,,,,,Recovery,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,17,Swansea City,26,"['4eda9584-1ca8-4396-a664-cb7a2b5139d6', '836cd168-4915-47fb-8189-807aa96034d8']",5,,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:05.836,Pass,
,,,,,,,,,,,,,,,,,1.301898,,,,,,,,,,,,,,87c618b2-e134-46d6-a91c-a025f745b7b4,658,,"[33.1, 51.2]",3754163,12,,,,,0.09416513,,Right Foot,,,"[69.1, 54.6]",,Low Pass,,36.1602,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,17,Swansea City,26,"['dd81698c-8757-42ad-8ed0-a508c318179f', 'f788b6e0-b610-42fc-a187-353e331750ca']",10,,,,,,,,,,,,,,,,,,,Everton,29,00:12:10.073,Pass,
,,,,,,,,,,,,,,,,,1.601873,,,,,,,,,,,,,,f788b6e0-b610-42fc-a187-353e331750ca,660,,"[51.0, 25.5]",3754163,12,,,,,0.026309717,,Right Foot,,,"[66.2, 25.9]",,Low Pass,,15.205262,,,Leon Britton,4631.0,,,,,Recovery,1,Regular Play,Neil Taylor,9627.0,Left Back,17,Swansea City,26,"['87c618b2-e134-46d6-a91c-a025f745b7b4', 'c6359d68-d625-4cf2-a284-d771bbbc1c8f']",11,,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:11.375,Pass,
,,,,,,,,,,,,,,,,,0.482347,,,,,,,,,,,,,,8cb06581-499c-4cf2-8d55-ad43b8b572d9,665,,"[76.4, 33.4]",3754163,12,,,,,0.3274002,,Right Foot,,,"[87.0, 37.0]",,Ground Pass,,11.194641,,,Wayne Routledge,3449.0,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,17,Swansea City,26,"['805b86bc-0dc8-4af1-87c6-0aefdeeabf67', '8af426c7-1cd1-41d0-9a6d-8c1f8b118b90']",16,,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:16.603,Pass,True
,,,,,,,,,,,,,,,,,0.832617,,,,,,,,,,,,,,3bb70149-46d6-45f7-8a1e-e6d62863eab9,668,,"[87.0, 37.0]",3754163,12,,,,,1.8793026,,Right Foot,,,"[84.1, 46.1]",,Ground Pass,,9.550916,Incomplete,,André Ayew Pelé,3347.0,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Wing,17,Swansea City,26,"['a19e2674-251f-42bd-9db8-203282cf885c', 'd943c257-bd05-4c4d-b7e2-cbbcc0c91632']",17,,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:17.227,Pass,
,,,,,,,,,,,,,,,,,1.039998,,,,,,,,,,,,,,6d6e0cf7-a556-4967-b4ff-9ee4336e32ac,675,,"[44.8, 48.7]",3754163,12,,True,,,-1.8356136,,Left Foot,,,"[40.0, 31.0]",,Ground Pass,,18.339302,,,José Ramiro Funes Mori,4629.0,,,,,Free Kick,1,From Free Kick,Gareth Barry,3633.0,Center Defensive Midfield,18,Everton,29,['fbbbd501-5aa6-4419-901b-97e8c15c846f'],47,,,,,,,,,,,,,,,,,,,Everton,29,00:12:47.892,Pass,
,,,,,,,,,,,,,,,,,1.589045,,,,,,,,,,,,,,81de74ba-ebf9-4997-928b-d67cf7bb7849,677,,"[43.3, 25.6]",3754163,12,,True,,,-1.0929652,,Right Foot,,,"[52.0, 8.8]",,Ground Pass,,18.919039,,,Leighton Baines,3518.0,,,,,,1,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,18,Everton,29,['3220eca8-9c67-46af-8633-dbc91105fcab'],49,,,,,,,,,,,,,,,,,,,Everton,29,00:12:49.721,Pass,
,,,,,,,,,,,,,,,,,1.613602,,,,,,,,,,,,,,b0d75a17-2df7-4b7f-aab9-3a9b79689ecd,679,,"[52.0, 8.8]",3754163,12,,,,,0.2356386,,Left Foot,,,"[92.4, 18.5]",,Ground Pass,,41.548164,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,1,From Free Kick,Leighton Baines,3518.0,Left Back,18,Everton,29,"['8e509608-e1e3-41d5-9d1a-2ed3f70a5698', 'aca0dc1a-4d5d-4be5-8403-ba32f7b2a0f2']",52,,,,,,,,,,,,,,,,,,,Everton,29,00:12:52.404,Pass,
,,,,,,,,,,,,,,,,,1.375356,,,,,,,,,,,,,,a3f94a2e-5146-42a1-a26e-7a6641f0b5a5,684,,"[29.1, 74.1]",3754163,12,,,,,-0.5761766,,Right Foot,,,"[46.8, 62.6]",,Ground Pass,,21.107819,,,Gylfi Þór Sigurðsson,3944.0,,,,,,1,From Free Kick,Federico Fernández,3290.0,Right Center Back,18,Everton,29,['b323de9a-c0af-4c8e-94f4-d10614e9b24d'],56,,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:56.434,Pass,
,,,,,,,,,,,,,,,,,0.025529,,,,,,,,,,,,,,581987f8-c4ac-4940-8ac8-a7601f1a9089,687,,"[47.0, 63.2]",3754163,12,,,,,-0.5667292,,Right Foot,,,"[50.3, 61.1]",,Ground Pass,,3.9115214,Incomplete,,André Ayew Pelé,3347.0,,,,,,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Forward,18,Everton,29,"['039e77e9-08d5-4cc5-a76b-3c0cec3e4a4d', 'e1760f1b-816c-4312-9c4f-bc1d3cbfc579']",59,,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:59.062,Pass,
,,,,,,,,,,,,,,,,,2.466156,,,,,,,,,,,,,,6bbb5dc4-26c6-4896-b69c-b676453a8aae,691,,"[78.3, 10.8]",3754163,13,,,,,2.0344439,,Left Foot,,,"[66.2, 35.0]",,Ground Pass,,27.056423,,,Tom Cleverley,3683.0,,,,,,1,From Free Kick,Gareth Barry,3633.0,Center Defensive Midfield,18,Everton,29,['56db7c8a-c373-4e5f-a00e-988585dab278'],2,,,,,,,,,,,,,,,,,,,Everton,29,00:13:02.592,Pass,
,,,,,,,,,,,,,,,,,1.427701,,,,,,,,,,,,,,63d2db5a-ab49-437b-a4fc-4214707a2216,694,,"[66.2, 35.4]",3754163,13,,,,,1.377912,,Right Foot,,,"[71.2, 61.0]",,Ground Pass,,26.083712,,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,From Free Kick,Tom Cleverley,3683.0,Left Center Midfield,18,Everton,29,['4d94db16-a127-4738-817a-0c799775f1c1'],5,,,,,,,,,,,,,,,,,,,Everton,29,00:13:05.058,Pass,
,,,,,,,,,,,,,,,,,1.001604,,,,,,,,,,,,,,4b50402e-2215-42c1-a8e0-3adff5e05d7a,697,,"[77.7, 72.5]",3754163,13,,,,,-1.6070707,,Right Foot,,,"[76.8, 47.7]",,Ground Pass,,24.816326,,,Ross Barkley,4275.0,,,,,,1,From Free Kick,Gerard Deulofeu Lázaro,3726.0,Right Wing,18,Everton,29,['9bab22b3-1548-4528-ada9-7a91114c076a'],9,,,,,,,,,,,,,,,,,,,Everton,29,00:13:09.994,Pass,
,,,,,,,,,,,,,,,,,0.727157,,,,,,,,,,,,,,186b76f4-e327-4684-aa0f-4efbbf700794,701,,"[76.8, 45.6]",3754163,13,,,,,-0.028977394,,Left Foot,,,"[90.6, 45.2]",,Ground Pass,,13.805796,,,Romelu Lukaku Menama,3289.0,,,,,,1,From Free Kick,Ross Barkley,4275.0,Right Center Midfield,18,Everton,29,['d7944df9-2f4c-4c52-bb1d-f04c2210b291'],12,,,,,,,,,,,,,,,,,,,Everton,29,00:13:12.426,Pass,
,,,,,,,,,,,,,,,,,4.233973,,,,,,,,,,,,,,0e9f3632-e0ad-42bc-8182-36222973b024,709,,"[75.2, 47.7]",3754163,13,,,,,0.8930422,,Right Foot,,,"[101.2, 80.0]",,Ground Pass,,41.46432,Out,,Gerard Deulofeu Lázaro,3726.0,,,,,Recovery,1,From Free Kick,Gareth Barry,3633.0,Center Defensive Midfield,18,Everton,29,['608efeff-91b3-4417-a588-59ffa46dc222'],16,,,,,,,,,,,,,,,,,,,Everton,29,00:13:16.423,Pass,
,,,,,,,,,,,,,,,,,3.394865,,,,,,,,,,,,,,08a581df-588c-4692-8e5f-75d33bd740c7,712,,"[18.3, 0.1]",3754163,13,,True,,,0.3296244,,,,,"[33.5, 5.3]",,High Pass,,16.064869,Incomplete,,,,,,,,Throw-in,1,From Throw In,Neil Taylor,9627.0,Left Back,19,Swansea City,26,['dd65df23-1d7d-4e5a-b77d-1c5818db8266'],46,,,,,,,,,,,,,,,,,,,Swansea City,26,00:13:46.817,Pass,
,,,,,,,,,,,,,,,,,0.628468,,,,,,,,,,,,,,d23a9195-34fe-434a-b5ca-c5c4fc91b972,714,,"[87.5, 71.9]",3754163,13,,,,,-0.44092426,,Right Foot,,,"[96.4, 67.7]",,Ground Pass,,9.84124,,,Tom Cleverley,3683.0,,,,,,1,Regular Play,Ross Barkley,4275.0,Right Center Midfield,20,Everton,29,['85a34c1c-d2b7-4810-887e-bb5bdebb98bf'],51,,,,,,,,,,,,,,,,,,,Everton,29,00:13:51.987,Pass,
,,,,,,,,,,,,,,,,,1.04036,,,,,,,,,,,,,,092af866-d244-4b02-ba20-83e99bbe13d3,717,,"[97.9, 70.6]",3754163,13,,,,,2.5127964,,Right Foot,,,"[90.2, 76.2]",,Ground Pass,,9.521029,,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Center Midfield,20,Everton,29,['41f02428-1ec0-4a2a-bbb2-e213e8d7c6b7'],53,,,,,,,,,,,,,,,,,,,Everton,29,00:13:53.716,Pass,
,,,,,,,,,,,,,,,,,0.900341,,,,,,,,,,,,,,ee37a4fb-f4e6-484c-b982-f8f6de0ff0f8,720,,"[93.7, 73.3]",3754163,13,,,,,-1.4417465,,Right Foot,,,"[95.4, 60.2]",,Ground Pass,,13.209845,,,Ross Barkley,4275.0,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,20,Everton,29,['2c494fdd-1e8f-46eb-b15f-65ea78244e92'],58,,,,,,,,,,,,,,,,,,,Everton,29,00:13:58.401,Pass,
,,,,,,,,,,,,,,,,,1.410405,,,,,,,,,,,,,,fc4919c8-0568-4b32-8a8b-23c17e88ad12,722,,"[95.4, 60.0]",3754163,13,,,,,-2.9073374,,Right Foot,,,"[86.6, 57.9]",,Ground Pass,,9.047099,,,Gareth Barry,3633.0,,,,,,1,Regular Play,Ross Barkley,4275.0,Right Center Midfield,20,Everton,29,['c56c0ad6-f711-4ff5-8130-ea3185ee8776'],59,,,,,,,,,,,,,,,,,,,Everton,29,00:13:59.301,Pass,
,,,,,,,,,,,,,,,,,1.44989,,,,,,,,,,,,,,1a9037bc-466a-42d2-ae25-d476fbb7d309,724,,"[86.4, 57.9]",3754163,14,,,,,1.5383753,,Left Foot,,,"[87.0, 76.4]",,Ground Pass,,18.509727,,,Tom Cleverley,3683.0,,,,,,1,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,20,Everton,29,['30924826-0a9e-41b2-aefd-55161e33c9bf'],0,,,,,,,,,,,,,,,,,,,Everton,29,00:14:00.712,Pass,
,,,,,,,,,,,,,,,,,1.286722,,,,,,,,,,,,,,3072b021-db47-45dc-97a1-b6c2aedecc74,727,,"[88.9, 76.6]",3754163,14,,,,,-1.0303768,,Right Foot,True,,"[106.0, 48.1]",,High Pass,,33.236427,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Center Midfield,20,Everton,29,"['45657cc5-8404-47f6-aaf1-a722076c88f4', '7c65b9d3-575c-44d7-b611-4fa860176794']",4,,,,,,,,,,,,,,,,,,,Everton,29,00:14:04.070,Pass,
,,,,,,,,,,,,,,,,,0.104586,,,,,,,,,,,,,,c0981be6-43c7-4617-9cbb-7c9a3343bc10,733,,"[22.7, 68.4]",3754163,14,,,,,0.07982998,,Right Foot,,,"[25.2, 68.6]",,Ground Pass,,2.5079873,Incomplete,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Left Wing,21,Swansea City,26,"['3ba9411c-006e-449e-be89-0b810cbb4e41', '97f39311-14ed-49ba-86d6-6c744f85170d']",8,,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:08.693,Pass,True
,,,,,,,,,,,,,,,,,1.299036,,,,,,,,,,,,,,5e60b9fa-aebc-4079-968b-2839b01f7f3d,735,,"[24.9, 80.0]",3754163,14,,,,,-0.59521157,,,,,"[47.2, 64.9]",,Low Pass,,26.931395,,,André Ayew Pelé,3347.0,,,,,Throw-in,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,22,Swansea City,26,['cdf4aff4-3b10-46f6-b7e1-af274310e8d9'],34,,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:34.069,Pass,
,,,,,,,,,,,,,,,,,1.675299,,,,,,,,,,,,,,70401654-0444-42f2-a050-44fbb9462ddd,745,,"[9.9, 45.3]",3754163,14,,,,,-1.1458747,,Right Foot,,,"[19.9, 23.2]",,Ground Pass,,24.257164,,,Ashley Williams,3644.0,,,,,,1,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,23,Swansea City,26,['6b214468-510d-481a-95d3-879bd4ab7452'],56,,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:56.520,Pass,
,,,,,,,,,,,,,,,,,2.683335,,,,,,,,,,,,,,209c7b8a-88bb-479b-8add-eac7da7d2d2c,748,,"[22.7, 24.1]",3754163,15,,,,,1.091277,,Right Foot,,,"[47.4, 71.6]",,High Pass,,53.53821,,,Àngel Rangel Zaragoza,3973.0,,True,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,24,Swansea City,26,['8f532ea4-ad7a-4163-8bfc-9887e6ffdd1c'],1,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:01.437,Pass,
,,,,,,,,,,,,,,,,,1.425662,,,,,,,,,,,,,,d3275a50-4969-4377-b4fa-5ea50298e73b,751,,"[47.4, 70.9]",3754163,15,,,,,-0.9721369,,Right Foot,,,"[56.2, 58.0]",,Low Pass,,15.615697,,,André Ayew Pelé,3347.0,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,25,Swansea City,26,['bc4e40cb-5f2b-4e7a-804d-507f8a33f7cf'],4,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:04.900,Pass,
,,,,,,,,,,,,,,,,,1.43243,,,,,,,,,,,,,,3e10c695-4df7-459a-9a45-b256533149c8,766,,"[33.9, 64.9]",3754163,15,,,,,-2.366295,,Right Foot,,,"[23.9, 55.1]",,Ground Pass,,14.001429,,,Federico Fernández,3290.0,,,,,Recovery,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,25,Swansea City,26,['80e83911-5058-4d04-b7bb-db25a0ce496e'],16,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:16.293,Pass,
,,,,,,,,,,,,,,,,,1.415749,,,,,,,,,,,,,,d9d1b87f-16e6-49e0-9879-8b3dc162c99e,769,,"[24.1, 54.9]",3754163,15,,,,,-1.4605074,,Right Foot,,,"[27.4, 25.1]",,Ground Pass,,29.98216,,,Ashley Williams,3644.0,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,25,Swansea City,26,['bbdba830-6ca3-4ed0-8c7b-19ec479c7be1'],19,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:19.022,Pass,
,,,,,,,,,,,,,,,,,1.484046,,,,,,,,,,,,,,cb70e6d2-e3b8-4e5b-975c-7d37fc26c452,772,,"[27.4, 24.9]",3754163,15,,,,,-0.63040143,,Right Foot,,,"[38.5, 16.8]",,Ground Pass,,13.7411785,,,Sung-Yeung Ki,3605.0,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,25,Swansea City,26,['f75d705b-1b23-4b29-a46f-a02d587b7ec3'],21,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:21.108,Pass,
,,,,,,,,,,,,,,,,,1.052087,,,,,,,,,,,,,,b7c3f133-78c4-485b-a5d6-6bff07134596,775,,"[38.5, 16.8]",3754163,15,,,,,2.4370985,,Right Foot,,,"[28.5, 25.3]",,Ground Pass,,13.124405,,,Ashley Williams,3644.0,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,25,Swansea City,26,['c698b5d2-eef8-445a-859e-89d5aa28618c'],22,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:22.601,Pass,
,,,,,,,,,,,,,,,,,1.437229,,,,,,,,,,,,,,d7ee4a2a-2092-4e02-8d48-05b115d9059e,778,,"[29.1, 25.9]",3754163,15,,,,,1.4493046,,Right Foot,,,"[33.3, 60.3]",,Ground Pass,,34.655445,,,Federico Fernández,3290.0,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,25,Swansea City,26,['ff1417ee-5636-4879-9f50-0c5eb3ac3eb0'],25,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:25.479,Pass,
,,,,,,,,,,,,,,,,,1.152487,,,,,,,,,,,,,,13254c81-9594-4d82-9dca-d2393d1f6014,781,,"[44.1, 60.7]",3754163,15,,,,,-0.53921324,,Right Foot,,,"[68.5, 46.1]",,Ground Pass,,28.434486,Incomplete,,Wayne Routledge,3449.0,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,25,Swansea City,26,"['5236be89-9bcf-49b9-884b-8493bfa33b5e', 'f36ff4c7-229d-4f55-b860-367931a879fa']",29,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:29.482,Pass,
,,,,,,,,,,,,,,,,,1.749447,,,,,,,,,,,,,,0559ee80-36f8-4fcf-9a13-cb346137193c,786,,"[56.2, 36.5]",3754163,15,,,,,0.7967872,,Right Foot,,,"[77.9, 58.7]",,High Pass,,31.044,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,25,Swansea City,26,"['087d5ed4-683a-4df0-a082-c5e81c480852', '53113804-4979-4292-a4f5-3c1db01a762f', 'd5581bc8-8ca2-40db-a533-092773ea1bfc']",31,,,,,,,,,,,,,,,,,,,Everton,29,00:15:31.090,Pass,True
,,,,,,,,,,,,,,,,,2.151434,,,,,,,,,,,,,,53113804-4979-4292-a4f5-3c1db01a762f,789,,"[42.2, 21.4]",3754163,15,,,,,0.008888654,,Left Foot,,,"[64.7, 21.6]",,High Pass,,22.500889,Incomplete,,Sung-Yeung Ki,3605.0,,,,,Recovery,1,Regular Play,Ashley Williams,3644.0,Left Center Back,25,Swansea City,26,"['0559ee80-36f8-4fcf-9a13-cb346137193c', '4e8c0faf-b35b-432a-b3ea-cfa5bea122c6', '6127b2f8-fd84-4bc9-9ae1-660ebfd97295', 'c45aee20-dfc9-4867-8a27-70022e68aa95']",32,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:32.840,Pass,True
,,,,,,,,,,,,,,,,,3.944173,,,,,,,,,,,,,,e1712b4c-834d-4303-93e1-fb1502b0651b,795,,"[41.8, 25.9]",3754163,15,,,,,-0.044089057,,Right Foot,,,"[82.6, 24.1]",,High Pass,,40.839687,Incomplete,,Wayne Routledge,3449.0,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,25,Swansea City,26,"['5841bea6-2d29-4b39-8b2b-ad0a2362bbf2', 'cbc8316c-ab6f-452f-b924-78105baee8da', 'f8afd969-7d87-47b3-a71b-70f0ae3353cc']",37,,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:37.437,Pass,True
,,,,,,,,,,,,,,,,,1.524745,,,,,,,,,,,,,,cbc8316c-ab6f-452f-b924-78105baee8da,797,,"[37.5, 56.0]",3754163,15,,,,,0.7544802,,Head,,,"[47.5, 65.4]",,Low Pass,,13.724431,,,Gareth Barry,3633.0,,,,,Recovery,1,Regular Play,John Stones,3244.0,Right Center Back,26,Everton,29,"['c24aa772-3aac-4484-9df4-4c8af6334be5', 'e1712b4c-834d-4303-93e1-fb1502b0651b']",41,,,,,,,,,,,,,,,,,,,Everton,29,00:15:41.381,Pass,
,,,,,,,,,,,,,,,,,2.204516,,,,,,,,,,,,,,3b75e751-e9ac-4d8a-bfba-5d42ab3e310a,800,,"[43.7, 71.9]",3754163,15,,,,,-3.076265,,Left Foot,,,"[11.6, 69.8]",,Ground Pass,,32.168617,,,John Stones,3244.0,,,,,,1,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,26,Everton,29,['b4a246e8-e514-4c1d-834f-71940a0df42a'],44,,,,,,,,,,,,,,,,,,,Everton,29,00:15:44.079,Pass,
,,,,,,,,,,,,,,,,,1.876473,,,,,,,,,,,,,,08c84b99-c768-43e2-ba54-372fb126a695,803,,"[9.1, 70.6]",3754163,15,,,,,-1.735945,,Right Foot,,,"[5.8, 50.8]",,Ground Pass,,20.073116,Unknown,,Tim Howard,13042.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,26,Everton,29,['0e4700cd-767c-4875-acd9-ee645e64613f'],48,,,,,,,,,,,,,,,,,,,Everton,29,00:15:48.231,Pass,
,,,,,,,,,,,,,,,,,2.079999,,,,,,,,,,,,,,0e6752c0-046a-4ab2-bf77-af306c04bdf5,811,,"[61.0, 40.1]",3754163,17,,True,,,-1.8692952,,Left Foot,,,"[52.2, 11.5]",,Ground Pass,,29.923235,,,Tom Cleverley,3683.0,,,,,Kick Off,1,From Kick Off,Romelu Lukaku Menama,3289.0,Center Forward,28,Everton,29,['598c8d4e-eaf3-43ef-bddc-24e62e073767'],21,,,,,,,,,,,,,,,,,,,Everton,29,00:17:21.075,Pass,
,,,,,,,,,,,,,,,,,1.61049,,,,,,,,,,,,,,153d4d19-9aba-4706-b93e-74d94ca82d38,813,,"[56.2, 12.3]",3754163,17,,True,,,2.1977174,,Right Foot,,,"[47.0, 25.0]",,Ground Pass,,15.682156,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Kick Off,Tom Cleverley,3683.0,Left Center Midfield,28,Everton,29,['541e6b92-ffee-4ff8-81b3-61661d0371d0'],27,,,,,,,,,,,,,,,,,,,Everton,29,00:17:27.184,Pass,
,,,,,,,,,,,,,,,,,1.35448,,,,,,,,,,,,,,ff62a80f-b4a2-415c-bbad-2d4af730e5d9,815,,"[46.2, 26.0]",3754163,17,,,,,1.6357732,,Right Foot,,,"[44.3, 55.2]",,Ground Pass,,29.26175,,,John Stones,3244.0,,,,,,1,From Kick Off,José Ramiro Funes Mori,4629.0,Left Center Back,28,Everton,29,['2c42c48d-c4fe-4958-80d6-ee51de1f41d9'],29,,,,,,,,,,,,,,,,,,,Everton,29,00:17:29.752,Pass,
,,,,,,,,,,,,,,,,,1.875399,,,,,,,,,,,,,,c5e3e703-00b5-467a-ab38-695ac4ce7fc6,818,,"[51.8, 59.6]",3754163,17,,,,,0.93724513,,Right Foot,,,"[63.7, 75.8]",,Ground Pass,,20.100994,,,Bryan Oviedo,5836.0,,,,,,1,From Kick Off,John Stones,3244.0,Right Center Back,28,Everton,29,['bc80c7c3-3a37-41d4-bf67-b6dc895eb691'],34,,,,,,,,,,,,,,,,,,,Everton,29,00:17:34.624,Pass,
,,,,,,,,,,,,,,,,,2.19762,,,,,,,,,,,,,,6986fa77-182c-4b74-9819-58295edd28b1,820,,"[63.7, 75.8]",3754163,17,,,,,-2.228685,,Right Foot,,,"[51.8, 60.4]",,Ground Pass,,19.462015,,,John Stones,3244.0,,,,,,1,From Kick Off,Bryan Oviedo,5836.0,Right Back,28,Everton,29,['3adc279f-3eb2-4f76-96cf-f6b64ad74c57'],36,,,,,,,,,,,,,,,,,,,Everton,29,00:17:36.499,Pass,
,,,,,,,,,,,,,,,,,1.647368,,,,,,,,,,,,,,c86be483-4418-41df-ad93-ac12e6c5b5ca,823,,"[55.4, 58.7]",3754163,17,,,,,-1.9245938,,Right Foot,,,"[44.8, 30.0]",,Ground Pass,,30.594934,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Kick Off,John Stones,3244.0,Right Center Back,28,Everton,29,['644004d9-5a4d-488e-bb58-558098586e54'],40,,,,,,,,,,,,,,,,,,,Everton,29,00:17:40.572,Pass,
