50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213406f0-1c75-4c56-b802-ec3c9f4fd9b1,3139,,"[113.6, 11.9]",3754320,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shane Long,3842.0,Center Forward,134,Southampton,25,['67da54cc-4dbf-4d1e-9360-8fa26a542861'],0,,,,,,,,,,,,,,,,,,,Southampton,25,00:30:00.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250d5be8-5e3f-4429-96cd-20c4c9514c61,3143,,"[21.9, 26.3]",3754320,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eliaquim Mangala,3389.0,Left Center Back,135,Manchester City,36,['ff57fefa-47c9-4412-b8c3-019e6342c908'],23,,,,,,,,,,,,,,,,,,,Manchester City,36,00:30:23.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a9e4eb1-c230-433b-8ce8-25bc99dc24e9,3146,,"[28.5, 32.9]",3754320,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martín Gastón Demichelis,19288.0,Right Center Midfield,135,Manchester City,36,['06c95878-e9c7-4466-8d3e-e989f233e3e1'],26,,,,,,,,,,,,,,,,,,,Manchester City,36,00:30:26.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecea6a0d-343b-4133-bb3f-69662c99dc01,3149,,"[28.5, 23.5]",3754320,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eliaquim Mangala,3389.0,Left Center Back,135,Manchester City,36,['1afb7f47-c2e0-4b17-b881-75ac4e75da42'],28,,,,,,,,,,,,,,,,,,,Manchester City,36,00:30:28.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93bd8cb1-67d5-44c8-bfb5-6b2b9f24cdb7,3153,,"[58.7, 23.5]",3754320,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wilfried Guemiand Bony,3598.0,Left Center Forward,135,Manchester City,36,"['6651b84b-a517-409a-921f-a4a2437a1419', 'e2e747aa-5498-481c-9aa1-d3e6b2c9b38d']",32,,,,,,,,,,,,,,,,,,,Manchester City,36,00:30:32.771,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d3beb4-6ed5-4f7c-8cd0-0571e3b4fd3b,3158,,"[83.7, 37.2]",3754320,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kelechi Promise Iheanacho,3708.0,Right Center Forward,135,Manchester City,36,"['2984f99d-8216-40cd-9523-37f5cc4e4229', '90bf77c0-8e3f-407c-ac7d-625cf9e99fe3']",40,,,,,,,,,,,,,,,,,,,Manchester City,36,00:30:40.726,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301e7d18-f5a5-4263-8d62-b9d7b25c98f2,3161,,"[77.3, 44.7]",3754320,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wilfried Guemiand Bony,3598.0,Left Center Forward,135,Manchester City,36,['9416b33c-a7cc-4ae0-9107-398e9f688844'],41,,,,,,,,,,,,,,,,,,,Manchester City,36,00:30:41.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98de26e0-4435-40fd-8d46-c42832df83eb,3164,,"[88.4, 72.7]",3754320,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jesús Navas González,6821.0,Right Midfield,135,Manchester City,36,['cfd803d5-ea87-4727-9c7e-a63288c033f1'],43,,,,,,,,,,,,,,,,,,,Manchester City,36,00:30:43.944,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,31ed6866-a898-4daa-a053-34fa3140ef4c,3167,,"[109.8, 41.7]",3754320,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kelechi Promise Iheanacho,3708.0,Right Center Forward,135,Manchester City,36,['27dd8529-14ee-4cce-929f-6ac126554e43'],46,,,,,,,,,,,,,,,,,,,Manchester City,36,00:30:46.799,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a9594af-b686-4573-b257-af634f4b077c,3174,,"[83.9, 24.1]",3754320,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shane Long,3842.0,Center Forward,136,Southampton,25,['5c9699c1-5501-4b0d-883a-385d3e5936d0'],27,,,,,,,,,,,,,,,,,,,Southampton,25,00:31:27.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3838a794-c7dd-4025-bd6e-0f0059213ac1,3182,,"[85.2, 9.1]",3754320,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sadio Mané,3629.0,Right Wing,136,Southampton,25,"['53147aa0-cdeb-4de2-9b28-4185c8eaebf6', 'cfcfff0c-7d5c-4e47-8503-a37b612cd0df']",29,,,,,,,,,,,,,,,,,,,Southampton,25,00:31:29.919,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e9521d-075b-4090-92a4-e251ed63f2f0,3187,,"[97.0, 29.2]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Left Wing,137,Southampton,25,['e823da8f-6222-421d-a03e-c39698273c6b'],18,,,,,,,,,,,,,,,,,,,Southampton,25,00:32:18.091,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,69de084f-de8b-480d-9099-e10d7556b97f,3190,,"[108.3, 20.3]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Right Wing,137,Southampton,25,['11e9d01d-43a1-4d4e-bcbe-393156c06601'],18,,,,,,,,,,,,,,,,,,,Southampton,25,00:32:18.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81570d62-7a41-4ebf-8b74-629f6e7947aa,3193,,"[30.2, 63.5]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Left Midfield,138,Manchester City,36,"['86d7534a-d7f7-455a-9fb2-068e9edec50b', 'f1566038-a655-430e-b7c4-04f1c8f99108']",19,,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:19.948,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7c8412d-d443-43ce-aae1-9befa777230e,3196,,"[25.7, 75.5]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,138,Manchester City,36,"['86d7534a-d7f7-455a-9fb2-068e9edec50b', '8f2f998a-8151-424a-b000-7e3983802382']",21,,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:21.670,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,76acda02-b54e-4e0e-be9d-5a582978ff03,3203,,"[92.4, 76.7]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,Right Center Forward,138,Manchester City,36,['f7a2b9d8-b5e6-49f6-a832-542f54e27c43'],34,,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:34.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d78d337b-131d-47f0-a161-44b1fd7a4740,3206,,"[95.4, 77.0]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Midfield,139,Manchester City,36,['51f527ea-c979-4cfc-b970-6d152df6e3f4'],43,,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:43.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac79ba1-690d-48b4-8efd-461528d49b8f,3209,,"[82.2, 67.5]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Midfield,139,Manchester City,36,['4ca83304-3d13-4a5a-a07e-08dcc3906672'],47,,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:47.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbdd7536-b097-49d7-b550-ff245c108fca,3212,,"[85.0, 76.1]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,139,Manchester City,36,['ef8711ae-62f0-47c6-aaf3-ca12c1b3a9a8'],49,,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:49.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a10e6f9-a638-494a-8963-b4651dcbe1ff,3215,,"[95.2, 77.8]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Midfield,139,Manchester City,36,['95f2e2ff-1dce-497b-b85d-1245b7f5dcdb'],50,,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:50.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6aae069-7d45-42a6-941d-34813e710285,3218,,"[99.3, 57.5]",3754320,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kelechi Promise Iheanacho,3708.0,Right Center Forward,139,Manchester City,36,['d96708d8-5f97-4426-8e40-5fb5cf0d8333'],54,,,,,,,,,,,,,,,,,,,Manchester City,36,00:32:54.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e42f88e-1f57-4dc7-b680-7619a9b97991,3223,,"[42.2, 48.9]",3754320,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Virgil van Dijk,3669.0,Left Center Back,140,Southampton,25,['10e50bcd-f3fd-44ad-abbc-046e8a1a4a49'],31,,,,,,,,,,,,,,,,,,,Southampton,25,00:33:31.868,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,68f6ef35-b0b5-4d73-a5a5-4c271c653910,3227,,"[62.9, 24.8]",3754320,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wilfried Guemiand Bony,3598.0,Left Center Forward,140,Southampton,25,['e618281b-8ee3-4c9f-8f93-595079cf69b6'],46,,,,,,,,,,,,,,,,,,,Manchester City,36,00:33:46.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59cc53bf-a399-4a80-96da-da62121592ab,3231,,"[63.6, 36.9]",3754320,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oriol Romeu Vidal,3272.0,Left Center Midfield,140,Southampton,25,['41dc9698-f74f-4d0e-a82a-6dbbd63622fc'],50,,,,,,,,,,,,,,,,,,,Southampton,25,00:33:50.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00013577-d92e-4552-9861-f3ee34bf59e4,3235,,"[51.4, 10.4]",3754320,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ryan Bertrand,20045.0,Left Back,140,Southampton,25,['c5ed48f8-f211-4f4a-9931-622bb95c3fa6'],53,,,,,,,,,,,,,,,,,,,Southampton,25,00:33:53.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c370a5b1-0744-48e2-9978-bbee0ed10e5c,3239,,"[71.1, 5.9]",3754320,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oriol Romeu Vidal,3272.0,Left Center Midfield,140,Southampton,25,"['30bf1397-4979-4ea7-8f8d-2e6faada5d37', '7079c06f-3742-4f0e-b316-1a7bc5461ac3']",56,,,,,,,,,,,,,,,,,,,Southampton,25,00:33:56.081,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383db30c-3eea-4ec9-9645-b5fe589dc53c,3247,,"[88.0, 6.4]",3754320,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Left Wing,141,Southampton,25,"['219c90cb-c771-42ed-afc1-38fe49ee14ee', '94095d4e-62c9-415c-9652-628a3bb988cd']",16,,,,,,,,,,,,,,,,,,,Southampton,25,00:34:16.280,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b207cc7-71aa-4c74-b611-27d877ffbc90,3254,,"[35.1, 71.2]",3754320,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Midfield,142,Manchester City,36,['42b886eb-15bf-43a5-a0ad-dac7165b37c1'],19,,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:19.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e4736b8-8140-427c-95ae-f93d7c6a37d4,3257,,"[33.0, 76.1]",3754320,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,142,Manchester City,36,"['0433be0e-f952-40d4-bd77-8cd70a70d168', '8abebd9e-3037-4db6-8125-eddb7e654e28']",20,,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:20.171,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,79ab8ddf-e3f0-4fbd-870a-88337ae05cf0,3274,,"[71.3, 71.4]",3754320,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wilfried Guemiand Bony,3598.0,Left Center Forward,143,Manchester City,36,['e9f27101-f3d3-4e83-97f6-fb351028bd96'],55,,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:55.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75f3e9d5-bf28-4f82-b729-4bc6942d79d9,3279,,"[77.9, 71.4]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wilfried Guemiand Bony,3598.0,Left Center Forward,144,Manchester City,36,"['9640a283-8ffb-40a2-b0db-ed5f149a9a01', 'd0431083-569e-497b-91f8-3efe315f0fa3']",1,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:01.079,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398ef0df-50d2-444e-a759-34e95a50bfa9,3282,,"[54.2, 45.3]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eliaquim Mangala,3389.0,Left Center Back,144,Manchester City,36,['33847e39-6afb-41e5-aa11-2bdd26ae6843'],6,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:06.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91094c77-9166-44ff-add4-6c635708e3e6,3285,,"[71.5, 7.2]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,144,Manchester City,36,['8ffa988c-e486-4b39-859c-cf37df16b078'],8,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:08.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db1841ad-ebf1-411d-a09a-e24413994fae,3288,,"[78.5, 14.3]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samir Nasri,20253.0,Left Center Midfield,144,Manchester City,36,['719b2215-d88b-4084-8d6c-151d3d9e18ec'],13,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:13.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764ee13a-e7f5-4c31-99e7-a9d65c6d2b03,3292,,"[74.7, 36.1]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Midfield,144,Manchester City,36,"['07b37e78-7134-40e2-8a4e-8dcc6d246295', 'cdfe0b0c-ef33-461c-9098-f76dec60535e']",18,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:18.387,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac67a29-88c4-4503-b9cb-34d1331738a2,3295,,"[80.0, 21.6]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samir Nasri,20253.0,Left Center Midfield,144,Manchester City,36,['97556275-b658-465d-ab6f-87e3d610289d'],19,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:19.603,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff94d53d-9888-4bf5-be07-03d3daf3c831,3298,,"[104.6, 14.1]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,144,Manchester City,36,['ccf9d383-9617-4055-8ab5-02c9b216f243'],23,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:23.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb55f8af-5e49-476b-8db8-388b49d3da63,3302,,"[15.5, 54.1]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Right Back,145,Southampton,25,['66e217b5-91bb-4dbf-8af9-80e554d08b11'],24,,,,,,,,,,,,,,,,,,,Southampton,25,00:35:24.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f46ed52-1308-4d82-a8d9-29c5805fe2a7,3304,,"[57.4, 54.5]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shane Long,3842.0,Center Forward,145,Southampton,25,['ce616502-9eed-43f6-babf-b47be6b2a020'],28,,,,,,,,,,,,,,,,,,,Southampton,25,00:35:28.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dc91420-3cbb-47e4-a345-51f48bac9c0a,3307,,"[47.1, 53.0]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Center Midfield,145,Southampton,25,['5b788daa-e36e-40b3-bb0a-34a13f980d85'],31,,,,,,,,,,,,,,,,,,,Southampton,25,00:35:31.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26f34940-d411-4be8-9543-ed93b851f721,3311,,"[67.0, 70.3]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Wing,145,Southampton,25,['649de66d-c4d6-429d-9a2b-9214da84fd31'],34,,,,,,,,,,,,,,,,,,,Southampton,25,00:35:34.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de746b44-9e4b-4605-91c2-364537a25325,3314,,"[109.8, 56.2]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Ward-Prowse,3328.0,Center Attacking Midfield,145,Southampton,25,['e393a5c7-6fd1-46ad-9427-3d1723922a50'],38,,,,,,,,,,,,,,,,,,,Southampton,25,00:35:38.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b209a049-9db0-4702-9120-1cadadc82177,3320,,"[36.8, 51.1]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Midfield,146,Manchester City,36,['b17c7a11-5f02-4c30-ac27-5535d943e613'],45,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:45.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c42794b5-df7a-4aab-8347-07651730ba63,3328,,"[63.6, 76.7]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,146,Manchester City,36,['c914ad8c-0b37-46d3-9043-8cb2321899c7'],56,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:56.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85796bfe-a863-4655-9aae-435e1913c088,3332,,"[54.8, 75.5]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,146,Manchester City,36,['5b63e6dc-2218-4688-ab16-248a8476fcfe'],59,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:59.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3809fe70-133a-4885-a80a-4623255a890b,3335,,"[42.4, 62.8]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,146,Manchester City,36,['f4739280-f677-40f5-8d8b-df78fc778dc3'],6,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:06.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438fdfae-cd9d-4c52-a02c-233e5555b5ba,3338,,"[43.0, 30.5]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,146,Manchester City,36,['89ebc0c6-56d5-4463-8795-69756d211b2e'],9,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:09.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb1c9dbc-7cfb-429d-a58e-9bb9839fc26f,3341,,"[54.4, 26.7]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samir Nasri,20253.0,Left Center Midfield,146,Manchester City,36,['c3c7c434-3710-4764-bab4-8735fbe416c6'],11,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:11.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4438716d-8a4c-4126-8578-6683be084e3d,3343,,"[49.9, 21.8]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,146,Manchester City,36,['bdf4ee75-c3d8-41a5-a78b-df7b343be6b3'],12,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:12.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30a7b2da-9cc0-4cd6-8fc1-f52df0ae3c79,3345,,"[57.4, 44.2]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Midfield,146,Manchester City,36,['bdddd751-82e8-4497-80dd-f43f3c41c83c'],14,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:14.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f04c4613-e14e-4489-a720-b0e0878a6cc4,3348,,"[55.9, 30.3]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samir Nasri,20253.0,Left Center Midfield,146,Manchester City,36,['c9aa06c5-b18b-4c44-8336-1e14b143d1ee'],16,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:16.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75dd5d6f-2f03-4bf3-a371-819db7e722c9,3351,,"[53.9, 52.6]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,146,Manchester City,36,['02d3c37e-3ad2-4fd1-b45a-6b7171c83d09'],19,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:19.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c94cb0d-bc35-4a1d-b7c9-04a032e6f212,3354,,"[91.4, 67.1]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,Right Center Forward,146,Manchester City,36,['42bafddf-9697-4258-af77-e1e3088d686b'],24,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:24.114,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b88de6d5-d26f-4239-8b46-b6c124620d6a,3357,,"[109.1, 57.7]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Guemiand Bony,3598.0,Left Center Forward,146,Manchester City,36,['53160a2c-2fa0-45f8-a2b7-5a80c106724c'],26,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:26.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d404927-2335-494d-874b-a4737ed75b71,3362,,"[83.9, 69.0]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samir Nasri,20253.0,Left Center Midfield,147,Manchester City,36,['45a2d95a-a812-47d5-929f-3087fc4fad47'],37,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:37.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592444f1-94cb-4b28-8f82-75062601dc4c,3365,,"[78.8, 76.5]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,147,Manchester City,36,['f54e87e2-f066-4b2e-ac64-4e581ceb8d4b'],40,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:40.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102403b7-5093-4127-a4d4-4cfe16578f2b,3369,,"[69.3, 72.5]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Midfield,147,Manchester City,36,"['1b946344-79c4-4eff-8ce0-68a83b9633e3', 'ea270bb8-f4df-4707-a377-85b4873b2096']",41,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:41.838,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3a0c411-27c5-442b-b4d9-2a2c605db657,3372,,"[78.1, 76.5]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Midfield,147,Manchester City,36,['3a1937b0-2ed0-47de-9ec1-05e3ad471c66'],44,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:44.090,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,076c7aea-2955-48d1-91fc-08a96c9e6b70,3375,,"[69.6, 76.3]",3754320,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Midfield,147,Manchester City,36,['db65fbd4-254d-4211-a527-942a651dbd9f'],44,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:44.170,Ball Receipt*,
