ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b96833e6-cd04-4812-b6ad-4b636f961694,2498,,"[27.0, 63.2]",3754262,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tommy Elphick,9626.0,Right Center Back,119,AFC Bournemouth,28,['531fa060-6145-48c7-a0e1-8bd346835bbd'],29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:29.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ba11aac-e974-43c0-b743-b2bd50872d54,2500,,"[39.6, 75.9]",3754262,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,119,AFC Bournemouth,28,['c02f0be5-0c1b-4a98-a0e8-412cebc8e26f'],32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:32.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5b499b-8201-4ec9-912b-72c52fea200c,2502,,"[53.1, 54.3]",3754262,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Grabban,9593.0,Center Attacking Midfield,119,AFC Bournemouth,28,['f5ffd1b3-ebbe-44a1-ba84-30149dee2b56'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:35.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c15bd084-274d-4b01-86f3-f363e925e4dc,2510,,"[28.3, 28.0]",3754262,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Cook,3341.0,Left Center Back,119,AFC Bournemouth,28,['58fb019d-5d8d-4a35-a286-471a46b1bd17'],41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:41.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c31bedfb-3f92-41a0-824e-ea89561093ab,2513,,"[35.4, 4.9]",3754262,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,119,AFC Bournemouth,28,['667336f7-a061-4b31-8129-6c127c3feee5'],43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:43.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,230d16f9-fdd1-4e66-9018-3aca1c006da4,2517,,"[58.0, 15.8]",3754262,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Grabban,9593.0,Center Attacking Midfield,119,AFC Bournemouth,28,"['1d589fbb-2331-4dcd-8588-520bc5593354', '34b397b0-f609-4941-a427-d7547075f33f']",46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:46.113,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bfdb36a-a164-48ba-97a5-e12dfa06b348,2524,,"[81.1, 44.2]",3754262,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Left Defensive Midfield,120,Aston Villa,59,['232de2ee-3bb8-4d8c-995b-95ba06dbcd3a'],56,,,,,,,,,,,,,,,,,Aston Villa,59,00:10:56.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08e6745-2237-4c57-a6e1-35b9c970b90c,2527,,"[93.7, 9.8]",3754262,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Back,120,Aston Villa,59,['ecc5f7be-f4a3-49ee-a2b9-297f7bbce13a'],59,,,,,,,,,,,,,,,,,Aston Villa,59,00:10:59.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e5db71-da93-4c78-984e-248d939bd860,2533,,"[39.2, 1.2]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,121,AFC Bournemouth,28,['247c17b9-cbea-4aee-8583-ee5609db351f'],12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:12.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da06a576-72c5-401d-b060-cf27845d3e75,2537,,"[32.6, 16.2]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,121,AFC Bournemouth,28,['4e342fd3-3d69-408b-9bb6-8063d94388c5'],14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:14.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,433e1020-2e8b-4c76-9193-367f0f53c61f,2540,,"[34.1, 43.1]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,121,AFC Bournemouth,28,['24f52c9a-17a7-44ff-8f2c-1f99014ecfea'],17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:17.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a3871e5-6396-4a71-8ad1-69a68560d2ea,2543,,"[56.1, 75.9]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,121,AFC Bournemouth,28,['378231a8-a78d-4160-9614-f8c40dffb84d'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:20.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdd819b1-0369-4704-a5c0-f5dcb8db5260,2546,,"[51.4, 63.9]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,121,AFC Bournemouth,28,['2311862a-e27c-4fcd-ad3b-e3815b5113c7'],23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:23.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2e45633-b89a-4229-9a5f-e05c363c8bcf,2549,,"[57.4, 38.4]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,121,AFC Bournemouth,28,['f108a05e-266e-4351-92ef-3eecc6af326c'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:27.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97b5c09c-e5d1-45af-8fdf-4a3854c50b02,2553,,"[50.1, 2.3]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,121,AFC Bournemouth,28,['b271cfb6-1f65-4912-b929-330993e7df0f'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:30.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4388697e-eea2-4c4c-afb8-b1217186c900,2556,,"[49.7, 27.5]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,121,AFC Bournemouth,28,['80fbf7b8-235f-4fb8-b6c1-c959a67d5045'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:33.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19ca3248-3ab8-41b4-9f38-82a1c2e8edd0,2559,,"[40.3, 63.2]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tommy Elphick,9626.0,Right Center Back,121,AFC Bournemouth,28,['2b2d23d5-a1d8-4f47-89b9-42e350dd6867'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:36.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa95c444-04f4-48d0-97ca-4590c3edba5c,2562,,"[45.6, 74.2]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,121,AFC Bournemouth,28,['1b3a7361-2f07-4d15-8500-941a0a42278e'],38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:38.876,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,89084a31-5406-49d8-a424-d960159e2b59,2566,,"[108.1, 48.7]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua King,3346.0,Center Forward,121,AFC Bournemouth,28,['55b38f29-2067-4d41-ad4c-0727dade5c31'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:44.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f85c69b4-08fc-408c-bc66-18180e96a8c6,2570,,"[27.4, 76.7]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leandro Bacuna,9533.0,Right Back,122,Aston Villa,59,['f56efeaa-db85-4898-8eac-4168357c0435'],53,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:53.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a900b75-7f5e-4344-ace3-5270557313a3,2572,,"[50.1, 71.8]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Scott Sinclair,11117.0,Right Midfield,122,Aston Villa,59,['5624b780-08f2-4d72-b40d-4da4162763a2'],55,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:55.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,81b0e808-28cb-46a9-bca0-70fa47c2932e,2574,,"[48.4, 52.4]",3754262,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ashley Westwood,3583.0,Left Defensive Midfield,122,Aston Villa,59,['2e1a7500-a62e-40fb-9a89-f736e0137b3b'],57,,,,,,,,,,,,,,,,,Aston Villa,59,00:11:57.503,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dddb42d-103b-489a-b9c2-78e779176851,2577,,"[81.1, 73.5]",3754262,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ayew,3450.0,Left Center Forward,122,Aston Villa,59,['8a98efae-7bea-47bc-8949-b66e2ba44b49'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:12:00.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae3b59d-a984-41c4-ae11-d312c6b1c176,2601,,"[24.2, 7.4]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,125,AFC Bournemouth,28,['9337f222-8fc5-4216-9789-271be65661ea'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:04.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6789a6ca-1f00-4aac-b509-7b06d22ac3ac,2604,,"[37.9, 21.8]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,125,AFC Bournemouth,28,['47e70b61-a87b-4a3d-9aeb-6c3b98fa794a'],7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:07.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,773749c9-dc3b-4849-b032-7f944db2a1b9,2607,,"[35.8, 1.2]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,125,AFC Bournemouth,28,['c2073595-992f-4c57-b9b1-ba4efec14bc3'],10,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:10.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,026af0e6-a6f9-40ff-90dd-67c0ae135bbf,2611,,"[14.8, 8.7]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,125,AFC Bournemouth,28,['db3e2e69-984d-4534-ad65-9b8ef5a54b98'],13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:13.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,987963ac-4bf6-4097-b50b-f7936d62b381,2615,,"[34.7, 1.6]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,125,AFC Bournemouth,28,"['3d27ece2-63de-4e86-b5d6-3885020b3c84', '4fdf03ff-ca37-461a-ab7c-63ec0a14a1e2']",17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:17.192,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aa6c2ab-b35b-482e-b41c-b948a3564322,2618,,"[57.6, 11.1]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Pugh,3646.0,Left Midfield,125,AFC Bournemouth,28,['7acc5f67-0944-440b-844c-1b97f5d01110'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:18.754,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbcfbbd2-dda1-4444-9711-a4596a6743f5,2622,,"[80.3, 15.1]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joshua King,3346.0,Center Forward,125,AFC Bournemouth,28,['747c2004-aba6-45a1-bd12-6c2968117357'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:20.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09eacda8-5ba8-4c29-8549-36286e49dbde,2626,,"[56.7, 77.4]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Right Midfield,126,Aston Villa,59,['abed0a9d-9363-4c76-bcca-3e3066fd4b66'],23,,,,,,,,,,,,,,,,,Aston Villa,59,00:13:23.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54bfcd27-fd0d-4694-a935-400f885e7ce7,2630,,"[116.4, 74.4]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Center Forward,126,Aston Villa,59,['35ba0ae0-88c4-4148-a6eb-2c1b2fcced54'],31,,,,,,,,,,,,,,,,,Aston Villa,59,00:13:31.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,089005d5-8cd0-4406-b4c8-c148051c84f6,2637,,"[116.2, 45.5]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Richardson,42701.0,Left Midfield,126,Aston Villa,59,['234c902d-11db-4e5d-99f7-687d45cd41ec'],37,,,,,,,,,,,,,,,,,Aston Villa,59,00:13:37.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf09507d-1735-4857-a664-bba6e0b46b09,2640,,"[99.3, 24.3]",3754262,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Back,126,Aston Villa,59,['c24549e3-a2ea-4367-b61f-ec3a7e1f3d9d'],41,,,,,,,,,,,,,,,,,Aston Villa,59,00:13:41.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,546aa33b-de0d-4386-b6b5-c8df571530c0,2650,,"[87.3, 77.2]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Ritchie,3049.0,Right Midfield,128,AFC Bournemouth,28,['737a5e69-5cad-4bcb-b77e-b29298aa0f3d'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:09.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,532264d1-d3bf-4f78-8dd0-8b625216443d,2652,,"[74.7, 46.8]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Right Defensive Midfield,128,AFC Bournemouth,28,['48e73c1b-8707-4801-ac70-a475df261d31'],13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:13.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09cfdf07-bf24-4733-9329-107037be214e,2655,,"[64.0, 9.6]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Daniels,3345.0,Left Back,128,AFC Bournemouth,28,['56e9ff34-36b2-4841-b59e-fb8f21d9335f'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:16.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31b72e75-d374-49eb-8ebd-f549958eddce,2658,,"[76.9, 1.2]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Pugh,3646.0,Left Midfield,128,AFC Bournemouth,28,['8d89860a-6d42-4704-ab5a-f6dc8dbaf395'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:19.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60a382b0-634c-40d6-8385-69085e49e3fa,2661,,"[69.8, 8.3]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Right Defensive Midfield,128,AFC Bournemouth,28,['51fc818c-d0af-4957-aeae-b5b8c58b3bad'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:27.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35588f3d-7851-4727-80d7-82f422db526f,2665,,"[57.2, 15.3]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steve Cook,3341.0,Left Center Back,128,AFC Bournemouth,28,['61471760-9e6a-4c0f-912c-3519211d9d3d'],29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:29.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97f9b61d-d4ea-455a-91af-f592ca796d73,2669,,"[87.3, 74.4]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Francis,3608.0,Right Back,128,AFC Bournemouth,28,['e418684b-d9da-40aa-88e4-1a290ab57dd3'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:33.416,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eca7b10-3a2f-4717-8d53-1df41d2c89fb,2672,,"[98.5, 66.7]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Ritchie,3049.0,Right Midfield,128,AFC Bournemouth,28,['c7b127b4-636a-4ee1-aeb0-e7ead2cff178'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:36.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045d56b-ec27-4072-8a5d-57a2aab097cc,2676,,"[32.1, 22.2]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,129,Aston Villa,59,['24f4ff57-989e-4bba-807c-6261239305ba'],38,,,,,,,,,,,,,,,,,Aston Villa,59,00:14:38.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b22e7910-e791-4146-a70c-ed779b49654d,2679,,"[51.8, 5.3]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Back,129,Aston Villa,59,['85875f6c-49dc-47d4-8a67-f81019d5bae3'],42,,,,,,,,,,,,,,,,,Aston Villa,59,00:14:42.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,924ff213-1160-45a7-9967-87d743310ef3,2683,,"[8.6, 46.1]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artur Boruc,20074.0,Goalkeeper,130,AFC Bournemouth,28,['721d9c5b-ac82-4b4f-9beb-19263b09d860'],49,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:49.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9448633-e0e5-4952-90f2-d28b1a6d0889,2685,,"[26.6, 14.5]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,130,AFC Bournemouth,28,['3393cdd7-dd68-4782-8b2a-ed0627ae5782'],53,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:53.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9646514-6ed5-42a7-8064-959bb443631c,2687,,"[48.8, 15.5]",3754262,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Pugh,3646.0,Left Midfield,130,AFC Bournemouth,28,['b5546fc9-b626-497d-bc35-13ea6000f610'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:56.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82b504e0-28a5-4f63-94ea-7807cb76cc56,2690,,"[51.0, 28.2]",3754262,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,130,AFC Bournemouth,28,['67d508a4-2e35-4aaa-8af4-6671a9eaff2e'],0,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:00.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af9e6f6-abb3-427a-9ae1-b8586d4fa8c8,2692,,"[40.3, 22.4]",3754262,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,130,AFC Bournemouth,28,['945b29cc-700d-41ba-81d7-0940884124aa'],1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:01.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eae9a487-0bd9-474b-b09e-51f55e422c17,2695,,"[50.8, 0.8]",3754262,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,130,AFC Bournemouth,28,['ac5ed697-db21-463e-8e1f-a352c9a33d69'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:04.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00271796-49d7-492a-a8d5-2e772d7bd4e8,2698,,"[70.4, 0.1]",3754262,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Grabban,9593.0,Center Attacking Midfield,130,AFC Bournemouth,28,['98adacf6-79b2-44aa-8b40-1389c657a626'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:06.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd06356b-666c-4530-8f10-70bc3d8682eb,2706,,"[111.5, 37.4]",3754262,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matt Ritchie,3049.0,Right Midfield,131,AFC Bournemouth,28,"['1ed6db10-2fcc-4b64-921e-d2fa731e10f4', '42f25ef2-ad55-461d-91b4-c1f7521af60b']",46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:46.276,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec3f0f45-8353-40d5-9afb-39f7a08338c5,2710,,"[68.5, 62.4]",3754262,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rudy Gestede,19362.0,Right Center Forward,132,Aston Villa,59,['78d8f00c-4360-42d5-af26-4562dd8614cb'],14,,,,,,,,,,,,,,,,,Aston Villa,59,00:16:14.205,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,01fba2e0-6294-4a52-b0f8-63394a062fc1,2712,,"[91.4, 54.3]",3754262,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Ayew,3450.0,Left Center Forward,132,Aston Villa,59,['7ee511c2-fb18-4097-a4ec-5bb8d9044278'],16,,,,,,,,,,,,,,,,,Aston Villa,59,00:16:16.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95020b91-11a8-46e8-b93b-2710dfb2f992,2714,,"[7.5, 35.7]",3754262,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artur Boruc,20074.0,Goalkeeper,133,AFC Bournemouth,28,['7c6a7a9f-44de-404f-908a-6769a4de0848'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:18.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cd7c507-0049-406c-9824-c04f16d21538,2717,,"[44.8, 56.8]",3754262,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,133,AFC Bournemouth,28,['052e6848-8e80-4625-abf1-379b1ba2e009'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:21.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b68b87f-1c45-4cd8-81af-8a3108288240,2720,,"[37.7, 76.5]",3754262,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,133,AFC Bournemouth,28,"['cc51d573-6a41-440d-90ed-692e448bd2b7', 'dc360790-69fc-4400-8d3e-09bca43406f4']",25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:25.013,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6350d34b-53ed-411e-8917-ba2fa3a48814,2723,,"[71.9, 68.2]",3754262,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua King,3346.0,Center Forward,133,AFC Bournemouth,28,['63422c7c-4271-48c9-a6bc-d76a9ba297fc'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:26.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f07bbe3-b30d-4017-8e4a-49897c4ab964,2733,,"[44.1, 60.3]",3754262,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,133,AFC Bournemouth,28,"['55ea2571-af3c-45ca-a0ed-c69049797449', 'd9de4b2a-10a0-4abf-8991-addb6adbf3cd']",31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:31.886,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8688b667-6d23-4cb9-9202-159ec665524c,2739,,"[43.9, 50.6]",3754262,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,133,AFC Bournemouth,28,['51731bb7-4c31-4016-a869-fa4fc68998b7'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:36.973,Ball Receipt*,
