bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.764246,,,,,,,,,,,,,,337501c2-9937-4ac9-9708-c84283e02b2f,2608,,"[33.9, 75.3]",3754335,74,,,,0.15420635,,Head,,,,"[53.2, 78.3]",,High Pass,,19.531769,Incomplete,,Jonathan Howson,9578.0,,,,,,Recovery,2,From Throw In,Nathan Redmond,3286.0,Right Midfield,149,Leicester City,22,"['04f48137-6856-4ffb-a8ea-041c066697dd', '2a31796a-9bd2-4d28-a994-77a39960a650', 'd628fe10-7278-4b8e-bb8d-a00727dfec61']",50,,,,,,,,,,,,,,,,,,Norwich City,56,00:29:50.998,Pass,
,,,,,,,,,,,,,,,,,1.113992,,,,,,,,,,,,,,2a31796a-9bd2-4d28-a994-77a39960a650,2610,,"[66.9, 1.8]",3754335,74,,,,1.7529646,,Head,,,,"[65.5, 9.4]",,High Pass,,7.7278714,,,Danny Drinkwater,3662.0,,,,,,Recovery,2,From Throw In,Christian Fuchs,3812.0,Left Back,149,Leicester City,22,"['337501c2-9937-4ac9-9708-c84283e02b2f', 'fe178a8e-7ad3-4bfc-9ede-f996c44ad159']",52,,,,,,,,,,,,,,,,,,Leicester City,22,00:29:52.762,Pass,
,,,,,,,,,,,,,,,,,0.603843,,,,,,,,,,,,,,cfcc4a19-4bcc-42b1-95ef-d99edb6f692b,2612,,"[65.5, 9.4]",3754335,74,,,,-1.6551031,,Right Foot,,,,"[64.9, 2.3]",,Ground Pass,,7.125307,,,Christian Fuchs,3812.0,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,149,Leicester City,22,['4ff2b4d3-efdd-4eef-88f4-58fbf8f0421e'],53,,,,,,,,,,,,,,,,,,Leicester City,22,00:29:53.876,Pass,
,,,,,,,,,,,,,,,,,2.329458,,,,,,,,,,,,,,bad24b13-36d0-4758-8e8f-01d2eb9041e7,2615,,"[65.5, 2.3]",3754335,74,,,,0.16178593,,Left Foot,,,,"[104.1, 8.6]",,High Pass,,39.11074,,,José Leonardo Ulloa,3671.0,,,,,,,2,From Throw In,Christian Fuchs,3812.0,Left Back,149,Leicester City,22,['3ed8cc26-65a3-407d-afe1-1baf7579fae9'],55,,,,,,,,,,,,,,,,,,Leicester City,22,00:29:55.726,Pass,
,,,,,,,,,,,,,,,,,1.189614,,,,,,,,,,,,,,e3d1b724-8501-48aa-a5ca-a447d824c8af,2617,,"[104.3, 9.4]",3754335,74,,,,1.5707964,,Head,,,,"[104.3, 21.0]",,High Pass,,11.6,,,Jamie Vardy,10960.0,,,,,,,2,From Throw In,José Leonardo Ulloa,3671.0,Left Center Forward,149,Leicester City,22,['27c3a1cc-cbfe-43aa-bee9-3c40279aba48'],58,,,,,,,,,,,,,,,,,,Leicester City,22,00:29:58.095,Pass,
,,,,,,,,,,,,,,,,,2.829119,,,,,,,,,,,,,,828f9d23-124c-4d68-8157-0e0cab6f15e2,2625,,"[35.9, 51.0]",3754335,75,,,,0.2575532,,Left Foot,,,,"[78.8, 62.3]",,High Pass,,44.363274,,,Dieumerci Mbokani Bezua,23663.0,,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,149,Leicester City,22,['0cd5f134-906b-49a7-93e9-a6a04ac2e637'],4,,,,,,,,,,,,,,,,,,Norwich City,56,00:30:04.840,Pass,
,,,,,,,,,,,,,,,,,6.664047,,,,,,,,,,,,,,2c370969-a64e-4d01-8802-504ba765ffa2,2627,,"[78.6, 63.9]",3754335,75,,,True,-0.7521423,,,,,,"[105.0, 39.2]",,Low Pass,,36.153145,Incomplete,,,,,,,,,,2,From Throw In,Dieumerci Mbokani Bezua,23663.0,Right Center Forward,149,Leicester City,22,"['18629dae-1131-4c4b-a244-fd8a73753ab2', 'ca8cd79c-5781-426d-84d9-d0af20540e19']",7,,,,,,,,,,,,,,,,,,Norwich City,56,00:30:07.759,Pass,True
,,,,,,,,,,,,,,,,,2.23607,,,,,,,,,,,,,,85b1572b-b459-4154-850c-f7eee6db585a,2631,,"[15.7, 42.7]",3754335,75,,,,0.8740038,,Keeper Arm,,,,"[35.7, 66.6]",,Ground Pass,,31.164242,,,Yohan Benalouane,4826.0,,,,,,,2,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,149,Leicester City,22,['9e416cec-da42-4292-859b-cabfce90cd4b'],16,,,,,,,,,,,,,,,,,,Leicester City,22,00:30:16.207,Pass,
,,,,,,,,,,,,,,,,,2.833209,,,,,,,,,,,,,,32361778-5578-4be9-9246-80dd8671d4c7,2634,,"[41.8, 67.7]",3754335,75,,,,-0.2079796,,Right Foot,,,,"[83.5, 58.9]",,High Pass,,42.618423,Incomplete,,José Leonardo Ulloa,3671.0,,,,,,,2,From Throw In,Yohan Benalouane,4826.0,Right Back,149,Leicester City,22,"['b0166520-19c1-43a8-ba41-5ea2fa7c5a0c', 'f970d139-655a-47fb-b746-78d1d2720064']",20,,,,,,,,,,,,,,,,,,Leicester City,22,00:30:20.190,Pass,
,,,,,,,,,,,,,,,,,1.711937,,,,,,,,,,,,,,2427a63e-114f-4664-badd-77d5883e741d,2640,,"[68.7, 62.0]",3754335,75,,,,2.9310832,,Right Foot,,,,"[57.0, 64.5]",,High Pass,,11.964113,,,Yohan Benalouane,4826.0,,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Left Center Midfield,149,Leicester City,22,['66d2d312-e353-4221-ad9a-80d167d7a881'],25,,,,,,,,,,,,,,,,,,Leicester City,22,00:30:25.066,Pass,
,,,,,,,,,,,,,,,,,1.735388,,,,,,,,,,,,,,5e9274dc-3507-47db-9a95-cbaae0db9080,2642,,"[57.0, 64.5]",3754335,75,,,,-0.64586145,,Right Foot,,,,"[77.3, 49.2]",,Low Pass,,25.42007,,,José Leonardo Ulloa,3671.0,,,,,,,2,From Throw In,Yohan Benalouane,4826.0,Right Back,149,Leicester City,22,['069732c3-2c36-4a42-abed-82840f4809c5'],26,,,,,,,,,,,,,,,,,,Leicester City,22,00:30:26.778,Pass,
,,,,,,,,,,,,,,,,,1.993112,,,,,,,,,,,,,,f97e2393-7677-4164-8db0-df32ffe40ee6,2645,,"[78.1, 50.3]",3754335,75,,,,1.7377665,,Right Foot,,,,"[73.6, 77.0]",,Low Pass,,27.07656,,,N''Golo Kanté,3961.0,,,,,,,2,From Throw In,José Leonardo Ulloa,3671.0,Left Center Forward,149,Leicester City,22,['2c224945-2aee-4858-9e16-277436368e5c'],28,,,,,,,,,,,,,,,,,,Leicester City,22,00:30:28.513,Pass,
,,,,,,,,,,,,,,,,,1.60362,,,,,,,,,,,,,,1865c906-c723-4574-96ff-d61cc7c5e1fe,2648,,"[78.6, 76.0]",3754335,75,,,,-1.4796369,16f3e9bf-6140-43b7-99b3-9ed2636dbeec,Right Foot,,,,"[81.9, 39.9]",,Low Pass,,36.25052,,,Jeffrey Schlupp,3520.0,True,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Left Center Midfield,149,Leicester City,22,['4ece71b7-725f-41cd-8662-58772732f699'],32,,,,,,,,,,,,,,,,,,Leicester City,22,00:30:32.126,Pass,
,,,,,,,,,,,,,,,,,2.10581,,,,,,,,,,,,,,e5cdb1e9-8318-498f-895b-fd36337cca6a,2654,,"[7.0, 36.1]",3754335,75,True,,,-0.8230236,,Right Foot,,,,"[36.4, 4.4]",,Ground Pass,,43.234825,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,Goal Kick,2,From Goal Kick,John Ruddy,23635.0,Goalkeeper,150,Norwich City,56,['780cac6a-febc-4001-ad1f-826eee035dca'],48,,,,,,,,,,,,,,,,,,Norwich City,56,00:30:48.825,Pass,
,,,,,,,,,,,,,,,,,1.432081,,,,,,,,,,,,,,21bfba72-dec6-4bb2-9bc0-5f1dd35b626f,2661,,"[35.9, 0.1]",3754335,76,True,,,1.5364183,,,,,,"[37.2, 37.9]",,Low Pass,,37.82235,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,Throw-in,2,From Throw In,Robert Brady,10967.0,Left Back,151,Norwich City,56,['cdf36b8e-23a0-4d0c-83ed-416febf4c039'],50,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:50.095,Pass,
,,,,,,,,,,,,,,,,,2.029981,,,,,,,,,,,,,,51f59a63-27f3-404f-b8ab-f670361e531f,2663,,"[37.2, 37.9]",3754335,76,True,,,1.0838971,,Right Foot,,,,"[57.0, 75.3]",,Ground Pass,,42.317844,,,Russell Martin,21212.0,,,,,,,2,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,151,Norwich City,56,['4bd3545f-336c-4488-9ecf-20b4e0621238'],51,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:51.789,Pass,
,,,,,,,,,,,,,,,,,1.026042,,,,,,,,,,,,,,003853c5-9394-49c3-b202-70a8434922b9,2665,,"[57.5, 77.1]",3754335,76,,,,0.09148702,,Right Foot,,,,"[79.3, 79.1]",,Ground Pass,,21.89155,,,Steven Whittaker,11124.0,,,,,,,2,From Throw In,Russell Martin,21212.0,Right Center Back,151,Norwich City,56,['9818aac5-75c0-405c-b800-8acd557a979c'],55,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:55.936,Pass,
,,,,,,,,,,,,,,,,,1.074056,,,,,,,,,,,,,,e8314ec7-0025-4264-8449-c138aa270707,2668,,"[79.3, 79.1]",3754335,76,,,,-0.9664908,,Right Foot,,,,"[85.1, 70.7]",,Ground Pass,,10.20784,,,Nathan Redmond,3286.0,,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,151,Norwich City,56,['e08db0eb-afec-4141-8e76-f2fb3c2ba504'],57,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:57.232,Pass,
,,,,,,,,,,,,,,,,,1.213305,,,,,,,,,,,,,,260dbb7e-76e8-4935-af18-879f74332821,2680,,"[85.7, 74.7]",3754335,77,,,,-1.0355778,,Left Foot,True,,,"[104.2, 43.5]",,High Pass,,36.27244,,,Jonathan Howson,9578.0,,,,,,Free Kick,2,From Free Kick,Wes Hoolahan,10966.0,Left Midfield,152,Norwich City,56,['275a379a-7c68-4be9-acf8-5529fa17a927'],38,,,,,,,,,,,,,,,,,,Norwich City,56,00:32:38.359,Pass,
,,,,,,,,,,,,,,,,,2.902719,,,,,,,,,,,,,,d21cbf4a-4ba6-49de-9344-3f93d86420fb,2685,,"[79.3, 56.4]",3754335,77,,,,-0.4394588,,Left Foot,,,,"[104.4, 44.6]",,High Pass,,27.735357,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,Recovery,2,From Free Kick,Wes Hoolahan,10966.0,Left Midfield,152,Norwich City,56,"['09dcb66e-ed3a-4e87-a126-cbf573eaa790', '68371d43-fd32-40d7-bbba-cd33c124ef3a']",43,,,,,,,,,,,,,,,,,,Norwich City,56,00:32:43.580,Pass,
,,,,,,,,,,,,,,,,,1.45365,,,,,,,,,,,,,,ea9047a4-8a3d-46f2-af59-9db496e798ec,2690,,"[75.0, 80.0]",3754335,78,True,,,-2.9908462,,,,,,"[67.1, 78.8]",,Low Pass,,7.9906197,,,Alexander Banor Tettey,9463.0,,,,,,Throw-in,2,From Throw In,Steven Whittaker,11124.0,Right Back,153,Norwich City,56,['a4ea7ab7-4bd0-4b66-9517-87224164b9c3'],0,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:00.715,Pass,
,,,,,,,,,,,,,,,,,1.635088,,,,,,,,,,,,,,817f022c-2fae-4359-8b0b-e054136ef03a,2692,,"[67.1, 78.4]",3754335,78,,,,-1.9035875,,Right Foot,,,,"[54.0, 40.5]",,Low Pass,,40.100124,,,Robert Brady,10967.0,,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Right Center Midfield,153,Norwich City,56,['73f0bb1b-3258-41ae-a26b-7f312e92bfb0'],3,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:03.824,Pass,
,,,,,,,,,,,,,,,,,2.20913,,,,,,,,,,,,,,1df5fb56-9fea-4b72-be8d-fb150173e8a5,2695,,"[67.7, 29.3]",3754335,78,,,,0.87444776,,Left Foot,,,,"[93.2, 59.8]",,High Pass,,39.755505,Incomplete,,Jonathan Howson,9578.0,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,153,Norwich City,56,"['160b9490-cab8-4034-b23b-5ccbddd781a8', '91b5f283-e674-4215-853d-4683b5b64a27']",11,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:11.115,Pass,
,,,,,,,,,,,,,,,,,1.041214,,,,,,,,,,,,,,91b5f283-e674-4215-853d-4683b5b64a27,2698,,"[26.9, 20.3]",3754335,78,,,True,-0.069333136,,,,,,"[41.3, 19.3]",,High Pass,,14.43468,,,José Leonardo Ulloa,3671.0,,,,,,Recovery,2,From Throw In,N''Golo Kanté,3961.0,Left Center Midfield,153,Norwich City,56,"['1df5fb56-9fea-4b72-be8d-fb150173e8a5', 'b08df1d2-3e69-4e89-b8fa-f841cc43d8df', 'cf079bc4-2329-4772-b5d6-5628ccb1ca70']",13,,,,,,,,,,,,,,,,,,Leicester City,22,00:33:13.324,Pass,True
,,,,,,,,,,,,,,,,,3.443509,,,,,,,,,,,,,,2cba00af-72f0-47f2-977d-b627d4be0225,2702,,"[41.8, 18.5]",3754335,78,,,,0.53963274,,Left Foot,,,,"[79.2, 40.9]",,High Pass,,43.594955,Incomplete,,Jamie Vardy,10960.0,,,,,,,2,From Throw In,José Leonardo Ulloa,3671.0,Left Center Forward,153,Norwich City,56,"['3b0bf1b7-fb9b-4e96-b55f-30781746f2c5', '5e945a12-7d2b-464d-aca1-6b253e2fa11e', '6977f879-2127-4a74-bb2d-4482679eba33']",15,,,,,,,,,,,,,,,,,,Leicester City,22,00:33:15.095,Pass,True
,,,,,,,,,,,,,,,,,3.027656,,,,,,,,,,,,,,6977f879-2127-4a74-bb2d-4482679eba33,2705,,"[40.9, 39.2]",3754335,78,,,True,2.778103,,,,,,"[15.4, 48.9]",,High Pass,,27.282595,,,John Ruddy,23635.0,,,,,,Recovery,2,From Throw In,Robert Brady,10967.0,Left Back,153,Norwich City,56,"['2cba00af-72f0-47f2-977d-b627d4be0225', '5bdec802-1db7-47af-a69d-83644359561b', 'ebf46995-ba28-436a-b74d-b314a93a023e']",18,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:18.538,Pass,True
,,,,,,,,,,,,,,,,,1.209478,,,,,,,,,,,,,,16f5c45a-f7d5-425d-b4f1-3a136bbf9749,2708,,"[16.6, 53.2]",3754335,78,,,,0.6149374,,Keeper Arm,,,,"[30.9, 63.3]",,Ground Pass,,17.507141,,,Russell Martin,21212.0,,,,,,,2,From Throw In,John Ruddy,23635.0,Goalkeeper,153,Norwich City,56,['46acd5c3-d401-4ca3-9746-60fef258a5b3'],22,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:22.222,Pass,
,,,,,,,,,,,,,,,,,1.260999,,,,,,,,,,,,,,7c91aa59-f0a3-4fba-9878-94e542a0fb69,2710,,"[33.4, 62.3]",3754335,78,True,,,0.47385132,,Right Foot,,,,"[64.6, 78.3]",,Ground Pass,,35.06337,,,Steven Whittaker,11124.0,,,,,,,2,From Throw In,Russell Martin,21212.0,Right Center Back,153,Norwich City,56,['b9e4bfd7-a291-479c-b98f-5321279200e9'],26,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:26.237,Pass,
,,,,,,,,,,,,,,,,,1.451922,,,,,,,,,,,,,,e6a6c802-bc2c-45fe-86df-fc10062996a9,2712,,"[63.9, 77.8]",3754335,78,,,,-0.75935197,,Right Foot,,,,"[89.5, 53.5]",,High Pass,,35.2966,,,Kyle Lafferty,9519.0,,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,153,Norwich City,56,['9e843de7-8076-44b5-8847-a824f19e6e0a'],28,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:28.958,Pass,
,,,,,,,,,,,,,,,,,1.041414,,,,,,,,,,,,,,b6d5c719-f071-46e2-b049-e080d8dda398,2715,,"[89.5, 53.5]",3754335,78,,,,1.2393373,,Right Foot,,,,"[94.8, 68.9]",,Low Pass,,16.286497,,,Dieumerci Mbokani Bezua,23663.0,,,,,,,2,From Throw In,Kyle Lafferty,9519.0,Left Center Forward,153,Norwich City,56,['bd43012a-7c0e-44a5-b4f0-0b543d9946db'],30,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:30.450,Pass,
,,,,,,,,,,,,,,,,,0.676035,,,,,,,,,,,,,,1eef80be-c2f6-4739-b453-27f3147dd471,2722,,"[90.7, 62.8]",3754335,78,,,,-2.3561945,7050d545-bfc0-4f55-86e6-56a4e0f97bc5,Right Foot,,,,"[84.3, 56.4]",,Ground Pass,,9.050967,,,Wes Hoolahan,10966.0,True,,,,,,2,From Throw In,Dieumerci Mbokani Bezua,23663.0,Right Center Forward,153,Norwich City,56,['e1580368-5003-494c-b8c8-d8d3d78e649f'],33,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:33.193,Pass,
,,,,,,,,,,,,,,,,,1.431946,,,,,,,,,,,,,,98995269-c624-46ea-b08a-9013d5ba5425,2729,,"[33.7, 23.1]",3754335,78,,True,,-1.072974,,Right Foot,,,,"[46.2, 0.1]",,Low Pass,,26.17728,Injury Clearance,,,,,,,,,Recovery,2,From Throw In,N''Golo Kanté,3961.0,Left Center Midfield,153,Norwich City,56,,39,,,,,,,,,,,,,,,,,,Leicester City,22,00:33:39.065,Pass,
,,,,,,,,,,,,,,,,,3.992738,,,,,,,,,,,,,,b8424507-aadc-446d-a96b-34144b5a83ce,2732,,"[76.2, 80.0]",3754335,81,,,,-0.8252543,,,,,,"[107.5, 46.1]",,Low Pass,,46.140003,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Nathan Redmond,3286.0,Right Midfield,154,Norwich City,56,['95f21775-ad76-4326-a9fd-4caf75010b00'],5,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:05.952,Pass,
,,,,,,,,,,,,,,,,,2.613282,,,,,,,,,,,,,,b732870e-af7c-4017-9f4b-6163857c3917,2734,,"[15.1, 40.3]",3754335,81,True,,,0.15637055,,Drop Kick,,,,"[81.7, 50.8]",,High Pass,,67.42262,Incomplete,,Marc Albrighton,3307.0,,,,,,,2,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,154,Norwich City,56,"['071a5c9b-8f05-4cda-bf72-6fabe04c1110', '361649f7-3bd8-4350-ae0e-5c3e95cb5dc2']",18,,,,,,,,,,,,,,,,,,Leicester City,22,00:36:18.629,Pass,
,,,,,,,,,,,,,,,,,0.913,,,,,,,,,,,,,,361649f7-3bd8-4350-ae0e-5c3e95cb5dc2,2736,,"[38.4, 29.3]",3754335,81,,,,0.9103716,,Left Foot,,,,"[47.1, 40.5]",,Low Pass,,14.182031,,,Alexander Banor Tettey,9463.0,,,,,,Recovery,2,From Throw In,Robert Brady,10967.0,Left Back,154,Norwich City,56,"['59e53fd3-6537-4ae4-9e43-85d75dd615ac', 'b732870e-af7c-4017-9f4b-6163857c3917']",21,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:21.243,Pass,
,,,,,,,,,,,,,,,,,1.569047,,,,,,,,,,,,,,f0db55c3-5a4f-4bc6-8bbf-84cb133f4832,2738,,"[46.5, 39.7]",3754335,81,,,,0.004854331,,Right Foot,,,,"[67.1, 39.8]",,High Pass,,20.600243,,,Kyle Lafferty,9519.0,,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Right Center Midfield,154,Norwich City,56,['ab7a63ed-8067-4eda-ba0d-77de0bfb43c3'],22,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:22.156,Pass,
,,,,,,,,,,,,,,,,,0.913259,,,,,,,,,,,,,,f6621028-bd35-41ce-ad84-30289c1ad9fe,2741,,"[67.1, 39.8]",3754335,81,,,,-1.50944,,Right Foot,,,,"[68.9, 10.5]",,High Pass,,29.355238,,,Wes Hoolahan,10966.0,,,,,,,2,From Throw In,Kyle Lafferty,9519.0,Left Center Forward,154,Norwich City,56,['266df4ee-d850-4da3-a6f0-ca7fa9042e27'],24,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:24.348,Pass,
,,,,,,,,,,,,,,,,,1.455707,,,,,,,,,,,,,,a8b0c260-3f19-4225-b70d-e87f715481d5,2744,,"[79.5, 19.9]",3754335,81,,,,1.6070498,,Left Foot,,,,"[78.8, 39.2]",,Ground Pass,,19.31269,,,Alexander Banor Tettey,9463.0,,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Left Midfield,154,Norwich City,56,['e98fd7c0-6bf6-4336-9bc0-36a564c9c75f'],28,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:28.839,Pass,
,,,,,,,,,,,,,,,,,2.367913,,,,,,,,,,,,,,03b1cabe-e02a-4dce-ac8d-5724cdf37691,2747,,"[81.1, 39.7]",3754335,81,,,,1.2107949,,Left Foot,,,,"[94.5, 75.3]",,Ground Pass,,38.038403,,,Steven Whittaker,11124.0,,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Right Center Midfield,154,Norwich City,56,['cbabc7d4-62aa-4858-8350-9d474efb8c36'],31,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:31.088,Pass,
,,,,,,,,,,,,,,,,,0.132787,,,,,,,,,,,,,,09ded91a-da04-40cc-9ef3-01c34c319269,2750,,"[116.6, 74.7]",3754335,81,,,,-1.4513674,,Right Foot,,,,"[116.9, 72.2]",,Low Pass,,2.5179358,Incomplete,,,,,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,154,Norwich City,56,['f395c88d-20ee-4665-abcc-44342efa44a7'],37,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:37.145,Pass,
,,,,,,,,,,,,,,,,,0.668227,,,,,,,,,,,,,,89580193-c5cc-4c4e-913d-6e5a8d4c8db7,2753,,"[120.0, 80.0]",3754335,82,,,,-2.5436237,,Left Foot,,,,"[113.1, 75.3]",,Ground Pass,,8.348653,,,Nathan Redmond,3286.0,,,,,,Corner,2,From Corner,Wes Hoolahan,10966.0,Left Midfield,155,Norwich City,56,['c2d64843-5d2e-4a31-9ce7-70dfbac8638b'],1,,,,,,,,,,,,,,,,,,Norwich City,56,00:37:01.685,Pass,
,,,,,,,,,,,,,,,,,1.447122,,,,,,,,,,,,,,ef788f8b-51ad-4bde-8a2c-c84a7ba6effb,2756,,"[113.1, 75.3]",3754335,82,,,,-2.2142975,,Right Foot,,,,"[109.8, 70.9]",,Ground Pass,,5.5,,,Wes Hoolahan,10966.0,,,,,,,2,From Corner,Nathan Redmond,3286.0,Right Midfield,155,Norwich City,56,['7d03397b-e734-45f6-8c1d-cc63c9ef025b'],3,,,,,,,,,,,,,,,,,,Norwich City,56,00:37:03.641,Pass,
,,,,,,,,,,,,,,,,,4.302429,,,,,,,,,,,,,,41513471-2d63-4899-9a10-62fe0e7b50c6,2763,,"[116.6, 72.5]",3754335,82,,,,-1.5855012,,Right Foot,True,,,"[116.1, 38.5]",,High Pass,,34.003677,,,Russell Martin,21212.0,,,,,,,2,From Corner,Wes Hoolahan,10966.0,Left Midfield,155,Norwich City,56,['bc90fa3c-740f-45fa-805e-fb3c8287aacd'],7,,,,,,,,,,,,,,,,,,Norwich City,56,00:37:07.129,Pass,
,,,,,,,,,,,,,,,,,1.320818,,,,,,,,,,,,,,24eec7aa-df6b-4b62-b9f6-4eb9a7345945,2766,,"[109.2, 13.0]",3754335,82,,,,2.4961667,,Right Foot,,,,"[92.6, 25.5]",,Ground Pass,,20.780039,,,Jonathan Howson,9578.0,,,,,,,2,From Corner,Russell Martin,21212.0,Right Center Back,155,Norwich City,56,['961ed1f7-0e7d-4fec-a78c-59ab074125ae'],12,,,,,,,,,,,,,,,,,,Norwich City,56,00:37:12.642,Pass,
,,,,,,,,,,,,,,,,,1.699036,,,,,,,,,,,,,,831011a8-2835-4dc9-ba32-da4ce4d9cf22,2771,,"[9.5, 45.9]",3754335,82,True,,,0.39002037,,Right Foot,,,,"[78.1, 74.1]",,High Pass,,74.170074,Incomplete,,José Leonardo Ulloa,3671.0,,,,,,Free Kick,2,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,156,Leicester City,22,"['498a596f-ed29-44d5-89b7-d95949bd368a', 'bdc593fb-e5ca-4339-a462-2b0a4b5c5b70']",45,,,,,,,,,,,,,,,,,,Leicester City,22,00:37:45.476,Pass,
,,,,,,,,,,,,,,,,,1.918104,,,,,,,,,,,,,,8ff07299-17f3-4a4a-a51c-bde1d5a78f40,2774,,"[60.8, 66.5]",3754335,82,,,,0.19955538,,Head,,,,"[78.6, 70.1]",,High Pass,,18.160397,,,Marc Albrighton,3307.0,,,,,,Recovery,2,From Free Kick,Andrew Philip King,3665.0,Left Midfield,156,Leicester City,22,['89c0668d-d3b1-4361-a33d-50f4e5997413'],49,,,,,,,,,,,,,,,,,,Leicester City,22,00:37:49.464,Pass,
,,,,,,,,,,,,,,,,,1.736379,,,,,,,,,,,,,,c75a17ce-c3f3-44e6-838c-17c8fb7d17de,2777,,"[77.6, 69.6]",3754335,82,,,,-0.5010134,88021985-6c26-4746-841d-36364a1aadf9,Left Foot,,,,"[94.4, 60.4]",,High Pass,,19.154112,,,Jamie Vardy,10960.0,True,,,,,,2,From Free Kick,Marc Albrighton,3307.0,Right Midfield,156,Leicester City,22,['e3c23ad6-e73a-46a4-aa03-ff4ea1542f11'],52,,,,,,,,,,,,,,,,,,Leicester City,22,00:37:52.334,Pass,
,,,,,,,,,,,,,,,,,1.952398,,,,,,,,,,,,,,9133bc88-2572-4ce6-b5e7-2a41701a4232,2782,,"[7.0, 36.1]",3754335,83,True,,,0.10683802,,Right Foot,,,,"[41.5, 39.8]",,Ground Pass,,34.697838,,,Alexander Banor Tettey,9463.0,,,,,,Goal Kick,2,From Goal Kick,John Ruddy,23635.0,Goalkeeper,157,Norwich City,56,['80609d2e-fe08-4c55-bfb2-ce01d7460f36'],19,,,,,,,,,,,,,,,,,,Norwich City,56,00:38:19.414,Pass,
,,,,,,,,,,,,,,,,,1.846453,,,,,,,,,,,,,,41bca7f1-18a8-44d3-93bf-1eeb4b6f9f23,2784,,"[41.5, 39.8]",3754335,83,,,,1.3956653,,Left Foot,,,,"[48.1, 77.1]",,Ground Pass,,37.879414,,,Russell Martin,21212.0,,,,,,,2,From Goal Kick,Alexander Banor Tettey,9463.0,Right Center Midfield,157,Norwich City,56,['8bd0b330-6cb5-494e-80ed-1c354ab0012d'],23,,,,,,,,,,,,,,,,,,Norwich City,56,00:38:23.247,Pass,
