50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e29f2e8d-ae1f-49ef-a34e-de3cdc17655f,1563,,"[91.4, 50.3]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Center Forward,98,AFC Bournemouth,28,['584252bd-47b6-4672-9f3f-e0389de96314'],7,,,,,,,,,,,,,,,,,Stoke City,30,00:43:07.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2877a1dd-f3ea-4e47-ae0c-e8df4ae41358,1566,,"[34.5, 4.8]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,98,AFC Bournemouth,28,['0c51ebbd-9845-420a-a8d4-aac2028054e3'],12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:12.268,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eb00a50-f5a4-4eaa-af17-9f50b1f98462,1570,,"[71.4, 14.8]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,98,AFC Bournemouth,28,['16864632-7ba7-4124-8fe4-f45add18acb3'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:19.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a6ee46-c8b8-4f7e-ab1b-cafae670ad58,1572,,"[58.1, 66.6]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,99,Stoke City,30,['be81bcfc-5930-42a8-bb24-68f4e8363d50'],20,,,,,,,,,,,,,,,,,Stoke City,30,00:43:20.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c30a297-7cc3-45d3-b131-493ab2b0bc90,1575,,"[63.7, 51.6]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,99,Stoke City,30,['02350cba-877e-4ab6-b851-ca380fff64eb'],22,,,,,,,,,,,,,,,,,Stoke City,30,00:43:22.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d60b5de0-74d9-42af-8781-7d60efaafabd,1582,,"[65.3, 40.8]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,99,Stoke City,30,['53e9ff29-ecf3-46a5-a8d6-0915a0286226'],25,,,,,,,,,,,,,,,,,Stoke City,30,00:43:25.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e13890b7-76ab-4e5c-9418-210bde15c7d1,1587,,"[56.1, 44.6]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benik Afobe,3278.0,Center Forward,100,AFC Bournemouth,28,['3844f717-0918-4879-a757-3462484205bc'],31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:31.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bfae09f-60e4-4e62-8945-fa833047eedf,1590,,"[50.8, 52.9]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,100,AFC Bournemouth,28,['7104253f-6eae-4063-850f-bc65fbdd7cf1'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:33.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14dca292-b3c4-4cc9-a866-fa87061e5c76,1592,,"[71.7, 72.9]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Right Midfield,100,AFC Bournemouth,28,['ae30b58c-c18e-4b04-8df6-76a26564d296'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:35.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38ff0220-1eea-45df-b2ef-42c8098a5e24,1595,,"[96.2, 34.1]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,100,AFC Bournemouth,28,['ed1bd86f-8342-4f73-b69b-a5f74d1046c8'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:39.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb2e85f9-626f-4d65-adc3-5ffb890dfdc1,1601,,"[39.8, 50.3]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,101,Stoke City,30,['5701b0f3-4c03-4b04-9185-5e0e41acd244'],44,,,,,,,,,,,,,,,,,Stoke City,30,00:43:44.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49517e4c-1e09-44c2-8065-71fe360e5482,1605,,"[35.9, 28.5]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,101,Stoke City,30,['8aabb353-9198-469b-beea-7f2654b6cfab'],46,,,,,,,,,,,,,,,,,Stoke City,30,00:43:46.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7192c68-67d5-4808-ba08-ebe704a28d16,1608,,"[72.0, 27.7]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,101,Stoke City,30,['5991b77a-d0a5-4b40-9c78-3c61b0862c5a'],52,,,,,,,,,,,,,,,,,Stoke City,30,00:43:52.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b6eace-9889-4d86-99d1-2e326b37d72b,1610,,"[64.0, 26.4]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,101,Stoke City,30,['90fa9343-dd6c-4e9a-b6fe-a20d1088d1d1'],53,,,,,,,,,,,,,,,,,Stoke City,30,00:43:53.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cbf866d-ad41-4445-b2c9-19ce526d1e71,1613,,"[71.8, 14.2]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,101,Stoke City,30,['feb17218-d669-4c66-8e28-7c1c9857b87f'],54,,,,,,,,,,,,,,,,,Stoke City,30,00:43:54.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a870e49d-6d58-4fdd-bf57-8a6d0eed5103,1616,,"[75.4, 18.0]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,101,Stoke City,30,['546458a4-61d6-4c64-8e06-ad654ac13ac6'],55,,,,,,,,,,,,,,,,,Stoke City,30,00:43:55.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4ccac0a-2820-403f-8148-b989f74aa312,1619,,"[78.1, 8.1]",3754274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,101,Stoke City,30,['44c136b3-a909-4148-bf73-74c34643caaa'],57,,,,,,,,,,,,,,,,,Stoke City,30,00:43:57.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ceedfb6-5a1f-4fd2-9bd4-8c14c13be4a6,1622,,"[70.6, 16.1]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,101,Stoke City,30,['7788e902-0d47-488d-8d39-d5f53bba7b59'],1,,,,,,,,,,,,,,,,,Stoke City,30,00:44:01.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8281d4fb-3b61-44cc-bc97-c1ddc7f557e5,1625,,"[69.3, 28.3]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,101,Stoke City,30,['d8ea4c7c-771d-48a5-901e-baf75a531988'],3,,,,,,,,,,,,,,,,,Stoke City,30,00:44:03.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb6d7401-ab1c-42d3-8287-ea9856cbb3bf,1627,,"[56.2, 16.3]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,101,Stoke City,30,['f23a1754-8d6c-4738-95ac-4be177be82dc'],4,,,,,,,,,,,,,,,,,Stoke City,30,00:44:04.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0619c3f-c0b3-4010-8288-a4628a667052,1630,,"[62.6, 2.2]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mame Biram Diouf,3603.0,Left Wing,101,Stoke City,30,['0890ae2f-f8ce-4118-825e-7de16142d3f4'],6,,,,,,,,,,,,,,,,,Stoke City,30,00:44:06.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d874fcc-c8f4-4321-b91f-f2fb635a1a67,1633,,"[55.6, 7.0]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,101,Stoke City,30,['94f6256e-10f2-4c46-83f3-ddf3eee94950'],7,,,,,,,,,,,,,,,,,Stoke City,30,00:44:07.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd3ff681-db06-4769-ae3e-4305520e73cb,1637,,"[55.7, 15.3]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,101,Stoke City,30,"['a3a0f1f6-d5bf-4db9-b7b6-0e59f480ceab', 'd8693075-ba81-4f46-85d2-b4d729ac3936']",11,,,,,,,,,,,,,,,,,Stoke City,30,00:44:11.985,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cf82050-aff7-4b08-9bee-f239a992984e,1640,,"[34.8, 9.1]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,101,Stoke City,30,['fcf0c5d0-fbaa-4283-a499-8079f1072ac1'],14,,,,,,,,,,,,,,,,,Stoke City,30,00:44:14.819,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d746214-9e0e-4011-8db3-54dea96c9392,1644,,"[97.6, 10.8]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Center Forward,101,Stoke City,30,['b9c798c2-6b03-43f9-863a-e29effc36a89'],23,,,,,,,,,,,,,,,,,Stoke City,30,00:44:23.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c65815-da16-4ce6-887c-bdc8ce96212c,1646,,"[36.5, 76.3]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,102,AFC Bournemouth,28,['33039076-2fd6-4619-9130-0dca59f5b9e2'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:24.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20b44bce-d042-47d9-933c-d27d75569ad8,1649,,"[23.4, 46.3]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,102,AFC Bournemouth,28,['8db6d67f-bd23-4ca7-90a2-986e3eab9221'],28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:28.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8778faf7-720e-4ca5-83a6-a3715c034ba8,1652,,"[69.7, 24.1]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,102,AFC Bournemouth,28,['febaa7fd-fa3b-4ded-ba29-4559dd9cb6d6'],40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:40.281,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f337c5d-d11e-4dc9-933a-edfcaa7e8a0a,1655,,"[109.5, 58.2]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Right Midfield,102,AFC Bournemouth,28,['5693395b-6a0d-44b2-a61a-0befa7846721'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:44.037,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,037195db-29ee-41b1-b5f4-77fe4b600735,1657,,"[26.2, 22.5]",3754274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,102,AFC Bournemouth,28,['ec404c10-1081-4a0e-957d-a5d26986ae2e'],45,,,,,,,,,,,,,,,,,Stoke City,30,00:44:45.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19aa56a7-97a8-4e85-a602-d207dbb90c4a,1675,,"[41.4, 43.6]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,103,Stoke City,30,"['9704f43d-d8cd-46c9-9d8c-a575007ac732', 'ab022f43-113b-4f6c-b1c6-9e892a99c376']",2,,,,,,,,,,,,,,,,,Stoke City,30,00:45:02.610,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb29614e-fcef-4894-95b6-b3bf94b1276f,1677,,"[22.3, 68.3]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,103,Stoke City,30,['8464145f-a969-4f06-a410-76cabeb5661a'],6,,,,,,,,,,,,,,,,,Stoke City,30,00:45:06.515,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bfdd01f-cdb8-4ab6-ae5c-6eced264277d,1680,,"[56.5, 66.3]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,103,Stoke City,30,['0b313ae7-fba2-45d5-9b4a-ecbca1984640'],9,,,,,,,,,,,,,,,,,Stoke City,30,00:45:09.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ab9ceea-2aa2-4b62-81ff-7c1663f4c6a8,1685,,"[85.4, 12.6]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benik Afobe,3278.0,Center Forward,104,AFC Bournemouth,28,"['5fd348e3-dbe7-4506-90ea-503428af283d', '92f22da5-5957-463c-9509-388e19703559']",12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:12.884,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f938dad3-e37b-4c9d-b4da-3e923c16f113,1688,,"[88.6, 2.7]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,104,AFC Bournemouth,28,['e057ebd4-780c-46b4-922f-e033acbba05a'],14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:14.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecf851d9-0618-44a9-9ab7-e2f05dde1d93,1690,,"[92.3, 19.0]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,104,AFC Bournemouth,28,['3fde20ec-69ef-40f8-9827-598da395e65c'],15,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:15.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dea18e3c-8e76-4116-8b72-69d7c6dbfc47,1692,,"[104.4, 3.2]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,104,AFC Bournemouth,28,['e7f5ad21-a132-4d44-9f86-1aceed8874b7'],17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:17.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11a9452-950f-49d6-b824-ff75d61b1667,1699,,"[29.3, 76.1]",3754274,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Walters,3670.0,Center Forward,105,Stoke City,30,['aa0c9497-5a89-4550-bfe9-570b21db4d3e'],19,,,,,,,,,,,,,,,,,Stoke City,30,00:47:19.105,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677325e5-c354-450b-9c06-e3d56b5a8ee1,1702,,"[36.2, 68.3]",3754274,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,105,Stoke City,30,['6421269c-fee1-4611-b6bb-1388e0a304b2'],20,,,,,,,,,,,,,,,,,Stoke City,30,00:47:20.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd637d8a-db0b-4193-9102-eb8d12056bb5,1708,,"[75.4, 33.5]",3754274,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Right Midfield,106,AFC Bournemouth,28,['cbe04708-6c0f-4868-b276-3a748025b0b0'],1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:01.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a978b44-69c1-4583-a22b-2a85277852b7,1718,,"[59.5, 41.9]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Benik Afobe,3278.0,Left Center Forward,107,AFC Bournemouth,28,['a7d0de2b-cb2a-4601-bee8-7942660b8e34'],1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:01.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455849c8-6cd2-4f0b-9847-f5813efe95c6,1720,,"[46.9, 32.9]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Harry Arter,3304.0,Left Center Midfield,107,AFC Bournemouth,28,['54f24fe4-0c92-46cf-9439-9467e73b9980'],3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:03.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e676561-370a-41b9-a9de-e95b4d9fc89b,1723,,"[42.2, 8.1]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Charlie Daniels,3345.0,Left Back,107,AFC Bournemouth,28,['8e49cb51-04f4-42e5-a17e-ab21510c820a'],5,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:05.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e9cc9d6-3796-425c-b297-0f946b87785d,1726,,"[33.0, 45.5]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Simon Francis,3608.0,Right Center Back,107,AFC Bournemouth,28,['9d1e491b-59d9-4556-9bbb-a66c5c3dc12c'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:09.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42288134-29dc-47d4-a608-8a592a93c395,1729,,"[45.4, 73.5]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adam Smith,6409.0,Right Back,107,AFC Bournemouth,28,['f371ca88-0477-4bc4-b010-085403e9f7a1'],13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:13.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac3895ef-7965-460a-9cc2-7fa865578b18,1732,,"[29.8, 64.1]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Simon Francis,3608.0,Right Center Back,107,AFC Bournemouth,28,['59bed246-e26b-4cd5-9e26-e8dc1b7eecb8'],15,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:15.872,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117b6fb6-04d9-4880-a364-70e41ebd3b82,1736,,"[95.0, 52.8]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joshua King,3346.0,Right Center Forward,107,AFC Bournemouth,28,['b1f4c3dd-5f15-48bc-8d79-c200476e9bf7'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:21.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609aa06d-8353-464a-b088-1a25baffabce,1740,,"[111.9, 69.7]",3754274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joshua King,3346.0,Right Center Forward,108,AFC Bournemouth,28,"['1033a11d-d280-4a93-add7-be84df97a4cc', '11cfb1d3-e0f5-4eb1-89da-5c37fd54629d']",27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:27.559,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532a9713-5e10-47c8-9dd2-325828f3e8c2,1747,,"[98.9, 34.8]",3754274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Right Center Midfield,109,AFC Bournemouth,28,['664a76d9-6857-4bb9-8b8c-dbec92e10dbf'],31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:31.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d44f173-8dfb-4461-ba2c-f2486e9fb171,1750,,"[109.8, 45.5]",3754274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joshua King,3346.0,Right Center Forward,109,AFC Bournemouth,28,['cd95d009-6406-4ed7-9809-33bc059c7ff0'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:33.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149fa02c-f29d-4e4a-98fc-9318975523fe,1761,,"[108.1, 66.7]",3754274,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joshua King,3346.0,Right Center Forward,110,AFC Bournemouth,28,"['633a7b12-1d25-42fd-974b-45eef6c54d72', 'ef51beac-a9e6-430b-82bf-bc41e365e668']",32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:32.054,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d22516c5-4562-4453-918e-a599e78f5073,1765,,"[117.1, 69.9]",3754274,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,110,AFC Bournemouth,28,"['4e4cd454-98eb-452b-b601-98c812085d16', '65a01d4e-b4be-4867-97fc-1bb2c7144aec']",35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:35.234,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc04321f-3872-45e6-8434-f0217fd55264,1769,,"[76.4, 78.2]",3754274,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xherdan Shaqiri,3533.0,Right Wing,111,Stoke City,30,['5df9dda9-69de-475e-b7ef-de26884beef4'],15,,,,,,,,,,,,,,,,,Stoke City,30,00:05:15.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8180ba2-20d2-42d7-99bc-0d41380a6945,1772,,"[55.7, 77.8]",3754274,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Glenn Whelan,9625.0,Right Defensive Midfield,111,Stoke City,30,['d7cafb2b-64a7-4cb0-a6a4-f09c95cb928f'],17,,,,,,,,,,,,,,,,,Stoke City,30,00:05:17.249,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26f6d652-8599-4468-b7aa-42f6599a2f70,1775,,"[84.1, 33.3]",3754274,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mame Biram Diouf,3603.0,Left Wing,111,Stoke City,30,['571a0cd3-1f8b-4c7f-a333-5d5ec13a1f56'],20,,,,,,,,,,,,,,,,,Stoke City,30,00:05:20.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad5f387-d8c7-4c37-a63b-3687434c6539,1780,,"[70.4, 15.8]",3754274,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Erik Pieters,3467.0,Left Back,111,Stoke City,30,['8c54b13b-81a0-41d9-9019-61c2f2efd289'],24,,,,,,,,,,,,,,,,,Stoke City,30,00:05:24.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247603f-3fae-4e82-8d9f-1b71c2e0ed17,1783,,"[88.2, 35.2]",3754274,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mame Biram Diouf,3603.0,Left Wing,111,Stoke City,30,['bc16bb67-dfee-45af-915c-b41f90842eb9'],25,,,,,,,,,,,,,,,,,Stoke City,30,00:05:25.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105ce75b-faae-40ca-84fe-5e4499ab1094,1787,,"[96.1, 25.8]",3754274,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Walters,3670.0,Center Forward,111,Stoke City,30,"['2382c6cd-5a78-44f6-b485-b1e88e851f4a', 'da97a70d-334d-44cd-95f9-bfb0fd1dbd2a']",27,,,,,,,,,,,,,,,,,Stoke City,30,00:05:27.311,Ball Receipt*,True
