50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.904323,,,,,,,,,,,,,32b79db7-540a-463a-aebf-b72101d8ad1a,3429,,,"[104.2, 4.9]",3754083,92,,,,,2.3070538,,Right Foot,,,,"[98.4, 11.3]",,Ground Pass,,8.637129,,,,,Jason Puncheon,19688.0,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,177,Crystal Palace,31,"['2937a1aa-fda7-493b-8426-0b1163ea9493', '7da10203-de2d-46fe-a135-dc2862a2bbee']",53,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:47:53.800,Pass,True
,,,,,,,,,,,,,,,,,,,2.534951,,,,,,,,,,,,,3e09f830-098a-4ebb-b28d-d6a8d2af38a0,3434,,,"[14.7, 80.0]",3754083,93,,,,,-0.84645754,,,,,,"[36.2, 55.7]",,Low Pass,,32.445953,,,,,Eden Hazard,3621.0,,,,,Throw-in,2,From Throw In,Branislav Ivanović,5594.0,Right Back,178,Chelsea,33,['131fe8fc-a2b8-448e-bcb2-7c3e5908e32f'],8,,,,,,,,,,,,,,,,,,Chelsea,33,00:48:08.628,Pass,
,,,,,,,,,,,,,,,,,,,1.076158,,,,,,,,,,,,,7cc84a66-008a-4e9a-8781-e97448f85428,3437,,,"[65.3, 41.9]",3754083,93,,,,,0.9960619,,Right Foot,,,,"[77.8, 61.2]",,Ground Pass,,22.994347,,,,,Radamel Falcao García Zárate,3445.0,,,,,,2,From Throw In,Eden Hazard,3621.0,Left Midfield,178,Chelsea,33,['39fff560-7d78-418f-a35f-bc98fc2550b9'],16,,,,,,,,,,,,,,,,,,Chelsea,33,00:48:16.263,Pass,
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,46b6bfa4-b2ea-4561-883c-31f0ac8c7eda,3440,,,"[72.5, 55.2]",3754083,93,,,,,-1.7460628,,Right Foot,,,,"[70.8, 45.6]",,Ground Pass,,9.749359,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Radamel Falcao García Zárate,3445.0,Right Center Forward,178,Chelsea,33,['764ed32f-bbdb-4c4f-8d32-7c87165bca35'],18,,,,,,,,,,,,,,,,,,Chelsea,33,00:48:18.923,Pass,
,,,,,,,,,,,,,,,,,,,1.723423,,,,,,,,,,,,,ed59bde8-e5eb-4264-8136-c2df6d2fbf85,3443,,,"[73.3, 45.6]",3754083,93,,,,,-0.38108677,,Right Foot,,,,"[103.0, 33.7]",,High Pass,,31.995312,,,Incomplete,,Diego da Silva Costa,5198.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,178,Chelsea,33,"['1f7133db-d7dd-4cc9-9136-692ecf20d03b', '2c3e836e-d877-4278-b065-3395ae20ea1e']",21,,,,,,,,,,,,,,,,,,Chelsea,33,00:48:21.283,Pass,
,,,,,,,,,,,,,,,,,,,2.643798,,,,,,,,,,,,,2c3e836e-d877-4278-b065-3395ae20ea1e,3445,,,"[17.1, 46.4]",3754083,93,,,,,0.482876,,Head,,,,"[37.7, 57.2]",,High Pass,,23.259407,,,,,Chung-Yong Lee,3326.0,,,,,Recovery,2,Regular Play,Scott Dann,3407.0,Right Center Back,179,Crystal Palace,31,"['938ff77d-8372-4527-8eb9-d35c7cbb6a2b', 'ed59bde8-e5eb-4264-8136-c2df6d2fbf85']",23,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:48:23.006,Pass,
,,,,,,,,,,,,,,,,,,,1.35871,,,,,,,,,,,,,2d5f009b-9fcd-4581-a4d3-dfb993917cf0,3449,,,"[41.5, 55.8]",3754083,93,,,,,-1.4794482,,Right Foot,,,,"[43.9, 29.6]",,Ground Pass,,26.309694,,,,,Jason Puncheon,19688.0,,,,,,2,Regular Play,Chung-Yong Lee,3326.0,Right Wing,179,Crystal Palace,31,"['0e14ee23-3db1-4dd6-969f-26ec1c30bc90', 'f0e8a4fd-b4ce-4e0a-a03f-de8995d68afb']",26,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:48:26.929,Pass,True
,,,,,,,,,,,,,,,,,,,2.306738,,,,,,,,,,,,,bddff859-9243-4e7a-ae8f-6bd1c1648e42,3451,,,"[43.9, 29.6]",3754083,93,,,,,-1.3955783,,Left Foot,,,,"[47.6, 8.7]",,Ground Pass,,21.224985,,,,,Yannick Bolasie Yala,3589.0,,,,,,2,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,179,Crystal Palace,31,['25c433c7-b874-4876-a2d4-7e7e016983a4'],28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:48:28.288,Pass,
,,,,,,,,,,,,,,,,,,,2.33809,,,,,,,,,,,,,b7e1cd2d-f6ff-4f57-8b62-114f00f342b9,3457,,,"[56.6, 7.0]",3754083,93,,,,,0.007842977,,Left Foot,,,,"[82.1, 7.2]",,High Pass,,25.500784,,,,,Yannick Bolasie Yala,3589.0,,,,,Free Kick,2,From Free Kick,Jason Puncheon,19688.0,Center Attacking Midfield,180,Crystal Palace,31,['184b688b-b6df-4c25-b77a-27fae13287bc'],55,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:48:55.825,Pass,
,,,,,,,,,,,,,,,,,,,2.390506,,,,,,,,,,,,,e08d2052-6b33-464f-bd8a-bbb939740b19,3460,,,"[82.1, 7.2]",3754083,93,,,,,-0.1267061,,Right Foot,,,,"[97.8, 5.2]",,Low Pass,,15.826876,,,,,Connor Wickham,20641.0,,,,,,2,From Free Kick,Yannick Bolasie Yala,3589.0,Left Wing,180,Crystal Palace,31,['91676774-a2d6-4c3e-94f0-bab88c369404'],58,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:48:58.480,Pass,
,,,,,,,,,,,,,,,,,,,0.102176,,,,,,,,,,,,,507ca21d-0d40-4d9d-aed6-493d35aba9b4,3464,,,"[97.8, 3.5]",3754083,94,,,,,0.32175055,,Left Foot,,,,"[99.3, 4.0]",,Ground Pass,,1.5811388,,,Incomplete,,Yannick Bolasie Yala,3589.0,,,,,,2,From Free Kick,Connor Wickham,20641.0,Center Forward,180,Crystal Palace,31,"['72df4d49-b789-44ba-a68f-0c42f98fd620', '7f6312f9-7b8a-4c70-bfca-3880df24ab70', 'b5a0e19c-86c2-4523-93e4-ef32fd39f66a']",0,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:49:00.900,Pass,True
,,,,,,,,,,,,,,,,,,,2.247835,,,,,,,,,,,,,9655906e-949a-4b6f-8a7c-95dd2c3cddb7,3470,,,"[13.6, 76.1]",3754083,94,,,,,-2.0988708,,Left Foot,,,,"[1.7, 55.7]",,Ground Pass,,23.617155,,,,,Thibaut Courtois,3509.0,,,,,,2,Regular Play,Gary Cahill,3645.0,Left Center Back,181,Chelsea,33,['962ca6da-9d79-4bc3-9883-3b14c9608309'],5,,,,,,,,,,,,,,,,,,Chelsea,33,00:49:05.548,Pass,
,,,,,,,,,,,,,,,,,,,3.688563,,,,,,,,,,,,,6a3a2a5a-e952-49fe-b036-36d321181170,3473,,,"[3.1, 46.8]",3754083,94,,,,,-0.11014431,,Left Foot,,,,"[67.3, 39.7]",,High Pass,,64.59141,,,,,Kurt Happy Zouma,3456.0,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,181,Chelsea,33,['e0180e3c-3c16-450a-ac99-ecca344d2428'],10,,,,,,,,,,,,,,,,,,Chelsea,33,00:49:10.098,Pass,
,,,,,,,,,,,,,,,,,,,1.020895,,,,,,,,,,,,,c93563ff-1e65-45db-9142-145c4fa69599,3475,,,"[67.3, 39.7]",3754083,94,,,,,-0.0540015,,Head,,,,"[82.1, 38.9]",,High Pass,,14.821606,,,Incomplete,,Diego da Silva Costa,5198.0,,,,,,2,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,181,Chelsea,33,"['333a003b-d741-4f0e-a653-943251a7416d', '6992c4ca-60ce-46d5-b8a5-0f66c53881ab']",13,,,,,,,,,,,,,,,,,,Chelsea,33,00:49:13.787,Pass,
,,,,,,,,,,,,,,,,,,,1.662924,,,,,,,,,,,,,5658ac45-695e-4ac0-a2fe-0ae8ca4e422f,3480,,,"[41.8, 41.5]",3754083,94,,,,,0.5410938,,Right Foot,,,,"[63.6, 54.6]",,High Pass,,25.433247,,,,,Chung-Yong Lee,3326.0,,,,,,2,Regular Play,Scott Dann,3407.0,Right Center Back,182,Crystal Palace,31,"['40d47053-58f9-43e4-bc93-c18a894f4ceb', 'a14070e6-68fc-41d3-a29e-293df19b7c6d']",15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:49:15.717,Pass,True
,,,,,,,,,,,,,,,,,,,0.724398,,,,,,,,,,,,,b7978371-8ea9-43f2-9267-fe26f0067306,3488,,,"[113.2, 78.4]",3754083,94,,,,,-2.1175852,,Left Foot,,,,"[111.8, 76.1]",,Ground Pass,,2.6925824,,,,,Connor Wickham,20641.0,,,,,Free Kick,2,From Free Kick,Jason Puncheon,19688.0,Center Attacking Midfield,183,Crystal Palace,31,['3340682c-6c75-42a1-9b14-eb0e01c9a536'],48,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:49:48.432,Pass,
,,,,,,,,,,,,,,,,,,,1.14928,,,,,,,,,,,,,b78bd380-26be-48d9-8544-675c45e5e018,3495,,,"[6.0, 36.0]",3754083,95,,,,,-0.07540349,,Left Foot,,,,"[56.3, 32.2]",,High Pass,,50.443333,,,Unknown,,,,,,,,Goal Kick,2,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,184,Chelsea,33,,5,,,,,,,,,,,,,,,,,,Chelsea,33,00:50:05.476,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64cd85b8-7da9-41d4-84cb-586d13b1785d,6,,,"[58.8, 39.1]",3754083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jason Puncheon,19688.0,Right Wing,2,Crystal Palace,31,['70074593-5ce7-4231-8dbc-96eb6318caad'],1,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:01.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0ea4655-330a-4387-9dae-381f18143b3f,9,,,"[47.0, 10.5]",3754083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pape N''Diaye Souaré,4884.0,Left Back,2,Crystal Palace,31,['322caa93-d2b0-4d62-9f56-16c2910a5266'],4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:04.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e5d236-00c0-45ae-9479-068d4b625183,12,,,"[7.8, 38.5]",3754083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alex McCarthy,3619.0,Goalkeeper,2,Crystal Palace,31,['99199021-654f-4611-95f9-79a43bb76b0f'],6,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:06.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133f52cc-1c24-45dd-b4cf-54a029d40bf3,15,,,"[18.6, 18.7]",3754083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Damien Delaney,3693.0,Left Center Back,2,Crystal Palace,31,['1e2d0052-90ac-41b0-9e71-c29cc125cc77'],10,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:10.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513f542-782e-45a8-bd98-1ef4fc6692fc,22,,,"[87.0, 2.0]",3754083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Wilfried Zaha,3507.0,Left Wing,2,Crystal Palace,31,['04892f90-21d2-4a10-86dd-08aad3935526'],19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:19.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92c7d78-e904-42a0-b3de-113eb3168d11,30,,,"[91.4, 23.0]",3754083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jason Puncheon,19688.0,Right Wing,2,Crystal Palace,31,['d3a99fd7-bde1-4f59-9fbc-66d75fa8be96'],23,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:23.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f6804d2-c1fa-4337-a84a-43abfb837835,41,,,"[111.5, 2.4]",3754083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bakary Sako,3469.0,Center Attacking Midfield,2,Crystal Palace,31,['eedda125-a956-48e0-ab76-34445df1d864'],29,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:29.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13b84d24-d717-4269-976b-e77aacc2065c,47,,,"[95.9, 18.2]",3754083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bakary Sako,3469.0,Center Attacking Midfield,3,Crystal Palace,31,['cf7b51ea-ea22-4268-8503-49418551ce44'],57,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:57.609,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634f7d77-5273-47e0-8f75-beb6f44dafe4,53,,,"[104.1, 46.2]",3754083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Connor Wickham,20641.0,Center Forward,4,Crystal Palace,31,['38b25b28-c765-4a32-9a4d-805cf83a0a4d'],28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:28.219,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575c0e0e-b312-4bfa-94f4-b10891479765,57,,,"[100.0, 4.1]",3754083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jason Puncheon,19688.0,Right Wing,4,Crystal Palace,31,['c26b48bc-d9a7-499f-a15e-1eb2291dfd39'],32,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:32.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baa3691f-0c00-4f5d-bb7b-b9669d8a60a7,59,,,"[8.1, 43.8]",3754083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,5,Chelsea,33,['f551c8aa-a5d1-42da-a77b-ce7e93c0564b'],46,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:46.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f0bb95-6e0e-4b02-87bf-9eacdba41901,61,,,"[17.1, 24.9]",3754083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Cahill,3645.0,Left Center Back,5,Chelsea,33,['bf16fe6a-e2b9-4973-b631-b31ee53f1cd0'],49,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:49.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836224a6-520e-4f69-9eda-d540feff7555,64,,,"[17.7, 55.5]",3754083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,5,Chelsea,33,['8ef28ae6-b07c-4b83-9d2c-566ee3286ff4'],52,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:52.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869d0f5-0a20-4556-b8af-339d43fd47c1,67,,,"[36.3, 48.8]",3754083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,5,Chelsea,33,['00cacd36-8387-4942-a09d-06569a8de9ff'],55,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:55.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37147452-733d-44c3-ac6e-ac479ea70df5,71,,,"[55.6, 37.1]",3754083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,5,Chelsea,33,['4152a759-9440-4009-8862-6caf934c0c9a'],59,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:59.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed5f9bd5-cf31-4e06-92b3-129fbd5d6c9a,74,,,"[55.6, 6.3]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Wing,5,Chelsea,33,['d8bedecd-ad14-49d3-ab5b-b0aa8714c24e'],2,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:02.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae9af07-e566-4079-b35f-8bda7a5d7ea6,77,,,"[33.7, 21.7]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Cahill,3645.0,Left Center Back,5,Chelsea,33,['4f819997-04a0-42d0-b9e3-7f83f10a0196'],5,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:05.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa7bf81-868a-4b5c-94c9-7bdbc21bea1d,80,,,"[34.0, 59.1]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,5,Chelsea,33,['d5345124-65ea-4128-82d2-6001b691a150'],8,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:08.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c50aa659-3a37-4765-a6fd-da5c30753ae5,83,,,"[61.1, 75.6]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Branislav Ivanović,5594.0,Right Back,5,Chelsea,33,['ba3b5be9-0116-4e95-a3d6-85c6dca955b1'],11,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:11.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8432b2da-e0d4-4730-8962-846dc94a882d,85,,,"[43.3, 73.4]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,5,Chelsea,33,['b3551179-4ee6-4fd7-bfd9-310dc51ad66c'],14,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:14.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33e01114-82fe-4e51-b1ae-a22c9d2c9a37,87,,,"[36.4, 58.3]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,5,Chelsea,33,['8ec978b8-c65d-4287-962f-6b3fa738edb3'],15,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:15.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa501283-c8b4-470d-af1c-66a129db3902,90,,,"[49.2, 56.2]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,5,Chelsea,33,['2b375839-104c-40c6-a6ad-1c1c54258ac1'],17,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:17.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31613d78-91c1-4e04-8962-8840cf650e68,96,,,"[53.3, 45.6]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,6,Chelsea,33,['7855cc02-3cbb-405c-9f45-7e3891695ab1'],35,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:35.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa455635-bb60-45c1-9016-c1810c485251,98,,,"[47.9, 22.6]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Cahill,3645.0,Left Center Back,6,Chelsea,33,['3f634824-47a4-43d7-ad21-a53fa0bdb4b4'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:38.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1d2c2bb-9219-4943-893b-f04cfa21853b,101,,,"[68.9, 2.6]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,6,Chelsea,33,['349b3f21-4522-4f68-a83f-f955e4d72713'],44,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:44.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87d3509-ef5a-486f-898e-c8f21c85b6d2,104,,,"[71.3, 28.2]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Wing,6,Chelsea,33,['941033c0-01c9-41ff-9e36-62ac6563c53b'],46,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:46.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dab580fc-35ac-4257-bbd8-2ffd1e49c07e,107,,,"[67.1, 24.3]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,6,Chelsea,33,['217fe265-4c60-4f67-997f-88a24ebe878e'],47,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:47.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c226ba94-8d70-4c10-b530-8e1a4dde7f15,110,,,"[83.9, 77.1]",3754083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,6,Chelsea,33,['4bc52f27-006f-4d13-88d6-7e6193e9daa8'],50,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:50.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83d864e1-3565-43df-abbe-4d6f4f5643d7,114,,,"[89.3, 3.4]",3754083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,6,Chelsea,33,['acf3bd61-d31e-4231-97c9-6ce2dd7648fc'],3,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:03.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772c0ee6-b28e-440f-bf80-a237b023b450,117,,,"[55.6, 14.1]",3754083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Cahill,3645.0,Left Center Back,6,Chelsea,33,['6f9b0dae-d2e3-4bb1-b2a4-c8c3edb32bf3'],6,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:06.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157e261d-e9c3-4b70-b0e1-3208edf8524b,120,,,"[56.4, 48.4]",3754083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,6,Chelsea,33,['247d6466-3fb2-439d-be71-8e67074327a0'],11,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:11.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138566e2-6fad-46fc-9968-c5ae103f50da,123,,,"[79.1, 79.2]",3754083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Branislav Ivanović,5594.0,Right Back,6,Chelsea,33,['33ac3bd1-3ef6-4225-9650-9fb00fd5a1ce'],14,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:14.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92535b8d-8c32-4408-b475-6363559a19ad,126,,,"[104.3, 69.4]",3754083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,6,Chelsea,33,['8c866f16-0101-4bf6-9b67-425643ca5d41'],18,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:18.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95aeba9d-5d3e-49af-9345-3ae3b7ca24f6,129,,,"[91.1, 60.4]",3754083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,6,Chelsea,33,['74b19c23-2542-406a-bb4f-42127c8026bd'],20,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:20.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891f8527-9116-4a1f-8a98-9e5216ac054f,133,,,"[115.4, 57.9]",3754083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Branislav Ivanović,5594.0,Right Back,6,Chelsea,33,"['af2f6733-d4f7-445b-85a8-05f1229c1dbf', 'b7cceed5-2734-40e4-bbe5-337991a4efa7']",24,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:24.284,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bcb8cd9-81f5-4b78-a7ac-a0f205c0a938,140,,,"[108.6, 56.8]",3754083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,6,Chelsea,33,['cdbb6207-ff8b-4cfb-ab69-6d8ae1f735c0'],26,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:26.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305e3274-8a18-48c6-9f6d-73efbb894fcc,151,,,"[100.2, 63.8]",3754083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Branislav Ivanović,5594.0,Right Back,6,Chelsea,33,['db79377b-77b7-4565-a278-eebec6faa057'],34,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:34.494,Ball Receipt*,
