bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.332213,,,,,,,,,,,,,baf53433-5581-4cb2-9312-b50046594da9,451,,"[67.9, 8.3]",3754006,14,,,,True,0.14519738,,,,"[89.1, 11.4]",,High Pass,,21.425451,Incomplete,Saido Berahino,4630.0,,,,,Recovery,1,From Throw In,Chris Brunt,3541.0,Left Back,35,Leicester City,22,"['1240eaf8-c371-437a-af77-3da8d071c9c8', '1dc08e60-c6ad-4bb8-87e1-58b52fc6c3b6', '65bcd29f-e63e-4015-a643-60ea86049580', '8c3c7cd0-adbf-4a3f-8612-0ca83765e2af']",59,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:59.058,Pass,True
,,,,,,,,,,,,,,,,,0.744813,,,,,,,,,,,,,65bcd29f-e63e-4015-a643-60ea86049580,455,,"[31.0, 68.7]",3754006,15,,,,True,-0.5016041,,,,"[40.3, 63.6]",,High Pass,,10.606602,,Danny Drinkwater,3662.0,,,,,Recovery,1,From Throw In,Danny Simpson,3270.0,Right Back,35,Leicester City,22,"['5cd3dd85-9cc0-4a82-aae7-9649e473b498', '9390160c-c718-48e7-b69c-310b20e7ed86', 'baf53433-5581-4cb2-9312-b50046594da9']",1,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:01.391,Pass,True
,,,,,,,,,,,,,,,,,4.624718,,,,,,,,,,,,,7de8abb2-2386-40f1-a0aa-b328882fc093,457,,"[40.3, 63.6]",3754006,15,,,,,0.22841522,,Right Foot,,"[94.5, 76.2]",,High Pass,,55.645306,Incomplete,Jamie Vardy,10960.0,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,35,Leicester City,22,"['9addc10a-40da-494f-b2be-a037bdede2a0', 'bb9e4f7a-d632-426d-8ed1-2c2501ff44b9']",2,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:02.135,Pass,
,,,,,,,,,,,,,,,,,2.229823,,,,,,,,,,,,,9addc10a-40da-494f-b2be-a037bdede2a0,460,,"[25.6, 3.9]",3754006,15,,,,,2.0986307,,Right Foot,,"[10.5, 29.8]",,Ground Pass,,29.980328,,Glyn Oliver Myhill,5108.0,,,,,Recovery,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,36,West Bromwich Albion,27,"['7de8abb2-2386-40f1-a0aa-b328882fc093', 'ae7bf310-cda7-4fe0-82c9-f396d35f77d6']",6,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:06.760,Pass,
,,,,,,,,,,,,,,,,,3.111672,,,,,,,,,,,,,f273d7c7-054e-4f8e-a9ca-ffc3b1e66534,464,,"[13.8, 32.6]",3754006,15,,,,,-0.09786815,,Right Foot,,"[68.8, 27.2]",,High Pass,,55.264454,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,36,West Bromwich Albion,27,['e56c7cd8-344d-4b06-b496-35f54becacf4'],10,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:10.586,Pass,
,,,,,,,,,,,,,,,,,1.495592,,,,,,,,,,,,,f8940dd1-6042-4f32-82f7-0dfc6289b428,466,,"[68.8, 27.2]",3754006,15,,,,,-0.5380442,,Head,,"[81.2, 19.8]",,High Pass,,14.440222,Incomplete,Saido Berahino,4630.0,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Left Center Forward,36,West Bromwich Albion,27,"['39db269f-63c0-4c3b-8302-f221bb3c282e', '79c254a5-455a-4439-99b3-43ce9e7ef884']",13,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:13.698,Pass,
,,,,,,,,,,,,,,,,,2.580381,,,,,,,,,,,,,79c254a5-455a-4439-99b3-43ce9e7ef884,469,,"[38.9, 60.3]",3754006,15,,,,True,0.5247958,,,,"[44.6, 63.6]",,High Pass,,6.5863495,,Danny Drinkwater,3662.0,,,,,Recovery,1,Regular Play,Danny Simpson,3270.0,Right Back,36,West Bromwich Albion,27,"['32ee7179-7538-4abf-968d-930517e8cbaa', 'b972c11a-4c2f-4b7b-81c4-f5e8924c8e3b', 'f8940dd1-6042-4f32-82f7-0dfc6289b428']",15,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:15.193,Pass,True
,,,,,,,,,,,,,,,,,5.104605,,,,,,,,,,,,,328539c6-19e3-4241-bde5-86b96d522dd2,473,,"[46.7, 61.8]",3754006,15,,,,,-0.3566479,,Right Foot,,"[108.7, 38.7]",,High Pass,,66.16351,Incomplete,Jamie Vardy,10960.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,36,West Bromwich Albion,27,"['093d228b-38b8-49de-bb3c-2decea7802b1', '1cce3748-04b3-4bbd-8955-f2fe99abcfd7', '6408dca6-cf2b-470d-9ec8-8ea1df414804']",18,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:18.069,Pass,True
,,,,,,,,,,,,,,,,,1.682595,,,,,,,,,,,,,3a32d39f-fbd2-42a6-a86b-8c7576960f8e,477,,"[14.4, 38.9]",3754006,15,,,,,-0.8927901,,Keeper Arm,,"[26.4, 24.0]",,Low Pass,,19.131388,,Jonathan Grant Evans,11012.0,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,36,West Bromwich Albion,27,['fece00ea-8084-442b-a0a4-b8a40cb87c57'],25,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:25.188,Pass,
,,,,,,,,,,,,,,,,,1.458638,,,,,,,,,,,,,b1964389-0567-4e96-9a23-244ec5262cb8,480,,"[26.4, 23.5]",3754006,15,,,,,1.4869597,,Right Foot,,"[28.4, 47.3]",,Ground Pass,,23.883886,,Gareth McAuley,3596.0,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,36,West Bromwich Albion,27,['e551c365-f1bb-4629-a5a3-807cd44049ea'],30,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:30.229,Pass,
,,,,,,,,,,,,,,,,,1.834191,,,,,,,,,,,,,38bfa635-e1ed-4fec-8bdd-cba32bac542c,483,,"[28.0, 50.7]",3754006,15,,,,,-1.5314723,,Right Foot,,"[29.2, 20.2]",,Ground Pass,,30.523598,,Jonathan Grant Evans,11012.0,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,36,West Bromwich Albion,27,['888acd07-bb60-47a7-8572-9f8e3a56a163'],34,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:34.871,Pass,
,,,,,,,,,,,,,,,,,3.496881,,,,,,,,,,,,,10a24c71-16f1-447f-8bf8-23d2b0f99589,486,,"[38.7, 19.3]",3754006,15,,,,,1.5205106,,Right Foot,,"[41.0, 65.0]",,Ground Pass,,45.75784,,Gareth McAuley,3596.0,,True,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,36,West Bromwich Albion,27,['7c10df93-0cd7-4b57-87b7-7eb3634c3274'],42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:42.334,Pass,
,,,,,,,,,,,,,,,,,1.096493,,,,,,,,,,,,,033d781f-ebb7-4f77-b042-0f58a9c19765,489,,"[41.0, 65.0]",3754006,15,,,,,0.79592407,,Right Foot,,"[50.4, 74.6]",,Ground Pass,,13.435773,,Craig Dawson,3523.0,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,36,West Bromwich Albion,27,['a5481b81-d91f-4e71-8e46-9d8abb7d55f0'],45,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:45.845,Pass,
,,,,,,,,,,,,,,,,,1.68746,,,,,,,,,,,,,02c14e0f-7c38-4239-8e2e-b2158533c4fe,492,,"[52.0, 74.3]",3754006,15,,,,,-2.5608363,,Right Foot,,"[39.2, 65.9]",,Ground Pass,,15.310127,,Gareth McAuley,3596.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,36,West Bromwich Albion,27,['d3268369-cc1b-4412-afa8-f48459054d26'],49,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:49.453,Pass,
,,,,,,,,,,,,,,,,,3.988411,,,,,,,,,,,,,5867dcc3-75bd-46bc-8335-173563fd4688,495,,"[44.6, 64.3]",3754006,15,,,,,0.25151452,,Right Foot,,"[105.7, 80.0]",,High Pass,,63.08486,Out,Saido Berahino,4630.0,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,36,West Bromwich Albion,27,['5ee217d4-d284-4030-a3ef-578575fcb3b0'],53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:53.560,Pass,
,,,,,,,,,,,,,,,,,3.382162,,,,,,,,,,,,,525d9155-e592-4a28-96f6-6128e0060aea,497,,"[21.4, 0.1]",3754006,16,,,,,0.18534794,,,,"[51.8, 5.8]",,High Pass,,30.92976,,Marc Albrighton,3307.0,,,,,Throw-in,1,From Throw In,Jeffrey Schlupp,3520.0,Left Back,37,Leicester City,22,['110d0b3d-b862-4632-bffe-b27cd0218ac9'],19,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:19.940,Pass,
,,,,,,,,,,,,,,,,,1.042236,,,,,,,,,,,,,4ef9573c-0d38-426c-83e8-e1c3d36ade83,500,,"[51.8, 5.8]",3754006,16,,,,True,0.45706877,,,,"[57.9, 8.8]",,High Pass,,6.797794,,Jamie Vardy,10960.0,,,,,,1,From Throw In,Marc Albrighton,3307.0,Left Midfield,37,Leicester City,22,"['3aaf8908-6d49-47e8-b7b8-28c81cbf8567', '873cee58-0ef3-4357-84b4-d4f66c6c5406']",23,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:23.322,Pass,True
,,,,,,,,,,,,,,,,,0.91067,,,,,,,,,,,,,0ef5fb4f-591f-439b-becc-dbc9447718d8,502,,"[57.6, 8.8]",3754006,16,,,,,1.2627436,,Head,,"[59.7, 15.4]",,High Pass,,6.926038,Incomplete,Marc Albrighton,3307.0,,,,,,1,From Throw In,Jamie Vardy,10960.0,Left Center Forward,37,Leicester City,22,"['0df83926-8bf3-43c8-bca1-af4bd5392de3', 'a55e5b31-9283-470a-8daa-1057c874d41a']",24,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:24.372,Pass,
,,,,,,,,,,,,,,,,,1.126391,,,,,,,,,,,,,0df83926-8bf3-43c8-bca1-af4bd5392de3,504,,"[60.4, 64.7]",3754006,16,,,,,-0.38050637,,Right Foot,,"[67.9, 61.7]",,Ground Pass,,8.077747,,Darren Fletcher,4022.0,,,,,Recovery,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,38,West Bromwich Albion,27,"['0ef5fb4f-591f-439b-becc-dbc9447718d8', '25759f88-3de3-4a07-b70e-ad96c5fe7f60']",25,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:16:25.283,Pass,
,,,,,,,,,,,,,,,,,1.710778,,,,,,,,,,,,,913e322a-c9f3-4012-bc9e-05927e925150,511,,"[71.1, 69.6]",3754006,16,,,,,-2.3064272,,Right Foot,,"[58.7, 55.9]",,Ground Pass,,18.478365,,Gareth McAuley,3596.0,,,,,Free Kick,1,From Free Kick,Darren Fletcher,4022.0,Left Center Midfield,39,West Bromwich Albion,27,['1763243c-4d87-404c-9f3e-ccf061ae4f7a'],53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:16:53.021,Pass,
,,,,,,,,,,,,,,,,,1.796363,,,,,,,,,,,,,e14c68f4-801f-49cd-b43e-d2cc3e78ff37,514,,"[62.5, 54.0]",3754006,16,,,,,-1.7529646,,Left Foot,,"[57.6, 27.4]",,Ground Pass,,27.04755,,Jonathan Grant Evans,11012.0,,,,,,1,From Free Kick,Gareth McAuley,3596.0,Right Center Back,39,West Bromwich Albion,27,['55b39438-11ce-42da-8e43-11cb04800625'],57,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:16:57.566,Pass,
,,,,,,,,,,,,,,,,,0.977175,,,,,,,,,,,,,652cbc6b-00fd-493a-8139-ae6788a80dff,517,,"[74.9, 16.9]",3754006,17,,,,,1.5707964,,Left Foot,,"[74.9, 32.3]",,Ground Pass,,15.4,,Claudio Ariel Yacob,3967.0,,,,,,1,From Free Kick,Jonathan Grant Evans,11012.0,Left Center Back,39,West Bromwich Albion,27,['e5867ec5-0e48-4eb8-b4dc-5aea61004bc7'],4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:04.172,Pass,
,,,,,,,,,,,,,,,,,3.932317,,,,,,,,,,,,,39f61c19-9f0e-4822-93d0-f52d793790e6,520,,"[77.7, 32.6]",3754006,17,,,,,-0.18463418,,Right Foot,,"[120.0, 24.7]",,High Pass,,43.031384,Out,Saido Berahino,4630.0,,,,,,1,From Free Kick,Claudio Ariel Yacob,3967.0,Right Center Midfield,39,West Bromwich Albion,27,['b85314c4-b6bc-4894-8f95-a8ef2b3445a9'],6,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:06.100,Pass,
,,,,,,,,,,,,,,,,,4.052525,,,,,,,,,,,,,b28e774a-78d6-4d7c-bd43-cb9a0e8fe774,522,,"[6.0, 44.0]",3754006,17,,True,,,-0.9011574,,Right Foot,,"[23.1, 22.4]",,High Pass,,27.54941,,Jeffrey Schlupp,3520.0,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,40,Leicester City,22,['a4f17a86-ecbc-4d99-8dd8-9ea269d88c95'],29,,,,,,,,,,,,,,,,,,Leicester City,22,00:17:29.550,Pass,
,,,,,,,,,,,,,,,,,1.599636,,,,,,,,,,,,,2ac6dec5-8f4a-4279-8d50-28eafcbb3c96,524,,"[52.2, 10.9]",3754006,17,,,,,2.252194,,Left Foot,,"[38.9, 27.3]",,Ground Pass,,21.11516,,Wes Morgan,3813.0,,,,,,1,From Goal Kick,Jeffrey Schlupp,3520.0,Left Back,40,Leicester City,22,['14433398-629d-46af-ab1c-f2c22db1665e'],36,,,,,,,,,,,,,,,,,,Leicester City,22,00:17:36.344,Pass,
,,,,,,,,,,,,,,,,,1.8219,,,,,,,,,,,,,397d7fc8-b74f-4f6f-b346-249addf5b062,527,,"[39.4, 37.5]",3754006,17,,,,,1.1233954,,Right Foot,,"[52.5, 64.8]",,Low Pass,,30.280357,,Danny Simpson,3270.0,,,,,,1,From Goal Kick,Wes Morgan,3813.0,Right Center Back,40,Leicester City,22,['9bd1f55a-b435-4b3e-81d8-0f21784d341e'],39,,,,,,,,,,,,,,,,,,Leicester City,22,00:17:39.646,Pass,
,,,,,,,,,,,,,,,,,1.527653,,,,,,,,,,,,,ec44b561-ea6a-45d7-8346-5e5737bdc82f,530,,"[54.3, 68.5]",3754006,17,,,,,-1.4950486,,Right Foot,,"[56.0, 46.1]",,Ground Pass,,22.464417,,Danny Drinkwater,3662.0,,,,,,1,From Goal Kick,Danny Simpson,3270.0,Right Back,40,Leicester City,22,['e05c0eee-fa8a-4759-b61b-5aefbb70e9e0'],42,,,,,,,,,,,,,,,,,,Leicester City,22,00:17:42.823,Pass,
,,,,,,,,,,,,,,,,,1.117589,,,,,,,,,,,,,1e52d46c-0585-41b0-9154-5057be9164df,534,,"[54.6, 45.7]",3754006,17,,,,,2.7996428,,Right Foot,,"[36.9, 52.0]",,Ground Pass,,18.787762,,Wes Morgan,3813.0,,,,,,1,From Goal Kick,Danny Drinkwater,3662.0,Right Center Midfield,40,Leicester City,22,"['7a82cb60-0146-4706-9a68-467c4ed9aab1', 'ebb321d3-e5ab-4323-9cd7-c4d9638fe07e']",44,,,,,,,,,,,,,,,,,,Leicester City,22,00:17:44.411,Pass,True
,,,,,,,,,,,,,,,,,2.425091,,,,,,,,,,,,,f0ee6514-1701-455e-bb04-b07f7dff62a6,537,,"[34.8, 45.7]",3754006,17,,,,,-2.8726776,,Right Foot,,"[9.4, 38.7]",,Ground Pass,,26.346916,,Kasper Schmeichel,3815.0,,,,,,1,From Goal Kick,Wes Morgan,3813.0,Right Center Back,40,Leicester City,22,['28ebc2ec-d33e-4f87-8b96-8637afa2a7df'],46,,,,,,,,,,,,,,,,,,Leicester City,22,00:17:46.879,Pass,
,,,,,,,,,,,,,,,,,4.550855,,,,,,,,,,,,,51dbae92-01e5-47b4-ba29-8eb6336292da,540,,"[9.4, 38.7]",3754006,17,,,,,-0.2876595,,Right Foot,,"[86.8, 15.8]",,High Pass,,80.716606,Incomplete,Marc Albrighton,3307.0,,,,,,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,40,Leicester City,22,"['08d66bb3-35f2-4a52-930b-fde58fce12e1', 'edd88a91-cfc7-4de3-bbe2-207be2a16d26']",49,,,,,,,,,,,,,,,,,,Leicester City,22,00:17:49.384,Pass,
,,,,,,,,,,,,,,,,,0.899128,,,,,,,,,,,,,a49c9c90-beb3-4034-8c1a-b47d8f512b46,545,,"[36.8, 65.5]",3754006,17,,,,,-0.43240777,,Right Foot,,"[44.6, 61.9]",,Ground Pass,,8.5906925,,Darren Fletcher,4022.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,41,West Bromwich Albion,27,"['31f9f0d4-2c1c-446c-a5b6-e2978ee88a0c', '5335ce0e-0e7b-4d99-888c-40a89e54943b']",54,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:54.736,Pass,True
,,,,,,,,,,,,,,,,,1.383902,,,,,,,,,,,,,38ea699a-6a4a-45ff-81da-d788f8da76ac,548,,"[44.6, 61.9]",3754006,17,,,,,2.0786955,,Right Foot,,"[38.7, 72.5]",,Ground Pass,,12.131364,,Gareth McAuley,3596.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Left Center Midfield,41,West Bromwich Albion,27,['44eba44a-9b2b-41ee-98a8-c1a1ed9511cc'],56,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:56.083,Pass,
,,,,,,,,,,,,,,,,,0.079941,,,,,,,,,,,,,ff1b9e7a-ab2e-42e0-90d2-1dce35efee49,551,,"[37.1, 72.9]",3754006,17,,,,,0.0,,Right Foot,,"[40.4, 72.9]",,Ground Pass,,3.3,Incomplete,Stéphane Sessègnon,2966.0,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,41,West Bromwich Albion,27,"['7b3baf5e-3ed4-46b2-84de-18b0f10a7222', 'b00be82e-b57d-46c4-9069-fc37ac5803ac']",57,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:57.467,Pass,
,,,,,,,,,,,,,,,,,1.389764,,,,,,,,,,,,,25ddaf78-4414-425f-a0ec-f2c3b33bc5ef,554,,"[43.8, 80.0]",3754006,18,,,,,-0.163146,,,,"[68.1, 76.0]",,High Pass,,24.627018,,Stéphane Sessègnon,2966.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,42,West Bromwich Albion,27,['55f40837-627f-421c-be3a-341c35df56da'],16,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:16.661,Pass,
,,,,,,,,,,,,,,,,,0.954015,,,,,,,,,,,,,c3d395a8-4566-4f9c-9c42-69f2f6cf5f69,556,,"[68.1, 76.0]",3754006,18,,,,,-0.36787167,,Head,,"[77.7, 72.3]",,Low Pass,,10.288342,Incomplete,José Salomón Rondón Giménez,4041.0,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,42,West Bromwich Albion,27,"['325041b0-b80f-4e2c-acda-a100b2b98bff', '353aa32b-fbe7-4790-bfc4-4b78b807f6bd']",18,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:18.050,Pass,
,,,,,,,,,,,,,,,,,0.094431,,,,,,,,,,,,,325041b0-b80f-4e2c-acda-a100b2b98bff,559,,"[42.4, 7.8]",3754006,18,,,,True,0.09306373,,,,"[57.4, 9.2]",,High Pass,,15.065191,Incomplete,N''Golo Kanté,3961.0,,,,,Recovery,1,From Throw In,Robert Huth,40123.0,Left Center Back,42,West Bromwich Albion,27,"['040fa4f7-db23-4fb7-bea0-ec22c984f472', 'c3d395a8-4566-4f9c-9c42-69f2f6cf5f69', 'c6a3f083-100a-4612-8cb5-3bc99dd48a8e', 'd83e015a-72c7-4b7d-96bd-b6d893446e49']",19,,,,,,,,,,,,,,,,,,Leicester City,22,00:18:19.004,Pass,True
,,,,,,,,,,,,,,,,,1.758096,,,,,,,,,,,,,825d999f-ed5c-4872-b2ed-c12bb06cef7e,563,,"[61.5, 66.9]",3754006,18,,,,,-1.847957,,Right Foot,,"[58.2, 55.3]",,Ground Pass,,12.060266,,Claudio Ariel Yacob,3967.0,,,,,Recovery,1,From Throw In,Darren Fletcher,4022.0,Left Center Midfield,42,West Bromwich Albion,27,['1971f76a-dc90-4be6-90ee-222f56fa1afe'],20,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:20.775,Pass,
,,,,,,,,,,,,,,,,,1.833094,,,,,,,,,,,,,bd47754a-3549-4ab2-8a70-4e54e6d40cf4,565,,"[58.7, 55.2]",3754006,18,,,,,-1.6400858,,Right Foot,,"[56.5, 23.5]",,Ground Pass,,31.776249,,Chris Brunt,3541.0,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Right Center Midfield,42,West Bromwich Albion,27,['fb821877-bea4-4344-bb15-f112eff1809c'],22,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:22.533,Pass,
,,,,,,,,,,,,,,,,,6.451911,,,,,,,,,,,,,e1c08ead-fba9-48bb-85cc-b31d987bb3f8,568,,"[64.1, 16.9]",3754006,18,,,,,-0.098074324,,Left Foot,,"[120.0, 11.4]",,High Pass,,56.16992,Out,James McClean,3514.0,,,,,,1,From Throw In,Chris Brunt,3541.0,Left Back,42,West Bromwich Albion,27,['2b9fcebe-3a25-4ee5-a088-fa0ab6c6af6b'],26,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:26.828,Pass,
,,,,,,,,,,,,,,,,,4.154404,,,,,,,,,,,,,c9d25cca-a4a4-4244-bc01-aa57f76b42f0,570,,"[6.0, 44.0]",3754006,18,,,,,-0.086565495,,Right Foot,,"[80.9, 37.5]",,High Pass,,75.18151,Incomplete,José Leonardo Ulloa,3671.0,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,43,Leicester City,22,"['46ebe10b-8ffb-4eed-9988-f46e149c8dd4', '9f7bd429-0350-4277-ab6e-3678c9cfdc4a']",59,,,,,,,,,,,,,,,,,,Leicester City,22,00:18:59.021,Pass,
,,,,,,,,,,,,,,,,,3.112496,,,,,,,,,,,,,9f7bd429-0350-4277-ab6e-3678c9cfdc4a,572,,"[39.2, 42.6]",3754006,19,,,,True,0.74358153,,,,"[64.1, 65.5]",,High Pass,,33.829277,Incomplete,Stéphane Sessègnon,2966.0,,,,,Recovery,1,From Goal Kick,Gareth McAuley,3596.0,Right Center Back,43,Leicester City,22,"['4bace6ee-dcfb-4b66-b506-492234017336', '4bb9b5d0-9d98-4c00-96fa-72b1ea30cc9f', '6ae2d687-1d0f-4258-8e73-114e2c1df721', 'c9d25cca-a4a4-4244-bc01-aa57f76b42f0']",3,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:03.175,Pass,True
,,,,,,,,,,,,,,,,,1.120544,,,,,,,,,,,,,4bace6ee-dcfb-4b66-b506-492234017336,575,,"[56.0, 14.6]",3754006,19,,,,,-0.4986128,,Left Foot,,"[75.1, 4.2]",,Ground Pass,,21.747873,,Marc Albrighton,3307.0,,,,,Recovery,1,From Goal Kick,Jeffrey Schlupp,3520.0,Left Back,43,Leicester City,22,"['43720e60-c42d-4df2-a08f-4f215e0cca4d', '9f7bd429-0350-4277-ab6e-3678c9cfdc4a']",6,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:06.288,Pass,
,,,,,,,,,,,,,,,,,0.059404,,,,,,,,,,,,,f26ee222-cb47-4dde-a765-70b144b569f3,578,,"[111.2, 5.1]",3754006,19,,,,,1.1232764,,Left Foot,,"[112.4, 7.6]",,High Pass,,2.7730849,Incomplete,,,,,,,,1,From Goal Kick,Marc Albrighton,3307.0,Left Midfield,43,Leicester City,22,['705a7067-398d-4c5b-acc9-66b23e8fe72a'],13,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:13.745,Pass,
,,,,,,,,,,,,,,,,,3.505847,,,,,,,,,,,,,b4dde6b2-63c2-4239-a42c-d9036cd62408,585,,"[7.0, 36.1]",3754006,19,,,,,-0.33416125,,Right Foot,,"[74.4, 12.7]",,High Pass,,71.34648,Incomplete,José Salomón Rondón Giménez,4041.0,,,,,Goal Kick,1,From Goal Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,44,West Bromwich Albion,27,"['a96acc1d-1567-439d-8866-a645bae1ac61', 'cceb98ea-2232-4e6a-b842-2850bd2dc9bb']",42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:42.457,Pass,
,,,,,,,,,,,,,,,,,2.482671,,,,,,,,,,,,,cceb98ea-2232-4e6a-b842-2850bd2dc9bb,588,,"[45.7, 67.4]",3754006,19,,,,True,-0.8256989,,,,"[57.6, 54.5]",,High Pass,,17.550499,,José Leonardo Ulloa,3671.0,,,,,Recovery,1,From Goal Kick,Danny Drinkwater,3662.0,Right Center Midfield,44,West Bromwich Albion,27,"['8d414b5f-7cb8-4a1a-9fdb-1a2006393753', 'b4dde6b2-63c2-4239-a42c-d9036cd62408', 'fde74ee2-da1d-4db6-b764-f48d5f7772a4']",45,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:45.962,Pass,True
,,,,,,,,,,,,,,,,,1.759759,,,,,,,,,,,,,d2191b74-0c02-4450-abfb-8366b88482f1,591,,"[57.2, 51.5]",3754006,19,,,,True,-0.47606933,,,,"[70.0, 44.9]",,High Pass,,14.401389,Incomplete,Jamie Vardy,10960.0,,,,,,1,From Goal Kick,José Leonardo Ulloa,3671.0,Right Center Forward,44,West Bromwich Albion,27,"['95d8a76e-fc35-4418-ab8b-2ffe2215c3a7', '9de67b36-9fd4-4a7e-a790-5b5700c14542', 'd0ba4939-a673-40c9-bb0a-1032edc16456']",48,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:48.525,Pass,True
