50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.342925,,,,,,,,,,,,,8a417a5e-54a5-4cb8-889a-d9f3a3115829,2880,,"[91.1, 55.4]",3754176,90,,,,,2.796037,,Other,,,,"[86.1, 57.2]",Low Pass,,5.314132,Incomplete,,Jason Puncheon,19688.0,,,,,,,2,Regular Play,Fraizer Campbell,9641.0,Right Center Forward,190,Crystal Palace,31,"['26d02de7-faaf-4149-b3df-6bbbe517aaf5', '5d2b4a48-faa6-4ac8-8dfd-8af500e05de9']",9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:45:09.283,Pass,
,,,,,,,,,,,,,,,,1.705634,,,,,,,,,,,,,33f6492d-7f72-4e9d-b1fb-f5b08b226d3f,2888,,"[82.1, 4.0]",3754176,91,,,,,0.84568393,,Right Foot,,,,"[110.9, 36.5]",High Pass,,43.424534,Incomplete,,Winston Reid,4280.0,,,,,,Free Kick,2,From Free Kick,Dimitri Payet,3491.0,Left Wing,191,West Ham United,40,"['5639f87e-021c-4087-9c78-4d682074fe92', 'a66cfeb9-fe91-4aaa-a0a1-a507572d7b70']",1,,,,,,,,,,,,,,,,,West Ham United,40,00:46:01.126,Pass,
,,,,,,,,,,,,,,,,1.711,,,,,,,,,,,,,b304a379-5735-4c6b-994d-b2cdc5606ce0,2895,,"[10.3, 58.0]",3754176,91,,,,,0.43860066,,Right Foot,,,,"[29.7, 67.1]",Ground Pass,,21.428253,,,Yannick Bolasie Yala,3589.0,,,,,,,2,Regular Play,Jason Puncheon,19688.0,Right Defensive Midfield,192,Crystal Palace,31,"['3cd071d4-eb77-45db-acec-32a28158da98', '65568dcf-5b0f-42d5-9d7c-743f15619bc2']",5,,,,,,,,,,,,,,,,,Crystal Palace,31,00:46:05.402,Pass,True
,,,,,,,,,,,,,,,,1.608913,,,,,,,,,,,,,7db8765f-8e18-47de-ab75-75c9a15047ed,2898,,"[29.7, 67.1]",3754176,91,,,,,-0.01041629,,Left Foot,,,,"[48.9, 66.9]",Ground Pass,,19.201042,,,Fraizer Campbell,9641.0,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Right Midfield,192,Crystal Palace,31,['63ac9158-ca00-4a45-9a5f-0185edc8ae56'],7,,,,,,,,,,,,,,,,,Crystal Palace,31,00:46:07.193,Pass,
,,,,,,,,,,,,,,,,2.666242,,,,,,,,,,,,,ec871054-cb4a-44ee-a7d4-e6d5d192981d,2902,,"[85.9, 67.5]",3754176,91,,,,,0.59619915,,Right Foot,,,,"[99.9, 77.0]",Ground Pass,,16.918924,,,Yannick Bolasie Yala,3589.0,,,,,,,2,Regular Play,Fraizer Campbell,9641.0,Right Center Forward,192,Crystal Palace,31,['914f3dee-9b78-467f-b48a-7d1c578d450e'],13,,,,,,,,,,,,,,,,,Crystal Palace,31,00:46:13.398,Pass,
,,,,,,,,,,,,,,,,4.194283,,,,,,,,,,,,,0d12343e-9009-4f15-b25e-aaa16164fbf4,2905,,"[105.1, 78.1]",3754176,91,,,,,-1.4658399,,Right Foot,True,,,"[112.0, 12.6]",High Pass,,65.862434,,,Bakary Sako,3469.0,,,True,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Right Midfield,192,Crystal Palace,31,['7fd751c3-4d37-4752-8489-24414f563b34'],17,,,,,,,,,,,,,,,,,Crystal Palace,31,00:46:17.113,Pass,
,,,,,,,,,,,,,,,,2.855549,,,,,,,,,,,,,3d82e945-940e-4b1c-9b10-408e344caeeb,2908,,"[113.0, 8.0]",3754176,91,,,,,2.7713625,,Left Foot,,,,"[91.1, 16.5]",Ground Pass,,23.491701,Incomplete,,Fraizer Campbell,9641.0,,,,,,,2,Regular Play,Bakary Sako,3469.0,Left Midfield,192,Crystal Palace,31,"['a0e4a961-699a-4a90-b603-be6714de2006', 'f9b9f5ff-36c4-4bd6-9e38-57fd03f4119c']",23,,,,,,,,,,,,,,,,,Crystal Palace,31,00:46:23.495,Pass,
,,,,,,,,,,,,,,,,1.582917,,,,,,,,,,,,,a0e4a961-699a-4a90-b603-be6714de2006,2910,,"[29.0, 63.6]",3754176,91,,,,,-0.3113046,,Left Foot,,,,"[60.7, 53.4]",Ground Pass,,33.300602,Incomplete,,Andy Carroll,4271.0,,,,,,Interception,2,Regular Play,Pedro Mba Obiang Avomo,3897.0,Right Center Midfield,192,Crystal Palace,31,"['09468302-5f78-4b7f-85d9-231cb83caa69', '3d82e945-940e-4b1c-9b10-408e344caeeb', '7d1b6044-49d0-4c72-ab96-cf7467009eea']",26,,,,,,,,,,,,,,,,,West Ham United,40,00:46:26.350,Pass,
,,,,,,,,,,,,,,,,1.851119,,,,,,,,,,,,,da2f34d3-3602-4fc6-b848-9374139c1731,2913,,"[21.6, 58.1]",3754176,91,,,,,-0.27877814,,Left Foot,,,,"[49.2, 50.2]",High Pass,,28.70836,Incomplete,,,,,,,,,Recovery,2,Regular Play,Michail Antonio,3349.0,Right Back,192,Crystal Palace,31,['d0367752-ac28-411b-bb76-aacc5ee98ad3'],31,,,,,,,,,,,,,,,,,West Ham United,40,00:46:31.029,Pass,
,,,,,,,,,,,,,,,,3.401852,,,,,,,,,,,,,d0367752-ac28-411b-bb76-aacc5ee98ad3,2914,,"[70.9, 29.9]",3754176,91,,,,,-1.1779258,,Head,,,,"[80.1, 7.7]",High Pass,,24.030813,,,Bakary Sako,3469.0,,,,,,Recovery,2,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,192,Crystal Palace,31,"['52d2486c-840e-4abe-8676-d98b80b748c8', 'da2f34d3-3602-4fc6-b848-9374139c1731']",32,,,,,,,,,,,,,,,,,Crystal Palace,31,00:46:32.880,Pass,
,,,,,,,,,,,,,,,,0.189855,,,,,,,,,,,,,48ae7d06-ebb5-4056-b698-7c6b0e8c087e,2917,,"[86.9, 6.0]",3754176,91,,,,,1.0472206,,Left Foot,,,,"[92.5, 15.7]",Low Pass,,11.200446,Incomplete,,,,,,,,,,2,Regular Play,Bakary Sako,3469.0,Left Midfield,192,Crystal Palace,31,['0fd9dd32-d533-47fd-bdea-367488f1f483'],39,,,,,,,,,,,,,,,,,Crystal Palace,31,00:46:39.970,Pass,
,,,,,,,,,,,,,,,,2.43204,,,,,,,,,,,,,0b84053f-5056-4c28-84a0-b4ae16d6757a,2919,,"[120.0, 0.1]",3754176,92,,,,,1.7056059,,Left Foot,,,,"[114.1, 43.6]",High Pass,,43.898293,Incomplete,True,Mile Jedinak,5489.0,,,True,Outswinging,,Corner,2,From Corner,Bakary Sako,3469.0,Left Midfield,193,Crystal Palace,31,"['3d63554e-6eab-4af9-a241-38784dec3bcb', '826397ec-f6f7-40d6-8886-e862d6d2f4d6']",9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:47:09.863,Pass,
,,,,,,,,,,,,,,,,3.393868,,,,,,,,,,,,,c5a0a6e3-679e-43fc-bcfe-ec3e71edb164,2930,,"[6.0, 36.0]",3754176,92,,,,,0.21004567,,Right Foot,,,,"[71.2, 49.9]",High Pass,,66.66521,Unknown,,Andy Carroll,4271.0,,,,,,Goal Kick,2,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,194,West Ham United,40,['b2b3d158-a392-463d-8bb9-bb5a1f3a31eb'],46,,,,,,,,,,,,,,,,,West Ham United,40,00:47:46.560,Pass,
,,,,,,,,,,,,,,,,2.494045,,,,,,,,,,,,,124ec509-b276-481c-8626-99b782b70b4d,2934,,"[49.4, 30.9]",3754176,92,,True,,,-0.72608536,,Right Foot,,,,"[71.7, 11.1]",Ground Pass,,29.821636,,,Bakary Sako,3469.0,,,,,,Free Kick,2,From Free Kick,Jason Puncheon,19688.0,Right Defensive Midfield,195,Crystal Palace,31,['dac3004f-a5a0-4b36-8f49-d6d866dca01a'],58,,,,,,,,,,,,,,,,,Crystal Palace,31,00:47:58.911,Pass,
,,,,,,,,,,,,,,,,1.379594,,,,,,,,,,,,,da828729-5aa0-4173-a6a9-e2f77057b949,2941,,"[43.8, 71.6]",3754176,93,,True,,,-1.491928,,Right Foot,,,,"[48.7, 9.6]",High Pass,,62.19333,Incomplete,,,,,,True,,,Free Kick,2,From Free Kick,Winston Reid,4280.0,Right Center Back,196,West Ham United,40,['1715041d-3ca4-4c73-880b-c45c07e93ee9'],26,,,,,,,,,,,,,,,,,West Ham United,40,00:48:26.998,Pass,
,,,,,,,,,,,,,,,,2.213668,,,,,,,,,,,,,20e00c5f-7d3c-40f4-b323-46a07d5c5e6f,2947,,"[79.3, 57.2]",3754176,93,,,,,-1.2823017,,Right Foot,,,,"[93.1, 10.7]",Ground Pass,,48.504536,,,Bakary Sako,3469.0,,,True,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Right Midfield,197,Crystal Palace,31,['32d189aa-c624-4d1a-add7-1b34603fa64e'],37,,,,,,,,,,,,,,,,,Crystal Palace,31,00:48:37.105,Pass,
,,,,,,,,,,,,,,,,1.940239,,,,,,,,,,,,,701a274f-d868-403b-8ae5-ff9f026c0e1a,2950,,"[95.1, 9.9]",3754176,93,,,,,-0.29794553,,Left Foot,,,,"[107.8, 6.0]",Ground Pass,,13.28533,,,Pape N''Diaye Souaré,4884.0,,,,,,,2,Regular Play,Bakary Sako,3469.0,Left Midfield,197,Crystal Palace,31,['ec83c014-72a9-41ed-8bc9-52857e5eb1a2'],40,,,,,,,,,,,,,,,,,Crystal Palace,31,00:48:40.917,Pass,
,,,,,,,,,,,,,,,,1.673799,,,,,,,,,,,,,57fa4c24-09b2-4fa6-8dee-e42b6cf716c9,2954,,"[114.1, 3.6]",3754176,93,,,,,1.1693828,,Left Foot,,,,"[120.0, 17.5]",Ground Pass,,15.100331,Out,,,,,,,,,,2,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,197,Crystal Palace,31,['db8c7d6d-e0e8-4a65-874f-1c131c96c8bd'],44,,,,,,,,,,,,,,,,,Crystal Palace,31,00:48:44.916,Pass,True
,,,,,,,,,,,,,,,,2.475741,,,,,,,,,,,,,d98647f0-6cff-400f-9f90-7bc79a7b5b4f,2955,,"[6.0, 44.0]",3754176,94,,,,,-0.29246098,,Right Foot,,,,"[60.8, 27.5]",High Pass,,57.23015,Unknown,,,,,,,,,Goal Kick,2,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,198,West Ham United,40,,8,,,,,,,,,,,,,,,,,West Ham United,40,00:49:08.874,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ec09e6f-bf86-43fa-aeff-621437dc75b4,6,,"[60.4, 37.4]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Diafra Sakho,3962.0,Center Forward,2,West Ham United,40,['6d40b28d-0380-4fa2-aeef-d82ee5e40a9a'],2,,,,,,,,,,,,,,,,,West Ham United,40,00:00:02.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5962a537-074a-4cae-bbf9-fdffbb1356bf,8,,"[55.7, 43.6]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mark Noble,3874.0,Right Center Midfield,2,West Ham United,40,['518948f4-71ef-436b-8ee1-23f6391d0c5c'],2,,,,,,,,,,,,,,,,,West Ham United,40,00:00:02.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ca67993-91c3-43af-b9ca-a3868a11f507,11,,"[41.1, 17.3]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aaron Cresswell,3062.0,Left Back,2,West Ham United,40,['31999b8e-a437-4e16-96d5-be98670f7f8d'],5,,,,,,,,,,,,,,,,,West Ham United,40,00:00:05.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea4129a9-63ff-473c-8e5f-1146701049a3,14,,"[36.6, 32.0]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,2,West Ham United,40,['abf2b743-3cde-4075-808c-a7395864ef19'],8,,,,,,,,,,,,,,,,,West Ham United,40,00:00:08.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8579cec-90f2-4904-8d4a-8966f5144a58,17,,"[30.6, 60.9]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Winston Reid,4280.0,Right Center Back,2,West Ham United,40,['60226c75-f9a2-47fd-89ad-3e89c97a7a74'],11,,,,,,,,,,,,,,,,,West Ham United,40,00:00:11.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76828513-1501-45a5-82e2-94c2c2c8fa7a,20,,"[37.3, 43.2]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,2,West Ham United,40,['5f99eb49-541e-411a-a98d-5744f17e37e8'],13,,,,,,,,,,,,,,,,,West Ham United,40,00:00:13.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ad5871c-1191-4b1c-8997-cbe7a3d6a589,24,,"[41.5, 8.9]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Angelo Obinze Ogbonna,3843.0,Left Center Back,2,West Ham United,40,['0c66e5da-5a98-47b5-a468-157d795abc48'],18,,,,,,,,,,,,,,,,,West Ham United,40,00:00:18.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10c3825-1194-42a6-8575-e6b7836a5709,27,,"[41.1, 54.3]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Winston Reid,4280.0,Right Center Back,2,West Ham United,40,['8701f6e9-03b7-49b9-9d26-933c07130c40'],21,,,,,,,,,,,,,,,,,West Ham United,40,00:00:21.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e9c4cbb-7f48-4e6f-8de8-58034ba07b20,30,,"[57.4, 57.3]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mark Noble,3874.0,Right Center Midfield,2,West Ham United,40,['495a5931-0dde-480f-b730-a2673a5d7407'],23,,,,,,,,,,,,,,,,,West Ham United,40,00:00:23.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61fab13b-fdff-48d1-8758-2fb7131b53ce,32,,"[41.8, 53.2]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Winston Reid,4280.0,Right Center Back,2,West Ham United,40,['04d19a1c-5622-42a5-b5f6-d536c53e16e0'],25,,,,,,,,,,,,,,,,,West Ham United,40,00:00:25.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7216ef5b-5028-4862-b582-66fc6cd57415,36,,"[88.8, 7.0]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aaron Cresswell,3062.0,Left Back,2,West Ham United,40,['05d60a34-0fdd-4373-9974-9b89328b04e7'],31,,,,,,,,,,,,,,,,,West Ham United,40,00:00:31.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05c98297-48ae-4f05-9b9c-2734c3f71263,43,,"[105.7, 11.5]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,3,West Ham United,40,['cfec4da5-d5da-4a8f-87c4-9f35365a3e48'],50,,,,,,,,,,,,,,,,,West Ham United,40,00:00:50.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2aa65f3-5723-4fed-98b7-a8eb4da5fdaa,45,,"[109.6, 5.7]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,3,West Ham United,40,['272b686e-c5ad-4218-9d34-4d68ec3fc8e8'],51,,,,,,,,,,,,,,,,,West Ham United,40,00:00:51.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd947d82-a998-4f78-b331-ccab2dd07a34,48,,"[100.1, 5.5]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,3,West Ham United,40,['b6e67cc5-ad62-47a9-8aa3-ac4bf6c8628e'],53,,,,,,,,,,,,,,,,,West Ham United,40,00:00:53.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216a57dc-fc5d-4e8b-b004-dbc696920ad1,51,,"[109.8, 13.0]",3754176,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Lanzini,3595.0,Left Center Midfield,3,West Ham United,40,['6d56ce57-d2b5-4c6a-b0af-b6dcf6216015'],58,,,,,,,,,,,,,,,,,West Ham United,40,00:00:58.131,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c8534d8-703a-4e58-9954-f533c5a59014,57,,"[87.5, 59.2]",3754176,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yannick Bolasie Yala,3589.0,Center Forward,4,Crystal Palace,31,['6cea04dd-39fd-45a2-84bc-0cc15bd0b60f'],38,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:38.143,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d6e4e84-caf5-464c-b1a0-5b01c5200719,60,,"[86.3, 45.9]",3754176,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yannick Bolasie Yala,3589.0,Center Forward,4,Crystal Palace,31,['497f575f-dd85-49ef-93a1-672341aeba8b'],42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:42.321,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d4f6875-42c0-4e39-9175-463f79565526,63,,"[41.3, 29.0]",3754176,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,4,Crystal Palace,31,['463a7db9-0294-477e-bf27-c4ad27b8911b'],43,,,,,,,,,,,,,,,,,West Ham United,40,00:01:43.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de9f7c3a-e3ae-47fa-bddd-375cacebd91e,65,,"[74.7, 56.4]",3754176,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jason Puncheon,19688.0,Right Center Midfield,4,Crystal Palace,31,['4b2c4498-8226-460c-9077-fead63c4a729'],44,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:44.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d92d230e-4e8b-4562-8cbe-39c92a068500,68,,"[90.1, 71.8]",3754176,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wilfried Zaha,3507.0,Right Midfield,4,Crystal Palace,31,['0eb1da82-b4a8-43a5-858f-b957886de521'],45,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:45.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61321a1-60f0-4f5c-b704-84b48b11fd73,71,,"[87.5, 52.8]",3754176,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joel Ward,3443.0,Right Back,4,Crystal Palace,31,['a1e4c912-96c7-4f9f-9095-a526b09e084c'],49,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:49.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659eef55-c55d-44a4-8a75-9717701e0723,74,,"[105.7, 34.6]",3754176,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Ledley,4817.0,Left Center Midfield,4,Crystal Palace,31,['5fc809d6-04e7-4348-8f09-b4d140536f06'],51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:51.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd354bf7-1c77-4cc1-9be9-5033094c6067,78,,"[64.6, 63.3]",3754176,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emmanuel Emenike,128704.0,Right Wing,5,West Ham United,40,['8d3d84f1-bea3-440c-8255-1736a91bfef4'],59,,,,,,,,,,,,,,,,,West Ham United,40,00:01:59.520,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,28b6b8c6-9da5-49ec-bd41-75acb3abe4a7,86,,"[49.7, 66.7]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yannick Bolasie Yala,3589.0,Center Forward,5,West Ham United,40,['16ffba99-7be0-4c44-8039-793acc0d32ca'],11,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:11.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ca1d886-4b9f-4967-967c-972522106f06,91,,"[15.7, 37.2]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adrián San Miguel del Castillo,3623.0,Goalkeeper,5,West Ham United,40,['9cdeae48-f2e6-499f-951b-cb0fb187245e'],18,,,,,,,,,,,,,,,,,West Ham United,40,00:02:18.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab802271-022e-4ca6-b040-3c82516827bf,93,,"[21.2, 37.6]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Winston Reid,4280.0,Right Center Back,5,West Ham United,40,['aedc3a4c-f27d-457c-8a42-1d7ef079edea'],19,,,,,,,,,,,,,,,,,West Ham United,40,00:02:19.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610d9845-c0de-4ac7-85a2-f3e6e91d703a,96,,"[34.7, 41.7]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,5,West Ham United,40,['81f76109-0212-4389-80b3-70609df8a09f'],21,,,,,,,,,,,,,,,,,West Ham United,40,00:02:21.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5d1fe4a-5fb3-4322-8023-839d2d5fa322,99,,"[49.2, 73.7]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mark Noble,3874.0,Right Center Midfield,5,West Ham United,40,['62980487-d3cc-49db-be07-4b12385008cf'],25,,,,,,,,,,,,,,,,,West Ham United,40,00:02:25.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39cb0aea-4cb2-43a4-b74c-31b9328958e2,103,,"[64.0, 46.8]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Manuel Lanzini,3595.0,Left Center Midfield,5,West Ham United,40,"['0ef1e98f-6a31-4c20-ac35-5b1717103e66', '727ef408-ed90-429c-9585-131e1f031abe']",30,,,,,,,,,,,,,,,,,West Ham United,40,00:02:30.279,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25ce29d1-1139-456f-b43a-ba510cc641b9,106,,"[68.1, 55.4]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mark Noble,3874.0,Right Center Midfield,5,West Ham United,40,['890cb1fb-abb4-4920-bdbb-00ebb2de4db2'],31,,,,,,,,,,,,,,,,,West Ham United,40,00:02:31.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b01ce3b-de09-4fe1-8c6e-9bdb34104db7,108,,"[34.9, 40.4]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Winston Reid,4280.0,Right Center Back,5,West Ham United,40,['f2ac4557-ccdf-4285-80e8-94f41d19ed6a'],33,,,,,,,,,,,,,,,,,West Ham United,40,00:02:33.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51bc3bf3-6a62-408a-8866-7e109cd274b3,111,,"[39.8, 23.3]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Angelo Obinze Ogbonna,3843.0,Left Center Back,5,West Ham United,40,['d9d545a2-5c1f-4a83-a6aa-2af591859641'],37,,,,,,,,,,,,,,,,,West Ham United,40,00:02:37.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24349377-12ef-4b2c-abde-7d14acd4e2c7,114,,"[70.4, 6.8]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aaron Cresswell,3062.0,Left Back,5,West Ham United,40,['c050b1db-b462-43e8-b569-52b8fd4d150f'],42,,,,,,,,,,,,,,,,,West Ham United,40,00:02:42.049,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b2374fb-6153-4c77-ab28-d430f319e8e9,117,,"[89.2, 10.0]",3754176,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dimitri Payet,3491.0,Left Wing,5,West Ham United,40,['83919082-496d-4ea9-8e44-32b8334e75a8'],44,,,,,,,,,,,,,,,,,West Ham United,40,00:02:44.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0857d2bb-36e2-457e-92b1-5048e5a14fc0,119,,"[43.1, 70.5]",3754176,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jason Puncheon,19688.0,Right Center Midfield,6,Crystal Palace,31,['31910686-d8b5-4ce3-a28f-d330e1cf79b8'],5,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:05.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103777b5-5c66-448d-bd7f-41437fdc6c25,121,,"[90.5, 14.1]",3754176,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bakary Sako,3469.0,Left Midfield,6,Crystal Palace,31,['e0cfe01b-7a83-4687-8310-414bda09799b'],11,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:11.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af20a533-9917-48d9-b132-df014b3dd3e1,127,,"[108.5, 8.1]",3754176,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jason Puncheon,19688.0,Right Center Midfield,7,Crystal Palace,31,['ec1d2873-8090-4a7e-8d59-e2a6cd172469'],38,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:38.585,Ball Receipt*,
