ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[45.4, 34.8]",,,,,,,,,,,,5.640684,,,,,,,,,,,62696d9a-c2ca-4665-aec3-6fff3f4f1859,897,,,"[23.5, 29.4]",3754102,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,41,Newcastle United,37,"['5fbd73ef-8de2-4c46-9d52-efc9455991f2', 'cbd39c66-77c3-4279-b72a-60f9d8d4b13f']",26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:26.704,Carry,
,,,,"[34.5, 31.0]",,,,,,,,,,,,0.676879,,,,,,,,,,,4ebb132e-10ab-4545-a36b-61841f9f8173,904,,,"[34.5, 31.0]",3754102,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Wing,42,Norwich City,56,"['51127e9b-6e1c-482e-b11a-e2bed516d1e0', '5f850954-46c0-4f5c-8d74-24871f28b8b8', 'fe2444d2-8779-492c-b19d-abcbd524f637']",38,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:38.980,Carry,True
,,,,"[32.3, 41.8]",,,,,,,,,,,,0.186472,,,,,,,,,,,4f3a1132-2fa6-4b04-939e-1d7549576861,908,,,"[32.3, 41.8]",3754102,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Left Center Midfield,42,Norwich City,56,"['2d11f019-7f11-4719-a7f1-9f49e240cb0d', 'fcb3f301-5861-42f8-8596-9f7035d3caa8']",41,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:41.237,Carry,
,,,,"[6.7, 10.2]",,,,,,,,,,,,4.207322,,,,,,,,,,,c628ed09-9004-42a5-968a-1b8bad61325b,918,,,"[15.8, 31.9]",3754102,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Olsson,3576.0,Left Back,42,Norwich City,56,"['7158a018-14a6-47e9-89e1-77454ea97fa2', 'a8b510cd-af1d-4037-bdfc-53071324fdab', 'd88cf853-1ba0-49c2-a184-879c8ce0f1ef']",51,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:51.077,Carry,True
,,,,"[75.4, 12.0]",,,,,,,,,,,,0.829928,,,,,,,,,,,839c5ae4-d60c-4266-bec1-8402bcc979cf,925,,,"[76.0, 12.6]",3754102,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,42,Norwich City,56,"['5cdefaa1-ea80-43e0-af90-8e450fdcb7db', '9fcfbae1-b1a1-4165-99d2-cc443f80cfb7', 'c6473369-d141-4569-bcdd-b3a8aa5aacb8', 'c755735b-d508-47e6-a035-bbe7ad79c804']",0,,,,,,,,,,,,,,,,,,Norwich City,56,00:22:00.307,Carry,True
,,,,"[107.9, 11.1]",,,,,,,,,,,,2.500815,,,,,,,,,,,ccc7120b-834d-451f-963c-c036b824581f,928,,,"[75.4, 12.0]",3754102,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,42,Norwich City,56,"['5cdefaa1-ea80-43e0-af90-8e450fdcb7db', '9fcfbae1-b1a1-4165-99d2-cc443f80cfb7', 'ebdb99cd-9703-43c2-b992-b8de05e62fb2']",1,,,,,,,,,,,,,,,,,,Norwich City,56,00:22:01.137,Carry,True
,,,,"[107.2, 5.2]",,,,,,,,,,,,0.056282,,,,,,,,,,,20e67e1d-2c11-4713-9a46-e24b287d1736,936,,,"[105.1, 6.1]",3754102,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Olsson,3576.0,Left Back,43,Norwich City,56,"['d32148a5-4089-4091-a9b6-25f411b8cf8f', 'e7f7a47e-22cd-4df9-8239-6180702ebbf8']",31,,,,,,,,,,,,,,,,,,Norwich City,56,00:22:31.102,Carry,
,,,,"[46.7, 74.6]",,,,,,,,,,,,2.387216,,,,,,,,,,,fa277d12-4c78-43a6-bf3c-0e6847fbe27b,940,,,"[39.9, 65.5]",3754102,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,43,Norwich City,56,"['30c6e35d-cd7e-42aa-a244-d3193a200191', 'a89c5bba-228a-4a71-a802-5a1f568ffc75', 'f84561b6-3816-4d80-b2f1-78b14a882af8']",36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:36.007,Carry,True
,,,,"[78.4, 6.1]",,,,,,,,,,,,2.616268,,,,,,,,,,,06b0684b-62da-4184-82a7-4afc8ac515d8,944,,,"[73.4, 5.5]",3754102,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,43,Norwich City,56,"['0c561b9d-ea75-4d79-ba48-10a16cef9926', '5ba89be6-2fe0-429c-85e1-af8e6e87fa4a', '9a073f3d-2a0b-4e88-a79a-48bd61697807']",38,,,,,,,,,,,,,,,,,,Norwich City,56,00:22:38.394,Carry,True
,,,,"[12.9, 38.7]",,,,,,,,,,,,7.957771,,,,,,,,,,,c1c7138c-9844-4c0b-a6fc-f91cd1302f4a,950,,,"[5.1, 31.3]",3754102,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rob Elliot,3096.0,Goalkeeper,45,Newcastle United,37,"['255e9ccf-aea2-4091-91a3-92bbaaa807c3', 'cf1549a6-0827-4d26-9fd3-ab9c1fceb194']",35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:35.566,Carry,
,,,,"[25.0, 57.5]",,,,,,,,,,,,0.417573,,,,,,,,,,,1a239b11-2d16-47e9-852d-a26edd1b01cd,953,,,"[23.5, 56.0]",3754102,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Chancel Mbemba Mangulu,3044.0,Right Center Back,45,Newcastle United,37,"['90b51b6f-5792-439e-ba19-d88c2bf5d083', 'eeab70de-0735-4bdb-a9db-3e2ee35d166f']",45,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:45.965,Carry,
,,,,"[56.8, 73.8]",,,,,,,,,,,,2.609655,,,,,,,,,,,ff874e41-cb3b-4784-b701-c54602a60a04,956,,,"[38.2, 72.7]",3754102,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daryl Janmaat,3650.0,Right Back,45,Newcastle United,37,"['32d00fe9-68f3-4d79-9efd-a138923d33d4', 'd252160b-64de-45a8-8575-2a26232f9196']",48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:48.306,Carry,
,,,,"[39.2, 50.3]",,,,,,,,,,,,2.520182,,,,,,,,,,,5297f130-db2a-4ef5-933c-6181cdae8b25,962,,,"[34.0, 38.8]",3754102,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alexander Banor Tettey,9463.0,Left Center Midfield,45,Newcastle United,37,"['59660b66-6e38-490c-a818-dabffc7d081a', '604d498f-fe75-4f98-b5a3-7220cb17b3c8']",55,,,,,,,,,,,,,,,,,,Norwich City,56,00:23:55.054,Carry,
,,,,"[62.8, 76.3]",,,,,,,,,,,,3.769475,,,,,,,,,,,6fdeb724-c042-4173-afe7-e7482ee43436,965,,,"[54.8, 64.2]",3754102,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nathan Redmond,3286.0,Right Wing,45,Newcastle United,37,"['85db5032-9a15-4866-b8bf-dc716d2a62ef', 'aa1aa5cb-9772-405d-b70c-76271dad3225', 'bd8f4aac-344b-4b56-9e0a-f2a682e522e3']",59,,,,,,,,,,,,,,,,,,Norwich City,56,00:23:59.015,Carry,True
,,,,"[36.3, 5.1]",,,,,,,,,,,,0.576263,,,,,,,,,,,eec68e35-49f7-4430-9f87-6b75f90707e8,971,,,"[38.4, 5.1]",3754102,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paul Dummett,3065.0,Left Back,45,Newcastle United,37,"['bb53dd04-1259-4e45-8331-8b4ee9110d23', 'd4734dbd-afee-47ab-a2c8-6d2d29605452']",5,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:05.774,Carry,
,,,,"[14.2, 37.8]",,,,,,,,,,,,8.074322,,,,,,,,,,,4b2f5a16-6bb2-4d80-94d6-2fd5231a240d,974,,,"[0.3, 25.3]",3754102,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rob Elliot,3096.0,Goalkeeper,45,Newcastle United,37,"['963ce50f-eb36-4821-80e6-0e99195e8280', 'cc4ecd15-9c6c-44f9-8748-b0751dc397b2']",10,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:10.175,Carry,
,,,,"[15.0, 38.6]",,,,,,,,,,,,1.678824,,,,,,,,,,,74052cb1-b343-4158-a573-48140e837006,977,,,"[13.9, 38.8]",3754102,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,John Ruddy,23635.0,Goalkeeper,45,Newcastle United,37,"['96e8b218-5be2-482d-b0ad-d4854be12367', 'e86e414b-06ca-4fdc-9bf7-03f3818abb6c']",23,,,,,,,,,,,,,,,,,,Norwich City,56,00:24:23.594,Carry,
,,,,"[52.2, 16.1]",,,,,,,,,,,,3.148217,,,,,,,,,,,d7a96dc0-6951-4f0c-9944-9c6a81cf0f56,980,,,"[21.0, 29.7]",3754102,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,45,Newcastle United,37,"['31c33101-2796-4325-84d5-77910dd5b11c', '459fd379-3841-4b0c-a066-3038daef5c3d', '9544f40c-c025-4e6c-8cf2-128fc56b428d']",29,,,,,,,,,,,,,,,,,,Norwich City,56,00:24:29.155,Carry,True
,,,,"[10.7, 30.7]",,,,,,,,,,,,0.531902,,,,,,,,,,,a622402d-9acf-43e0-976c-19a1cf19c318,985,,,"[10.9, 33.1]",3754102,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rob Elliot,3096.0,Goalkeeper,45,Newcastle United,37,"['5de218c9-5093-4403-878d-7695e58d5f71', 'a5d44294-7d21-4542-894d-a614ba020b65']",39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:39.355,Carry,
,,,,"[38.4, 69.4]",,,,,,,,,,,,5.71594,,,,,,,,,,,deecbfb0-423c-405d-a446-bc48faf3765e,988,,,"[15.9, 49.1]",3754102,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fabricio Coloccini,26207.0,Left Center Back,45,Newcastle United,37,"['29f0804b-c727-4c29-93d8-aa63721540b6', '5ada814a-f510-458d-9584-50b1ca43fbb5', '78d4fe20-b552-4bd8-af99-893530f02588']",42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:42.046,Carry,True
,,,,"[99.1, 69.0]",,,,,,,,,,,,2.585768,,,,,,,,,,,6da57be5-9774-4483-8132-edab806ee5c2,996,,,"[81.7, 67.1]",3754102,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Midfield,46,Newcastle United,37,"['21ed5d48-0195-4c91-8592-131a44cafb7b', '2ca48c45-22e7-477e-97bc-e2f231cc3b0f', '379e9176-fd20-4de1-8dca-095ab7429f68']",7,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:07.239,Carry,True
,,,,"[45.1, 71.3]",,,,,,,,,,,,1.934312,,,,,,,,,,,d8a7fe25-d5fa-43e4-93d6-cb4e758765a2,1007,,,"[44.0, 71.3]",3754102,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steven Whittaker,11124.0,Right Back,47,Norwich City,56,"['9c5e3233-2617-476d-9caf-7cc1f864b61e', 'e4e1da62-8359-4e63-acbf-845a12c3f612']",16,,,,,,,,,,,,,,,,,,Norwich City,56,00:26:16.270,Carry,
,,,,"[99.0, 51.9]",,,,,,,,,,,,0.978262,,,,,,,,,,,e38ca391-bc3d-4bda-ad2f-51b3df05df07,1013,,,"[93.8, 50.7]",3754102,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Howson,9578.0,Center Attacking Midfield,47,Norwich City,56,"['ae717f2a-990c-4442-8647-e6e76cbf1123', 'c3ab8e8a-28c8-4658-b9f4-51008c49d51a', 'f52b223f-5590-47ee-958c-da2356df8de7']",22,,,,,,,,,,,,,,,,,,Norwich City,56,00:26:22.493,Carry,True
,,,,"[63.8, 54.7]",,,,,,,,,,,,1.384735,,,,,,,,,,,1afe3620-bc6f-408c-bf98-3117827c06b1,1035,,,"[62.5, 59.1]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,52,Newcastle United,37,"['5867b076-0e8d-4499-9ef2-78c4dd30ce56', 'e4884425-0eb6-44d4-bd70-c278cf4096f9', 'e6b3dc5d-8c96-48fb-a7a7-c6a455d618d2']",2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:02.345,Carry,True
,,,,"[33.4, 37.8]",,,,,,,,,,,,4.170632,,,,,,,,,,,d68212da-6b55-4451-800c-f5db4c498084,1043,,,"[31.1, 38.7]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,52,Newcastle United,37,"['8a1b36fa-9cf8-4eba-8954-b2ed0f982bee', 'e26dc7c8-78c1-4376-a21d-4f9306f57640']",8,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:08.349,Carry,
,,,,"[36.3, 17.5]",,,,,,,,,,,,0.829543,,,,,,,,,,,fc0927e1-d568-4529-8f1c-53d5bae3a2b0,1046,,,"[40.4, 20.1]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,52,Newcastle United,37,"['194916c7-3beb-4e80-a951-d3511a116d6f', 'e3e80b73-b7b1-4e5b-a983-a0645b8b6bd5']",13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:13.618,Carry,
,,,,"[39.7, 33.1]",,,,,,,,,,,,0.650697,,,,,,,,,,,95557a2c-1632-4355-b6d0-3a0f95de0a88,1050,,,"[42.1, 35.4]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Right Center Midfield,52,Newcastle United,37,"['a71e1e16-e702-44ac-904d-a520cb3d40fb', 'aea8811b-07a2-412c-a1cf-31b5b0d6d43e', 'feee127e-2399-4b8d-9498-c47c960c1efc']",15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:15.719,Carry,True
,,,,"[92.9, 42.9]",,,,,,,,,,,,1.335669,,,,,,,,,,,fd623451-b55c-4bad-89fb-7dd224e09f2c,1054,,,"[88.0, 44.7]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,52,Newcastle United,37,"['346892fb-ed06-4576-8253-ab9f7f0194f5', '3fb9fde2-3a5d-4767-8d7f-ccb6eb33a8f2']",17,,,,,,,,,,,,,,,,,,Norwich City,56,00:28:17.639,Carry,
,,,,"[27.2, 20.9]",,,,,,,,,,,,19.024279,,,,,,,,,,,a6c794bf-c60c-4e7c-8e3d-721f367b2e8f,1058,,,"[9.4, 35.7]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,52,Newcastle United,37,"['353e8ea9-b47b-4102-99f9-31c81ef0ad9d', 'fef909df-74ec-4840-8611-e352dd0f659d']",20,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:20.848,Carry,
,,,,"[40.1, 75.6]",,,,,,,,,,,,0.078597,,,,,,,,,,,3536f7d6-d584-4681-9680-a18c826a7546,1065,,,"[40.7, 74.8]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Wing,52,Newcastle United,37,"['71a02636-bdbe-4159-a3df-dace2a32e08e', '9841a5e3-26a2-4d16-9dfb-352987802172', 'db2f7a2d-b56d-4c38-9f78-cbf7ce5d4ea2']",44,,,,,,,,,,,,,,,,,,Norwich City,56,00:28:44.934,Carry,True
,,,,"[56.0, 5.1]",,,,,,,,,,,,1.323122,,,,,,,,,,,6e2a8eed-e037-4c0a-8a1c-b6dd9904fbcf,1068,,,"[50.6, 10.7]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,52,Newcastle United,37,"['0f8ed99d-7f5a-4ff1-9d60-f136dd760de4', '53252d21-dcd2-486a-ac5b-08f5e8eeddbd', 'c8613384-5b04-4ae5-8f4f-10e6df97c321']",48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:48.548,Carry,True
,,,,"[93.9, 20.1]",,,,,,,,,,,,0.123281,,,,,,,,,,,6992c9c9-9797-4149-b161-03bfb535abaf,1072,,,"[93.9, 20.1]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,52,Newcastle United,37,"['9236ea14-4fac-4abb-a598-4aa0bbef6ec4', 'b1686ce8-e610-492b-af4a-2c8c8bbbffcb']",52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:52.133,Carry,
,,,,"[30.8, 57.4]",,,,,,,,,,,,1.830707,,,,,,,,,,,f9af32f4-cb21-4841-bb3e-2597d2b94e81,1076,,,"[27.1, 54.2]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,52,Newcastle United,37,"['81d8303d-1958-4379-9c6c-3b22c76455b8', '83b9169b-5c14-442d-aac9-f0a94123cda4']",53,,,,,,,,,,,,,,,,,,Norwich City,56,00:28:53.073,Carry,
,,,,"[39.4, 76.3]",,,,,,,,,,,,1.650727,,,,,,,,,,,da84da7f-a92a-4fac-95ff-e5cbd7f6e8b6,1079,,,"[30.8, 68.5]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Whittaker,11124.0,Right Back,52,Newcastle United,37,"['99afc3b6-df78-4980-9158-08ec966fd45b', 'f6de61da-fb7e-47ad-8e7b-915699068136']",55,,,,,,,,,,,,,,,,,,Norwich City,56,00:28:55.750,Carry,
,,,,"[38.4, 1.7]",,,,,,,,,,,,1.124533,,,,,,,,,,,4775ffcc-4a04-467e-8e5f-a390f0d18038,1082,,,"[38.9, 3.6]",3754102,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,52,Newcastle United,37,"['289109b3-dd9a-4a8f-9d59-69304a214b65', '37312d4b-86a0-441c-8f37-36e7c7c0a849', 'a8ddb766-216d-4ef1-940b-d33c01a130a0']",59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:59.959,Carry,True
,,,,"[8.8, 12.9]",,,,,,,,,,,,0.059209,,,,,,,,,,,96af2b0c-bcd6-4887-8592-7c01b74fe116,1086,,,"[9.2, 13.6]",3754102,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,52,Newcastle United,37,"['1607ae42-accd-4bec-ae76-76d97fc7e7f9', 'c286d93d-c6fc-453b-9ac8-3dba247eae8f']",5,,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:05.165,Carry,
,,,,"[105.3, 34.7]",,,,,,,,,,,,0.170723,,,,,,,,,,,c5e9a247-2713-4f15-b06f-8404c157490b,1103,,,"[105.3, 37.5]",3754102,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathan Redmond,3286.0,Right Wing,54,Norwich City,56,"['701e512c-e790-41c6-98f8-8b2716145172', 'c6579d7f-9050-4c3e-83e8-bdb87dcc0ac4']",59,,,,,,,,,,,,,,,,,,Norwich City,56,00:30:59.318,Carry,
,,,,"[59.0, 22.7]",,,,,,,,,,,,0.256204,,,,,,,,,,,d49cbcfd-bd71-4f86-bf40-f6ae97f7729c,1109,,,"[54.9, 24.4]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,54,Norwich City,56,"['0af9086a-8aae-4138-9ce9-e5c64d768617', '1cde7b1f-251d-4160-93fc-82973deb08a7', 'ea612623-77e3-4875-af9a-9126c41479eb']",5,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:05.218,Carry,True
,,,,"[74.5, 77.8]",,,,,,,,,,,,2.883327,,,,,,,,,,,1fecc1ee-76ac-43d0-b57f-c60b63aaf002,1113,,,"[63.3, 70.4]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathan Redmond,3286.0,Right Wing,54,Norwich City,56,"['104c4378-c32a-40a7-b54c-14c4405cf8c8', '449a371f-c520-4994-9a73-9e3de3cd35e4', '75f5981c-8764-44e3-89ef-11faed0a1661']",7,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:07.635,Carry,True
,,,,"[39.1, 5.3]",,,,,,,,,,,,2.152364,,,,,,,,,,,984157e5-3ce2-44f3-b9b9-bdf5f4c3c3aa,1119,,,"[39.7, 3.8]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,55,Newcastle United,37,"['0211d267-ba54-4a81-8a09-af8df6e34159', '3c616920-c259-4c3c-93e2-1bbc5c6fd14c']",12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:12.793,Carry,
,,,,"[68.8, 59.7]",,,,,,,,,,,,3.448102,,,,,,,,,,,f9015509-1cee-4eae-960f-97c3d4923fa8,1122,,,"[44.9, 57.8]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,55,Newcastle United,37,"['98840b6e-283a-48db-bd49-1566b6426044', 'ce9ab524-e7cb-4b20-99a8-d6cbdaa62cdc']",17,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:17.681,Carry,
,,,,"[87.2, 73.1]",,,,,,,,,,,,0.830664,,,,,,,,,,,98b186cb-7406-4c75-b4eb-7b3cb4d4d5bf,1125,,,"[90.2, 73.3]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,55,Newcastle United,37,"['0eff2f7a-857e-4420-bf82-4ff4df4b78af', '696f9014-996d-4dbc-b346-586e8bc6fe55', 'b4c4eff8-809e-4d78-b661-2d2a1720487a']",23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:23.026,Carry,True
,,,,"[80.2, 69.0]",,,,,,,,,,,,1.262671,,,,,,,,,,,18d0c8a5-9d0a-464d-a75b-8705a38b811a,1129,,,"[87.2, 73.1]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,55,Newcastle United,37,"['098e3bd2-3a24-449f-b0f8-973e012be585', '0eff2f7a-857e-4420-bf82-4ff4df4b78af', '134eb76d-4324-412c-85e2-acc125fee8bd']",23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:23.857,Carry,True
,,,,"[65.3, 62.1]",,,,,,,,,,,,1.40494,,,,,,,,,,,c02c497c-d905-49ae-886f-c4003849205d,1132,,,"[66.2, 68.1]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,55,Newcastle United,37,"['450e9eef-5bc9-4981-b133-ebc504850c76', 'c06be279-2227-41b2-9fcc-815c73292ffa']",26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:26.745,Carry,
,,,,"[69.4, 13.8]",,,,,,,,,,,,1.078506,,,,,,,,,,,e7b42c97-58cb-4929-b9d7-3b33c47fc36b,1135,,,"[61.8, 5.1]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,55,Newcastle United,37,"['651e2b8f-2fe9-43d9-8593-2d806bbf1ba1', 'ab9966e1-4b97-4fb6-b340-583d92f37df2']",31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:31.621,Carry,
,,,,"[76.1, 36.3]",,,,,,,,,,,,1.89865,,,,,,,,,,,51a72906-1850-4197-8f66-404e9c2a47a7,1138,,,"[77.8, 25.0]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,55,Newcastle United,37,"['38973352-d268-440e-8364-d25345129937', 'a8a90b50-4c2c-4a7f-9c7a-32718c355a88']",33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:33.845,Carry,
,,,,"[45.1, 43.6]",,,,,,,,,,,,2.061398,,,,,,,,,,,d211ecab-ceb7-4353-8724-46de14437d26,1142,,,"[33.4, 42.9]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,56,Norwich City,56,"['3ae8cd4b-2a58-4a21-a4b1-c2084b95802a', '7e223d81-16bf-47d2-a0fc-081885270c09', 'c2237b0a-28e0-41db-85ab-80f60ed59c7d']",36,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:36.943,Carry,True
,,,,"[70.4, 54.2]",,,,,,,,,,,,2.626877,,,,,,,,,,,20f300dd-d907-4fe8-b15e-cd6341fb08e8,1146,,,"[54.2, 55.9]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,56,Norwich City,56,"['61a02bdd-5fd4-470b-afd6-28aae1039b3a', '80fe48c8-145f-4b19-9e24-b3a105331909', 'ef339b0b-2d6f-4d10-b585-3b65913b42f8']",39,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:39.875,Carry,True
,,,,"[68.9, 58.5]",,,,,,,,,,,,0.753973,,,,,,,,,,,657201d2-493b-4e63-ad44-1553759180e5,1150,,,"[70.4, 54.2]",3754102,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,56,Norwich City,56,"['a8640e9f-57e1-480a-bba6-90a63e9ae529', 'd4625627-f065-4354-bb26-169f5cfaba64', 'ef339b0b-2d6f-4d10-b585-3b65913b42f8']",42,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:42.502,Carry,True
