50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.333234,,,,,,,,,,,,7f45e774-8377-4945-9561-14f87e5bbff6,14,,"[45.3, 8.5]",3754010,0,,,,,1.0813242,,Right Foot,,,,"[51.0, 19.2]",,Ground Pass,,12.12353,,,,Troy Deeney,3454.0,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,3,Watford,23,['f7189904-66ea-4359-ad04-19c4e02a50c4'],8,,,,,,,,,,,,,,,,,,Watford,23,00:00:08.741,Pass,
,,,,,,,,,,,,,,,,1.576695,,,,,,,,,,,,ed7141da-6fe9-4c11-8121-00c351e9814c,22,,"[64.0, 0.1]",3754010,0,,,,,0.2837941,,,,,,"[88.0, 7.1]",,High Pass,,25.0,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Ikechi Anya,40118.0,Left Back,4,Watford,23,['ef3a97c8-c8fd-4c36-9976-8624bb999220'],31,,,,,,,,,,,,,,,,,,Watford,23,00:00:31.471,Pass,
,,,,,,,,,,,,,,,,0.728987,,,,,,,,,,,,ef3a97c8-c8fd-4c36-9976-8624bb999220,23,,"[32.1, 73.0]",3754010,0,,,,,-0.4636476,,Head,,,,"[38.7, 69.7]",,Low Pass,,7.3790245,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Daryl Janmaat,3650.0,Right Back,4,Watford,23,"['86053411-11b1-4bc7-aaf1-47e2be60fe4b', 'ed7141da-6fe9-4c11-8121-00c351e9814c']",33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:33.048,Pass,
,,,,,,,,,,,,,,,,0.709564,,,,,,,,,,,,98b3c0e5-613d-4741-b0bb-cd1c43fd3b5e,26,,"[81.4, 12.9]",3754010,0,,,,,0.7419473,,Right Foot,,,,"[88.6, 19.5]",,Ground Pass,,9.767292,,,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,4,Watford,23,['99da3eaa-25a2-4286-9ebd-b379d12809b4'],34,,,,,,,,,,,,,,,,,,Watford,23,00:00:34.706,Pass,
,,,,,,,,,,,,,,,,0.462261,,,,,,,,,,,,93f05557-6049-476e-8574-d1b097700b27,29,,"[88.3, 20.1]",3754010,0,,,,,-1.4513674,,Right Foot,,,,"[88.6, 17.6]",,Ground Pass,,2.5179358,,Incomplete,,Troy Deeney,3454.0,,,,,,,1,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,4,Watford,23,"['5bb50951-6a86-4773-8717-7812259193c9', '5dc9da38-385f-456b-8c69-dd7570b227e5', '7afd094c-de63-4959-ad27-29eab2655e5f']",35,,,,,,,,,,,,,,,,,,Watford,23,00:00:35.416,Pass,True
,,,,,,,,,,,,,,,,0.663451,,,,,,,,,,,,7afd094c-de63-4959-ad27-29eab2655e5f,31,,"[31.5, 62.5]",3754010,0,,,,,2.1279206,,Left Foot,,,,"[27.7, 68.6]",,Ground Pass,,7.1867933,,,,Daryl Janmaat,3650.0,,,,,,Recovery,1,Regular Play,Jack Colback,9649.0,Center Defensive Midfield,5,Newcastle United,37,"['3b3eff97-1ffd-470a-9b7d-577473590ff1', '93f05557-6049-476e-8574-d1b097700b27']",35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:35.878,Pass,
,,,,,,,,,,,,,,,,1.171203,,,,,,,,,,,,feb18ffa-d181-4e59-bee2-8b8ebdb2c3e8,33,,"[27.7, 68.6]",3754010,0,,,,,-2.2142975,,Right Foot,,,,"[21.7, 60.6]",,Ground Pass,,10.0,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,5,Newcastle United,37,['caeccb7c-d998-4683-b2dc-ec7172b24fc8'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:36.541,Pass,
,,,,,,,,,,,,,,,,0.345039,,,,,,,,,,,,fd03b460-1697-4575-9f6f-5cb866d19c57,37,,"[15.3, 76.6]",3754010,0,,,,,-0.8288491,,Right Foot,,,,"[16.4, 75.4]",,Ground Pass,,1.627882,,Incomplete,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,5,Newcastle United,37,"['880016e2-159e-461d-9229-a61d650dfb8a', 'deeb1f88-0b1f-43f4-bc00-85ad49201f22']",39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:39.714,Pass,True
,,,,,,,,,,,,,,,,0.937945,,,,,,,,,,,,88070890-607d-4447-8281-7d11b87dccd6,39,,"[106.4, 3.2]",3754010,0,,,,,1.6309646,,Right Foot,,,,"[105.4, 19.8]",,Ground Pass,,16.630093,,,,Odion Jude Ighalo,5458.0,,,,,,Recovery,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,6,Watford,23,['499805c1-d13e-466f-be4a-c8e03e90dfba'],41,,,,,,,,,,,,,,,,,,Watford,23,00:00:41.774,Pass,
,,,,,,,,,,,,,,,,0.562297,,,,,,,,,,,,d3b0b386-94f4-437c-8a92-ce5a055704d0,43,,"[116.7, 14.2]",3754010,0,,,,,1.6814536,,Right Foot,,,,"[115.0, 29.5]",,Low Pass,,15.394155,,Incomplete,,,,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,6,Watford,23,['fcd6fd51-32dc-45bb-ae02-58bbb7ffd468'],50,,,,,,,,,,,,,,,,,,Watford,23,00:00:50.527,Pass,
,,,,,,,,,,,,,,,,0.782271,,,,,,,,,,,,5fb7b82c-3c21-4da6-bbfb-ba20dae072b1,59,,"[73.4, 3.5]",3754010,1,,,,,1.4510709,,Right Foot,,,,"[75.0, 16.8]",,Ground Pass,,13.395895,,,,José Manuel Jurado Marín,6870.0,,,,,,Free Kick,1,From Free Kick,Ben Watson,3626.0,Left Defensive Midfield,7,Watford,23,['67b2c0eb-c983-4f33-9607-92967c8b4393'],11,,,,,,,,,,,,,,,,,,Watford,23,00:01:11.417,Pass,
,,,,,,,,,,,,,,,,1.562948,,,,,,,,,,,,7384f01c-5f7b-4970-8a69-ba5ef8b9799c,62,,"[69.6, 16.2]",3754010,1,,,,,-2.6919956,,Right Foot,,,,"[52.4, 7.9]",,Ground Pass,,19.097906,,,,Craig Cathcart,3263.0,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Left Midfield,7,Watford,23,['bd9e078c-b47e-438d-8505-5e25a409fbba'],13,,,,,,,,,,,,,,,,,,Watford,23,00:01:13.462,Pass,
,,,,,,,,,,,,,,,,4.723879,,,,,,,,,,,,f5cb7227-7109-4833-8574-2eab5d5f673b,65,,"[52.1, 9.4]",3754010,1,,,,,2.3850882,,Left Foot,,,,"[25.4, 34.6]",,Ground Pass,,36.714165,,,,Heurelho da Silva Gomes,3522.0,,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Left Center Back,7,Watford,23,['dd807c19-a401-4b74-b52f-053cf83367ba'],15,,,,,,,,,,,,,,,,,,Watford,23,00:01:15.025,Pass,
,,,,,,,,,,,,,,,,3.853335,,,,,,,,,,,,f2646322-146d-402f-94c5-257335671eb5,67,,"[25.4, 34.6]",3754010,1,,,,,0.29112557,,Right Foot,,,,"[80.8, 51.2]",,High Pass,,57.833553,,Incomplete,,,,,,,,,,1,From Free Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,7,Watford,23,['5180f2de-b8ae-459b-a79c-96f712dc9969'],19,,,,,,,,,,,,,,,,,,Watford,23,00:01:19.749,Pass,
,,,,,,,,,,,,,,,,2.784906,,,,,,,,,,,,5180f2de-b8ae-459b-a79c-96f712dc9969,68,,"[39.3, 28.9]",3754010,1,,,,,0.37109318,,Head,,,,"[63.2, 38.2]",,High Pass,,25.645662,,,,Moussa Sissoko,3091.0,,,,,,Recovery,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,8,Newcastle United,37,"['8808ad45-b72c-49e1-88c7-f482a2461ff4', 'f2646322-146d-402f-94c5-257335671eb5']",23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:23.602,Pass,
,,,,,,,,,,,,,,,,1.541004,,,,,,,,,,,,5e0b9a00-31f2-4a39-bef9-da344d310106,71,,"[63.2, 38.2]",3754010,1,,,,True,0.9109479,,,,,,"[67.7, 44.0]",,High Pass,,7.340981,,,,Papiss Demba Cissé,30289.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Center Midfield,8,Newcastle United,37,"['41e1d207-c636-498b-826d-0ee00be10353', 'fd1fb514-897f-40f5-892e-c2f2b32ba292']",26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:26.387,Pass,True
,,,,,,,,,,,,,,,,0.650221,,,,,,,,,,,,c47b99ae-6556-4681-a5a7-415e6a2e78cb,73,,"[67.7, 44.0]",3754010,1,,,,,-1.706324,,Head,,,,"[67.1, 39.6]",,Low Pass,,4.4407206,,Incomplete,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,8,Newcastle United,37,"['6adef9a0-659d-427e-a738-cd95c1ec99f7', 'b44cc552-cb21-4a96-ad1e-5a87f604e01a']",27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:27.928,Pass,
,,,,,,,,,,,,,,,,1.283919,,,,,,,,,,,,6adef9a0-659d-427e-a738-cd95c1ec99f7,75,,"[53.0, 40.5]",3754010,1,,,,,-1.3258177,,Left Foot,,,,"[53.6, 38.1]",,High Pass,,2.4738634,,,,Ben Watson,3626.0,,,,,,Recovery,1,Regular Play,Etienne Capoue,3721.0,Right Defensive Midfield,8,Newcastle United,37,"['6e38c672-3dd9-4e0f-a7e5-308e361d71aa', 'c47b99ae-6556-4681-a5a7-415e6a2e78cb']",28,,,,,,,,,,,,,,,,,,Watford,23,00:01:28.578,Pass,
,,,,,,,,,,,,,,,,0.935395,,,,,,,,,,,,acf4d156-388c-4978-bcaa-60848227ba15,78,,"[53.6, 38.1]",3754010,1,,,,,-0.3941626,,Left Foot,,,,"[64.9, 33.4]",,Ground Pass,,12.238464,,Incomplete,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,8,Newcastle United,37,['7353c793-430b-487d-98e4-328e5be69652'],29,,,,,,,,,,,,,,,,,,Watford,23,00:01:29.880,Pass,
,,,,,,,,,,,,,,,,0.781955,,,,,,,,,,,,7353c793-430b-487d-98e4-328e5be69652,79,,"[55.2, 46.7]",3754010,1,,,,,-0.9009038,,Left Foot,,,,"[63.2, 36.6]",,Ground Pass,,12.884487,,,,Georginio Wijnaldum,3567.0,,,,,,Recovery,1,Regular Play,Daryl Janmaat,3650.0,Right Back,8,Newcastle United,37,"['acf4d156-388c-4978-bcaa-60848227ba15', 'ffbf7e0e-f955-4079-b6b7-39a68d7b9b3a']",30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:30.816,Pass,
,,,,,,,,,,,,,,,,1.407083,,,,,,,,,,,,e5739c78-40a8-4781-8431-9898407a6a47,81,,"[63.2, 36.6]",3754010,1,,,,,1.5174662,,Right Foot,,,,"[64.7, 64.7]",,Low Pass,,28.140007,,,,Florian Thauvin,3254.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Center Midfield,8,Newcastle United,37,['4262e616-06a9-45bb-8248-1dc259336b2d'],31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:31.598,Pass,
,,,,,,,,,,,,,,,,1.878696,,,,,,,,,,,,2a2d02ea-34f5-4c79-89a8-d72342014919,84,,"[63.5, 62.2]",3754010,1,,,,,2.8516161,,Left Foot,,,,"[51.1, 65.9]",,Ground Pass,,12.940248,,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Florian Thauvin,3254.0,Right Midfield,8,Newcastle United,37,['5366e20b-9036-4979-869e-1473d2e52101'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:34.430,Pass,
,,,,,,,,,,,,,,,,0.652779,,,,,,,,,,,,52e03f03-df98-4207-a447-6151975ea990,87,,"[51.1, 65.9]",3754010,1,,,,,-0.7695265,,Right Foot,,,,"[57.5, 59.7]",,Ground Pass,,8.910667,,,,Florian Thauvin,3254.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,8,Newcastle United,37,['226d7bcb-b9f0-4370-b4c4-c748d5d0c11a'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:36.348,Pass,
,,,,,,,,,,,,,,,,1.933409,,,,,,,,,,,,8c95b79e-bf15-49e0-a497-7c619f72ebc1,94,,"[95.2, 69.2]",3754010,1,,,,,0.2153577,,Left Foot,,,,"[111.2, 72.7]",,Ground Pass,,16.37834,,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Florian Thauvin,3254.0,Right Midfield,8,Newcastle United,37,['03f0efc2-a564-4616-9c79-f0dff99724e8'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:43.053,Pass,
,,,,,,,,,,,,,,,,4.407197,,,,,,,,,,,,8b8647e1-980c-4d7c-930a-6537ebd51dc2,96,,"[111.2, 72.7]",3754010,1,,,,,-1.6695309,,Right Foot,True,,,"[104.9, 9.1]",,High Pass,,63.911266,,,,Ayoze Pérez Gutiérrez,3076.0,,,True,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,8,Newcastle United,37,['826e74ac-e452-4112-91de-828dd5649a3f'],44,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:44.986,Pass,
,,,,,,,,,,,,,,,,0.544168,,,,,,,,,,,,3521e45a-b5b9-486a-bd9d-5def8fdf37e2,100,,"[97.5, 6.8]",3754010,1,,,,,-0.7853982,,Right Foot,,,,"[100.5, 3.8]",,Ground Pass,,4.2426405,,,,Massadio Haïdara,4840.0,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,8,Newcastle United,37,['d601b991-b58a-4abf-8dfd-e69d6c573905'],55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:55.404,Pass,
,,,,,,,,,,,,,,,,1.269734,,,,,,,,,,,,ed7adb67-5719-454d-94f3-43f8698dc641,106,,"[98.8, 0.1]",3754010,2,,,,,2.5065658,,,,,,"[93.1, 4.3]",,Low Pass,,7.080254,,,,Moussa Sissoko,3091.0,,,,,,Throw-in,1,From Throw In,Massadio Haïdara,4840.0,Left Back,9,Newcastle United,37,['73edac0f-8fa1-423d-be1f-f815e38f265b'],7,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:07.175,Pass,
,,,,,,,,,,,,,,,,0.542548,,,,,,,,,,,,147f6330-0c98-412b-b973-016236054a54,113,,"[26.2, 71.3]",3754010,2,,,,,-1.5182133,,Left Foot,,,,"[26.7, 61.8]",,Ground Pass,,9.513149,,,,Etienne Capoue,3721.0,,,,,,,1,From Throw In,Almen Abdi,43081.0,Right Midfield,9,Newcastle United,37,['92a48785-755e-477c-a85c-f05b11325bea'],10,,,,,,,,,,,,,,,,,,Watford,23,00:02:10.711,Pass,
,,,,,,,,,,,,,,,,1.119015,,,,,,,,,,,,61ee2972-40b0-4150-b354-5b7b1af995b3,116,,"[26.7, 61.8]",3754010,2,,,,,0.34270558,,Right Foot,,,,"[46.6, 68.9]",,Ground Pass,,21.128654,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Defensive Midfield,9,Newcastle United,37,"['34d50142-53ad-4eaf-be60-842da8b9b86a', 'f3df53dc-daee-47c9-9cc0-b9ba173789d0']",11,,,,,,,,,,,,,,,,,,Watford,23,00:02:11.675,Pass,
,,,,,,,,,,,,,,,,1.921094,,,,,,,,,,,,f3df53dc-daee-47c9-9cc0-b9ba173789d0,118,,"[73.5, 11.2]",3754010,2,,,,,0.5585993,,Left Foot,,,,"[99.1, 27.2]",,High Pass,,30.18874,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,9,Newcastle United,37,"['61ee2972-40b0-4150-b354-5b7b1af995b3', '8c3b6950-1a31-458b-9d71-0402da7867e0']",12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:12.794,Pass,
,,,,,,,,,,,,,,,,2.617886,,,,,,,,,,,,8c3b6950-1a31-458b-9d71-0402da7867e0,119,,"[21.0, 52.9]",3754010,2,,,,,0.046380218,,Right Foot,,,,"[68.4, 55.1]",,High Pass,,47.451027,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Sebastian Prödl,3309.0,Right Center Back,9,Newcastle United,37,"['04f65bf2-9c95-45cb-8834-915cb5cc65de', 'f3df53dc-daee-47c9-9cc0-b9ba173789d0']",14,,,,,,,,,,,,,,,,,,Watford,23,00:02:14.715,Pass,
,,,,,,,,,,,,,,,,0.555591,,,,,,,,,,,,1a74dede-fdf9-4b88-aa80-9ef2e9654ec9,122,,"[56.7, 27.8]",3754010,2,,,,,0.22990443,,Right Foot,,,,"[61.4, 28.9]",,Ground Pass,,4.8270073,,,,Jack Colback,9649.0,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,9,Newcastle United,37,['3b9b7c55-7c87-448e-a94b-3e9bd028b70e'],18,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:18.707,Pass,
,,,,,,,,,,,,,,,,1.168431,,,,,,,,,,,,1c0d9c20-8d25-476d-8cda-ae9c480186cc,125,,"[56.4, 41.3]",3754010,2,,,,,0.84593016,,Right Foot,,,,"[68.8, 55.3]",,Ground Pass,,18.701872,,,,Florian Thauvin,3254.0,,,,,,,1,From Throw In,Jack Colback,9649.0,Center Defensive Midfield,9,Newcastle United,37,['448bd01e-942f-429d-bd32-0b93f5d6d6b5'],21,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:21.442,Pass,
