50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,27bafe95-d97f-4c77-8c1e-8c90dd0fa459,2193,,,"[81.0, 78.1]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fabricio Coloccini,26207.0,Left Center Back,130,Newcastle United,37,['8a121bbd-4093-4bc2-b9be-ab66a48f51d4'],10,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:10.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60a7ba0d-9f1c-4ff4-9fa6-caa990a39b6f,2195,,,"[38.8, 4.4]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,131,Leicester City,22,['913549e8-471e-4e8f-990f-0d8af0f33cd3'],12,,,,,,,,,,,,,,,,,Leicester City,22,00:14:12.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c68ad026-fe36-45cf-b8e9-0d025acae6d1,2199,,,"[28.8, 2.7]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,131,Leicester City,22,['e78fcc54-95af-43bc-809a-4ce11a94372c'],14,,,,,,,,,,,,,,,,,Leicester City,22,00:14:14.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea86ed3c-a153-4def-8481-049d54d66ca4,2202,,,"[47.2, 13.2]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,131,Leicester City,22,['7c8588ab-7ea6-47e2-bf29-86d39aed55f5'],15,,,,,,,,,,,,,,,,,Leicester City,22,00:14:15.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c57e69fe-bd77-4b39-8e08-8501c4fff752,2204,,,"[65.0, 13.5]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,131,Leicester City,22,['b5994e2d-dd2a-4841-af80-438c94b8e5f4'],17,,,,,,,,,,,,,,,,,Leicester City,22,00:14:17.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40050349-71c1-4e33-a513-98aa32fe87cd,2206,,,"[56.3, 24.9]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,131,Leicester City,22,['fadb740f-36b0-4f39-b6ec-6e0ca9ac6618'],19,,,,,,,,,,,,,,,,,Leicester City,22,00:14:19.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02c7d207-7733-4e89-8dc7-c5464e024a3c,2209,,,"[81.4, 4.4]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,131,Leicester City,22,['08d02197-cde4-4ecc-a7fb-478910fc0bc7'],21,,,,,,,,,,,,,,,,,Leicester City,22,00:14:21.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d1ab636-d210-47f5-b591-909980c9d347,2217,,,"[4.6, 47.4]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,131,Leicester City,22,"['caf1ddec-544a-4f6e-9874-fef58a30d86e', 'dbfc603b-093f-40d3-8180-f468d4729ea5']",25,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:25.944,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8eddab9-fce2-4f6a-bf5f-6c2742a9a5bb,2220,,,"[63.3, 26.4]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,131,Leicester City,22,['d80e6b35-c537-46b1-be20-9e1c6256ffca'],29,,,,,,,,,,,,,,,,,Leicester City,22,00:14:29.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7cce200-61c3-4b72-8947-01fda4814fd5,2223,,,"[43.9, 12.0]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,131,Leicester City,22,['5266283c-cf0c-4fa9-8aec-f970f635e7fc'],32,,,,,,,,,,,,,,,,,Leicester City,22,00:14:32.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee0bcb9a-e6b5-4224-8892-2f3c2d632747,2226,,,"[19.7, 41.3]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,131,Leicester City,22,['1531a1ba-b0ed-4fb3-bf6c-af558dd21075'],35,,,,,,,,,,,,,,,,,Leicester City,22,00:14:35.290,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7b7725-d9da-4b4a-bea6-665614ea72f2,2229,,,"[74.6, 56.2]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,131,Leicester City,22,['05669c11-e6e0-431a-a316-03504bde4c16'],40,,,,,,,,,,,,,,,,,Leicester City,22,00:14:40.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd605d4d-90b4-49cc-b426-479fd4ba16c0,2234,,,"[107.7, 48.7]",3754211,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,131,Leicester City,22,['7e1ba4ec-b619-471c-916b-bbd4bc6657ab'],47,,,,,,,,,,,,,,,,,Leicester City,22,00:14:47.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e07fbeb9-d4df-4997-bc24-4276d150c8a0,2240,,,"[42.6, 7.6]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paul Dummett,3065.0,Left Back,132,Newcastle United,37,['5c4be992-85b6-4de4-bd6d-2d3f919170a3'],12,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:12.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15f2cdf9-9846-401d-ad7b-39f103673877,2244,,,"[40.1, 31.7]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,133,Newcastle United,37,['439c7430-85d1-4668-befb-8fd706552ea0'],27,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:27.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c91f24a-a502-4826-aeb8-8c8a241772ef,2246,,,"[47.4, 60.2]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,133,Newcastle United,37,['20d72a18-e4cb-4ff6-8fdc-fd3d330fb858'],32,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:32.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ce09b6-00be-475b-8cc5-16be8a8cda25,2249,,,"[68.5, 78.8]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,133,Newcastle United,37,['e5e4075f-430f-449e-8ca7-9d26caa9ebcb'],35,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:35.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3a22068-2dd9-41b9-ab72-648cc8dc8ba7,2252,,,"[70.6, 70.6]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Thauvin,3254.0,Left Center Midfield,133,Newcastle United,37,['38f13a86-ee93-463e-8b54-a830fc1345f7'],37,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:37.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89bb4a42-fb75-43d0-afa5-a738fcff3846,2254,,,"[68.5, 77.0]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,133,Newcastle United,37,['4e3d59d1-4b97-448f-aec2-cc4c7166e066'],37,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:37.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,713c3616-a689-4c4a-9a58-d71abb4fe7c3,2257,,,"[52.8, 66.2]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,133,Newcastle United,37,['f7f29c41-9284-4188-98d3-046cdff151af'],39,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:39.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7bd60d6-ca56-40f1-ad06-0c4f91e31d05,2260,,,"[51.7, 51.3]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,133,Newcastle United,37,['09801887-17fb-492b-8fb1-d275307b1311'],43,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:43.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39391015-2a98-4b4a-9f8c-cb60d8e63ec7,2263,,,"[71.0, 35.0]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,133,Newcastle United,37,['141b9e7c-8d65-4a5a-bbf9-0e13c83122d8'],47,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:47.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472931a-481f-4a85-963e-c943b7787399,2274,,,"[89.7, 49.5]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamie Vardy,10960.0,Left Center Forward,133,Newcastle United,37,"['7a7040df-6a50-44aa-803a-9b6125c9d79a', 'a872a657-5b51-43cc-b357-4108177ba593']",52,,,,,,,,,,,,,,,,,Leicester City,22,00:15:52.194,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d6a0134-96dc-470f-b1fb-57cd4845b14d,2281,,,"[113.4, 69.5]",3754211,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,134,Leicester City,22,['9f940f02-9560-4344-88c1-97704745f7eb'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:16:00.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e5f741-0e14-4855-861d-f80b1a193930,2284,,,"[113.7, 36.3]",3754211,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,134,Leicester City,22,['7e4dac84-ee14-4d4e-8e8e-a9e514131aa4'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:16:07.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27305235-72e5-41d7-b73b-ce119df6ddde,2289,,,"[61.4, 41.3]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Georginio Wijnaldum,3567.0,Left Midfield,135,Newcastle United,37,['1aa3a6cb-87ea-41ce-9c1a-b2715ca47a24'],12,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:12.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a6a2b8-79a7-4510-8581-7ff1dfb0e445,2291,,,"[43.9, 61.6]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daryl Janmaat,3650.0,Right Back,135,Newcastle United,37,['30f3d2c2-6e5e-4812-a3e4-3085e6da4daf'],15,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:15.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,914c724c-d452-48aa-a8a1-0c0b1d23d0df,2293,,,"[36.9, 52.5]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chancel Mbemba Mangulu,3044.0,Right Center Back,135,Newcastle United,37,['cfddfae9-3c35-45e2-964a-542bbb357d71'],17,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:17.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7d8107-8a28-46fc-bf6a-1a9500ff7174,2296,,,"[38.7, 27.9]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fabricio Coloccini,26207.0,Left Center Back,135,Newcastle United,37,['55753bde-3006-4e48-8648-d12b5023aa4c'],19,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:19.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c55cce17-ba6e-4f89-9b66-bb82d993b4a9,2299,,,"[56.4, 45.3]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moussa Sissoko,3091.0,Right Midfield,135,Newcastle United,37,['94d89350-e4c5-48d8-815b-94783fcc7a47'],22,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:22.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,193399ee-68f0-4852-9010-674b7d861b72,2301,,,"[56.3, 35.7]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Georginio Wijnaldum,3567.0,Left Midfield,135,Newcastle United,37,['a09e0e5a-cd0d-4c4b-8c26-799d67807f5f'],24,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:24.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,185401e7-fbd1-47a0-ba13-6fb57f3018af,2304,,,"[69.3, 8.6]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Paul Dummett,3065.0,Left Back,135,Newcastle United,37,['24050d62-2135-4934-b6f5-5c8ab280a681'],29,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:29.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca00b8dd-0a5f-47b7-a48f-0475b076eb41,2307,,,"[90.4, 21.5]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Papiss Demba Cissé,30289.0,Left Center Forward,135,Newcastle United,37,['aa826737-6a63-43c8-8f47-d899ca205833'],32,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:32.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3a64821-caf3-4cb3-b490-974dc19736bf,2310,,,"[75.6, 34.3]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moussa Sissoko,3091.0,Right Midfield,135,Newcastle United,37,['6f5b8ba1-63bf-434d-8037-0e96c4720782'],35,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:35.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90cf752e-1a3b-42fd-8d15-cca87ff0fc59,2313,,,"[89.1, 76.8]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daryl Janmaat,3650.0,Right Back,135,Newcastle United,37,['8d381a86-e806-455e-b403-d46f41b583c2'],39,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:39.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7069628-8428-4f42-874a-8e89e628d680,2316,,,"[90.8, 69.0]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Florian Thauvin,3254.0,Left Center Midfield,135,Newcastle United,37,['e6b8bbfb-881b-4bfd-acf9-02442c43bc6b'],41,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:41.364,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fb714a5c-d724-4b5f-805b-2850c1d8c6e2,2319,,,"[115.8, 37.8]",3754211,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Papiss Demba Cissé,30289.0,Left Center Forward,135,Newcastle United,37,['60f99a37-0127-4d7b-934d-7ed28aff93f7'],46,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:46.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87635b76-ac09-4827-ad44-28dda3dec61c,2321,,,"[69.4, 28.9]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Leonardo Ulloa,3671.0,Right Center Forward,136,Leicester City,22,['92b92a5b-3627-4cb4-94b7-e0f8aba3b17d'],22,,,,,,,,,,,,,,,,,Leicester City,22,00:18:22.490,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,83523039-a052-4def-bf1a-381d2ee5e9fa,2324,,,"[87.8, 28.5]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jamie Vardy,10960.0,Left Center Forward,136,Leicester City,22,['13c3e702-d36b-4323-a260-539fddce5fca'],24,,,,,,,,,,,,,,,,,Leicester City,22,00:18:24.528,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c9abbc36-ad37-4e2d-8149-5bc537bec6c2,2329,,,"[63.8, 13.7]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,N''Golo Kanté,3961.0,Right Center Midfield,136,Leicester City,22,['b417b872-f7be-4609-a88b-61c78afca596'],29,,,,,,,,,,,,,,,,,Leicester City,22,00:18:29.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce38188-3579-4854-9289-e055c2fd01da,2336,,,"[68.1, 69.0]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papiss Demba Cissé,30289.0,Left Center Forward,138,Newcastle United,37,['e86a7c60-196a-4c18-9731-c0230c949950'],42,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:42.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657d858-30cf-451c-a11a-0cf6ba560225,2340,,,"[56.4, 62.4]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,138,Newcastle United,37,['2af3a3a7-bda3-4297-ac9b-682cecc8e214'],44,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:44.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9defcf3-3a56-4312-a175-b98f5ccffed6,2343,,,"[68.0, 40.1]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,138,Newcastle United,37,['920d28e2-2d0f-42a6-acac-673de536b6f1'],47,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:47.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,713f2536-4ef3-410a-b670-7305090f391c,2346,,,"[82.6, 8.9]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Dummett,3065.0,Left Back,138,Newcastle United,37,['47cceed6-5578-4aeb-a038-c28b8f930f3f'],50,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:50.946,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,73272c9b-3e20-4789-8f49-de5d86e06519,2349,,,"[107.4, 42.9]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papiss Demba Cissé,30289.0,Left Center Forward,138,Newcastle United,37,['2c70135a-458d-4131-9e99-fb0514af5b7c'],53,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:53.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ae8f6a-43c9-406b-8faa-14832f8928a0,2352,,,"[12.0, 66.5]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,139,Leicester City,22,['30056d65-5962-4254-b1d7-661095bed376'],57,,,,,,,,,,,,,,,,,Leicester City,22,00:18:57.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b912f90-187f-47e5-b0ae-51b373658232,2355,,,"[13.6, 56.0]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,139,Leicester City,22,['6df56e07-bf04-4908-9ce8-b5664531e5d9'],58,,,,,,,,,,,,,,,,,Leicester City,22,00:18:58.844,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,869f801c-58e4-4c2e-be78-9a486be6a2ee,2359,,,"[7.2, 66.9]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,139,Leicester City,22,['21e8d266-3b49-4b9f-9f2c-78427d5d2461'],59,,,,,,,,,,,,,,,,,Leicester City,22,00:18:59.745,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,faf0e63b-8776-4754-8b1c-e82a4730d2c8,2363,,,"[73.2, 64.2]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Leonardo Ulloa,3671.0,Right Center Forward,140,Leicester City,22,['8af0beb4-a6b0-4084-9413-94b952c474cb'],27,,,,,,,,,,,,,,,,,Leicester City,22,00:19:27.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,abadecac-4b6a-488f-a664-c0e7fb9cfc64,2366,,,"[68.1, 20.5]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papiss Demba Cissé,30289.0,Left Center Forward,140,Leicester City,22,['be240d8f-e907-4b2d-a3eb-b972a474e99e'],29,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:29.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,963a831a-7b22-4388-adcb-f94d8f2ec355,2372,,,"[39.4, 62.5]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Simpson,3270.0,Right Back,140,Leicester City,22,['a9f68148-ebd9-4aea-be22-2e1613090322'],34,,,,,,,,,,,,,,,,,Leicester City,22,00:19:34.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ff7e3b0-4864-46f9-87b6-d7c56d691ce6,2375,,,"[11.1, 48.3]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,140,Leicester City,22,['8a15f50b-fb90-4a62-ab08-a1b046815510'],37,,,,,,,,,,,,,,,,,Leicester City,22,00:19:37.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77bc6af2-9725-4c36-b2d7-27af6c05367c,2378,,,"[55.7, 52.9]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,N''Golo Kanté,3961.0,Right Center Midfield,140,Leicester City,22,['9ae1926e-7d05-4585-93ef-922118c7273f'],41,,,,,,,,,,,,,,,,,Leicester City,22,00:19:41.561,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0207da76-24fa-4980-86a2-8732b14e1b6d,2380,,,"[45.6, 67.3]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Simpson,3270.0,Right Back,140,Leicester City,22,['2c2c8f3e-675a-475a-93f8-433f9e468275'],43,,,,,,,,,,,,,,,,,Leicester City,22,00:19:43.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba41cf1-0c1d-428a-8f53-a31f679d0252,2388,,,"[58.4, 69.5]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,140,Leicester City,22,['36f37340-f119-4e16-be79-180119f02f6a'],49,,,,,,,,,,,,,,,,,Leicester City,22,00:19:49.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2ee5032-eef1-492a-b3af-6b25850527aa,2391,,,"[54.6, 62.9]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Drinkwater,3662.0,Left Center Midfield,140,Leicester City,22,['34900227-836b-42a5-9709-67047a394a07'],50,,,,,,,,,,,,,,,,,Leicester City,22,00:19:50.924,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c7934e4a-d801-4556-8fdc-2b502737a72f,2394,,,"[95.1, 54.6]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jamie Vardy,10960.0,Left Center Forward,140,Leicester City,22,['d1535185-ac0f-4040-b790-6f88589e858a'],54,,,,,,,,,,,,,,,,,Leicester City,22,00:19:54.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38ba1071-aaea-428d-b87f-e9bec2bbaba3,2400,,,"[8.8, 23.5]",3754211,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,141,Newcastle United,37,['4777320b-e2a9-460c-a5a2-eab5d188d847'],1,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:01.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a3ad013-726b-4b58-9640-cd8a33db2344,2403,,,"[27.4, 66.9]",3754211,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,141,Newcastle United,37,['e8fbecea-56ba-41de-a57f-479fba2648c5'],7,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:07.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6169d4d-478e-44e9-a8ce-ff1685d8cc04,2405,,,"[46.9, 63.2]",3754211,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Midfield,141,Newcastle United,37,['a8b00e85-718e-49d0-8d4f-a074b88dd4d4'],8,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:08.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e8cfbcf-634e-4812-bbb0-24ca48099498,2408,,,"[61.9, 77.6]",3754211,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,141,Newcastle United,37,['bf05709d-641c-48f3-ab65-01d520eb1bab'],12,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:12.690,Ball Receipt*,
