bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.243375,,,,,,,,,,,,54cd7190-4dfe-44c3-a668-0a65293f9714,2979,,"[63.8, 53.2]",3754149,64,,,,,2.8540168,,Head,,,"[49.6, 57.4]",High Pass,,14.808105,,,Bacary Sagna,7110.0,,,,,Recovery,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,144,Manchester City,36,['93060b1a-d603-4c92-9f5c-45b58e1b4eed'],45,,,,,,,,,,,,,,,,,,Manchester City,36,00:19:45.438,Pass,
,,,,,,,,,,,,,,,,,1.840986,,,,,,,,,,,,8ddef416-8923-489c-983b-613f07f24c04,2982,,"[49.6, 61.2]",3754149,64,,,,,-0.07878396,,Right Foot,,,"[64.8, 60.0]",Low Pass,,15.247294,,,Jesús Navas González,6821.0,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,144,Manchester City,36,['f579c695-fbce-44a7-aca8-1a423bc738d2'],47,,,,,,,,,,,,,,,,,,Manchester City,36,00:19:47.203,Pass,
,,,,,,,,,,,,,,,,,1.753239,,,,,,,,,,,,fe167a8f-819a-4ea5-b2ef-ee406181ccd8,2985,,"[70.2, 60.5]",3754149,64,,,,,0.79239106,,Right Foot,,,"[84.4, 74.9]",Ground Pass,,20.22375,,,Bacary Sagna,7110.0,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,144,Manchester City,36,['a5b2114f-a4b5-4d6e-8376-e31592555ec8'],50,,,,,,,,,,,,,,,,,,Manchester City,36,00:19:50.888,Pass,
,,,,,,,,,,,,,,,,,0.702739,,,,,,,,,,,,bd5c1fe9-0ee6-4588-9eb6-fa818c4c5a99,2988,,"[91.0, 71.3]",3754149,64,,,,,-2.7591062,,Right Foot,,,"[82.3, 67.8]",Ground Pass,,9.377633,,,Jesús Navas González,6821.0,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,144,Manchester City,36,['d2b5b67e-6ab1-4be5-af35-6c6877ecbbce'],55,,,,,,,,,,,,,,,,,,Manchester City,36,00:19:55.425,Pass,
,,,,,,,,,,,,,,,,,0.942231,,,,,,,,,,,,02904086-6096-4d1f-9393-ad53e9688b9e,2991,,"[81.8, 68.5]",3754149,64,,,,,-1.242873,,Right Foot,,,"[85.1, 58.8]",Ground Pass,,10.245975,,,Fernando Francisco Reges,16003.0,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,144,Manchester City,36,['4ea9bb02-168a-4b6e-9866-0dc6f0d835fa'],56,,,,,,,,,,,,,,,,,,Manchester City,36,00:19:56.573,Pass,
,,,,,,,,,,,,,,,,,1.117328,,,,,,,,,,,,f63fab92-0181-4cd0-a08c-ca068d12676f,2994,,"[84.6, 55.8]",3754149,64,,,,,-2.1658015,,Right Foot,,,"[73.5, 39.4]",Ground Pass,,19.803282,,,Fernando Luiz Rosa,3054.0,,,,,,2,Regular Play,Fernando Francisco Reges,16003.0,Left Center Midfield,144,Manchester City,36,['d469dbef-9482-470c-9d87-0da0ef9293c0'],59,,,,,,,,,,,,,,,,,,Manchester City,36,00:19:59.031,Pass,
,,,,,,,,,,,,,,,,,2.4547,,,,,,,,,,,,1dd67522-7cde-4976-8770-44b9ed996898,2997,,"[73.1, 37.0]",3754149,65,,,,,-1.6336067,,Right Foot,,,"[71.1, 5.2]",Ground Pass,,31.862831,,,Gaël Clichy,20302.0,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Right Center Midfield,144,Manchester City,36,['a6aa2387-a881-4ad0-b31a-4a2c46a273bb'],1,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:01.356,Pass,
,,,,,,,,,,,,,,,,,1.256194,,,,,,,,,,,,f7281d3b-3865-4a2f-ad09-a9e9f3abd415,3000,,"[73.5, 10.4]",3754149,65,,,,,1.8883452,,Left Foot,,,"[68.8, 24.7]",Ground Pass,,15.052574,,,Fernando Luiz Rosa,3054.0,,,,,,2,Regular Play,Gaël Clichy,20302.0,Left Back,144,Manchester City,36,['9a42364b-6b6a-4ba0-b1dd-3225d44cee4c'],5,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:05.003,Pass,
,,,,,,,,,,,,,,,,,2.530998,,,,,,,,,,,,9cff70f3-2f17-4ace-a44b-a82fab3b70d1,3004,,"[68.1, 29.3]",3754149,65,,,,,1.0462822,,Right Foot,,,"[92.4, 71.3]",High Pass,,48.523087,Incomplete,,Jesús Navas González,6821.0,,,True,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Right Center Midfield,144,Manchester City,36,"['0a9ec72e-9fb0-42d2-a2bd-e38083c748c6', 'f9c3cbdd-8b97-4499-a0e8-9a91bf36f2a2']",8,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:08.345,Pass,
,,,,,,,,,,,,,,,,,1.28333,,,,,,,,,,,,0a9ec72e-9fb0-42d2-a2bd-e38083c748c6,3006,,"[27.7, 8.8]",3754149,65,,,,,0.3457755,,Head,,,"[43.8, 14.6]",High Pass,,17.11286,,,Jefferson Antonio Montero Vite,7063.0,,,,,Interception,2,Regular Play,Stephen Kingsley,9629.0,Left Back,144,Manchester City,36,"['7e6463af-b66c-4c77-bee6-1dc2a1479a3b', '9cff70f3-2f17-4ace-a44b-a82fab3b70d1']",10,,,,,,,,,,,,,,,,,,Swansea City,26,00:20:10.876,Pass,
,,,,,,,,,,,,,,,,,1.413677,,,,,,,,,,,,c33c04dc-eb5a-4e96-8f6f-533a305f3423,3008,,"[43.5, 14.4]",3754149,65,,,,,0.64200413,,Head,,,"[54.2, 22.4]",High Pass,,13.360015,Incomplete,,Jack Frank Porteous Cork,3462.0,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,144,Manchester City,36,"['71029cff-a038-4150-a0f8-ee19c69954a5', 'b2387e63-8c2c-47fb-b4df-4ebc8866d97f']",12,,,,,,,,,,,,,,,,,,Swansea City,26,00:20:12.221,Pass,
,,,,,,,,,,,,,,,,,1.546257,,,,,,,,,,,,71029cff-a038-4150-a0f8-ee19c69954a5,3010,,"[65.9, 57.7]",3754149,65,,,,,1.2909793,,Head,,,"[70.9, 75.1]",Low Pass,,18.104143,,,Bacary Sagna,7110.0,,,,,Recovery,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,144,Manchester City,36,"['c33c04dc-eb5a-4e96-8f6f-533a305f3423', 'dc5d0d98-a4ec-4bfc-a408-768c3083163b']",13,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:13.634,Pass,
,,,,,,,,,,,,,,,,,0.996348,,,,,,,,,,,,90142b32-d072-41f7-bebf-5fd54abc01e5,3014,,"[71.4, 75.9]",3754149,65,,,,,0.28728145,,Right Foot,,,"[80.2, 78.5]",Ground Pass,,9.176056,,,Jesús Navas González,6821.0,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,144,Manchester City,36,"['2055f3fb-c0b2-45fe-ba05-a10ceca961eb', 'bb8e53df-ea59-43ae-b3df-145d7961ad88']",15,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:15.956,Pass,True
,,,,,,,,,,,,,,,,,0.60897,,,,,,,,,,,,824a54f1-b78d-448c-88bc-1f83b2447e6c,3017,,"[82.8, 78.9]",3754149,65,,,,,-0.893546,,Right Foot,,,"[90.6, 69.2]",Ground Pass,,12.447088,,,Fernando Francisco Reges,16003.0,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,144,Manchester City,36,['4595a355-8b7c-44d8-a2ab-f37bbc73c4b0'],17,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:17.754,Pass,
,,,,,,,,,,,,,,,,,2.323094,,,,,,,,,,,,40ea2e6c-db1b-4484-9a8b-07bb464df7e5,3020,,"[90.6, 69.2]",3754149,65,,,,,0.34666753,,Right Foot,,,"[109.7, 76.1]",Ground Pass,,20.308126,,,Jesús Navas González,6821.0,,,,,,2,Regular Play,Fernando Francisco Reges,16003.0,Left Center Midfield,144,Manchester City,36,['b96769fe-3d48-4c67-a272-5f3fb116fee8'],18,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:18.547,Pass,
,,,,,,,,,,,,,,,,,0.606321,,,,,,,,,,,,bf57aa6a-c93c-4535-8f3c-c50a44cc9533,3023,,"[117.8, 66.4]",3754149,65,,,,,-1.7230481,,Right Foot,True,,"[114.9, 47.5]",Low Pass,,19.121193,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,144,Manchester City,36,"['9cf11481-c62d-4f6c-9624-5653be484bce', 'b80e495c-bb8a-4759-9e7a-a7a2af59f0e4']",22,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:22.109,Pass,
,,,,,,,,,,,,,,,,,1.773924,,,,,,,,,,,,4a206785-9ec2-443a-8ccd-4f75f7290536,3029,,"[22.9, 3.6]",3754149,65,,,,,0.4923136,,Right Foot,,,"[44.9, 15.4]",Ground Pass,,24.964775,,,André Ayew Pelé,3347.0,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,144,Manchester City,36,"['5011ae60-e931-454f-8972-1c7b6dad6bbf', '955575f9-c063-4470-8a5d-78f02abbf640']",28,,,,,,,,,,,,,,,,,,Swansea City,26,00:20:28.626,Pass,True
,,,,,,,,,,,,,,,,,0.144923,,,,,,,,,,,,3fd8047b-2923-4e18-be13-487f4691404f,3033,,"[40.9, 18.9]",3754149,65,,,,,-2.5169573,,Left Foot,,,"[36.6, 15.8]",Low Pass,,5.3009434,Incomplete,,Jack Frank Porteous Cork,3462.0,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Center Forward,144,Manchester City,36,"['6d09c615-8735-49df-b6d4-4c3b289be17e', '90f84438-64db-4b2e-9d53-3da4710c5741']",31,,,,,,,,,,,,,,,,,,Swansea City,26,00:20:31.392,Pass,
,,,,,,,,,,,,,,,,,0.910995,,,,,,,,,,,,b18e4ca4-fe7c-48fb-a731-bb54c2b35d1f,3039,,"[68.8, 53.2]",3754149,65,,,,,-0.595918,,Right Foot,,,"[77.5, 47.3]",Low Pass,,10.511898,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Right Center Midfield,144,Manchester City,36,"['648d266f-b6e6-45e7-83e3-2895097bd301', 'fb25dc16-6ced-4470-8cd7-c16582579da6']",34,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:34.361,Pass,True
,,,,,,,,,,,,,,,,,1.203925,,,,,,,,,,,,e4e62c0c-1743-4f9d-aa7e-f4ebab3b1cda,3046,,"[72.4, 52.9]",3754149,65,,,,,-0.88847977,,Right Foot,,,"[77.6, 46.5]",Ground Pass,,8.246211,,,Fernando Luiz Rosa,3054.0,,,,,Recovery,2,Regular Play,Fernando Francisco Reges,16003.0,Left Center Midfield,144,Manchester City,36,"['228bb73c-687c-4f2d-810c-b366b3d6f24e', '9a0b90bd-ed8b-481d-ab75-2a61262db95f']",37,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:37.675,Pass,True
,,,,,,,,,,,,,,,,,1.036892,,,,,,,,,,,,eb2b839d-a458-4d2d-b52a-4d92653d581a,3051,,"[77.1, 41.6]",3754149,65,,,,,-1.0734537,,Right Foot,,,"[82.8, 31.1]",Ground Pass,,11.947385,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Right Center Midfield,144,Manchester City,36,['38c104b7-a74b-42b4-b221-27639c0655a9'],38,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:38.999,Pass,
,,,,,,,,,,,,,,,,,1.259666,,,,,,,,,,,,0b932555-db42-43fb-9558-cf4ac6588b92,3055,,"[93.4, 31.8]",3754149,65,,,,,0.95702624,,Right Foot,,,"[99.6, 40.6]",Ground Pass,,10.764757,,,Kelechi Promise Iheanacho,3708.0,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Midfield,144,Manchester City,36,"['476d88d7-feed-4706-8bca-5cdebded2583', '5bd11c03-92f7-47ea-beb9-5c9fd6172400']",41,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:41.945,Pass,True
,,,,,,,,,,,,,,,,,0.922338,,,,,,,,,,,,2806c1c5-4279-492d-860c-221ad4db11b8,3059,,"[98.1, 42.3]",3754149,65,,,,,2.068913,ef4d06e4-ef19-4980-ac3e-1670659b4f4b,Left Foot,,,"[95.0, 48.0]",Ground Pass,,6.4884515,,,Fernando Luiz Rosa,3054.0,True,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,Right Center Forward,144,Manchester City,36,"['14f4f39d-dadf-4359-824f-75c151e0c2cf', 'e0374a26-1ced-4afc-9dff-dff356d0c5c1']",43,,,,,,,,,,,,,,,,,,Manchester City,36,00:20:43.647,Pass,True
,,,,,,,,,,,,,,,,,1.117489,,,,,,,,,,,,a27fde5f-2d7c-41a1-aecd-9f9579c70e65,3063,,"[6.0, 36.0]",3754149,66,,,,,-0.038728762,,Right Foot,,,"[73.1, 33.4]",High Pass,,67.15035,Unknown,,André Ayew Pelé,3347.0,,,,,Goal Kick,2,From Goal Kick,Kristoffer Nordfeldt,9563.0,Goalkeeper,145,Swansea City,26,['859f6092-9876-4fb8-bb53-dbaa8a951a5d'],18,,,,,,,,,,,,,,,,,,Swansea City,26,00:21:18.487,Pass,
,,,,,,,,,,,,,,,,,1.281132,,,,,,,,,,,,156f128c-0b54-46b6-8a22-68a01404f9a9,3067,,"[76.2, 33.6]",3754149,66,,,,,-2.067765,,Left Foot,,,"[69.8, 21.8]",Ground Pass,,13.42386,,,Jordi Amat Maas,6652.0,,,,,Free Kick,2,From Free Kick,Leroy Fer,4045.0,Left Center Midfield,146,Swansea City,26,['c55ae1cb-a302-4e58-930b-96abf434f67c'],40,,,,,,,,,,,,,,,,,,Swansea City,26,00:21:40.804,Pass,
,,,,,,,,,,,,,,,,,1.409837,,,,,,,,,,,,bf65ad9e-e9dd-4f3e-81fa-23aa8395c2ed,3070,,"[72.4, 18.5]",3754149,66,,,,,-0.9042887,,Right Foot,,,"[85.3, 2.1]",Ground Pass,,20.865522,,,Jefferson Antonio Montero Vite,7063.0,,,,,,2,From Free Kick,Jordi Amat Maas,6652.0,Left Center Back,146,Swansea City,26,['f979f277-c1e1-4c2e-9554-97bcb9b1286c'],43,,,,,,,,,,,,,,,,,,Swansea City,26,00:21:43.090,Pass,
,,,,,,,,,,,,,,,,,1.784665,,,,,,,,,,,,db8b31fc-4a70-45fb-9925-ff3cfb10200c,3076,,"[117.8, 10.4]",3754149,67,,,,,1.7434471,,Left Foot,True,,"[111.4, 47.1]",High Pass,,37.25386,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Stephen Kingsley,9629.0,Left Back,147,Swansea City,26,['8f092a97-5577-4df2-80cf-88215cfa8a15'],51,,,,,,,,,,,,,,,,,,Swansea City,26,00:22:51.779,Pass,
,,,,,,,,,,,,,,,,,1.1165,,,,,,,,,,,,b147444c-d3ad-42c1-a1d5-9d03fd77f951,3079,,"[89.6, 38.6]",3754149,67,,,,,-0.41566187,,Head,,,"[104.1, 32.2]",Low Pass,,15.849606,Incomplete,,,,,,,,Recovery,2,From Free Kick,Leon Britton,4631.0,Center Defensive Midfield,147,Swansea City,26,"['161ba8d1-aa19-417e-9b1f-5b490a1577f1', '780b6c54-e5cc-4867-a29e-bc1661c51f17']",55,,,,,,,,,,,,,,,,,,Swansea City,26,00:22:55.545,Pass,True
,,,,,,,,,,,,,,,,,3.978011,,,,,,,,,,,,dcc6a1df-4375-4f30-8de8-f8ed3feaeafd,3083,,"[70.5, 26.0]",3754149,67,,,,,-0.6041426,,Right Foot,,,"[100.2, 5.5]",High Pass,,36.087948,,,Stephen Kingsley,9629.0,,,,,Interception,2,From Free Kick,Àngel Rangel Zaragoza,3973.0,Right Back,147,Swansea City,26,"['b0637cc0-3622-4366-a423-b43f19261795', 'd5e4a845-b83a-4e95-8ede-69c408666dfa']",59,,,,,,,,,,,,,,,,,,Swansea City,26,00:22:59.366,Pass,True
,,,,,,,,,,,,,,,,,1.375312,,,,,,,,,,,,a01fba28-501e-4ae0-b219-1c6919ac8435,3086,,"[100.2, 5.5]",3754149,68,,,,,1.119418,,Left Foot,True,,"[116.1, 38.3]",High Pass,,36.450653,Incomplete,,,,,,,,,2,From Free Kick,Stephen Kingsley,9629.0,Left Back,147,Swansea City,26,['ebdf4ff6-b8e2-43b5-aec9-95f8950ffe09'],3,,,,,,,,,,,,,,,,,,Swansea City,26,00:23:03.441,Pass,
,,,,,,,,,,,,,,,,,4.151176,,,,,,,,,,,,e72447e6-e745-4892-8025-be25481c0e6d,3089,,"[16.8, 43.2]",3754149,68,,,,,0.2439449,,Drop Kick,,,"[85.1, 60.2]",High Pass,,70.38387,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,2,From Keeper,Joe Hart,3291.0,Goalkeeper,148,Manchester City,36,"['6358d18b-9c6a-4e44-8ee2-ff7644eb1924', 'ed151c4c-a105-4f92-87c5-9048ad9e7e8c']",8,,,,,,,,,,,,,,,,,,Manchester City,36,00:23:08.296,Pass,
,,,,,,,,,,,,,,,,,1.459567,,,,,,,,,,,,999a6e16-4025-432b-a26b-44a7327e8de7,3094,,"[35.7, 20.8]",3754149,68,,,,,1.7815914,,Right Foot,,,"[30.8, 43.7]",Ground Pass,,23.41837,,,Federico Fernández,3290.0,,,,,Free Kick,2,From Free Kick,Jordi Amat Maas,6652.0,Left Center Back,149,Swansea City,26,['2d54bcd5-a071-49ab-bf3a-34eecb157809'],26,,,,,,,,,,,,,,,,,,Swansea City,26,00:23:26.604,Pass,
,,,,,,,,,,,,,,,,,1.387845,,,,,,,,,,,,18edae79-b8a0-427d-aeb2-dba7d804f1c8,3097,,"[35.0, 47.1]",3754149,68,,,,,1.1702229,,Right Foot,,,"[43.3, 66.7]",Ground Pass,,21.284971,,,Àngel Rangel Zaragoza,3973.0,,,,,,2,From Free Kick,Federico Fernández,3290.0,Right Center Back,149,Swansea City,26,['86798ec2-542b-48fb-b3ad-0fc0f75cbe34'],29,,,,,,,,,,,,,,,,,,Swansea City,26,00:23:29.544,Pass,
,,,,,,,,,,,,,,,,,1.39638,,,,,,,,,,,,781d7519-c494-40de-968e-89d5bff1ce79,3100,,"[41.6, 69.5]",3754149,68,,,,,0.1918268,,Right Foot,,,"[65.8, 74.2]",Ground Pass,,24.65218,,,Modou Barrow,9536.0,,,,,,2,From Free Kick,Àngel Rangel Zaragoza,3973.0,Right Back,149,Swansea City,26,['5495ed09-fbe3-4d28-bc7e-a90ad2d18107'],31,,,,,,,,,,,,,,,,,,Swansea City,26,00:23:31.921,Pass,
,,,,,,,,,,,,,,,,,1.666584,,,,,,,,,,,,da91b90b-8f65-4e2b-aaf0-2ecc2c525199,3104,,"[63.1, 64.8]",3754149,68,,,,,-2.707936,,Left Foot,,,"[42.8, 55.4]",Ground Pass,,22.370739,,,Federico Fernández,3290.0,,,,,,2,From Free Kick,Modou Barrow,9536.0,Right Wing,149,Swansea City,26,"['2d3ec262-a602-42b1-af15-05d48f51d63d', 'f4ea6605-bc5b-433a-933d-773e362e495b']",36,,,,,,,,,,,,,,,,,,Swansea City,26,00:23:36.883,Pass,True
,,,,,,,,,,,,,,,,,1.110121,,,,,,,,,,,,8d627b67-14c9-4e86-be6a-b7eecc11c830,3107,,"[42.8, 58.0]",3754149,68,,,,,1.2111492,,Right Foot,,,"[47.5, 70.5]",Ground Pass,,13.3544,,,Àngel Rangel Zaragoza,3973.0,,,,,,2,From Free Kick,Federico Fernández,3290.0,Right Center Back,149,Swansea City,26,['434aa286-93eb-43d4-8ed8-46ede465656d'],39,,,,,,,,,,,,,,,,,,Swansea City,26,00:23:39.130,Pass,
,,,,,,,,,,,,,,,,,0.464722,,,,,,,,,,,,314a6f74-8bd6-468d-88e2-fdf40a92976b,3111,,"[47.1, 69.7]",3754149,68,,,,,-1.0253643,,Left Foot,,,"[54.2, 58.0]",Ground Pass,,13.685759,,,Leon Britton,4631.0,,,,,,2,From Free Kick,Àngel Rangel Zaragoza,3973.0,Right Back,149,Swansea City,26,"['0863d309-b5e3-4121-9845-4e939d00035b', 'c4971b85-dc49-40c2-855f-8b0ef06ac185']",40,,,,,,,,,,,,,,,,,,Swansea City,26,00:23:40.941,Pass,True
,,,,,,,,,,,,,,,,,1.306806,,,,,,,,,,,,4c98226f-5267-4667-8fc5-4264ea022a2f,3115,,"[53.9, 57.5]",3754149,68,,,,,1.6164267,,Right Foot,,,"[52.9, 79.4]",Ground Pass,,21.92282,Out,,Àngel Rangel Zaragoza,3973.0,,,,,,2,From Free Kick,Leon Britton,4631.0,Center Defensive Midfield,149,Swansea City,26,"['a3b9be22-b8e8-45ab-b275-deaee9e47ddf', 'd0df7c68-254a-4426-bc13-5a965e769ce4']",41,,,,,,,,,,,,,,,,,,Swansea City,26,00:23:41.600,Pass,True
,,,,,,,,,,,,,,,,,1.358252,,,,,,,,,,,,528277fa-b054-4745-ac63-68a2800f2b5f,3117,,"[72.4, 0.1]",3754149,69,,,,,0.48384687,,,,,"[92.0, 10.4]",High Pass,,22.14159,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,Throw-in,2,From Throw In,Gaël Clichy,20302.0,Left Back,150,Manchester City,36,"['5599c821-7834-485d-b2f6-1e827bcb3178', 'ffd315d9-b256-4dd2-82f8-7d2dbb05a8ef']",3,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:03.687,Pass,
,,,,,,,,,,,,,,,,,0.590907,,,,,,,,,,,,1532a15e-4ebd-4c52-99a6-1c07f964ab30,3120,,"[90.6, 0.1]",3754149,69,,,,,1.1071488,,,,,"[96.2, 11.3]",Low Pass,,12.52198,,,Kevin De Bruyne,3089.0,,,,,Throw-in,2,From Throw In,Gaël Clichy,20302.0,Left Back,151,Manchester City,36,['6a6534bf-9625-4493-a20c-93576a3e5f54'],15,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:15.180,Pass,
,,,,,,,,,,,,,,,,,0.771206,,,,,,,,,,,,6a4ae3f3-36b0-4d60-bb91-d5dd7495d288,3123,,"[96.2, 11.1]",3754149,69,,,,,-2.283857,,Right Foot,,,"[89.8, 3.7]",Low Pass,,9.78366,,,Gaël Clichy,20302.0,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Left Midfield,151,Manchester City,36,['a6104194-4bb1-479f-9bfd-63a9b719e4df'],15,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:15.931,Pass,
,,,,,,,,,,,,,,,,,0.677936,,,,,,,,,,,,db05df2f-72d0-4808-9a65-5eef8cd5ce5b,3126,,"[88.9, 4.2]",3754149,69,,,,,1.0699757,,Right Foot,,,"[94.1, 13.7]",Low Pass,,10.83005,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,2,From Throw In,Gaël Clichy,20302.0,Left Back,151,Manchester City,36,"['54f8ab18-87fb-4028-8a20-cfd9d2fed65f', 'f9933f46-1c84-4847-8953-2efb613598c3']",17,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:17.498,Pass,
,,,,,,,,,,,,,,,,,4.085255,,,,,,,,,,,,7af4fba6-2c5b-4e1d-8ec5-338aef44f810,3131,,"[29.8, 77.3]",3754149,69,,,,,-0.5457607,,Right Foot,,,"[79.2, 47.3]",High Pass,,57.79585,Incomplete,,André Ayew Pelé,3347.0,,,,,,2,From Throw In,Jack Frank Porteous Cork,3462.0,Right Center Midfield,151,Manchester City,36,"['836d1e12-43dd-41f4-94d1-02cf580fffb4', 'b11d9752-629b-4c00-b526-b9362b7b9415', 'fed18fa7-caa9-4ced-aa8c-4fe1e2a918c3']",20,,,,,,,,,,,,,,,,,,Swansea City,26,00:24:20.808,Pass,True
,,,,,,,,,,,,,,,,,3.737602,,,,,,,,,,,,836d1e12-43dd-41f4-94d1-02cf580fffb4,3133,,"[40.9, 32.8]",3754149,69,,,,,2.8862984,,Right Foot,,,"[4.5, 42.3]",Low Pass,,37.619278,,,Joe Hart,3291.0,,,,,Recovery,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,151,Manchester City,36,"['7af4fba6-2c5b-4e1d-8ec5-338aef44f810', 'd665b9ef-b32d-4578-b41d-3cdc1de29c62']",24,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:24.894,Pass,
,,,,,,,,,,,,,,,,,4.033989,,,,,,,,,,,,74b61723-8025-4a87-b503-9e375372d1c5,3137,,"[6.4, 42.3]",3754149,69,,,,,1.0104364,,Right Foot,,,"[28.8, 78.0]",Low Pass,,42.14558,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,From Throw In,Joe Hart,3291.0,Goalkeeper,151,Manchester City,36,"['841ec1d2-02d8-4aff-a368-541e19a7dc68', 'b2d3a7f0-11f4-4119-a3fe-16566ad642c7']",28,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:28.734,Pass,True
,,,,,,,,,,,,,,,,,1.485805,,,,,,,,,,,,7dd5214a-fe53-4900-9be2-461da362aed8,3141,,"[33.8, 76.6]",3754149,69,,,,,0.11967849,,Right Foot,,,"[49.6, 78.5]",High Pass,,15.913831,,,Jesús Navas González,6821.0,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,151,Manchester City,36,"['11135103-2a91-4ae6-832c-1f782a723168', '305158e1-0543-4191-bdf9-05b534b9dd28']",34,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:34.033,Pass,True
,,,,,,,,,,,,,,,,,2.91274,,,,,,,,,,,,44c56224-46ce-42c5-9fbd-8d3b77f7c651,3145,,"[81.8, 76.8]",3754149,69,,,,,-0.392186,,Right Foot,,,"[120.0, 61.0]",Ground Pass,,41.3386,Out,,Bacary Sagna,7110.0,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Midfield,151,Manchester City,36,"['979c92f1-9bd3-4843-b142-888eb92610a0', 'b69a85c5-2de8-4653-9992-0884379fc1d7']",40,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:40.726,Pass,True
,,,,,,,,,,,,,,,,,1.76968,,,,,,,,,,,,f80a5d7a-8452-4844-86a9-94ae2a3d7281,3149,,"[6.0, 44.0]",3754149,69,,True,,,1.1466019,,Right Foot,,,"[15.8, 65.7]",Ground Pass,,23.810291,,,Federico Fernández,3290.0,,,,,Goal Kick,2,From Goal Kick,Kristoffer Nordfeldt,9563.0,Goalkeeper,152,Swansea City,26,['e6bcfb8c-1bc1-411c-9713-d7b6b049fbb0'],57,,,,,,,,,,,,,,,,,,Swansea City,26,00:24:57.095,Pass,
