ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.586038,,,,,,,,,,,,b6280116-0190-49ee-b577-dba88cafe4c8,2694,,,"[66.8, 73.6]",3754076,74,,,,,-2.2171485,,Right Foot,,,,"[49.9, 51.2]",,Low Pass,,28.060114,,,John O''Shea,16890.0,,,,,,,2,From Throw In,Ola Toivonen,4417.0,Center Attacking Midfield,151,Sunderland,41,['1353efc5-ac46-4b0f-917b-e579e3bef65f'],43,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:43.144,Pass,
,,,,,,,,,,,,,,,,1.329852,,,,,,,,,,,,d0c752fb-8c5a-4f68-b040-f203d23a735f,2697,,,"[67.7, 52.1]",3754076,74,,,,,1.3277959,,Right Foot,,,,"[73.6, 75.9]",,Ground Pass,,24.5204,,,Ola Toivonen,4417.0,,,,,,,2,From Throw In,John O''Shea,16890.0,Left Center Back,151,Sunderland,41,['6541bf9f-aee0-4399-a7ae-25cd78b2ec64'],48,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:48.535,Pass,
,,,,,,,,,,,,,,,,1.938413,,,,,,,,,,,,9d6f803f-0a42-46a8-bfb6-39a337de48a2,2700,,,"[69.5, 73.8]",3754076,74,,,,,-2.4048798,,Right Foot,,,,"[46.9, 53.3]",,Ground Pass,,30.512457,,,Sebastián Coates Nión,6300.0,,,,,,,2,From Throw In,Ola Toivonen,4417.0,Center Attacking Midfield,151,Sunderland,41,['cae0fa2d-720b-4930-8512-cd26fc146e4f'],51,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:51.340,Pass,
,,,,,,,,,,,,,,,,1.206702,,,,,,,,,,,,f4e5012f-f7c0-4f62-b25e-7939db00f44a,2703,,,"[46.9, 53.3]",3754076,74,,,,,0.23154376,,Right Foot,,,,"[71.5, 59.1]",,Ground Pass,,25.274492,,,Ola Toivonen,4417.0,,,,,,,2,From Throw In,Sebastián Coates Nión,6300.0,Right Center Back,151,Sunderland,41,['c9aaa97e-eda6-4d74-b7e5-464edb0a0e23'],56,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:56.849,Pass,
,,,,,,,,,,,,,,,,1.325637,,,,,,,,,,,,14524ca1-fc74-45b9-afbe-781e188a2520,2707,,,"[68.6, 62.7]",3754076,74,,,,,2.2820947,,Right Foot,,,,"[58.0, 75.0]",,Ground Pass,,16.237303,,,DeAndre Yedlin,3658.0,,,,,,,2,From Throw In,Ola Toivonen,4417.0,Center Attacking Midfield,151,Sunderland,41,"['179d2eb3-dc62-4d3e-874f-092f9414648a', 'b18b615f-8882-4dd9-a99c-9f38f50a8a0e']",59,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:59.213,Pass,True
,,,,,,,,,,,,,,,,1.375405,,,,,,,,,,,,3957150a-70bd-4b82-958b-25eab4a94277,2711,,,"[65.1, 73.6]",3754076,75,,,,,-1.199905,,Right Foot,,,,"[72.1, 55.6]",,High Pass,,19.313208,Incomplete,,Fabio Borini,7171.0,,,,,,,2,From Throw In,DeAndre Yedlin,3658.0,Right Back,151,Sunderland,41,"['7aa1027d-103a-4fb4-9a04-e5a48f82d6c6', '8aaf1184-54ef-4f65-90c0-c0c44e7f7eb2', 'c2b41630-a3e2-431c-b8cb-c8badc69cdd8']",3,,,,,,,,,,,,,,,,,,Sunderland,41,00:30:03.089,Pass,True
,,,,,,,,,,,,,,,,0.830014,,,,,,,,,,,,7aa1027d-103a-4fb4-9a04-e5a48f82d6c6,2713,,,"[48.0, 24.5]",3754076,75,,,,,-0.7474417,,Right Foot,,,,"[56.2, 16.9]",,Ground Pass,,11.18034,,,Dimitri Payet,3491.0,,,,,,Recovery,2,Regular Play,Cheikhou Kouyaté,3684.0,Left Defensive Midfield,152,West Ham United,40,"['3957150a-70bd-4b82-958b-25eab4a94277', '4047b14b-d81e-44a7-bbdb-96dfaf714c4b']",4,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:04.464,Pass,
,,,,,,,,,,,,,,,,1.577557,,,,,,,,,,,,7aca4f1e-7559-43db-8f48-f3bf5b8db819,2721,,,"[62.1, 22.4]",3754076,75,,,,,1.591483,,Right Foot,,,,"[61.5, 51.4]",,Low Pass,,29.006207,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,152,West Ham United,40,['c56d6a5c-9282-453d-814c-4001f3de9876'],9,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:09.919,Pass,
,,,,,,,,,,,,,,,,2.606784,,,,,,,,,,,,f2316ab0-c28b-43d6-acb4-a7ac09b49f89,2724,,,"[64.2, 54.9]",3754076,75,,,,,1.1355387,,Right Foot,,,,"[73.5, 74.9]",,Ground Pass,,22.056519,,,Carl Jenkinson,21254.0,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Right Midfield,152,West Ham United,40,['6cc8cd6f-48bc-4a98-93fe-e5be51bde29d'],12,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:12.605,Pass,
,,,,,,,,,,,,,,,,4.933218,,,,,,,,,,,,359eba18-fbd5-4d61-9dde-8dc02492ee2b,2728,,,"[110.5, 65.8]",3754076,75,,,,,-1.8030688,,Right Foot,True,,,"[96.0, 4.5]",,High Pass,,62.99159,,,Aaron Cresswell,3062.0,,,True,,,,2,Regular Play,Carl Jenkinson,21254.0,Right Back,152,West Ham United,40,"['56bc81ac-e83d-4a39-b4a5-b4ef1b4b42de', 'ae3bc718-cbb5-447a-91f3-b23d01f7afe2']",20,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:20.100,Pass,True
,,,,,,,,,,,,,,,,1.096027,,,,,,,,,,,,a2f7edf7-2c05-4e32-8188-8b78776aab10,2731,,,"[99.3, 10.2]",3754076,75,,,,,2.593729,,Left Foot,,,,"[87.5, 17.4]",,Ground Pass,,13.823169,,,Cheikhou Kouyaté,3684.0,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,152,West Ham United,40,['0dfecfea-b176-45ce-a81c-86a51899251a'],28,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:28.304,Pass,
,,,,,,,,,,,,,,,,1.719294,,,,,,,,,,,,487d58e9-47ba-4719-be1b-ce131a5833ab,2734,,,"[86.8, 18.5]",3754076,75,,,,,1.7460144,,Right Foot,,,,"[83.1, 39.4]",,Ground Pass,,21.224985,,,Mark Noble,3874.0,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Left Defensive Midfield,152,West Ham United,40,['a51a32dc-66f1-4b0c-8732-c0d18d98757b'],30,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:30.423,Pass,
,,,,,,,,,,,,,,,,1.106831,,,,,,,,,,,,9d45ecc3-2c05-4518-bc9d-5343efb32379,2737,,,"[83.1, 39.4]",3754076,75,,,,,-1.586668,,Right Foot,,,,"[82.9, 26.8]",,Ground Pass,,12.601587,,,Dimitri Payet,3491.0,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,152,West Ham United,40,"['9739c7a6-dcab-4d49-a04f-3d5ee45bdb14', 'ff94a4f3-087b-4fdc-99d3-7ea29f172319']",32,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:32.142,Pass,True
,,,,,,,,,,,,,,,,1.676095,,,,,,,,,,,,4e523196-6617-4ee1-8af6-b57b29d6cf9d,2740,,,"[82.6, 26.8]",3754076,75,,,,,-0.8629624,,Right Foot,,,,"[100.4, 6.0]",,Ground Pass,,27.376633,,,Aaron Cresswell,3062.0,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,152,West Ham United,40,['db5a1b2f-d971-4e95-9a23-15d7cedad81b'],35,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:35.485,Pass,
,,,,,,,,,,,,,,,,0.755127,,,,,,,,,,,,089427fa-faa5-4f68-8118-a28a7722d309,2743,,,"[105.5, 6.0]",3754076,75,,,,,1.3404456,,Left Foot,,,,"[110.8, 28.6]",,Low Pass,,23.213142,Incomplete,,Diafra Sakho,3962.0,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,152,West Ham United,40,"['38d39cc9-45a3-4920-b435-afc341daa684', 'ef2070ed-909f-4c90-bca7-c3b8603d321d']",38,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:38.364,Pass,
,,,,,,,,,,,,,,,,0.466749,,,,,,,,,,,,d1ded0ef-fd92-4ad8-ac6f-92df689669b3,2746,,,"[82.6, 44.3]",3754076,75,,,,,-1.710898,,Right Foot,,,,"[81.5, 36.5]",,Low Pass,,7.877182,Incomplete,,Dimitri Payet,3491.0,,,,,,Recovery,2,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,152,West Ham United,40,"['5ad317b1-f483-43b1-ad4c-d63c681b8594', '9a202f4d-fcc0-468c-aed9-5bd48aa4bb83']",41,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:41.995,Pass,
,,,,,,,,,,,,,,,,1.774095,,,,,,,,,,,,9a202f4d-fcc0-468c-aed9-5bd48aa4bb83,2748,,,"[38.6, 43.6]",3754076,75,,,,,2.6158242,,Left Foot,,,,"[30.5, 48.3]",,Low Pass,,9.364828,,,Fabio Borini,7171.0,,,,,,Interception,2,Regular Play,Steven Fletcher,9554.0,Center Forward,153,Sunderland,41,"['3481d729-0056-4b3a-b3db-bbd011b9acfc', 'd1ded0ef-fd92-4ad8-ac6f-92df689669b3']",42,,,,,,,,,,,,,,,,,,Sunderland,41,00:30:42.462,Pass,
,,,,,,,,,,,,,,,,2.008729,,,,,,,,,,,,1d6177bf-df98-4b8e-978c-102b8252ec92,2751,,,"[49.2, 51.0]",3754076,75,,,,,-1.7770065,,Right Foot,,,,"[45.1, 31.4]",,Ground Pass,,20.024235,,,Lee Cattermole,10783.0,,,,,,,2,Regular Play,Fabio Borini,7171.0,Left Wing,153,Sunderland,41,['3a3abc34-983e-4809-bec9-6dc611d0f870'],48,,,,,,,,,,,,,,,,,,Sunderland,41,00:30:48.261,Pass,
,,,,,,,,,,,,,,,,1.441744,,,,,,,,,,,,4fc7f11a-4a3c-413c-b889-f3b0af7374be,2754,,,"[44.8, 30.5]",3754076,75,,,,,-1.3010383,,Right Foot,,,,"[50.8, 8.8]",,Ground Pass,,22.514217,,,Yann Gérard M''Vila,4429.0,,,,,,,2,Regular Play,Lee Cattermole,10783.0,Left Defensive Midfield,153,Sunderland,41,"['873adced-7914-490a-85dd-94d5d20d6178', 'eba4876e-9fd3-41b1-a318-8372570044c8']",50,,,,,,,,,,,,,,,,,,Sunderland,41,00:30:50.270,Pass,True
,,,,,,,,,,,,,,,,3.770773,,,,,,,,,,,,6ecd58bc-2a86-4769-8d84-2a63a732fbf9,2757,,,"[55.2, 10.5]",3754076,75,,,,,0.5734928,,Right Foot,,,,"[111.4, 46.8]",,High Pass,,66.903885,Incomplete,,Steven Fletcher,9554.0,,,,,,,2,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,153,Sunderland,41,"['90c6b8c6-e6f6-45c8-8844-ddaaf1222f45', 'f02c765d-d5ac-4d0f-8153-684019263a55']",53,,,,,,,,,,,,,,,,,,Sunderland,41,00:30:53.704,Pass,
,,,,,,,,,,,,,,,,3.934755,,,,,,,,,,,,39378602-89f7-4852-93c3-6d7406bd65c3,2761,,,"[10.5, 33.3]",3754076,75,,,,,-0.62472624,,Keeper Arm,,,,"[44.2, 9.0]",,Ground Pass,,41.54732,,,Aaron Cresswell,3062.0,,,,,,,2,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,154,West Ham United,40,['8441ea0f-6ab6-4cae-ac59-ed5b45fa3188'],58,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:58.368,Pass,
,,,,,,,,,,,,,,,,1.601363,,,,,,,,,,,,92c080fb-1d96-4a2e-89be-5c9fcf16a4d9,2764,,,"[48.3, 10.4]",3754076,76,,,,,1.2975067,,Left Foot,,,,"[52.0, 23.6]",,Ground Pass,,13.708756,,,Mark Noble,3874.0,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,154,West Ham United,40,['e23dd821-44de-47f6-9bd4-9aa41d7f955d'],2,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:02.450,Pass,
,,,,,,,,,,,,,,,,0.93504,,,,,,,,,,,,531e1c2a-044a-4c4c-9a22-4f43de2e890e,2767,,,"[68.8, 18.0]",3754076,76,,,,,1.4946725,,Right Foot,,,,"[69.7, 29.8]",,Ground Pass,,11.834272,,,Dimitri Payet,3491.0,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,154,West Ham United,40,['2e2a5081-41e7-4d91-af77-9f888ce128f0'],8,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:08.558,Pass,
,,,,,,,,,,,,,,,,1.838037,,,,,,,,,,,,80af9122-5252-45b1-bebe-e6a9ea4ceb2b,2770,,,"[69.7, 29.8]",3754076,76,,,,,1.805212,,Right Foot,,,,"[66.5, 43.2]",,Ground Pass,,13.776793,,,Cheikhou Kouyaté,3684.0,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,154,West Ham United,40,['f6a6ae61-c02e-4f4d-8f71-6058be107c2a'],10,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:10.385,Pass,
,,,,,,,,,,,,,,,,1.382608,,,,,,,,,,,,7795c087-b0b2-465d-a1e0-11fbec41ec24,2773,,,"[66.5, 43.2]",3754076,76,,,,,0.8611152,,Left Foot,,,,"[79.9, 58.8]",,Ground Pass,,20.56502,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Left Defensive Midfield,154,West Ham United,40,['648ec5fb-f60b-47a1-b574-824f4bc47fa5'],12,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:12.263,Pass,
,,,,,,,,,,,,,,,,2.107189,,,,,,,,,,,,679b9978-979b-4d7b-b6d9-616c14218171,2776,,,"[91.9, 55.6]",3754076,76,,,,,0.5380442,,Right Foot,,,,"[110.5, 66.7]",,Ground Pass,,21.660332,,,Carl Jenkinson,21254.0,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Right Midfield,154,West Ham United,40,['816f7229-7a11-4569-ae25-8f15b272d2df'],16,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:16.217,Pass,
,,,,,,,,,,,,,,,,0.971697,,,,,,,,,,,,200bd943-ec31-4bee-b6c7-e2732902c3da,2779,,,"[111.3, 66.4]",3754076,76,,,,,-1.3999298,,Right Foot,True,,,"[115.7, 40.9]",,Low Pass,,25.876823,Incomplete,,Diafra Sakho,3962.0,,,,,,,2,Regular Play,Carl Jenkinson,21254.0,Right Back,154,West Ham United,40,"['9d34c772-b5a9-4f3f-bd5e-20e1755db22c', 'a2b8d93e-90c7-4c8a-8e2c-b2ca7f186fc8']",18,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:18.364,Pass,
,,,,,,,,,,,,,,,,0.950994,,,,,,,,,,,,73287a5d-6690-4c6e-a8bf-d8a8cdab3187,2782,,,"[15.8, 47.1]",3754076,76,,,,,-1.6545162,,Right Foot,,,,"[14.6, 32.8]",,Ground Pass,,14.350262,,,Lee Cattermole,10783.0,,,,,,Recovery,2,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,155,Sunderland,41,['3bd2d458-68aa-4270-b3cc-d738c2f62aa2'],20,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:20.884,Pass,
,,,,,,,,,,,,,,,,0.684843,,,,,,,,,,,,19811cb8-ccba-4335-9180-8a41fc613afd,2785,,,"[14.6, 33.7]",3754076,76,,,,,1.1621778,,Right Foot,,,,"[18.8, 43.4]",,Low Pass,,10.570241,,,Ola Toivonen,4417.0,,,,,,,2,Regular Play,Lee Cattermole,10783.0,Left Defensive Midfield,155,Sunderland,41,['49e7a7a3-32c0-4dab-8b2e-0237e6cec152'],22,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:22.445,Pass,
,,,,,,,,,,,,,,,,1.579703,,,,,,,,,,,,f02a4b41-3d79-48a0-a22b-f45276f95eb6,2788,,,"[18.8, 43.4]",3754076,76,,,,,0.034950797,,Right Foot,,,,"[33.1, 43.9]",,High Pass,,14.308739,Incomplete,,Fabio Borini,7171.0,,,,,,,2,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,155,Sunderland,41,"['0a7e0790-dab5-4214-b58c-ca0310c8850d', '219f2659-d907-40bc-be9e-0316be02c79e']",23,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:23.170,Pass,
,,,,,,,,,,,,,,,,0.695642,,,,,,,,,,,,219f2659-d907-40bc-be9e-0316be02c79e,2791,,,"[87.0, 36.2]",3754076,76,,,,True,-0.15394467,,,,,,"[92.8, 35.3]",,Low Pass,,5.8694124,Incomplete,,Nikica Jelavić,20543.0,,,,,,Recovery,2,Regular Play,Cheikhou Kouyaté,3684.0,Left Defensive Midfield,155,Sunderland,41,"['190b6b7d-2854-4e3e-ad8c-219022c1e21d', '708e25ee-3bef-4b21-8eb4-0543efc09204', '7c730121-2be4-49d5-8635-2c70e5a1aebf', 'f02a4b41-3d79-48a0-a22b-f45276f95eb6']",24,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:24.750,Pass,True
,,,,,,,,,,,,,,,,1.944237,,,,,,,,,,,,7c730121-2be4-49d5-8635-2c70e5a1aebf,2793,,,"[27.3, 44.8]",3754076,76,,,,,-0.6154128,,Head,,,,"[43.0, 33.7]",,Low Pass,,19.227585,Incomplete,,Lee Cattermole,10783.0,,,,,,Recovery,2,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,155,Sunderland,41,"['219f2659-d907-40bc-be9e-0316be02c79e', '5e2e5ee5-2ad4-41e4-ace0-b7bcd04610af', 'aa70c02a-d142-4f65-a74c-5123bfc92c8d']",25,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:25.445,Pass,
,,,,,,,,,,,,,,,,0.811451,,,,,,,,,,,,f2e8842f-9cdc-481b-bc1f-b8bddb631453,2798,,,"[70.6, 57.6]",3754076,76,,,,,0.11710875,,Right Foot,,,,"[80.8, 58.8]",,Ground Pass,,10.270346,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,156,West Ham United,40,['fc64179e-59d8-4406-9666-81026d5e6785'],29,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:29.874,Pass,
,,,,,,,,,,,,,,,,0.613942,,,,,,,,,,,,81587724-5473-4b34-8909-b9c9fe02475e,2801,,,"[88.2, 54.9]",3754076,76,,,,,-0.8960554,,Right Foot,,,,"[92.6, 49.4]",,Ground Pass,,7.0434365,,,Dimitri Payet,3491.0,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Right Midfield,156,West Ham United,40,['3e533791-d928-4b4c-8153-115042829377'],32,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:32.081,Pass,
,,,,,,,,,,,,,,,,0.940093,,,,,,,,,,,,20784514-7756-41ac-b8a3-adf1bc11cb3d,2805,,,"[97.2, 51.2]",3754076,76,,,,,0.6536359,,Right Foot,,,,"[106.6, 58.4]",,Ground Pass,,11.840608,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,156,West Ham United,40,"['168f2365-1725-417b-b7e6-aaf4933bf33d', 'c4604296-298d-46e8-a676-3939a23834af']",34,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:34.564,Pass,True
,,,,,,,,,,,,,,,,1.032819,,,,,,,,,,,,37a1759e-230a-44b4-9121-36653bf96a30,2811,,,"[113.1, 80.0]",3754076,76,,,,,-2.2301064,,,,,,"[106.9, 72.0]",,Low Pass,,10.121264,,,Carl Jenkinson,21254.0,,,,,,Throw-in,2,From Throw In,Manuel Lanzini,3595.0,Right Midfield,157,West Ham United,40,['6d6d902b-b839-44e6-99c9-e300503d33ef'],46,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:46.918,Pass,
,,,,,,,,,,,,,,,,0.60679,,,,,,,,,,,,3e854bfe-8610-457f-8855-5c1272ee7663,2814,,,"[113.1, 70.2]",3754076,76,,,,,2.1150768,,Left Foot,,,,"[110.8, 74.0]",,Ground Pass,,4.4418464,,,Manuel Lanzini,3595.0,,,,,,,2,From Throw In,Carl Jenkinson,21254.0,Right Back,157,West Ham United,40,['016968f4-41ad-4de9-8ec4-54060fc18700'],50,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:50.406,Pass,
,,,,,,,,,,,,,,,,1.169371,,,,,,,,,,,,8edbaff8-9b23-487a-af0c-dc4bf53e6d8e,2817,,,"[106.6, 72.0]",3754076,76,,,,,-2.938332,,Right Foot,,,,"[93.5, 69.3]",,Ground Pass,,13.37535,,,Dimitri Payet,3491.0,,,,,,,2,From Throw In,Manuel Lanzini,3595.0,Right Midfield,157,West Ham United,40,['fedaa76d-ba4e-47d4-8892-65c949cf17cb'],51,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:51.958,Pass,
,,,,,,,,,,,,,,,,1.280046,,,,,,,,,,,,2ef52495-eb5e-45d7-b93a-99aff27f428f,2820,,,"[94.6, 67.3]",3754076,76,,,,,-2.3798866,,Right Foot,,,,"[83.8, 57.0]",,Ground Pass,,14.924142,,,Mark Noble,3874.0,,,,,,,2,From Throw In,Dimitri Payet,3491.0,Left Midfield,157,West Ham United,40,['aa9f1684-9254-4b6f-a0d2-1a22e1442f33'],55,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:55.012,Pass,
,,,,,,,,,,,,,,,,2.524543,,,,,,,,,,,,92f7e09f-2de1-44c4-a231-a968f9325c7d,2823,,,"[85.9, 54.0]",3754076,76,,,,,-1.5668901,,Right Foot,,,,"[86.1, 2.8]",,High Pass,,51.20039,,,Aaron Cresswell,3062.0,,,True,,,,2,From Throw In,Mark Noble,3874.0,Right Defensive Midfield,157,West Ham United,40,['30e8a347-ec46-4e2d-ae8b-3bc9d9dcceeb'],57,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:57.765,Pass,
,,,,,,,,,,,,,,,,2.107687,,,,,,,,,,,,d030f8d2-4f49-4de0-900e-37dbb6527ac8,2826,,,"[87.3, 6.9]",3754076,77,,,,,1.6568258,,Left Foot,,,,"[83.1, 55.6]",,Ground Pass,,48.88077,,,Mark Noble,3874.0,,,True,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Back,157,West Ham United,40,['de99a0a1-8269-4583-bf4c-adb26d393351'],2,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:02.672,Pass,
,,,,,,,,,,,,,,,,0.666857,,,,,,,,,,,,63ac63fe-a6e5-4227-8ff5-3a5126f30f76,2829,,,"[81.7, 57.6]",3754076,77,,,,,0.55284125,,Right Foot,,,,"[91.1, 63.4]",,Ground Pass,,11.045361,,,Dimitri Payet,3491.0,,,,,,,2,From Throw In,Mark Noble,3874.0,Right Defensive Midfield,157,West Ham United,40,['4cb1b583-fb86-4458-a7e0-1fdfe3d85e85'],5,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:05.964,Pass,
,,,,,,,,,,,,,,,,1.419092,,,,,,,,,,,,f61f6b8b-f0f1-42b0-b2bf-8656c067087f,2832,,,"[94.9, 60.2]",3754076,77,,,,,-0.92170477,,Right Foot,,,,"[112.2, 37.4]",,High Pass,,28.620447,Incomplete,,Nikica Jelavić,20543.0,,,,,,,2,From Throw In,Dimitri Payet,3491.0,Left Midfield,157,West Ham United,40,"['233323f2-ee0e-42d4-908b-2c0316fa1f60', '389167ea-425b-4f94-8480-cff3ea78db37']",8,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:08.623,Pass,
,,,,,,,,,,,,,,,,4.167639,,,,,,,,,,,,648a2e3b-3610-4820-a314-92148ca8f38c,2835,,,"[10.9, 43.9]",3754076,77,,True,,,-0.09527382,,Drop Kick,,,,"[69.5, 38.3]",,High Pass,,58.86697,Incomplete,,,,,,,,,,2,From Keeper,Costel Fane Pantilimon,6871.0,Goalkeeper,158,Sunderland,41,['30e75225-2d28-4f11-95e3-0b46e896330f'],25,,,,,,,,,,,,,,,,,,Sunderland,41,00:32:25.181,Pass,
,,,,,,,,,,,,,,,,1.784466,,,,,,,,,,,,30e75225-2d28-4f11-95e3-0b46e896330f,2836,,,"[50.6, 41.8]",3754076,77,,,,,-0.52462804,,Head,,,,"[74.1, 28.2]",,High Pass,,27.151611,,,Diafra Sakho,3962.0,,,,,,Recovery,2,Regular Play,James Collins,3482.0,Left Center Back,159,West Ham United,40,"['648a2e3b-3610-4820-a314-92148ca8f38c', '85fbfc46-756e-4406-9875-ba5db48a42b5']",29,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:29.348,Pass,
,,,,,,,,,,,,,,,,0.475786,,,,,,,,,,,,00549451-96b7-4bb8-81ee-b182bb6966d4,2839,,,"[74.1, 28.2]",3754076,77,,,,True,2.5471177,,,,,,"[67.0, 33.0]",,Low Pass,,8.570297,,,Dimitri Payet,3491.0,,,,,,,2,Regular Play,Diafra Sakho,3962.0,Left Center Forward,159,West Ham United,40,"['3060e94f-ff10-4584-a841-01912d34e218', 'b536c38e-0278-46eb-ac59-72cb35aca5b1']",31,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:31.133,Pass,True
,,,,,,,,,,,,,,,,0.512914,,,,,,,,,,,,f2999fdd-eaf4-4916-ac72-db50548f4986,2843,,,"[64.7, 32.3]",3754076,77,,,,,0.63502675,,Right Foot,,,,"[72.3, 37.9]",,Low Pass,,9.440339,,,Diafra Sakho,3962.0,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,159,West Ham United,40,['2322078a-c8e6-4a1b-88dc-64acc615d554'],32,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:32.339,Pass,
,,,,,,,,,,,,,,,,0.968619,,,,,,,,,,,,ef1ec7f5-32b9-4103-90e7-451c0dc121d6,2846,,,"[73.2, 38.3]",3754076,77,,,,,0.8636693,,Other,,,,"[77.9, 43.8]",,Low Pass,,7.2346387,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Diafra Sakho,3962.0,Left Center Forward,159,West Ham United,40,['3a06b134-a1a6-4d3b-bb35-87a3215fc73c'],32,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:32.892,Pass,
