ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.669298,,,,,,,,,,,,21474145-8851-4d7a-8788-61321d60dccc,2851,,"[48.7, 10.9]",3754283,69,,,,,-0.5607887,,Right Foot,,,"[65.1, 0.6]",,Ground Pass,,19.366207,,Out,,Jack Grealish,9638.0,,,,,,2,From Goal Kick,Ashley Westwood,3583.0,Center Defensive Midfield,145,Everton,29,"['2df1cd23-d94a-4eea-b272-02a34cfa596a', 'd0adead9-a01e-4c0d-b64a-2fb4a68ee761']",23,,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:23.112,Pass,True
,,,,,,,,,,,,,,,,1.434162,,,,,,,,,,,,5d5e8b74-c250-4538-ba3b-b1183252a8cc,2853,,"[58.1, 80.0]",3754283,69,,True,,,-2.3932147,,,,,"[51.1, 73.5]",,Low Pass,,9.552486,,,,James McCarthy,3607.0,,,,,Throw-in,2,From Throw In,Séamus Coleman,4589.0,Right Back,146,Everton,29,['e3633a9f-fd58-4dfe-9254-86b3dd38d69a'],39,,,,,,,,,,,,,,,,,,Everton,29,00:24:39.094,Pass,
,,,,,,,,,,,,,,,,1.608555,,,,,,,,,,,,e52fd5d5-586f-417b-b521-535d8641a92d,2855,,"[53.9, 72.5]",3754283,69,,,,,-2.1836536,,Right Foot,,,"[34.0, 44.2]",,Ground Pass,,34.59624,,,,José Ramiro Funes Mori,4629.0,,,,,,2,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,146,Everton,29,['a79c8d2f-641a-4819-b152-ce3f00a60f4e'],41,,,,,,,,,,,,,,,,,,Everton,29,00:24:41.407,Pass,
,,,,,,,,,,,,,,,,1.411043,,,,,,,,,,,,46348a8c-8ec1-4c3c-8da3-2ce3046a9845,2858,,"[40.6, 29.9]",3754283,69,,,,,-0.91183865,,Right Foot,,,"[50.9, 16.6]",,Ground Pass,,16.82201,,,,Gareth Barry,3633.0,,,,,,2,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,146,Everton,29,['cc71da0d-cbfa-446e-955d-1083c71b8217'],48,,,,,,,,,,,,,,,,,,Everton,29,00:24:48.664,Pass,
,,,,,,,,,,,,,,,,1.655102,,,,,,,,,,,,9fa0b1f2-0dfa-4471-a944-42e18c3e4f2e,2861,,"[50.9, 16.6]",3754283,69,,,,,2.4819639,,Left Foot,,,"[36.2, 28.0]",,Ground Pass,,18.602419,,,,José Ramiro Funes Mori,4629.0,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,146,Everton,29,['39a289d1-2bbf-4da4-a973-9b193598067f'],50,,,,,,,,,,,,,,,,,,Everton,29,00:24:50.115,Pass,
,,,,,,,,,,,,,,,,1.453891,,,,,,,,,,,,bef5c26c-af93-4ee0-bc93-3b3d4f3e34b5,2864,,"[36.2, 28.0]",3754283,69,,,,,1.5707964,,Left Foot,,,"[36.2, 56.4]",,Ground Pass,,28.4,,,,John Stones,3244.0,,,,,,2,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,146,Everton,29,['814bc90b-be8a-459b-bf20-57cc0c02dab7'],52,,,,,,,,,,,,,,,,,,Everton,29,00:24:52.783,Pass,
,,,,,,,,,,,,,,,,1.202235,,,,,,,,,,,,378d362c-1246-4b12-9d78-eab23f5f4340,2867,,"[33.2, 61.1]",3754283,69,,,,,0.86217004,,Right Foot,,,"[40.4, 69.5]",,Ground Pass,,11.063454,,,,James McCarthy,3607.0,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,146,Everton,29,['df1ca290-79bd-4707-b730-c6067bce0e73'],55,,,,,,,,,,,,,,,,,,Everton,29,00:24:55.539,Pass,
,,,,,,,,,,,,,,,,1.041898,,,,,,,,,,,,5d725eb2-4f54-4f13-af89-22a8fdff21c0,2870,,"[44.3, 70.2]",3754283,69,,,,,-1.1206614,,Right Foot,,,"[51.5, 55.3]",,Ground Pass,,16.548414,,,,Ross Barkley,4275.0,,,,,,2,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,146,Everton,29,['ffc66c7b-b1c3-43c9-be92-655138ebd5dd'],58,,,,,,,,,,,,,,,,,,Everton,29,00:24:58.434,Pass,
,,,,,,,,,,,,,,,,1.392087,,,,,,,,,,,,7c7f537e-b53a-42dc-b21e-55cb0886345f,2873,,"[47.0, 59.7]",3754283,70,,,,,-2.819842,,Right Foot,,,"[28.4, 53.5]",,Ground Pass,,19.606121,,,,John Stones,3244.0,,,,,,2,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,146,Everton,29,['b260ecdd-7467-491f-ad1c-6bc3e34c4448'],2,,,,,,,,,,,,,,,,,,Everton,29,00:25:02.105,Pass,
,,,,,,,,,,,,,,,,0.933126,,,,,,,,,,,,198c73d7-c278-4a1c-bd8f-0b73bea53c64,2876,,"[32.8, 46.6]",3754283,70,,,,,-0.020686705,,Right Foot,,,"[47.3, 46.3]",,Ground Pass,,14.503103,,,,Gareth Barry,3633.0,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,146,Everton,29,['87865473-87a3-482e-b4b8-54d22c882276'],6,,,,,,,,,,,,,,,,,,Everton,29,00:25:06.682,Pass,
,,,,,,,,,,,,,,,,1.360625,,,,,,,,,,,,33362924-d22e-449c-b8ad-a3e8bf97d553,2879,,"[47.3, 46.3]",3754283,70,,,,,2.9189317,,Left Foot,,,"[31.4, 49.9]",,Ground Pass,,16.302454,,,,John Stones,3244.0,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,146,Everton,29,['0688df2e-0895-4872-a347-52e31c43ee91'],7,,,,,,,,,,,,,,,,,,Everton,29,00:25:07.714,Pass,
,,,,,,,,,,,,,,,,0.951656,,,,,,,,,,,,e97a16dc-9faa-4aa1-895d-b922eb095ca4,2882,,"[34.7, 48.6]",3754283,70,,,,,-0.8563173,,Right Foot,,,"[43.2, 38.8]",,Ground Pass,,12.972664,,,,James McCarthy,3607.0,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,146,Everton,29,['12f560da-1911-4eec-a154-281283f06440'],13,,,,,,,,,,,,,,,,,,Everton,29,00:25:13.357,Pass,
,,,,,,,,,,,,,,,,0.745522,,,,,,,,,,,,8db8a71e-14d4-40e9-b86b-bdc741f12538,2884,,"[43.2, 38.8]",3754283,70,,,,,1.3415644,,Right Foot,,,"[46.7, 53.8]",,Ground Pass,,15.402922,,,,Gareth Barry,3633.0,,,,,,2,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,146,Everton,29,['316bd003-fbd1-4ac9-8762-cea79a64989c'],14,,,,,,,,,,,,,,,,,,Everton,29,00:25:14.309,Pass,
,,,,,,,,,,,,,,,,0.715779,,,,,,,,,,,,98d28e23-8f46-4685-acb7-07f84254da7b,2887,,"[46.7, 53.8]",3754283,70,,,,,2.3561945,,Right Foot,,,"[38.6, 61.9]",,Ground Pass,,11.45513,,,,Ross Barkley,4275.0,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,146,Everton,29,['a55608ee-7eeb-4ae4-975b-e454026a2e41'],15,,,,,,,,,,,,,,,,,,Everton,29,00:25:15.758,Pass,
,,,,,,,,,,,,,,,,1.606797,,,,,,,,,,,,b53dac39-d83f-4fba-b5a8-2e2d56d53e91,2890,,"[38.6, 61.9]",3754283,70,,,,,-2.0023694,,Right Foot,,,"[28.1, 39.1]",,Ground Pass,,25.101593,,,,John Stones,3244.0,,,,,,2,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,146,Everton,29,['d91e0984-a93f-484f-b06b-1ac95a75bfc7'],17,,,,,,,,,,,,,,,,,,Everton,29,00:25:17.049,Pass,
,,,,,,,,,,,,,,,,1.719451,,,,,,,,,,,,f4f9323d-7999-4316-89fd-daac5a66d794,2893,,"[28.9, 38.1]",3754283,70,,,,,-0.8176451,,Right Foot,,,"[43.9, 22.1]",,Ground Pass,,21.931713,,,,Arouna Koné,26696.0,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,146,Everton,29,['665b65e1-9352-47ac-8c83-c324f0aee157'],20,,,,,,,,,,,,,,,,,,Everton,29,00:25:20.092,Pass,
,,,,,,,,,,,,,,,,1.7317,,,,,,,,,,,,a364806b-5c86-4db9-923f-f1fd5a3652e4,2903,,"[92.9, 80.0]",3754283,70,,,,,-2.801105,,,,,"[75.4, 73.8]",,Low Pass,,18.565828,,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,Throw-in,2,From Throw In,Alan Hutton,9642.0,Right Back,148,Aston Villa,59,['5adf5ba2-feca-4eae-8264-fceb852e6070'],38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:25:38.324,Pass,
,,,,,,,,,,,,,,,,0.9906,,,,,,,,,,,,e73082f8-8d88-4fec-921c-f02dabc6cc79,2906,,"[72.2, 71.8]",3754283,70,,,,,-0.11915123,,Right Foot,,,"[86.4, 70.1]",,Ground Pass,,14.301398,,,,Jordan Ayew,3450.0,,,,,,2,From Throw In,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,148,Aston Villa,59,['f0b7c76b-c1d3-4a8a-8133-3d7cf787520d'],48,,,,,,,,,,,,,,,,,,Aston Villa,59,00:25:48.360,Pass,
,,,,,,,,,,,,,,,,1.129371,,,,,,,,,,,,c2a4b0aa-7c2a-46f3-b000-116e6d9005c8,2917,,"[17.0, 43.6]",3754283,71,,,,,-2.8605719,,Right Foot,,,"[7.3, 40.8]",,Ground Pass,,10.096039,,,,Tim Howard,13042.0,,,,,Recovery,2,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,149,Everton,29,"['6fc397e0-9eec-48ac-8a63-393c7ccd3241', 'dbc138fb-2e0b-4559-bda6-f360fffbd30a']",3,,,,,,,,,,,,,,,,,,Everton,29,00:26:03.969,Pass,True
,,,,,,,,,,,,,,,,4.114449,,,,,,,,,,,,1c987617-8719-4785-93de-e923c5af45c3,2920,,"[7.3, 40.8]",3754283,71,,,,,-0.24300706,,Right Foot,,,"[67.0, 26.0]",,High Pass,,61.507153,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,2,Regular Play,Tim Howard,13042.0,Goalkeeper,149,Everton,29,"['2c54d6c1-7234-4282-8c7e-375040380996', 'd0a9cc99-78b7-4cb9-87af-d07639940659']",5,,,,,,,,,,,,,,,,,,Everton,29,00:26:05.178,Pass,
,,,,,,,,,,,,,,,,1.960344,,,,,,,,,,,,1b1d1498-f09f-485e-a35d-f9e37b4c1da7,2924,,"[62.8, 28.6]",3754283,71,,,,,-1.5816655,,Left Foot,,,"[62.6, 10.2]",,Ground Pass,,18.401087,,,,James McCarthy,3607.0,,,,,Recovery,2,Regular Play,Arouna Koné,26696.0,Left Wing,149,Everton,29,['274b07b2-e731-47d4-8145-c92d9069fe42'],10,,,,,,,,,,,,,,,,,,Everton,29,00:26:10.310,Pass,
,,,,,,,,,,,,,,,,1.459874,,,,,,,,,,,,a552c6dc-3ed7-418c-b60d-d4166767a6cc,2928,,"[69.3, 4.9]",3754283,71,,,,,2.8285375,,Right Foot,,,"[52.0, 10.5]",,Ground Pass,,18.183784,,,,Brendan Joel Zibusiso Galloway,30702.0,,,,,,2,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,149,Everton,29,['db6621b3-a6c9-4abb-aaf0-1627ba0840f7'],16,,,,,,,,,,,,,,,,,,Everton,29,00:26:16.182,Pass,
,,,,,,,,,,,,,,,,1.128861,,,,,,,,,,,,42a9ec04-8166-46f4-a125-3c72a1900ce5,2931,,"[56.5, 9.5]",3754283,71,,,,,-0.38248658,,Left Foot,,,"[73.9, 2.5]",,Ground Pass,,18.755266,,,,Romelu Lukaku Menama,3289.0,,,,,,2,Regular Play,Brendan Joel Zibusiso Galloway,30702.0,Left Back,149,Everton,29,['9ac99441-1db4-4062-a255-a69ef80f046c'],20,,,,,,,,,,,,,,,,,,Everton,29,00:26:20.514,Pass,
,,,,,,,,,,,,,,,,1.551142,,,,,,,,,,,,b00b50d7-1f62-40ae-a797-5ada535ab764,2935,,"[75.7, 1.9]",3754283,71,,,,,-0.02083032,,Right Foot,,,"[90.1, 1.6]",,Ground Pass,,14.403125,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,149,Everton,29,"['8f1215f0-d6ee-4c44-86e2-25e6a8371035', '8f80de25-73d2-4c2f-9164-1f86d5e8bc6d']",22,,,,,,,,,,,,,,,,,,Everton,29,00:26:22.370,Pass,True
,,,,,,,,,,,,,,,,1.498244,,,,,,,,,,,,05c4c1bf-838f-4f3b-9e66-3b4c8c55f2f0,2938,,"[96.7, 5.6]",3754283,71,,,,,1.4606062,,Right Foot,,,"[99.3, 29.1]",,Ground Pass,,23.643393,,,,Romelu Lukaku Menama,3289.0,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,149,Everton,29,['b6e7fdd0-0726-4abb-969e-897d85f89faf'],25,,,,,,,,,,,,,,,,,,Everton,29,00:26:25.557,Pass,
,,,,,,,,,,,,,,,,2.6561,,,,,,,,,,,,947a9cef-e828-4f1f-b2f8-e4adf4bd7e6f,2942,,"[19.5, 44.9]",3754283,71,,,,,-2.9291606,,Right Foot,,,"[4.2, 41.6]",,Ground Pass,,15.651837,,,,Bradley Guzan,12608.0,,,,,Recovery,2,Regular Play,Ashley Westwood,3583.0,Center Defensive Midfield,150,Aston Villa,59,['8d83165e-0ab8-4a3b-987c-0351628179db'],27,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:27.837,Pass,
,,,,,,,,,,,,,,,,2.670697,,,,,,,,,,,,7316ec18-f461-4e7e-b102-256be676a75f,2945,,"[7.2, 39.3]",3754283,71,,,,,-0.5216737,,Keeper Arm,,,"[54.0, 12.4]",,High Pass,,53.980087,,,,Jack Grealish,9638.0,,,,,,2,Regular Play,Bradley Guzan,12608.0,Goalkeeper,150,Aston Villa,59,['e132c21e-fd72-4405-a520-a7c73d184d79'],31,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:31.495,Pass,
,,,,,,,,,,,,,,,,1.215004,,,,,,,,,,,,d1eeaafc-d4fa-4d59-97bb-c63138f61cbc,2949,,"[54.5, 69.1]",3754283,71,,,,,-0.27927053,,Right Foot,,,"[68.1, 65.2]",,Ground Pass,,14.148145,,,,Séamus Coleman,4589.0,,,,,Recovery,2,Regular Play,John Stones,3244.0,Right Center Back,151,Everton,29,"['8366026c-d0e1-4507-9c8c-482259490012', 'a033a85c-1430-4009-90e3-b50c2ad83a82']",36,,,,,,,,,,,,,,,,,,Everton,29,00:26:36.206,Pass,True
,,,,,,,,,,,,,,,,1.038217,,,,,,,,,,,,a388f651-f4b2-4520-b493-ff276d8aaa64,2952,,"[97.3, 63.0]",3754283,71,,,,,1.4348872,,Left Foot,,,"[98.9, 74.7]",,Ground Pass,,11.808895,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,151,Everton,29,['618076ec-6bcf-4018-a779-f0e8a39c24dd'],45,,,,,,,,,,,,,,,,,,Everton,29,00:26:45.327,Pass,
,,,,,,,,,,,,,,,,1.157001,,,,,,,,,,,,a4a32fb5-9be1-45b0-826f-6fd5a30eabb4,2955,,"[98.9, 74.7]",3754283,71,,,,,-2.7310352,,Right Foot,,,"[90.4, 71.0]",,Ground Pass,,9.270383,,,,Gareth Barry,3633.0,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,151,Everton,29,['13160343-c8ad-4534-a85f-a87617c2d75a'],47,,,,,,,,,,,,,,,,,,Everton,29,00:26:47.715,Pass,
,,,,,,,,,,,,,,,,2.289837,,,,,,,,,,,,94521b4f-015a-440e-b76a-5c749a59fe01,2959,,"[89.0, 70.5]",3754283,71,,,,,0.08608116,,Left Foot,,,"[108.7, 72.2]",,Ground Pass,,19.773214,,,,Séamus Coleman,4589.0,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,151,Everton,29,"['665799f6-01b7-47af-aff3-e5107e55e8fb', 'b27f3715-f7e8-4af3-ae29-39da79c3c560']",49,,,,,,,,,,,,,,,,,,Everton,29,00:26:49.381,Pass,True
,,,,,,,,,,,,,,,,0.613385,,,,,,,,,,,,cfd50edf-249d-4c7b-8dc1-55be7e09c1c2,2963,,"[94.7, 70.5]",3754283,71,,,,,1.3554386,,Right Foot,,,"[96.1, 76.9]",,Ground Pass,,6.551336,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,151,Everton,29,['69dc9963-02c2-4708-8af2-01cded394ee1'],58,,,,,,,,,,,,,,,,,,Everton,29,00:26:58.332,Pass,
,,,,,,,,,,,,,,,,1.661533,,,,,,,,,,,,b4d300f1-0c2f-41ab-8535-f942e6996bda,2966,,"[96.1, 76.9]",3754283,72,,,,,-1.7916251,,Right Foot,,,"[89.5, 47.5]",,High Pass,,30.13171,,,,Gareth Barry,3633.0,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,151,Everton,29,['cf9cdc8c-123d-4d76-b6af-7a60ced35901'],0,,,,,,,,,,,,,,,,,,Everton,29,00:27:00.908,Pass,
,,,,,,,,,,,,,,,,1.563978,,,,,,,,,,,,0b4f4e15-7eca-4c53-9ef4-ed856013c675,2969,,"[89.5, 47.5]",3754283,72,,,,,0.32762134,,Left Foot,,,"[104.8, 52.7]",,High Pass,,16.159517,,,,Ross Barkley,4275.0,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,151,Everton,29,['b0e7cebc-96c1-48a5-a695-ebb9bb5fc49c'],3,,,,,,,,,,,,,,,,,,Everton,29,00:27:03.161,Pass,
,,,,,,,,,,,,,,,,1.832774,,,,,,,,,,,,72d339c8-ecce-45a1-821a-86c5ad23010f,2975,,"[94.0, 52.0]",3754283,72,,,,,1.0990188,,Right Foot,,,"[104.0, 71.6]",,Ground Pass,,22.003635,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,151,Everton,29,['5d8a1299-8c33-46fb-812e-b810d59a80d7'],10,,,,,,,,,,,,,,,,,,Everton,29,00:27:10.332,Pass,
,,,,,,,,,,,,,,,,2.593912,,,,,,,,,,,,aee0c47e-423f-450d-808a-5d6c4b899330,2980,,"[96.8, 48.9]",3754283,72,,,,,0.39234015,,Right Foot,,,"[120.0, 58.5]",,Ground Pass,,25.107767,,Out,,Séamus Coleman,4589.0,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,151,Everton,29,"['1987137f-e3a3-4716-bced-e5c0764142fe', '83cbc0dd-9d62-40fe-ac9e-5f4167681898']",18,,,,,,,,,,,,,,,,,,Everton,29,00:27:18.457,Pass,True
,,,,,,,,,,,,,,,,1.893697,,,,,,,,,,,,f048f3e7-84bf-4ea3-9963-fca35273728a,2985,,"[7.0, 36.1]",3754283,73,,True,,,-0.6991926,,Right Foot,,,"[37.8, 10.2]",,High Pass,,40.24239,,,,Kieran Richardson,42701.0,,,,,Goal Kick,2,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,152,Aston Villa,59,['1d744cd2-a2eb-4d66-92bc-26900c9365c5'],35,,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:35.573,Pass,
,,,,,,,,,,,,,,,,1.7291,,,,,,,,,,,,20629b35-e692-45aa-9ec8-10ac6e6f9153,2987,,"[51.5, 7.7]",3754283,73,,,,,0.43366814,,Left Foot,,,"[86.7, 24.0]",,Ground Pass,,38.790848,,,,Jordan Veretout,7153.0,,,,,,2,From Goal Kick,Kieran Richardson,42701.0,Left Back,152,Aston Villa,59,['af47bc88-b244-4124-a8f7-8490067aa685'],38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:38.686,Pass,
,,,,,,,,,,,,,,,,0.4524,,,,,,,,,,,,2d7de9bb-36f8-4b1e-8f4a-7e612dfefcac,2991,,"[83.9, 5.2]",3754283,73,,,,,2.536048,,Right Foot,,,"[80.0, 7.9]",,Ground Pass,,4.7434163,,,,"Charles N""Zogbia",48634.0,,,,,,2,From Goal Kick,Jordan Veretout,7153.0,Right Center Midfield,152,Aston Villa,59,"['0d57ddd7-259b-4126-8f95-f4d35b7474f5', '34dbfae8-7bf8-4f8f-80ab-daa656884c01']",42,,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:42.975,Pass,True
,,,,,,,,,,,,,,,,2.847563,,,,,,,,,,,,2396bb48-4998-4d1a-bfe2-eaa3103cf6ee,2999,,"[38.6, 72.8]",3754283,74,,,,,-1.7419173,,Right Foot,,,"[31.1, 29.4]",,Ground Pass,,44.043274,,,,José Ramiro Funes Mori,4629.0,,True,,,Free Kick,2,From Free Kick,John Stones,3244.0,Right Center Back,153,Everton,29,['6510bcb0-cfbe-48d8-94b5-f1c96bac0594'],21,,,,,,,,,,,,,,,,,,Everton,29,00:29:21.842,Pass,
,,,,,,,,,,,,,,,,1.130951,,,,,,,,,,,,904916ba-7d6e-4af8-b558-676c81b5cdfc,3001,,"[31.1, 29.4]",3754283,74,,True,,,-1.0029523,,Right Foot,,,"[42.2, 12.0]",,Ground Pass,,20.63904,,,,Brendan Joel Zibusiso Galloway,30702.0,,,,,,2,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,153,Everton,29,['f9cb5893-d5d6-4d07-938e-404ba1ea08cf'],27,,,,,,,,,,,,,,,,,,Everton,29,00:29:27.045,Pass,
,,,,,,,,,,,,,,,,1.425826,,,,,,,,,,,,49f709b6-719b-4202-9e07-2bd1119bec62,3003,,"[44.0, 4.9]",3754283,74,,True,,,-0.17073521,,Right Foot,,,"[61.4, 1.9]",,Ground Pass,,17.656727,,,,Kevin Mirallas,4317.0,,,,,,2,From Free Kick,Brendan Joel Zibusiso Galloway,30702.0,Left Back,153,Everton,29,['cc194ecc-9159-461c-973d-66dd37eb1a04'],28,,,,,,,,,,,,,,,,,,Everton,29,00:29:28.406,Pass,
,,,,,,,,,,,,,,,,0.974659,,,,,,,,,,,,9a3b0a56-5736-4e0f-af5f-fb2552232d97,3006,,"[60.7, 4.9]",3754283,74,,,,,2.0080183,,Right Foot,,,"[56.4, 14.1]",,Ground Pass,,10.155294,,,,Leon Osman,42947.0,,,,,,2,From Free Kick,Kevin Mirallas,4317.0,Right Wing,153,Everton,29,"['7afde635-b9ab-4cb3-a5ec-14c0ebf77c07', '897f33a9-2939-4c4e-a640-7724f0dbe8a3']",30,,,,,,,,,,,,,,,,,,Everton,29,00:29:30.838,Pass,True
,,,,,,,,,,,,,,,,0.677484,,,,,,,,,,,,3c00f374-71a1-4b20-b95c-b54703defdd9,3009,,"[56.4, 14.1]",3754283,74,,,,,-2.12629,,Right Foot,,,"[49.2, 2.5]",,Ground Pass,,13.652839,,,,Brendan Joel Zibusiso Galloway,30702.0,,,,,,2,From Free Kick,Leon Osman,42947.0,Center Attacking Midfield,153,Everton,29,['5335f8f1-0399-414f-8a0c-8674fe65c775'],31,,,,,,,,,,,,,,,,,,Everton,29,00:29:31.932,Pass,
,,,,,,,,,,,,,,,,1.263864,,,,,,,,,,,,150f09f2-0c50-4ec5-b70d-ecf8c46d38aa,3012,,"[44.7, 2.5]",3754283,74,,,,,2.2571049,,Left Foot,,,"[29.3, 21.3]",,Ground Pass,,24.302263,,,,José Ramiro Funes Mori,4629.0,,,,,,2,From Free Kick,Brendan Joel Zibusiso Galloway,30702.0,Left Back,153,Everton,29,['5e1c7571-92a5-4dd0-93b9-631f8f79d42d'],34,,,,,,,,,,,,,,,,,,Everton,29,00:29:34.141,Pass,
,,,,,,,,,,,,,,,,1.831577,,,,,,,,,,,,b7453fc1-d51c-4ca0-8478-01ffc66d6882,3015,,"[29.3, 21.3]",3754283,74,,,,,0.82675385,,Left Foot,,,"[43.2, 36.4]",,Ground Pass,,20.523645,,,,James McCarthy,3607.0,,,,,,2,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,153,Everton,29,['b02dfb1b-e100-47ba-a873-5d10b5c9f9a1'],36,,,,,,,,,,,,,,,,,,Everton,29,00:29:36.321,Pass,
,,,,,,,,,,,,,,,,2.816503,,,,,,,,,,,,ab74b410-a63e-4817-a24c-ce2f1a99d445,3018,,"[44.7, 38.5]",3754283,74,,,,,0.8757555,,Right Foot,,,"[71.8, 71.0]",,Ground Pass,,42.316193,,,,Séamus Coleman,4589.0,,,,,,2,From Free Kick,James McCarthy,3607.0,Right Defensive Midfield,153,Everton,29,['dcfa4e33-8f28-4a01-a968-2111d39c9900'],39,,,,,,,,,,,,,,,,,,Everton,29,00:29:39.771,Pass,
,,,,,,,,,,,,,,,,1.412925,,,,,,,,,,,,cd77d1a5-32c2-42df-bfb1-c680190db094,3021,,"[82.0, 73.0]",3754283,74,,,,,-1.91531,,Right Foot,,,"[75.9, 56.0]",,Ground Pass,,18.061285,,,,Leon Osman,42947.0,,,,,,2,From Free Kick,Séamus Coleman,4589.0,Right Back,153,Everton,29,['24df3aff-e049-4553-862e-0b4483557493'],46,,,,,,,,,,,,,,,,,,Everton,29,00:29:46.261,Pass,
,,,,,,,,,,,,,,,,0.898908,,,,,,,,,,,,c9b74bdd-69a7-4593-a5b1-b381818b04ee,3024,,"[75.9, 56.0]",3754283,74,,,,,-0.86964273,,Right Foot,,,"[86.2, 43.8]",,Ground Pass,,15.966528,,,,Romelu Lukaku Menama,3289.0,,,,,,2,From Free Kick,Leon Osman,42947.0,Center Attacking Midfield,153,Everton,29,['8b9ebd74-3f18-4d57-b430-f712f60328e0'],48,,,,,,,,,,,,,,,,,,Everton,29,00:29:48.501,Pass,
,,,,,,,,,,,,,,,,0.666229,,,,,,,,,,,,076abbbf-ce8f-4797-9c0e-34bc9614cb9b,3026,,"[86.2, 43.8]",3754283,74,,,,,2.8241339,,Left Foot,,,"[79.2, 46.1]",,Ground Pass,,7.368175,,,,Leon Osman,42947.0,,,,,,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,153,Everton,29,['48a87b4e-e095-4f91-9e96-8ebfd44f6bb3'],49,,,,,,,,,,,,,,,,,,Everton,29,00:29:49.400,Pass,
