bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e15ed7c9-a130-4027-bf85-abe3e3e78f6c,2798,,"[45.4, 75.9]",3754209,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Darmian,4587.0,Right Back,151,Manchester United,39,['8c46e757-02f5-494f-a73a-1b2e6b81dd21'],23,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:23.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027f6e8a-9bfa-4b7e-a454-d09306ce9f67,2803,,"[53.7, 4.0]",3754209,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,151,Manchester United,39,['b5db85ff-338d-43e4-813f-679824781287'],25,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:26:25.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436ed5f-15ea-4a78-a01a-591f46a27b84,2809,,"[53.2, 74.7]",3754209,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,151,Manchester United,39,['5b8dfd3c-1623-456a-be93-cb20ce66e9e3'],27,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:27.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb87488b-da96-4853-adc2-c4046e1e8eef,2813,,"[57.9, 78.0]",3754209,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,151,Manchester United,39,['d0ffd279-0713-4332-9eac-aad38104846a'],29,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:29.511,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa2fa614-1744-4a89-bc76-a82b68555a08,2817,,"[84.7, 79.9]",3754209,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Darmian,4587.0,Right Back,151,Manchester United,39,['ddc50123-79a5-4dab-bbd8-6b48506d8754'],32,,,,,,,,,,,,,,,,,,Manchester United,39,00:26:32.451,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4dab8cf-eabb-4042-80ba-90ed6749acb6,2821,,"[110.0, 51.0]",3754209,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Smalling,10958.0,Right Center Back,152,Manchester United,39,['ebb69080-9b3d-40c2-85a1-695b7bf59c9a'],4,,,,,,,,,,,,,,,,,,Manchester United,39,00:27:04.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0622f89-ef16-4539-93e2-872402bf49b2,2824,,"[84.4, 43.2]",3754209,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesse Lingard,3293.0,Center Attacking Midfield,152,Manchester United,39,['d4db5c4e-7cb3-4304-8e62-4c9a76238e10'],9,,,,,,,,,,,,,,,,,,Manchester United,39,00:27:09.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d375fd58-d9b8-454e-bd1c-9f9be6014a68,2828,,"[49.1, 47.9]",3754209,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daley Blind,3311.0,Left Center Back,152,Manchester United,39,"['2e35b87c-595e-4336-807f-b7a7add10143', '7e59a3f6-b6e2-4d8a-a452-d9632afc7544']",13,,,,,,,,,,,,,,,,,,Manchester United,39,00:27:13.777,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa6d4548-01f0-426d-9454-c7b71ef8e7e8,2831,,"[78.2, 3.3]",3754209,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Faustino Marcos Alberto Rojo,3602.0,Left Back,152,Manchester United,39,['6427a045-fc16-49af-b797-d6fa22ecc092'],16,,,,,,,,,,,,,,,,,,Manchester United,39,00:27:16.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd972e1-19c2-43bd-b500-ea719ec9274e,2833,,"[44.7, 41.9]",3754209,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,153,Tottenham Hotspur,38,['090ab6bc-4737-4430-88a6-12b23b4147a6'],32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:32.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd981088-4b7d-46c5-bce4-7eb492b00da0,2836,,"[41.8, 12.3]",3754209,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Rose,3594.0,Left Back,153,Tottenham Hotspur,38,['04854ded-473b-40a6-8cff-889d6ee86c3f'],34,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:34.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa5c9707-3c42-4a88-90e4-8fb7dbfb28d7,2839,,"[87.3, 35.7]",3754209,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,153,Tottenham Hotspur,38,['4ac12d5f-674a-44b1-a853-ef81bcb1e999'],39,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:39.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cebfa07-0a8c-4283-ada3-aaef2e6edb5d,2847,,"[108.3, 34.5]",3754209,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,154,Tottenham Hotspur,38,['93bc1007-00f9-44b1-b7ba-3fd3f8d1739c'],30,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:30.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ed44f25-2279-48c2-87bc-a72698be3377,2852,,"[40.9, 29.2]",3754209,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Morgan Schneiderlin,3600.0,Right Defensive Midfield,155,Manchester United,39,['42ae25bd-19a4-4be7-b29d-482da09e9247'],32,,,,,,,,,,,,,,,,,,Manchester United,39,00:29:32.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67a08d91-257a-4c19-ab01-978edaf99d0f,2854,,"[4.7, 36.4]",3754209,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David de Gea Quintana,3333.0,Goalkeeper,155,Manchester United,39,['979f89be-8e3b-4b05-bd22-ed0db5cd9af7'],35,,,,,,,,,,,,,,,,,,Manchester United,39,00:29:35.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44d17004-ac22-43c1-b02f-a4e8acd402c9,2857,,"[65.7, 41.8]",3754209,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ashley Young,3612.0,Center Forward,155,Manchester United,39,"['959aadce-7c34-4ac2-bbc3-5373db3caf07', 'c4a0ed29-e9e2-42ba-9dfb-8d7c26f74a80']",40,,,,,,,,,,,,,,,,,,Manchester United,39,00:29:40.130,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93b04f29-80b6-4069-bd7f-f10816c6ebdf,2860,,"[62.2, 41.8]",3754209,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jesse Lingard,3293.0,Center Attacking Midfield,155,Manchester United,39,['af5afd63-79ef-413a-9026-91cd8e554d3d'],40,,,,,,,,,,,,,,,,,,Manchester United,39,00:29:40.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41512264-cc58-418f-a615-9d5cc337daac,2864,,"[40.4, 28.1]",3754209,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,156,Tottenham Hotspur,38,['56291b1c-aa7e-4861-b04d-813405c3f94e'],43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:43.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1db7e860-3eb9-4b84-ab2f-f77b43133733,2867,,"[7.5, 32.2]",3754209,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,156,Tottenham Hotspur,38,['849a0d87-aa7f-4f25-bcb9-2193414b720d'],47,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:47.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c1d545-dadd-4958-9f5b-29838d77e998,2870,,"[18.5, 40.0]",3754209,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,156,Tottenham Hotspur,38,['75c142c4-9eac-453b-bc33-449bb1d2fc66'],50,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:50.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bce0cd9a-6612-440d-bd4b-cf359e286351,2873,,"[31.2, 75.7]",3754209,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,156,Tottenham Hotspur,38,['6313b99d-8923-43c3-84fc-e573b8fd8464'],54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:54.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e10949a-61fa-472a-a244-ba8003da35e9,2876,,"[83.2, 16.5]",3754209,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,156,Tottenham Hotspur,38,['f309b880-c118-4fb8-b690-36b2b713f659'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:00.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e9a2a5f-4c42-4845-b2af-8053d5880c08,2878,,"[91.5, 6.4]",3754209,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,156,Tottenham Hotspur,38,['03eb97b3-8d72-4175-92df-f437f985cce1'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:01.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98066c15-f42c-4d11-87b8-2d4c383463ea,2881,,"[104.7, 36.2]",3754209,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,156,Tottenham Hotspur,38,['63c13f43-1a20-46e5-a7c7-440eeaf4eecb'],4,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:04.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9fde809-1704-473f-b82a-bec47aa3e340,2886,,"[39.7, 24.5]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Michael Carrick,4751.0,Left Defensive Midfield,157,Manchester United,39,['01d41d96-a6aa-4718-9052-37e2011a897b'],8,,,,,,,,,,,,,,,,,,Manchester United,39,00:31:08.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12c6bed9-4210-45de-8f5d-59df7ee1f6a2,2888,,"[89.1, 29.0]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jesse Lingard,3293.0,Center Attacking Midfield,157,Manchester United,39,['a2b045d5-16b4-4903-8c6c-e901e115ad1b'],10,,,,,,,,,,,,,,,,,,Manchester United,39,00:31:10.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902e40a-0e78-473d-8fec-bca9a00891e7,2892,,"[96.4, 14.1]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesse Lingard,3293.0,Center Attacking Midfield,158,Manchester United,39,['34c40614-104c-4617-9b0f-bd21b8ce6ef7'],19,,,,,,,,,,,,,,,,,,Manchester United,39,00:31:19.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4717419-3598-4249-b0f6-360228fe8aa9,2894,,"[100.2, 3.7]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,158,Manchester United,39,['35f511ae-59e9-4cfd-a808-7deb254f4273'],20,,,,,,,,,,,,,,,,,,Manchester United,39,00:31:20.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be16948-7bb1-441f-80cb-01fa86132907,2896,,"[97.0, 13.6]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesse Lingard,3293.0,Center Attacking Midfield,158,Manchester United,39,['ce05a641-d9f2-4864-9938-c46a7c24dcbc'],21,,,,,,,,,,,,,,,,,,Manchester United,39,00:31:21.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58e5aca5-878f-466f-9968-d9d4783ce921,2900,,"[99.5, 4.0]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,158,Manchester United,39,"['5a6a6462-a529-48b2-b075-19d001eeecb3', '947df2c3-f78b-45a5-acbe-0f84d772316b']",22,,,,,,,,,,,,,,,,,,Manchester United,39,00:31:22.213,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7462813e-da84-4a34-aa63-d54a6098a6e6,2904,,"[104.7, 13.6]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Memphis Depay,2988.0,Right Wing,158,Manchester United,39,"['686df037-f33c-4679-9a61-c4490a578759', 'bc8ff9dc-a1c2-45df-ae9f-dffe3fc7afb8']",23,,,,,,,,,,,,,,,,,,Manchester United,39,00:31:23.221,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8388dfc4-c09a-4e42-9d09-759bb176d9bd,2911,,"[38.5, 60.1]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Bamidele Alli,3094.0,Center Attacking Midfield,159,Tottenham Hotspur,38,['aa69b87d-99d2-42ef-95e7-5354a643481b'],25,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:25.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db3fc516-5da6-4edd-abe1-327b6561d65c,2919,,"[99.5, 22.7]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,160,Tottenham Hotspur,38,['d0c9daa4-99e4-47f5-b1a7-e7bc73bb0817'],56,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:56.067,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f27bdc5-8537-42c0-8fdb-d8b365c4f21e,2921,,"[95.8, 28.4]",3754209,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Wing,160,Tottenham Hotspur,38,['a3508a9b-3525-472b-b36f-bb1f2605de4d'],57,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:57.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895f8873-da68-4621-819f-9a9617c6e067,2927,,"[80.1, 7.5]",3754209,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Rose,3594.0,Left Back,160,Tottenham Hotspur,38,"['1e63efb4-a5df-48b8-bd85-4da311ae6922', '9ff07ad5-bfd3-487b-b8fb-9ca355ebfc5e']",3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:03.043,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57f078b7-5e63-498d-b359-1089d8cc48fd,2930,,"[89.6, 5.7]",3754209,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,160,Tottenham Hotspur,38,['bceda7c2-7df7-4b1e-8cfd-9ea7fec35d29'],4,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:04.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb950c40-d1c0-4022-b1ff-844538854aea,2935,,"[90.1, 5.4]",3754209,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,161,Tottenham Hotspur,38,['f9073bdd-eaf0-430a-8859-0f411c7ad176'],19,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:19.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20cf4506-1c61-4edc-abe7-7deca4daf493,2937,,"[87.5, 0.2]",3754209,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Rose,3594.0,Left Back,161,Tottenham Hotspur,38,['8e7728d3-689f-402c-82ba-4b7018183afd'],19,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:19.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e54c48a-e505-44e6-b5ea-fc58f35a4d6d,2939,,"[97.0, 5.4]",3754209,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,161,Tottenham Hotspur,38,['d7bd09f5-74f0-48fa-beed-a5dea3240068'],21,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:21.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f72b94b-23ed-4abb-8c40-93a7e286ddd7,2945,,"[110.4, 34.3]",3754209,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,162,Tottenham Hotspur,38,['c29fcf33-c904-4d3a-a17c-4a1cf551b69e'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:33:00.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c20d5241-2d3e-40ad-bbb1-de29f82ebb84,2949,,"[111.4, 43.5]",3754209,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jan Vertonghen,3077.0,Left Center Back,163,Tottenham Hotspur,38,['420bf68d-690d-4bc4-ae6a-59233c024413'],37,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:33:37.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c32cf55-5240-4795-b8cf-8e8c4d1df3e7,2955,,"[92.7, 28.2]",3754209,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danny Rose,3594.0,Left Back,163,Tottenham Hotspur,38,['a500b43b-1047-47b8-800d-3931acf12e9c'],43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:33:43.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48dfb9d2-6219-47b5-98dd-f213a5bccd44,2959,,"[55.8, 79.2]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matteo Darmian,4587.0,Right Back,164,Manchester United,39,['b06d5c2b-cdd1-4d27-9abe-b79f10d5a9b7'],13,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:13.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e2933e5-fadb-4377-96fa-807bdef95e9d,2962,,"[75.0, 76.6]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ashley Young,3612.0,Center Forward,164,Manchester United,39,['76580355-a967-4aac-a857-fd8750e566da'],15,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:15.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07f9a9d-e882-49b0-86b5-dc757ad7004d,2966,,"[69.3, 79.6]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matteo Darmian,4587.0,Right Back,164,Manchester United,39,['bff88730-b3c8-46e1-a8f1-e73ffc375579'],16,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:16.677,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8129f5fd-e407-4b59-badb-8b48ab466c8d,2968,,"[100.3, 77.7]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jesse Lingard,3293.0,Center Attacking Midfield,164,Manchester United,39,['145dc388-a94c-4cbe-a1e6-89838e07f495'],19,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:19.454,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d453b83-e2fa-4b2c-86af-b9611799ea2d,2971,,"[104.7, 74.4]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jesse Lingard,3293.0,Center Attacking Midfield,164,Manchester United,39,['c8111a0a-67f4-4b30-9b8c-879610daa073'],21,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:21.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3401655-f999-498d-a6d5-3750530f426c,2974,,"[23.9, 6.1]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danny Rose,3594.0,Left Back,164,Manchester United,39,"['25431385-0dba-4225-9848-b9fdb6679559', '9e48d9b9-7181-467a-965d-60bf9c6fb148']",22,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:22.781,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176f6d2b-4020-466f-af94-9fc9c7910cfa,2984,,"[99.6, 74.6]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ashley Young,3612.0,Center Forward,164,Manchester United,39,"['d729c1ae-dc3f-4a77-96a3-ba37e152470d', 'dad11237-596f-4db5-9e0c-c773d6042e1d']",29,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:29.935,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32881e60-b879-4073-b205-d4c76b6f3778,2986,,"[97.6, 78.7]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jesse Lingard,3293.0,Center Attacking Midfield,164,Manchester United,39,['e31cff7b-5f5e-4600-9646-58bcc32ab86f'],31,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:31.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd1ec6d-8f7d-4fb2-b184-44f872152d30,2990,,"[81.8, 73.9]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Carrick,4751.0,Left Defensive Midfield,164,Manchester United,39,['3aca847a-4a69-4cd9-a957-f2c46f90080a'],34,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:34.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a9a9632-9fb9-4207-85ac-82b96e06634d,2994,,"[77.5, 44.4]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Faustino Marcos Alberto Rojo,3602.0,Left Back,164,Manchester United,39,['775a9467-393c-45b4-9ccd-2ca86e07786a'],36,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:36.607,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9b0a3f-e418-4c5b-8adc-658639a4c8fb,3000,,"[118.4, 34.5]",3754209,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Faustino Marcos Alberto Rojo,3602.0,Left Back,165,Manchester United,39,['40da5c28-d9b2-495e-9822-37eab773c801'],58,,,,,,,,,,,,,,,,,,Manchester United,39,00:34:58.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025a2c6b-bacb-4069-b10e-8f734eded286,3003,,"[76.8, 5.4]",3754209,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Carrick,4751.0,Left Defensive Midfield,166,Manchester United,39,['c781291c-f2b6-4c78-b035-568d9301c2d9'],26,,,,,,,,,,,,,,,,,,Manchester United,39,00:35:26.499,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27f122f8-d39f-4d3d-aa18-9bfb62785e87,3005,,"[80.2, 15.1]",3754209,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Memphis Depay,2988.0,Right Wing,166,Manchester United,39,['d8ceaa42-4ec5-4d25-ac67-0d679cd04d35'],26,,,,,,,,,,,,,,,,,,Manchester United,39,00:35:26.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e2abbf-f3a1-4e15-afb9-5d9a4869c4ea,3008,,"[45.1, 51.1]",3754209,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Christian Dannemann Eriksen,3043.0,Left Wing,167,Tottenham Hotspur,38,['02483891-58f3-4065-8236-7a258a2e3ee9'],29,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:29.428,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a1ece9a-08a7-4cfd-a0f2-4c5cf9be7717,3010,,"[60.0, 51.3]",3754209,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Harry Kane,10955.0,Center Forward,167,Tottenham Hotspur,38,['3986ebb8-5703-4b99-9ab9-3cd455453150'],31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:31.107,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8e11483-5943-437b-9893-71616e5f4d9b,3012,,"[52.7, 21.9]",3754209,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Morgan Schneiderlin,3600.0,Right Defensive Midfield,167,Tottenham Hotspur,38,['ea297486-18c5-447c-999f-b36271525966'],32,,,,,,,,,,,,,,,,,,Manchester United,39,00:35:32.666,Ball Receipt*,
