50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.999973,,,,,,,,,,,,,aa7f2706-04fc-4496-848b-18251bd9eab0,17,,"[14.6, 42.8]",3754215,0,,,,,0.28542423,,Drop Kick,,,,"[66.4, 58.0]",,High Pass,,53.98407,,,James Morrison,3490.0,,,,,,1,From Kick Off,Glyn Oliver Myhill,5108.0,Goalkeeper,2,Tottenham Hotspur,38,['aac623f6-d5b1-4c96-bf45-9fc76a404679'],22,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:22.228,Pass,
,,,,,,,,,,,,,,,,,,0.617225,,,,,,,,,,,,,3a39099e-6238-481b-8199-4eaf6fd18ee5,23,,"[45.4, 25.1]",3754215,0,,,,True,1.6928284,,,,,,"[44.1, 35.7]",,Low Pass,,10.6794195,,,Eric Dier,10956.0,,,,,Recovery,1,From Kick Off,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,2,Tottenham Hotspur,38,"['050c906c-110e-48e1-a5ed-1a57dd61e562', '3c83e5d8-75c0-4a50-a164-c05d6a11b49f']",27,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:27.851,Pass,True
,,,,,,,,,,,,,,,,,,1.382243,,,,,,,,,,,,,c5526f13-a9af-49f2-8a9a-98f3088d2551,26,,"[44.0, 31.6]",3754215,0,,,,,-1.0896578,,Right Foot,,,,"[51.1, 18.0]",,High Pass,,15.341773,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,,1,From Kick Off,Eric Dier,10956.0,Right Defensive Midfield,2,Tottenham Hotspur,38,"['0344a499-964d-456e-b116-5ff69be69cd5', 'd2ccc0f1-6791-4a1d-accf-465a0ca3b41a']",28,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:28.508,Pass,
,,,,,,,,,,,,,,,,,,1.041164,,,,,,,,,,,,,0344a499-964d-456e-b116-5ff69be69cd5,29,,"[69.0, 62.1]",3754215,0,,,,True,-2.7892003,,,,,,"[53.5, 56.4]",,Low Pass,,16.514841,,,Craig Dawson,3523.0,,,,,Recovery,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,3,West Bromwich Albion,27,"['724ac46d-458a-4a69-b6b1-d1c0d69ff272', 'c5526f13-a9af-49f2-8a9a-98f3088d2551', 'c927a091-4140-480f-8a37-d6a85f916f10']",29,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:29.890,Pass,True
,,,,,,,,,,,,,,,,,,3.703345,,,,,,,,,,,,,2a462206-681e-4097-b81e-cd2e3c7311d7,33,,"[54.7, 61.9]",3754215,0,,,,,-0.31934863,,Right Foot,,,,"[92.2, 49.5]",,High Pass,,39.496964,,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,3,West Bromwich Albion,27,"['6c240139-46e0-441f-a322-5c5fc8a2854b', 'd765aa70-7059-421b-aabc-1aa99c2ef63e']",31,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:31.601,Pass,True
,,,,,,,,,,,,,,,,,,0.815904,,,,,,,,,,,,,f8dbe0d8-d1c4-40fb-a3f6-56d017c1a95d,37,,"[99.7, 52.5]",3754215,0,,,,,1.9858711,,Right Foot,,,,"[97.1, 58.4]",,Low Pass,,6.44748,Incomplete,,Stéphane Sessègnon,2966.0,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,3,West Bromwich Albion,27,"['8ba7751a-97c3-44a7-939e-a66b8dd0c8fa', '8c20b6bd-56ec-456b-9c27-9409ae2e823e', 'a866f1ca-a75d-4ceb-925c-bab0f8e94a4c']",36,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:36.187,Pass,True
,,,,,,,,,,,,,,,,,,0.574012,,,,,,,,,,,,,46a33316-4f95-4c3d-9cd8-0d3e5c9ec61d,42,,"[102.6, 66.3]",3754215,0,,,,,-0.9272952,,Right Foot,,,,"[105.0, 63.1]",,Low Pass,,4.0,Incomplete,,,,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,3,West Bromwich Albion,27,['78099a81-8382-407a-8dea-e9b113d3fec2'],40,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:40.737,Pass,
,,,,,,,,,,,,,,,,,,0.854529,,,,,,,,,,,,,87f8ad8b-5245-41d2-b98f-e30ff292583f,44,,"[14.9, 20.0]",3754215,0,,,,,-0.109153464,,Right Foot,,,,"[29.5, 18.4]",,Ground Pass,,14.687409,,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,1,Regular Play,Danny Rose,3594.0,Left Back,4,Tottenham Hotspur,38,['07288964-b16f-4308-b0e7-82c4fee0d989'],42,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:42.758,Pass,
,,,,,,,,,,,,,,,,,,2.547467,,,,,,,,,,,,,8686ed07-d126-4dd9-b092-1444d74c34c0,47,,"[56.1, 20.4]",3754215,0,,,,,-0.5770826,,Right Foot,,,,"[71.0, 10.7]",,Ground Pass,,17.779202,,,Harry Kane,10955.0,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,4,Tottenham Hotspur,38,['e67b16ff-adeb-40e8-ac83-ffebf21e67c3'],47,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:47.590,Pass,
,,,,,,,,,,,,,,,,,,1.389606,,,,,,,,,,,,,ca82fd82-8413-4d5f-a699-3eb90d0ba8ea,50,,"[73.8, 16.0]",3754215,0,,,,,1.1969069,,Right Foot,,,,"[82.0, 36.9]",,Ground Pass,,22.451057,,,Erik Lamela,3585.0,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,4,Tottenham Hotspur,38,['e29a18aa-bf9d-48d6-a300-f88afdea3a08'],51,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:51.094,Pass,
,,,,,,,,,,,,,,,,,,1.845028,,,,,,,,,,,,,3aa68142-d57d-4017-9e11-ef08e2e203b8,52,,"[82.8, 34.7]",3754215,0,,,,,-0.88736886,,Left Foot,,,,"[102.1, 11.0]",,Low Pass,,30.564358,,,Bamidele Alli,3094.0,,,,,,1,Regular Play,Erik Lamela,3585.0,Right Wing,4,Tottenham Hotspur,38,['fe3db206-21af-4da3-b2ea-6aa6b480049a'],52,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:52.483,Pass,
,,,,,,,,,,,,,,,,,,2.10738,,,,,,,,,,,,,56c54101-a901-42ed-ad78-ec3e358d83b6,55,,"[96.3, 24.6]",3754215,0,,,,,-0.038117122,,Right Foot,,,,"[119.9, 23.7]",,Ground Pass,,23.617155,Out,,Harry Kane,10955.0,,,,,,1,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,4,Tottenham Hotspur,38,['5bccf5f4-650e-4933-b66d-705d52f1815f'],57,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:57.603,Pass,
,,,,,,,,,,,,,,,,,,5.325005,,,,,,,,,,,,,3ef58d5f-a4ad-4ce4-87d8-1a46e3abdcc2,57,,"[6.0, 36.0]",3754215,1,,,,,0.52312565,,Right Foot,,,,"[81.6, 79.6]",,High Pass,,87.27153,Out,,Craig Dawson,3523.0,,True,,,Goal Kick,1,From Goal Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,5,West Bromwich Albion,27,['0555a114-5d52-41d2-b4c7-c76c1a7f839f'],27,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:27.801,Pass,
,,,,,,,,,,,,,,,,,,2.18129,,,,,,,,,,,,,618ff152-20c0-444e-ab90-589096d47ec1,59,,"[46.0, 0.1]",3754215,1,,,,,0.45624033,,,,,,"[73.1, 13.4]",,High Pass,,30.187746,Incomplete,,Harry Kane,10955.0,,,,,Throw-in,1,From Throw In,Danny Rose,3594.0,Left Back,6,Tottenham Hotspur,38,"['1a7043e8-d4c9-4c27-b0f2-5dce9a20c898', 'c3cf7a2d-fce3-488b-b3f7-6869a542e0b2']",47,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:47.067,Pass,
,,,,,,,,,,,,,,,,,,0.993634,,,,,,,,,,,,,6435e1a9-a6db-4eeb-9090-0e58a6ed72aa,63,,"[53.7, 13.1]",3754215,1,,,,,0.03029376,,Head,,,,"[66.9, 13.5]",,Low Pass,,13.206059,,,Bamidele Alli,3094.0,,,,,Recovery,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,6,Tottenham Hotspur,38,['d0cb78c9-3821-4923-bab8-9e2d59433dc2'],51,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:51.062,Pass,
,,,,,,,,,,,,,,,,,,1.008349,,,,,,,,,,,,,2995923f-ff44-4492-8f64-1ec1f3ab12a0,66,,"[66.7, 13.9]",3754215,1,,,,,0.23727466,,Right Foot,,,,"[82.0, 17.6]",,High Pass,,15.741029,Incomplete,,Harry Kane,10955.0,,,,,,1,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,6,Tottenham Hotspur,38,"['16aba02e-5bd9-4bd6-8aae-6e1e0cbb6dd5', '34d31adb-ece0-43a0-bcbf-0a4fe7647a11', '41bbd5d6-917d-4d34-b19f-87ccbe2bd163']",52,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:52.056,Pass,True
,,,,,,,,,,,,,,,,,,3.029108,,,,,,,,,,,,,6c153306-c531-4199-ba35-3312c6848e1e,70,,"[44.1, 50.7]",3754215,1,,,,,-2.331638,,Right Foot,,,,"[30.2, 36.1]",,Ground Pass,,20.15862,,,Jonas Olsson,20527.0,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,7,West Bromwich Albion,27,['4d8ea0e2-3f6d-40c9-8a99-dfb0422b13d7'],54,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:54.149,Pass,
,,,,,,,,,,,,,,,,,,4.053863,,,,,,,,,,,,,85715c57-b5d5-4557-b797-81484f026790,73,,"[30.8, 32.2]",3754215,1,,,,,-0.34137613,,Left Foot,,,,"[88.5, 11.7]",,High Pass,,61.233486,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Jonas Olsson,20527.0,Left Center Back,7,West Bromwich Albion,27,"['1ea6e7ca-09e3-42fe-87a7-0c698a58bab7', '8f7594e6-5132-424e-a1c0-bb78dcf74f5e']",57,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:57.380,Pass,
,,,,,,,,,,,,,,,,,,1.322689,,,,,,,,,,,,,8f7594e6-5132-424e-a1c0-bb78dcf74f5e,75,,"[31.6, 68.4]",3754215,2,,,,,0.72854894,,Head,,,,"[44.6, 80.0]",,High Pass,,17.422974,Out,,Kyle Walker,3205.0,,,,,Recovery,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,7,West Bromwich Albion,27,"['8382cf74-1db6-4642-a96d-99d756595da1', '85715c57-b5d5-4557-b797-81484f026790']",1,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:01.434,Pass,
,,,,,,,,,,,,,,,,,,1.494423,,,,,,,,,,,,,86fcef4b-984c-46d0-8e05-3bf30fa599b8,77,,"[77.2, 0.1]",3754215,2,,True,,,0.46926552,,,,,,"[98.5, 10.9]",,Low Pass,,23.881582,,,José Salomón Rondón Giménez,4041.0,,,,,Throw-in,1,From Throw In,Chris Brunt,3541.0,Left Back,8,West Bromwich Albion,27,['b65ad926-14ce-4af1-b31d-1c250e1e0c6f'],8,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:08.078,Pass,
,,,,,,,,,,,,,,,,,,0.892193,,,,,,,,,,,,,aa5e3188-0d51-4cc3-bc98-d50d4c836f00,81,,"[95.0, 10.0]",3754215,2,,,,,1.7027682,,Right Foot,,,,"[93.5, 21.3]",,Low Pass,,11.399123,,,James Morrison,3490.0,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,8,West Bromwich Albion,27,"['427e7d5f-3d29-4ea3-bd22-0399644b5288', 'f59776ce-f369-4234-81b9-5e87808071ce']",10,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:10.230,Pass,True
,,,,,,,,,,,,,,,,,,1.653957,,,,,,,,,,,,,12c5d52d-f60b-4062-ae0a-e27a728ead80,84,,"[94.2, 23.1]",3754215,2,,,,,0.15817668,,Left Foot,,,,"[110.5, 25.7]",,Low Pass,,16.50606,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,From Throw In,James Morrison,3490.0,Right Center Midfield,8,West Bromwich Albion,27,"['019378f4-f859-42ef-b630-4e08162ce707', 'cdb70932-b3d8-44f5-9836-90211ad94b10']",11,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:11.127,Pass,
,,,,,,,,,,,,,,,,,,1.082294,,,,,,,,,,,,,e55ed5b7-b16b-40f4-9d00-8a091a413d0b,87,,"[106.6, 0.1]",3754215,2,,True,,,0.7042371,,,,,,"[117.9, 9.7]",,Low Pass,,14.827339,,,James McClean,3514.0,,,,,Throw-in,1,From Throw In,Chris Brunt,3541.0,Left Back,9,West Bromwich Albion,27,['06eee05c-ab67-4027-bc12-d2fe1f30e0d5'],26,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:26.446,Pass,
,,,,,,,,,,,,,,,,,,2.253944,,,,,,,,,,,,,60d6792b-0b90-46bd-b263-17d7f2a5e80d,89,,"[118.0, 7.2]",3754215,2,,,,,1.689408,,Left Foot,,,,"[115.7, 26.5]",,High Pass,,19.436563,Incomplete,,,,,,,,,1,From Throw In,James McClean,3514.0,Left Midfield,9,West Bromwich Albion,27,['bec6ba89-fb40-4a96-baf8-6c9eea874993'],27,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:27.822,Pass,
,,,,,,,,,,,,,,,,,,1.004988,,,,,,,,,,,,,ecab4466-8045-4cc6-be48-f26d84690d96,94,,"[104.3, 12.1]",3754215,2,,,,,-2.55359,,Right Foot,,,,"[95.3, 6.1]",,Ground Pass,,10.816654,,,Chris Brunt,3541.0,,,,,,1,From Throw In,James Morrison,3490.0,Right Center Midfield,9,West Bromwich Albion,27,['963860a5-f61a-40a7-9509-1ae785a61db1'],32,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:32.286,Pass,
,,,,,,,,,,,,,,,,,,1.496731,,,,,,,,,,,,,2a97b34d-b081-4ca3-b529-53659e5eae5d,97,,"[96.8, 6.2]",3754215,2,,,,,1.1084194,,Left Foot,True,,,"[112.5, 37.7]",,High Pass,,35.19574,Incomplete,,Darren Fletcher,4022.0,,,,,,1,From Throw In,Chris Brunt,3541.0,Left Back,9,West Bromwich Albion,27,"['5efbb80e-d377-4d0f-aa64-171c30fc3593', '748ef39f-0511-4b05-a57c-c4cc6dfab7d8']",34,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:34.291,Pass,
,,,,,,,,,,,,,,,,,,3.22369,,,,,,,,,,,,,57550a16-2a2b-471e-8986-5e0a8f77e57c,101,,"[93.0, 25.5]",3754215,2,,,,,-0.5925855,,Right Foot,,,,"[118.1, 8.6]",,High Pass,,30.259214,,,James McClean,3514.0,,,,,Recovery,1,From Throw In,Jonathan Grant Evans,11012.0,Center Defensive Midfield,9,West Bromwich Albion,27,['7accd849-82ca-4a5d-99ad-2b8bf58c3ec3'],37,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:37.456,Pass,
,,,,,,,,,,,,,,,,,,2.707106,,,,,,,,,,,,,fccf746d-ea0b-41f2-ba5a-6f5998069fb7,103,,"[116.0, 4.9]",3754215,2,,,,,1.9076972,f172660d-fcf5-4d9c-ae2b-ae0710780d10,Left Foot,,True,,"[109.1, 24.6]",,Low Pass,,20.873428,,,José Salomón Rondón Giménez,4041.0,True,,,,,1,From Throw In,James McClean,3514.0,Left Midfield,9,West Bromwich Albion,27,['b24eac95-9f5d-42c9-abbc-99611c6436ea'],40,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:40.679,Pass,
,,,,,,,,,,,,,,,,,,2.360661,,,,,,,,,,,,,fbd268e3-13a5-435b-abd0-27c7b7e3d2b9,119,,"[38.1, 55.5]",3754215,3,,True,,,-1.6608745,,Right Foot,,,,"[35.3, 24.5]",,Ground Pass,,31.126194,,,Danny Rose,3594.0,,,,,Free Kick,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,11,Tottenham Hotspur,38,['1a3a8bdf-3bda-46b4-b9c6-e8e77d09a15d'],9,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:09.430,Pass,
,,,,,,,,,,,,,,,,,,1.414633,,,,,,,,,,,,,1ea240f8-7f6c-4638-a7b1-6de9a0af4dd5,121,,"[45.4, 10.1]",3754215,3,,,,,1.6403358,,Left Foot,,,,"[44.0, 30.2]",,Ground Pass,,20.148697,,,Eric Dier,10956.0,,,,,,1,From Free Kick,Danny Rose,3594.0,Left Back,11,Tottenham Hotspur,38,['4a10d847-12d8-4aec-a9c1-ea7fdad744dd'],12,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:12.515,Pass,
,,,,,,,,,,,,,,,,,,1.932396,,,,,,,,,,,,,7a49d584-7172-4b0d-a401-885056fccdfd,124,,"[45.0, 30.4]",3754215,3,,,,,1.7666342,,Right Foot,,,,"[40.1, 55.1]",,Ground Pass,,25.181343,,,Toby Alderweireld,20005.0,,,,,,1,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,11,Tottenham Hotspur,38,['a09f34f3-ab6a-4214-9e02-31e9c3926231'],14,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:14.734,Pass,
