bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.941597,,,,,,,,,,,,,67ea8064-67e9-4418-9de8-703a59de8ede,3354,,,"[87.0, 4.0]",3754250,92,,,,,2.0250983,,Left Foot,,,,"[80.7, 16.9]",Ground Pass,,14.356183,,,N''Golo Kanté,3961.0,,,,,,2,From Throw In,Christian Fuchs,3812.0,Left Back,191,Leicester City,22,['19e25d8c-ae03-4db4-95e1-d20dda033074'],42,,,,,,,,,,,,,,,,,,,Leicester City,22,00:47:42.396,Pass,
,,,,,,,,,,,,,,,,,0.981655,,,,,,,,,,,,,237562c7-3ffa-4548-9e9a-2cb0d4cf513d,3356,,,"[78.6, 22.0]",3754250,92,,,,,-0.36083677,,Right Foot,,,,"[83.9, 20.0]",Low Pass,,5.6648035,,,Demarai Gray,3312.0,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Left Center Midfield,191,Leicester City,22,['b0b6814d-3848-4f42-afe2-68e6b99f4bc8'],43,,,,,,,,,,,,,,,,,,,Leicester City,22,00:47:43.338,Pass,
,,,,,,,,,,,,,,,,,1.14876,,,,,,,,,,,,,030104e5-9531-456e-b381-a8147fd348fd,3364,,,"[43.3, 61.1]",3754250,92,,,,,0.37008405,,Right Foot,,,,"[73.2, 72.7]",Ground Pass,,32.071327,,,Libor Kozák,28247.0,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,191,Leicester City,22,['89a98fef-aaa1-4670-a654-699ccbb8e332'],46,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:47:46.742,Pass,
,,,,,,,,,,,,,,,,,1.196787,,,,,,,,,,,,,5e5f8678-3fa6-4307-8192-4cf1ab0f7bbe,3370,,,"[98.4, 77.2]",3754250,93,,,,,-1.1431044,,Right Foot,True,,,"[111.3, 48.9]",High Pass,,31.101446,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Jordan Veretout,7153.0,Right Center Midfield,192,Aston Villa,59,['a6fd1bfa-1bb3-417f-8e18-510fb793bd21'],32,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:48:32.438,Pass,
,,,,,,,,,,,,,,,,,4.297855,,,,,,,,,,,,,a095d45f-f3ff-44fc-a84a-3b2c18afda30,3372,,,"[64.1, 64.7]",3754250,93,,,,,-0.61131614,,Left Foot,,,,"[98.2, 40.8]",High Pass,,41.641567,Incomplete,,Joleon Lescott,20285.0,,,,,Recovery,2,From Free Kick,Jordan Veretout,7153.0,Right Center Midfield,192,Aston Villa,59,"['82254310-ca17-4985-9d6e-0ae66a2c6e76', 'af5faad1-6137-4ce5-8620-b20410c7432a']",37,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:48:37.647,Pass,
,,,,,,,,,,,,,,,,,3.369775,,,,,,,,,,,,,af5faad1-6137-4ce5-8620-b20410c7432a,3375,,,"[21.9, 39.3]",3754250,93,,,,True,1.6416236,,,,,,"[19.8, 68.9]",High Pass,,29.6744,,,Ritchie De Laet,28782.0,,,,,Recovery,2,From Free Kick,José Leonardo Ulloa,3671.0,Right Center Forward,192,Aston Villa,59,"['373037f5-a399-4cbe-ae38-9dc5842b94ba', '3bdbf82f-8445-4a7e-9765-b06c001c2b4c', 'a095d45f-f3ff-44fc-a84a-3b2c18afda30']",41,,,,,,,,,,,,,,,,,,,Leicester City,22,00:48:41.945,Pass,True
,,,,,,,,,,,,,,,,,4.696624,,,,,,,,,,,,,45ea8b86-7850-4949-a00b-818c19ac00c0,3379,,,"[19.3, 70.7]",3754250,93,,,,,-0.085553944,,Right Foot,,,,"[77.6, 65.7]",High Pass,,58.514015,Incomplete,,,,,,,,,2,From Free Kick,Ritchie De Laet,28782.0,Right Midfield,192,Aston Villa,59,"['548b2229-40a0-4a35-97a0-a72f90010cc4', 'c3eb7726-ccbd-4038-89dc-7e74ac9d19f7']",45,,,,,,,,,,,,,,,,,,,Leicester City,22,00:48:45.352,Pass,True
,,,,,,,,,,,,,,,,,1.127582,,,,,,,,,,,,,6bbc8426-45f6-4f49-92a2-84ed047d8435,3383,,,"[48.8, 15.2]",3754250,93,,,,,-1.0537643,,Right Foot,,,,"[54.6, 5.0]",Ground Pass,,11.733712,,,Ashley Westwood,3583.0,,,,,,2,From Free Kick,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,192,Aston Villa,59,['efb77d79-60ed-47a3-8577-aa3b3d91177e'],53,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:48:53.530,Pass,
,,,,,,,,,,,,,,,,,4.938686,,,,,,,,,,,,,4cbc3d2c-9728-4558-b61c-bf144290696c,3387,,,"[48.3, 6.9]",3754250,93,,,,,2.414008,,Right Foot,,,,"[15.4, 36.2]",Ground Pass,,44.055645,,,Mark Bunn,18672.0,,,,,,2,From Free Kick,Ashley Westwood,3583.0,Left Center Midfield,192,Aston Villa,59,['ae383170-0674-4968-b0fa-35f7f0f6b6d1'],55,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:48:55.950,Pass,
,,,,,,,,,,,,,,,,,3.252218,,,,,,,,,,,,,d1f26643-8cf6-4bf8-a00b-7d3edcebb280,3390,,,"[12.3, 39.3]",3754250,94,,,,,-0.4254779,,Right Foot,,,,"[58.2, 18.5]",High Pass,,50.392956,Incomplete,,Jordan Ayew,3450.0,,,,,,2,From Free Kick,Mark Bunn,18672.0,Goalkeeper,192,Aston Villa,59,"['9d25f62f-6219-450a-a458-ca67497baad2', 'f6c410cb-0811-45ed-a2c0-d7d6f8d2050e']",0,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:49:00.928,Pass,
,,,,,,,,,,,,,,,,,1.935075,,,,,,,,,,,,,9d25f62f-6219-450a-a458-ca67497baad2,3392,,,"[61.9, 61.6]",3754250,94,,,,,-0.5724598,,Head,,,,"[75.4, 52.9]",High Pass,,16.06051,Incomplete,,,,,,,,Recovery,2,From Free Kick,Ritchie De Laet,28782.0,Right Midfield,192,Aston Villa,59,"['d1f26643-8cf6-4bf8-a00b-7d3edcebb280', 'eccd2f13-e105-4589-9691-116ad28c9186']",4,,,,,,,,,,,,,,,,,,,Leicester City,22,00:49:04.181,Pass,
,,,,,,,,,,,,,,,,,2.40093,,,,,,,,,,,,,eccd2f13-e105-4589-9691-116ad28c9186,3393,,,"[44.7, 27.2]",3754250,94,,,,,-0.453844,,Head,,,,"[69.3, 15.2]",High Pass,,27.370787,,,Rudy Gestede,19362.0,,,,,Recovery,2,From Free Kick,Joleon Lescott,20285.0,Left Center Back,192,Aston Villa,59,"['9d25f62f-6219-450a-a458-ca67497baad2', 'bc5f7e1b-b126-4a10-9661-8040dbf8f657']",6,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:49:06.116,Pass,
,,,,,,,,,,,,,,,,,2.102957,,,,,,,,,,,,,a5e58a00-0df5-4241-88dd-d2fb4efeb4f3,3396,,,"[69.3, 14.0]",3754250,94,,,,True,-1.2750447,,,,,,"[73.2, 1.2]",High Pass,,13.380957,Out,,Jordan Ayew,3450.0,,,,,,2,From Free Kick,Rudy Gestede,19362.0,Left Wing,192,Aston Villa,59,"['bc790028-212c-4ba9-8066-5dcff0f8c0ba', 'ebc95244-553d-464c-a68e-72e59c69dcd1']",8,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:49:08.557,Pass,True
,,,,,,,,,,,,,,,,,1.611798,,,,,,,,,,,,,604bda2c-26b8-4d7d-9db9-5d985d00dfdd,3399,,,"[49.5, 80.0]",3754250,94,,,,,-0.43007815,,,,,,"[71.3, 70.0]",High Pass,,23.984161,,,José Leonardo Ulloa,3671.0,,,,,Throw-in,2,From Throw In,Danny Simpson,3270.0,Right Back,193,Leicester City,22,['be2d7143-2b86-4f59-b06d-08b1af3bdf6c'],53,,,,,,,,,,,,,,,,,,,Leicester City,22,00:49:53.997,Pass,
,,,,,,,,,,,,,,,,,0.56042,,,,,,,,,,,,,b0c08326-45dd-4389-8836-6a8772a48f66,3401,,,"[71.8, 71.2]",3754250,94,,,,,-0.61355615,,Head,,,,"[78.9, 66.2]",Low Pass,,8.683893,,,Ritchie De Laet,28782.0,,,,,,2,From Throw In,José Leonardo Ulloa,3671.0,Right Center Forward,193,Leicester City,22,['ec9f294d-ff8d-463b-88fb-01a3f5cf6408'],55,,,,,,,,,,,,,,,,,,,Leicester City,22,00:49:55.649,Pass,
,,,,,,,,,,,,,,,,,0.791282,,,,,,,,,,,,,8d14bb50-4b23-4e9a-bdc7-01b5d0a08a97,3404,,,"[80.9, 66.4]",3754250,94,,,,,-0.5846013,,Right Foot,,,,"[87.7, 61.9]",Low Pass,,8.15414,Incomplete,,,,,,,,,2,From Throw In,Ritchie De Laet,28782.0,Right Midfield,193,Leicester City,22,['136fab1e-74a6-4e5e-b824-9be4687e2f49'],56,,,,,,,,,,,,,,,,,,,Leicester City,22,00:49:56.369,Pass,
,,,,,,,,,,,,,,,,,4.000168,,,,,,,,,,,,,524858c0-1249-4e22-aa55-4137b374156b,3410,,,"[46.0, 35.2]",3754250,95,,,,,-0.50812584,,Left Foot,,,,"[87.3, 12.2]",High Pass,,47.272507,Incomplete,,Rudy Gestede,19362.0,,,,,Recovery,2,From Throw In,Jordan Veretout,7153.0,Right Center Midfield,193,Leicester City,22,"['62155ffa-5945-4478-b2dc-decc397a4295', 'b820933a-da61-4aca-bb34-463c198dc9f3']",1,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:50:01.708,Pass,
,,,,,,,,,,,,,,,,,2.958373,,,,,,,,,,,,,36fa3501-1194-4b33-8166-5419a963533f,3414,,,"[28.9, 71.0]",3754250,95,,,,,-0.06728956,,Right Foot,,,,"[74.9, 67.9]",High Pass,,46.10434,Incomplete,,,,,,,,,2,From Throw In,Wes Morgan,3813.0,Right Center Back,193,Leicester City,22,['673e808b-afe9-4742-ad68-fbe0a9089d37'],7,,,,,,,,,,,,,,,,,,,Leicester City,22,00:50:07.993,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a4dd7e-6987-4bb5-ad99-b9832c73733c,6,,,"[58.4, 36.7]",3754250,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordan Ayew,3450.0,Left Wing,2,Aston Villa,59,['b78efdd0-d55f-4c78-9d60-aaa238ea9dfd'],1,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:01.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bb6e126-faf3-4054-aed6-5fdea1f1bc43,9,,,"[56.8, 27.8]",3754250,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ashley Westwood,3583.0,Left Center Midfield,2,Aston Villa,59,['b20cd384-93b7-4b27-8cd9-e62a330980c3'],3,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:03.288,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0be0570d-6e71-40f0-b2e9-3c57ddba76f2,15,,,"[76.8, 58.5]",3754250,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Gil de Pareja Vicent,6800.0,Right Wing,2,Aston Villa,59,['a7cf36a9-317c-4275-b3b4-22b5dc58980b'],6,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:06.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686a149-6197-498e-8d42-a15e47eee8e7,32,,,"[30.2, 57.5]",3754250,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Huth,40123.0,Left Center Back,4,Leicester City,22,['b0a8eb96-2cf8-4a0e-87d5-57bb1082829d'],34,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:34.825,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484b3f5-1630-4fbc-bbc4-56a703f25f59,34,,,"[83.0, 6.9]",3754250,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Albrighton,3307.0,Left Midfield,4,Leicester City,22,['493ededa-262e-416c-ab36-360eb02f87bc'],39,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:39.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc8fb074-8006-48c8-96e0-6f86d1752b79,37,,,"[47.5, 62.5]",3754250,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Veretout,7153.0,Right Center Midfield,5,Aston Villa,59,"['14b7aa4f-8e45-49bf-b1ff-9e330f417dd2', '4b4de26d-febd-4528-bd95-e24d01b51576']",41,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:41.216,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50f699fc-9d9b-4ea6-8374-d7be6b89f062,40,,,"[36.5, 68.9]",3754250,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Back,5,Aston Villa,59,['6d100f42-9bd6-48a0-9451-d550f6d7f276'],42,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:42.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abafca28-e851-4cbc-b111-8dea3cab517b,44,,,"[75.1, 69.2]",3754250,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Libor Kozák,28247.0,Center Forward,6,Aston Villa,59,['a936a535-b4af-488d-8fae-fc984ffadaab'],56,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:56.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0435eff-6893-4575-a349-d63b5676caea,49,,,"[66.7, 65.2]",3754250,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Gil de Pareja Vicent,6800.0,Right Wing,6,Aston Villa,59,"['29d74b4d-321c-4409-8ad8-bcd06c8cc71f', '3e72878e-e6a1-4d5b-830b-72687dacf868']",58,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:58.122,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd12f1d8-253b-4781-9730-fa88c354580c,56,,,"[110.9, 37.0]",3754250,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,6,Aston Villa,59,['90ae665f-78ff-47dc-bdb2-6e8cf7e0e75e'],9,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:09.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff038bb-8c73-4bfb-82b5-6bd581c7a52b,58,,,"[61.4, 25.6]",3754250,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordan Ayew,3450.0,Left Wing,7,Aston Villa,59,['ebf773d3-1fb7-49fd-baa8-6a8879871e8f'],37,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:37.925,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acbf4cf1-58b9-4001-b003-42cbd0d8b2ca,73,,,"[92.5, 63.2]",3754250,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jamie Vardy,10960.0,Left Center Forward,7,Aston Villa,59,['56bc7816-e4eb-4633-bcc1-1df38773302c'],47,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:47.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef34646e-97f2-4130-bb59-2ae96deafb02,75,,,"[89.6, 25.8]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Libor Kozák,28247.0,Center Forward,8,Aston Villa,59,['08c654df-f9bb-429e-9cfc-2db048bdab6f'],14,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:14.358,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd50417d-05c1-4a95-b174-10049f7a0945,78,,,"[101.2, 14.2]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Ayew,3450.0,Left Wing,8,Aston Villa,59,['4b53e30b-60c7-4282-a453-aea32a757b83'],16,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:16.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f3987be-c59e-465f-8654-c8a4f4c459ea,84,,,"[43.3, 37.2]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Albrighton,3307.0,Left Midfield,8,Aston Villa,59,['a47587fb-e970-46ac-919c-e31071986d0c'],21,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:21.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab53022-7819-43bb-8dfa-648b5ee3c1bf,97,,,"[50.3, 30.5]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,9,Leicester City,22,['9f549b7b-aecc-44d2-8fb2-eb67cd238667'],28,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:28.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8abbe5-4ef4-40e0-b170-369104088899,108,,,"[67.1, 67.2]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Simpson,3270.0,Right Back,9,Leicester City,22,['d41d92b3-43a2-41ef-be5f-c383737a60ee'],34,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:34.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2ec1558-e77d-4443-90d5-964f601cc738,112,,,"[57.5, 71.3]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,9,Leicester City,22,['3f97554d-51ed-409d-b683-7b677f22361f'],39,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:39.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cecaa316-3695-4b77-9384-610e06e35a73,114,,,"[93.2, 64.2]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,9,Leicester City,22,['2aad373b-ba6f-4376-ae49-7c657ecec4cd'],42,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:42.168,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1418fa9-4993-4ff0-b447-5ec97cde64c1,117,,,"[94.7, 56.0]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,9,Leicester City,22,['292bf23f-5e51-47bc-9975-b13dc23305f7'],43,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:43.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6c532a-0ac6-4f15-bde3-b99125206e53,120,,,"[32.2, 17.8]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,10,Aston Villa,59,['fe42bd9c-0f31-4fe1-8aaa-580a74ab53ae'],44,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:44.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b32054d5-0bd8-4da7-b820-6341f9793b9b,127,,,"[53.0, 9.8]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,10,Aston Villa,59,['1f6b2d26-45e2-4c41-93d4-acf7744f3bbf'],48,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:48.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9994d32a-32da-4702-8ea4-4dc672337349,129,,,"[44.7, 8.4]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,10,Aston Villa,59,['a2dd2b16-faad-4ca7-bcca-25ccdcdde3ce'],49,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:49.708,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1d3a0f9-7a12-43e8-85bb-022df9b2e684,132,,,"[51.5, 6.6]",3754250,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Libor Kozák,28247.0,Center Forward,10,Aston Villa,59,['61084fcc-8307-408c-bf02-fce9fb1005b4'],50,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:50.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80b9ba81-1879-47a8-8658-5fbe8cdf5f0a,135,,,"[71.4, 74.6]",3754250,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,11,Leicester City,22,['614485a9-aca6-4c2b-9d24-bef6669a8ff4'],17,,,,,,,,,,,,,,,,,,,Leicester City,22,00:03:17.058,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e913f655-9299-4bda-a5f0-21c5b6fb4a15,147,,,"[117.4, 68.1]",3754250,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie Vardy,10960.0,Left Center Forward,11,Leicester City,22,['be4247a7-0377-4bed-b6dc-f0e6c97205db'],28,,,,,,,,,,,,,,,,,,,Leicester City,22,00:03:28.482,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ba2d0a-4e60-4875-8728-d9eb8b5a80eb,151,,,"[87.7, 13.7]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Libor Kozák,28247.0,Center Forward,13,Aston Villa,59,['4f137fc3-41f1-408d-b2e0-ceca5d9749a9'],4,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:04.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435ee767-af9d-441b-892d-e844eaf5e76b,155,,,"[87.0, 12.1]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Libor Kozák,28247.0,Center Forward,13,Aston Villa,59,['fcb63532-5d6b-4582-8d1d-1f2914256834'],6,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:06.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b1ebd4f-b448-48b1-ac7a-28281638b90c,158,,,"[93.6, 8.4]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,13,Aston Villa,59,"['4af69746-9a0a-4f13-b263-685b1b71342c', 'cbd28a43-7238-40be-8442-41d005e5f526']",8,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:08.193,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9b85f6f-1058-4f99-807e-be952ed1cc87,162,,,"[90.1, 4.3]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,13,Aston Villa,59,"['91ad407e-2c7a-43a3-9084-d9adbf128765', 'bba01d02-ba88-4796-8410-4decbb431fba']",9,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:09.718,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3afde53b-b15a-4e69-bbc2-6345597a3518,165,,,"[99.2, 1.3]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Westwood,3583.0,Left Center Midfield,13,Aston Villa,59,['fa249ec3-6ead-444a-96c0-d7fe8d467bed'],10,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:10.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef5b071d-0929-46e5-be6e-48a64df33249,171,,,"[27.7, 73.1]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,14,Leicester City,22,['9cae3ee0-4ec7-439f-a11f-5a4726ce17b4'],12,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:12.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c646cbf-586a-4a64-a80f-7858af7a901c,174,,,"[33.1, 75.1]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,14,Leicester City,22,['9fd4df8e-e2ee-4112-824f-d8c367b99a18'],12,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:12.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478f60ef-fe6f-491e-a055-93c3f340f9a9,178,,,"[32.8, 69.5]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,14,Leicester City,22,['2e882c5f-07ba-4f70-92f0-c1354778b97e'],13,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:13.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5026183-beef-4364-9c4b-6305f8c47c8d,181,,,"[40.2, 37.2]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,14,Leicester City,22,['f25271d5-8811-4386-8799-6cd4d542c261'],17,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:17.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad80db70-2d17-4032-a46c-e50c5efbf880,184,,,"[54.6, 11.2]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,14,Leicester City,22,['e4907f9d-0bdf-4853-a642-ab1ca38a8712'],20,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:20.630,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af40d56-0f3c-48bd-9383-e77f352514ef,187,,,"[94.2, 38.6]",3754250,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,14,Leicester City,22,['b0ac6594-4053-49b6-b33c-33f1d041904d'],24,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:24.490,Ball Receipt*,
