bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.679999,,,,,,,,,,,,ba040087-29ab-4596-9500-5c8d60053947,1015,,"[57.7, 16.5]",3754326,27,,,,1.6655121,,Left Foot,,,,"[55.8, 36.5]",Ground Pass,,20.090048,,,,Jonjo Shelvey,3057.0,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Center Forward,63,Swansea City,26,['80248c82-da23-44d3-8488-cfb55b4c549d'],38,,,,,,,,,,,,,,,,Swansea City,26,00:27:38.298,Pass,
,,,,,,,,,,,,,,,,,,2.156625,,,,,,,,,,,,fe4e6b33-a0ca-41cf-a332-49a067b0bde2,1018,,"[75.6, 45.0]",3754326,27,,,,-0.011428074,,Right Foot,,,,"[110.6, 44.6]",Low Pass,,35.002285,,Incomplete,,Marvin Emnes,43591.0,,,,Through Ball,True,,1,Regular Play,Jonjo Shelvey,3057.0,Right Center Midfield,63,Swansea City,26,"['09033b5b-c46d-4734-8a4d-49ec75a7140c', '2135fb8a-668e-452a-b91a-c0924f216689']",43,,,,,,,,,,,,,,,,Swansea City,26,00:27:43.061,Pass,
,,,,,,,,,,,,,,,,,,1.432181,,,,,,,,,,,,39e08cb5-ddf2-4c7a-9890-6fbf5230b88e,1021,,"[12.7, 31.4]",3754326,27,True,,,-0.6333549,,Keeper Arm,,,,"[27.0, 20.9]",Ground Pass,,17.740913,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,From Keeper,Wayne Hennessey,3488.0,Goalkeeper,64,Crystal Palace,31,['da3cb0d3-5ac7-48f3-8169-4d404721ebab'],47,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:47.136,Pass,
,,,,,,,,,,,,,,,,,,2.561913,,,,,,,,,,,,09d93652-4439-49eb-8b33-83b83458c2cb,1024,,"[43.7, 2.8]",3754326,27,,,,-0.009803607,,Left Foot,,,,"[84.5, 2.4]",High Pass,,40.80196,,,,Marouane Chamakh,50245.0,,,,,,,1,From Keeper,Pape N''Diaye Souaré,4884.0,Left Back,64,Crystal Palace,31,"['5b909a5e-a3d3-4504-866f-841afc4a4dcb', 'e885c7cf-1261-4b48-b4b0-ecc8110d5b8b']",51,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:51.128,Pass,True
,,,,,,,,,,,,,,,,,,1.006414,,,,,,,,,,,,32a169f9-c8d1-4273-a99c-c46e025d90f2,1026,,"[84.5, 2.4]",3754326,27,,,,1.7454685,,Head,,,,"[82.4, 14.3]",Low Pass,,12.083874,,,,Yohan Cabaye,3277.0,,,,,,,1,From Keeper,Marouane Chamakh,50245.0,Center Forward,64,Crystal Palace,31,['42b7bbd5-5ea4-4635-a0ba-31927626acb6'],53,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:53.690,Pass,
,,,,,,,,,,,,,,,,,,2.061752,,,,,,,,,,,,28740975-eb7d-4fac-8246-e2c44daf75a7,1031,,"[87.2, 12.0]",3754326,29,,,,1.0505811,55fa9789-99b2-49d2-b54e-f552b7cbb9e9,Right Foot,True,,,"[104.5, 42.2]",High Pass,,34.804165,,,,Mile Jedinak,5489.0,True,,,,,Free Kick,1,From Free Kick,Yohan Cabaye,3277.0,Center Attacking Midfield,65,Crystal Palace,31,['10dcecd6-5393-4311-b28c-39744c626ecc'],1,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:01.646,Pass,
,,,,,,,,,,,,,,,,,,3.75375,,,,,,,,,,,,e0fc46be-3516-4371-94ee-be3c4ec0086f,1035,,"[7.0, 36.1]",3754326,29,,,,0.7106478,,Right Foot,,,,"[55.8, 78.1]",High Pass,,64.38509,,,,Kyle Naughton,3340.0,,,True,,,Goal Kick,1,From Goal Kick,Łukasz Fabiański,3262.0,Goalkeeper,66,Swansea City,26,['30cd5ae7-2321-4f16-b63b-bf282c876af7'],29,,,,,,,,,,,,,,,,Swansea City,26,00:29:29.902,Pass,
,,,,,,,,,,,,,,,,,,0.028632,,,,,,,,,,,,0f8aabc8-098a-4d6a-ae69-ed1ac666eecf,1037,,"[55.8, 78.1]",3754326,29,,,True,-0.08673834,,,,,,"[58.1, 77.9]",Low Pass,,2.3086793,,Incomplete,,,,,,,,,,1,From Goal Kick,Kyle Naughton,3340.0,Right Back,66,Swansea City,26,"['102040a2-e82e-460c-ab72-4908821d6ff4', '11cae97c-a4a7-476c-8d88-2d398a2dcc35']",33,,,,,,,,,,,,,,,,Swansea City,26,00:29:33.656,Pass,True
,,,,,,,,,,,,,,,,,,0.275923,,,,,,,,,,,,a18e762a-88b9-4568-b77b-9ff62c4eb19f,1040,,"[64.5, 80.0]",3754326,29,True,,,-0.75268257,,,,,,"[78.7, 66.7]",Low Pass,,19.455847,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Kyle Naughton,3340.0,Right Back,67,Swansea City,26,['6702ed30-8b2f-404c-aba1-9f6fa8d3f689'],51,,,,,,,,,,,,,,,,Swansea City,26,00:29:51.051,Pass,
,,,,,,,,,,,,,,,,,,1.339574,,,,,,,,,,,,6702ed30-8b2f-404c-aba1-9f6fa8d3f689,1041,,"[41.4, 13.4]",3754326,29,True,,,-1.2189796,,Right Foot,,,,"[44.3, 5.5]",Low Pass,,8.415462,,,,Pape N''Diaye Souaré,4884.0,,,,,,Recovery,1,Regular Play,Mile Jedinak,5489.0,Right Defensive Midfield,68,Crystal Palace,31,"['6eccf3e6-c95c-4a74-b7d6-ee9237e61ec3', 'a18e762a-88b9-4568-b77b-9ff62c4eb19f']",51,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:51.327,Pass,
,,,,,,,,,,,,,,,,,,1.32675,,,,,,,,,,,,a59448a7-4978-414f-a2c6-3084e2f46066,1043,,"[46.2, 4.5]",3754326,29,,,,0.111933276,,Left Foot,,,,"[72.0, 7.4]",High Pass,,25.962473,,,,Wilfried Zaha,3507.0,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,68,Crystal Palace,31,['a1f6208e-881f-447b-8578-8f61824cfc51'],53,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:53.392,Pass,
,,,,,,,,,,,,,,,,,,0.970355,,,,,,,,,,,,6faa8b57-2b4c-46d6-a26f-0ae21abfb497,1048,,"[70.6, 2.2]",3754326,29,,,,3.1415927,,Right Foot,,,,"[64.9, 2.2]",Ground Pass,,5.7,,,,Jason Puncheon,19688.0,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Wing,68,Crystal Palace,31,['8e18bb75-f245-42f7-8498-d9bbb4803784'],57,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:57.052,Pass,
,,,,,,,,,,,,,,,,,,3.001509,,,,,,,,,,,,4d1767aa-cb65-4a6c-9f7e-2b4bbe429911,1067,,"[58.7, 25.9]",3754326,30,,,,1.2518522,,Right Foot,,,,"[69.3, 58.0]",Ground Pass,,33.804882,,,,Joel Ward,3443.0,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Right Defensive Midfield,68,Crystal Palace,31,['bfd1f51d-0faf-4b6a-b30c-7fa333a782bb'],5,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:05.207,Pass,
,,,,,,,,,,,,,,,,,,1.422254,,,,,,,,,,,,a188a256-0f9d-4be4-90c6-42ac27e4d567,1070,,"[88.1, 68.0]",3754326,30,,,,-0.84781694,,Right Foot,True,,,"[107.6, 45.9]",High Pass,,29.473038,,Incomplete,,,,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,68,Crystal Palace,31,['daa1f35e-0f7f-432c-ba3f-d14c5832c15c'],10,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:10.177,Pass,
,,,,,,,,,,,,,,,,,,0.289877,,,,,,,,,,,,b73e65f9-a71a-4e97-9366-1041e8fdad29,1072,,"[3.3, 6.5]",3754326,30,,,,-0.096473776,,Left Foot,,,,"[6.4, 6.2]",Ground Pass,,3.1144824,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Matt Grimes,4097.0,Left Center Midfield,68,Crystal Palace,31,['ba96f0bc-f7c0-4252-9c1f-565b4bd660f3'],14,,,,,,,,,,,,,,,,Swansea City,26,00:30:14.977,Pass,
,,,,,,,,,,,,,,,,,,2.656103,,,,,,,,,,,,7f4d4ed7-9ee0-40ce-825b-ece58035a245,1076,,"[7.0, 36.1]",3754326,30,,,,0.6778848,,Right Foot,,,,"[57.3, 76.6]",High Pass,,64.57817,,Incomplete,,,,,,True,,,Goal Kick,1,From Goal Kick,Łukasz Fabiański,3262.0,Goalkeeper,69,Swansea City,26,['de400dcb-c157-48e6-87ee-19d69926eb03'],48,,,,,,,,,,,,,,,,Swansea City,26,00:30:48.860,Pass,
,,,,,,,,,,,,,,,,,,1.068057,,,,,,,,,,,,de400dcb-c157-48e6-87ee-19d69926eb03,1078,,"[62.8, 3.5]",3754326,30,,,True,-0.22879885,,,,,,"[77.4, 0.1]",Low Pass,,14.990664,,Out,,,,,,,,,Recovery,1,From Goal Kick,Pape N''Diaye Souaré,4884.0,Left Back,69,Swansea City,26,"['7f4d4ed7-9ee0-40ce-825b-ece58035a245', 'f16b676b-43e1-4b12-bbd4-9896dfb9e620']",51,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:51.516,Pass,True
,,,,,,,,,,,,,,,,,,0.73999,,,,,,,,,,,,447c5446-4e63-4bbd-a82e-16d372579e11,1079,,"[49.3, 80.0]",3754326,31,,,,-0.46869808,,,,,,"[57.2, 76.0]",Low Pass,,8.854942,,,,Marvin Emnes,43591.0,,,,,,Throw-in,1,From Throw In,Kyle Naughton,3340.0,Right Back,70,Swansea City,26,['971e49b6-5992-4ee2-9124-0ccb762619bd'],8,,,,,,,,,,,,,,,,Swansea City,26,00:31:08.592,Pass,
,,,,,,,,,,,,,,,,,,1.028699,,,,,,,,,,,,897ccff1-3333-4951-ba7e-d736ee3b884b,1083,,"[56.6, 76.6]",3754326,31,,,,2.5959375,,Right Foot,,,,"[51.0, 80.0]",High Pass,,6.551336,,Out,,Kyle Naughton,3340.0,,,,,,,1,From Throw In,Marvin Emnes,43591.0,Right Wing,70,Swansea City,26,"['b2d64ec5-2bed-417e-bbc9-26f5b416ff42', 'b759a375-231f-4bc8-a3da-e3e3c9a8b871']",9,,,,,,,,,,,,,,,,Swansea City,26,00:31:09.393,Pass,True
,,,,,,,,,,,,,,,,,,0.754741,,,,,,,,,,,,3b879b0a-43b1-49c4-8963-a4ad6632511c,1085,,"[70.1, 0.1]",3754326,31,,,,2.4069982,,,,,,"[63.9, 5.7]",Low Pass,,8.354639,,,,Mile Jedinak,5489.0,,,,,,Throw-in,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,71,Crystal Palace,31,['369568da-5090-4310-9823-df229abf3add'],19,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:19.706,Pass,
,,,,,,,,,,,,,,,,,,0.407629,,,,,,,,,,,,2df84430-b0a0-4519-85e4-6d3cdc9d263e,1088,,"[64.1, 4.5]",3754326,31,,,,-0.44872335,,Right Foot,,,,"[66.8, 3.2]",Low Pass,,2.9966648,,Incomplete,,Pape N''Diaye Souaré,4884.0,,,,,,,1,From Throw In,Mile Jedinak,5489.0,Right Defensive Midfield,71,Crystal Palace,31,"['aa16fae4-c562-46df-bbd4-967bdfcec9f2', 'fd0228f0-8174-4d72-af5f-51362af41074']",21,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:21.138,Pass,
,,,,,,,,,,,,,,,,,,1.110981,,,,,,,,,,,,44946751-8b4a-44f6-8bd0-e7418d59aa7e,1099,,"[62.2, 13.2]",3754326,31,,,,-0.7758746,,Right Foot,,,,"[72.8, 2.8]",Ground Pass,,14.8499155,,,,Wilfried Zaha,3507.0,,,,,,,1,From Throw In,Mile Jedinak,5489.0,Right Defensive Midfield,71,Crystal Palace,31,"['0f5435a7-d967-4590-acfc-79dde257de55', 'f6f05b80-92c3-4752-a0b2-050a7f40def4']",29,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:29.946,Pass,True
,,,,,,,,,,,,,,,,,,1.07746,,,,,,,,,,,,9591c8ac-9b99-49a0-92d4-2c79b28ee1e6,1111,,"[49.7, 80.0]",3754326,31,,,,-0.12808284,,,,,,"[62.9, 78.3]",Low Pass,,13.309019,,,,Bafétimbi Gomis,20521.0,,,,,,Throw-in,1,From Throw In,Kyle Naughton,3340.0,Right Back,73,Swansea City,26,['996e07db-89d3-44dc-b27a-6d1f073223b9'],49,,,,,,,,,,,,,,,,Swansea City,26,00:31:49.596,Pass,
,,,,,,,,,,,,,,,,,,1.392679,,,,,,,,,,,,ccf6d796-91ae-410d-bb7e-f62d17a0a5a8,1115,,"[57.9, 77.7]",3754326,31,,,,2.9976673,,Right Foot,,,,"[51.0, 78.7]",Ground Pass,,6.9720874,,,,Kyle Naughton,3340.0,,,,,,,1,From Throw In,Bafétimbi Gomis,20521.0,Center Forward,73,Swansea City,26,"['5ae17376-40fd-4758-8004-103d1c07f538', 'd1d945a2-e5fd-4be5-9a7e-c727666c793e']",52,,,,,,,,,,,,,,,,Swansea City,26,00:31:52.050,Pass,True
,,,,,,,,,,,,,,,,,,1.40474,,,,,,,,,,,,9dc9062e-5035-4540-bceb-9342d4635505,1119,,"[50.8, 77.7]",3754326,31,,,,0.0,,Right Foot,,,,"[76.4, 77.7]",Ground Pass,,25.6,,,,Modou Barrow,9536.0,,,,,,,1,From Throw In,Kyle Naughton,3340.0,Right Back,73,Swansea City,26,"['210b223e-5ffb-45ef-a025-d222e91e19b5', 'd9bab6a8-43ee-4a51-8583-5bd597f213f0']",54,,,,,,,,,,,,,,,,Swansea City,26,00:31:54.248,Pass,True
,,,,,,,,,,,,,,,,,,1.61306,,,,,,,,,,,,9e047806-8e56-4d6e-a19d-b34374c59e24,1129,,"[12.7, 23.2]",3754326,32,,,,-1.2565644,,Right Foot,,,,"[17.9, 7.2]",Ground Pass,,16.823793,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,74,Crystal Palace,31,['21ef1fa6-33bd-417a-81ae-2d92c8c28b40'],3,,,,,,,,,,,,,,,,Crystal Palace,31,00:32:03.042,Pass,
,,,,,,,,,,,,,,,,,,0.566235,,,,,,,,,,,,10412923-65f0-4c66-9031-c622e2750d01,1132,,"[21.8, 3.5]",3754326,32,,,,0.011049274,,Left Foot,,,,"[39.9, 3.7]",Ground Pass,,18.101105,,,,Marouane Chamakh,50245.0,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,74,Crystal Palace,31,['0d7088f6-42d6-4eb1-aa44-3bb9402d138a'],5,,,,,,,,,,,,,,,,Crystal Palace,31,00:32:05.875,Pass,
,,,,,,,,,,,,,,,,,,2.056417,,,,,,,,,,,,eb7dce12-6ded-49be-b05a-4592a1b8c407,1138,,"[39.9, 4.5]",3754326,32,True,,,0.49152884,,Left Foot,,,,"[59.7, 15.1]",Ground Pass,,22.45885,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Pape N''Diaye Souaré,4884.0,Left Back,75,Crystal Palace,31,['6109d2c2-b401-4bbd-a755-edc8ac0b83b7'],24,,,,,,,,,,,,,,,,Crystal Palace,31,00:32:24.861,Pass,
,,,,,,,,,,,,,,,,,,0.829728,,,,,,,,,,,,67595d0d-484b-4c87-9c98-710de9fbfab3,1140,,"[59.7, 66.6]",3754326,32,True,,,1.9999748,,Other,,,,"[57.0, 72.5]",Low Pass,,6.4884515,,,,Jonjo Shelvey,3057.0,,,,,,,1,Regular Play,Modou Barrow,9536.0,Left Wing,76,Swansea City,26,['12c85b7e-22dd-4612-849a-6f36589ec12a'],30,,,,,,,,,,,,,,,,Swansea City,26,00:32:30.625,Pass,
,,,,,,,,,,,,,,,,,,1.496612,,,,,,,,,,,,316c2243-2d77-4b0d-9162-572cacc728f5,1142,,"[56.6, 72.7]",3754326,32,,,,-1.780591,,Right Foot,,,,"[51.0, 46.4]",Low Pass,,26.88959,,,,Matt Grimes,4097.0,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Center Midfield,76,Swansea City,26,['f17b3498-3684-4c42-bb2b-17b1d525bf6d'],32,,,,,,,,,,,,,,,,Swansea City,26,00:32:32.357,Pass,
,,,,,,,,,,,,,,,,,,2.519999,,,,,,,,,,,,9b42f9b1-d58d-42f5-8753-512a6c4fd121,1145,,"[46.0, 33.7]",3754326,32,,,,-0.8297041,,Left Foot,,,,"[65.4, 12.5]",Ground Pass,,28.736736,,,,Neil Taylor,9627.0,,,,,,,1,Regular Play,Matt Grimes,4097.0,Left Center Midfield,76,Swansea City,26,['3abfb330-7dc8-4c29-b1f0-b9b0b4a437c3'],35,,,,,,,,,,,,,,,,Swansea City,26,00:32:35.263,Pass,
,,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,37ff891e-1c2f-403f-8532-e90fdf461dac,1148,,"[75.0, 9.4]",3754326,32,,,,2.4756234,,Left Foot,,,,"[65.2, 17.1]",Ground Pass,,12.463145,,,,Matt Grimes,4097.0,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,76,Swansea City,26,['fa23209d-f76c-4f91-9984-c15689a7750b'],39,,,,,,,,,,,,,,,,Swansea City,26,00:32:39.839,Pass,
,,,,,,,,,,,,,,,,,,1.23922,,,,,,,,,,,,375707ea-5877-4c59-8e47-54c881c1ed8b,1151,,"[74.1, 19.2]",3754326,32,,,,0.88751525,,Left Foot,,,,"[86.8, 34.8]",Ground Pass,,20.115913,,,,Bafétimbi Gomis,20521.0,,,,,,,1,Regular Play,Matt Grimes,4097.0,Left Center Midfield,76,Swansea City,26,['3b9c6769-893e-4321-a1c2-257654fb377b'],43,,,,,,,,,,,,,,,,Swansea City,26,00:32:43.260,Pass,
,,,,,,,,,,,,,,,,,,1.076955,,,,,,,,,,,,8c4eb2a9-ef55-4cce-a079-a77e3a193d58,1155,,"[86.4, 34.2]",3754326,32,,,,-0.02040533,,Left Foot,,,,"[96.2, 34.0]",Ground Pass,,9.802041,,Incomplete,,Marvin Emnes,43591.0,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Center Forward,76,Swansea City,26,"['056b9d17-78bf-4a0f-9908-58f237ef6cd8', 'dff36063-985d-4f51-87b4-f24a74459a70']",44,,,,,,,,,,,,,,,,Swansea City,26,00:32:44.499,Pass,
,,,,,,,,,,,True,,,,,,,1.246797,,,,,,,,,,,,dff36063-985d-4f51-87b4-f24a74459a70,1157,,"[23.9, 46.1]",3754326,32,,,,0.6080892,,Right Foot,,,,"[34.1, 53.2]",High Pass,,12.427792,,,,Mile Jedinak,5489.0,,,,,,Interception,1,Regular Play,Scott Dann,3407.0,Right Center Back,77,Crystal Palace,31,"['40177b49-f019-4578-b071-d613c9d27279', '8c4eb2a9-ef55-4cce-a079-a77e3a193d58']",45,,,,,,,,,,,,,,,,Crystal Palace,31,00:32:45.576,Pass,
,,,,,,,,,,,,,,,,,,1.622512,,,,,,,,,,,,cc1f8b73-7b35-436b-ab0d-6327a71dca17,1159,,"[34.1, 53.6]",3754326,32,,,,3.0309355,,Head,,,,"[20.6, 55.1]",Low Pass,,13.583077,,,,Joel Ward,3443.0,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Right Defensive Midfield,77,Crystal Palace,31,['56365803-305a-4cc1-aaa0-d1636f55c88f'],46,,,,,,,,,,,,,,,,Crystal Palace,31,00:32:46.823,Pass,
,,,,,,,,,,,,,,,,,,2.010931,,,,,,,,,,,,7ef3b29f-c85c-42db-bea6-ed6cb315faf4,1162,,"[21.6, 65.5]",3754326,32,,,,-0.4410526,,Right Foot,,,,"[57.4, 48.6]",High Pass,,39.58851,,,,Marouane Chamakh,50245.0,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,77,Crystal Palace,31,['c3919b4f-ae8b-4064-93d0-8de572465a07'],50,,,,,,,,,,,,,,,,Crystal Palace,31,00:32:50.122,Pass,
,,,,,,,,,,,,,,,,,,1.131397,,,,,,,,,,,,e7be49c4-e0f3-4a07-a4dc-1896cc86f97b,1164,,"[57.4, 48.6]",3754326,32,,,,1.6433958,,Other,,,,"[57.0, 54.1]",Low Pass,,5.5145264,,,,Yohan Cabaye,3277.0,,,,,,,1,Regular Play,Marouane Chamakh,50245.0,Center Forward,77,Crystal Palace,31,['19d3e92c-c320-4cde-83c1-bc52d2a6c02b'],52,,,,,,,,,,,,,,,,Crystal Palace,31,00:32:52.133,Pass,
,,,,,,,,,,,,,,,,,,0.930755,,,,,,,,,,,,7c54c843-175c-4e05-ba87-4b532e6802c1,1173,,"[55.8, 28.1]",3754326,33,True,,,1.4136214,,Right Foot,,,,"[62.9, 72.9]",Ground Pass,,45.359123,,,,Kyle Naughton,3340.0,,,True,,,Free Kick,1,From Free Kick,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,79,Swansea City,26,['90c5bca1-1bf3-4b58-a280-f372da6f2fba'],32,,,,,,,,,,,,,,,,Swansea City,26,00:33:32.689,Pass,
,,,,,,,,,,,,,,,,,,1.285327,,,,,,,,,,,,4f49bd0a-cbb0-452a-a84e-aee0446e111b,1175,,"[60.8, 76.8]",3754326,33,,,,-2.2912452,,Right Foot,,,,"[49.3, 63.7]",Ground Pass,,17.43158,,,,Jordi Amat Maas,6652.0,,,,,,,1,From Free Kick,Kyle Naughton,3340.0,Right Back,79,Swansea City,26,['600af323-aa57-4b30-b930-2871d2a35adf'],36,,,,,,,,,,,,,,,,Swansea City,26,00:33:36.395,Pass,
,,,,,,,,,,,,,,,,,,1.121313,,,,,,,,,,,,bfd91f9b-1e8d-434b-95cc-eaa99930206e,1178,,"[50.4, 57.9]",3754326,33,,,,1.0492735,,Right Foot,,,,"[60.8, 76.0]",Ground Pass,,20.875105,,,,Kyle Naughton,3340.0,,,,,,,1,From Free Kick,Jordi Amat Maas,6652.0,Right Center Back,79,Swansea City,26,['6e8f8c3f-d0ef-493e-b1a3-ecb978bbe864'],39,,,,,,,,,,,,,,,,Swansea City,26,00:33:39.633,Pass,
,,,,,,,,,,,,,,,,,,1.107023,,,,,,,,,,,,53f727bd-be91-4c24-b101-a715edfda836,1182,,"[61.0, 76.0]",3754326,33,,,,-0.15333238,,Right Foot,,,,"[72.0, 74.3]",Ground Pass,,11.130589,,,,Jonjo Shelvey,3057.0,,,,,,,1,From Free Kick,Kyle Naughton,3340.0,Right Back,79,Swansea City,26,"['a496bd69-96c7-4b4c-b847-9ef9bd4a53a5', 'a5827d34-6ae7-420b-a1c6-039156cd03d7']",40,,,,,,,,,,,,,,,,Swansea City,26,00:33:40.845,Pass,True
,,,,,,,,,,,,,,,,,,1.518838,,,,,,,,,,,,0fcbc71e-79ae-4fe0-b03b-1793d0c0513c,1185,,"[72.0, 74.3]",3754326,33,,,,-0.88589877,,Right Foot,,,,"[82.7, 61.2]",Low Pass,,16.914492,,,,Modou Barrow,9536.0,,,,,,,1,From Free Kick,Jonjo Shelvey,3057.0,Right Center Midfield,79,Swansea City,26,['f54ea523-860e-4800-85b4-028d22eee2dd'],42,,,,,,,,,,,,,,,,Swansea City,26,00:33:42.002,Pass,
,,,,,,,,,,,,,,,,,,1.0621,,,,,,,,,,,,7154ec33-8ec0-4bf5-8fa1-02ad9fb65277,1189,,"[83.7, 60.2]",3754326,33,,,,-0.36990607,,Right Foot,,,,"[93.5, 56.4]",Low Pass,,10.510946,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,,1,From Free Kick,Modou Barrow,9536.0,Left Wing,79,Swansea City,26,"['ad259a4f-3b0d-4aa9-a8c7-15b8979d8754', 'd3973c7f-052e-482a-8042-1faa4204f003']",43,,,,,,,,,,,,,,,,Swansea City,26,00:33:43.636,Pass,
,,,,,,,,,,,True,,,,,,,1.526237,,,,,,,,,,,,d3973c7f-052e-482a-8042-1faa4204f003,1191,,"[26.6, 23.7]",3754326,33,,,,-1.305979,,Right Foot,,,,"[31.4, 6.0]",High Pass,,18.339302,,,,Pape N''Diaye Souaré,4884.0,,,,,,Interception,1,Regular Play,Scott Dann,3407.0,Right Center Back,80,Crystal Palace,31,"['4be15f30-1831-438c-8a69-62572cc1aec7', '7154ec33-8ec0-4bf5-8fa1-02ad9fb65277']",44,,,,,,,,,,,,,,,,Crystal Palace,31,00:33:44.698,Pass,
,,,,,,,,,,,,,,,,,,1.289383,,,,,,,,,,,,8096d70f-e401-4cad-a253-7b06295df520,1195,,"[24.5, 8.5]",3754326,33,,,,2.225241,,Left Foot,,,,"[15.6, 20.1]",Ground Pass,,14.620875,,,,Brede Hangeland,43695.0,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,80,Crystal Palace,31,"['79f4650b-4ab8-460f-bf01-56db2a8b9634', '85edda44-5309-440d-b529-44875023fcd4']",48,,,,,,,,,,,,,,,,Crystal Palace,31,00:33:48.263,Pass,True
,,,,,,,,,,,,,,,,,,1.290297,,,,,,,,,,,,56705159-a42b-4880-a6cd-fe62c70f9937,1198,,"[15.6, 20.7]",3754326,33,,,,2.3887033,,Right Foot,,,,"[2.9, 32.6]",Ground Pass,,17.404022,,,,Wayne Hennessey,3488.0,,,,,,,1,Regular Play,Brede Hangeland,43695.0,Left Center Back,80,Crystal Palace,31,['d5e34dcb-9d11-4d49-845c-9f3021769527'],49,,,,,,,,,,,,,,,,Crystal Palace,31,00:33:49.633,Pass,
,,,,,,,,,,,,,,,,,,2.06321,,,,,,,,,,,,deedca4b-42bf-4f5c-a749-6c02ff523455,1200,,"[3.1, 33.2]",3754326,33,,,,-0.85303676,,Right Foot,,,,"[32.0, 0.1]",High Pass,,43.941097,,Out,,,,,,,,,,1,Regular Play,Wayne Hennessey,3488.0,Goalkeeper,80,Crystal Palace,31,,50,,,,,,,,,,,,,,,,Crystal Palace,31,00:33:50.923,Pass,
,,,,,,,,,,,,,,,,,,0.466285,,,,,,,,,,,,f2bdf864-dbba-4276-8cd1-d78bcee6a525,1201,,"[84.9, 80.0]",3754326,34,True,,,-1.9936502,,,,,,"[83.1, 76.0]",Low Pass,,4.3863425,,,,Jack Frank Porteous Cork,3462.0,,,,,,Throw-in,1,From Throw In,Kyle Naughton,3340.0,Right Back,81,Swansea City,26,['e32ebc4e-6915-4156-ad03-c98a9cabf186'],1,,,,,,,,,,,,,,,,Swansea City,26,00:34:01.285,Pass,
