50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.586614,,,,,,,,,,,,5e217ab9-f756-4833-8771-b0ebfe1785f8,3391,,"[67.7, 69.1]",3754015,84,,,,,1.5707964,,Right Foot,,"[67.7, 77.1]",Ground Pass,,8.0,,,Matteo Darmian,4587.0,,,,,,2,Regular Play,Phil Jones,3314.0,Right Center Back,166,Manchester United,39,['cd4fbb16-8c80-49ab-a075-85a9d8f157f2'],4,,,,,,,,,,,,,,,,,Manchester United,39,00:39:04.251,Pass,
,,,,,,,,,,,,,,,,,2.696136,,,,,,,,,,,,09c39bc0-5810-4fc5-bf7f-34ff8b268f49,3395,,"[38.0, 72.4]",3754015,84,,,,,-2.3759406,,Left Foot,,"[9.6, 45.1]",Ground Pass,,39.393528,,,David de Gea Quintana,3333.0,,,,,,2,Regular Play,Matteo Darmian,4587.0,Right Back,166,Manchester United,39,['e58eaab0-f0dc-463e-9d6c-2b0538373fa4'],9,,,,,,,,,,,,,,,,,Manchester United,39,00:39:09.640,Pass,
,,,,,,,,,,,,,,,,,2.382959,,,,,,,,,,,,6e7ea171-05c2-468a-a050-9ed2c34fcc0c,3398,,"[9.6, 45.1]",3754015,84,,,,,-0.25553104,,Right Foot,,"[56.3, 32.9]",High Pass,,48.267277,,,Marouane Fellaini-Bakkioui,3296.0,,,,,,2,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,166,Manchester United,39,['80f89017-fa32-42cf-bad5-3a28b51a764d'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:39:12.376,Pass,
,,,,,,,,,,,,,,,,,2.116421,,,,,,,,,,,,be5b2ba7-e4d1-4fbf-919e-2693a4f6a1cf,3401,,"[56.8, 32.9]",3754015,84,,,,True,0.81241864,,,,"[71.2, 48.1]",High Pass,,20.938004,Unknown,,Wayne Mark Rooney,3538.0,,,,,,2,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,166,Manchester United,39,"['443d240d-b616-4c34-96f1-389a13eff247', 'cd8b8174-8ebc-4d8d-b87d-4605cec4da0a']",14,,,,,,,,,,,,,,,,,Manchester United,39,00:39:14.759,Pass,True
,,,,,,,,,,,,,,,,,1.899033,,,,,,,,,,,,c910cf9f-cd01-46f0-9a02-394ac16d3bae,3405,,"[49.6, 32.7]",3754015,84,,True,,,-1.1163712,,Right Foot,,"[64.5, 2.2]",Ground Pass,,33.944954,,,Aleksandar Kolarov,5596.0,,,,,Free Kick,2,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,167,Manchester City,36,['5fef6dc5-be63-421b-a1c5-126e431878ca'],42,,,,,,,,,,,,,,,,,Manchester City,36,00:39:42.517,Pass,
,,,,,,,,,,,,,,,,,0.239344,,,,,,,,,,,,09479a97-46fe-4ad1-8242-2a2592d36b74,3407,,"[67.7, 2.9]",3754015,84,,,,,0.3332443,,Left Foot,,"[72.9, 4.7]",Ground Pass,,5.5027266,Incomplete,,Kevin De Bruyne,3089.0,,,,,,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,167,Manchester City,36,"['2e2ec28e-132b-4772-9a9d-339e31199b32', '47d90a10-d4e3-49f1-a450-276e8c0d5d34']",44,,,,,,,,,,,,,,,,,Manchester City,36,00:39:44.947,Pass,
,,,,,,,,,,,,,,,,,1.134853,,,,,,,,,,,,5472e680-5998-4bc3-95e1-1794010d3c4a,3410,,"[75.2, 0.1]",3754015,84,,,,,0.9491364,,,,"[84.8, 13.5]",Low Pass,,16.483932,,,Kelechi Promise Iheanacho,3708.0,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,168,Manchester City,36,['60b79085-f542-4289-8eda-8d1b4dfd26e8'],54,,,,,,,,,,,,,,,,,Manchester City,36,00:39:54.363,Pass,
,,,,,,,,,,,,,,,,,1.354248,,,,,,,,,,,,08ba5387-2f0a-4d57-a20f-5674f3985726,3414,,"[83.5, 13.3]",3754015,84,,,,,-2.656558,,Left Foot,,"[76.1, 9.4]",Ground Pass,,8.364807,Incomplete,,Aleksandar Kolarov,5596.0,,,,,,2,From Throw In,Kelechi Promise Iheanacho,3708.0,Center Forward,168,Manchester City,36,"['aadc0ad9-cbc1-4d0e-b675-c6bc0f71b14c', 'c2b7c091-8e61-4f4e-a299-77d9cac5e9eb']",55,,,,,,,,,,,,,,,,,Manchester City,36,00:39:55.538,Pass,
,,,,,,,,,,,,,,,,,1.006874,,,,,,,,,,,,aadc0ad9-cbc1-4d0e-b675-c6bc0f71b14c,3416,,"[44.0, 70.7]",3754015,84,,,,,-0.17097612,,Right Foot,,"[57.9, 68.3]",Ground Pass,,14.105673,Incomplete,,Wayne Mark Rooney,3538.0,,,,,Recovery,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,168,Manchester City,36,"['08ba5387-2f0a-4d57-a20f-5674f3985726', '68308ad6-2f80-4eb2-a84a-63a9a46dd7e7', 'db2bd17c-edff-4dc7-87cf-e3433f5c2516']",56,,,,,,,,,,,,,,,,,Manchester United,39,00:39:56.892,Pass,
,,,,,,,,,,,,,,,,,2.611956,,,,,,,,,,,,db2bd17c-edff-4dc7-87cf-e3433f5c2516,3418,,"[62.2, 11.8]",3754015,84,,,,,0.5222571,,Left Foot,,"[93.3, 29.7]",High Pass,,35.883423,Incomplete,,,,,,,,Recovery,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,168,Manchester City,36,"['aadc0ad9-cbc1-4d0e-b675-c6bc0f71b14c', 'ed80e779-9465-4ea5-9b51-1534ef2d6d5b']",57,,,,,,,,,,,,,,,,,Manchester City,36,00:39:57.899,Pass,
,,,,,,,,,,,,,,,,,2.545016,,,,,,,,,,,,b6cc9d56-90a5-4bbb-9790-f5aafb0785f3,3420,,"[63.9, 45.4]",3754015,85,,,,,-1.7046072,,Head,,"[62.5, 35.0]",High Pass,,10.493808,,,Marouane Fellaini-Bakkioui,3296.0,,,,,Recovery,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,169,Manchester United,39,['55d809a7-297a-4f9f-8778-637200a4aa74'],4,,,,,,,,,,,,,,,,,Manchester United,39,00:40:04.262,Pass,
,,,,,,,,,,,,,,,,,1.826257,,,,,,,,,,,,43541f22-bfc5-48a3-b8d7-315957239d18,3423,,"[62.8, 34.1]",3754015,85,,,,,-2.425849,,Right Foot,,"[51.3, 24.1]",Low Pass,,15.239751,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,2,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,169,Manchester United,39,"['e8698ecc-2fcd-44af-9d60-e40c9cdd7b66', 'fcc42e51-39a2-46f2-ae3c-6c519bdfab67']",6,,,,,,,,,,,,,,,,,Manchester United,39,00:40:06.807,Pass,True
,,,,,,,,,,,,,,,,,1.955892,,,,,,,,,,,,1fe679c4-0be5-42c9-996b-284a4a56a12a,3426,,"[52.5, 23.3]",3754015,85,,,,,0.3482409,,Right Foot,,"[82.8, 34.3]",High Pass,,32.23492,Incomplete,,,,,,,,,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Back,169,Manchester United,39,"['6e8312a1-b44f-43de-b3f6-02014a41af0d', 'f3e74f02-8871-4148-bd56-53b9258dd8d3']",8,,,,,,,,,,,,,,,,,Manchester United,39,00:40:08.633,Pass,True
,,,,,,,,,,,,,,,,,3.323356,,,,,,,,,,,,52dd7a94-85bb-4d16-a09b-fc87eb632d21,3429,,"[40.4, 46.6]",3754015,85,,,,,-0.29427955,,Right Foot,,"[102.1, 27.9]",High Pass,,64.47154,,,Kelechi Promise Iheanacho,3708.0,,,,,,2,From Counter,Vincent Kompany,3101.0,Right Center Back,170,Manchester City,36,['a57c789c-1389-4a32-a275-07a5a2dc0b50'],12,,,,,,,,,,,,,,,,,Manchester City,36,00:40:12.974,Pass,
,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,9aad8116-8dc8-4477-a1d5-f67e72edb816,3434,,"[17.6, 56.8]",3754015,85,,,,,-2.634494,,Right Foot,,"[15.8, 55.8]",Ground Pass,,2.0591261,Incomplete,,Phil Jones,3314.0,,,,,Recovery,2,From Counter,Matteo Darmian,4587.0,Right Back,170,Manchester City,36,"['1adbe770-91ac-465f-b802-aca08db1f627', 'dab63fb8-2157-48e2-8045-ea1098adf02d', 'f628d764-156c-45c0-b2c4-67acd6409cfe']",18,,,,,,,,,,,,,,,,,Manchester United,39,00:40:18.266,Pass,True
,,,,,,,,,,,,,,,,,1.003303,,,,,,,,,,,,e084414e-1353-4de7-b654-0a63fd72ffc6,3439,,"[85.5, 0.1]",3754015,85,,,,,2.2522757,,,,"[78.2, 9.1]",Low Pass,,11.588356,,,Martín Gastón Demichelis,19288.0,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,171,Manchester City,36,['bc8c2650-8669-4699-bf13-40ba4a0507ac'],42,,,,,,,,,,,,,,,,,Manchester City,36,00:40:42.602,Pass,
,,,,,,,,,,,,,,,,,1.232807,,,,,,,,,,,,79a7ce42-6f0c-4f8f-9253-f3c7abd9ccd9,3442,,"[77.3, 8.4]",3754015,85,,,,,-0.3926375,,Right Foot,,"[87.2, 4.3]",Low Pass,,10.715409,,,Aleksandar Kolarov,5596.0,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Defensive Midfield,171,Manchester City,36,['2fa5f20e-716c-41fd-95a7-818ff2f253f0'],43,,,,,,,,,,,,,,,,,Manchester City,36,00:40:43.645,Pass,
,,,,,,,,,,,,,,,,,5.343791,,,,,,,,,,,,9ff21ffc-e15e-49e8-a450-b608fbec5aa8,3448,,"[85.8, 7.1]",3754015,86,,,,,1.0605074,,Left Foot,True,"[120.0, 68.2]",High Pass,,70.020355,Out,,,,,True,,,Free Kick,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,172,Manchester City,36,,14,,,,,,,,,,,,,,,,,Manchester City,36,00:41:14.333,Pass,
,,,,,,,,,,,,,,,,,3.244913,,,,,,,,,,,,13a608a9-7eea-47f1-b860-f9b1a47c931d,3449,,"[6.0, 36.0]",3754015,86,,True,,,0.0,,Right Foot,,"[72.6, 36.0]",High Pass,,66.6,Unknown,,Marouane Fellaini-Bakkioui,3296.0,,,,,Goal Kick,2,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,173,Manchester United,39,['e43a31c4-7100-474d-8f8f-9730d38521ca'],43,,,,,,,,,,,,,,,,,Manchester United,39,00:41:43.679,Pass,
,,,,,,,,,,,,,,,,,2.632195,,,,,,,,,,,,88ea3976-d8b8-4a87-bc71-bc46aff819cb,3453,,"[72.6, 36.0]",3754015,87,,,,,0.4078397,,Right Foot,,"[109.4, 51.9]",High Pass,,40.088028,,,Marouane Fellaini-Bakkioui,3296.0,,,,,Free Kick,2,From Free Kick,Ander Herrera Agüera,3606.0,Center Attacking Midfield,174,Manchester United,39,['5b7f1788-2963-453c-9c5e-938cd4cc3812'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:42:10.938,Pass,
,,,,,,,,,,,,,,,,,0.661532,,,,,,,,,,,,81f4f521-6edb-4152-b3f5-7b5c151b208f,3456,,"[109.4, 51.9]",3754015,87,,,,True,-1.7172805,c72ba08d-c520-4a29-965a-30fe11c08c6a,,,"[108.5, 45.8]",Low Pass,,6.166036,,,Chris Smalling,10958.0,True,,,,,2,From Free Kick,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,174,Manchester United,39,"['51edef32-c1ec-46eb-ad8b-ca25e8725f38', 'a700db93-5dfa-430d-86b9-9679d86ef6f3']",13,,,,,,,,,,,,,,,,,Manchester United,39,00:42:13.570,Pass,True
,,,,,,,,,,,,,,,,,1.548635,,,,,,,,,,,,50311cad-61f1-4222-b54b-ed003321ab8e,3461,,"[120.0, 80.0]",3754015,87,,,,,-1.834194,,Right Foot,,"[110.4, 44.4]",High Pass,,36.87167,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Ander Herrera Agüera,3606.0,Center Attacking Midfield,175,Manchester United,39,['a77626a7-eb2f-41ba-8f84-402c24d8427b'],42,,,,,,,,,,,,,,,,,Manchester United,39,00:42:42.204,Pass,
,,,,,,,,,,,,,,,,,2.320612,,,,,,,,,,,,15d1a05c-9f73-4c7c-ad69-12d1914dc391,3469,,"[91.4, 0.1]",3754015,88,,True,,,1.7709117,,,,"[87.1, 21.3]",High Pass,,21.63169,,,Wayne Mark Rooney,3538.0,,,,,Throw-in,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,176,Manchester United,39,['031cfbc6-1201-4a14-ba7f-278aadc80f88'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:43:07.083,Pass,
,,,,,,,,,,,,,,,,,2.646554,,,,,,,,,,,,10659c7d-7744-4435-92ea-157c8eb8e1ca,3471,,"[87.5, 22.2]",3754015,88,,,,,2.3980305,,Right Foot,,"[76.3, 32.5]",Low Pass,,15.21611,,,Ander Herrera Agüera,3606.0,,,,,,2,From Throw In,Wayne Mark Rooney,3538.0,Center Forward,176,Manchester United,39,['da0ae0ca-8688-41f1-ad9c-40583e7c9eff'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:43:10.194,Pass,
,,,,,,,,,,,,,,,,,2.927921,,,,,,,,,,,,84561dfe-67c4-413c-a676-ea824d6e901d,3474,,"[75.8, 34.3]",3754015,88,,,,,1.4224956,,Right Foot,,"[82.0, 75.8]",Ground Pass,,41.960575,,,Matteo Darmian,4587.0,,True,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,176,Manchester United,39,['3e64661a-9ce8-4aa2-aed6-92464fa7bd06'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:43:12.881,Pass,
,,,,,,,,,,,,,,,,,0.73913,,,,,,,,,,,,e3ef9110-090f-43a8-8eee-7426bc83a156,3477,,"[83.2, 75.8]",3754015,88,,,,,0.21109334,,Right Foot,,"[91.6, 77.6]",Ground Pass,,8.5906925,,,Jesse Lingard,3293.0,,,,,,2,From Throw In,Matteo Darmian,4587.0,Right Back,176,Manchester United,39,['33f575b1-2057-462e-8ead-74dfc9510ddc'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:43:15.849,Pass,
,,,,,,,,,,,,,,,,,1.249276,,,,,,,,,,,,16987567-aeb0-4569-9b40-67e735360fcf,3488,,"[34.7, 8.9]",3754015,88,,,,,0.9342881,,Right Foot,,"[43.2, 20.4]",Low Pass,,14.300349,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Fernando Francisco Reges,16003.0,Left Defensive Midfield,177,Manchester City,36,"['608608e2-34f9-49d6-b4f9-68ccabcc51cb', 'd7fc4f4c-7d9a-40be-b22f-02a95ad81881']",22,,,,,,,,,,,,,,,,,Manchester City,36,00:43:22.439,Pass,True
,,,,,,,,,,,,,,,,,1.99612,,,,,,,,,,,,e4f48e2a-cf4f-4718-8506-78c40fef5e13,3494,,"[72.9, 38.8]",3754015,89,,,,,-1.5515679,,Right Foot,,"[73.4, 12.8]",Ground Pass,,26.004807,,,Nicolás Hernán Otamendi,3090.0,,,,,Free Kick,2,From Free Kick,Martín Gastón Demichelis,19288.0,Right Defensive Midfield,178,Manchester City,36,['cd83cf23-c93e-4a12-a261-a86d8b845d34'],1,,,,,,,,,,,,,,,,,Manchester City,36,00:44:01.934,Pass,
,,,,,,,,,,,,,,,,,1.458714,,,,,,,,,,,,6260dcdf-4a98-4687-ac88-ab684e775b5d,3497,,"[73.7, 12.6]",3754015,89,,,,,-0.7272115,,Right Foot,,"[84.6, 2.9]",Ground Pass,,14.591093,,,Aleksandar Kolarov,5596.0,,,,,,2,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,178,Manchester City,36,['dc73d763-4d23-4195-a65c-e095dd65505d'],4,,,,,,,,,,,,,,,,,Manchester City,36,00:44:04.010,Pass,
,,,,,,,,,,,,,,,,,1.262085,,,,,,,,,,,,bfa7a47f-43a7-476d-893f-2254a93d6b1c,3501,,"[83.7, 3.4]",3754015,89,,,,,-0.19270076,,Left Foot,,"[100.1, 0.2]",Ground Pass,,16.709278,Out,,Kevin De Bruyne,3089.0,,,,,,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,178,Manchester City,36,"['6cdaa366-b7da-4aa4-b517-c86fad233776', '73561a55-2ad1-4985-a345-d52d94677bd6']",8,,,,,,,,,,,,,,,,,Manchester City,36,00:44:08.153,Pass,True
,,,,,,,,,,,,,,,,,1.376514,,,,,,,,,,,,ec001ec0-b2c2-4ae3-8dbb-4c25ce01c652,3503,,"[21.5, 80.0]",3754015,89,,True,,,-1.5865431,,,,"[21.3, 67.3]",Low Pass,,12.701574,,,Morgan Schneiderlin,3600.0,,,,,Throw-in,2,From Throw In,Matteo Darmian,4587.0,Right Back,179,Manchester United,39,['a0945217-9cef-427d-b2e4-f34cf6f42e86'],13,,,,,,,,,,,,,,,,,Manchester United,39,00:44:13.803,Pass,
,,,,,,,,,,,,,,,,,0.963291,,,,,,,,,,,,3d84d158-09b8-4d1f-a778-8c01bb0832bc,3505,,"[23.9, 67.8]",3754015,89,,True,,,1.9059689,,Left Foot,,"[20.8, 76.7]",Ground Pass,,9.424437,,,Matteo Darmian,4587.0,,,,,,2,From Throw In,Morgan Schneiderlin,3600.0,Right Defensive Midfield,179,Manchester United,39,['d10b26f2-4e28-4bd4-8ccb-e55ff711e2d4'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:44:15.407,Pass,
,,,,,,,,,,,,,,,,,2.494998,,,,,,,,,,,,4a706404-14a3-41bd-8fa4-e692c00cea25,3507,,"[21.3, 76.7]",3754015,89,,,,,-0.7724119,,Right Foot,,"[56.4, 42.5]",High Pass,,49.006634,Incomplete,,,,,,,,,2,From Throw In,Matteo Darmian,4587.0,Right Back,179,Manchester United,39,['b3a03f04-8411-4e6d-a0ba-494163310529'],17,,,,,,,,,,,,,,,,,Manchester United,39,00:44:17.803,Pass,
,,,,,,,,,,,,,,,,,2.307112,,,,,,,,,,,,b3a03f04-8411-4e6d-a0ba-494163310529,3508,,"[63.7, 37.6]",3754015,89,,,,,2.2738726,,Head,,"[49.8, 54.0]",Low Pass,,21.49814,,,Bacary Sagna,7110.0,,,,,Recovery,2,Regular Play,Martín Gastón Demichelis,19288.0,Right Defensive Midfield,180,Manchester City,36,"['49402bfd-a4fa-4406-96dd-0977e7e01acb', '4a706404-14a3-41bd-8fa4-e692c00cea25']",20,,,,,,,,,,,,,,,,,Manchester City,36,00:44:20.298,Pass,
,,,,,,,,,,,,,,,,,1.405926,,,,,,,,,,,,f52c06c7-40c1-4c93-b1f5-e0c4d5a2e9e9,3511,,"[49.8, 54.0]",3754015,89,,,,,-2.3561945,,Right Foot,,"[38.8, 43.0]",Ground Pass,,15.556349,,,Vincent Kompany,3101.0,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,180,Manchester City,36,['1998c75f-6824-4e20-9c91-e1e43d064ec5'],22,,,,,,,,,,,,,,,,,Manchester City,36,00:44:22.645,Pass,
,,,,,,,,,,,,,,,,,2.717761,,,,,,,,,,,,e90bf1b6-38dc-495b-8ac3-624c21339f56,3514,,"[38.8, 43.0]",3754015,89,,,,,-0.7778416,,Right Foot,,"[78.8, 3.6]",High Pass,,56.14588,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Vincent Kompany,3101.0,Right Center Back,180,Manchester City,36,['f65fa17e-0d18-4fd3-8bae-6f8661d2aaaa'],25,,,,,,,,,,,,,,,,,Manchester City,36,00:44:25.129,Pass,
,,,,,,,,,,,,,,,,,1.031259,,,,,,,,,,,,a2aae9b6-319a-4c28-84dc-c7a41866aea9,3519,,"[90.3, 0.1]",3754015,89,,,,,2.9115064,,,,"[79.2, 2.7]",Low Pass,,11.400438,,,Fernando Francisco Reges,16003.0,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,181,Manchester City,36,['bf92e4bc-bca8-493c-8c20-eefebfdfe305'],41,,,,,,,,,,,,,,,,,Manchester City,36,00:44:41.824,Pass,
,,,,,,,,,,,,,,,,,0.868427,,,,,,,,,,,,ef62b88f-371d-4932-86fd-803a5b90fbdc,3522,,"[79.4, 2.7]",3754015,89,,,,,-0.112028964,,Right Foot,,"[87.4, 1.8]",Ground Pass,,8.050466,,,Aleksandar Kolarov,5596.0,,,,,,2,From Throw In,Fernando Francisco Reges,16003.0,Left Defensive Midfield,181,Manchester City,36,['214c9c26-b0b1-4d5d-a92e-f8852d546e1c'],43,,,,,,,,,,,,,,,,,Manchester City,36,00:44:43.800,Pass,
,,,,,,,,,,,,,,,,,0.216888,,,,,,,,,,,,031cc610-c155-4c41-b8f0-0558226db845,3526,,"[89.9, 2.2]",3754015,89,,,,,0.9467733,,Left Foot,,"[91.7, 4.7]",Low Pass,,3.0805843,Incomplete,,Kevin De Bruyne,3089.0,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,181,Manchester City,36,"['4bae7c79-a22c-410a-b02a-263b3ad0c315', 'eb10fb1e-bf4c-46fa-aa8d-07affde27552']",45,,,,,,,,,,,,,,,,,Manchester City,36,00:44:45.547,Pass,
,,,,,,,,,,,,,,,,,1.677581,,,,,,,,,,,,94ba9b78-2c40-48fb-a1f8-f4ef66bd5561,3529,,"[120.0, 0.1]",3754015,90,,,,,1.7108136,,Right Foot,,"[113.7, 44.8]",High Pass,True,45.141777,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Kevin De Bruyne,3089.0,Left Wing,182,Manchester City,36,['860c5e57-8c1d-43ad-918e-348ab77681a9'],9,,,,,,,,,,,,,,,,,Manchester City,36,00:45:09.472,Pass,
,,,,,,,,,,,,,,,,,1.605128,,,,,,,,,,,,a521c0a8-721e-49f1-a64a-57b183f76e11,3534,,"[92.7, 26.8]",3754015,90,,,,True,0.16514868,,,,"[102.3, 28.4]",High Pass,,9.73242,,,Martín Gastón Demichelis,19288.0,,,,,Recovery,2,From Corner,Fernando Luiz Rosa,3054.0,Center Attacking Midfield,182,Manchester City,36,"['20aa1b50-6824-47dd-9d94-17c54ec1b10e', '5ec2da3a-64ad-410d-9ff0-be59fccc6831']",15,,,,,,,,,,,,,,,,,Manchester City,36,00:45:15.649,Pass,True
,,,,,,,,,,,,,,,,,1.5325,,,,,,,,,,,,5b861169-6beb-42f9-a7d2-01310df4073b,3536,,"[102.3, 28.4]",3754015,90,,,,True,-0.9532941,,,,"[107.2, 21.5]",High Pass,,8.46286,Incomplete,,Kevin De Bruyne,3089.0,,,,,,2,From Corner,Martín Gastón Demichelis,19288.0,Right Defensive Midfield,182,Manchester City,36,"['6d5f4a0e-a3d5-4899-9e48-801e06004315', 'a20ed49c-954a-45e5-bb1a-d1781175c5e5', 'babc8650-f5e1-4b16-90e8-b1fae4a0e59f']",17,,,,,,,,,,,,,,,,,Manchester City,36,00:45:17.255,Pass,True
,,,,,,,,,,,,,,,,,2.933407,,,,,,,,,,,,dedb9430-dbb6-4b86-99e2-9b57f69e285f,3540,,"[40.2, 10.6]",3754015,90,,,,,-0.25962964,,Left Foot,,"[78.6, 0.4]",High Pass,,39.731598,Out,,Kevin De Bruyne,3089.0,,,,,Recovery,2,From Corner,Bacary Sagna,7110.0,Right Back,182,Manchester City,36,['077f7d24-5e37-4f3b-9148-42182c9654e8'],24,,,,,,,,,,,,,,,,,Manchester City,36,00:45:24.194,Pass,
,,,,,,,,,,,,,,,,,1.443477,,,,,,,,,,,,7a71369a-1670-417e-9d40-92474030f5fc,3542,,"[36.0, 80.0]",3754015,90,,,,,-2.6690958,,,,"[27.0, 75.4]",Low Pass,,10.107423,,,Phil Jones,3314.0,,,,,Throw-in,2,From Throw In,Matteo Darmian,4587.0,Right Back,183,Manchester United,39,['35489eb5-7c8e-466c-9446-1f85a81e21be'],35,,,,,,,,,,,,,,,,,Manchester United,39,00:45:35.196,Pass,
,,,,,,,,,,,,,,,,,2.131017,,,,,,,,,,,,414c7cbb-5639-4700-8f07-539f5b00a557,3545,,"[17.2, 69.3]",3754015,90,,,,,-2.032769,,Right Foot,,"[5.3, 45.4]",Ground Pass,,26.698689,,,David de Gea Quintana,3333.0,,,,,,2,From Throw In,Phil Jones,3314.0,Right Center Back,183,Manchester United,39,['fdf53d35-7de4-4c0b-8372-9c04906ac289'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:45:37.948,Pass,
,,,,,,,,,,,,,,,,,3.856652,,,,,,,,,,,,e5f50b36-5af0-4208-85a4-4182a575c6ef,3548,,"[5.3, 45.4]",3754015,90,,,,,0.02693959,,Right Foot,,"[72.1, 47.2]",High Pass,,66.82425,Incomplete,,,,,,,,,2,From Throw In,David de Gea Quintana,3333.0,Goalkeeper,183,Manchester United,39,['6e699f8c-6811-4917-889c-5a97f10cede2'],40,,,,,,,,,,,,,,,,,Manchester United,39,00:45:40.119,Pass,
,,,,,,,,,,,,,,,,,1.640083,,,,,,,,,,,,e6835779-e631-4eb9-8b0d-4cf9faeefbbf,3550,,"[60.3, 24.5]",3754015,90,,,,True,0.15188245,,,,"[79.9, 27.5]",High Pass,,19.828262,Incomplete,,Anthony Martial,20039.0,,,,,Recovery,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,183,Manchester United,39,"['254cbdc8-ba9d-4226-870d-5f988c1d690c', '88dcd701-5c15-4a3a-ac5c-1dd7774e0816', 'f8328d09-731b-48d3-856c-2ee3d2082dae']",47,,,,,,,,,,,,,,,,,Manchester United,39,00:45:47.225,Pass,True
,,,,,,,,,,,,,,,,,1.095337,,,,,,,,,,,,f8328d09-731b-48d3-856c-2ee3d2082dae,3553,,"[40.2, 52.6]",3754015,90,,,,,-0.74837804,,Head,,"[48.6, 44.8]",Low Pass,,11.462984,,,Martín Gastón Demichelis,19288.0,,,,,Recovery,2,Regular Play,Bacary Sagna,7110.0,Right Back,184,Manchester City,36,"['606c5f1c-028c-4719-a49b-f45d66e83a01', 'e6835779-e631-4eb9-8b0d-4cf9faeefbbf']",48,,,,,,,,,,,,,,,,,Manchester City,36,00:45:48.865,Pass,
,,,,,,,,,,,,,,,,,3.255166,,,,,,,,,,,,46fe4cc8-c45a-481a-aa03-48f34d057a13,3556,,"[48.6, 44.8]",3754015,90,,,,,3.1343465,,Right Foot,,"[7.2, 45.1]",High Pass,,41.40109,,,Joe Hart,3291.0,,,,,,2,Regular Play,Martín Gastón Demichelis,19288.0,Right Defensive Midfield,184,Manchester City,36,['661103a6-b680-4fc0-8a66-ffd1f720dbe0'],50,,,,,,,,,,,,,,,,,Manchester City,36,00:45:50.000,Pass,
