ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,2.580715,,,,,,,,,,,,c2480a4e-0b65-4823-8130-ef6fb10f96ea,2179,,"[14.4, 58.2]",3754011,56,,,,,-0.31946746,,Right Foot,,,"[67.0, 40.8]",,High Pass,,55.403248,Incomplete,,,,,,,,2,From Corner,Maarten Stekelenburg,20201.0,Goalkeeper,118,Southampton,25,['1a930899-f0e7-41d3-96bd-1cd2a461ede9'],34,,,,,,,,,,,,,,,,,Southampton,25,00:11:34.267,Pass,
,,,,,,,,,,,,,2.017296,,,,,,,,,,,,cfb44727-207a-44a3-a89e-5658d2637f3d,2182,,"[53.3, 39.6]",3754011,56,,,,,-2.3719,,Right Foot,,,"[43.6, 30.2]",,Ground Pass,,13.507405,,,Daley Blind,3311.0,,,,,2,Regular Play,Chris Smalling,10958.0,Right Center Back,119,Manchester United,39,['afa87edc-8587-4d1e-8c63-66ab4f3f6d58'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:11:38.577,Pass,
,,,,,,,,,,,,,1.28314,,,,,,,,,,,,e195f4d1-f988-4361-878c-1fd6422af2ea,2185,,"[42.6, 31.1]",3754011,56,,,,,1.1420183,,Left Foot,,,"[49.0, 45.1]",,Ground Pass,,15.393505,,,Michael Carrick,4751.0,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,119,Manchester United,39,['58f747a7-1fc6-4f1c-8541-cf6b13038eda'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:11:44.001,Pass,
,,,,,,,,,,,,,1.777071,,,,,,,,,,,,4521a234-b265-48f0-9b62-d8efa06250bf,2188,,"[49.0, 45.1]",3754011,56,,,,,1.7412862,,Right Foot,,,"[44.3, 72.4]",,Ground Pass,,27.701624,,,Luis Antonio Valencia Mosquera,3267.0,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,119,Manchester United,39,['c6f9a6dd-ed36-40d9-a5c9-358f5beeb4e2'],46,,,,,,,,,,,,,,,,,Manchester United,39,00:11:46.718,Pass,
,,,,,,,,,,,,,0.846123,,,,,,,,,,,,5cb3ea8d-1d39-46a9-8054-88a8896da07e,2191,,"[44.3, 72.4]",3754011,56,,,,,-0.54702735,,Right Foot,,,"[57.6, 64.3]",,Ground Pass,,15.572412,,,Wayne Mark Rooney,3538.0,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,119,Manchester United,39,['b4bcea7f-fc06-40fd-9aed-af81e01d5db7'],50,,,,,,,,,,,,,,,,,Manchester United,39,00:11:50.613,Pass,
,,,,,,,,,,,,,1.082173,,,,,,,,,,,,27f67e5d-0d57-4781-aef3-0a9c9f2d4915,2194,,"[55.1, 64.3]",3754011,56,,,,,-2.97531,,Right Foot,,,"[40.8, 61.9]",,Low Pass,,14.5,,,Michael Carrick,4751.0,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,119,Manchester United,39,['75d04024-3629-43f3-ad7b-b236aa2b1f0b'],52,,,,,,,,,,,,,,,,,Manchester United,39,00:11:52.566,Pass,
,,,,,,,,,,,,,2.737701,,,,,,,,,,,,7bdb7656-8798-4aac-81d9-6d1e739d91d8,2197,,"[34.3, 60.6]",3754011,56,,,,,-2.6373384,,Left Foot,,,"[4.4, 44.1]",,Ground Pass,,34.15055,,,David de Gea Quintana,3333.0,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,119,Manchester United,39,['8b1b802e-50f7-4796-89dc-822d52024214'],54,,,,,,,,,,,,,,,,,Manchester United,39,00:11:54.960,Pass,
,,,,,,,,,,,,,2.552022,,,,,,,,,,,,4ffa831e-4717-4e1b-8ed9-d51bb6861446,2201,,"[3.9, 47.6]",3754011,56,,,,,0.16171108,,Right Foot,,,"[51.1, 55.3]",,High Pass,,47.823948,Incomplete,,,,,,,,2,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,119,Manchester United,39,['cb5bcb6d-5b03-4bdf-a0da-0f1f42dda558'],58,,,,,,,,,,,,,,,,,Manchester United,39,00:11:58.997,Pass,
,,,,,,,,,,,,,1.207304,,,,,,,,,,,,11a85c74-650a-4e1d-bf4c-7f7f51eab354,2204,,"[71.8, 27.3]",3754011,57,,,,,0.75976276,,Left Foot,,,"[77.8, 33.0]",,Ground Pass,,8.275868,,,Steven Davis,3828.0,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Left Back,120,Southampton,25,['79e176de-c358-4b15-ae18-24a74f76002c'],2,,,,,,,,,,,,,,,,,Southampton,25,00:12:02.258,Pass,
,,,,,,,,,,,,,0.85698,,,,,,,,,,,,dfbc368b-946f-462b-ba5d-9ff1e6eea063,2207,,"[76.7, 23.3]",3754011,57,,,,,-1.4288993,,Right Foot,,,"[78.7, 9.3]",,Ground Pass,,14.142136,,,Rhu-endly Martina,3590.0,,,,,2,Regular Play,Steven Davis,3828.0,Left Center Midfield,120,Southampton,25,['9aa9dcd1-c3a7-4df4-971b-8c8012020109'],5,,,,,,,,,,,,,,,,,Southampton,25,00:12:05.480,Pass,
,,,,,,,,,,,,,0.918792,,,,,,,,,,,,f126fa94-f782-479b-a623-75f4abfd6744,2210,,"[78.7, 9.3]",3754011,57,,,,,2.9257119,,Left Foot,,,"[67.3, 11.8]",,Ground Pass,,11.670904,,,Victor Wanyama,3098.0,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Left Back,120,Southampton,25,['f9087158-0ef0-4167-923b-7f083541755c'],8,,,,,,,,,,,,,,,,,Southampton,25,00:12:08.805,Pass,
,,,,,,,,,,,,,1.505297,,,,,,,,,,,,2d1fd37e-5c37-4ca7-8668-e3a14f67f4be,2213,,"[65.3, 12.2]",3754011,57,,,,,1.4924587,,Right Foot,,,"[67.6, 41.5]",,Ground Pass,,29.390135,,,José Miguel da Rocha Fonte,3960.0,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Center Midfield,120,Southampton,25,['afb76cec-d9ec-4926-9196-33994b3a785d'],10,,,,,,,,,,,,,,,,,Southampton,25,00:12:10.732,Pass,
,,,,,,,,,,,,,0.933176,,,,,,,,,,,,b554bbc0-2b3b-4a84-a3fc-1848a0f9aeb4,2216,,"[70.5, 44.9]",3754011,57,,,,,0.3886895,,Right Foot,,,"[81.0, 49.2]",,Ground Pass,,11.346365,,,Sadio Mané,3629.0,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,120,Southampton,25,['618f5d5f-a26e-4508-a657-3cee3c6eed85'],13,,,,,,,,,,,,,,,,,Southampton,25,00:12:13.897,Pass,
,,,,,,,,,,,,,0.96492,,,,,,,,,,,,0ef6be96-1c70-4912-8df6-7e2ca01d8eee,2221,,"[38.4, 31.1]",3754011,57,,,,,1.849096,,Left Foot,,,"[36.8, 36.7]",,Ground Pass,,5.824088,,,Michael Carrick,4751.0,,,,Recovery,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Back,121,Manchester United,39,['405249ae-be93-47fe-826a-fb430f4db2b1'],16,,,,,,,,,,,,,,,,,Manchester United,39,00:12:16.297,Pass,
,,,,,,,,,,,,,1.081138,,,,,,,,,,,,ff036b39-b90e-4237-8168-f5d7daa58a09,2224,,"[36.8, 36.7]",3754011,57,,,,,-2.2811909,,Right Foot,,,"[28.8, 27.4]",,Ground Pass,,12.267437,,,Daley Blind,3311.0,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,121,Manchester United,39,['73cc86f2-272e-41c0-8d7f-fec0433583bd'],17,,,,,,,,,,,,,,,,,Manchester United,39,00:12:17.302,Pass,
,,,,,,,,,,,,,1.266179,,,,,,,,,,,,034dbcb1-e851-46d9-a581-46655b9b94d7,2226,,"[30.4, 23.2]",3754011,57,,True,,,-0.81813204,,Right Foot,,,"[49.6, 2.7]",,Ground Pass,,28.087185,,,Memphis Depay,2988.0,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,121,Manchester United,39,['d7cae59e-8040-47ee-bc21-903367db1f2d'],20,,,,,,,,,,,,,,,,,Manchester United,39,00:12:20.308,Pass,
,,,,,,,,,,,,,2.596185,,,,,,,,,,,,08725684-b98b-4703-a6bf-a789cfc4a5a0,2230,,"[48.3, 2.7]",3754011,57,,,,,3.0371704,,Right Foot,,,"[25.4, 5.1]",,Ground Pass,,23.025421,,,Daley Blind,3311.0,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,121,Manchester United,39,['87ba562c-1ce1-4771-a7fa-a4ab09bd92c7'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:12:21.628,Pass,
,,,,,,,,,,,,,2.713873,,,,,,,,,,,,b04efdb8-86d4-4abf-a576-b27e802ad711,2233,,"[20.4, 6.1]",3754011,57,,,,,1.9740393,,Left Foot,,,"[7.9, 35.4]",,Ground Pass,,31.854984,,,David de Gea Quintana,3333.0,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,121,Manchester United,39,['1b6cc094-da6e-4d41-8ad0-cf92bd79d284'],25,,,,,,,,,,,,,,,,,Manchester United,39,00:12:25.036,Pass,
,,,,,,,,,,,,,3.882231,,,,,,,,,,,,b5b79ef3-f383-4ece-bf67-3da555ba0164,2236,,"[10.9, 42.4]",3754011,57,,,,,-0.101372756,,Right Foot,,,"[74.8, 35.9]",,High Pass,,64.229744,Incomplete,,Anthony Martial,20039.0,,,,,2,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,121,Manchester United,39,"['6aa09d36-a055-43c3-b15f-8ec5121ea1a5', 'e406bb2f-daf6-4bb9-af7a-8f414e22cec4']",36,,,,,,,,,,,,,,,,,Manchester United,39,00:12:36.643,Pass,
,,,,,,,,,,,,,2.069737,,,,,,,,,,,,6aa09d36-a055-43c3-b15f-8ec5121ea1a5,2239,,"[45.3, 44.2]",3754011,57,,,,True,1.6814536,,,,,"[45.0, 46.9]",,High Pass,,2.7166154,,,Victor Wanyama,3098.0,,,,Recovery,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,122,Southampton,25,"['69c51408-2805-49f2-88e2-473658b9e0e8', 'abc0c3a2-4b16-4add-ab30-4bc25181f08a', 'b5b79ef3-f383-4ece-bf67-3da555ba0164']",40,,,,,,,,,,,,,,,,,Southampton,25,00:12:40.525,Pass,True
,,,,,,,,,,,,,4.14906,,,,,,,,,,,,9b0b4b56-d32c-4dc6-91e2-6e22108d1bd9,2243,,"[56.5, 76.7]",3754011,57,,,,,-0.11690833,,Right Foot,,,"[114.4, 69.9]",,Low Pass,,58.297943,Incomplete,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Center Midfield,122,Southampton,25,['1475df17-7c32-48e6-99c0-5a9a47f47ddd'],46,,,,,,,,,,,,,,,,,Southampton,25,00:12:46.527,Pass,
,,,,,,,,,,,,,1.149531,,,,,,,,,,,,2eb287de-3faf-406a-bfac-fc80dc47880f,2246,,"[120.0, 80.0]",3754011,58,,,,,-1.730997,b54b59e0-bed5-4054-b5cf-54ceaf9fac83,Left Foot,,,"[114.7, 47.2]",,High Pass,True,33.22544,,,José Miguel da Rocha Fonte,3960.0,True,,Inswinging,Corner,2,From Corner,Dušan Tadić,3831.0,Left Wing,123,Southampton,25,['f58b1e5a-c58c-464f-8e3a-6d32607b89d8'],22,,,,,,,,,,,,,,,,,Southampton,25,00:13:22.433,Pass,
,,,,,,,,,,,,,0.781136,,,,,,,,,,,,76b32d00-1986-49de-8b1e-7c30b859d20d,2254,,"[100.8, 71.9]",3754011,58,,,,,-1.2245466,,Left Foot,True,,"[110.0, 46.4]",,High Pass,,27.108854,Incomplete,,,,,,,,2,From Corner,Dušan Tadić,3831.0,Left Wing,123,Southampton,25,['b62cbe64-88bc-410e-abe3-b25a00550e3a'],32,,,,,,,,,,,,,,,,,Southampton,25,00:13:32.060,Pass,
,,,,,,,,,,,,,1.325616,,,,,,,,,,,,f2f26dcd-953a-48c7-b0b6-baa1a42f5e69,2256,,"[78.8, 72.5]",3754011,58,,,,,0.32447535,,Right Foot,,,"[89.8, 76.2]",,High Pass,,11.605602,,,Dušan Tadić,3831.0,,,,Recovery,2,From Corner,Steven Davis,3828.0,Left Center Midfield,123,Southampton,25,['9112efe8-0f3e-4083-8feb-7588bb84a5aa'],35,,,,,,,,,,,,,,,,,Southampton,25,00:13:35.362,Pass,
,,,,,,,,,,,,,0.960631,,,,,,,,,,,,9dcbea92-1b85-4e01-b381-fe2c1bed54e7,2259,,"[98.8, 75.4]",3754011,58,,,,,2.4668517,,Left Foot,,,"[96.8, 77.0]",,Ground Pass,,2.5612497,,,Sadio Mané,3629.0,,,,,2,From Corner,Dušan Tadić,3831.0,Left Wing,123,Southampton,25,['54f550d5-0288-4b42-8185-200a62075d4e'],39,,,,,,,,,,,,,,,,,Southampton,25,00:13:39.060,Pass,
,,,,,,,,,,,,,0.725816,,,,,,,,,,,,c56caaf1-906f-42d0-94f7-fb6041075b83,2262,,"[96.8, 77.0]",3754011,58,,,,,0.34555557,,Right Foot,,,"[99.3, 77.9]",,Ground Pass,,2.657066,,,Dušan Tadić,3831.0,,,,,2,From Corner,Sadio Mané,3629.0,Center Attacking Midfield,123,Southampton,25,['39a7cd0e-3efc-4fd1-9c8b-2f1b035275db'],42,,,,,,,,,,,,,,,,,Southampton,25,00:13:42.703,Pass,
,,,,,,,,,,,,,1.407223,,,,,,,,,,,,546702d8-a52f-45b5-a004-08a802f44f7c,2265,,"[99.3, 77.9]",3754011,58,,,,,-2.9829373,,Left Foot,,,"[84.3, 75.5]",,Ground Pass,,15.190786,,,Maya Yoshida,3300.0,,,,,2,From Corner,Dušan Tadić,3831.0,Left Wing,123,Southampton,25,['3e6565a7-68ad-433e-bb53-592a3cc9e081'],45,,,,,,,,,,,,,,,,,Southampton,25,00:13:45.583,Pass,
,,,,,,,,,,,,,1.83654,,,,,,,,,,,,9f7f111e-fe46-4b1a-9969-40d46119b2d0,2268,,"[82.2, 70.2]",3754011,58,,,,,-2.0398712,,Right Foot,,,"[67.3, 40.8]",,Ground Pass,,32.96013,,,Steven Davis,3828.0,,,,,2,From Corner,Maya Yoshida,3300.0,Right Back,123,Southampton,25,['a90db441-a1ed-41fc-98a5-0572c6ed0c45'],47,,,,,,,,,,,,,,,,,Southampton,25,00:13:47.706,Pass,
,,,,,,,,,,,,,1.59587,,,,,,,,,,,,cf19c130-da71-4c74-97ef-e419aa6a5183,2271,,"[67.3, 40.8]",3754011,58,,,,,-1.2282635,,Right Foot,,,"[76.5, 15.0]",,Ground Pass,,27.39124,,,Rhu-endly Martina,3590.0,,,,,2,From Corner,Steven Davis,3828.0,Left Center Midfield,123,Southampton,25,['4ef91e8f-e274-4463-9fd4-7c851b43ea1f'],50,,,,,,,,,,,,,,,,,Southampton,25,00:13:50.222,Pass,
,,,,,,,,,,,,,2.454902,,,,,,,,,,,,ddbba6e4-cbc3-4adf-86db-8652161ab804,2274,,"[79.8, 17.7]",3754011,58,,,,,0.8317934,52f9f3cc-3dc8-4002-a28c-de24aa9ed236,Right Foot,,,"[106.5, 47.0]",,High Pass,,39.640636,,,José Miguel da Rocha Fonte,3960.0,True,,,,2,From Corner,Rhu-endly Martina,3590.0,Left Back,123,Southampton,25,['99bda006-6fe6-4800-bdc3-0b3fedc9ce1b'],53,,,,,,,,,,,,,,,,,Southampton,25,00:13:53.758,Pass,
,,,,,,,,,,,,,3.159689,,,,,,,,,,,,fdd8c317-55ec-48a9-8f5b-32c7505a2a86,2281,,"[6.0, 44.0]",3754011,60,,,,,-0.10266805,,Right Foot,,,"[72.0, 37.2]",,High Pass,,66.34938,Incomplete,,,,,,,Goal Kick,2,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,124,Manchester United,39,['0196aa5c-24b3-445c-b92e-68989826068c'],8,,,,,,,,,,,,,,,,,Manchester United,39,00:15:08.582,Pass,
,,,,,,,,,,,,,1.366944,,,,,,,,,,,,0196aa5c-24b3-445c-b92e-68989826068c,2282,,"[48.1, 42.9]",3754011,60,,,,,0.054113783,,Head,,,"[72.1, 44.2]",,High Pass,,24.035183,Incomplete,,,,,,,Recovery,2,From Goal Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,124,Manchester United,39,"['3969ac8f-26a6-4e90-b79a-6eedd46ea639', 'fdd8c317-55ec-48a9-8f5b-32c7505a2a86']",11,,,,,,,,,,,,,,,,,Southampton,25,00:15:11.742,Pass,
,,,,,,,,,,,,,0.577208,,,,,,,,,,,,3969ac8f-26a6-4e90-b79a-6eedd46ea639,2283,,"[48.0, 35.9]",3754011,60,,,,,0.8299546,,Left Foot,,,"[55.5, 44.1]",,Ground Pass,,11.112605,,,Morgan Schneiderlin,3600.0,,,,Recovery,2,From Goal Kick,Daley Blind,3311.0,Left Center Back,124,Manchester United,39,"['0196aa5c-24b3-445c-b92e-68989826068c', 'e6f7c13d-18b9-476b-9537-1bb51ccbba01']",13,,,,,,,,,,,,,,,,,Manchester United,39,00:15:13.109,Pass,
,,,,,,,,,,,,,0.474465,,,,,,,,,,,,4fa3b1e5-5f61-4086-9256-01b8e238a35e,2287,,"[62.8, 35.2]",3754011,60,,,,,1.5964317,,Right Foot,,,"[62.6, 43.0]",,Ground Pass,,7.8025637,,,James Ward-Prowse,3328.0,,,,Recovery,2,Regular Play,Steven Davis,3828.0,Left Center Midfield,125,Southampton,25,['657b275e-a9f3-4508-9fd5-0ff038bc7fc0'],14,,,,,,,,,,,,,,,,,Southampton,25,00:15:14.861,Pass,
,,,,,,,,,,,,,0.980944,,,,,,,,,,,,ccd8891c-cc09-4a2a-b2f0-19b10c75e1c0,2290,,"[62.5, 43.4]",3754011,60,,,,,-0.89114743,,Right Foot,,,"[70.5, 33.5]",,Ground Pass,,12.728315,,,Graziano Pellè,11062.0,,,,,2,Regular Play,James Ward-Prowse,3328.0,Right Wing,125,Southampton,25,['5cf05630-bed3-4dbf-adb2-c9460b708587'],15,,,,,,,,,,,,,,,,,Southampton,25,00:15:15.375,Pass,
,,,,,,,,,,,,,1.320166,,,,,,,,,,,,cb821f77-98aa-46fa-ae91-6ab57c652dc9,2293,,"[70.5, 33.5]",3754011,60,,,,,-1.6475682,,Right Foot,,,"[69.6, 21.8]",,Ground Pass,,11.734565,,,Steven Davis,3828.0,,,,,2,Regular Play,Graziano Pellè,11062.0,Center Forward,125,Southampton,25,['26dee5a8-2801-48e9-aae5-aaf3ee4dff0c'],16,,,,,,,,,,,,,,,,,Southampton,25,00:15:16.408,Pass,
,,,,,,,,,,,,,1.392225,,,,,,,,,,,,292d48b0-aa7f-4522-a0f5-63557834070e,2296,,"[70.3, 19.5]",3754011,60,,,,,-0.58126414,,Left Foot,,,"[87.5, 8.2]",,Ground Pass,,20.579845,,,Dušan Tadić,3831.0,,,,,2,Regular Play,Steven Davis,3828.0,Left Center Midfield,125,Southampton,25,['6cb023cc-51d1-465a-b5ce-c948051bae67'],17,,,,,,,,,,,,,,,,,Southampton,25,00:15:17.931,Pass,
,,,,,,,,,,,,,1.047127,,,,,,,,,,,,fcf5cf8b-45db-43ad-b330-d5d0802fa54a,2300,,"[88.5, 8.5]",3754011,60,,,,,-0.49513325,,Left Foot,,,"[93.5, 5.8]",,Ground Pass,,5.682429,,,Steven Davis,3828.0,,,,,2,Regular Play,Dušan Tadić,3831.0,Left Wing,125,Southampton,25,['552fbdc4-7e22-486d-b892-1266d129141a'],22,,,,,,,,,,,,,,,,,Southampton,25,00:15:22.153,Pass,
,,,,,,,,,,,,,1.692037,,,,,,,,,,,,6fc1bd22-3852-4224-bbdf-266d80b9573e,2303,,"[93.5, 5.8]",3754011,60,,,,,3.012896,,Right Foot,,,"[76.5, 8.0]",,Ground Pass,,17.141762,,,Rhu-endly Martina,3590.0,,,,,2,Regular Play,Steven Davis,3828.0,Left Center Midfield,125,Southampton,25,['4ea977e7-8e36-4bb0-af26-58a9ec364724'],23,,,,,,,,,,,,,,,,,Southampton,25,00:15:23.240,Pass,
,,,,,,,,,,,,,1.659496,,,,,,,,,,,,89a579f9-c51e-47fd-9642-ecd60a91d0a7,2306,,"[72.6, 9.2]",3754011,60,,,,,2.596421,,Right Foot,,,"[51.0, 22.3]",,Ground Pass,,25.262028,,,Virgil van Dijk,3669.0,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Left Back,125,Southampton,25,['ad230938-babb-476c-b1be-96aeaed02012'],25,,,,,,,,,,,,,,,,,Southampton,25,00:15:25.923,Pass,
,,,,,,,,,,,,,1.816193,,,,,,,,,,,,5ec98317-c4d0-492e-b5ac-c6bcd4ac2759,2309,,"[51.0, 22.5]",3754011,60,,,,,1.7527245,,Left Foot,,,"[47.1, 43.7]",,Ground Pass,,21.555742,,,José Miguel da Rocha Fonte,3960.0,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,125,Southampton,25,['20a15f40-d473-47a7-b3b2-cd37d2419190'],27,,,,,,,,,,,,,,,,,Southampton,25,00:15:27.662,Pass,
,,,,,,,,,,,,,1.092124,,,,,,,,,,,,4417ec3d-6cc1-435b-8970-424062d65d8c,2312,,"[53.0, 51.4]",3754011,60,,,,,1.3187613,,Left Foot,,,"[59.0, 74.7]",,Ground Pass,,24.060133,,,Maya Yoshida,3300.0,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,125,Southampton,25,['85c85eb5-504c-468c-93d3-4194cfaaf474'],30,,,,,,,,,,,,,,,,,Southampton,25,00:15:30.882,Pass,
,,,,,,,,,,,,,1.215849,,,,,,,,,,,,f1784575-4b52-4b3f-a34a-e2c23cd8dfc5,2315,,"[59.0, 74.7]",3754011,60,,,,,0.16028963,,Right Foot,,,"[75.7, 77.4]",,Ground Pass,,16.916855,,,Sadio Mané,3629.0,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Back,125,Southampton,25,['1c2175b4-c7e1-4016-8f05-2c4fdbb881b9'],33,,,,,,,,,,,,,,,,,Southampton,25,00:15:33.071,Pass,
,,,,,,,,,,,,,1.172622,,,,,,,,,,,,fafee67d-e91b-41db-a342-21f7f88792e5,2321,,"[75.3, 76.9]",3754011,60,,,,,-2.567288,,Right Foot,,,"[66.8, 71.4]",,Ground Pass,,10.1242285,,,Maya Yoshida,3300.0,,,,Free Kick,2,From Free Kick,Sadio Mané,3629.0,Center Attacking Midfield,126,Southampton,25,['ab6bc091-e4f3-46de-ac9c-c40ed6577c7a'],42,,,,,,,,,,,,,,,,,Southampton,25,00:15:42.908,Pass,
,,,,,,,,,,,,,1.497022,,,,,,,,,,,,7cb039e7-0ff3-4059-aa26-28372e2d6ffd,2324,,"[65.3, 70.5]",3754011,60,,,,,-2.5953116,,Right Foot,,,"[52.8, 62.9]",,Ground Pass,,14.629081,,,José Miguel da Rocha Fonte,3960.0,,,,,2,From Free Kick,Maya Yoshida,3300.0,Right Back,126,Southampton,25,['061feead-49e6-4bbb-8197-874922912f42'],44,,,,,,,,,,,,,,,,,Southampton,25,00:15:44.942,Pass,
,,,,,,,,,,,,,3.529675,,,,,,,,,,,,64551643-15d6-4f83-8364-7ea835904671,2327,,"[60.5, 65.7]",3754011,60,,,,,-0.35118476,,Right Foot,,,"[117.0, 45.0]",,High Pass,,60.172585,Incomplete,,Graziano Pellè,11062.0,,,,,2,From Free Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,126,Southampton,25,"['0b70d7e6-0831-4123-a698-758c0fe2f7e9', 'cf279eb9-a933-4919-a8ee-75a97c7e82f5']",50,,,,,,,,,,,,,,,,,Southampton,25,00:15:50.966,Pass,
,,,,,,,,,,,,,0.979158,,,,,,,,,,,,74107e87-58cf-4d52-8af6-666147f9a781,2330,,"[5.1, 33.7]",3754011,61,,True,,,-0.57907426,,Right Foot,,,"[25.9, 20.1]",,Ground Pass,,24.851559,,,Daley Blind,3311.0,,,,,2,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,127,Manchester United,39,['0740c173-8c19-4949-813c-dff1b71c9b0c'],9,,,,,,,,,,,,,,,,,Manchester United,39,00:16:09.495,Pass,
,,,,,,,,,,,,,1.496991,,,,,,,,,,,,13f50b26-b63b-4ce0-a02e-86cfa710cf5c,2332,,"[25.9, 20.1]",3754011,61,,True,,,2.476818,,Right Foot,,,"[7.4, 34.6]",,Ground Pass,,23.505318,,,David de Gea Quintana,3333.0,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,127,Manchester United,39,['a6f031e9-3a30-45e9-82ca-d629ab57f1b3'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:16:10.514,Pass,
,,,,,,,,,,,,,2.982254,,,,,,,,,,,,ccbf337b-9493-43e1-960c-63089fc62fdb,2334,,"[3.2, 27.7]",3754011,61,,,,,0.91876984,,Right Foot,,,"[27.4, 59.4]",,High Pass,,39.88145,,,Luis Antonio Valencia Mosquera,3267.0,,,,,2,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,127,Manchester United,39,['54fdf9fa-468f-440e-a427-64f3d90db153'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:16:12.054,Pass,
,,,,,,,,,,,,,2.262041,,,,,,,,,,,,f29a92ea-e276-4860-b2ee-b3c9b031da62,2337,,"[27.4, 59.4]",3754011,61,,,,True,-1.5707964,,,,,"[27.4, 46.3]",,High Pass,,13.1,,,Bastian Schweinsteiger,18414.0,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,127,Manchester United,39,"['12decd67-a433-443e-a63a-a6bbd3df7e2f', '1b9d1320-c1a7-4eed-9498-0b6826fe2d68']",15,,,,,,,,,,,,,,,,,Manchester United,39,00:16:15.076,Pass,True
,,,,,,,,,,,,,2.747715,,,,,,,,,,,,2dee4ddf-11b7-4175-a863-a4474a1a0e0f,2340,,"[27.4, 46.3]",3754011,61,,,,,-0.046370447,,Right Foot,,,"[70.5, 44.3]",,High Pass,,43.146378,Incomplete,,,,,,,,2,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,127,Manchester United,39,['6239764c-19fa-4866-94f8-bb1f5a0e216c'],17,,,,,,,,,,,,,,,,,Manchester United,39,00:16:17.519,Pass,
,,,,,,,,,,,,,2.192745,,,,,,,,,,,,6239764c-19fa-4866-94f8-bb1f5a0e216c,2341,,"[49.6, 35.8]",3754011,61,,,,,-0.09232934,,Right Foot,,,"[55.0, 35.3]",,High Pass,,5.4230986,,,Victor Wanyama,3098.0,,,,Recovery,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,128,Southampton,25,"['2dee4ddf-11b7-4175-a863-a4474a1a0e0f', 'bdd26b30-ec85-43ed-9978-4663cc8a461a']",20,,,,,,,,,,,,,,,,,Southampton,25,00:16:20.267,Pass,
