ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.513624,,,,,,,,,,,,,7f10d816-1725-4b73-af66-ce489d71253d,2879,,"[70.7, 66.6]",3754061,76,,True,,,-2.226975,,Head,,,,"[63.0, 56.6]",,Low Pass,,12.621015,,,John Michael Nchekwube Obinna,5475.0,,,,,,2,From Throw In,Ruben Loftus-Cheek,3504.0,Right Wing,170,Chelsea,33,['c4968771-ac72-441c-b953-3e5d929132dc'],38,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:38.275,Pass,
,,,,,,,,,,,,,,,,,,1.134936,,,,,,,,,,,,,bd13635d-37db-4cfc-a326-d5d82fdaba14,2881,,"[63.0, 54.6]",3754061,76,,,,,-2.06196,,Right Foot,,,,"[56.1, 41.7]",,Ground Pass,,14.629422,,,Nemanja Matić,3381.0,,,,,,2,From Throw In,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,170,Chelsea,33,['dc05e483-7023-46c9-945a-c308527874ce'],40,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:40.765,Pass,
,,,,,,,,,,,,,,,,,,2.053223,,,,,,,,,,,,,b26aa544-6f20-4f54-ab86-bb9c93748298,2884,,"[54.7, 35.5]",3754061,76,,,,,-1.1676449,,Left Foot,,,,"[69.5, 0.8]",,Ground Pass,,37.724396,,,Abdul Rahman Baba,12325.0,,,,,,2,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,170,Chelsea,33,['82aeb1ca-29f0-4568-b9bf-fd62491fee26'],42,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:42.945,Pass,
,,,,,,,,,,,,,,,,,,0.242751,,,,,,,,,,,,,7d1d352f-f633-4836-a04e-adbd36471db2,2887,,"[90.8, 4.2]",3754061,76,,,,,0.029841885,,Left Foot,,,,"[97.5, 4.4]",,Low Pass,,6.7029843,Incomplete,,,,,,,,,2,From Throw In,Abdul Rahman Baba,12325.0,Left Back,170,Chelsea,33,['69133457-d861-410e-a7f4-0278d3acb32d'],48,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:48.517,Pass,
,,,,,,,,,,,,,,,,,,1.395763,,,,,,,,,,,,,87e89c4d-9a7f-4664-b3b6-ff160eddbcfa,2889,,"[83.5, 0.1]",3754061,77,,,,,0.7060199,,,,,,"[93.0, 8.2]",,Low Pass,,12.48439,,,Loïc Rémy,6623.0,,,,,Throw-in,2,From Throw In,Abdul Rahman Baba,12325.0,Left Back,171,Chelsea,33,['30097e2d-cb85-4a86-a94b-4aa566abbd6f'],3,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:32:03.156,Pass,
,,,,,,,,,,,,,,,,,,1.065223,,,,,,,,,,,,,b79ff219-431d-47b2-9d43-d49aa97e8731,2891,,"[93.0, 8.2]",3754061,77,,,,,-3.0319424,,Right Foot,,,,"[82.1, 7.0]",,High Pass,,10.965857,,,Ruben Loftus-Cheek,3504.0,,,,,,2,From Throw In,Loïc Rémy,6623.0,Center Forward,171,Chelsea,33,['ec8f5b09-d3b9-46a1-8c0d-2bcc3ecb222f'],4,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:32:04.552,Pass,
,,,,,,,,,,,,,,,,,,1.485073,,,,,,,,,,,,,b282681a-f3e5-42fe-8977-5d9d0af29118,2893,,"[82.1, 7.0]",3754061,77,,,,,0.88631994,,Head,,,,"[89.2, 15.7]",,Low Pass,,11.229425,,,Willian Borges da Silva,3472.0,,,,,,2,From Throw In,Ruben Loftus-Cheek,3504.0,Right Wing,171,Chelsea,33,['73ff1091-fc47-4cd0-beb3-94ad86853135'],5,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:32:05.657,Pass,
,,,,,,,,,,,,,,,,,,1.791067,,,,,,,,,,,,,b2c0b1e9-05da-4c7a-a85f-05692bd913de,2897,,"[75.5, 14.3]",3754061,77,,,,,2.1105378,,Right Foot,,,,"[62.5, 36.0]",,Ground Pass,,25.296047,,,John Michael Nchekwube Obinna,5475.0,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Left Wing,171,Chelsea,33,['37926cb6-5b85-4605-a4bd-c4aee313f024'],11,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:32:11.814,Pass,
,,,,,,,,,,,,,,,,,,1.375898,,,,,,,,,,,,,19e6b3c9-05f1-469e-8b5f-bdaae8105f72,2901,,"[56.5, 45.3]",3754061,77,,,,,1.0080197,,Right Foot,,,,"[74.1, 73.2]",,Low Pass,,32.987423,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,2,From Throw In,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,171,Chelsea,33,['5094b4fb-8eea-4083-a7c3-ed1bc745cc1a'],15,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:32:15.941,Pass,
,,,,,,,,,,,,,,,,,,1.418539,,,,,,,,,,,,,01b931e9-e38f-43cd-9925-6af5c347aaeb,2909,,"[56.8, 10.4]",3754061,77,,,,,2.9661984,,Other,,,,"[48.9, 11.8]",,Ground Pass,,8.023091,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,172,Stoke City,30,"['47253178-741f-4288-b8ca-478c973f1d5c', 'b3667f96-9e36-486b-8010-196b56de1fd9']",22,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:22.965,Pass,True
,,,,,,,,,,,,,,,,,,1.079424,,,,,,,,,,,,,d9f1b988-690c-4c76-aa06-0ef12dd777d0,2912,,"[48.9, 11.8]",3754061,77,,,,,-0.48320502,,Right Foot,,,,"[65.1, 3.3]",,Ground Pass,,18.294535,,,Marko Arnautović,3325.0,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Defensive Midfield,172,Stoke City,30,['0bc732a0-9c64-4647-89c7-f930f1a78806'],24,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:24.911,Pass,
,,,,,,,,,,,,,,,,,,0.997478,,,,,,,,,,,,,25ebfb99-b2ea-4bd5-8ea2-a82cb8f727dc,2915,,"[82.0, 8.0]",3754061,77,,,,,1.0599202,,Right Foot,,,,"[90.8, 23.7]",,Ground Pass,,17.998055,,,Mame Biram Diouf,3603.0,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,172,Stoke City,30,['463a9386-30b3-438f-a4f2-840508a6d6f3'],29,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:29.062,Pass,
,,,,,,,,,,,,,,,,,,1.18774,,,,,,,,,,,,,09ca165e-1f82-4e1c-b7ac-60281276cbbf,2919,,"[92.5, 21.9]",3754061,77,,,,,2.2504451,,Right Foot,,,,"[84.5, 31.8]",,Ground Pass,,12.728315,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Mame Biram Diouf,3603.0,Center Forward,172,Stoke City,30,"['42b83374-1655-41ec-bac2-d9db658eb96c', 'a940ea5b-cb1f-4485-a17f-ff9ca4f44be7']",31,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:31.968,Pass,True
,,,,,,,,,,,,,,,,,,1.657802,,,,,,,,,,,,,225d7ed6-411c-44a9-961a-76d2419248cb,2926,,"[39.2, 43.3]",3754061,77,,,,,0.12771633,,Left Foot,,,,"[75.8, 48.0]",,High Pass,,36.900543,Pass Offside,,Loïc Rémy,6623.0,,,Through Ball,True,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,172,Stoke City,30,['33a4ec67-25f8-4902-a1ad-621d3b01a202'],35,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:32:35.586,Pass,
,,,,,,,,,,,,,,,,,,1.351387,,,,,,,,,,,,,4949121d-1e3d-41cf-b40d-e5de6f37cc43,2928,,"[45.1, 31.5]",3754061,77,,True,,,-0.7828275,,Right Foot,,,,"[64.6, 12.1]",,Ground Pass,,27.506544,,,Ibrahim Afellay,4891.0,,,,,Free Kick,2,From Free Kick,Marc Muniesa Martínez,6560.0,Left Center Back,173,Stoke City,30,['bfe03234-6d8b-4f7f-ab72-fa2d4d209952'],59,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:59.229,Pass,
,,,,,,,,,,,,,,,,,,1.974987,,,,,,,,,,,,,0af76549-cb8d-4d93-9977-eff03c75dcb1,2930,,"[65.9, 15.7]",3754061,78,,,,,2.00796,,Right Foot,,,,"[51.6, 46.3]",,Ground Pass,,33.77647,,,Philipp Wollscheid,40121.0,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,173,Stoke City,30,['d82bcd01-0df6-40ee-a972-f64d0f737ad6'],1,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:01.099,Pass,
,,,,,,,,,,,,,,,,,,1.500329,,,,,,,,,,,,,1a329690-1758-4dd6-8c63-9f842a61c033,2933,,"[51.9, 46.6]",3754061,78,,,,,0.9973558,,Left Foot,,,,"[64.3, 65.8]",,Ground Pass,,22.856071,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,2,From Free Kick,Philipp Wollscheid,40121.0,Right Center Back,173,Stoke City,30,['4de1fa54-31b6-4a15-ae07-8202f4a5a8c6'],3,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:03.984,Pass,
,,,,,,,,,,,,,,,,,,1.533237,,,,,,,,,,,,,a948b5c1-ba1f-4338-bb1f-e333a3334afb,2936,,"[64.8, 67.4]",3754061,78,,,,,0.5893201,,Left Foot,,,,"[82.3, 79.1]",,Ground Pass,,21.05089,,,Geoff Cameron,3480.0,,,,,,2,From Free Kick,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,173,Stoke City,30,['9711cb1c-efea-45cf-98f9-57745efde792'],6,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:06.576,Pass,
,,,,,,,,,,,,,,,,,,0.766551,,,,,,,,,,,,,b49bf97d-55cf-4660-8c8a-069e21b33e3c,2939,,"[79.3, 77.9]",3754061,78,,,,,-2.8831377,,Left Foot,,,,"[70.6, 75.6]",,Ground Pass,,8.998889,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,2,From Free Kick,Geoff Cameron,3480.0,Right Back,173,Stoke City,30,['d388a863-f03d-4fea-9fdb-a3e658f7ba80'],11,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:11.155,Pass,
,,,,,,,,,,,,,,,,,,1.545476,,,,,,,,,,,,,ee61310f-926d-4cb6-86b3-96d714bb635f,2942,,"[65.0, 71.8]",3754061,78,,,,,-1.6617397,,Left Foot,,,,"[62.1, 40.0]",,Ground Pass,,31.93196,,,Ibrahim Afellay,4891.0,,,,,,2,From Free Kick,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,173,Stoke City,30,['4b15cf33-94ba-460a-960b-98c846514128'],13,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:13.573,Pass,
,,,,,,,,,,,,,,,,,,1.922036,,,,,,,,,,,,,816acd1d-9347-455b-9ddf-0dcb6763bbae,2945,,"[61.6, 38.4]",3754061,78,,,,,-1.401576,,Right Foot,,,,"[65.0, 18.5]",,Ground Pass,,20.188362,,,Marc Muniesa Martínez,6560.0,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,173,Stoke City,30,['1704f7fd-6ad4-4c44-80d6-b32ce18c25ee'],15,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:15.855,Pass,
,,,,,,,,,,,,,,,,,,1.31171,,,,,,,,,,,,,60e41c2a-9f2f-478d-b350-7ec95e6ed3b6,2948,,"[65.4, 19.2]",3754061,78,,,,,1.7852681,,Left Foot,,,,"[63.2, 29.3]",,Ground Pass,,10.336827,,,Ibrahim Afellay,4891.0,,,,,,2,From Free Kick,Marc Muniesa Martínez,6560.0,Left Center Back,173,Stoke City,30,['31bcf8ea-c571-4000-9eb4-cc80d0d71f44'],17,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:17.918,Pass,
,,,,,,,,,,,,,,,,,,1.694436,,,,,,,,,,,,,db2e881a-0322-4fd9-ae9b-ecc070d1d069,2951,,"[62.8, 29.7]",3754061,78,,,,,-0.9773708,,Right Foot,,,,"[77.1, 8.5]",,Ground Pass,,25.572056,,,Erik Pieters,3467.0,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,173,Stoke City,30,['bf5e354c-078c-4f69-a011-43a74b253dcc'],19,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:19.267,Pass,
,,,,,,,,,,,,,,,,,,1.06779,,,,,,,,,,,,,5f8078f6-248c-4f79-8844-1aafefdce33d,2954,,"[77.1, 8.5]",3754061,78,,,,,1.0227724,,Left Foot,,,,"[81.8, 16.2]",,Ground Pass,,9.021087,,,Bojan Krkíc Pérez,4913.0,,,,,,2,From Free Kick,Erik Pieters,3467.0,Left Back,173,Stoke City,30,['217b9bc6-0010-4992-bc25-2682eb75afae'],21,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:21.807,Pass,
,,,,,,,,,,,,,,,,,,1.545017,,,,,,,,,,,,,5270193d-cae9-4cc9-bd58-dd8842ea5f79,2958,,"[77.1, 14.8]",3754061,78,,,,,2.4171875,,Right Foot,,,,"[63.2, 27.1]",,Ground Pass,,18.56071,,,Ibrahim Afellay,4891.0,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Right Defensive Midfield,173,Stoke City,30,"['615150cc-681b-4354-b58a-3388e837a752', 'd5832290-1aa3-4042-9f56-28e60e5b98d5']",23,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:23.636,Pass,True
,,,,,,,,,,,,,,,,,,0.792745,,,,,,,,,,,,,8c3080e3-baac-4977-bb75-0023191fb3e9,2960,,"[63.2, 27.1]",3754061,78,,,,,0.48783645,,Right Foot,,,,"[73.0, 32.3]",,Ground Pass,,11.094143,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,173,Stoke City,30,['ee85e714-b359-4000-87e6-33351cd00414'],25,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:25.181,Pass,
,,,,,,,,,,,,,,,,,,1.883318,,,,,,,,,,,,,374efa15-b960-427e-9896-88d7a45a7e54,2967,,"[90.8, 27.2]",3754061,78,,,,,-0.3956262,,Left Foot,,,,"[107.8, 20.1]",,Ground Pass,,18.423084,,,Marko Arnautović,3325.0,,,,,,2,From Free Kick,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,173,Stoke City,30,['ee14b8f5-2c90-44c9-b319-96fcca51df2c'],29,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:29.607,Pass,
,,,,,,,,,,,,,,,,,,0.956754,,,,,,,,,,,,,ef120323-6bc3-4ac7-9fc9-3229302a7c35,2969,,"[107.8, 20.1]",3754061,78,,,,,1.9426523,,Left Foot,True,,,"[103.9, 30.1]",,Ground Pass,,10.733592,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,2,From Free Kick,Marko Arnautović,3325.0,Left Wing,173,Stoke City,30,['24599b35-0769-42fe-8f22-25d8713ef866'],31,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:31.490,Pass,
,,,,,,,,,,,,,,,,,,0.880123,,,,,,,,,,,,,fa0d347b-6813-4811-9c44-6e22b2464aca,2972,,"[104.5, 31.3]",3754061,78,,,,,-1.5978168,,Left Foot,,,,"[104.3, 23.9]",,Ground Pass,,7.4027023,,,Bojan Krkíc Pérez,4913.0,,,,,,2,From Free Kick,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,173,Stoke City,30,['4dfba1c4-d3de-4972-8a6c-b72b3c6d9278'],34,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:34.254,Pass,
,,,,,,,,,,,,,,,,,,0.957948,,,,,,,,,,,,,72fe0f41-14a7-46c2-b378-e894073e5f8e,2976,,"[102.1, 24.5]",3754061,78,,,,,2.2833622,,Right Foot,,,,"[91.3, 37.0]",,Ground Pass,,16.519382,,,Ibrahim Afellay,4891.0,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Right Defensive Midfield,173,Stoke City,30,"['82fb0dbb-bf11-4161-96b9-3f14f951d9e7', '8c080b68-fb3c-40e1-baec-76ac64d0a259']",36,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:36.473,Pass,True
,,,,,,,,,,,,,,,,,,1.408335,,,,,,,,,,,,,62d04ce0-15c8-44c3-9885-5040bfaf826c,2986,,"[94.7, 29.1]",3754061,78,,,,,-1.1804513,,Left Foot,,,,"[102.6, 9.9]",,Ground Pass,,20.761744,,,Marko Arnautović,3325.0,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,173,Stoke City,30,['c4c063c7-f5d6-4030-a292-c1f3f4de1f06'],40,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:40.444,Pass,
,,,,,,,,,,,,,,,,,,1.816241,,,,,,,,,,,,,df032c52-438e-48b0-8713-f8dca51f85e4,2989,,"[103.1, 11.8]",3754061,78,,,,,1.2464164,,Right Foot,True,,,"[114.6, 46.0]",,High Pass,,36.081715,Incomplete,,Mame Biram Diouf,3603.0,,,,,,2,From Free Kick,Marko Arnautović,3325.0,Left Wing,173,Stoke City,30,"['4065e034-3023-4c7e-8e91-1d1da590a693', '8245420f-193d-4a0d-8595-09bebe3b0ef6']",42,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:42.894,Pass,
,,,,,,,,,,,,,,,,,,2.112156,,,,,,,,,,,,,e003833e-4156-4a4d-8e8b-9e49d890d07c,2993,,"[12.3, 29.5]",3754061,78,,,,,-0.17359054,,Keeper Arm,,,,"[33.4, 25.8]",,Ground Pass,,21.421951,,,Nemanja Matić,3381.0,,,,,,2,From Keeper,Thibaut Courtois,3509.0,Goalkeeper,174,Chelsea,33,['05df107c-5307-4f38-bdc8-18feb12e35fd'],47,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:33:47.973,Pass,
,,,,,,,,,,,,,,,,,,1.180099,,,,,,,,,,,,,03bbfc04-1770-4879-8070-2305c61822dd,2997,,"[65.5, 14.3]",3754061,78,,,,,1.9662048,,Left Foot,,,,"[60.7, 25.8]",,Ground Pass,,12.461541,,,Ruben Loftus-Cheek,3504.0,,,,,,2,From Keeper,Nemanja Matić,3381.0,Left Defensive Midfield,174,Chelsea,33,"['cd09278c-5a3c-49f2-b276-42c6171b8dfa', 'd078b158-370d-4c91-a372-e4eff2436658']",57,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:33:57.741,Pass,True
,,,,,,,,,,,,,,,,,,2.69007,,,,,,,,,,,,,f580cc19-ceab-41b1-b463-9863e8fa1dc7,3000,,"[60.2, 27.7]",3754061,78,,,,,1.2772758,,Right Foot,,,,"[69.6, 58.8]",,Ground Pass,,32.489536,,,John Michael Nchekwube Obinna,5475.0,,,,,,2,From Keeper,Ruben Loftus-Cheek,3504.0,Right Wing,174,Chelsea,33,['d693d6b3-0eaf-418d-a796-316f6467c557'],59,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:33:59.713,Pass,
,,,,,,,,,,,,,,,,,,0.864152,,,,,,,,,,,,,800f398e-9a20-489b-a33a-640cf4074c10,3003,,"[69.6, 58.8]",3754061,79,,,,,0.8543795,,Right Foot,,,,"[82.4, 73.5]",,Ground Pass,,19.491793,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,2,From Keeper,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,174,Chelsea,33,['7c71fef5-924e-4e34-9c4f-15ba8bf6fda0'],2,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:02.723,Pass,
,,,,,,,,,,,,,,,,,,1.11104,,,,,,,,,,,,,26f1b5f9-f7f3-42e7-9e81-b43d06db5643,3006,,"[82.6, 73.5]",3754061,79,,,,,-3.068552,,Right Foot,,,,"[70.3, 72.6]",,Ground Pass,,12.332883,,,John Michael Nchekwube Obinna,5475.0,,,,,,2,From Keeper,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,174,Chelsea,33,['f8ceab0c-4750-4caf-b46c-49b26e78e4e0'],3,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:03.737,Pass,
,,,,,,,,,,,,,,,,,,0.758442,,,,,,,,,,,,,e25918ee-c537-4ea8-8795-9fc2cdf0f9de,3010,,"[72.3, 69.4]",3754061,79,,,,,-2.8577986,,Right Foot,,,,"[62.7, 66.6]",,Ground Pass,,10.0,,,César Azpilicueta Tanco,3957.0,,,,,,2,From Keeper,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,174,Chelsea,33,['ae0d0168-280c-44c3-88d0-84b4d11d5e51'],7,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:07.119,Pass,
,,,,,,,,,,,,,,,,,,0.97188,,,,,,,,,,,,,b67fdabc-487c-4456-8498-182af00ff2e4,3012,,"[62.7, 66.6]",3754061,79,,,,,0.43240777,,Left Foot,,,,"[78.3, 73.8]",,Ground Pass,,17.181385,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,2,From Keeper,César Azpilicueta Tanco,3957.0,Right Back,174,Chelsea,33,['4120ed16-4bfa-4613-a00e-0608259842d2'],7,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:07.877,Pass,
,,,,,,,,,,,,,,,,,,0.929281,,,,,,,,,,,,,9d70da39-e31c-4e80-ab5c-c4f6dfec7f31,3018,,"[78.3, 72.6]",3754061,79,,,,,-0.9401609,,Right Foot,,,,"[94.8, 50.0]",,High Pass,,27.982315,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,175,Chelsea,33,['31aa164d-1a48-4442-a85b-9a6e5be1820a'],48,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:48.272,Pass,
,,,,,,,,,,,,,,,,,,1.12839,,,,,,,,,,,,,b31a2627-628a-4579-83b6-ef5e151a6da6,3020,,"[35.3, 59.4]",3754061,79,,,,,0.41062474,,Head,,,,"[50.0, 65.8]",,Low Pass,,16.03278,,,Xherdan Shaqiri,3533.0,,,,,Recovery,2,From Free Kick,Mame Biram Diouf,3603.0,Center Forward,175,Chelsea,33,['1378fb9f-5a47-437a-b7ad-115cde53f317'],52,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:34:52.675,Pass,
,,,,,,,,,,,,,,,,,,1.631687,,,,,,,,,,,,,e05cb83c-2db9-4a7a-9b43-437d3d6df955,3025,,"[69.5, 13.3]",3754061,79,,,,True,0.21711132,,,,,,"[76.3, 14.8]",,High Pass,,6.963476,,,Nemanja Matić,3381.0,,,,,Recovery,2,From Free Kick,Abdul Rahman Baba,12325.0,Left Back,175,Chelsea,33,"['9b8a71ac-3c52-49ce-927c-708ba00571dd', 'bd128f65-d1b3-4405-9f71-c23e438145a5']",54,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:54.938,Pass,True
,,,,,,,,,,,,,,,,,,1.608146,,,,,,,,,,,,,6eab9faa-516c-497a-9b3c-d3683d081f04,3029,,"[84.0, 23.1]",3754061,80,,,,,-0.46839815,,Left Foot,,,True,"[100.8, 14.6]",,Low Pass,,18.827906,,,Willian Borges da Silva,3472.0,,,,,,2,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,175,Chelsea,33,"['8ab82695-7a98-4f7e-abdb-4ee2286a1fdc', '97b80a37-ed4d-45d1-9f5a-e7d88cc3153e']",1,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:35:01.136,Pass,True
,,,,,,,,,,,,,,,,,,0.86227,,,,,,,,,,,,,1ed86105-6993-4c14-a5c1-f67fc8e24b3a,3039,,"[15.5, 55.4]",3754061,80,,,,,2.1327178,,Left Foot,,,,"[13.8, 58.1]",,Ground Pass,,3.1906111,,,Philipp Wollscheid,40121.0,,,,,Recovery,2,From Counter,Geoff Cameron,3480.0,Right Back,176,Stoke City,30,['7b55be5f-8fcf-4d60-9b4d-644305a7a933'],7,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:07.615,Pass,
,,,,,,,,,,,,,,,,,,1.13144,,,,,,,,,,,,,7beb374c-7653-40ca-a8db-996dfe4a013b,3042,,"[16.0, 58.1]",3754061,80,,,,,-0.094951704,,Right Foot,,,True,"[32.8, 56.5]",,Ground Pass,,16.876019,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,2,From Counter,Philipp Wollscheid,40121.0,Right Center Back,176,Stoke City,30,['a79a7d13-50e6-43a3-800d-74a5c1608018'],9,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:09.550,Pass,
,,,,,,,,,,,,,,,,,,0.731886,,,,,,,,,,,,,7e5c2330-593b-47bd-91cc-943907a26828,3050,,"[80.8, 21.4]",3754061,80,,,,,-1.7995951,,Right Foot,,,,"[79.1, 14.1]",,Ground Pass,,7.495332,,,Nemanja Matić,3381.0,,,,,,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,177,Chelsea,33,['95719e3a-f5e8-4694-a2a3-5b8c17b50951'],12,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:35:12.915,Pass,
,,,,,,,,,,,,,,,,,,0.851082,,,,,,,,,,,,,044096c4-7e95-4b16-ac0e-cb8c473e6992,3053,,"[93.1, 14.0]",3754061,80,,,,,-1.6578771,,Left Foot,,,,"[92.0, 1.4]",,Ground Pass,,12.647924,,,Willian Borges da Silva,3472.0,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,177,Chelsea,33,['caab7b77-75fd-4b98-b5b0-5af56335a4f2'],16,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:35:16.705,Pass,
,,,,,,,,,,,,,,,,,,1.388558,,,,,,,,,,,,,dee54a9d-47e8-4905-a565-bf8fcb1a865d,3056,,"[98.6, 11.3]",3754061,80,,,,,0.6913369,408de455-7d78-4288-bb1d-e1e2578c8ce4,Right Foot,,,,"[113.1, 23.3]",,Ground Pass,,18.82153,,,Ruben Loftus-Cheek,3504.0,True,,Through Ball,True,,2,Regular Play,Willian Borges da Silva,3472.0,Left Wing,177,Chelsea,33,['1fbf75fc-c340-443e-9f34-dd2765618d4a'],23,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:35:23.366,Pass,
