50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0630a208-32aa-43e8-8898-3428a3862683,295,,"[78.3, 18.3]",3754310,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,12,Manchester United,39,['5a80cf4b-e22b-4eea-96af-4ce4435b2262'],19,,,,,,,,,,,,,,,,,Manchester United,39,00:06:19.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280a9915-4bb7-4c75-bf1f-539b73d368a7,298,,"[98.7, 1.4]",3754310,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matteo Darmian,4587.0,Left Back,12,Manchester United,39,['532645b7-8aa9-4274-8025-27b7658f8901'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:06:21.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441af75e-33ca-4019-b67c-dd10b651f734,308,,"[111.9, 64.3]",3754310,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Antonio Valencia Mosquera,3267.0,Right Back,12,Manchester United,39,['40c69d4e-e836-4f26-aa69-b2810b0b327c'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:06:31.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec484c1-211b-44b1-8dfa-6e1922b03f53,314,,"[99.1, 55.1]",3754310,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Mata García,3294.0,Right Center Midfield,12,Manchester United,39,['6ea9bf68-5c42-489a-b139-2dc84159f860'],36,,,,,,,,,,,,,,,,,Manchester United,39,00:06:36.774,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d301d9bf-8303-4f21-aaa8-c701f550b6e1,317,,"[109.6, 41.0]",3754310,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,12,Manchester United,39,['3ee86473-b9c4-4b0b-98e4-8ef706b463e3'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:06:37.856,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d5eef7d-0085-4ed5-b90f-e9f84506cd9c,322,,"[116.6, 66.9]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesse Lingard,3293.0,Right Midfield,13,Manchester United,39,['9bbfd9d0-a558-4f52-87f8-1ccca3d6eb85'],2,,,,,,,,,,,,,,,,,Manchester United,39,00:07:02.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ff4e55f-ec00-450b-9d05-824f514fa911,325,,"[111.9, 74.8]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Manuel Mata García,3294.0,Right Center Midfield,14,Manchester United,39,['78549b58-0bb0-4aa9-bea2-d80eaf502b54'],20,,,,,,,,,,,,,,,,,Manchester United,39,00:07:20.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ab5c16-378e-4d10-9959-922aa8e1eef6,327,,"[95.7, 75.4]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jesse Lingard,3293.0,Right Midfield,14,Manchester United,39,['47efc319-3960-4b26-a155-c2e919dd920d'],24,,,,,,,,,,,,,,,,,Manchester United,39,00:07:24.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ef6935f-c818-4920-b2ba-0f40c0b80060,331,,"[104.4, 76.7]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Manuel Mata García,3294.0,Right Center Midfield,14,Manchester United,39,"['67f82033-464c-4601-bc97-908f301f7b9a', 'b0e46f12-13c1-498b-a765-6b1954bb8163']",26,,,,,,,,,,,,,,,,,Manchester United,39,00:07:26.505,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a81e9d26-dca0-4bac-8661-cc48d2cc7ee5,334,,"[91.6, 77.4]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jesse Lingard,3293.0,Right Midfield,14,Manchester United,39,['288cf095-92d3-4c07-9131-6df5381dadb8'],28,,,,,,,,,,,,,,,,,Manchester United,39,00:07:28.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ac8803e-207b-40dc-90cc-f465279ea8b7,337,,"[69.6, 47.2]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Antonio Valencia Mosquera,3267.0,Right Back,14,Manchester United,39,['0644c3c4-ec7e-44b0-8843-3335eae784e8'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:07:31.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b4b7b5-0b12-46b1-9a68-b1aa15564f9f,340,,"[81.1, 20.0]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wayne Mark Rooney,3538.0,Left Center Midfield,14,Manchester United,39,['0824c9d0-2e79-463d-9df0-5a0b3ee0b1e0'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:07:34.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efb8e3f6-ff15-485e-afb4-95c68141b1ac,343,,"[77.1, 31.4]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Morgan Schneiderlin,3600.0,Center Defensive Midfield,14,Manchester United,39,['bf71f770-5750-4850-8cd6-167b89cc9985'],36,,,,,,,,,,,,,,,,,Manchester United,39,00:07:36.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec32fb68-f0f7-4b3b-8b8c-01956410cf5b,346,,"[70.2, 21.1]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wayne Mark Rooney,3538.0,Left Center Midfield,14,Manchester United,39,['bf1786b1-876b-4860-ba4a-08672820c7e5'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:07:37.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91d8910c-9946-4fed-97fe-b156afc0c422,348,,"[58.9, 44.4]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Antonio Valencia Mosquera,3267.0,Right Back,14,Manchester United,39,['682a2ec0-5ace-4907-aa95-1bce4ec19ce9'],39,,,,,,,,,,,,,,,,,Manchester United,39,00:07:39.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30fe900-9d94-4b5d-91c5-f50bf283a07b,351,,"[56.3, 24.7]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wayne Mark Rooney,3538.0,Left Center Midfield,14,Manchester United,39,['c3eea223-b7e0-4657-9de2-aa3011b54faf'],42,,,,,,,,,,,,,,,,,Manchester United,39,00:07:42.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9307c05d-6b88-44d8-8446-8952c8ee7dbe,354,,"[77.7, 3.6]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Morgan Schneiderlin,3600.0,Center Defensive Midfield,14,Manchester United,39,['462536c5-0195-4b6b-8452-c6a707d75e39'],48,,,,,,,,,,,,,,,,,Manchester United,39,00:07:48.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9aa9144-aa6d-4725-95e6-7e1e1764d1c0,357,,"[83.1, 15.8]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anthony Martial,20039.0,Left Midfield,14,Manchester United,39,['d21de1aa-a24f-41b9-bcd5-b6d97c5291a8'],50,,,,,,,,,,,,,,,,,Manchester United,39,00:07:50.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98a8211a-927f-468d-84c0-b852b40f0bfe,360,,"[92.0, 4.6]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Morgan Schneiderlin,3600.0,Center Defensive Midfield,14,Manchester United,39,['77a588d4-4185-4c8f-a120-be1b15f292a8'],52,,,,,,,,,,,,,,,,,Manchester United,39,00:07:52.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97778d14-8149-4625-ace1-b45ed3c15a9a,364,,"[97.0, 16.2]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marcus Rashford,3318.0,Center Forward,14,Manchester United,39,"['07a53d6c-382b-4ca5-ba7c-a21a2ed09a44', '40755e56-3406-41d4-98d4-324b8a1df9f4']",53,,,,,,,,,,,,,,,,,Manchester United,39,00:07:53.954,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17bd7de2-4bf3-4ee0-b03a-8af4ff8761d2,366,,"[91.2, 3.8]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Morgan Schneiderlin,3600.0,Center Defensive Midfield,14,Manchester United,39,['84c299d6-bf5d-4214-bb3d-9d1e626e97fe'],54,,,,,,,,,,,,,,,,,Manchester United,39,00:07:54.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62f333b7-9b4b-4980-815e-f61c6c8a44c5,370,,"[99.1, 6.4]",3754310,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marcus Rashford,3318.0,Center Forward,14,Manchester United,39,"['1cd27243-5178-4940-80c3-f3fb775bc583', 'f125a93d-6c14-4322-b26f-162cdea2d363']",58,,,,,,,,,,,,,,,,,Manchester United,39,00:07:58.219,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6447ac1-fdff-487e-bf25-41574dba225b,379,,"[68.5, 45.1]",3754310,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emmanuel Adebayor,26699.0,Center Forward,15,Crystal Palace,31,['c3a84ed6-b181-428a-bf90-76a9cbb8525f'],27,,,,,,,,,,,,,,,,,Crystal Palace,31,00:08:27.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08d0d2be-7d27-4842-9c6d-3df2101a6ddd,382,,"[63.2, 20.0]",3754310,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Wayne Mark Rooney,3538.0,Left Center Midfield,16,Manchester United,39,['21802fdf-d1b4-4174-8e66-00162dc1e709'],29,,,,,,,,,,,,,,,,,Manchester United,39,00:08:29.527,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610413d4-98de-435b-b284-8b25c94856a8,385,,"[50.8, 6.1]",3754310,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Matteo Darmian,4587.0,Left Back,16,Manchester United,39,['616219bd-dd5e-4c12-ac48-e2c5102c34bf'],32,,,,,,,,,,,,,,,,,Manchester United,39,00:08:32.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2b5a1a0-8dc9-4009-bb74-270aaa511419,394,,"[110.0, 29.9]",3754310,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chung-Yong Lee,3326.0,Center Attacking Midfield,17,Crystal Palace,31,['71f3d861-b9f8-4def-8796-2325d2fb00ee'],44,,,,,,,,,,,,,,,,,Crystal Palace,31,00:08:44.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95df0a2e-f8ff-4f00-a415-96da4679c1b8,396,,"[105.5, 34.8]",3754310,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Center Forward,17,Crystal Palace,31,['5173d5e5-95fd-488e-a484-dec9fc18cc71'],44,,,,,,,,,,,,,,,,,Crystal Palace,31,00:08:44.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e680419f-3fcd-4328-9bc6-fbfcdc97da0b,400,,"[30.9, 65.0]",3754310,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chris Smalling,10958.0,Right Center Back,18,Manchester United,39,['ab59f0fa-b07c-4217-88c0-b5f1ff06a220'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:09:10.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d40761f-2a2b-41ac-b69e-f5dc72851ff0,402,,"[30.4, 53.6]",3754310,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Morgan Schneiderlin,3600.0,Center Defensive Midfield,18,Manchester United,39,['ca5fb95e-d06c-4f1c-8adb-010f4790ce5c'],17,,,,,,,,,,,,,,,,,Manchester United,39,00:09:17.160,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f081e39c-5461-4dd4-983a-d5f72138c22a,405,,"[71.3, 1.6]",3754310,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matteo Darmian,4587.0,Left Back,18,Manchester United,39,['a8655961-dced-4a17-b928-b262cb70d4dc'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:09:21.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e8cdb6-dcc0-4667-ab43-ea7f54991750,407,,"[61.9, 66.9]",3754310,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chung-Yong Lee,3326.0,Center Attacking Midfield,19,Crystal Palace,31,['5780781f-1f2b-4317-b65d-d2b1db720e26'],30,,,,,,,,,,,,,,,,,Crystal Palace,31,00:09:30.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f30ad113-6413-4142-8605-7990d5ece199,414,,"[33.6, 4.6]",3754310,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,20,Manchester United,39,['4888bc00-b44a-4723-9d9a-2607d4d732fe'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:09:44.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0495d44-810e-4f06-9e8c-72e65c509368,417,,"[42.8, 35.9]",3754310,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Mark Rooney,3538.0,Left Center Midfield,20,Manchester United,39,['593eb112-57f6-48f5-b211-6d0fad51eb3c'],47,,,,,,,,,,,,,,,,,Manchester United,39,00:09:47.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d785cc2-d866-4fc7-9148-f83b4bcf927b,420,,"[56.1, 54.9]",3754310,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Right Center Midfield,20,Manchester United,39,['b89ceecf-468a-4580-abca-c107b3eea3ae'],51,,,,,,,,,,,,,,,,,Manchester United,39,00:09:51.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8436f77f-4bca-41f7-a511-b2f27e1f2fb6,423,,"[56.3, 74.6]",3754310,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Antonio Valencia Mosquera,3267.0,Right Back,20,Manchester United,39,['2eea1e38-f6ba-4731-ab00-76ad5cce7c7a'],54,,,,,,,,,,,,,,,,,Manchester United,39,00:09:54.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043ed183-82cc-4bee-a757-8792324b3be8,425,,"[48.0, 68.4]",3754310,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Right Center Midfield,20,Manchester United,39,['bed8f737-fb67-43ef-9363-991cfc62485e'],55,,,,,,,,,,,,,,,,,Manchester United,39,00:09:55.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7602ff6e-9c8d-4376-bed5-8da3b76fdf47,428,,"[43.9, 20.0]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,20,Manchester United,39,['a47b3345-75f5-42de-a5ea-7485740a94fc'],1,,,,,,,,,,,,,,,,,Manchester United,39,00:10:01.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431d65a9-46f2-4b44-8f1e-72a82741d435,431,,"[69.8, 2.7]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matteo Darmian,4587.0,Left Back,20,Manchester United,39,['67f458a9-958a-4602-99e5-ef6338fe4045'],4,,,,,,,,,,,,,,,,,Manchester United,39,00:10:04.489,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb63ac6-0eca-44fd-a0ff-fd04ef43f1d3,435,,"[92.3, 21.8]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Martial,20039.0,Left Midfield,20,Manchester United,39,['1ba3919e-faa9-4482-a359-cc678b538301'],6,,,,,,,,,,,,,,,,,Manchester United,39,00:10:06.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f02c7a32-e695-49cf-8207-9b33c98894ef,440,,"[36.2, 78.0]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,21,Crystal Palace,31,"['497c20e7-9efe-4d8f-b11a-76cae8be3d8a', 'e14890a2-9cd3-4f23-8f7e-4bcaf9884002']",8,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:08.870,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d171c1f5-dfb0-4f8b-beae-6b639b2f23b6,446,,"[64.9, 76.7]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emmanuel Adebayor,26699.0,Center Forward,22,Crystal Palace,31,"['30762949-03f7-4a12-aa37-f5b44258543d', '8a532abc-5178-4a06-868d-f5965539871f']",16,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:16.246,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d700f2-2524-4bf9-9d3c-a8b72c1eb528,449,,"[48.4, 72.7]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,22,Crystal Palace,31,['b2937b42-4c78-4d9f-97c5-c96e7f1c7ab7'],19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:19.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48aa7dac-8b1d-4252-b66a-8dfc685d5367,453,,"[50.9, 61.6]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mile Jedinak,5489.0,Left Defensive Midfield,22,Crystal Palace,31,"['13ea284d-4aa4-4a75-a36d-9e4d82b63dbe', 'f5cba178-a748-4aa0-8b7b-e0f97724c025']",19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:19.972,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb89ba7d-db36-46db-9336-259e5dab1cd7,456,,"[27.8, 64.1]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrian Mariappa,3731.0,Right Center Back,22,Crystal Palace,31,['8c36a04e-02a0-4cda-b3bf-7aeea3367c98'],21,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:21.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01616efc-0d08-4ea4-90ff-9293e2a2bf57,459,,"[30.4, 64.8]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,22,Crystal Palace,31,['9a72d0ea-b30c-4e19-a107-6f88bc053f82'],24,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:24.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd86323c-9844-4672-93cb-77aa75f7c9ee,462,,"[14.4, 28.0]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damien Delaney,3693.0,Left Center Back,22,Crystal Palace,31,['1d87bcf8-6643-4fa8-8a7a-f500ed7c1f31'],27,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:27.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dfb8bdd-1554-4849-84e0-9c02788939ac,469,,"[85.8, 54.7]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Center Midfield,23,Manchester United,39,['f0075831-554b-4454-b914-4a9498577d71'],33,,,,,,,,,,,,,,,,,Manchester United,39,00:10:33.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e07fe18c-f6c2-42c6-90b8-886c4fd1831f,472,,"[107.4, 46.8]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Midfield,23,Manchester United,39,['99e02119-0068-48ac-a66d-8e7a3ec930d8'],36,,,,,,,,,,,,,,,,,Manchester United,39,00:10:36.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdbf3804-c212-4d9b-9009-7e8bfc899fc3,475,,"[98.9, 51.5]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Center Forward,23,Manchester United,39,['4925c8a8-b52b-4108-8f4c-ac222f989896'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:10:38.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b50146b5-3e90-4bb7-bd16-adf12d15d8cd,483,,"[84.1, 52.1]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Center Defensive Midfield,23,Manchester United,39,['631dd8b4-2c98-4493-aa2d-cce90b2d4d83'],45,,,,,,,,,,,,,,,,,Manchester United,39,00:10:45.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d97a5e5-b398-4e65-9774-5841826cfb7d,486,,"[77.7, 6.1]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Left Back,23,Manchester United,39,['e6047726-aa08-4bfd-a2c1-218f856b783f'],48,,,,,,,,,,,,,,,,,Manchester United,39,00:10:48.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776732ac-ac5e-43ec-9d64-ee6ae006bce0,489,,"[99.1, 2.7]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Midfield,23,Manchester United,39,['60c74a6d-2644-4d73-aad7-e8c60846af28'],51,,,,,,,,,,,,,,,,,Manchester United,39,00:10:51.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ada69b5-ec51-4db1-aa1d-d89b9130139e,492,,"[84.6, 20.0]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Center Midfield,23,Manchester United,39,['c67e20ed-2c53-4de0-8ed1-500974e7c8a4'],55,,,,,,,,,,,,,,,,,Manchester United,39,00:10:55.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373d0084-31e2-47eb-a2a7-4c8ee8e0b8a3,495,,"[91.6, 50.0]",3754310,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Center Midfield,23,Manchester United,39,['89cbf679-58d6-40cc-bcb8-644d283b9e69'],58,,,,,,,,,,,,,,,,,Manchester United,39,00:10:58.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4bb263a-2c00-4006-b63c-bbdc4cc822c0,498,,"[92.0, 75.9]",3754310,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,23,Manchester United,39,['712b76b2-9104-4741-b3ff-84dea0b8b299'],1,,,,,,,,,,,,,,,,,Manchester United,39,00:11:01.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd65a7d-3af2-4c25-ac94-4f122445cdfa,501,,"[98.7, 63.5]",3754310,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Midfield,23,Manchester United,39,['75fde992-1686-4ee8-b3b5-c1b339519563'],5,,,,,,,,,,,,,,,,,Manchester United,39,00:11:05.089,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06cd29a8-54e8-45d5-bd5f-46b76ce1394e,504,,"[103.8, 70.5]",3754310,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,23,Manchester United,39,['f904ead7-d284-4307-b40a-29432739e274'],5,,,,,,,,,,,,,,,,,Manchester United,39,00:11:05.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7aa3e21-4eae-41c2-bb4d-38221a72a144,512,,"[35.8, 12.8]",3754310,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,24,Crystal Palace,31,['372baa3e-0781-47ec-acff-0e0ac48a88d4'],12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:12.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eba6bb7-350d-4d67-9eef-810cd636ac9b,516,,"[49.5, 4.2]",3754310,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Center Forward,24,Crystal Palace,31,['60371b7a-3f72-43e5-a03c-ae327375f3e2'],14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:14.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63292f00-614c-4983-a4a4-f29c310e2b2d,519,,"[50.9, 16.4]",3754310,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakary Sako,3469.0,Left Wing,24,Crystal Palace,31,['61be44c8-88ec-4b97-84c9-4e341cd27021'],14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:14.845,Ball Receipt*,
