bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.478347,,,,,,,,,,,,,,,183cc55a-7ea2-4c43-8b49-e31cf0ee3541,3154,,"[22.3, 34.8]",3754146,91,,,,True,-0.24326046,,,,"[36.0, 31.4]",,Low Pass,,14.115594,,,,Marc Albrighton,3307.0,,,,,,Recovery,2,Regular Play,Wes Morgan,3813.0,Left Center Back,192,Leicester City,22,"['3e031ce9-3133-4fcc-86d6-c270c72841cd', '6a368692-26e3-4e88-a40a-39ce690a56fe', 'f8f9d19a-becb-4ab2-b202-e757403de105']",27,,,,,,,,,,,,,,,,,Leicester City,22,00:46:27.988,Pass,True
,,,,,,,,,,,,,,,,,,,1.719871,,,,,,,,,,,,,,,b51cdde9-5110-4036-a618-61a40a76a964,3156,,"[36.6, 31.6]",3754146,91,,,,,1.1468768,,Right Foot,,"[45.4, 51.1]",,Low Pass,,21.39369,,,,José Leonardo Ulloa,3671.0,,,,,,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,192,Leicester City,22,['123e04ba-fdc2-4951-be26-e313ef90d4d5'],30,,,,,,,,,,,,,,,,,Leicester City,22,00:46:30.467,Pass,
,,,,,,,,,,,,,,,,,,,0.173479,,,,,,,,,,,,,,,0e147c3e-ec44-4fed-8b29-64450421cab1,3159,,"[63.8, 60.7]",3754146,91,,,,,0.20232163,,Right Foot,,"[67.7, 61.5]",,Ground Pass,,3.981206,,Incomplete,,Marc Albrighton,3307.0,,,,,,,2,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,192,Leicester City,22,"['09649545-bdb6-462e-9f71-fb0a976bc386', '51a8fe0f-4ae5-42de-af51-ac6bddd48e7a']",37,,,,,,,,,,,,,,,,,Leicester City,22,00:46:37.326,Pass,
,,,,,,,,,,,,,,,,,,,1.31728,,,,,,,,,,,,,,,700fa28a-2527-44eb-b0da-508ea798902f,3164,,"[82.6, 10.2]",3754146,91,,,,,1.9442935,,Left Foot,,"[76.8, 25.0]",,Ground Pass,,15.895911,,,,Xherdan Shaqiri,3533.0,,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,193,Stoke City,30,['ad737358-ec2c-481a-9269-1109fefd8d07'],41,,,,,,,,,,,,,,,,,Stoke City,30,00:46:41.075,Pass,
,,,,,,,,,,,,,,,,,,,2.169692,,,,,,,,,,,,,,,b6cef6a9-5763-488c-9828-b86dbbac6ae2,3167,,"[94.2, 41.2]",3754146,91,,,,,0.99812996,,Left Foot,,"[104.0, 56.4]",,Ground Pass,,18.085354,,,,Stephen Ireland,4632.0,,,,,,,2,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,193,Stoke City,30,['c5092357-2d30-4e25-b88d-e88a52b19199'],45,,,,,,,,,,,,,,,,,Stoke City,30,00:46:45.560,Pass,
,,,,,,,,,,,,,,,,,,,0.34723,,,,,,,,,,,,,,,769c81ee-8d59-4dfe-ba88-ca9e4d1d1d0f,3170,,"[105.5, 56.4]",3754146,91,,,,,-1.2047398,,Right Foot,,"[107.8, 50.4]",,High Pass,,6.4257298,,Incomplete,,Peter Crouch,4040.0,,,,,,,2,Regular Play,Stephen Ireland,4632.0,Left Defensive Midfield,193,Stoke City,30,"['29e9c934-f69a-46d3-9d97-f3b695d1fa0f', '4606b4fc-7bf5-4d5c-b49b-cd8798d3ff3b']",47,,,,,,,,,,,,,,,,,Stoke City,30,00:46:47.758,Pass,
,,,,,,,,,,,,,,,,,,,4.817776,,,,,,,,,,,,,,,08d6c6ae-66d1-40ed-97a7-314aa12ad071,3175,,"[12.5, 48.5]",3754146,92,,,,,-0.049812134,,Drop Kick,,"[80.7, 45.1]",,High Pass,,68.2847,,Incomplete,,José Leonardo Ulloa,3671.0,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,194,Leicester City,22,"['b5e5a81e-8a0e-4b45-9a8f-c6e98f4b3cb0', 'b788d933-ee45-4cfe-9aea-5a3a211c23cb']",4,,,,,,,,,,,,,,,,,Leicester City,22,00:47:04.849,Pass,
,,,,,,,,,,,,,,,,,,,2.353343,,,,,,,,,,,,,,,b5e5a81e-8a0e-4b45-9a8f-c6e98f4b3cb0,3178,,"[39.4, 35.0]",3754146,92,,,,True,-0.5538544,,,,"[54.6, 25.6]",,High Pass,,17.871765,,Incomplete,,Jonathan Walters,3670.0,,,,,,Recovery,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,194,Leicester City,22,"['08d6c6ae-66d1-40ed-97a7-314aa12ad071', '2df6f817-1c47-4060-9ddf-52900839b57e', '3a079f25-98c6-4e7e-a9b3-a596edb07673', 'adb38fd1-fdc8-4856-a546-a1b0871b8174']",9,,,,,,,,,,,,,,,,,Stoke City,30,00:47:09.666,Pass,True
,,,,,,,,,,,,,,,,,,,2.562591,,,,,,,,,,,,,,,3a079f25-98c6-4e7e-a9b3-a596edb07673,3181,,"[65.5, 54.5]",3754146,92,,,,True,2.3227496,,,,"[52.5, 68.4]",,Low Pass,,19.031815,,,,Ritchie De Laet,28782.0,,,,,,Recovery,2,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,194,Leicester City,22,"['138f6e7f-a6c6-4bfb-850f-88c35806d4b5', '73dbed14-c9b6-4f74-bfa4-5e30855059e7', 'b5e5a81e-8a0e-4b45-9a8f-c6e98f4b3cb0']",12,,,,,,,,,,,,,,,,,Leicester City,22,00:47:12.020,Pass,True
,,,,,,,,,,,,,,,,,,,1.381335,,,,,,,,,,,,,,,fd235a65-7432-480e-a335-b3b6254e2255,3183,,"[53.7, 69.5]",3754146,92,,,,,0.17442088,,Right Foot,,"[76.4, 73.5]",,Ground Pass,,23.049728,,,,Riyad Mahrez,3814.0,,,,,,,2,Regular Play,Ritchie De Laet,28782.0,Right Back,194,Leicester City,22,['44eb14cf-90d0-4d74-bd87-6cdbd4489ee1'],14,,,,,,,,,,,,,,,,,Leicester City,22,00:47:14.582,Pass,
,,,,,,,,,,,,,,,,,,,4.685687,,,,,,,,,,,,,,,a4db9b4e-93d9-467f-8546-f0dbd0fb6663,3190,,"[45.2, 6.4]",3754146,92,,,,,0.52045846,,Left Foot,,"[110.8, 44.0]",,High Pass,,75.61164,,Incomplete,,Osazemwinde Peter Odemwingie,42901.0,,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,194,Leicester City,22,"['633447d9-15b9-462f-926a-6759fc8b5f9d', '74ea2538-416c-4619-947c-5420f6206730']",19,,,,,,,,,,,,,,,,,Stoke City,30,00:47:19.772,Pass,
,,,,,,,,,,,,,,,,,,,3.052672,,,,,,,,,,,,,,,afb19f47-d4a3-4f14-9da8-e5a6c5807553,3194,,"[12.5, 36.1]",3754146,92,,,,,-0.63398093,,Drop Kick,,"[58.2, 2.5]",,Low Pass,,56.722572,,,,Marc Albrighton,3307.0,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,194,Leicester City,22,['95aa4384-75fe-4ac9-923c-08352bc78ac4'],25,,,,,,,,,,,,,,,,,Leicester City,22,00:47:25.815,Pass,
,,,,,,,,,,,,,,,,,,,1.50691,,,,,,,,,,,,,,,2c60fac9-7f78-4c5d-8bf1-d1768cb02fa4,3197,,"[85.2, 17.7]",3754146,92,,,,,0.4793414,,Right Foot,,"[102.9, 26.9]",,Ground Pass,,19.948183,,,,Jamie Vardy,10960.0,,,,,,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,194,Leicester City,22,['8dd5f2a8-6cc9-4c21-94ed-29f4de9984d7'],33,,,,,,,,,,,,,,,,,Leicester City,22,00:47:33.801,Pass,
,,,,,,,,,,,,,,,,,,,1.831279,,,,,,,,,,,,,,,f6bdc900-f287-4b25-81ff-2048bb2a23bb,3206,,"[72.6, 5.7]",3754146,92,,,,,2.5296173,,Right Foot,,"[56.5, 17.0]",,Ground Pass,,19.669773,,,,Jeffrey Schlupp,3520.0,,,,,,,2,Regular Play,Andrew Philip King,3665.0,Left Defensive Midfield,194,Leicester City,22,['bfed18bb-eda7-4ab8-aed6-66e7c9c16e68'],41,,,,,,,,,,,,,,,,,Leicester City,22,00:47:41.713,Pass,
,,,,,,,,,,,,,,,,,,,1.293538,,,,,,,,,,,,,,,0a2780f2-20d8-4575-ba90-f9f646513071,3210,,"[61.0, 10.8]",3754146,92,,,,,0.36314702,,Left Foot,,"[91.0, 22.2]",,High Pass,,32.09299,,Incomplete,,Riyad Mahrez,3814.0,,,,,,,2,Regular Play,Jeffrey Schlupp,3520.0,Left Back,194,Leicester City,22,"['32ca501c-101c-4080-a1a4-4058a1e6a699', '93659d01-35a9-4036-9595-f1b3be028b44', 'a79d73a8-d968-43fb-8250-3ddba1971bf3']",44,,,,,,,,,,,,,,,,,Leicester City,22,00:47:44.597,Pass,True
,,,,,,,,,,,,,,,,,,,4.3588,,,,,,,,,,,,,,,93659d01-35a9-4036-9595-f1b3be028b44,3212,,"[29.1, 57.9]",3754146,92,,,,,-0.68767124,,Head,,"[65.5, 28.0]",,High Pass,,47.105946,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Peter Crouch,4040.0,Left Wing,194,Leicester City,22,"['0a2780f2-20d8-4575-ba90-f9f646513071', 'b55f5e88-17d2-499c-b361-2ec7242515ac']",45,,,,,,,,,,,,,,,,,Stoke City,30,00:47:45.890,Pass,
,,,,,,,,,,,,,,,,,,,1.465278,,,,,,,,,,,,,,,b55f5e88-17d2-499c-b361-2ec7242515ac,3213,,"[54.6, 52.1]",3754146,92,,,,,1.1295028,,Right Foot,,"[64.0, 72.0]",,Ground Pass,,22.008408,,,,Ritchie De Laet,28782.0,,,,,,Recovery,2,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,194,Leicester City,22,"['93659d01-35a9-4036-9595-f1b3be028b44', 'ce71dfd9-abcb-45f2-a84b-905da1132e1d']",50,,,,,,,,,,,,,,,,,Leicester City,22,00:47:50.249,Pass,
,,,,,,,,,,,,,,,,,,,2.37725,,,,,,,,,,,,,,,8baab200-060a-4740-9771-86935248bc0f,3216,,"[65.3, 73.9]",3754146,92,,,,,-0.38812688,,Right Foot,,"[85.6, 65.6]",,Ground Pass,,21.931255,,,,Danny Drinkwater,3662.0,,,,,,,2,Regular Play,Ritchie De Laet,28782.0,Right Back,194,Leicester City,22,['bb035882-f202-4011-8941-5341242f69a6'],53,,,,,,,,,,,,,,,,,Leicester City,22,00:47:53.551,Pass,
,,,,,,,,,,,,,,,,,,,0.868396,,,,,,,,,,,,,,,3ed620d4-aaa9-468b-9461-fa59bb39073d,3223,,"[24.6, 6.8]",3754146,92,,,,,2.1066077,,Right Foot,,"[20.8, 13.2]",,Ground Pass,,7.4431176,,,,Erik Pieters,3467.0,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,195,Stoke City,30,['afe8bd6f-c346-48b8-bd65-c745e504149d'],58,,,,,,,,,,,,,,,,,Stoke City,30,00:47:58.711,Pass,
,,,,,,,,,,,,,,,,,,,1.427073,,,,,,,,,,,,,,,a8f57764-f154-4ecb-b8de-9e53b7f921fb,3226,,"[22.7, 11.9]",3754146,93,,,,,2.059755,,Left Foot,,"[14.4, 27.5]",,Ground Pass,,17.670597,,,,Marc Wilson,13848.0,,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,195,Stoke City,30,['ecd820f1-5396-4658-a2c9-7b31a81e9c3d'],2,,,,,,,,,,,,,,,,,Stoke City,30,00:48:02.822,Pass,
,,,,,,,,,,,,,,,,,,,2.219736,,,,,,,,,,,,,,,4bedda31-8e5a-4fba-9264-5789f410eede,3230,,"[15.0, 26.0]",3754146,93,,,,,2.3073444,,Left Foot,,"[4.3, 37.8]",,Ground Pass,,15.928905,,,,Jack Butland,3537.0,,,,,,,2,Regular Play,Marc Wilson,13848.0,Left Center Back,195,Stoke City,30,"['b26c889c-be6d-4635-b700-e3e18d92e793', 'f4d96c09-2548-4c81-8b0b-1d9ccd3e138a']",6,,,,,,,,,,,,,,,,,Stoke City,30,00:48:06.134,Pass,True
,,,,,,,,,,,,,,,,,,,3.451096,,,,,,,,,,,,,,,20286d3f-06ea-4914-9def-2c8a3f4214eb,3233,,"[3.9, 37.4]",3754146,93,,,,,0.14230639,,Left Foot,,"[72.3, 47.2]",,High Pass,,69.09848,,,,Peter Crouch,4040.0,,,,,,,2,Regular Play,Jack Butland,3537.0,Goalkeeper,195,Stoke City,30,['b4be649e-baa7-4eb8-8fb6-a75366cc4925'],8,,,,,,,,,,,,,,,,,Stoke City,30,00:48:08.643,Pass,
,,,,,,,,,,,,,,,,,,,2.323901,,,,,,,,,,,,,,,6e09626b-3149-44fe-b902-80022f1cea2e,3236,,"[72.6, 48.7]",3754146,93,,,,True,0.5880026,,,,"[85.8, 57.5]",,High Pass,,15.864426,,Incomplete,,Osazemwinde Peter Odemwingie,42901.0,,,,,,,2,Regular Play,Peter Crouch,4040.0,Left Wing,195,Stoke City,30,"['0bd45390-e617-4b25-aea6-2ca0b0051709', '57597d47-075b-4c85-83cb-e451cffa415c', 'b8753080-37d3-4b39-9481-4c449e114183']",12,,,,,,,,,,,,,,,,,Stoke City,30,00:48:12.134,Pass,True
,,,,,,,,,,,,,,,,,,,3.229806,,,,,,,,,,,,,,,b8753080-37d3-4b39-9481-4c449e114183,3239,,"[34.3, 22.6]",3754146,93,,,,,0.3174278,,Left Foot,,"[76.0, 36.3]",,High Pass,,43.892822,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Jeffrey Schlupp,3520.0,Left Back,195,Stoke City,30,"['62700923-9005-4a42-98c5-2739386e8231', '6e09626b-3149-44fe-b902-80022f1cea2e']",14,,,,,,,,,,,,,,,,,Leicester City,22,00:48:14.458,Pass,
,,,,,,,,,,,,,,,,,,,1.411868,,,,,,,,,,,,,,,62700923-9005-4a42-98c5-2739386e8231,3240,,"[44.1, 43.8]",3754146,93,,,,,-0.48833394,,Right Foot,,"[56.9, 37.0]",,Low Pass,,14.494137,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,195,Stoke City,30,"['a4fc4ef9-f4fb-44bd-8b81-c44467cf7909', 'b8753080-37d3-4b39-9481-4c449e114183']",17,,,,,,,,,,,,,,,,,Stoke City,30,00:48:17.688,Pass,
,,,,,,,,,,,,,,,,,,,2.916559,,,,,,,,,,,,,,,a4fc4ef9-f4fb-44bd-8b81-c44467cf7909,3241,,"[63.2, 43.1]",3754146,93,,,,,-0.28067777,,Right Foot,,"[96.5, 33.5]",,High Pass,,34.65617,,,,Jamie Vardy,10960.0,,,,,,Recovery,2,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,196,Leicester City,22,"['62700923-9005-4a42-98c5-2739386e8231', '8cb94e40-45ab-4713-a5f9-8a7a9d258441']",19,,,,,,,,,,,,,,,,,Leicester City,22,00:48:19.099,Pass,
,,,,,,,,,,,,,,,,,,,0.825472,,,,,,,,,,,,,,,df786375-dc41-473f-804c-eb03b9621247,3248,,"[95.7, 29.7]",3754146,93,,,,,1.8545904,,Right Foot,,"[92.9, 39.3]",,Ground Pass,,10.0,,,,José Leonardo Ulloa,3671.0,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,196,Leicester City,22,['dacd8fae-4ac7-4330-956f-7fb6907421f5'],23,,,,,,,,,,,,,,,,,Leicester City,22,00:48:23.679,Pass,
,,,,,,,,,,,,,,,,,,,1.015928,,,,,,,,,,,,,,,f2719217-64ce-40ee-961f-7e8b88dcf2a5,3250,,"[92.9, 39.3]",3754146,93,,,,,-1.3503026,5410d840-f40c-4d22-a24f-aa721b529e11,Right Foot,,"[95.5, 27.7]",,Ground Pass,,11.887809,,,,Jamie Vardy,10960.0,True,,,,,,2,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,196,Leicester City,22,['41d07919-937e-4f4a-b47e-36ef51d3e428'],24,,,,,,,,,,,,,,,,,Leicester City,22,00:48:24.505,Pass,
,,,,,,,,,,,,,,,,,,,2.761481,,,,,,,,,,,,,,,b3c0b9f9-9a5a-4440-8c05-ca38917d806e,3260,,"[7.0, 44.1]",3754146,93,,True,,,-0.27727234,,Right Foot,,"[71.3, 25.8]",,High Pass,,66.853424,,,,Peter Crouch,4040.0,,,,,,Goal Kick,2,From Goal Kick,Jack Butland,3537.0,Goalkeeper,197,Stoke City,30,['2397c30d-3ce0-40d6-bb5d-2f44ea6ab3cc'],51,,,,,,,,,,,,,,,,,Stoke City,30,00:48:51.586,Pass,
,,,,,,,,,,,,,,,,,,,1.071012,,,,,,,,,,,,,,,774294bd-d71e-4ba7-95f3-362b824e3b19,3263,,"[70.0, 26.7]",3754146,93,,,,True,0.031904064,,,,"[88.8, 27.3]",,High Pass,,18.809572,,Incomplete,,,,,,,,,,2,From Goal Kick,Peter Crouch,4040.0,Left Wing,197,Stoke City,30,"['aff96802-7944-432d-a867-d8a050c5842f', 'f98b1282-bcdd-4ddb-b300-577a49324e60']",54,,,,,,,,,,,,,,,,,Stoke City,30,00:48:54.485,Pass,True
,,,,,,,,,,,,,,,,,,,0.53216,,,,,,,,,,,,,,,f98b1282-bcdd-4ddb-b300-577a49324e60,3264,,"[31.3, 52.8]",3754146,93,,,,,-0.1544487,,Left Foot,,"[48.0, 50.2]",,High Pass,,16.901184,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Ritchie De Laet,28782.0,Right Back,197,Stoke City,30,"['72194a0d-cbdd-4a33-a15b-8e1026673270', '774294bd-d71e-4ba7-95f3-362b824e3b19']",55,,,,,,,,,,,,,,,,,Leicester City,22,00:48:55.556,Pass,
,,,,,,,,,,,,,,,,,,,0.813596,,,,,,,,,,,,,,,6e1d74d6-7a8b-4b71-a7b8-6cb647b38ea3,3266,,"[55.9, 51.7]",3754146,93,,,,,2.0744226,,Right Foot,,"[50.5, 61.5]",,Ground Pass,,11.1892805,,,,Riyad Mahrez,3814.0,,,,,,Recovery,2,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,198,Leicester City,22,['76a6000a-84a8-4eb6-bcbc-67b82212d63a'],57,,,,,,,,,,,,,,,,,Leicester City,22,00:48:57.514,Pass,
,,,,,,,,,,,,,,,,,,,3.939744,,,,,,,,,,,,,,,f1c57704-c9f0-43f7-a286-63780148fe27,3269,,"[49.9, 61.5]",3754146,93,,,,,0.14776209,,Left Foot,,"[97.6, 68.6]",,High Pass,,48.225513,,,,Jamie Vardy,10960.0,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,198,Leicester City,22,['1a58f3c8-d9f9-4e3d-86da-718fa96c9972'],58,,,,,,,,,,,,,,,,,Leicester City,22,00:48:58.898,Pass,
,,,,,,,,,,,,,,,,,,,3.758056,,,,,,,,,,,,,,,57da3df9-fcd0-43f0-8e30-7d49c80a74e0,3280,,"[7.0, 36.1]",3754146,94,,,,,-0.31620347,,Right Foot,,"[66.6, 16.6]",,High Pass,,62.70893,,Incomplete,,Jonathan Walters,3670.0,,,,,,Goal Kick,2,From Goal Kick,Jack Butland,3537.0,Goalkeeper,200,Stoke City,30,"['3293066a-7566-442c-8a8e-584ed54e602a', 'd82781bc-fde0-4d46-b7df-d1073794a89f']",18,,,,,,,,,,,,,,,,,Stoke City,30,00:49:18.332,Pass,
,,,,,,,,,,,,,,,,,,,1.662692,,,,,,,,,,,,,,,3293066a-7566-442c-8a8e-584ed54e602a,3283,,"[53.5, 63.5]",3754146,94,,,,True,1.6373645,,,,"[53.1, 69.5]",,High Pass,,6.0133185,,Unknown,,,,,,,,,Recovery,2,From Goal Kick,Ritchie De Laet,28782.0,Right Back,200,Stoke City,30,"['163ecb29-ec1b-4429-ace4-354af8b5204a', '57da3df9-fcd0-43f0-8e30-7d49c80a74e0']",22,,,,,,,,,,,,,,,,,Leicester City,22,00:49:22.090,Pass,True
,,,,,,,,,,,,,,,,,,,2.058583,,,,,,,,,,,,,,,c3ac4252-8cd4-4809-b20f-ff5a3a269e62,3284,,"[52.0, 72.4]",3754146,94,,,,,-0.29374063,,Right Foot,,"[80.1, 63.9]",,High Pass,,29.357452,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Ritchie De Laet,28782.0,Right Back,200,Stoke City,30,['3aef1846-9ba7-4831-b0fb-a2d84aa524ff'],24,,,,,,,,,,,,,,,,,Leicester City,22,00:49:24.022,Pass,
,,,,,,,,,,,,,,,,,,,2.871536,,,,,,,,,,,,,,,cf30f815-2f7b-4cb8-86da-2fccefec7d34,3287,,"[40.0, 16.9]",3754146,94,,,,,1.5259987,,Right Foot,,"[41.3, 45.9]",,Low Pass,,29.029123,,,,Geoff Cameron,3480.0,,,,,,,2,From Goal Kick,Marc Wilson,13848.0,Left Center Back,200,Stoke City,30,['87c344c8-9bcd-4c6f-8a00-ec94f9e5470a'],27,,,,,,,,,,,,,,,,,Stoke City,30,00:49:27.578,Pass,
,,,,,,,,,,,,,,,,,,,2.447635,,,,,,,,,,,,,,,367fb5f5-a635-42d6-8147-f27af2157269,3290,,"[43.5, 48.5]",3754146,94,,,,,0.6664653,,Right Foot,,"[70.2, 69.5]",,Ground Pass,,33.968956,,,,Glen Johnson,4724.0,,,,,,,2,From Goal Kick,Geoff Cameron,3480.0,Right Center Back,200,Stoke City,30,['1d706854-c5ce-40d7-8918-4e5f586253c0'],30,,,,,,,,,,,,,,,,,Stoke City,30,00:49:30.842,Pass,
,,,,,,,,,,,,,,,,,,,2.102217,,,,,,,,,,,,,,,4f80d017-7def-4f12-ba9e-39e03dba0621,3293,,"[70.4, 71.0]",3754146,94,,,,,-0.17162807,,Right Foot,,"[85.4, 68.4]",,Ground Pass,,15.223666,,,,Xherdan Shaqiri,3533.0,,,,,,,2,From Goal Kick,Glen Johnson,4724.0,Right Back,200,Stoke City,30,['d916faad-104c-4339-a772-33d1be972a33'],33,,,,,,,,,,,,,,,,,Stoke City,30,00:49:33.422,Pass,
,,,,,,,,,,,,,,,,,,,1.566103,,,,,,,,,,,,,,,b256552d-a535-440f-b151-600a64f19b24,3296,,"[101.0, 66.7]",3754146,94,,,,,-1.2207054,,Right Foot,True,"[112.1, 36.3]",,High Pass,,32.3631,,Incomplete,,,,,,,,,,2,From Goal Kick,Xherdan Shaqiri,3533.0,Right Wing,200,Stoke City,30,['ca01eac1-37e3-40fd-b7b9-627f4c1531e9'],37,,,,,,,,,,,,,,,,,Stoke City,30,00:49:37.716,Pass,
,,,,,,,,,,,,,,,,,,,2.711304,,,,,,,,,,,,,,,5bd81d24-d655-4d70-8ee6-605d14aabcbf,3300,,"[26.8, 36.3]",3754146,94,,,,,0.07335894,,Right Foot,,"[64.9, 39.1]",,High Pass,,38.202747,,Incomplete,,,,,,,,,,2,From Goal Kick,José Leonardo Ulloa,3671.0,Right Center Forward,200,Stoke City,30,['02c229f5-b5aa-41a3-9bda-16df6891dd5e'],42,,,,,,,,,,,,,,,,,Leicester City,22,00:49:42.889,Pass,
,,,,,,,,,,,,,,,,,,,2.275534,,,,,,,,,,,,,,,a1282c0d-3046-4ba7-ae1f-67a16eec2ae6,3303,,"[55.0, 42.1]",3754146,94,,,,,-0.26786086,,Right Foot,,"[91.8, 32.0]",,High Pass,,38.160843,,Incomplete,,,,,,,,,,2,From Goal Kick,Geoff Cameron,3480.0,Right Center Back,200,Stoke City,30,['ba7a2442-216c-4b89-9a14-365e9350eb22'],47,,,,,,,,,,,,,,,,,Stoke City,30,00:49:47.759,Pass,
,,,,,,,,,,,,,,,,,,,2.447169,,,,,,,,,,,,,,,ba7a2442-216c-4b89-9a14-365e9350eb22,3304,,"[28.3, 48.1]",3754146,94,,,,,0.0,,Head,,"[51.0, 48.1]",,Low Pass,,22.7,,,,Riyad Mahrez,3814.0,,,,,,Recovery,2,From Goal Kick,Andrew Philip King,3665.0,Left Defensive Midfield,200,Stoke City,30,"['6e8e749e-ce56-40ed-bdfc-15629dc1191e', 'a1282c0d-3046-4ba7-ae1f-67a16eec2ae6']",50,,,,,,,,,,,,,,,,,Leicester City,22,00:49:50.034,Pass,
,,,,,,,,,,,,,,,,,,,0.699803,,,,,,,,,,,,,,,90a48c1d-aeb4-4704-81ca-d5e63c5f14a6,3313,,"[64.9, 26.9]",3754146,94,,,,,-1.0734537,,Left Foot,,"[70.6, 16.4]",,Ground Pass,,11.947385,,Unknown,,Jonathan Walters,3670.0,,,,,,,2,From Goal Kick,Stephen Ireland,4632.0,Left Defensive Midfield,200,Stoke City,30,['321fa2d2-5b33-40ff-9750-cdbe1fabde07'],58,,,,,,,,,,,,,,,,,Stoke City,30,00:49:58.606,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5136aa-8f87-4a04-b9a6-66fc27fdc835,6,,"[61.4, 40.6]",3754146,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marco van Ginkel,8251.0,Left Defensive Midfield,2,Stoke City,30,['766fe674-fe34-458d-95ae-1797b429b44b'],1,,,,,,,,,,,,,,,,,Stoke City,30,00:00:01.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f05f7405-0bb7-4df7-bd02-86c872ba674c,9,,"[53.3, 39.1]",3754146,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Glenn Whelan,9625.0,Right Defensive Midfield,2,Stoke City,30,['ca8e3661-956d-4ab6-a849-8a1390c332e2'],2,,,,,,,,,,,,,,,,,Stoke City,30,00:00:02.202,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474e86a9-a756-4db4-96e1-2a55f8695213,12,,"[76.4, 15.8]",3754146,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Walters,3670.0,Center Forward,2,Stoke City,30,['fdd7e8a9-f168-43e0-b43e-b49f02e8b0c6'],5,,,,,,,,,,,,,,,,,Stoke City,30,00:00:05.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06d406e0-7e1c-4fcb-87c7-c7abdc7f64a1,16,,"[31.3, 72.0]",3754146,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ritchie De Laet,28782.0,Right Back,3,Leicester City,22,['615fb942-93c5-417c-b898-9cdd4f53293c'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:00:07.799,Ball Receipt*,
