ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,3ceeb4d2-a2d5-41e1-9110-3b43d3e659c1,3026,,"[96.7, 55.0]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Graziano Pellè,11062.0,Center Forward,158,Southampton,25,"['4edcdac3-e9bf-4580-acdb-a30633d0ae06', '7efd839f-7d97-491a-ad6c-e9224c9f44e1']",31,,,,,,,,,,,,,,,,,Southampton,25,00:34:31.874,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,251b0ead-4576-486d-bacc-60d1e3ce5292,3030,,"[90.7, 52.6]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Right Midfield,158,Southampton,25,"['d3ebd1b2-eaa6-4fc5-a15b-e464d99d4aef', 'da88d2ab-f624-46a7-8453-84efbeefe5b7']",33,,,,,,,,,,,,,,,,,Southampton,25,00:34:33.968,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b4b37a0f-520e-400a-8d86-c439a423b98b,3038,,"[99.4, 5.0]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Left Midfield,158,Southampton,25,['71547527-11c7-477b-8b7c-d5f9793000d2'],39,,,,,,,,,,,,,,,,,Southampton,25,00:34:39.519,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,67202b6f-abf8-405a-9c45-1d2176cd9ee1,3042,,"[67.7, 69.4]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Craig Gardner,9485.0,Left Midfield,158,Southampton,25,['0bb39011-6b25-47be-b4e4-b0083928939a'],44,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:34:44.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee9c5a63-8749-4015-8182-45ccf0777532,3047,,"[66.5, 9.3]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Right Midfield,158,Southampton,25,"['3f50a2f7-8225-40b6-9de4-dfc22ff449b9', 'badbe478-360f-495d-9faf-b292b047c903']",46,,,,,,,,,,,,,,,,,Southampton,25,00:34:46.063,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,477cbffc-6bb5-4052-b453-0e82c7148b75,3051,,"[88.9, 2.4]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Left Midfield,158,Southampton,25,['794c163f-8254-46c7-b019-d14d53944f1d'],51,,,,,,,,,,,,,,,,,Southampton,25,00:34:51.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,06e9ffab-89ad-4a13-96ec-1af4d73fa986,3054,,"[91.0, 18.5]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Right Midfield,158,Southampton,25,['ad07acee-3d2e-4b68-bd59-b37b9bca9361'],56,,,,,,,,,,,,,,,,,Southampton,25,00:34:56.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a1b54fe6-8ae1-4ca5-a45c-3035f4650e86,3057,,"[88.9, 33.8]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Davis,3828.0,Left Center Midfield,158,Southampton,25,['e7f03179-2c57-4575-ad9e-9c46d021b11c'],59,,,,,,,,,,,,,,,,,Southampton,25,00:34:59.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8de15267-b9a2-4a33-a53d-623feda971eb,3060,,"[90.7, 23.2]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James Ward-Prowse,3328.0,Right Center Midfield,158,Southampton,25,['37fc368c-af86-4493-a61f-62d200566d1e'],4,,,,,,,,,,,,,,,,,Southampton,25,00:35:04.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,93867140-ffac-4f30-872f-9d831edb7af6,3062,,"[99.4, 4.7]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Left Midfield,158,Southampton,25,['274dd032-3bcb-4946-92a3-af19f1cafac0'],5,,,,,,,,,,,,,,,,,Southampton,25,00:35:05.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c08ec130-548f-4672-ba73-9c2967851d44,3069,,"[94.6, 43.9]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James Ward-Prowse,3328.0,Right Center Midfield,158,Southampton,25,['29dd63cb-7ada-4a57-bb13-f4c1da75716d'],20,,,,,,,,,,,,,,,,,Southampton,25,00:35:20.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,718b44d6-ce26-4d52-9b5f-45758abadcdb,3072,,"[82.3, 49.3]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victor Wanyama,3098.0,Center Defensive Midfield,158,Southampton,25,['2f2a7a4e-37a0-4889-9de3-42356e49de0a'],21,,,,,,,,,,,,,,,,,Southampton,25,00:35:21.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eb4a84e1-521f-490d-b702-902e51338c17,3075,,"[84.2, 59.6]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maya Yoshida,3300.0,Right Back,158,Southampton,25,['9c1144b7-4729-40a1-a692-349821a57694'],23,,,,,,,,,,,,,,,,,Southampton,25,00:35:23.492,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8b431083-ae93-4a0f-8771-b5730ee43de5,3082,,"[74.4, 46.0]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Salomón Rondón Giménez,4041.0,Left Center Forward,159,West Bromwich Albion,27,['366d7900-1cdb-43c0-bcfb-8c882cd03c3b'],34,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:35:34.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f074bea-33dd-49a2-b3c9-dbc851977e89,3084,,"[55.7, 52.3]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Back,160,Southampton,25,['daaa3b1e-3951-415b-ac32-2de8c324f6b1'],35,,,,,,,,,,,,,,,,,Southampton,25,00:35:35.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b2fb50d9-eff8-4c6d-afc7-9f1dcb9db4fc,3086,,"[35.0, 51.7]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,160,Southampton,25,['fabd2aac-e6a8-4319-b656-bce521fd6650'],39,,,,,,,,,,,,,,,,,Southampton,25,00:35:39.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a3dfca6-2cca-4794-a627-6c0d85cbfa6f,3088,,"[5.1, 42.8]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,160,Southampton,25,['1902cb7c-214a-4261-a121-714a9857bd29'],41,,,,,,,,,,,,,,,,,Southampton,25,00:35:41.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,acdc4a3a-4199-45eb-a520-526284419411,3091,,"[26.3, 13.4]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,160,Southampton,25,['0a6ce005-db36-42bf-bb25-b8d8124cbe5f'],46,,,,,,,,,,,,,,,,,Southampton,25,00:35:46.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6040fc6-8143-455e-b8af-1840c9641c7a,3094,,"[20.9, 32.9]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,160,Southampton,25,['e960159c-40c8-40d6-94b8-275e7158d11a'],48,,,,,,,,,,,,,,,,,Southampton,25,00:35:48.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,95421f77-0412-47d8-9cc9-c09ca92f8ef5,3097,,"[32.9, 11.4]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,160,Southampton,25,['c370a36d-9b77-49a9-8424-eb3ca3fc3b94'],50,,,,,,,,,,,,,,,,,Southampton,25,00:35:50.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0aa48502-32ad-4998-a99f-efdd9b411284,3102,,"[45.4, 3.8]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Targett,3651.0,Left Back,160,Southampton,25,"['52c48299-eef7-4676-9896-3ad3f93ff6cf', 'fd48b9c7-f800-47be-a4a3-97f72748f967']",52,,,,,,,,,,,,,,,,,Southampton,25,00:35:52.049,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,b9736dad-0018-44b9-b19c-36763aae5b5d,3105,,"[63.5, 3.0]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Left Midfield,160,Southampton,25,['2c182ef5-3561-4816-aec6-7e86952bdd0e'],54,,,,,,,,,,,,,,,,,Southampton,25,00:35:54.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a583f31a-1456-4121-82ca-f23e22bec0af,3107,,"[56.0, 8.0]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Targett,3651.0,Left Back,160,Southampton,25,['911e64d2-d6f2-4416-8646-82d422354b8b'],55,,,,,,,,,,,,,,,,,Southampton,25,00:35:55.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d602f426-275a-411f-8484-f52bdd939f0e,3110,,"[97.0, 43.6]",3754325,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Ward-Prowse,3328.0,Right Center Midfield,160,Southampton,25,['5ac07078-e751-4994-8486-6ce198d60675'],59,,,,,,,,,,,,,,,,,Southampton,25,00:35:59.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e16ac175-dda6-4e76-b733-0927ed1a8757,3113,,"[107.7, 52.3]",3754325,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Midfield,160,Southampton,25,['fc9801b3-8258-4178-839b-12368195c5ae'],1,,,,,,,,,,,,,,,,,Southampton,25,00:36:01.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c065027c-0483-48ac-a44c-804cd015b3e4,3125,,"[51.4, 69.4]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sadio Mané,3629.0,Right Midfield,162,Southampton,25,['55d649c2-c1ca-4dfb-9495-6434e216ecef'],6,,,,,,,,,,,,,,,,,Southampton,25,00:38:06.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,14fdbbfd-c007-40a2-9628-e8f89a84d45c,3128,,"[39.7, 39.2]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Virgil van Dijk,3669.0,Left Center Back,162,Southampton,25,['70ef39a2-ab1a-43c5-b188-251da2929492'],8,,,,,,,,,,,,,,,,,Southampton,25,00:38:08.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,97b5dd87-2a67-4b19-9475-119a75e05b0e,3132,,"[71.2, 6.5]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Targett,3651.0,Left Back,162,Southampton,25,['9a07e99d-1e52-48f5-aaba-31744f452103'],16,,,,,,,,,,,,,,,,,Southampton,25,00:38:16.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f5419ebb-d2b9-4f81-a17d-5b82d740de9e,3135,,"[79.6, 2.0]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Left Midfield,162,Southampton,25,['ac1e6ba1-b72b-4613-a0f5-0802868bb8b9'],18,,,,,,,,,,,,,,,,,Southampton,25,00:38:18.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,97255108-eef3-4f53-8068-9f576232b9ab,3138,,"[70.4, 5.0]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Targett,3651.0,Left Back,162,Southampton,25,['89761f22-8cfa-45a0-92ab-7e551c8f408b'],19,,,,,,,,,,,,,,,,,Southampton,25,00:38:19.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ab916f-289c-4af5-93e7-12acb4d21db6,3142,,"[98.7, 45.2]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Graziano Pellè,11062.0,Center Forward,162,Southampton,25,"['13d40063-ad75-40b0-b673-b610bb082d7d', 'f3fe0009-466a-4439-a029-7d271bd7386c']",23,,,,,,,,,,,,,,,,,Southampton,25,00:38:23.311,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8f4c842-0bcf-476b-a925-cdf4f4c2e578,3145,,"[99.0, 32.6]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Ward-Prowse,3328.0,Right Center Midfield,162,Southampton,25,"['13d40063-ad75-40b0-b673-b610bb082d7d', '6d048a04-0b4e-43fc-b2c5-84181078ca0a']",24,,,,,,,,,,,,,,,,,Southampton,25,00:38:24.738,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f1261915-c05a-46ef-99e0-88e84143debf,3153,,"[48.6, 24.5]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Right Center Forward,163,West Bromwich Albion,27,['ba9b10ed-71fc-4ca9-bc1e-6d31975837dd'],29,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:29.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,05a373cb-75c6-4daa-805a-edf9ddd27b85,3161,,"[38.5, 59.7]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,163,West Bromwich Albion,27,['5d1e5815-d729-4ff7-ba5e-036f44a52b38'],35,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:35.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,88d41966-47b6-48c8-b1b6-36eea80be995,3164,,"[38.1, 16.7]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Brunt,3541.0,Left Back,163,West Bromwich Albion,27,['026f3600-0814-4c5c-8042-45457708c283'],37,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:37.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa2dc43-7be8-4c70-8ed8-080e728fc8fc,3168,,"[28.7, 77.2]",3754325,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Back,164,Southampton,25,['a99b6a27-1f0f-4fbc-b529-23978567c063'],45,,,,,,,,,,,,,,,,,Southampton,25,00:38:45.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ce31cda-1885-4dae-b016-fc01020d6c20,3174,,"[23.3, 73.4]",3754325,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sadio Mané,3629.0,Right Midfield,165,Southampton,25,['ed94d24c-7367-4f49-9342-dd5a8cfdbc68'],7,,,,,,,,,,,,,,,,,Southampton,25,00:39:07.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e7d159-0ddc-4458-bf71-60db063a4146,3177,,"[61.7, 28.1]",3754325,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Left Center Midfield,165,Southampton,25,['4cbe4a8f-7cdc-4348-b418-968ec07ffde7'],13,,,,,,,,,,,,,,,,,Southampton,25,00:39:13.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c32fb6e2-e4a0-4cb8-8148-9f82614ecceb,3180,,"[85.0, 2.7]",3754325,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Left Midfield,165,Southampton,25,['42c8f3b4-98a9-435c-b72f-3f5e7ef1175d'],16,,,,,,,,,,,,,,,,,Southampton,25,00:39:16.054,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7d1cb22a-c7af-45d3-9759-f6484de411d1,3183,,"[111.7, 31.9]",3754325,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Graziano Pellè,11062.0,Center Forward,165,Southampton,25,['16dc69c5-af80-4363-bf8f-6ee74a055d1a'],19,,,,,,,,,,,,,,,,,Southampton,25,00:39:19.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,de12b79f-6b2c-47cd-af15-ea4fe3826324,3189,,"[17.7, 57.7]",3754325,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,166,West Bromwich Albion,27,"['058ce6c2-928d-45ec-ac71-23e7c8f9d6e9', '367df5e9-ef48-4dd1-86f5-248863851f4e']",23,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:23.934,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a9798bea-15f0-4252-94d9-ff30abe22b28,3195,,"[84.5, 30.5]",3754325,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Salomón Rondón Giménez,4041.0,Left Center Forward,166,West Bromwich Albion,27,['b8692ad2-4a0e-4358-adc8-31187108e62b'],46,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:46.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5fe40de2-cb1a-42f0-a9ad-a947494dcfab,3198,,"[48.7, 44.9]",3754325,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Left Center Midfield,166,West Bromwich Albion,27,['eb3900d3-7603-4230-a879-f07796fe947e'],47,,,,,,,,,,,,,,,,,Southampton,25,00:39:47.422,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,46167fa3-c083-4ac9-88b6-0b256ed3048f,3204,,"[87.2, 5.9]",3754325,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Right Midfield,166,West Bromwich Albion,27,['3f52673d-d6f2-48b6-aa92-2fb13db7bf2a'],53,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:53.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8472fefb-8154-4271-a1a8-eac69905146c,3207,,"[25.7, 67.7]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maya Yoshida,3300.0,Right Back,167,Southampton,25,['49159516-7ffa-4040-b742-75124b60a699'],30,,,,,,,,,,,,,,,,,Southampton,25,00:40:30.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d32a8462-0358-4160-8388-f5ed5095a7eb,3209,,"[27.9, 28.4]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Virgil van Dijk,3669.0,Left Center Back,167,Southampton,25,['b8c02263-913b-4211-860c-bda9e809eeb6'],34,,,,,,,,,,,,,,,,,Southampton,25,00:40:34.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1db37150-9984-4339-9872-d40a6ce19b08,3211,,"[11.1, 43.6]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,167,Southampton,25,['3a07a095-5f7b-43eb-a8f8-263653928c74'],36,,,,,,,,,,,,,,,,,Southampton,25,00:40:36.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cbe58c1b-b3b7-44af-9b82-da47baf16bb0,3214,,"[25.2, 26.9]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Virgil van Dijk,3669.0,Left Center Back,167,Southampton,25,['658d9838-1be8-4471-8ad1-227ade32deef'],40,,,,,,,,,,,,,,,,,Southampton,25,00:40:40.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b3460636-8514-42ca-a160-24da8b2621c7,3217,,"[51.7, 6.3]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Targett,3651.0,Left Back,167,Southampton,25,['1655a30a-b688-4cb5-9872-86bfef3777dc'],43,,,,,,,,,,,,,,,,,Southampton,25,00:40:43.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f156f940-88d1-4517-b624-a57304b28a60,3219,,"[28.2, 7.4]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Virgil van Dijk,3669.0,Left Center Back,167,Southampton,25,['8dcb0b4d-6e9d-49c9-a8ec-95c787518aee'],46,,,,,,,,,,,,,,,,,Southampton,25,00:40:46.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2d4f3f17-f9ab-4c79-9858-350fcffa7fbe,3222,,"[16.8, 51.4]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,167,Southampton,25,['f4a977a8-0700-4b41-9775-30da24f5195e'],50,,,,,,,,,,,,,,,,,Southampton,25,00:40:50.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9a66905e-874a-4897-b525-0a3c04d26f2c,3226,,"[78.9, 49.3]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Graziano Pellè,11062.0,Center Forward,167,Southampton,25,"['c3232093-3bf2-482b-8142-0cb0fc10d60e', 'f5c8c8f7-b828-4668-a67a-4f26f45b2408']",55,,,,,,,,,,,,,,,,,Southampton,25,00:40:55.839,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d716482-ffd8-4d4b-b83b-df89c01d2fd4,3229,,"[72.1, 36.5]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Left Center Midfield,167,Southampton,25,['1780099a-b67d-4fdd-a49b-c97047e1debf'],57,,,,,,,,,,,,,,,,,Southampton,25,00:40:57.056,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,52297c5c-0340-41c8-b25b-59b8d927b71d,3231,,"[94.3, 43.9]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Ward-Prowse,3328.0,Right Center Midfield,167,Southampton,25,['5895b291-5f7f-46a4-988c-72b929dd2713'],57,,,,,,,,,,,,,,,,,Southampton,25,00:40:57.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0496e6f8-2c57-46be-840f-34d5b6878265,3233,,"[24.9, 34.4]",3754325,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Olsson,20527.0,Left Center Back,167,Southampton,25,['bcf24a72-9081-4f61-b634-eb6d4ba170ae'],59,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:40:59.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d4229cb-e1a6-4985-bf25-8d6156799195,3236,,"[88.6, 54.7]",3754325,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Left Center Midfield,167,Southampton,25,['520b955c-1cec-4fca-a9e0-093ba48d3c35'],1,,,,,,,,,,,,,,,,,Southampton,25,00:41:01.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,44265e56-f485-4dc4-96a1-0a4daf138b71,3239,,"[106.8, 73.0]",3754325,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maya Yoshida,3300.0,Right Back,167,Southampton,25,['fd0c0050-6a8d-4332-9260-33fca076843b'],4,,,,,,,,,,,,,,,,,Southampton,25,00:41:04.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0fb5175-40e1-49c6-894c-9c9b7fbadbc4,3245,,"[100.3, 7.7]",3754325,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Left Midfield,168,Southampton,25,['44dc95ec-d3c8-4bc8-bf14-fcaa536cbe82'],23,,,,,,,,,,,,,,,,,Southampton,25,00:41:23.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26a072fd-6e58-4a09-bf7b-59ce3f32d11f,3247,,"[105.4, 1.4]",3754325,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Targett,3651.0,Left Back,168,Southampton,25,['f422a14c-09fd-40df-8bb8-b8f86e1e305c'],24,,,,,,,,,,,,,,,,,Southampton,25,00:41:24.224,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2f2328b2-de02-429d-bba0-f278a4301b30,3251,,"[106.6, 39.2]",3754325,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Graziano Pellè,11062.0,Center Forward,168,Southampton,25,['d312d46c-76cb-4d2a-9937-e17852165ee8'],27,,,,,,,,,,,,,,,,,Southampton,25,00:41:27.476,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0fbc0b7d-7e0a-4d09-a4e3-6b86f28e9e14,3254,,"[19.5, 76.3]",3754325,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Gardner,9485.0,Left Midfield,168,Southampton,25,['fbe9bd14-fbd8-49f4-bdd9-f8936d25e58c'],31,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:41:31.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,da2d230e-48e3-48eb-9c49-97388f1d7f6a,3256,,"[102.0, 12.2]",3754325,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Targett,3651.0,Left Back,168,Southampton,25,['27ca8efa-c93d-417c-890a-746bf5a0a40c'],32,,,,,,,,,,,,,,,,,Southampton,25,00:41:32.747,Ball Receipt*,
