ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a7519c6-0478-426f-a289-c7ebc7b6e30b,2566,,,"[63.1, 26.1]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,122,Everton,29,['164f54f0-20c7-4494-870b-53068ef777b6'],35,,,,,,,,,,,,,,,,,Everton,29,00:15:35.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ea5f474-22af-4652-8413-162359a8a2d8,2568,,,"[73.6, 11.1]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Right Center Midfield,122,Everton,29,['ab91d304-0521-46a9-94e3-fd9387998cd5'],37,,,,,,,,,,,,,,,,,Everton,29,00:15:37.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7f3929b-74fb-45d8-aac7-1beb7ec092ae,2572,,,"[70.9, 27.5]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,122,Everton,29,"['66259a77-0e79-43fc-b0bc-eaa326e7fcc3', 'd503a9cd-5ad3-4926-bd65-0be143c5242d']",41,,,,,,,,,,,,,,,,,Everton,29,00:15:41.217,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe60afa-0b60-4999-a08d-332ca9f16885,2574,,,"[60.4, 22.8]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,122,Everton,29,['c7951259-78d3-4b21-949a-e9d3e02648a9'],42,,,,,,,,,,,,,,,,,Everton,29,00:15:42.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9f44dd0-c3e6-49c3-8ada-e94181e4924e,2577,,,"[70.6, 34.9]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,122,Everton,29,['9efca67a-429a-4341-b591-58180cd123f9'],46,,,,,,,,,,,,,,,,,Everton,29,00:15:46.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6be0be69-9114-4921-90af-c03cf3b201b4,2580,,,"[75.2, 70.0]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,122,Everton,29,['610ce5c6-6aa4-4a92-91a1-2e4ea72579b0'],48,,,,,,,,,,,,,,,,,Everton,29,00:15:48.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8f2448a-f8dc-4908-b687-e7e3fc5c89c2,2583,,,"[86.2, 75.4]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,122,Everton,29,['14c00bc0-941b-4f24-b615-522fe76a6d6c'],51,,,,,,,,,,,,,,,,,Everton,29,00:15:51.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2b93b22-01d0-4290-9c58-40e43c9b2eed,2585,,,"[76.3, 74.5]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,122,Everton,29,['79cf9e36-a23b-473c-85fa-323e66dc873b'],52,,,,,,,,,,,,,,,,,Everton,29,00:15:52.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a45ac8a1-2d3c-4980-bd5c-34377d394e65,2588,,,"[86.2, 60.1]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,122,Everton,29,['5a13d91f-bcad-4865-b707-80f67d894d3f'],54,,,,,,,,,,,,,,,,,Everton,29,00:15:54.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafcee19-7f89-4caf-a90e-1d6616562db7,2591,,,"[82.0, 57.1]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,122,Everton,29,['bf4625aa-5c64-4c1e-8c40-7b181c2d19a2'],55,,,,,,,,,,,,,,,,,Everton,29,00:15:55.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5bba87a-b088-47d4-9d4d-f61dd835d6b7,2594,,,"[73.1, 22.4]",3754056,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Right Center Midfield,122,Everton,29,['1b3de7ab-8631-4e79-b32f-c194c29a9f78'],59,,,,,,,,,,,,,,,,,Everton,29,00:15:59.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb93d363-2757-4665-9027-88073b6efa0b,2597,,,"[70.9, 46.9]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,122,Everton,29,['b601b04c-fbed-4fa7-bd66-3be77e54ae63'],2,,,,,,,,,,,,,,,,,Everton,29,00:16:02.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732ef352-a8ef-45d1-ae11-5b92dd05addd,2600,,,"[81.6, 50.6]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,122,Everton,29,['8f4ce7c7-9bcf-45bc-94a9-9e0a50d429a2'],4,,,,,,,,,,,,,,,,,Everton,29,00:16:04.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5971aabd-5a6c-4bd3-a2a5-d557d499f8bb,2603,,,"[66.5, 50.0]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,122,Everton,29,['cc7d219a-8d67-48f8-8c72-d10a54134371'],6,,,,,,,,,,,,,,,,,Everton,29,00:16:06.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97e1928f-8631-4f83-863c-b6f2e9eb1443,2606,,,"[69.1, 73.0]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,122,Everton,29,['070d89a4-478e-49ee-8ca0-11416ca149ca'],8,,,,,,,,,,,,,,,,,Everton,29,00:16:08.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d60da7b3-9baa-4dcf-9ec3-e9fd6beebba1,2609,,,"[79.3, 73.4]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,122,Everton,29,['087d974b-b1a2-47d2-9bd4-2ba9a9d85842'],10,,,,,,,,,,,,,,,,,Everton,29,00:16:10.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a48f980f-eec8-4e81-9de9-7c0610947489,2612,,,"[48.4, 54.7]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,122,Everton,29,['a7e91a6b-6623-4193-af1a-e3b999d080e0'],13,,,,,,,,,,,,,,,,,Everton,29,00:16:13.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee6ce7cf-fcb7-4c37-a3aa-73b9568b9fe8,2615,,,"[51.4, 17.1]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,122,Everton,29,['f71bb3e4-d27c-4dce-8895-78c09fc9fb00'],17,,,,,,,,,,,,,,,,,Everton,29,00:16:17.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4739262-0a49-414d-a0ab-c2ed2ebd92c7,2618,,,"[65.2, 9.0]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Center Midfield,122,Everton,29,['36398560-72fe-4b2a-b73b-6bf4e0c1b3df'],20,,,,,,,,,,,,,,,,,Everton,29,00:16:20.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f8b95c7-8228-4cad-a6ac-72eecdd88c42,2621,,,"[83.9, 42.2]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,122,Everton,29,['8aadaa74-f200-473e-9797-b1463b71b14e'],23,,,,,,,,,,,,,,,,,Everton,29,00:16:23.930,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce2478f6-e4c1-408e-a34d-bf5e46ea7368,2624,,,"[99.7, 44.6]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Left Wing,122,Everton,29,['28554927-b231-4e20-9690-d355f76f9a50'],26,,,,,,,,,,,,,,,,,Everton,29,00:16:26.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc5f16b-0ae0-4f68-80d0-326fc54d0549,2626,,,"[25.5, 36.2]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,123,Stoke City,30,['39a15d7b-ff6f-498b-bccc-b82a501b161e'],27,,,,,,,,,,,,,,,,,Stoke City,30,00:16:27.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4384d729-51e4-4bd6-aa75-7a4f7064ee4b,2631,,,"[38.6, 44.5]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,123,Stoke City,30,['a41a71ff-bef4-4522-871a-9d060f14cce8'],29,,,,,,,,,,,,,,,,,Stoke City,30,00:16:29.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa2fee1-dd7c-4e30-b263-649feca9d22d,2633,,,"[28.5, 47.2]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,123,Stoke City,30,['6886f3fb-e252-4ab9-b344-d4937bc6eca5'],30,,,,,,,,,,,,,,,,,Stoke City,30,00:16:30.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822762ce-ef8d-4ba7-8663-e914b82671dc,2636,,,"[37.5, 56.2]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,123,Stoke City,30,['cb15907c-19c2-4064-b198-35cdf5bbd7e6'],31,,,,,,,,,,,,,,,,,Stoke City,30,00:16:31.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86fdb2b2-8532-4fde-b371-7471d49e5886,2638,,,"[27.9, 61.6]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,123,Stoke City,30,['b75792af-b376-4e4f-a3a6-1de034558647'],32,,,,,,,,,,,,,,,,,Stoke City,30,00:16:32.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000b0802-fde1-4da6-a96d-b4ac7e68a9a4,2640,,,"[51.3, 78.1]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,123,Stoke City,30,['95ed535b-a127-41ba-b965-8f5271bdc65d'],34,,,,,,,,,,,,,,,,,Stoke City,30,00:16:34.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e21db78-2cea-493c-a984-79ef479f0718,2644,,,"[63.6, 17.8]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,123,Stoke City,30,['f9dd6a2c-bb78-45e1-b739-6e27e37166ec'],41,,,,,,,,,,,,,,,,,Stoke City,30,00:16:41.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38639f2c-b9c9-460c-856e-436489fc14cb,2646,,,"[85.7, 9.0]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,123,Stoke City,30,['01e4d29e-4651-4c6e-89a7-e9238c43755e'],43,,,,,,,,,,,,,,,,,Stoke City,30,00:16:43.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f52a3104-7b8c-4d45-b76b-e1927ba945df,2656,,,"[30.2, 74.5]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,124,Everton,29,['834d9643-145a-4687-9397-4d49ba66899e'],53,,,,,,,,,,,,,,,,,Everton,29,00:16:53.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ede82eb6-f4ce-4289-bc85-84923ac1b4d1,2659,,,"[44.9, 57.1]",3754056,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,124,Everton,29,['66b2dbc2-bb0f-4df4-af47-463240b51e96'],57,,,,,,,,,,,,,,,,,Everton,29,00:16:57.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddc0b1b8-49e6-47f0-8a29-a9047552b4ba,2662,,,"[72.5, 58.0]",3754056,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Left Wing,124,Everton,29,['70a64a1f-5066-4020-aca8-058360fe36fc'],2,,,,,,,,,,,,,,,,,Everton,29,00:17:02.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4211e03a-657f-43ce-8c98-14e1c9eb7b91,2665,,,"[86.2, 73.8]",3754056,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,124,Everton,29,['e5297486-c6c0-436e-aafd-aaf1ca3872a8'],5,,,,,,,,,,,,,,,,,Everton,29,00:17:05.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0747031-c991-4d9a-873a-35313136286d,2669,,,"[100.3, 36.5]",3754056,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Center Midfield,124,Everton,29,"['0ae3a858-733c-4a6b-b42d-d9897b8faffd', '3ccfb9d8-eb5f-40e3-99a5-eb977c5c15f4']",9,,,,,,,,,,,,,,,,,Everton,29,00:17:09.728,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b9a2462-7d3a-41bb-8b2c-81dde43563a9,2673,,,"[98.7, 48.5]",3754056,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Left Wing,124,Everton,29,['6a6f09e8-ba41-4240-9ef1-cbbb5844a88b'],12,,,,,,,,,,,,,,,,,Everton,29,00:17:12.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fcf1e92-93bd-4252-99e8-017b715b016f,2680,,,"[68.2, 3.6]",3754056,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Left Wing,126,Everton,29,['e5b1a552-5071-4de6-90fe-cc2bd42b49c2'],22,,,,,,,,,,,,,,,,,Everton,29,00:18:22.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6fc2dc3-d976-4139-a187-5254f5c204f5,2684,,,"[62.5, 6.8]",3754056,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Center Midfield,126,Everton,29,['c85fe245-7336-4cd0-9c70-1a809f127d7c'],26,,,,,,,,,,,,,,,,,Everton,29,00:18:26.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff373323-3641-4d1e-81e3-40cd37302fb3,2687,,,"[103.9, 44.3]",3754056,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,126,Everton,29,['a1c0ce26-201d-4562-a315-f21ebbc6e978'],28,,,,,,,,,,,,,,,,,Everton,29,00:18:28.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07bac1e1-b50b-4a1b-8ce8-64159faa95b9,2693,,,"[44.2, 38.5]",3754056,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ibrahim Afellay,4891.0,Center Attacking Midfield,127,Stoke City,30,['6bd4d0a3-86f1-45fb-81fd-3a3612818de5'],27,,,,,,,,,,,,,,,,,Stoke City,30,00:19:27.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ae27f8a-33cc-453b-81da-4fa25140c0da,2695,,,"[30.1, 26.2]",3754056,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Philipp Wollscheid,40121.0,Left Center Back,127,Stoke City,30,['da8c1696-9047-4134-acd2-7836c308f66e'],35,,,,,,,,,,,,,,,,,Stoke City,30,00:19:35.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b550440-b996-4e71-b939-0467b0418398,2697,,,"[69.3, 20.0]",3754056,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Luis Sanmartín Mato,3265.0,Center Forward,127,Stoke City,30,['d9656de9-556f-4c02-94cf-0221497487f3'],40,,,,,,,,,,,,,,,,,Stoke City,30,00:19:40.600,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b62a5a7b-dc01-4284-b729-5602e5fed6dc,2700,,,"[92.5, 9.4]",3754056,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marko Arnautović,3325.0,Left Wing,127,Stoke City,30,['50a9860a-3060-47e8-8498-789936f1ff46'],43,,,,,,,,,,,,,,,,,Stoke City,30,00:19:43.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5883b926-6a6f-4804-99dc-b9e271fa0ab2,2703,,,"[22.8, 73.7]",3754056,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Center Defensive Midfield,128,Everton,29,['08d85dce-ec7b-4a4e-b081-6fb6ebf178f3'],54,,,,,,,,,,,,,,,,,Everton,29,00:19:54.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eddc895e-4231-44f9-9151-f6eaadb5067c,2706,,,"[94.9, 6.7]",3754056,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marko Arnautović,3325.0,Left Wing,129,Stoke City,30,['12815093-523a-4ed0-b369-e5936747eed3'],58,,,,,,,,,,,,,,,,,Stoke City,30,00:19:58.170,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a91f898-9a7f-46a7-b8fe-4ae860bf35c2,2708,,,"[112.3, 27.5]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,129,Stoke City,30,['80deb677-c5ea-405e-acb5-4afb7fd1fd71'],0,,,,,,,,,,,,,,,,,Stoke City,30,00:20:00.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184d93b8-83d3-4f70-8dbd-487a2b762212,2710,,,"[13.2, 58.0]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Right Center Back,130,Everton,29,['351d2e98-69c1-47ec-93ed-d7d8640666a6'],13,,,,,,,,,,,,,,,,,Everton,29,00:20:13.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d96d51de-18fe-4dd2-925d-4bdf093e4f65,2714,,,"[62.2, 70.4]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,131,Everton,29,['09696d9c-ca35-497b-9d8b-2ff544f4932d'],26,,,,,,,,,,,,,,,,,Everton,29,00:20:26.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c9bbc7a-6736-4cac-820c-6f6f2b6f700a,2722,,,"[54.0, 30.1]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,132,Stoke City,30,['a932035c-1cc0-4e9e-8270-71ae3606e313'],32,,,,,,,,,,,,,,,,,Stoke City,30,00:20:32.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7852044-b341-4a83-9d5e-6fad4978c0e5,2725,,,"[47.3, 65.4]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,132,Stoke City,30,['03e3f557-380f-4723-8358-c284d7018c86'],34,,,,,,,,,,,,,,,,,Stoke City,30,00:20:34.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ad8f943-38ea-4bdf-8924-c7acc5e962b3,2728,,,"[62.0, 76.5]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,132,Stoke City,30,['44d71fdf-66a9-4cea-8798-8c28ade335e0'],37,,,,,,,,,,,,,,,,,Stoke City,30,00:20:37.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbb52f56-c654-49ec-8186-c4364e462eeb,2731,,,"[49.5, 73.3]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,132,Stoke City,30,['71770ae2-a9b5-47af-aaa0-64f056ecb381'],40,,,,,,,,,,,,,,,,,Stoke City,30,00:20:40.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350dc326-f185-4d22-a710-9b024c34f825,2734,,,"[36.9, 64.6]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Shawcross,4035.0,Right Center Back,132,Stoke City,30,['9c78da6a-26ec-485c-8df3-e3d6219bfa58'],41,,,,,,,,,,,,,,,,,Stoke City,30,00:20:41.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526a71bc-33d7-45fe-adb0-c989fa935b40,2737,,,"[81.8, 64.3]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,132,Stoke City,30,['c2e987d5-0300-454d-bf53-7bcb566bbf7c'],46,,,,,,,,,,,,,,,,,Stoke City,30,00:20:46.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd38cd9d-681f-4b93-acc2-6ad0f76b6ac7,2739,,,"[76.1, 63.4]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,132,Stoke City,30,['ff4d63b0-4f47-4a36-b3d3-c0f6c5de5152'],47,,,,,,,,,,,,,,,,,Stoke City,30,00:20:47.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513c8ffe-94e4-446c-827f-8e6b62fb495c,2743,,,"[88.4, 57.7]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,132,Stoke City,30,['fedb0d32-2eb3-4744-a7d1-54b0f561c54e'],49,,,,,,,,,,,,,,,,,Stoke City,30,00:20:49.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f74b973e-b789-4f2e-80a1-2586eb272952,2745,,,"[85.1, 56.2]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,132,Stoke City,30,['f10db1ce-326e-47ae-b1f5-e08d007ba9ff'],50,,,,,,,,,,,,,,,,,Stoke City,30,00:20:50.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669558e-def1-45f9-93c3-16c8ec8fdb28,2748,,,"[102.8, 77.1]",3754056,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,132,Stoke City,30,['227d098e-1fe6-448d-a165-1c7cc388c5d1'],54,,,,,,,,,,,,,,,,,Stoke City,30,00:20:54.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298bcb8f-84a1-4bc3-819a-bb5fd419d35f,2754,,,"[114.4, 60.4]",3754056,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xherdan Shaqiri,3533.0,Right Wing,133,Stoke City,30,['43c8165d-4387-4c09-bb92-d7bf25714bbc'],12,,,,,,,,,,,,,,,,,Stoke City,30,00:21:12.776,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c214b82c-5163-4052-a2c0-88e822037ad3,2756,,,"[116.6, 45.6]",3754056,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,133,Stoke City,30,['8d6506a8-3b97-4f34-8556-e05474c14ffc'],14,,,,,,,,,,,,,,,,,Stoke City,30,00:21:14.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a54eec3e-fe24-46b2-83e8-7767e3691ac3,2763,,,"[33.9, 34.6]",3754056,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ross Barkley,4275.0,Right Center Midfield,135,Everton,29,['55510f9a-640a-40d2-b107-124b4380c7bc'],43,,,,,,,,,,,,,,,,,Everton,29,00:21:43.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd03dc46-1e18-4001-932a-8fc264a49941,2765,,,"[69.0, 1.9]",3754056,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,135,Everton,29,['8b13f756-e5fa-4369-9132-ecdf67aa3b27'],54,,,,,,,,,,,,,,,,,Everton,29,00:21:54.127,Ball Receipt*,
