ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[30.0, 20.4]",,,,,,,,,,,,3.71858,,,,,,,,,,,,,324d9e5b-f8f2-4c13-9f06-506094428bc3,1631,,"[23.5, 21.6]",3754085,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,75,Leicester City,22,"['32f92d73-9f59-46e7-8142-3d826cd0387f', '55800e7c-58f6-4b7a-b7b3-cbf52e9d1cfa']",41,,,,,,,,,,,,,,,,,Leicester City,22,00:40:41.811,Carry,
,,,,,"[12.8, 39.3]",,,,,,,,,,,,2.12004,,,,,,,,,,,,,76729bed-1022-40d1-bb42-d6ac49a90c6d,1636,,"[9.3, 40.2]",3754085,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,75,Leicester City,22,"['32ed860e-74fe-466f-afc4-e22893d1b7c6', '556c7a26-d1fb-4b1c-835b-79609ec8b3f4']",48,,,,,,,,,,,,,,,,,Leicester City,22,00:40:48.940,Carry,
,,,,,"[63.6, 63.0]",,,,,,,,,,,,0.175855,,,,,,,,,,,,,0f07919a-6d1b-49ea-966e-8144a878a9b2,1645,,"[63.6, 63.0]",3754085,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Wing,76,Swansea City,26,"['4c898d45-af0b-4131-a453-d89faf948ed0', 'c363dcb1-bdfb-49e5-a521-fcc56abe4dac']",58,,,,,,,,,,,,,,,,,Swansea City,26,00:40:58.994,Carry,
,,,,,"[51.8, 53.8]",,,,,,,,,,,,0.943185,,,,,,,,,,,,,b72ffafe-e98b-444e-a40a-62b6e10f4e62,1648,,"[52.4, 52.9]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Right Center Midfield,76,Swansea City,26,"['0e077d6d-bf08-4fdb-ae81-0f0cfd7a2427', '31d299d4-78ec-416f-b766-255ffa3f49ef', '9719ee5a-8b4d-4c45-8a3b-f4b978f9dd62']",0,,,,,,,,,,,,,,,,,Swansea City,26,00:41:00.780,Carry,True
,,,,,"[33.9, 59.7]",,,,,,,,,,,,4.687593,,,,,,,,,,,,,891979a1-a304-4d4b-abb1-1a31811aad83,1652,,"[39.2, 59.9]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Bartley,4726.0,Right Center Back,76,Swansea City,26,"['0e6581ba-3527-4c85-b3b2-6d7d2fd2190d', 'd62f1177-e288-434f-ac97-821cb317aa31']",2,,,,,,,,,,,,,,,,,Swansea City,26,00:41:02.747,Carry,
,,,,,"[49.1, 59.9]",,,,,,,,,,,,0.58163,,,,,,,,,,,,,6fe2d6a9-1f26-4593-bc7f-617c82974716,1655,,"[47.9, 59.7]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,76,Swansea City,26,"['5f4cb563-bf06-453c-b988-195cb17203f0', 'dc599547-9fc4-4031-a245-eeb168554e38']",8,,,,,,,,,,,,,,,,,Swansea City,26,00:41:08.435,Carry,
,,,,,"[56.2, 43.0]",,,,,,,,,,,,2.032053,,,,,,,,,,,,,77c85dd7-3a8e-4b8c-9cac-15456a789a00,1658,,"[47.2, 50.8]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Right Center Midfield,76,Swansea City,26,"['cadff275-8042-4636-b035-516e6f6f072e', 'e4d201a5-b962-4371-9099-eb1c53d1aff1']",10,,,,,,,,,,,,,,,,,Swansea City,26,00:41:10.927,Carry,
,,,,,"[73.5, 34.3]",,,,,,,,,,,,2.032285,,,,,,,,,,,,,1562735e-d3c6-4e9d-baab-800ada373dcb,1662,,"[66.9, 38.7]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,76,Swansea City,26,"['1a3b8b3a-4b15-4695-a44c-972ed71cd7bd', 'a810ee2f-f690-4e15-a71f-63e36ad31895', 'f84d6aeb-c9a7-4ee9-907e-fd6e40317d69']",14,,,,,,,,,,,,,,,,,Swansea City,26,00:41:14.243,Carry,True
,,,,,"[32.9, 4.8]",,,,,,,,,,,,1.144622,,,,,,,,,,,,,5754c07c-6747-469c-85fd-7edfd767fee8,1670,,"[30.3, 3.6]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,77,Leicester City,22,"['179c3494-2b2f-4b3e-8d70-ff454f3b8f54', 'e9e30fab-804b-402b-95d9-5a7359fbdd3c']",23,,,,,,,,,,,,,,,,,Leicester City,22,00:41:23.025,Carry,
,,,,,"[62.8, 12.2]",,,,,,,,,,,,0.51133,,,,,,,,,,,,,c8f42ac4-267d-4124-a1cd-b50fa0fcf567,1678,,"[63.0, 11.4]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,77,Leicester City,22,"['6fed194f-b38f-410b-8ca3-dad1b96acabd', '71d4d31a-3662-4831-81bd-ecc6c93b577c', 'c622b11b-79ed-4f0e-92db-bc7d673ddbe7']",27,,,,,,,,,,,,,,,,,Leicester City,22,00:41:27.761,Carry,True
,,,,,"[63.9, 18.3]",,,,,,,,,,,,0.015480001,,,,,,,,,,,,,ce89b1af-a8c6-447d-b88d-91a93c5170d3,1681,,"[62.8, 18.7]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,77,Leicester City,22,"['6957da51-0a50-44af-84c7-0f5eeb7afb33', 'f617cae3-a593-462d-bf09-6754f3493de8']",29,,,,,,,,,,,,,,,,,Leicester City,22,00:41:29.002,Carry,
,,,,,"[28.1, 65.6]",,,,,,,,,,,,3.249097,,,,,,,,,,,,,8b023ecf-76bb-4f1e-b7b1-7fbc4b7faf20,1685,,"[46.3, 68.7]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Bartley,4726.0,Right Center Back,77,Leicester City,22,"['23a52580-18b4-4ffa-9a8b-e6872f1be7c5', '5ea681fa-3520-4a8d-b2bb-938662e50384']",30,,,,,,,,,,,,,,,,,Swansea City,26,00:41:30.597,Carry,
,,,,,"[6.6, 56.9]",,,,,,,,,,,,1.426587,,,,,,,,,,,,,cfa8b8c1-cf19-4181-8b8b-140fee56ef82,1689,,"[6.6, 53.4]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,77,Leicester City,22,"['0f9e32ad-013c-4540-b440-f971b4e675aa', 'f28bea7f-3827-4f02-b4bf-71a671dc415d', 'f64e2427-703e-48ab-bf6f-8127a7c5236b']",35,,,,,,,,,,,,,,,,,Swansea City,26,00:41:35.826,Carry,True
,,,,,"[62.1, 35.0]",,,,,,,,,,,,6.950364,,,,,,,,,,,,,74e10731-a701-4058-a9ec-4ace0566f1a1,1696,,"[42.3, 52.2]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Right Center Midfield,78,Swansea City,26,"['b796cbc7-e87f-41a4-ae55-a0ffe021f272', 'e4d71b00-1bce-4137-83d2-ab73fb246349']",44,,,,,,,,,,,,,,,,,Swansea City,26,00:41:44.601,Carry,
,,,,,"[91.2, 8.8]",,,,,,,,,,,,3.283923,,,,,,,,,,,,,2f3654b9-7244-4c6b-9efc-1c82ff97e557,1699,,"[74.5, 5.0]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,78,Swansea City,26,"['7e157c38-9dfc-4a25-8e8d-071e8b55fc51', 'c7c37fe0-1d3c-452f-b59c-4ecefdbe075a']",54,,,,,,,,,,,,,,,,,Swansea City,26,00:41:54.132,Carry,
,,,,,"[26.9, 35.9]",,,,,,,,,,,,1.485689,,,,,,,,,,,,,de31c35c-2a66-4f94-b1f9-9dd0b65c8b9d,1703,,"[26.9, 38.5]",3754085,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,79,Leicester City,22,"['70b2124b-fe8e-40e8-86b8-135423b7dd95', 'df50dbe0-1add-41a2-a023-86bda2731300']",59,,,,,,,,,,,,,,,,,Leicester City,22,00:41:59.016,Carry,
,,,,,"[91.5, 7.7]",,,,,,,,,,,,13.500667,,,,,,,,,,,,,85bd788a-defe-44d7-b127-0c0bb019760c,1706,,"[41.1, 9.8]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,79,Leicester City,22,"['2e1ec7ab-3b45-459e-8aab-50b6f19d9131', '6514edbe-8ddd-4d87-97d7-83c51a70422d', 'c5f906be-4910-4aa8-8a8c-4dd9b5b25672']",2,,,,,,,,,,,,,,,,,Leicester City,22,00:42:02.380,Carry,True
,,,,,"[86.6, 16.4]",,,,,,,,,,,,1.365072,,,,,,,,,,,,,9ad6722d-78b6-4280-8394-f2955e949399,1711,,"[84.9, 18.5]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,79,Leicester City,22,"['08301554-8f00-4f8c-9819-75d9a1eec4a5', '2e75f89a-e47d-4370-81ea-c9d77f4a8772', 'fd7196ec-8311-449d-9c3e-714238698545']",16,,,,,,,,,,,,,,,,,Leicester City,22,00:42:16.969,Carry,True
,,,,,"[85.6, 4.6]",,,,,,,,,,,,2.536998,,,,,,,,,,,,,f31787a7-bdc6-4cd8-acf8-dfa51d970555,1715,,"[96.5, 7.6]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,79,Leicester City,22,"['25f8f35e-50b6-4495-ae33-f47782fb52c3', 'af47fbe9-7226-4763-bef8-6b0de91c6ddb']",19,,,,,,,,,,,,,,,,,Leicester City,22,00:42:19.687,Carry,
,,,,,"[28.1, 75.9]",,,,,,,,,,,,1.193805,,,,,,,,,,,,,92628838-bdc3-458f-bb53-a08223346ce3,1719,,"[26.7, 75.9]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,80,Swansea City,26,"['b54c5fab-5695-4032-95ff-7dacfbbc8653', 'c0858d06-200e-4c77-aab9-b04e57a06dcd']",22,,,,,,,,,,,,,,,,,Swansea City,26,00:42:22.434,Carry,
,,,,,"[42.5, 48.9]",,,,,,,,,,,,3.41687,,,,,,,,,,,,,499325a1-4efa-46da-84f3-0ee68dbe059e,1722,,"[28.1, 62.6]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,80,Swansea City,26,"['b66f5c5d-b1f4-4542-a2fa-130b414ddfa5', 'fe3d5af0-520f-426a-91e0-d8185b0d3b1e']",24,,,,,,,,,,,,,,,,,Swansea City,26,00:42:24.866,Carry,
,,,,,"[76.6, 4.8]",,,,,,,,,,,,4.974028,,,,,,,,,,,,,28045d3a-ea26-46ff-9643-e5bf3f79daaa,1725,,"[55.4, 11.2]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,80,Swansea City,26,"['8185cc8d-1877-40ca-81ca-268d8ace1345', 'a664c580-e66a-4c7d-82c3-221dd6a78cf1']",30,,,,,,,,,,,,,,,,,Swansea City,26,00:42:30.742,Carry,
,,,,,"[55.9, 15.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,ff4fc0b9-0140-4354-8c8f-954dd56b0c8b,1732,,"[55.9, 15.2]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,80,Swansea City,26,"['83f4f7ac-66b2-45fc-90bc-8022127a8e54', 'f2b5bede-95a9-4347-bbfb-dd7797662f92']",39,,,,,,,,,,,,,,,,,Swansea City,26,00:42:39.616,Carry,
,,,,,"[72.4, 39.3]",,,,,,,,,,,,5.549439,,,,,,,,,,,,,b1d14bd8-f0d1-4843-9cc5-38b44a10d405,1735,,"[62.5, 27.7]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,80,Swansea City,26,"['adc2b0c4-039a-4a01-bb42-11194c77d95b', 'bee091ed-0520-4230-aa6a-1f5ef0bf878e', 'eeee7dff-7a43-4327-adce-0495eb749679']",40,,,,,,,,,,,,,,,,,Swansea City,26,00:42:40.914,Carry,True
,,,,,"[69.6, 67.0]",,,,,,,,,,,,1.160742,,,,,,,,,,,,,11d1f7be-a4bb-4b0d-8c32-fc1f7dc555c9,1739,,"[69.6, 65.4]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,80,Swansea City,26,"['720c6a17-b696-4434-b2fa-42dcf69aa7a7', 'd7c8106f-d33b-4484-b53b-cc5bb9ab59ca']",48,,,,,,,,,,,,,,,,,Swansea City,26,00:42:48.005,Carry,
,,,,,"[84.8, 77.8]",,,,,,,,,,,,3.605163,,,,,,,,,,,,,e80068c7-a154-4011-8c50-fcad245f92cc,1743,,"[84.2, 77.6]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Wing,80,Swansea City,26,"['3057584f-b3a1-4e1e-af94-330a6f947d92', 'dc981154-1e3f-4a4a-86b5-d6ba16dcb830', 'f3362869-4a5c-4a36-891f-1c2c49c2179c']",50,,,,,,,,,,,,,,,,,Swansea City,26,00:42:50.597,Carry,True
,,,,,"[77.6, 62.8]",,,,,,,,,,,,3.258338,,,,,,,,,,,,,68c23d63-fbc9-40ad-b06e-87b1e36aa214,1748,,"[70.7, 62.5]",3754085,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,80,Swansea City,26,"['9965f02b-0ef4-45cb-ab45-51f855326214', 'ac005ab4-c969-415e-9b72-0eb2e82a0ad2']",56,,,,,,,,,,,,,,,,,Swansea City,26,00:42:56.797,Carry,
,,,,,"[108.8, 76.3]",,,,,,,,,,,,1.578757,,,,,,,,,,,,,489bc6f6-3209-4b14-953e-0f6404434e0c,1751,,"[102.3, 70.4]",3754085,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Wing,80,Swansea City,26,"['12b8fa85-5abc-4a9e-86a2-52dbb317cad5', '98f6dea7-81cd-4911-8a1c-3b40c61fcdec']",1,,,,,,,,,,,,,,,,,Swansea City,26,00:43:01.263,Carry,
,,,,,"[18.7, 66.1]",,,,,,,,,,,,2.597878,,,,,,,,,,,,,075d7f35-62bf-412a-b221-393cacf30e2f,1755,,"[12.4, 65.4]",3754085,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,80,Swansea City,26,"['3cd8bf0e-b562-440b-86fe-82a45af4bcfe', 'cc11ac3b-f635-4028-af4a-c3f4f468a382']",9,,,,,,,,,,,,,,,,,Leicester City,22,00:43:09.120,Carry,
,,,,,"[42.8, 41.4]",,,,,,,,,,,,0.539406,,,,,,,,,,,,,f68f7828-5829-41d9-9a66-fa5f3d07cf2f,1764,,"[42.8, 41.4]",3754085,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,81,Leicester City,22,"['08ae7f75-c3d1-4692-b8f6-d631b6e7f646', '4be79619-154b-4e4d-940d-8fccf6861a77', '6452fa3a-ca70-4a05-af8a-b2b13831a6ba']",19,,,,,,,,,,,,,,,,,Leicester City,22,00:43:19.492,Carry,True
,,,,,"[32.6, 50.3]",,,,,,,,,,,,0.158541,,,,,,,,,,,,,fff9a41b-a597-465c-b715-b68ac72a6d28,1767,,"[32.4, 49.4]",3754085,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,81,Leicester City,22,"['279ef075-4422-4e3f-8954-3db828b8e1dc', '7c94d9eb-9517-4040-8bef-54976377351e']",21,,,,,,,,,,,,,,,,,Leicester City,22,00:43:21.460,Carry,
,,,,,"[48.2, 75.1]",,,,,,,,,,,,0.809243,,,,,,,,,,,,,53531349-bbb5-41cd-b61e-d0f6ef0779a4,1773,,"[47.9, 75.7]",3754085,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,81,Leicester City,22,"['0388a779-f857-4ccf-9e71-dd85cb0ebc26', '37c5aa3c-1c50-4767-a4c0-5ae5ac35c1ee']",25,,,,,,,,,,,,,,,,,Leicester City,22,00:43:25.510,Carry,
,,,,,"[49.4, 53.8]",,,,,,,,,,,,0.751523,,,,,,,,,,,,,8124fee7-406e-4165-9d9f-85e3a247a2a6,1776,,"[50.6, 53.2]",3754085,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,81,Leicester City,22,"['20c9772c-428f-490e-b5c9-a4895adaa7da', '93ecdd32-e1d0-4a91-8aa3-a4a06dbbb5a1', 'ece4ed63-93d4-49fa-a7e6-32808a90373a']",27,,,,,,,,,,,,,,,,,Leicester City,22,00:43:27.803,Carry,True
,,,,,"[41.8, 59.9]",,,,,,,,,,,,0.642582,,,,,,,,,,,,,67fb1fac-b263-4444-bf88-667ac0dd8225,1780,,"[41.1, 59.9]",3754085,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Center Midfield,81,Leicester City,22,"['54cf8476-e822-4088-8ad9-b2bb84970ba6', 'c4ce4fb8-8566-4389-8bbe-33710e0e4a18']",29,,,,,,,,,,,,,,,,,Leicester City,22,00:43:29.532,Carry,
,,,,,"[35.3, 55.5]",,,,,,,,,,,,0.697776,,,,,,,,,,,,,c075ae90-0aa7-4a8b-898e-54e3e6899c6f,1783,,"[34.8, 54.5]",3754085,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,81,Leicester City,22,"['f4b21f0d-75b1-4fd0-9cea-f66f0de41e6f', 'fbbcb200-cb81-466c-9ec6-18d8505588ad']",31,,,,,,,,,,,,,,,,,Leicester City,22,00:43:31.008,Carry,
,,,,,"[39.0, 74.3]",,,,,,,,,,,,1.311071,,,,,,,,,,,,,bccd3427-4707-42ea-8f90-95866e5564e6,1786,,"[37.1, 71.9]",3754085,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Simpson,3270.0,Right Back,81,Leicester City,22,"['5098d001-b047-4304-b4ab-9ac5dbc46464', '5825a5ca-f7ed-4c98-85b8-7b16285d3f66', 'a707ad1c-4f1f-414c-87e1-951db74c28ed']",32,,,,,,,,,,,,,,,,,Leicester City,22,00:43:32.697,Carry,True
,,,,,"[64.7, 75.3]",,,,,,,,,,,,1.883938,,,,,,,,,,,,,842515d8-a21d-4c84-afbb-de71a5137c8a,1793,,"[70.8, 76.5]",3754085,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Leonardo Ulloa,3671.0,Right Center Forward,82,Leicester City,22,"['2c33d4ea-7fbe-4555-a855-001e381ebfea', 'd7b3c32f-970d-4d34-9cec-8df956d3f984', 'f7764356-3792-48a0-a003-d441f6d57029']",0,,,,,,,,,,,,,,,,,Leicester City,22,00:44:00.101,Carry,True
,,,,,"[56.5, 76.7]",,,,,,,,,,,,0.006566,,,,,,,,,,,,,0dcfeaeb-9e12-4553-bc5b-3b98175771b0,1796,,"[56.5, 76.7]",3754085,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Simpson,3270.0,Right Back,82,Leicester City,22,"['6c33f006-50b3-4b36-a518-504d03fc7b93', 'b39e910c-b8af-45fb-bc81-5fab79776307']",2,,,,,,,,,,,,,,,,,Leicester City,22,00:44:02.817,Carry,
,,,,,"[44.1, 3.7]",,,,,,,,,,,,0.716469,,,,,,,,,,,,,152adf26-1dff-4ce8-a9ca-2c002268946a,1813,,"[45.5, 3.1]",3754085,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Left Wing,83,Swansea City,26,"['1bafcef8-349c-4a05-baa9-7318d054d769', '644c2a1d-b5d7-46de-9182-a86c54e4a69c', '9cfea27c-7c15-40d3-b5df-91abe73d373b']",13,,,,,,,,,,,,,,,,,Swansea City,26,00:44:13.620,Carry,True
,,,,,"[28.8, 9.5]",,,,,,,,,,,,1.349213,,,,,,,,,,,,,60c8e518-4251-4588-bd5e-6caf7890bec9,1818,,"[29.9, 7.9]",3754085,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,84,Swansea City,26,"['1dc4b011-93e1-40fd-9356-873062a9aeb7', '597baa29-d881-4b99-8de9-fb8748e13252']",25,,,,,,,,,,,,,,,,,Swansea City,26,00:44:25.030,Carry,
,,,,,"[63.4, 74.4]",,,,,,,,,,,,3.599647,,,,,,,,,,,,,837d5b4e-55ea-4622-9a05-61cd6daf8adc,1821,,"[48.4, 73.2]",3754085,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Naughton,3340.0,Right Back,84,Swansea City,26,"['37fd8dfc-4a02-47c7-b5d0-6f18f08637ec', '7d73f258-8f07-4c51-a25a-fa411228836d']",29,,,,,,,,,,,,,,,,,Swansea City,26,00:44:29.201,Carry,
,,,,,"[77.6, 78.3]",,,,,,,,,,,,1.440107,,,,,,,,,,,,,0cf5d3e2-5545-4e5d-a221-b91dff02280e,1825,,"[79.2, 70.0]",3754085,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,84,Swansea City,26,"['96ed7232-a280-496b-9ab2-3c13a3887d4b', 'bc88fb0f-21ee-4cff-ba46-e1552624b732', 'c782832d-086d-435b-81cf-1182759a152f', 'c969fa48-1cbe-4474-abf9-875d058638b9']",33,,,,,,,,,,,,,,,,,Swansea City,26,00:44:33.951,Carry,True
,,,,,"[89.6, 67.9]",,,,,,,,,,,,1.41853,,,,,,,,,,,,,9cba0b6d-a2d9-49ae-b9a9-905b5c4c31b8,1833,,"[96.6, 69.4]",3754085,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bafétimbi Gomis,20521.0,Center Forward,85,Swansea City,26,"['1cff3a24-bfd6-485c-adea-381e4239cdc9', '3d3057b0-0fe6-4f7f-84df-5b2551350f77', '5b9ed455-15e9-42c3-948e-11b5b6988421', 'f2455204-af86-42e0-b5a7-586d6c9da0ee']",59,,,,,,,,,,,,,,,,,Swansea City,26,00:44:59.118,Carry,True
,,,,,"[92.6, 67.3]",,,,,,,,,,,,0.109996,,,,,,,,,,,,,fe9cd5bd-b11c-4284-8a6e-e8b212e1d8d9,1840,,"[90.5, 67.5]",3754085,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Routledge,3449.0,Right Wing,85,Swansea City,26,"['3b4a5b66-e85c-49aa-8457-72893d41436e', '8da1da6c-0847-4bee-8e51-f6487bf54385']",3,,,,,,,,,,,,,,,,,Swansea City,26,00:45:03.599,Carry,
,,,,,"[82.3, 64.2]",,,,,,,,,,,,0.879405,,,,,,,,,,,,,a692befa-27ab-4bf4-8092-2d16e93b891b,1845,,"[82.7, 65.4]",3754085,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Britton,4631.0,Right Center Midfield,85,Swansea City,26,"['469b22e0-09c9-464f-8215-a8ba4f64899b', '5fa0645b-4137-4f52-8577-cbde67dfe3ab', '70f2b0d5-9261-4067-bfee-c45e87f5da52']",5,,,,,,,,,,,,,,,,,Swansea City,26,00:45:05.271,Carry,True
,,,,,"[90.3, 54.0]",,,,,,,,,,,,1.677484,,,,,,,,,,,,,bcb3be96-ae44-4a20-bb96-94a38e45f695,1849,,"[88.2, 53.8]",3754085,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bafétimbi Gomis,20521.0,Center Forward,85,Swansea City,26,"['1c76d5e1-d106-4314-bf60-f54ac99c59b5', '4791a702-51cc-4095-893e-0ab34503ea84', '68f5db3a-765e-4440-92e1-19763b6a01f6']",6,,,,,,,,,,,,,,,,,Swansea City,26,00:45:06.799,Carry,True
,,,,,"[31.5, 31.5]",,,,,,,,,,,,1.170646,,,,,,,,,,,,,58dcd0a3-3006-480f-85d7-66fa02c49985,1853,,"[29.8, 26.1]",3754085,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Center Midfield,86,Leicester City,22,"['008b2688-e1f7-49b8-8377-aba8fd9326aa', '222e68bb-8c9c-4178-b65d-7e2972e01cf7', 'aafedf08-fd05-496d-9430-810f0c62b4c0']",8,,,,,,,,,,,,,,,,,Leicester City,22,00:45:08.476,Carry,True
,,,,,"[42.3, 25.3]",,,,,,,,,,,,0.727648,,,,,,,,,,,,,8b9457d7-3a12-4893-8dbf-53a8632665a3,1859,,"[41.6, 25.4]",3754085,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,86,Leicester City,22,"['6f43c9f9-6bc7-4fca-a3b5-6f02d4e82dee', 'dc6923fa-24ca-440d-afb3-6b4a2f2e1cae']",12,,,,,,,,,,,,,,,,,Leicester City,22,00:45:12.496,Carry,
,,,,,"[41.1, 21.5]",,,,,,,,,,,,0.510322,,,,,,,,,,,,,368c19f7-d752-4b9a-941a-3803881ad6e1,1862,,"[38.7, 20.6]",3754085,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,86,Leicester City,22,"['02467224-36cd-4278-b734-118299596d97', '9b9744a4-3691-4754-9bb2-2fb17559b680']",13,,,,,,,,,,,,,,,,,Leicester City,22,00:45:13.930,Carry,
