50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.813121,,,,,,,,,,,,,,9b757234-814e-4211-85e2-f131165a29f1,1784,,,"[62.1, 10.9]",3754311,43,,,True,0.80475056,,,,,"[69.7, 18.8]",,Low Pass,,10.962208,,,Incomplete,Wes Hoolahan,10966.0,,,,,,Recovery,1,From Goal Kick,Martin Olsson,3576.0,Left Back,78,Swansea City,26,"['067d8659-cc21-4aad-9868-8df5c35d688a', '15c8b2fc-8c0d-432f-a2fd-2c3dbb8e977c', '364a5c17-3841-49a1-ae9f-339280338034', '6c0bfe03-5901-4cbe-994d-d92da84d3b80']",47,,,,,,,,,,,,,,,,,Norwich City,56,00:43:47.834,Pass,True
,,,,,,,,,,,,,,,1.52402,,,,,,,,,,,,,,15c8b2fc-8c0d-432f-a2fd-2c3dbb8e977c,1786,,,"[50.4, 61.3]",3754311,43,,,,2.9874845,,Head,,,"[40.1, 62.9]",,Low Pass,,10.423532,,,,Federico Fernández,3290.0,,,,,,Recovery,1,From Goal Kick,Sung-Yeung Ki,3605.0,Right Center Midfield,78,Swansea City,26,"['9b757234-814e-4211-85e2-f131165a29f1', 'e0170665-69b8-4360-8ac7-5c1e0dbbed89']",48,,,,,,,,,,,,,,,,,Swansea City,26,00:43:48.647,Pass,
,,,,,,,,,,,,,,,2.014602,,,,,,,,,,,,,,7e986ec8-aa81-45ed-8a6b-521bbd23398e,1789,,,"[42.5, 64.7]",3754311,43,,,,-0.47835243,,Right Foot,,,"[64.1, 53.5]",,High Pass,,24.33105,,,Incomplete,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Goal Kick,Federico Fernández,3290.0,Right Center Back,78,Swansea City,26,"['14fa5210-2d20-41e3-92f7-efd3d6fe733d', '27203728-7bab-4215-9ccd-e6dc1f1717e6']",50,,,,,,,,,,,,,,,,,Swansea City,26,00:43:50.291,Pass,
,,,,,,,,,,,,,,,0.8898,,,,,,,,,,,,,,35396161-d32f-4e79-9816-00ca37d5b91d,1793,,,"[56.0, 35.8]",3754311,43,,,,1.1341692,,Right Foot,,,"[63.0, 50.8]",,Ground Pass,,16.552946,,,,Jonathan Howson,9578.0,,,,,,,1,From Goal Kick,Alexander Banor Tettey,9463.0,Right Defensive Midfield,78,Swansea City,26,['d1e11423-0a9a-4046-882e-13c3327d9dfd'],53,,,,,,,,,,,,,,,,,Norwich City,56,00:43:53.993,Pass,
,,,,,,,,,,,,,,,2.75323,,,,,,,,,,,,,,6afd0804-e74c-4af0-955e-ab658d39286d,1796,,,"[67.6, 54.0]",3754311,43,,,,-0.086435154,,Right Foot,,,"[110.3, 50.3]",,Ground Pass,,42.860004,,,Incomplete,Cameron Jerome,4807.0,,,,,,,1,From Goal Kick,Jonathan Howson,9578.0,Right Midfield,78,Swansea City,26,"['109216fe-1573-4e93-9d74-af297a9ef18f', 'b871f442-ea6d-4635-a77f-9ac011380510']",56,,,,,,,,,,,,,,,,,Norwich City,56,00:43:56.375,Pass,
,,,,,,,,,,,,,,,1.98305,,,,,,,,,,,,,,e0c48aab-1f7a-4324-85f6-c582a0877553,1800,,,"[15.9, 40.7]",3754311,44,,,,0.9394897,,Keeper Arm,,,"[40.1, 73.8]",,High Pass,,41.003048,,,,Kyle Naughton,3340.0,,,,,,,1,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,79,Swansea City,26,['50ad2c3a-ff94-4374-b854-a5340abafc3b'],6,,,,,,,,,,,,,,,,,Swansea City,26,00:44:06.106,Pass,
,,,,,,,,,,,,,,,1.589242,,,,,,,,,,,,,,6e71eb08-7994-4143-b655-3a3ede27d25f,1803,,,"[52.5, 73.1]",3754311,44,,,,-2.6329305,,Left Foot,,,"[30.8, 61.0]",,Ground Pass,,24.845522,,,,Federico Fernández,3290.0,,,,,,,1,From Keeper,Kyle Naughton,3340.0,Right Back,79,Swansea City,26,['44d420b4-c4af-4f6f-b332-38b740f970c6'],12,,,,,,,,,,,,,,,,,Swansea City,26,00:44:12.195,Pass,
,,,,,,,,,,,,,,,1.497987,,,,,,,,,,,,,,90f8328c-9b22-46f2-bc77-476b408a4bf0,1806,,,"[35.4, 58.0]",3754311,44,,,,-0.6202495,,Right Foot,,,"[55.0, 44.0]",,Ground Pass,,24.086512,,,,Jonjo Shelvey,3057.0,,,,,,,1,From Keeper,Federico Fernández,3290.0,Right Center Back,79,Swansea City,26,['34ed89e7-f4c1-4302-ac69-c6a35acca6d5'],16,,,,,,,,,,,,,,,,,Swansea City,26,00:44:16.586,Pass,
,,,,,,,,,,,,,,,2.485599,,,,,,,,,,,,,,890612f8-4c41-4733-8182-8c5d32b1d3e9,1809,,,"[54.6, 43.5]",3754311,44,,,,-1.889714,,Left Foot,,,"[47.6, 22.3]",,Ground Pass,,22.32577,,,,Ashley Williams,3644.0,,,,,,,1,From Keeper,Jonjo Shelvey,3057.0,Left Center Midfield,79,Swansea City,26,['53cef60c-f05e-44e8-9b5f-8ce63bf2729a'],19,,,,,,,,,,,,,,,,,Swansea City,26,00:44:19.450,Pass,
,,,,,,,,,,,,,,,1.33901,,,,,,,,,,,,,,0cd7376b-8db6-48c9-b39f-b99dce7858b4,1812,,,"[47.6, 18.6]",3754311,44,,,,-0.54295117,,Right Foot,,,"[59.2, 11.6]",,Ground Pass,,13.548431,,,,Neil Taylor,9627.0,,,,,,,1,From Keeper,Ashley Williams,3644.0,Left Center Back,79,Swansea City,26,['87f37a26-e874-41e6-8985-2d3c68517ada'],23,,,,,,,,,,,,,,,,,Swansea City,26,00:44:23.488,Pass,
,,,,,,,,,,,,,,,1.741361,,,,,,,,,,,,,,b8d43f06-b2dc-473c-ad31-6460e556975d,1815,,,"[63.4, 11.6]",3754311,44,,,,2.4028895,,Left Foot,,,"[52.2, 21.8]",,Ground Pass,,15.148598,,,,Ashley Williams,3644.0,,,,,,,1,From Keeper,Neil Taylor,9627.0,Left Back,79,Swansea City,26,['39944c84-fb06-4a79-8057-10e6d0ed99d1'],26,,,,,,,,,,,,,,,,,Swansea City,26,00:44:26.718,Pass,
,,,,,,,,,,,,,,,1.703654,,,,,,,,,,,,,,f41a6a32-e21e-4f43-9ede-b17602fe29b7,1818,,,"[51.6, 21.8]",3754311,44,,,,1.5562695,,Right Foot,,,"[52.2, 63.1]",,Ground Pass,,41.30436,,,,Federico Fernández,3290.0,,,True,,,,1,From Keeper,Ashley Williams,3644.0,Left Center Back,79,Swansea City,26,['7162a3cf-e8a8-419d-a41f-e0318a80db11'],29,,,,,,,,,,,,,,,,,Swansea City,26,00:44:29.756,Pass,
,,,,,,,,,,,,,,,1.197869,,,,,,,,,,,,,,c8a4fd50-8216-4083-a1f9-f20b85ba667a,1821,,,"[52.2, 63.1]",3754311,44,,,,0.6143123,,Right Foot,,,"[63.4, 71.0]",,Ground Pass,,13.705838,,,,Sung-Yeung Ki,3605.0,,,,,,,1,From Keeper,Federico Fernández,3290.0,Right Center Back,79,Swansea City,26,['51e9948e-0573-4ab7-a5ae-42e3921d0aa3'],32,,,,,,,,,,,,,,,,,Swansea City,26,00:44:32.722,Pass,
,,,,,,,,,,,,,,,1.581237,,,,,,,,,,,,,,63240269-7d55-44be-a2d6-d1f89293e68c,1824,,,"[64.1, 71.0]",3754311,44,,,,-1.6860243,,Right Foot,,,"[61.6, 49.4]",,Ground Pass,,21.744194,,,,Federico Fernández,3290.0,,,,,,,1,From Keeper,Sung-Yeung Ki,3605.0,Right Center Midfield,79,Swansea City,26,['04113d8a-9682-463e-a103-663d50071488'],34,,,,,,,,,,,,,,,,,Swansea City,26,00:44:34.885,Pass,
,,,,,,,,,,,,,,,1.14763,,,,,,,,,,,,,,c6e6a841-4ead-4ae5-9c4a-1b4d8a10965d,1827,,,"[63.2, 46.8]",3754311,44,,,,-1.1379513,,Right Foot,,,"[69.9, 32.3]",,Ground Pass,,15.973103,,,,Jonjo Shelvey,3057.0,,,,,,,1,From Keeper,Federico Fernández,3290.0,Right Center Back,79,Swansea City,26,['24960646-e74f-444f-8a7b-8cb86bc6592b'],37,,,,,,,,,,,,,,,,,Swansea City,26,00:44:37.964,Pass,
,,,,,,,,,,,,,,,1.263537,,,,,,,,,,,,,,30f450c7-31f8-4486-b4a8-494091838dcd,1830,,,"[71.1, 31.0]",3754311,44,,,,-0.51162744,,Right Foot,,,"[89.8, 20.5]",,Ground Pass,,21.44621,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Keeper,Jonjo Shelvey,3057.0,Left Center Midfield,79,Swansea City,26,['9e20b005-cd32-4eb9-8434-27119a20e4b5'],39,,,,,,,,,,,,,,,,,Swansea City,26,00:44:39.805,Pass,
,,,,,,,,,,,,,,,1.426695,,,,,,,,,,,,,,1d1da85e-332b-471f-b526-a8a74d60f212,1833,,,"[87.9, 22.6]",3754311,44,,,,-1.8076451,,Left Foot,,,"[84.4, 8.1]",,Ground Pass,,14.916434,,,,Neil Taylor,9627.0,,,,,,,1,From Keeper,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,79,Swansea City,26,['03c5f12d-2f22-4c02-994b-8b0ae38224c6'],42,,,,,,,,,,,,,,,,,Swansea City,26,00:44:42.163,Pass,
,,,,,,,,,,,,,,,0.851044,,,,,,,,,,,,,,ed9bee04-5fa4-43c2-96d3-9cf0ab24181a,1836,,,"[91.9, 11.1]",3754311,44,,,,1.7429872,,Left Foot,,,"[89.1, 27.2]",,Ground Pass,,16.341665,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Keeper,Neil Taylor,9627.0,Left Back,79,Swansea City,26,['b206a9ec-bcb0-48ad-ba51-26b40f05c5f7'],45,,,,,,,,,,,,,,,,,Swansea City,26,00:44:45.811,Pass,
,,,,,,,,,,,,,,,0.225759,,,,,,,,,,,,,,92cafcfa-33af-461e-9ec4-dc9c756b3185,1838,,,"[89.1, 27.7]",3754311,44,,,,-0.2914568,,Right Foot,,,"[96.1, 25.6]",,Ground Pass,,7.3082147,,,Incomplete,Neil Taylor,9627.0,,,,,,,1,From Keeper,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,79,Swansea City,26,"['20fa2d70-8768-49cb-ae8a-b944b09fe040', 'eca76444-0c2d-49a1-854e-309b735c8ecf']",46,,,,,,,,,,,,,,,,,Swansea City,26,00:44:46.662,Pass,
,,,,,,,,,,,,,,,1.251349,,,,,,,,,,,,,,fef7ce4b-7dd1-484f-9771-30f50715778d,1841,,,"[92.4, 26.0]",3754311,44,,,,-2.7223604,,Right Foot,,,"[83.2, 21.9]",,Ground Pass,,10.072239,,,,Jonjo Shelvey,3057.0,,,,,,Recovery,1,From Keeper,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,79,Swansea City,26,['6f28fce3-9d63-4b84-b319-7f726f324024'],48,,,,,,,,,,,,,,,,,Swansea City,26,00:44:48.057,Pass,
,,,,,,,,,,,,,,,1.335266,,,,,,,,,,,,,,0c8ab598-b3e4-4806-a5e8-b335e5d289ac,1844,,,"[83.2, 21.9]",3754311,44,,,,1.8010868,,Right Foot,,,"[78.3, 42.8]",,Ground Pass,,21.466719,,,,Sung-Yeung Ki,3605.0,,,,,,,1,From Keeper,Jonjo Shelvey,3057.0,Left Center Midfield,79,Swansea City,26,['d104749a-f843-402d-9804-c3c277864152'],50,,,,,,,,,,,,,,,,,Swansea City,26,00:44:50.043,Pass,
,,,,,,,,,,,,,,,1.165162,,,,,,,,,,,,,,0df00488-e962-44c1-af93-64c7c6e06eec,1848,,,"[78.3, 43.5]",3754311,44,,,,-2.1883378,,Right Foot,,,"[60.9, 19.0]",,Ground Pass,,30.050125,,,,Ashley Williams,3644.0,,,,,,,1,From Keeper,Sung-Yeung Ki,3605.0,Right Center Midfield,79,Swansea City,26,['168e737b-3bff-4999-a578-00cac8eb4e65'],51,,,,,,,,,,,,,,,,,Swansea City,26,00:44:51.458,Pass,
,,,,,,,,,,,,,,,0.793849,,,,,,,,,,,,,,dca2abfe-e550-402f-8541-fbbde28d7c8c,1851,,,"[75.8, 19.5]",3754311,44,,,,0.7853982,,Right Foot,,,"[84.4, 28.1]",,Ground Pass,,12.162236,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Keeper,Ashley Williams,3644.0,Left Center Back,79,Swansea City,26,['8e8a9724-fd79-414b-81c5-1f14b819d1ad'],58,,,,,,,,,,,,,,,,,Swansea City,26,00:44:58.750,Pass,
,,,,,,,,,,,,,,,1.279102,,,,,,,,,,,,,,d2973428-1a26-430e-b6ac-66763f6c08c4,1854,,,"[84.4, 28.1]",3754311,44,,,,-2.3697684,,Left Foot,,,"[73.2, 17.2]",,Ground Pass,,15.6285,,,,Ashley Williams,3644.0,,,,,,,1,From Keeper,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,79,Swansea City,26,['66d70f19-6525-4ee4-b755-4ae267910c19'],59,,,,,,,,,,,,,,,,,Swansea City,26,00:44:59.584,Pass,
,,,,,,,,,,,,,,,0.79905,,,,,,,,,,,,,,0419b812-eb61-4228-8174-b53a4f55f604,1857,,,"[73.2, 17.2]",3754311,45,,,,1.2615974,,Left Foot,,,"[75.5, 24.4]",,Ground Pass,,7.558439,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Keeper,Ashley Williams,3644.0,Left Center Back,79,Swansea City,26,['e5139a3b-09f0-42d2-a2bf-7667ed30d5b1'],1,,,,,,,,,,,,,,,,,Swansea City,26,00:45:01.195,Pass,
,,,,,,,,,,,,,,,0.818496,,,,,,,,,,,,,,aea2911e-bf87-4a9d-8830-dd6b70fb3578,1860,,,"[74.1, 23.9]",3754311,45,,,,-1.4343938,,Right Foot,,,"[76.2, 8.6]",,Ground Pass,,15.443445,,,,Neil Taylor,9627.0,,,,,,,1,From Keeper,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,79,Swansea City,26,['da209eec-edeb-4515-8b0b-2c12c74747a6'],2,,,,,,,,,,,,,,,,,Swansea City,26,00:45:02.867,Pass,
,,,,,,,,,,,,,,,1.674775,,,,,,,,,,,,,,3680e9f5-a44f-46fd-ba2d-28cd1445ce44,1863,,,"[76.2, 8.6]",3754311,45,,,,2.5278225,,Left Foot,,,"[67.4, 14.8]",,Ground Pass,,10.764757,,,,Ashley Williams,3644.0,,,,,,,1,From Keeper,Neil Taylor,9627.0,Left Back,79,Swansea City,26,['8bfaaf23-0bf8-432f-83cb-49bb4bb8f1c6'],3,,,,,,,,,,,,,,,,,Swansea City,26,00:45:03.765,Pass,
,,,,,,,,,,,,,,,2.948672,,,,,,,,,,,,,,ce3d852b-6aac-4455-97a9-e7be00fff71d,1866,,,"[64.1, 14.9]",3754311,45,,,,1.1429521,,Right Foot,,,"[89.5, 70.6]",,High Pass,,61.218052,,,,Kyle Naughton,3340.0,,,True,,,,1,From Keeper,Ashley Williams,3644.0,Left Center Back,79,Swansea City,26,['4dcf7002-a4b6-43e8-ab5b-10835020f197'],7,,,,,,,,,,,,,,,,,Swansea City,26,00:45:07.372,Pass,
,,,,,,,,,,,,,,,1.071768,,,,,,,,,,,,,,d0405cdc-487a-4d52-86cb-cdfd9152b094,1869,,,"[89.5, 70.6]",3754311,45,,,True,-0.83604604,,,,,"[99.8, 59.2]",,Low Pass,,15.363918,,,Incomplete,Bafétimbi Gomis,20521.0,,,,,,,1,From Keeper,Kyle Naughton,3340.0,Right Back,79,Swansea City,26,"['490a4435-07ef-477f-9764-d16e73a25434', 'b897d8ec-182e-455a-b6af-59676486f02c', 'cbb0d479-4e29-4cb9-87b0-8a06ade58bf5']",10,,,,,,,,,,,,,,,,,Swansea City,26,00:45:10.361,Pass,True
,,,,,,,,,,,,,,,4.307454,,,,,,,,,,,,,,49846e4a-269e-421a-a0ec-805a9a5994d3,1873,,,"[40.6, 5.8]",3754311,45,,,,0.43696246,,Left Foot,,,"[105.9, 36.3]",,High Pass,,72.07177,,,Incomplete,,,,,,,,,1,From Keeper,Martin Olsson,3576.0,Left Back,79,Swansea City,26,['23a5250f-d224-4edb-9318-280c5342be55'],16,,,,,,,,,,,,,,,,,Norwich City,56,00:45:16.048,Pass,
,,,,,,,,,,,,,,,1.554152,,,,,,,,,,,,,,bc1d1838-d420-4d44-83df-12e9e1eef10c,1875,,,"[12.6, 43.8]",3754311,45,True,,,0.18468438,,Keeper Arm,,,"[39.9, 48.9]",,Low Pass,,27.77229,,,,Sung-Yeung Ki,3605.0,,,,,,,1,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,79,Swansea City,26,['bb3d8af3-4a2f-4196-a6be-fab406cd4249'],26,,,,,,,,,,,,,,,,,Swansea City,26,00:45:26.760,Pass,
,,,,,,,,,,,,,,,1.059954,,,,,,,,,,,,,,3ece6f48-7532-43b8-9ef8-fcac009d1306,1877,,,"[39.9, 48.9]",3754311,45,True,,,-0.41154063,,Right Foot,,,"[58.0, 41.0]",,Ground Pass,,19.748924,,,,Jonjo Shelvey,3057.0,,,,,,,1,From Keeper,Sung-Yeung Ki,3605.0,Right Center Midfield,79,Swansea City,26,['cda47737-8648-4a87-ac14-24fd43805445'],28,,,,,,,,,,,,,,,,,Swansea City,26,00:45:28.650,Pass,
,,,,,,,,,,,,,,,1.923718,,,,,,,,,,,,,,fe62dac1-e519-41cc-aea1-695a422c90f2,1879,,,"[66.5, 40.1]",3754311,45,,,,-1.4312412,,Right Foot,,,"[70.7, 10.2]",,Ground Pass,,30.193542,,,,Neil Taylor,9627.0,,,,,,,1,From Keeper,Jonjo Shelvey,3057.0,Left Center Midfield,79,Swansea City,26,['ffeae160-aac6-4376-90c7-13e46a0d59de'],31,,,,,,,,,,,,,,,,,Swansea City,26,00:45:31.920,Pass,
,,,,,,,,,,,,,,,0.903385,,,,,,,,,,,,,,43bab91b-63a3-40fd-8e97-4dfef3a9b5d9,1882,,,"[74.4, 9.0]",3754311,45,,,,0.7754975,,Left Foot,,,"[84.6, 19.0]",,Ground Pass,,14.284257,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Keeper,Neil Taylor,9627.0,Left Back,79,Swansea City,26,['fdef364d-40ef-4f6f-aefd-5d83e21a9b82'],35,,,,,,,,,,,,,,,,,Swansea City,26,00:45:35.904,Pass,
,,,,,,,,,,,,,,,0.965081,,,,,,,,,,,,,,46d1cb87-5f22-4e63-aea9-2f9f6d4048ff,1884,,,"[84.6, 19.0]",3754311,45,,,,-2.4980915,,Right Foot,,,"[73.4, 10.6]",,Ground Pass,,14.0,,,,Neil Taylor,9627.0,,,,,,,1,From Keeper,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,79,Swansea City,26,['7ea3be53-eb19-44a5-8ad3-0e9cd010acdb'],36,,,,,,,,,,,,,,,,,Swansea City,26,00:45:36.808,Pass,
,,,,,,,,,,,,,,,0.882468,,,,,,,,,,,,,,d0b2f1e6-d726-4964-b23f-29e6575bbe53,1887,,,"[73.4, 10.6]",3754311,45,,,,1.0002701,,Right Foot,,,"[85.4, 29.3]",,Ground Pass,,22.219135,,,,Bafétimbi Gomis,20521.0,,,,,,,1,From Keeper,Neil Taylor,9627.0,Left Back,79,Swansea City,26,['334dd14c-5235-4221-a83a-cf7864c20f3f'],38,,,,,,,,,,,,,,,,,Swansea City,26,00:45:38.882,Pass,
,,,,,,,,,,,,,,,1.597848,,,,,,,,,,,,,,fda02268-3433-4af1-b03b-202eb806611c,1889,,,"[84.9, 28.6]",3754311,45,,,,2.3162158,,Left Foot,,,"[76.5, 37.7]",,Ground Pass,,12.384264,,,,Sung-Yeung Ki,3605.0,,,,,,,1,From Keeper,Bafétimbi Gomis,20521.0,Center Forward,79,Swansea City,26,['05c93caa-0aca-4c36-a55a-fc1c19d0bd3c'],39,,,,,,,,,,,,,,,,,Swansea City,26,00:45:39.764,Pass,
,,,,,,,,,,,,,,,1.656503,,,,,,,,,,,,,,02e407ea-dfa0-4de0-aac5-a19badf92b1b,1892,,,"[76.5, 37.7]",3754311,45,,,,-0.8836721,,Right Foot,,,"[102.1, 6.5]",,High Pass,,40.358395,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,From Keeper,Sung-Yeung Ki,3605.0,Right Center Midfield,79,Swansea City,26,['32e1bbe1-4b18-48d0-a276-ddb06291e0bd'],41,,,,,,,,,,,,,,,,,Swansea City,26,00:45:41.402,Pass,
,,,,,,,,,,,,,,,0.521833,,,,,,,,,,,,,,61b715bd-b364-4d92-841a-bc3f23927aa4,1900,,,"[60.0, 40.0]",3754311,45,,,,-2.8305943,,Right Foot,,,"[57.2, 39.1]",,Ground Pass,,2.9410882,,,,Jonjo Shelvey,3057.0,,,,,,Kick Off,2,From Kick Off,Jefferson Antonio Montero Vite,7063.0,Left Wing,80,Swansea City,26,['a95d4b28-0034-42c7-ab2f-e723d19fea1d'],0,,,,,,,,,,,,,,,,,Swansea City,26,00:00:00.740,Pass,
,,,,,,,,,,,,,,,1.771148,,,,,,,,,,,,,,a3bf42e5-3fe5-4950-a0ec-b0aacd47a6f6,1903,,,"[58.9, 38.4]",3754311,45,,,,2.537758,,Right Foot,,,"[31.5, 57.3]",,Ground Pass,,33.286182,,,,Federico Fernández,3290.0,,,,,,,2,From Kick Off,Jonjo Shelvey,3057.0,Left Center Midfield,80,Swansea City,26,['cc488de9-d054-4e66-a460-dbeae304afb5'],2,,,,,,,,,,,,,,,,,Swansea City,26,00:00:02.468,Pass,
,,,,,,,,,,,,,,,1.780623,,,,,,,,,,,,,,8192484f-9ad2-4802-9022-595ad8585b8d,1906,,,"[30.2, 56.8]",3754311,45,,,,-1.6575347,,Right Foot,,,"[27.0, 20.0]",,Ground Pass,,36.93887,,,,Ashley Williams,3644.0,,,,,,,2,From Kick Off,Federico Fernández,3290.0,Right Center Back,80,Swansea City,26,['cb729369-dbbc-4446-871b-7a8ca8b78eac'],5,,,,,,,,,,,,,,,,,Swansea City,26,00:00:05.749,Pass,
,,,,,,,,,,,,,,,1.032255,,,,,,,,,,,,,,d9532f0b-5b8a-4126-9f5d-de265be3b395,1909,,,"[26.8, 19.8]",3754311,45,,,,0.95003843,,Right Foot,,,"[40.1, 38.4]",,Ground Pass,,22.865913,,,,Sung-Yeung Ki,3605.0,,,,,,,2,From Kick Off,Ashley Williams,3644.0,Left Center Back,80,Swansea City,26,['3ec6700b-eb30-4add-9de1-c3d62fd18c37'],7,,,,,,,,,,,,,,,,,Swansea City,26,00:00:07.957,Pass,
,,,,,,,,,,,,,,,1.649294,,,,,,,,,,,,,,bcb2be26-6796-47a6-99c8-bb1427ae9168,1912,,,"[39.0, 39.7]",3754311,45,,,,1.5613626,,Right Foot,,,"[39.2, 60.9]",,Ground Pass,,21.200943,,,,Federico Fernández,3290.0,,,,,,,2,From Kick Off,Sung-Yeung Ki,3605.0,Right Center Midfield,80,Swansea City,26,['96479ed2-8f93-41dd-bb31-ee66f3255421'],10,,,,,,,,,,,,,,,,,Swansea City,26,00:00:10.252,Pass,
,,,,,,,,,,,,,,,1.017363,,,,,,,,,,,,,,bee09525-50fd-4644-b1fd-8819f9d82582,1915,,,"[42.0, 61.8]",3754311,45,,,,-1.7429872,,Right Foot,,,"[38.8, 43.4]",,Ground Pass,,18.676188,,,,Sung-Yeung Ki,3605.0,,,,,,,2,From Kick Off,Federico Fernández,3290.0,Right Center Back,80,Swansea City,26,['d28f9175-8f3d-421e-93e5-c259beead763'],14,,,,,,,,,,,,,,,,,Swansea City,26,00:00:14.016,Pass,
,,,,,,,,,,,,,,,1.760103,,,,,,,,,,,,,,539b1642-94ca-463a-8100-53a96c9e3665,1918,,,"[40.3, 41.2]",3754311,45,,,,-1.4044895,,Right Foot,,,"[45.0, 13.2]",,Ground Pass,,28.391724,,,,Ashley Williams,3644.0,,,,,,,2,From Kick Off,Sung-Yeung Ki,3605.0,Right Center Midfield,80,Swansea City,26,['0682e2c9-9aba-45a8-a783-5716f2400545'],16,,,,,,,,,,,,,,,,,Swansea City,26,00:00:16.316,Pass,
,,,,,,,,,,,,,,,1.051388,,,,,,,,,,,,,,40fa5f4c-3199-4cae-864a-feb97e3c9ec7,1921,,,"[45.2, 12.3]",3754311,45,,,,1.5707964,,Left Foot,,,"[45.2, 31.2]",,Ground Pass,,18.9,,,,Sung-Yeung Ki,3605.0,,,,,,,2,From Kick Off,Ashley Williams,3644.0,Left Center Back,80,Swansea City,26,['574c7857-6753-4ce4-9922-84fd8262ab97'],20,,,,,,,,,,,,,,,,,Swansea City,26,00:00:20.313,Pass,
,,,,,,,,,,,,,,,1.459809,,,,,,,,,,,,,,351cf1de-518e-4248-bd0c-1d558b02433b,1924,,,"[45.0, 31.8]",3754311,45,,,,1.4061561,,Right Foot,,,"[50.3, 63.7]",,Ground Pass,,32.337284,,,,Federico Fernández,3290.0,,,,,,,2,From Kick Off,Sung-Yeung Ki,3605.0,Right Center Midfield,80,Swansea City,26,['5f663762-3c3f-4e7e-b1cf-dea6b050fbd5'],22,,,,,,,,,,,,,,,,,Swansea City,26,00:00:22.667,Pass,
,,,,,,,,,,,,,,,1.086431,,,,,,,,,,,,,,419fdc13-8ccb-4fa0-825b-d413ff6dea5e,1927,,,"[55.5, 64.5]",3754311,45,,,,0.6409566,,Right Foot,,,"[68.1, 73.9]",,Ground Pass,,15.720051,,,,Kyle Naughton,3340.0,,,,,,,2,From Kick Off,Federico Fernández,3290.0,Right Center Back,80,Swansea City,26,['23f47bfb-c52a-47dd-b7c7-058f60b02491'],25,,,,,,,,,,,,,,,,,Swansea City,26,00:00:25.506,Pass,
,,,,,,,,,,,,,,,1.50897,,,,,,,,,,,,,,22895c16-ae5a-4bb4-af67-57adad593eb8,1930,,,"[68.5, 73.9]",3754311,45,,,,-2.8248503,,Right Foot,,,"[50.5, 68.0]",,Ground Pass,,18.94228,,,,Federico Fernández,3290.0,,,,,,,2,From Kick Off,Kyle Naughton,3340.0,Right Back,80,Swansea City,26,['b81e4311-bdb0-4c56-97a8-df1911785144'],26,,,,,,,,,,,,,,,,,Swansea City,26,00:00:26.633,Pass,
,,,,,,,,,,,,,,,1.870718,,,,,,,,,,,,,,98401c10-65cf-4ea9-9e6a-fc4a59ab6bd6,1933,,,"[52.3, 66.9]",3754311,45,,,,-1.8703802,,Right Foot,,,"[44.3, 41.0]",,Ground Pass,,27.10738,,,,Ashley Williams,3644.0,,,,,,,2,From Kick Off,Federico Fernández,3290.0,Right Center Back,80,Swansea City,26,['0d2dc8fb-b367-4abb-809a-361d0008b637'],30,,,,,,,,,,,,,,,,,Swansea City,26,00:00:30.939,Pass,
