50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aa07a59-4269-44de-8340-dc93cab96745,2095,,"[86.0, 20.3]",3754289,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeffrey Schlupp,3520.0,Left Midfield,139,Leicester City,22,['59279918-5e40-4e87-ac55-1ab1f771866c'],20,,,,,,,,,,,,,,,,,,,Leicester City,22,00:10:20.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e6a91e-7f3e-445d-8e2b-af1a5ce68a9c,2098,,"[86.0, 36.1]",3754289,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Philip King,3665.0,Left Center Forward,139,Leicester City,22,['b45c95f4-5a92-4519-84d7-f9632d81d0b1'],24,,,,,,,,,,,,,,,,,,,Leicester City,22,00:10:24.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5293bdf7-350a-4415-8793-788593a5c6aa,2101,,"[99.7, 6.2]",3754289,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,139,Leicester City,22,['53ab6535-b92e-4626-bb68-1aebe26a6065'],27,,,,,,,,,,,,,,,,,,,Leicester City,22,00:10:27.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949dd3b-bf1f-4fb4-bbd2-7378ded14b59,2110,,"[59.5, 35.9]",3754289,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Odion Jude Ighalo,5458.0,Right Center Forward,140,Watford,23,['c52e4a1f-f29d-4ed4-99a3-26a658423b15'],38,,,,,,,,,,,,,,,,,,,Watford,23,00:11:38.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a7449ed-0695-493e-b0ba-7d8a70cbce12,2112,,"[48.4, 73.5]",3754289,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Allan Romeo Nyom,3991.0,Right Back,140,Watford,23,['aa43f262-9b8b-4563-a474-d77e1f753b34'],40,,,,,,,,,,,,,,,,,,,Watford,23,00:11:40.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d6c3050-40bf-4e12-a5c4-74bac8d857aa,2114,,"[34.9, 53.2]",3754289,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sebastian Prödl,3309.0,Right Center Back,140,Watford,23,['dbdfca1d-1916-4ad1-8695-1185745d6def'],42,,,,,,,,,,,,,,,,,,,Watford,23,00:11:42.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a551a22-3289-4f9c-98f9-31206dfd30f6,2116,,"[35.6, 30.5]",3754289,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nathan Aké,3306.0,Left Center Back,140,Watford,23,['c3093ab6-0e8d-4f9e-90c9-b6fbd5ed54c7'],45,,,,,,,,,,,,,,,,,,,Watford,23,00:11:45.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd4d172-9133-42ef-9e4c-e7cf2b0e2ef9,2119,,"[101.0, 37.2]",3754289,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Odion Jude Ighalo,5458.0,Right Center Forward,140,Watford,23,['a8dd2abd-debe-4165-ac6a-637202739610'],53,,,,,,,,,,,,,,,,,,,Watford,23,00:11:53.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34b19b43-52e1-4d94-80e2-69b1b8419510,2121,,"[97.2, 36.3]",3754289,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Troy Deeney,3454.0,Left Center Forward,140,Watford,23,['06e54515-6d2a-4c12-ad3c-401dd9ffced1'],54,,,,,,,,,,,,,,,,,,,Watford,23,00:11:54.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a0de55f-0548-490c-a0cd-f57e236fc945,2126,,"[27.4, 48.9]",3754289,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,141,Leicester City,22,['97a10cd9-3e15-4d8c-9139-7fe97acdf2cd'],56,,,,,,,,,,,,,,,,,,,Leicester City,22,00:11:56.550,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7c9d8ddc-ce35-4172-8473-225374b12029,2129,,"[79.6, 54.5]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Right Center Forward,141,Leicester City,22,['6da0db27-7688-4974-b561-469ce34cddfc'],0,,,,,,,,,,,,,,,,,,,Leicester City,22,00:12:00.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b4b96e0-ce0b-4a8f-a0fc-52f5373830a9,2136,,"[61.2, 74.0]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,142,Leicester City,22,['edb28b8b-d9aa-4847-9328-60c2e335e68a'],11,,,,,,,,,,,,,,,,,,,Leicester City,22,00:12:11.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1f7c25-de26-48c6-a740-7c66ea5f447e,2138,,"[65.1, 78.5]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Simpson,3270.0,Right Back,142,Leicester City,22,['d31d895b-8dc8-4ffa-96b0-7cdffc984480'],12,,,,,,,,,,,,,,,,,,,Leicester City,22,00:12:12.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50810ce1-9bfa-4e70-a61e-78cb31e36486,2141,,"[61.9, 74.2]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,142,Leicester City,22,['ade2673d-734e-4f90-b67a-519934cc78e8'],13,,,,,,,,,,,,,,,,,,,Leicester City,22,00:12:13.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,014340fd-339f-4c2b-a50b-530777268003,2144,,"[65.3, 78.5]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Simpson,3270.0,Right Back,142,Leicester City,22,['a9e009d5-dc60-45f5-9413-20b216d3c01d'],16,,,,,,,,,,,,,,,,,,,Leicester City,22,00:12:16.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f79807e-9b36-499d-acc7-31e28ea7aec1,2147,,"[64.0, 73.1]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,142,Leicester City,22,['3ab4c3a2-851d-49c2-8a23-846e2952e4e5'],17,,,,,,,,,,,,,,,,,,,Leicester City,22,00:12:17.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09c67aec-6308-45f3-a074-56c64283c0f1,2150,,"[72.8, 73.1]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riyad Mahrez,3814.0,Right Midfield,142,Leicester City,22,['88fcd1a5-22c7-4488-9ab6-0aac2cf5fbcc'],19,,,,,,,,,,,,,,,,,,,Leicester City,22,00:12:19.130,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,93b5015c-6c18-4a3f-b3fd-8cc1d21cc4e7,2153,,"[73.6, 79.3]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Left Center Midfield,142,Leicester City,22,['00378cdf-4499-405b-ba34-3fa794df5768'],19,,,,,,,,,,,,,,,,,,,Leicester City,22,00:12:19.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a11c9ee8-8e52-4a04-b447-a9e69f1167f2,2155,,"[49.3, 3.6]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Etienne Capoue,3721.0,Left Midfield,143,Watford,23,['2d199d63-2a75-4f43-98bc-e3dc8b276540'],20,,,,,,,,,,,,,,,,,,,Watford,23,00:12:20.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,398b635a-72d0-420d-a0c6-f6047ef06573,2158,,"[41.1, 1.4]",3754289,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Holebas,3725.0,Left Back,143,Watford,23,['3b2b5f3c-4a50-4adf-a58c-61f077302583'],21,,,,,,,,,,,,,,,,,,,Watford,23,00:12:21.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528e778-e694-400f-a941-f12d8343cd91,2168,,"[93.5, 68.8]",3754289,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,145,Leicester City,22,['dba29281-6e01-45cb-aa86-6be18718e839'],13,,,,,,,,,,,,,,,,,,,Leicester City,22,00:13:13.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be32d01-06b5-4ff7-bb45-2e116fef3aa2,2170,,"[112.3, 70.1]",3754289,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,N''Golo Kanté,3961.0,Left Center Midfield,145,Leicester City,22,['678dcb41-1d8b-4279-81ba-fbccbc20c453'],16,,,,,,,,,,,,,,,,,,,Leicester City,22,00:13:16.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9219860-c10d-4a35-aaca-38b3f844c1c9,2173,,"[114.9, 37.8]",3754289,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Huth,40123.0,Left Center Back,145,Leicester City,22,['aa79daf6-51af-453b-9035-6d776f73c746'],18,,,,,,,,,,,,,,,,,,,Leicester City,22,00:13:18.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24af5725-1efe-47ec-8b76-3166d9f492c1,2180,,"[104.6, 28.4]",3754289,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeffrey Schlupp,3520.0,Left Midfield,145,Leicester City,22,['c110aaef-e9a2-4d28-b1b5-1f6e85283924'],23,,,,,,,,,,,,,,,,,,,Leicester City,22,00:13:23.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019b9fb-a13c-4f56-9453-29d460a04677,2183,,"[93.1, 33.1]",3754289,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Drinkwater,3662.0,Right Center Midfield,145,Leicester City,22,['0ea19a19-aad6-499e-894d-f167ca3ce2f0'],25,,,,,,,,,,,,,,,,,,,Leicester City,22,00:13:25.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8548ec68-da53-4d59-9bab-d9c310ce4616,2186,,"[98.6, 25.6]",3754289,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeffrey Schlupp,3520.0,Left Midfield,145,Leicester City,22,['878afa2d-e3a0-4c13-8fb3-9b707d7255ad'],26,,,,,,,,,,,,,,,,,,,Leicester City,22,00:13:26.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e8ebae3-325b-4fc4-935a-1bb1e387cc7f,2190,,"[106.6, 28.6]",3754289,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wes Morgan,3813.0,Right Center Back,145,Leicester City,22,"['3474eb51-b9a2-457e-8e83-fbfe778fcb85', 'efff3d35-7096-4bf7-a735-d1076aeb2ccf']",28,,,,,,,,,,,,,,,,,,,Leicester City,22,00:13:28.115,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99f7aa4b-de44-43be-ad16-c6c688ed0896,2197,,"[98.4, 6.2]",3754289,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Christian Fuchs,3812.0,Left Back,146,Leicester City,22,['c12fbc66-bbad-4ad2-9971-60db93a02695'],4,,,,,,,,,,,,,,,,,,,Leicester City,22,00:14:04.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0adc44d8-2dc7-4b82-9a5b-a0dc88febf3f,2200,,"[92.9, 23.1]",3754289,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jeffrey Schlupp,3520.0,Left Midfield,146,Leicester City,22,['d9c49c39-fb45-43d6-b6ed-60ca7ef83cce'],6,,,,,,,,,,,,,,,,,,,Leicester City,22,00:14:06.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edf2611-c97c-40bf-b17c-d3de9e42b596,2203,,"[118.5, 27.5]",3754289,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jamie Vardy,10960.0,Right Center Forward,146,Leicester City,22,['0818e25d-b069-432d-b004-741b2c4b86ee'],9,,,,,,,,,,,,,,,,,,,Leicester City,22,00:14:09.602,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2ca4bddc-7b70-4d01-b741-a471be9bf9f6,2207,,"[110.8, 38.2]",3754289,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wes Morgan,3813.0,Right Center Back,146,Leicester City,22,['dd73a0c7-b196-4e20-bb1c-85f42df615a5'],10,,,,,,,,,,,,,,,,,,,Leicester City,22,00:14:10.314,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,801ae4a0-ac29-4c9f-8c12-7807850bebe9,2210,,"[114.3, 49.6]",3754289,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wes Morgan,3813.0,Right Center Back,147,Leicester City,22,['76557431-82a1-47c5-a8ba-28db16ec9182'],42,,,,,,,,,,,,,,,,,,,Leicester City,22,00:14:42.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8840a3d5-d617-4360-8514-2aa085d084a8,2217,,"[25.9, 39.3]",3754289,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Odion Jude Ighalo,5458.0,Right Center Forward,147,Leicester City,22,['006d5252-19b0-4a9f-8bf8-8ab3b55c8982'],47,,,,,,,,,,,,,,,,,,,Watford,23,00:14:47.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,862eddb6-c445-4a56-9413-518328bb0361,2222,,"[18.9, 50.0]",3754289,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kasper Schmeichel,3815.0,Goalkeeper,147,Leicester City,22,['63133ecc-b274-4164-a01a-5130439a3d27'],54,,,,,,,,,,,,,,,,,,,Leicester City,22,00:14:54.928,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,999d4e60-f0b6-46c5-9098-b5c28cb40868,2229,,"[85.8, 25.6]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Odion Jude Ighalo,5458.0,Right Center Forward,147,Leicester City,22,['583a1285-1e28-4de8-952c-d9c51e93e5bb'],3,,,,,,,,,,,,,,,,,,,Watford,23,00:15:03.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,872fb302-9c89-4a53-9473-730f41cf4a4e,2233,,"[50.5, 9.2]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Christian Fuchs,3812.0,Left Back,147,Leicester City,22,['5cce2e57-3314-4512-a6b2-2ce3ee8a944a'],8,,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:08.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73152616-1cdb-42cc-8e1a-c200860aafbd,2236,,"[70.0, 9.2]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jeffrey Schlupp,3520.0,Left Midfield,147,Leicester City,22,['47684a25-f1c7-4e64-99a6-4ac760116ab7'],10,,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:10.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b505824f-6162-4dea-acad-18ef9cf24d9a,2241,,"[24.4, 58.8]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Prödl,3309.0,Right Center Back,148,Watford,23,['38a111a9-d576-45db-adec-3d6e72548651'],15,,,,,,,,,,,,,,,,,,,Watford,23,00:15:15.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f078b79-784c-46f0-97f8-b4fe7b90f76c,2244,,"[24.0, 28.8]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,148,Watford,23,['d80b7055-c03b-4c01-852e-909a7d33cf8c'],18,,,,,,,,,,,,,,,,,,,Watford,23,00:15:18.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36288d09-2bec-4ea4-87e3-70c15a6b5fc4,2247,,"[33.0, 37.4]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,148,Watford,23,['f8a6d1d4-1939-4543-96c0-36569e7e86eb'],21,,,,,,,,,,,,,,,,,,,Watford,23,00:15:21.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45bee522-3eb7-4c78-b54c-52ba3d9b8c17,2250,,"[34.3, 14.9]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Holebas,3725.0,Left Back,148,Watford,23,['2a6d2195-3cd0-42fa-9dea-d3e7bc11c0e9'],23,,,,,,,,,,,,,,,,,,,Watford,23,00:15:23.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9235180b-e029-4d76-82e0-7342d7a5137f,2253,,"[21.5, 21.5]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,148,Watford,23,['d6a2d2ad-f11e-4df3-9aef-7d5180ce66a6'],26,,,,,,,,,,,,,,,,,,,Watford,23,00:15:26.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9d4334d-22ed-41e4-995e-6fc24c49fab5,2256,,"[91.6, 73.3]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Right Midfield,148,Watford,23,['0396d6ad-e2ac-4d09-b8a3-fa642348b104'],33,,,,,,,,,,,,,,,,,,,Watford,23,00:15:33.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4d4e20d-d196-4f2f-8139-14780055f4c3,2263,,"[14.8, 13.9]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeffrey Schlupp,3520.0,Left Midfield,149,Leicester City,22,['60bb1288-8207-43c2-b251-0428b70cb1d0'],46,,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:46.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9112db37-7a47-4bc9-9fcd-786c66ba9fce,2266,,"[27.0, 3.8]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,149,Leicester City,22,['a23938b4-88c7-4c21-bbb7-56294c64f778'],48,,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:48.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc54f9ba-60ec-4195-a2e4-4e41d3261f56,2269,,"[59.3, 14.7]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Right Center Forward,149,Leicester City,22,['b79090f0-2629-437c-98cb-4663c451c832'],51,,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:51.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff3edd9-5327-40ed-b78d-d1362929d4a7,2271,,"[52.7, 13.4]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,149,Leicester City,22,['79ab9074-c0e8-4936-843d-75f32106ef84'],52,,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:52.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9da0d471-e15d-4cb6-99b1-7a9082fb9a60,2274,,"[84.1, 6.2]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Right Center Forward,149,Leicester City,22,['e649d365-0041-4e3b-aec6-5f8d09012ab2'],54,,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:54.957,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6b3bf138-58f4-440f-b20e-b4d84c2f69dd,2277,,"[114.9, 43.6]",3754289,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Philip King,3665.0,Left Center Forward,149,Leicester City,22,['6824dee0-f63e-4bf9-8f61-f435abd8e7ca'],59,,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:59.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7cb0c61-e9ac-475b-9961-f6aca96e1d30,2283,,"[27.9, 6.8]",3754289,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Etienne Capoue,3721.0,Left Midfield,150,Watford,23,['9a02252f-4aba-473e-be81-1e8923cad787'],6,,,,,,,,,,,,,,,,,,,Watford,23,00:16:06.896,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4fbf1258-cac3-4032-8de5-19d9b29fe191,2287,,"[85.6, 76.3]",3754289,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamie Vardy,10960.0,Right Center Forward,151,Leicester City,22,['c9af2f24-56b8-4b28-bbec-d9bd8826dd17'],36,,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:36.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b00e9b77-c7c1-4fe8-8fd5-a521ad514986,2290,,"[42.6, 0.1]",3754289,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Etienne Capoue,3721.0,Left Midfield,151,Leicester City,22,['e05e682d-1b89-4de4-90b8-636c5f3c3b80'],40,,,,,,,,,,,,,,,,,,,Watford,23,00:16:40.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97a488b4-8864-4c9a-a54c-d27334287307,2294,,"[71.1, 73.7]",3754289,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Philip King,3665.0,Left Center Forward,152,Leicester City,22,['85e30ab8-786a-4472-96ce-635851212003'],52,,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:52.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab57b5b3-a069-4a33-ada9-06269caad9a8,2297,,"[70.8, 78.7]",3754289,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Simpson,3270.0,Right Back,152,Leicester City,22,['c9fa9349-f1b2-4743-a84b-e1846e6c1dc0'],52,,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:52.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d0b360e-9287-427b-8d1b-8281a4e3d451,2300,,"[56.3, 72.5]",3754289,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Morgan,3813.0,Right Center Back,152,Leicester City,22,['e47e1e5f-d395-4b7f-a0fc-8b0367001921'],54,,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:54.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8edc839-f349-4393-a934-b68dc31f60f6,2303,,"[85.6, 38.9]",3754289,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeffrey Schlupp,3520.0,Left Midfield,152,Leicester City,22,['e07decbe-f7e8-4834-83ab-e098f589615c'],58,,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:58.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,960431c4-dc02-4729-983b-2748c6878b31,2307,,"[10.3, 41.0]",3754289,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,153,Watford,23,['5a65ae51-7f2e-4a2d-90f3-65a809bf5eac'],3,,,,,,,,,,,,,,,,,,,Watford,23,00:17:03.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de17194f-2fd8-4ada-9801-3472e2a89469,2310,,"[85.8, 27.7]",3754289,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,153,Watford,23,['1603bf8c-acf6-4d4f-9ead-9577aa24f0ab'],12,,,,,,,,,,,,,,,,,,,Watford,23,00:17:12.995,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,644c61dc-9384-4c18-a17c-5c8e123b6e55,2313,,"[93.5, 34.8]",3754289,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,153,Watford,23,['5736fcd8-8063-4c43-9b20-575b8afa332d'],13,,,,,,,,,,,,,,,,,,,Watford,23,00:17:13.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e4c99ea-1e43-4fbf-a3e7-d785989f2089,2319,,"[86.7, 68.2]",3754289,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Right Midfield,153,Watford,23,"['a3eab3c3-614d-4449-b670-8bdf0ba85a9c', 'd91636cc-1712-40b7-b40e-aca0d436c2be']",20,,,,,,,,,,,,,,,,,,,Watford,23,00:17:20.654,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9f88627-86a2-40a9-a246-d53bb5c7839c,2322,,"[111.9, 42.7]",3754289,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,153,Watford,23,['db4507d2-55a5-445b-9169-a589c07a7fd7'],23,,,,,,,,,,,,,,,,,,,Watford,23,00:17:23.999,Ball Receipt*,
