50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.808306,,,,,,,,,,,,,,,,c95e687b-d149-42bb-b2aa-bf86c88d991c,1920,,"[108.5, 26.7]",3754261,45,,,,,1.2239615,,Right Foot,,,"[111.5, 35.0]",,Low Pass,,8.825531,,,,Olivier Giroud,3604.0,,,,,Recovery,2,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,102,Arsenal,1,['92fb3627-ac23-48b5-8e88-a89439dd7442'],46,,,,,,,,,,,,,,,,Arsenal,1,00:00:46.921,Pass,
,,,,,,,,,,,,,,,,,,1.041369,,,,,,,,,,,,,,,,80081c61-ef41-40c6-99b6-d871e7e3c5d4,1923,,"[111.1, 35.2]",3754261,45,,,,,2.5491652,f1c350d9-0966-4f4c-a91d-ba3b0d26ea5f,Left Foot,,,"[105.9, 38.7]",,Ground Pass,,6.2681737,,,,Mesut Özil,3496.0,True,,,,,2,From Throw In,Olivier Giroud,3604.0,Center Forward,102,Arsenal,1,['95a753d7-91fc-4ac3-945b-9ffaf8085e54'],47,,,,,,,,,,,,,,,,Arsenal,1,00:00:47.803,Pass,
,,,,,,,,,,,,,,,,,,5.701116,,,,,,,,,,,,,,,,d7e2837b-21f9-444f-a78e-335b37cc3674,1931,,"[6.0, 44.0]",3754261,46,,True,,,0.3411656,,Right Foot,,,"[67.4, 65.8]",,High Pass,,65.1552,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,103,Leicester City,22,['5cd83881-c0d0-4e38-aa71-0faa6e3dc3b6'],19,,,,,,,,,,,,,,,,Leicester City,22,00:01:19.288,Pass,
,,,,,,,,,,,,,,,,,,0.58733,,,,,,,,,,,,,,,,60460a0b-9cae-490b-8717-edcf904a89cc,1935,,"[49.7, 7.0]",3754261,46,,True,,,2.887788,,Left Foot,,,"[23.1, 13.9]",,Ground Pass,,27.480356,,,,Calum Chambers,3713.0,,,,,Free Kick,2,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,104,Arsenal,1,['eae077ca-5b78-4a44-bf70-d681620b8266'],36,,,,,,,,,,,,,,,,Arsenal,1,00:01:36.833,Pass,
,,,,,,,,,,,,,,,,,,2.302641,,,,,,,,,,,,,,,,0deee30f-a4e0-47e9-bddf-f7f5cd8b5dfe,1937,,"[24.2, 13.4]",3754261,46,,True,,,1.4997356,,Right Foot,,,"[28.3, 71.0]",,Ground Pass,,57.745735,,,,Per Mertesacker,3475.0,,True,,,,2,From Free Kick,Calum Chambers,3713.0,Left Center Back,104,Arsenal,1,['65cd3377-f7fd-4b50-b4ad-0b8e6fbfafa8'],39,,,,,,,,,,,,,,,,Arsenal,1,00:01:39.467,Pass,
,,,,,,,,,,,,,,,,,,1.537376,,,,,,,,,,,,,,,,20fa56c3-7c95-413b-b8af-57525454ff01,1941,,"[28.7, 69.0]",3754261,46,,,,,-1.8692952,,Right Foot,,,"[18.7, 36.5]",,Ground Pass,,34.003677,,,,Calum Chambers,3713.0,,,,,,2,From Free Kick,Per Mertesacker,3475.0,Right Center Back,104,Arsenal,1,"['09558697-a82a-4216-8fb6-62b8eae59b96', '27cdca87-11e8-482b-ba66-4ad7eb54a340']",41,,,,,,,,,,,,,,,,Arsenal,1,00:01:41.778,Pass,True
,,,,,,,,,,,,,,,,,,1.791698,,,,,,,,,,,,,,,,43a4414d-f9be-4b26-b789-edb936e21979,1944,,"[18.7, 36.5]",3754261,46,,,,,3.0144625,,Right Foot,,,"[5.4, 38.2]",,Ground Pass,,13.408206,,,,Petr Čech,3461.0,,,,,,2,From Free Kick,Calum Chambers,3713.0,Left Center Back,104,Arsenal,1,['22199a9d-336f-4752-b400-764727bdc0c2'],43,,,,,,,,,,,,,,,,Arsenal,1,00:01:43.533,Pass,
,,,,,,,,,,,,,,,,,,3.348125,,,,,,,,,,,,,,,,5abd0e19-b1f0-4622-aad3-0bdcc2a8f58c,1947,,"[5.6, 35.2]",3754261,46,,,,,-0.17308502,,Left Foot,,,"[81.1, 22.0]",,High Pass,,76.64522,,,,Olivier Giroud,3604.0,,,,,,2,From Free Kick,Petr Čech,3461.0,Goalkeeper,104,Arsenal,1,['f139056a-4919-48fe-b539-e500d118972d'],47,,,,,,,,,,,,,,,,Arsenal,1,00:01:47.572,Pass,
,,,,,,,,,,,,,,,,,,1.415877,,,,,,,,,,,,,,,,9ad5881d-790f-4002-9e38-d55316cc21a9,1950,,"[82.4, 22.2]",3754261,46,,,,True,1.3475286,,,,,"[87.1, 42.9]",,High Pass,,21.22687,,Incomplete,,Mesut Özil,3496.0,,,,,,2,From Free Kick,Olivier Giroud,3604.0,Center Forward,104,Arsenal,1,"['5a1df8a6-2666-4754-a52d-329938b0e416', 'ed41fa7e-e736-4a0f-862e-a937073975b8', 'fb2c40a4-54b0-4acf-a0bc-6331cc78926c']",50,,,,,,,,,,,,,,,,Arsenal,1,00:01:50.920,Pass,True
,,,,,,,,,,,,,,,,,,1.455632,,,,,,,,,,,,,,,,ed41fa7e-e736-4a0f-862e-a937073975b8,1953,,"[33.0, 37.2]",3754261,46,,,,,0.48529777,,Left Foot,,,"[53.1, 47.8]",,High Pass,,22.723776,,,,Danny Drinkwater,3662.0,,,,,Recovery,2,From Free Kick,Robert Huth,40123.0,Left Center Back,104,Arsenal,1,"['81ff6318-d292-43c4-94db-fbf5e436f793', '9ad5881d-790f-4002-9e38-d55316cc21a9']",52,,,,,,,,,,,,,,,,Leicester City,22,00:01:52.336,Pass,
,,,,,,,,,,,,,,,,,,0.628495,,,,,,,,,,,,,,,,929d37b3-0504-4591-94c4-3749944ad79f,1955,,"[52.5, 48.7]",3754261,46,,,,,0.06241881,,Head,,,"[58.9, 49.1]",,Low Pass,,6.412488,,Incomplete,,Riyad Mahrez,3814.0,,,,,,2,From Free Kick,Danny Drinkwater,3662.0,Right Defensive Midfield,104,Arsenal,1,"['4712120e-5979-42b9-8f6e-8948082caecc', '559ec058-feb6-46f5-bfe6-c2236d07ba2c']",53,,,,,,,,,,,,,,,,Leicester City,22,00:01:53.803,Pass,
,,,,,,,,,,,,,,,,,,1.19804,,,,,,,,,,,,,,,,e4997fbb-0129-4927-878e-31859a284f57,1958,,"[61.6, 31.0]",3754261,46,,,,,0.99487776,,Head,,,"[66.6, 38.7]",,High Pass,,9.180959,,,,Aaron Ramsey,3517.0,,,,,,2,From Free Kick,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,104,Arsenal,1,['2756a5a3-fca8-4e63-bfbf-08e67dee9fa5'],55,,,,,,,,,,,,,,,,Arsenal,1,00:01:55.287,Pass,
,,,,,,,,,,,,,,,,,,1.36731,,,,,,,,,,,,,,,,96150116-d6f9-48fb-a31b-f21e3a8f07dd,1960,,"[66.4, 38.7]",3754261,46,,,,,-1.6633149,,Head,,,"[65.5, 29.0]",,High Pass,,9.741663,,,,Francis Joseph Coquelin,3437.0,,,,,,2,From Free Kick,Aaron Ramsey,3517.0,Left Defensive Midfield,104,Arsenal,1,['d418697e-7187-497d-a681-44a59696a3b4'],56,,,,,,,,,,,,,,,,Arsenal,1,00:01:56.485,Pass,
,,,,,,,,,,,,,,,,,,0.948046,,,,,,,,,,,,,,,,53e4151a-cba7-42a4-9db1-41e869983511,1966,,"[51.2, 29.7]",3754261,46,,,,,-1.237552,,Right Foot,,,"[58.4, 8.9]",,Ground Pass,,22.010906,,,,Ignacio Monreal Eraso,3498.0,,,,,Recovery,2,From Free Kick,Calum Chambers,3713.0,Left Center Back,104,Arsenal,1,['a9c3da34-008a-4a51-91d8-e095aebaca43'],59,,,,,,,,,,,,,,,,Arsenal,1,00:01:59.562,Pass,
,,,,,,,,,,,,,,,,,,1.440907,,,,,,,,,,,,,,,,aea39f48-bc8b-402c-b4d6-6b2b076e1741,1969,,"[63.4, 8.3]",3754261,47,,,,,-0.27518925,,Left Foot,,,"[71.9, 5.9]",,Ground Pass,,8.832327,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,104,Arsenal,1,['04c98914-f39d-41be-9474-edd7fd02b779'],1,,,,,,,,,,,,,,,,Arsenal,1,00:02:01.095,Pass,
,,,,,,,,,,,,,,,,,,2.249972,,,,,,,,,,,,,,,,573e43ba-8c10-46db-91bb-40f8a29a6f7a,1975,,"[72.1, 24.8]",3754261,47,,,,,1.6083063,,Right Foot,,,"[70.4, 70.1]",,Ground Pass,,45.331886,,,,Héctor Bellerín Moruno,3511.0,,True,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,104,Arsenal,1,"['876369d2-8ca6-4254-91e0-0bdda8b579d6', '8e531b6c-e047-4db0-88dd-6ff77110716c']",8,,,,,,,,,,,,,,,,Arsenal,1,00:02:08.294,Pass,True
,,,,,,,,,,,,,,,,,,2.157105,,,,,,,,,,,,,,,,14ea0606-f11d-48ea-9c3b-e21573a7edf2,1978,,"[88.0, 70.5]",3754261,47,,,,,-0.94717664,,Right Foot,,,"[102.1, 50.9]",,Ground Pass,,24.144772,,Incomplete,,Alex Oxlade-Chamberlain,3525.0,,,,,,2,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,104,Arsenal,1,"['a052295d-9c0a-4718-b961-df770e16e2bd', 'c9383f50-2d2d-436e-801f-b4d66f3a96fe']",14,,,,,,,,,,,,,,,,Arsenal,1,00:02:14.218,Pass,
,,,,,,,,,,,,,,,,,,1.181892,,,,,,,,,,,,,,,,4cafd4c5-1439-4cef-9fcc-b055a1f125a0,1983,,"[21.0, 22.4]",3754261,47,,,,,-2.0491488,,Left Foot,,,"[14.0, 8.9]",,Ground Pass,,15.206906,,,,Marc Albrighton,3307.0,,,,,,2,From Free Kick,Danny Drinkwater,3662.0,Right Defensive Midfield,104,Arsenal,1,"['795fd5c1-f8c7-4322-ae02-ed99721d0774', 'e07cafab-0281-496d-ba82-13e2dcfade68']",18,,,,,,,,,,,,,,,,Leicester City,22,00:02:18.542,Pass,True
,,,,,,,,,,,,,,,,,,2.619656,,,,,,,,,,,,,,,,96040652-b708-4d6a-b9d3-80651116bd87,1986,,"[13.7, 7.6]",3754261,47,,,,,0.45376325,,Right Foot,,,"[62.5, 31.4]",,High Pass,,54.294384,,Incomplete,,Jamie Vardy,10960.0,,,,,,2,From Free Kick,Marc Albrighton,3307.0,Left Midfield,104,Arsenal,1,"['997ee246-8c16-43b7-80a3-ff2736ce4d4b', 'b862493c-1a49-4107-8a2b-e3039e8488eb']",19,,,,,,,,,,,,,,,,Leicester City,22,00:02:19.869,Pass,
,,,,,,,,,,,,,,,,,,2.042291,,,,,,,,,,,,,,,,997ee246-8c16-43b7-80a3-ff2736ce4d4b,1988,,"[57.6, 48.7]",3754261,47,,,,,-0.6055447,,Left Foot,,,"[70.6, 39.7]",,High Pass,,15.811388,,,,Francis Joseph Coquelin,3437.0,,,,,Recovery,2,From Free Kick,Calum Chambers,3713.0,Left Center Back,104,Arsenal,1,"['96040652-b708-4d6a-b9d3-80651116bd87', 'fa890830-6167-4a6f-8101-b439919cc73d']",22,,,,,,,,,,,,,,,,Arsenal,1,00:02:22.489,Pass,
,,,,,,,,,,,,,,,,,,1.67451,,,,,,,,,,,,,,,,dfa386be-c1c9-4ea4-b0e9-a1c3465f9bc1,1992,,"[65.5, 37.0]",3754261,47,,,,,1.6094037,,Right Foot,,,"[64.6, 60.3]",,Ground Pass,,23.317375,,,,Aaron Ramsey,3517.0,,,,,,2,From Free Kick,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,104,Arsenal,1,['fc47de87-79b2-4e70-80ba-f96c4592fea4'],27,,,,,,,,,,,,,,,,Arsenal,1,00:02:27.326,Pass,
,,,,,,,,,,,,,,,,,,1.009477,,,,,,,,,,,,,,,,be476302-9df6-4ae3-beec-798e734ac87f,1996,,"[92.4, 68.0]",3754261,47,,,,,3.0216887,,Right Foot,,,"[84.1, 69.0]",,Ground Pass,,8.3600235,,,,Mesut Özil,3496.0,,,,,,2,From Free Kick,Aaron Ramsey,3517.0,Left Defensive Midfield,104,Arsenal,1,"['2a4e058a-0651-4a35-ba79-2c039d7efa72', 'd58739ad-af97-4947-b849-b46fc04c1a09']",33,,,,,,,,,,,,,,,,Arsenal,1,00:02:33.477,Pass,True
,,,,,,,,,,,,,,,,,,1.253962,,,,,,,,,,,,,,,,32f238ad-2129-421d-a80f-1a91c652fed4,1999,,"[84.5, 69.5]",3754261,47,,,,,0.5819051,,Left Foot,,,"[99.7, 79.5]",,Ground Pass,,18.194504,,,,Héctor Bellerín Moruno,3511.0,,,,,,2,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,104,Arsenal,1,['1d51d367-570f-4da5-87d4-b84dc4f7a865'],34,,,,,,,,,,,,,,,,Arsenal,1,00:02:34.936,Pass,
,,,,,,,,,,,,,,,,,,1.406836,,,,,,,,,,,,,,,,d6fadc01-3493-46a1-8a52-c7d12fdc4b12,2002,,"[99.3, 79.5]",3754261,47,,,,,-3.0356083,,Right Foot,,,"[89.9, 78.5]",,Ground Pass,,9.453042,,,,Alex Oxlade-Chamberlain,3525.0,,,,,,2,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,104,Arsenal,1,['38807cc0-86f8-4cd4-8513-89825ecf67d1'],36,,,,,,,,,,,,,,,,Arsenal,1,00:02:36.730,Pass,
,,,,,,,,,,,,,,,,,,1.817556,,,,,,,,,,,,,,,,c18c9005-d159-4dfc-b429-891223c52716,2005,,"[112.8, 65.2]",3754261,47,,,,,-1.324998,,Right Foot,True,,"[120.0, 36.5]",,High Pass,,29.589355,,Out,,Olivier Giroud,3604.0,,,,,,2,From Free Kick,Alex Oxlade-Chamberlain,3525.0,Right Wing,104,Arsenal,1,['3adaf431-4558-4add-84d7-89e60abe6c39'],42,,,,,,,,,,,,,,,,Arsenal,1,00:02:42.274,Pass,
,,,,,,,,,,,,,,,,,,4.209771,,,,,,,,,,,,,,,,b9c73e55-a982-46a7-979a-dc10aeb92b11,2007,,"[6.0, 44.0]",3754261,48,,,,,0.20211993,,Right Foot,,,"[79.2, 59.0]",,High Pass,,74.721085,,Incomplete,,Shinji Okazaki,3810.0,,,,,Goal Kick,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,105,Leicester City,22,"['8063149c-f61f-4330-88ee-7f5fcd59d899', 'a60b4b34-4c4c-4aba-b3e8-dcfe3d0784d1']",10,,,,,,,,,,,,,,,,Leicester City,22,00:03:10.136,Pass,
,,,,,,,,,,,,,,,,,,1.820507,,,,,,,,,,,,,,,,32da4040-7aec-45cd-9dae-1fdc4a7547e8,2012,,"[65.1, 63.0]",3754261,48,,,,True,1.2722974,,,,,"[65.9, 65.6]",,Low Pass,,2.720294,,Incomplete,,Shinji Okazaki,3810.0,,,,,Recovery,2,From Goal Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,105,Leicester City,22,"['3a620627-9448-4ac0-a73b-8db30091d23b', '96c3bc8c-0029-4a79-811a-102f6c75404d', 'e803e747-62e8-4d63-b642-b03d651eb5d2']",15,,,,,,,,,,,,,,,,Leicester City,22,00:03:15.938,Pass,True
,,,,,,,,,,,,,,,,,,0.263322,,,,,,,,,,,,,,,,87201c3e-1765-41f9-be95-7fa42ff486a2,2022,,"[62.3, 4.7]",3754261,48,,,,,0.7853982,,Left Foot,,,"[64.6, 7.0]",,Ground Pass,,3.2526913,,Incomplete,,,,,,,,,2,From Goal Kick,Mesut Özil,3496.0,Center Attacking Midfield,105,Leicester City,22,"['0ee860e1-e0fd-4545-a95f-43213417ba86', '2128876b-01a4-40f5-8138-eed4b6a12c01', '76990e4c-36da-46ab-9e09-47a18dceaa24']",21,,,,,,,,,,,,,,,,Arsenal,1,00:03:21.581,Pass,True
,,,,,,,,,,,,,,,,,,1.206348,,,,,,,,,,,,,,,,e70cc2bb-bf34-4698-ad7f-86410c2e8046,2027,,"[56.7, 76.7]",3754261,48,,,,,-0.035488054,,Right Foot,,,"[73.6, 76.1]",,Ground Pass,,16.910648,,Incomplete,,Riyad Mahrez,3814.0,,,,,,2,From Goal Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,105,Leicester City,22,"['64b637c5-0374-48a7-a87d-898ef46b838d', 'd5db1777-ce25-413c-8f7b-4b68a1c4f84f', 'f73c7366-c455-463a-8157-dd5e06adda0d']",23,,,,,,,,,,,,,,,,Leicester City,22,00:03:23.259,Pass,True
,,,,,,,,,,,,,,,,,,1.795841,,,,,,,,,,,,,,,,64b637c5-0374-48a7-a87d-898ef46b838d,2029,,"[46.5, 4.0]",3754261,48,,,,,0.57803285,,Left Foot,,,"[69.8, 19.2]",,Low Pass,,27.819597,,Incomplete,,Olivier Giroud,3604.0,,,,,Recovery,2,From Goal Kick,Ignacio Monreal Eraso,3498.0,Left Back,105,Leicester City,22,"['2e87d469-784d-4043-84d9-9563e65782ac', '83774d5c-88cd-47e3-a28b-8ffa6d5bd6a0', 'e70cc2bb-bf34-4698-ad7f-86410c2e8046']",24,,,,,,,,,,,,,,,,Arsenal,1,00:03:24.465,Pass,
,,,,,,,,,,,,,,,,,,0.999295,,,,,,,,,,,,,,,,929c205a-b610-48fa-a52d-9d20896cf8a8,2034,,"[48.6, 64.3]",3754261,48,,,,,-0.8076167,,Right Foot,,,"[50.8, 62.0]",,Low Pass,,3.1827662,,,,Danny Drinkwater,3662.0,,,,,Recovery,2,From Goal Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,105,Leicester City,22,['d3fd221b-5ad9-45be-af80-8e9aacf1bed7'],28,,,,,,,,,,,,,,,,Leicester City,22,00:03:28.394,Pass,
,,,,,,,,,,,,,,,,,,0.267531,,,,,,,,,,,,,,,,7e82163f-663f-4df8-b53f-46f67372e41f,2038,,"[55.2, 68.4]",3754261,48,,,,,-1.0466167,,Right Foot,,,"[58.9, 62.0]",,Ground Pass,,7.392564,,Incomplete,,Shinji Okazaki,3810.0,,,,,,2,From Goal Kick,Danny Drinkwater,3662.0,Right Defensive Midfield,105,Leicester City,22,"['55431f62-2963-4949-a320-5c908dbd05c1', 'a6673d0e-4b33-4052-8230-13cd9f27fd0c']",30,,,,,,,,,,,,,,,,Leicester City,22,00:03:30.497,Pass,
,,,,,,,,,,,,,,,,,,0.989036,,,,,,,,,,,,,,,,7248a58d-6146-4def-8b3e-3b89daa1ff08,2042,,"[64.9, 17.1]",3754261,48,,,,,-1.2654377,,Right Foot,,,"[67.8, 7.9]",,Ground Pass,,9.646243,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Goal Kick,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,105,Leicester City,22,['d5443145-a3c9-4af9-9922-75195bcf1aed'],31,,,,,,,,,,,,,,,,Arsenal,1,00:03:31.998,Pass,
,,,,,,,,,,,,,,,,,,1.261083,,,,,,,,,,,,,,,,eeeb6933-b22b-4ce6-9947-96e814cc08a5,2048,,"[85.0, 7.9]",3754261,48,,True,,,0.83771944,,Right Foot,,,"[104.0, 29.0]",,High Pass,,28.393837,,Incomplete,,Olivier Giroud,3604.0,,,,,Free Kick,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,106,Arsenal,1,"['23e31d58-b047-4a54-b4a1-1e984039394a', '84f2b834-b230-4260-bcbc-39f27d8eae47']",52,,,,,,,,,,,,,,,,Arsenal,1,00:03:52.677,Pass,
,,,,,,,,,,,,,,,,,,1.282008,,,,,,,,,,,,,,,,0555ed22-d27b-487d-a053-52905db07fe0,2051,,"[14.8, 72.0]",3754261,48,,,,,-1.7312546,,Head,,,"[12.0, 54.7]",,Low Pass,,17.525126,,,,Danny Drinkwater,3662.0,,,,,Recovery,2,Regular Play,Danny Simpson,3270.0,Right Back,107,Leicester City,22,['9892c4ff-e348-481a-901b-f2b1be5b7c87'],56,,,,,,,,,,,,,,,,Leicester City,22,00:03:56.466,Pass,
,,,,,,,,,,,,,,,,,,6.24698,,,,,,,,,,,,,,,,e1145858-f47e-41bf-b1e6-3ba0d5eddbf7,2053,,"[12.0, 54.3]",3754261,48,,,,,0.094951704,,Right Foot,,,"[77.1, 60.5]",,High Pass,,65.39457,,Incomplete,,Jamie Vardy,10960.0,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,107,Leicester City,22,"['47c28c72-c66d-45af-94ce-54108a63e0d3', 'f41a13cf-ac77-4f5d-b8d3-785a84d8d0ac']",57,,,,,,,,,,,,,,,,Leicester City,22,00:03:57.749,Pass,
,,,,,,,,,,,,,,,,,,1.084684,,,,,,,,,,,,,,,,a5a00da1-da6b-4f71-bdf4-f48759082a87,2056,,"[80.9, 80.0]",3754261,49,,,,,-1.0040671,,,,,"[86.5, 71.2]",,Low Pass,,10.430724,,,,Shinji Okazaki,3810.0,,,,,Throw-in,2,From Throw In,Riyad Mahrez,3814.0,Right Midfield,108,Leicester City,22,['1ef7cb84-277b-42c7-b5d4-13ff335e7d82'],9,,,,,,,,,,,,,,,,Leicester City,22,00:04:09.337,Pass,
,,,,,,,,,,,,,,,,,,2.166606,,,,,,,,,,,,,,,,f51257a6-7414-45d1-afd8-c5eac6d8ad56,2058,,"[86.7, 70.9]",3754261,49,,,,,2.7326849,,Right Foot,,,"[77.7, 74.8]",,Low Pass,,9.80867,,,,Riyad Mahrez,3814.0,,,,,,2,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,108,Leicester City,22,['903661bc-4a3b-43c0-9992-ac7974cfced7'],10,,,,,,,,,,,,,,,,Leicester City,22,00:04:10.422,Pass,
,,,,,,,,,,,,,,,,,,1.10028,,,,,,,,,,,,,,,,686b43e6-8203-4aa6-8302-7511683d1bb4,2061,,"[77.3, 75.4]",3754261,49,,,,,-1.472845,,Left Foot,,,"[79.0, 58.1]",,Ground Pass,,17.383326,,,,Danny Drinkwater,3662.0,,,,,,2,From Throw In,Riyad Mahrez,3814.0,Right Midfield,108,Leicester City,22,['70d38e9b-6550-4894-80d5-26da03c906cf'],13,,,,,,,,,,,,,,,,Leicester City,22,00:04:13.903,Pass,
,,,,,,,,,,,,,,,,,,0.596586,,,,,,,,,,,,,,,,6a30210d-8e82-41d6-bd3c-513c4a362efe,2064,,"[84.6, 57.5]",3754261,49,,,,,1.1214335,,Right Foot,,,"[91.4, 71.6]",,Ground Pass,,15.654073,,,,Shinji Okazaki,3810.0,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,108,Leicester City,22,['e646ed0e-9ae1-4363-a18e-81b018597613'],16,,,,,,,,,,,,,,,,Leicester City,22,00:04:16.216,Pass,
,,,,,,,,,,,,,,,,,,0.476208,,,,,,,,,,,,,,,,ac73f261-f0bd-4a15-9b1a-b0dcbdcdfcb9,2068,,"[89.9, 74.2]",3754261,49,,,,,-2.1995926,,Right Foot,,,"[84.3, 66.5]",,Ground Pass,,9.521029,,,,Danny Drinkwater,3662.0,,,,,,2,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,108,Leicester City,22,"['59a19b0b-8b24-40b9-a635-59df1003f269', 'f1e0e2a9-81f5-4cd9-8174-a389cc163ce2']",18,,,,,,,,,,,,,,,,Leicester City,22,00:04:18.986,Pass,True
,,,,,,,,,,,,,,,,,,0.722633,,,,,,,,,,,,,,,,40abce7b-92b7-4f99-b203-bc386c47a53d,2073,,"[83.9, 65.6]",3754261,49,,,,,0.6377208,,Right Foot,,,"[97.8, 75.9]",,Ground Pass,,17.30029,,,,Riyad Mahrez,3814.0,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,108,Leicester City,22,"['5752e82b-3607-4cbd-a78c-d8b5640e2453', '7044bca8-22e9-48e2-8e65-b891ce790518']",20,,,,,,,,,,,,,,,,Leicester City,22,00:04:20.099,Pass,True
,,,,,,,,,,,,,,,,,,0.573671,,,,,,,,,,,,,,,,951f604b-2e6b-42db-bc67-7f7bd324ed7d,2080,,"[13.7, 19.8]",3754261,49,,True,,,-1.1098735,,Right Foot,,,"[21.0, 5.1]",,Ground Pass,,16.4128,,,,Ignacio Monreal Eraso,3498.0,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,109,Arsenal,1,['39acfa64-54f6-4784-8ac1-3839217667ff'],32,,,,,,,,,,,,,,,,Arsenal,1,00:04:32.853,Pass,
,,,,,,,,,,,,,,,,,,0.971396,,,,,,,,,,,,,,,,d7bd302d-015f-4173-bb8f-72e50e2f3a75,2082,,"[22.1, 4.7]",3754261,49,,,,,0.8322952,,Left Foot,,,"[35.3, 19.2]",,Ground Pass,,19.608418,,,,Aaron Ramsey,3517.0,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,109,Arsenal,1,['2a51d8b3-89b8-43a6-8a72-9f9b7389a16c'],34,,,,,,,,,,,,,,,,Arsenal,1,00:04:34.012,Pass,
,,,,,,,,,,,,,,,,,,2.17112,,,,,,,,,,,,,,,,18b53427-9c60-4e1b-bee5-236f7f7dc4ee,2087,,"[34.5, 22.6]",3754261,49,,,,,-2.130205,,Right Foot,,,"[20.6, 0.4]",,Ground Pass,,26.192556,,Out,,Ignacio Monreal Eraso,3498.0,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,109,Arsenal,1,"['563c2fe4-594a-4c86-a3ac-9413444a66cc', 'a85bcabe-b7f3-4890-8f20-e5a16e92121b']",36,,,,,,,,,,,,,,,,Arsenal,1,00:04:36.588,Pass,True
,,,,,,,,,,,,,,,,,,1.321884,,,,,,,,,,,,,,,,0240e82d-65e2-4e8b-94b6-84daf5c96b46,2089,,"[86.9, 80.0]",3754261,50,,True,,,-0.91816306,,,,,"[100.2, 62.6]",,Low Pass,,21.900913,,,,Jamie Vardy,10960.0,,,,,Throw-in,2,From Throw In,Danny Simpson,3270.0,Right Back,110,Leicester City,22,['8df1ef13-ba09-4aa6-8ac7-1dbf8648ba7d'],5,,,,,,,,,,,,,,,,Leicester City,22,00:05:05.234,Pass,
,,,,,,,,,,,,,,,,,,1.487962,,,,,,,,,,,,,,,,203661ae-ae4b-4c5e-8067-3fdee799f216,2094,,"[97.2, 64.7]",3754261,50,,,,,0.8160634,,Right Foot,,,"[105.1, 73.1]",,Ground Pass,,11.531261,,,,Riyad Mahrez,3814.0,,,,,,2,From Throw In,Jamie Vardy,10960.0,Left Center Forward,110,Leicester City,22,['23d94094-2557-4bd0-98bf-5f0ca4a0c164'],7,,,,,,,,,,,,,,,,Leicester City,22,00:05:07.775,Pass,
