50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.317134,,,,,,,,,,,,98f8f691-02db-4f5a-9622-e33dc7a11583,34,,"[41.4, 58.8]",3754031,0,,,,0.3364657,,Right Foot,,,"[84.0, 73.7]",High Pass,,45.13059,,Incomplete,,Dame N''Doye,16295.0,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,4,Sunderland,41,"['70b1e4bc-e6f4-423d-8229-1085dbbe1c75', '9e181518-84dd-4e93-b14a-ac6423fa78f5']",21,,,,,,,,,,,,,,,,,Sunderland,41,00:00:21.126,Pass,
,,,,,,,,,,,,,,,,1.005002,,,,,,,,,,,,70b1e4bc-e6f4-423d-8229-1085dbbe1c75,36,,"[36.1, 6.4]",3754031,0,,,,0.6816058,,Head,,,"[46.7, 15.0]",Low Pass,,13.649908,,,,Michael Carrick,4751.0,,,,,Interception,1,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,5,Manchester United,39,"['96477652-55c6-4a81-b154-ab32f1366a64', '98f8f691-02db-4f5a-9622-e33dc7a11583']",23,,,,,,,,,,,,,,,,,Manchester United,39,00:00:23.443,Pass,
,,,,,,,,,,,,,,,,1.973835,,,,,,,,,,,,ede190e0-b40b-4d1f-9233-88775fca14a9,39,,"[46.7, 15.0]",3754031,0,,,,3.1050236,,Right Foot,,,"[30.3, 15.6]",Low Pass,,16.410973,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,5,Manchester United,39,['ec5af4df-1641-4a03-93e7-4a45985c2933'],24,,,,,,,,,,,,,,,,,Manchester United,39,00:00:24.608,Pass,
,,,,,,,,,,,,,,,,2.679643,,,,,,,,,,,,c1972a4c-82ca-464a-a605-9ffcdbcf8db4,42,,"[23.6, 19.2]",3754031,0,,,,2.3125205,,Left Foot,,,"[5.0, 39.5]",Ground Pass,,27.532707,,,,David de Gea Quintana,3333.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,['56dea650-bb3f-4d40-9542-9e17bd4b29b3'],27,,,,,,,,,,,,,,,,,Manchester United,39,00:00:27.311,Pass,
,,,,,,,,,,,,,,,,2.537174,,,,,,,,,,,,ea721f57-91bb-42ca-bd5d-48a99ff0c999,45,,"[9.3, 45.0]",3754031,0,,,,-0.85030687,,Right Foot,,,"[46.7, 2.4]",High Pass,,56.687916,,,,Cameron Borthwick-Jackson,10779.0,,True,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,5,Manchester United,39,['157f7c0f-41d8-4910-ae45-9bb3cc04d1dd'],35,,,,,,,,,,,,,,,,,Manchester United,39,00:00:35.149,Pass,
,,,,,,,,,,,,,,,,2.399238,,,,,,,,,,,,a01ca2bc-e96d-40b3-89a3-418c38dcfdc1,47,,"[46.7, 2.4]",3754031,0,,,,2.54805,,Head,,,"[30.1, 13.6]",Low Pass,,20.024984,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,5,Manchester United,39,['855a3c18-0fb7-4642-90e1-46041eee97b3'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:00:37.766,Pass,
,,,,,,,,,,,,,,,,1.04002,,,,,,,,,,,,0df3ceb3-556c-4afe-b036-ab6453841cb2,50,,"[33.4, 17.4]",3754031,0,,,,1.8576266,,Left Foot,,,"[29.3, 31.3]",Ground Pass,,14.492066,,,,Michael Carrick,4751.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,['20ae8c13-df7a-4287-9ea4-539b30d781d3'],43,,,,,,,,,,,,,,,,,Manchester United,39,00:00:43.101,Pass,
,,,,,,,,,,,,,,,,1.156289,,,,,,,,,,,,2494def9-cf92-45fd-afe2-323e69bcbf51,54,,"[31.4, 35.6]",3754031,0,,,,0.14981246,,Right Foot,,,"[42.0, 37.2]",Ground Pass,,10.720075,,,,Morgan Schneiderlin,3600.0,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,5,Manchester United,39,"['49235855-4b57-4428-92b4-9b7a5f8cfd1b', 'dd91dd99-20e8-4a00-9a3f-6cd27237ae4c']",45,,,,,,,,,,,,,,,,,Manchester United,39,00:00:45.806,Pass,True
,,,,,,,,,,,,,,,,1.608871,,,,,,,,,,,,ee37462f-80e3-4d56-87f0-5826436825da,57,,"[41.4, 37.2]",3754031,0,,,,-2.390302,,Right Foot,,,"[21.7, 18.8]",Ground Pass,,26.956446,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,5,Manchester United,39,['50416859-7acb-4af9-be3c-238394ee4dc2'],47,,,,,,,,,,,,,,,,,Manchester United,39,00:00:47.082,Pass,
,,,,,,,,,,,,,,,,1.545322,,,,,,,,,,,,6d023c34-1f1e-4ba9-89c3-e513ca1af8fe,60,,"[23.1, 14.4]",3754031,0,,,,-0.5121532,,Left Foot,,,"[43.2, 3.1]",Ground Pass,,23.05862,,,,Cameron Borthwick-Jackson,10779.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,['f8ac94e7-bbf5-4e7f-999d-662ad9d8d7d2'],49,,,,,,,,,,,,,,,,,Manchester United,39,00:00:49.320,Pass,
,,,,,,,,,,,,,,,,1.183813,,,,,,,,,,,,2b7d2d74-2074-4f66-9e63-bb6faa3feffc,63,,"[72.2, 10.0]",3754031,0,,,,-0.88650155,,Left Foot,,,"[78.4, 2.4]",Ground Pass,,9.80816,,,,Anthony Martial,20039.0,,,,,,1,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,5,Manchester United,39,['3f551d32-541e-46d5-87ff-46b14bbab6c2'],55,,,,,,,,,,,,,,,,,Manchester United,39,00:00:55.603,Pass,
,,,,,,,,,,,,,,,,0.758952,,,,,,,,,,,,04b8a304-7aca-42bb-9706-d2c2a2d24f63,66,,"[78.4, 2.4]",3754031,0,,,,3.0738997,,Left Foot,,,"[72.5, 2.8]",Ground Pass,,5.9135437,,,,Juan Manuel Mata García,3294.0,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Wing,5,Manchester United,39,['074518c8-376a-4c07-8073-1c8c0c02c043'],56,,,,,,,,,,,,,,,,,Manchester United,39,00:00:56.907,Pass,
,,,,,,,,,,,,,,,,1.371,,,,,,,,,,,,d3d19d0b-d371-4477-8d92-a07faf164c2b,69,,"[72.5, 2.8]",3754031,0,,,,2.2338145,,Left Foot,,,"[64.3, 13.3]",Ground Pass,,13.322537,,,,Michael Carrick,4751.0,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Center Attacking Midfield,5,Manchester United,39,['9e24a0c4-5b53-42d5-b422-0ffe54ac55f0'],58,,,,,,,,,,,,,,,,,Manchester United,39,00:00:58.762,Pass,
,,,,,,,,,,,,,,,,1.09832,,,,,,,,,,,,9494365d-cb84-4cb0-a651-7bdf50861454,72,,"[64.2, 14.2]",3754031,1,,,,0.67026335,,Right Foot,,,"[80.6, 27.2]",Ground Pass,,20.927494,,,,Wayne Mark Rooney,3538.0,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,5,Manchester United,39,['04fa9ad4-aa7a-4963-9282-a0bfc832509a'],1,,,,,,,,,,,,,,,,,Manchester United,39,00:01:01.779,Pass,
,,,,,,,,,,,,,,,,1.260511,,,,,,,,,,,,7a2cd236-7426-4478-9777-0ef46876a617,75,,"[80.6, 27.2]",3754031,1,,,,-2.6135182,,Right Foot,,,"[65.0, 18.1]",High Pass,,18.060177,,,,Michael Carrick,4751.0,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,5,Manchester United,39,['584d546e-3ba9-4595-b7c1-15ac8034f187'],3,,,,,,,,,,,,,,,,,Manchester United,39,00:01:03.672,Pass,
,,,,,,,,,,,,,,,,3.14192,,,,,,,,,,,,582d8c1f-8326-4aa3-8bc0-de7bf3e33391,78,,"[66.2, 21.1]",3754031,1,,,,0.8677554,,Right Foot,,,"[100.1, 61.1]",High Pass,,52.43291,,Pass Offside,,Matteo Darmian,4587.0,,True,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,5,Manchester United,39,['e8e360a0-0f74-49a2-a839-7845a07f12ce'],6,,,,,,,,,,,,,,,,,Manchester United,39,00:01:06.866,Pass,
,,,,,,,,,,,,,,,,3.809705,,,,,,,,,,,,e4394454-a8e8-43eb-9d31-e1a19841047f,80,,"[20.8, 18.4]",3754031,1,True,,,-0.22899424,,Right Foot,,,"[74.0, 6.0]",Low Pass,,54.626,,Incomplete,,Dame N''Doye,16295.0,,,,,Free Kick,1,From Free Kick,Vito Mannone,9539.0,Goalkeeper,6,Sunderland,41,"['067d415a-b993-4f42-9c10-cbeb50f83f4a', '79fd73c5-d255-4278-8cf5-06d44307603e']",36,,,,,,,,,,,,,,,,,Sunderland,41,00:01:36.534,Pass,
,,,,,,,,,,,,,,,,1.359875,,,,,,,,,,,,79fd73c5-d255-4278-8cf5-06d44307603e,82,,"[46.1, 74.1]",3754031,1,,,,2.9385474,,Head,,,"[39.3, 75.5]",High Pass,,6.942622,,,,Matteo Darmian,4587.0,,,,,Interception,1,From Free Kick,Morgan Schneiderlin,3600.0,Right Defensive Midfield,6,Sunderland,41,"['013de91e-c54c-47ff-901c-1fe13acfcae4', 'e4394454-a8e8-43eb-9d31-e1a19841047f']",40,,,,,,,,,,,,,,,,,Manchester United,39,00:01:40.343,Pass,
,,,,,,,,,,,,,,,,0.964731,,,,,,,,,,,,5ce92c25-33e7-41e4-bb56-a5c30f9f88d9,85,,"[39.3, 75.5]",3754031,1,,,,-0.52278906,,Right Foot,,,"[57.0, 65.3]",Low Pass,,20.428656,,Incomplete,,Wayne Mark Rooney,3538.0,,,,,,1,From Free Kick,Matteo Darmian,4587.0,Right Back,6,Sunderland,41,"['39b51c73-5b46-4a93-b0bb-487a3e7c5318', '8d18b9dd-8ff3-4564-9e4e-397df18eab2b']",41,,,,,,,,,,,,,,,,,Manchester United,39,00:01:41.783,Pass,
,,,,,,,,,,,,,,,,0.724319,,,,,,,,,,,,39b51c73-5b46-4a93-b0bb-487a3e7c5318,87,,"[63.1, 14.8]",3754031,1,,,,-0.51048833,,Other,,,"[68.1, 12.0]",Low Pass,,5.7306194,,,,Yann Gérard M''Vila,4429.0,,,,,Recovery,1,From Free Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,6,Sunderland,41,"['5ce92c25-33e7-41e4-bb56-a5c30f9f88d9', 'ce46541b-353c-4db5-9ea3-036fbf9619c3']",42,,,,,,,,,,,,,,,,,Sunderland,41,00:01:42.748,Pass,
,,,,,,,,,,,,,,,,1.308019,,,,,,,,,,,,cb544efa-a379-42a2-95be-e917e04abe7c,91,,"[66.9, 12.4]",3754031,1,,,,1.7137538,,Right Foot,,,"[65.0, 25.6]",High Pass,,13.336041,,,,Lee Cattermole,10783.0,,,,,,1,From Free Kick,Yann Gérard M''Vila,4429.0,Left Center Midfield,6,Sunderland,41,"['24d36f12-9ee0-44a5-bcc9-607037d8d986', 'a1a605a2-0fdc-48c6-b616-f8d6ba70ac96']",44,,,,,,,,,,,,,,,,,Sunderland,41,00:01:44.164,Pass,True
,,,,,,,,,,,,,,,,0.283173,,,,,,,,,,,,25c75c42-e017-46cf-9116-89ea4bc4203b,94,,"[65.0, 25.6]",3754031,1,,,,0.4444192,,Right Foot,,,"[69.2, 27.6]",Low Pass,,4.651881,,Incomplete,,Wahbi Khazri,3196.0,,,,,,1,From Free Kick,Lee Cattermole,10783.0,Right Center Midfield,6,Sunderland,41,"['726eef51-b1ab-4b0b-a7f9-816ab589afd1', 'a336ff0e-56a2-450e-8193-80cb2959d491']",45,,,,,,,,,,,,,,,,,Sunderland,41,00:01:45.512,Pass,
,,,,,,,,,,,,,,,,1.768282,,,,,,,,,,,,a336ff0e-56a2-450e-8193-80cb2959d491,96,,"[50.9, 52.5]",3754031,1,,,,1.3065363,,Head,,,"[53.2, 61.0]",Low Pass,,8.80568,,Incomplete,,Jesse Lingard,3293.0,,,,,Interception,1,From Free Kick,Michael Carrick,4751.0,Left Defensive Midfield,6,Sunderland,41,"['25c75c42-e017-46cf-9116-89ea4bc4203b', '5f1af7ff-a8ec-4eb9-98b1-bb739f0bb4c8', '9f1f61eb-8909-4bc5-8d30-0c03b832407f']",45,,,,,,,,,,,,,,,,,Manchester United,39,00:01:45.795,Pass,
,,,,,,,,,,,,,,,,0.620329,,,,,,,,,,,,ab4185b6-01d5-4b3e-83b4-9d3063021a9b,102,,"[68.9, 22.3]",3754031,1,,,,-2.6191893,,Right Foot,,,"[65.6, 20.4]",Ground Pass,,3.8078866,,,,Jan Kirchhoff,13846.0,,,,,,1,From Free Kick,Yann Gérard M''Vila,4429.0,Left Center Midfield,6,Sunderland,41,['a6844972-7555-4987-af1a-34c39f9fc699'],48,,,,,,,,,,,,,,,,,Sunderland,41,00:01:48.706,Pass,
,,,,,,,,,,,,,,,,1.305114,,,,,,,,,,,,dd066292-dabb-41cb-91f3-e9ed95e2e490,105,,"[65.6, 20.4]",3754031,1,,,,-1.1071488,,Right Foot,,,"[70.9, 9.8]",Ground Pass,,11.85116,,,,Patrick van Aanholt,3321.0,,,,,,1,From Free Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,6,Sunderland,41,['dff69b58-0d33-4bad-90a2-123cf98d006f'],49,,,,,,,,,,,,,,,,,Sunderland,41,00:01:49.367,Pass,
,,,,,,,,,,,,,,,,0.974748,,,,,,,,,,,,ac6a6b25-5ce8-4928-9f13-fe6d16658cf0,114,,"[60.0, 40.0]",3754031,3,True,,,-2.6224465,,Right Foot,,,"[40.4, 28.8]",Ground Pass,,22.574322,,,,Anthony Martial,20039.0,,,,,Kick Off,1,From Kick Off,Wayne Mark Rooney,3538.0,Center Forward,9,Manchester United,39,['b7c5446d-5811-40e2-9292-5d35c82133e7'],28,,,,,,,,,,,,,,,,,Manchester United,39,00:03:28.412,Pass,
,,,,,,,,,,,,,,,,0.539483,,,,,,,,,,,,1e452742-83e4-4deb-8863-74bdeb9ff2d3,116,,"[40.4, 28.8]",3754031,3,True,,,-1.296221,,Right Foot,,,"[46.4, 7.5]",High Pass,,22.12894,,Incomplete,,,,,,,,,1,From Kick Off,Anthony Martial,20039.0,Left Wing,9,Manchester United,39,['13ae1c7c-fac3-4f20-abd4-97e1427eaf2f'],30,,,,,,,,,,,,,,,,,Manchester United,39,00:03:30.494,Pass,
,,,,,,,,,,,,,,,,1.957738,,,,,,,,,,,,bdaee0b5-c267-4847-bfca-b8300014d14f,119,,"[37.2, 2.8]",3754031,3,,,,2.808078,,Head,,,"[11.8, 11.6]",Low Pass,,26.88122,,,,Daley Blind,3311.0,,,,,Recovery,1,From Kick Off,Cameron Borthwick-Jackson,10779.0,Left Back,9,Manchester United,39,"['6cce075a-08c3-4a5a-8a0b-df7b897c7ccc', '94331bb1-28e0-4e79-bb30-aadc0c677571']",34,,,,,,,,,,,,,,,,,Manchester United,39,00:03:34.318,Pass,True
