50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ed335b3-76c9-4628-9c98-fbc23fb1664c,491,,"[45.4, 50.0]",3754197,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,23,Tottenham Hotspur,38,['64dfc8ed-b625-49aa-ac9b-4490f7469def'],48,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:09:48.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef5d98b-71e9-4896-8032-75c5fb6e1866,494,,"[50.3, 22.4]",3754197,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,23,Tottenham Hotspur,38,['d9494b4b-c736-40f8-b06e-fdf1880b6404'],52,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:09:52.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e6faf6-745a-493e-b621-dde062a76df2,497,,"[68.3, 4.0]",3754197,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,23,Tottenham Hotspur,38,['bad0fbb0-73b4-47b7-a896-d508257d3ea6'],56,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:09:56.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011df27-ea30-4095-9c28-9c226b74c718,500,,"[46.0, 6.6]",3754197,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,23,Tottenham Hotspur,38,['76049926-b78c-449d-b538-edc21e6d7245'],59,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:09:59.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b39d2e50-0d4f-43bd-963a-24c736621e89,504,,"[73.4, 17.5]",3754197,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,23,Tottenham Hotspur,38,"['56645e1a-c41a-456f-9469-f81c1a73d18b', 'b46eae49-9b47-4fd5-8041-f262e4ad970e']",7,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:07.672,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ee0df1b-3da8-402d-86f5-5d837a2379e9,507,,"[51.6, 22.6]",3754197,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Center Midfield,23,Tottenham Hotspur,38,['7438c1e5-6380-4efb-83a5-c6d2b1ce5c04'],8,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:08.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091a6faf-34bb-4ad1-86c6-56247a4e31c5,510,,"[66.6, 66.9]",3754197,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,23,Tottenham Hotspur,38,['69361e5e-4c6d-45f0-89be-55106d10ae46'],12,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:12.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9db82fd6-8268-40c0-b656-7e7418c1ff9e,512,,"[51.2, 51.9]",3754197,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,23,Tottenham Hotspur,38,['b970eeb3-4fc5-4b85-996a-e212fa333d21'],13,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:13.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21de2d69-1ac4-48d0-830b-7bc900ceb3e6,515,,"[109.1, 12.6]",3754197,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,23,Tottenham Hotspur,38,['67b3ac0d-4ffe-49af-96d1-81d3a48ce766'],18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:18.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b363537d-a028-404b-9603-f4c84fc7de09,518,,"[106.4, 48.7]",3754197,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erik Lamela,3585.0,Right Wing,23,Tottenham Hotspur,38,['377d393e-2a64-47bd-a936-8c2f2d32f7d3'],22,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:22.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504cac91-d0b7-41f4-b5d0-4bdf28912bcd,531,,"[79.6, 18.3]",3754197,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bamidele Alli,3094.0,Left Center Midfield,24,Tottenham Hotspur,38,['db332084-fea2-4762-89ac-76e86d954147'],6,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:06.704,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de28a1a6-8b32-443f-861c-db17fa69f42e,535,,"[100.6, 11.5]",3754197,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Heung-Min Son,3083.0,Center Attacking Midfield,24,Tottenham Hotspur,38,['cda946cb-a700-49f5-bc5f-0e2a0cff172e'],10,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:10.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e2496ce-58a7-48c2-9a8a-91dddbb52634,537,,"[64.6, 23.3]",3754197,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,25,Manchester City,36,['014b6ba8-7f63-4ead-b947-b766514e114d'],45,,,,,,,,,,,,,,,,,Manchester City,36,00:11:45.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb30e24-202d-402a-88db-0296be3978de,543,,"[48.8, 61.1]",3754197,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Gastón Demichelis,19288.0,Right Center Back,26,Manchester City,36,['b45b6e52-f01b-4e0c-b80d-6dd3e1603c86'],57,,,,,,,,,,,,,,,,,Manchester City,36,00:11:57.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9047e344-2067-4a2c-b6d0-d672f8f8d03a,546,,"[67.8, 77.4]",3754197,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bacary Sagna,7110.0,Right Back,26,Manchester City,36,"['7ebc3be2-c6c4-4719-b0f7-bbfe86aef31d', 'd6feefaa-3d6b-483a-bd1d-a0bf4f103221']",59,,,,,,,,,,,,,,,,,Manchester City,36,00:11:59.691,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c330f70a-12fb-4cf5-a1f8-45d8c08147e2,552,,"[37.3, 7.6]",3754197,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,27,Tottenham Hotspur,38,['dde193a9-cc9e-43df-ba62-88f352639a9d'],2,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:02.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33c4fcb4-fbe1-41fd-9ebe-c5df90723f81,555,,"[20.0, 21.5]",3754197,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,27,Tottenham Hotspur,38,['378ca47d-b92d-4947-a835-efef82a45c85'],8,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:08.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af045e57-ebc2-4cc7-be5b-6c7f8f4d3778,559,,"[27.2, 2.9]",3754197,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,27,Tottenham Hotspur,38,"['047ccdbd-c49d-4cec-b662-c166a425b14f', '24455fef-5f98-498c-88a1-78bb81a4db6d']",11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:11.940,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce75728-4d37-4169-bdd8-56e2e4ca012d,563,,"[90.7, 73.5]",3754197,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin De Bruyne,3089.0,Right Wing,28,Manchester City,36,['be9e0a19-26db-415a-87b3-c58c1fa6a2da'],35,,,,,,,,,,,,,,,,,Manchester City,36,00:12:35.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b680936-ea95-482d-960a-110e36ac30b2,573,,"[69.1, 67.8]",3754197,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Francisco Reges,16003.0,Right Defensive Midfield,28,Manchester City,36,"['1d709389-1035-495b-b780-88919ba20955', '7600876d-73dc-4456-8840-489757b16a94']",41,,,,,,,,,,,,,,,,,Manchester City,36,00:12:41.593,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84f3de74-7fbc-449f-92cc-4d5d73c995fc,576,,"[64.0, 74.4]",3754197,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Back,28,Manchester City,36,['05d55b88-28ac-4ff7-97d2-93d0e9ed5cf9'],42,,,,,,,,,,,,,,,,,Manchester City,36,00:12:42.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576242f0-54fd-4314-b0cd-0f3722954fd8,578,,"[63.1, 39.5]",3754197,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,28,Manchester City,36,['1182f145-1cc7-4932-957d-53816ccd99d7'],44,,,,,,,,,,,,,,,,,Manchester City,36,00:12:44.869,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67a8e4fe-f3f2-4f1d-9303-862ba6600f99,582,,"[84.5, 34.4]",3754197,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,28,Manchester City,36,['f7f0c353-47e7-4c17-95eb-491585c8c0da'],47,,,,,,,,,,,,,,,,,Manchester City,36,00:12:47.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9652a3ed-00a1-461c-afae-6951669c17a5,587,,"[96.1, 75.0]",3754197,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,29,Tottenham Hotspur,38,['40c9018a-0d16-4cb3-aa5c-2f5ab8447af6'],53,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:53.361,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15fc41ae-5c96-40ea-a806-2ddede1d0a98,594,,"[80.1, 63.0]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erik Lamela,3585.0,Right Wing,30,Manchester City,36,['725504af-c25e-457d-ae3d-7bd190bd6ef3'],12,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:12.585,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d374e598-c4d0-474f-a430-04a3fe8deb1d,597,,"[48.6, 23.5]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raheem Sterling,3233.0,Left Wing,30,Manchester City,36,['844b6d9c-5125-485d-b5c1-e3f7d3da4fe4'],14,,,,,,,,,,,,,,,,,Manchester City,36,00:13:14.110,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d09b5cd-034a-4882-9eea-15cbf45498f3,600,,"[87.5, 50.4]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,30,Manchester City,36,['64ecffe5-c99a-43bb-92a9-476208b7f8ca'],15,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:15.543,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342c29e6-4a0b-4883-89ae-cea465e6b791,602,,"[65.1, 19.4]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,30,Manchester City,36,['e2f50634-8296-4a02-bff5-c1a768c2f0b1'],19,,,,,,,,,,,,,,,,,Manchester City,36,00:13:19.748,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1b84115-1a5f-4c90-94a7-4cb8a7544e64,605,,"[71.7, 49.3]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Center Attacking Midfield,30,Manchester City,36,['06dacf68-ae6d-4be3-9cde-d9b14d5d217b'],21,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:21.289,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc02f01b-0a3c-4096-997e-d8e08e6710cf,607,,"[85.0, 34.4]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,30,Manchester City,36,['9cfa477d-0f53-4a06-8480-aff283bcd22d'],24,,,,,,,,,,,,,,,,,Manchester City,36,00:13:24.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b26349f9-ed51-46db-9945-2d61737a9432,610,,"[8.4, 36.3]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,30,Manchester City,36,"['7fc0e185-48cc-4afd-9929-9cfd0eebc5f1', '82e583f4-eec8-4938-a587-3762cb8399d5']",26,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:26.849,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172f2091-3f1d-4539-92d4-9fa5f47bd574,613,,"[71.1, 18.3]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,30,Manchester City,36,['6b69564a-2084-4198-bf58-a25ba6ae6773'],31,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:31.139,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7bbb6be-f0cc-466f-8cdd-435aedda9147,615,,"[73.0, 66.0]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin De Bruyne,3089.0,Right Wing,30,Manchester City,36,['b5de1978-f710-408d-857c-a58925c171e6'],33,,,,,,,,,,,,,,,,,Manchester City,36,00:13:33.312,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8818811c-2083-4402-8912-c16c5edec696,618,,"[52.5, 23.7]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Center Attacking Midfield,30,Manchester City,36,['f41dae18-fe44-4da9-9893-cd17857b3de8'],34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:34.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23ed507c-4d53-4ae6-85c5-af1328d6e437,625,,"[76.0, 25.0]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raheem Sterling,3233.0,Left Wing,30,Manchester City,36,['6c925189-ea9c-4ad2-9a25-b2691d8c81c0'],39,,,,,,,,,,,,,,,,,Manchester City,36,00:13:39.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ca086e8-cb55-49ce-a838-c3303665afce,629,,"[99.5, 8.3]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Kolarov,5596.0,Left Back,30,Manchester City,36,['2f1fbea3-5132-4f60-b6c2-7eb3aff47b85'],42,,,,,,,,,,,,,,,,,Manchester City,36,00:13:42.333,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f2eff52-9b10-4b14-91e6-4e258df3cb59,631,,"[105.3, 42.9]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,30,Manchester City,36,['9ac74fed-52d2-4cf6-9f12-b96c92546222'],43,,,,,,,,,,,,,,,,,Manchester City,36,00:13:43.683,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8c83d40-e124-48c3-ad6e-8b675410a73b,636,,"[108.1, 30.1]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raheem Sterling,3233.0,Left Wing,30,Manchester City,36,['ad3e11d2-9dcf-411c-b575-202f7773d7ef'],48,,,,,,,,,,,,,,,,,Manchester City,36,00:13:48.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b27fdd-80db-43a8-b8c7-eaf6193cf28a,641,,"[99.1, 58.6]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin De Bruyne,3089.0,Right Wing,30,Manchester City,36,['028a8033-d77b-4cb5-ad72-ed671ca3d282'],52,,,,,,,,,,,,,,,,,Manchester City,36,00:13:52.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2cfbc31-9ad1-4647-a458-81d634b67249,644,,"[111.1, 69.9]",3754197,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bacary Sagna,7110.0,Right Back,30,Manchester City,36,['45d0ca53-ac03-4562-8459-bf61c0b97619'],55,,,,,,,,,,,,,,,,,Manchester City,36,00:13:55.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10c8a88-428c-4a45-beb6-e6a8cc8772e4,652,,"[80.0, 74.8]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin De Bruyne,3089.0,Right Wing,30,Manchester City,36,['9287e680-70b0-4208-96dc-6b62522d8144'],3,,,,,,,,,,,,,,,,,Manchester City,36,00:14:03.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f89e0b56-d814-4cc3-8cbf-fee688156b8d,658,,"[48.0, 17.0]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Center Attacking Midfield,31,Tottenham Hotspur,38,['9f4d5da1-fbff-48d4-875c-257e014d55cb'],6,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:06.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c14b0931-aea0-4390-8482-46eba28caa55,660,,"[46.9, 4.2]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,31,Tottenham Hotspur,38,['e105839a-44ff-4cf6-90eb-025ac003de8a'],7,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:07.768,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c88caa9-736d-4702-8fde-6d4d2fdac533,662,,"[79.6, 24.5]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Lamela,3585.0,Right Wing,31,Tottenham Hotspur,38,['6ecfafae-8afd-43fe-b608-7ec544e6416c'],12,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:12.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a85a49c-fd02-4ff8-a8a1-3ae8624117fe,664,,"[28.9, 48.5]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,32,Manchester City,36,['33255ce9-b0d2-4146-8d38-36176aeb1b1b'],14,,,,,,,,,,,,,,,,,Manchester City,36,00:14:14.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ae66103-a652-45ad-9cc5-b0d312432f98,667,,"[72.6, 74.6]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,32,Manchester City,36,['7fb14da8-8ef0-4ce8-8536-29c53e3c7f40'],20,,,,,,,,,,,,,,,,,Manchester City,36,00:14:20.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e594a8e-fed4-4231-97fe-98fb2b9b73b2,670,,"[83.5, 71.4]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bacary Sagna,7110.0,Right Back,32,Manchester City,36,['9bb407f8-f39e-4efb-bdfa-c0ec41c64f31'],22,,,,,,,,,,,,,,,,,Manchester City,36,00:14:22.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d36ed8a3-59ea-433b-915b-fb6a5a6487b8,674,,"[102.9, 67.3]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,32,Manchester City,36,['da9e4c2f-ee60-4d63-854d-ad9b3d2feff5'],24,,,,,,,,,,,,,,,,,Manchester City,36,00:14:24.782,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385497af-ed3f-479d-9326-e654440c0d33,677,,"[99.9, 51.5]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,32,Manchester City,36,['eb02d631-bcf6-433d-8a87-da4ddd1c4d08'],25,,,,,,,,,,,,,,,,,Manchester City,36,00:14:25.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a639643-c21a-4521-abe4-bc3621b16fd6,683,,"[10.3, 64.3]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,33,Tottenham Hotspur,38,['6928b7eb-0511-4fe5-830b-e4d218409550'],45,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:45.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ad5e2f7-4280-4e19-87c6-f72834e162ff,685,,"[13.5, 48.1]",3754197,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric Dier,10956.0,Right Center Midfield,33,Tottenham Hotspur,38,['4cbefce7-0a34-47df-a3e9-b288be8a27d6'],52,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:52.723,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6a0cc90-54dd-41ab-b493-ab74348f0116,688,,"[61.2, 43.8]",3754197,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Heung-Min Son,3083.0,Center Attacking Midfield,33,Tottenham Hotspur,38,['e011dc33-7e28-4521-8d9a-7fe89bbc8c5c'],0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:00.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55944288-948f-4d16-88c6-db109bb4fd10,700,,"[90.3, 35.9]",3754197,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,34,Manchester City,36,['1820732b-8295-4cb5-8149-ab80335bbef5'],6,,,,,,,,,,,,,,,,,Manchester City,36,00:15:06.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0d5d387-fd0d-4dba-8f62-1bd1ef0da65a,713,,"[21.2, 21.5]",3754197,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,35,Tottenham Hotspur,38,['e074f8cc-2f16-4133-a243-2145d069ca43'],26,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:26.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e92008a9-ad50-4bcd-b738-a9d94ee5aff9,716,,"[26.6, 35.9]",3754197,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Center Midfield,35,Tottenham Hotspur,38,['69f3ba26-8520-4dbe-aff2-060c2f5c05f1'],30,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:30.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8a5053a-425c-4c12-a5e1-da54a5439e6f,719,,"[26.4, 58.8]",3754197,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,35,Tottenham Hotspur,38,['2cf86ca2-225b-4051-92d4-3763c0109696'],33,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:33.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab3ff52a-8b1a-4904-92dd-344151522e3d,723,,"[65.1, 66.9]",3754197,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Lamela,3585.0,Right Wing,35,Tottenham Hotspur,38,"['34cf10ff-f38b-473c-823b-69ba5e6db9ca', '7ca123d8-4141-45be-8c54-4c18da6d4fad']",37,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:37.339,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b2ba862-3419-4493-b05a-6326ff0befb9,726,,"[48.4, 59.6]",3754197,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Center Midfield,35,Tottenham Hotspur,38,['1ae076aa-1c70-4014-b4e5-8e7882eae309'],39,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:39.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75863632-104c-4819-870a-74009e3b0ff4,729,,"[42.8, 73.3]",3754197,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,35,Tottenham Hotspur,38,['e5f53958-cf97-4211-8c3b-3c9f8cfc34dc'],40,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:40.829,Ball Receipt*,
