50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.108605,,,,,,,,,,,28cc3dc4-5a71-44a2-8d99-be0afe79a7d4,4000,,"[113.9, 62.8]",3754125,97,,,,,-1.706324,,Right Foot,,,,"[113.6, 60.6]",,Ground Pass,,2.2203603,Incomplete,,,,,,,,,2,From Free Kick,Willian Borges da Silva,3472.0,Right Wing,170,Chelsea,33,['a8b09068-c16c-433e-8507-2ba78df1686f'],3,,,,,,,,,,,,,,,,,Chelsea,33,00:52:03.485,Pass,
,,,,,,,,,,,,,,,,,,2.504217,,,,,,,,,,,7b8315ea-3775-41df-b0bd-fa370aff3322,4006,,"[69.8, 74.6]",3754125,97,,,,,-2.3481085,,Right Foot,,,,"[51.4, 55.9]",,Ground Pass,,26.23452,,,César Azpilicueta Tanco,3957.0,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,170,Chelsea,33,"['667a8327-0437-48c3-ab0c-c731b4553705', 'ed122554-2650-4c5c-8702-6b42e516b011']",13,,,,,,,,,,,,,,,,,Chelsea,33,00:52:13.598,Pass,True
,,,,,,,,,,,,,,,,,,2.964107,,,,,,,,,,,d6688054-700f-4fa9-951c-b2b329b3a1f4,4009,,"[52.8, 52.4]",3754125,97,,,,,-0.5634174,,Left Foot,,,,"[90.0, 28.9]",,High Pass,,44.001022,Incomplete,,John Michael Nchekwube Obinna,5475.0,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,170,Chelsea,33,"['543fe960-4654-4592-8601-29a3d7b5c207', 'cde5139b-7297-49dc-94ed-b913897a895b']",17,,,,,,,,,,,,,,,,,Chelsea,33,00:52:17.377,Pass,
,,,,,,,,,,,,,,,,,,2.042795,,,,,,,,,,,543fe960-4654-4592-8601-29a3d7b5c207,4012,,"[30.1, 51.2]",3754125,97,,,,True,-0.22849664,,,,,,"[47.3, 47.2]",,Low Pass,,17.658993,,,Gerard Deulofeu Lázaro,3726.0,,,,,Recovery,2,From Free Kick,Phil Jagielka,20046.0,Right Center Back,170,Chelsea,33,"['10321f8b-bdf9-4a04-9924-1f6f7fd3e8f2', 'd6688054-700f-4fa9-951c-b2b329b3a1f4', 'fb667e72-3627-4bf6-9fe7-26f7316eb116']",20,,,,,,,,,,,,,,,,,Everton,29,00:52:20.341,Pass,True
,,,,,,,,,,,,,,,,,,2.217189,,,,,,,,,,,bdbfcb38-8e82-42e6-aa0c-d8494161d167,4019,,"[73.1, 17.0]",3754125,97,,,,,0.6202495,,Left Foot,,,,"[99.7, 36.0]",,High Pass,,32.688835,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,2,From Free Kick,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,170,Chelsea,33,['373c224a-7775-416e-80f2-21de4e406421'],29,,,,,,,,,,,,,,,,,Chelsea,33,00:52:29.705,Pass,
,,,,,,,,,,,,,,,,,,1.071111,,,,,,,,,,,28ecdd2f-0c6b-4544-83fc-13f6615ec6ef,4021,,"[99.7, 36.0]",3754125,97,,,,True,0.8483778,,,,,,"[104.9, 41.9]",,High Pass,,7.864477,Incomplete,,,,,,,,,2,From Free Kick,Oscar dos Santos Emboaba Júnior,40122.0,Left Defensive Midfield,170,Chelsea,33,"['bc33d9e4-bb1a-4fdb-afda-b2254ab491c0', 'ddd6db3e-04c6-4b08-bec8-b943892d8e58']",31,,,,,,,,,,,,,,,,,Chelsea,33,00:52:31.922,Pass,True
,,,,,,,,,,,,,,,,,,0.887236,,,,,,,,,,,8fad1cce-543e-4135-8c29-f32801731a7f,4026,,"[64.7, 0.1]",3754125,97,,,,,2.431681,,,,,,"[58.3, 5.6]",,Low Pass,,8.4386015,,,César Azpilicueta Tanco,3957.0,,,,,Throw-in,2,From Throw In,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,171,Chelsea,33,['9bf15ccd-5d7a-400b-a02b-a12069027c2c'],42,,,,,,,,,,,,,,,,,Chelsea,33,00:52:42.943,Pass,
,,,,,,,,,,,,,,,,,,2.783948,,,,,,,,,,,76fb53c5-722c-4b46-b7b4-2699fb818add,4029,,"[60.8, 8.0]",3754125,97,,,,,0.76840633,,Right Foot,,,,"[99.7, 45.6]",,High Pass,,54.10148,,,Kurt Happy Zouma,3456.0,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,171,Chelsea,33,['908838f0-aeb5-4de0-bb69-bbac5304631e'],46,,,,,,,,,,,,,,,,,Chelsea,33,00:52:46.140,Pass,
,,,,,,,,,,,,,,,,,,2.02374,,,,,,,,,,,7c060e54-3276-4279-93e8-ad96f82959c2,4032,,"[99.7, 45.6]",3754125,97,,,,True,-0.7378151,,,,,,"[101.9, 43.6]",,High Pass,,2.9732137,,,Branislav Ivanović,5594.0,,,,,,2,From Throw In,Kurt Happy Zouma,3456.0,Right Center Back,171,Chelsea,33,"['17ce824b-b3c3-4450-8b66-6a6b2d88dd86', '96705bb4-fd2f-4924-9c2f-33ff552bea41']",48,,,,,,,,,,,,,,,,,Chelsea,33,00:52:48.924,Pass,True
,,,,,,,,,,,,,,,,,,0.952652,,,,,,,,,,,7c43ddd4-4a19-462d-8faa-bc472851c9ae,4035,,"[101.9, 43.6]",3754125,97,,,,True,-0.26211983,,,,,,"[106.0, 42.5]",,High Pass,,4.244997,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,2,From Throw In,Branislav Ivanović,5594.0,Right Back,171,Chelsea,33,"['21248d7c-0a79-4f23-bb14-cde533978b24', '3ac079fb-1dd7-417e-a896-c23e140ffcca']",50,,,,,,,,,,,,,,,,,Chelsea,33,00:52:50.975,Pass,True
,,,,,,,,,,,,,,,,,,0.906254,,,,,,,,,,,486cf590-bf03-4a84-8414-5b20dfac4a8e,4038,,"[106.0, 42.5]",3754125,97,,,,True,-0.21406068,c88b79da-2a79-49f3-8ccc-a37905853408,,,,,"[110.6, 41.5]",True,Low Pass,,4.707441,,,John Terry,20287.0,,,,,,2,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Left Defensive Midfield,171,Chelsea,33,"['56fdeb04-33f7-42e9-ae0d-8d859c794520', 'ccf87fbc-faab-4c8f-ae4c-ef170f6711c5']",51,,,,,,,,,,,,,,,,,Chelsea,33,00:52:51.928,Pass,True
,,,,,,,,,,,,,,,,,,1.124743,,,,,,,,,,,7a841c15-4766-4bc8-bdb5-7cf806148eba,4043,,"[61.0, 40.1]",3754125,99,,True,,,1.8925469,,Right Foot,,,,"[60.4, 41.9]",,Ground Pass,,1.8973666,,,José Ramiro Funes Mori,4629.0,,,,,Kick Off,2,From Kick Off,Romelu Lukaku Menama,3289.0,Center Forward,172,Everton,29,['2a218dc6-f5a4-4f02-8b82-b790ebc718a1'],1,,,,,,,,,,,,,,,,,Everton,29,00:54:01.815,Pass,
,,,,,,,,,,,,,,,,,,1.574847,,,,,,,,,,,a94bfe0e-4c68-4b59-ac60-8a9cf5011413,4046,,"[57.1, 39.0]",3754125,99,,True,,,-1.3992469,,Right Foot,,,,"[62.8, 6.1]",,Ground Pass,,33.390118,,,Steven Pienaar,40125.0,,,,,,2,From Kick Off,José Ramiro Funes Mori,4629.0,Left Center Back,172,Everton,29,['91737e43-a631-44bb-ae08-fd9886df1ab5'],4,,,,,,,,,,,,,,,,,Everton,29,00:54:04.034,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dffdacd-b4b1-41ea-98e8-228de0cc060f,6,,"[61.4, 43.8]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,2,Chelsea,33,['d3402317-e752-4c52-9133-2e1e44a43a7f'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5082e3f-ff62-4f56-b881-1aac1c292327,9,,"[36.2, 49.2]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kurt Happy Zouma,3456.0,Right Center Back,2,Chelsea,33,['e29e0834-9b65-42b2-b981-33e45539d0ea'],4,,,,,,,,,,,,,,,,,Chelsea,33,00:00:04.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0685266c-debe-4824-964c-64abe068dd10,12,,"[27.4, 27.3]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,John Terry,20287.0,Left Center Back,2,Chelsea,33,['8bb78233-75b9-4a14-add1-f1a3406dbb6f'],7,,,,,,,,,,,,,,,,,Chelsea,33,00:00:07.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41dc5aac-9b85-473c-93fc-decfebd17c54,15,,"[4.1, 26.9]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thibaut Courtois,3509.0,Goalkeeper,2,Chelsea,33,['40a95bfe-e2a9-4458-9684-19be7d6dc61d'],10,,,,,,,,,,,,,,,,,Chelsea,33,00:00:10.629,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,50aa72ab-c57f-414f-adf1-ba51ea975c42,17,,"[67.6, 43.2]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Diego da Silva Costa,5198.0,Center Forward,2,Chelsea,33,['2fa2acb1-51bf-44da-81ef-d1267280532d'],14,,,,,,,,,,,,,,,,,Chelsea,33,00:00:14.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48b75488-ad5a-4f62-affd-d4c6d2d3672c,22,,"[64.2, 9.6]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,2,Chelsea,33,['b2002052-adec-45b9-934b-12742d7a6dd1'],20,,,,,,,,,,,,,,,,,Chelsea,33,00:00:20.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8bfde27-bdc6-4418-bfc5-ad5bb23faa88,25,,"[79.2, 8.3]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,2,Chelsea,33,['5f27b16f-1517-4b7e-9bfe-cb10970263e8'],26,,,,,,,,,,,,,,,,,Chelsea,33,00:00:26.449,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2c574549-0837-4acd-809e-00fa9f738bca,28,,"[105.1, 3.6]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,César Azpilicueta Tanco,3957.0,Left Back,2,Chelsea,33,['61b5fd74-aedd-4fd6-90c6-f4a627dd9962'],29,,,,,,,,,,,,,,,,,Chelsea,33,00:00:29.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6e8d25c-26a4-4e2b-b03b-d02f8b5af907,30,,"[3.7, 69.0]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,3,Everton,29,['838b601a-d213-428c-bac4-0a17aced0f70'],38,,,,,,,,,,,,,,,,,Everton,29,00:00:38.602,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6cb561a0-ba40-4ddd-b484-415a3ac9230d,33,,"[56.1, 72.4]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,3,Everton,29,['fd7c31d6-a2ae-4084-947d-ffc19f1c3f52'],42,,,,,,,,,,,,,,,,,Everton,29,00:00:42.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e7a971-d2d0-473a-9b13-cc20e6c4f823,35,,"[71.7, 3.2]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,3,Everton,29,['beed4d80-6d31-409d-b512-3e93874c572f'],44,,,,,,,,,,,,,,,,,Chelsea,33,00:00:44.108,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7258277a-7890-4b97-ac15-3490f829d554,38,,"[86.5, 8.5]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,3,Everton,29,['2d15324b-7e8c-4d1e-969f-23277861630c'],44,,,,,,,,,,,,,,,,,Chelsea,33,00:00:44.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56f7d636-ce5e-4d66-8c82-4a8dfaf07572,41,,"[37.1, 60.3]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,4,Everton,29,"['c5f5f0a4-481e-483b-9435-2f69935d4f0c', 'd45f090c-ec90-47be-b633-9e166aad2eee']",53,,,,,,,,,,,,,,,,,Everton,29,00:00:53.623,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26fa33ae-1c98-47dd-91e1-e2b47df4149f,45,,"[22.3, 45.5]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Left Center Back,4,Everton,29,"['7c64c0a2-f5a7-4f78-9713-a50bac4b5935', 'fd08aa29-77d9-4bd0-9e45-e9f494cdbeeb']",56,,,,,,,,,,,,,,,,,Everton,29,00:00:56.073,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127b48ec-cb43-47a3-8a7d-ecfe222c6676,48,,"[30.9, 14.7]",3754125,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leighton Baines,3518.0,Left Back,4,Everton,29,['ec2d563f-4677-4405-bc84-2061a18947f5'],58,,,,,,,,,,,,,,,,,Everton,29,00:00:58.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf18b8c2-69da-498d-99d6-f46e5e412290,52,,"[51.2, 14.1]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Muhamed Bešić,3476.0,Left Center Midfield,4,Everton,29,"['4c124e72-a44b-4780-a2da-84eddc0ec614', 'a287776e-51f9-4249-b5a2-e9554dd03ce1']",4,,,,,,,,,,,,,,,,,Everton,29,00:01:04.184,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c68781e-2920-4ae9-a465-a1f717a311e9,55,,"[64.9, 44.6]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,4,Everton,29,['fafd3828-de4f-449f-a571-408c69abdece'],9,,,,,,,,,,,,,,,,,Everton,29,00:01:09.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3acd4704-0b8f-4448-b6f5-9150cd148de7,58,,"[77.3, 53.2]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,4,Everton,29,['95d60a42-e9cf-4568-bae1-31ae0b62ae22'],11,,,,,,,,,,,,,,,,,Everton,29,00:01:11.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cf8cdc3-ecfe-4158-841a-21aa1da56d5e,61,,"[66.8, 76.5]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Right Back,4,Everton,29,['381dbeb4-e815-4671-b1dc-5baf36323937'],14,,,,,,,,,,,,,,,,,Everton,29,00:01:14.575,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5b76c8d0-3c50-45aa-98fa-02f272becb6d,64,,"[79.0, 70.7]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Lennon,3953.0,Right Wing,4,Everton,29,['57f1d94e-ea37-4f7e-b8c6-109f90cdc603'],15,,,,,,,,,,,,,,,,,Everton,29,00:01:15.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e803fde6-5a51-4f8c-97d9-a65505797dc1,70,,"[38.1, 11.9]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,5,Chelsea,33,['e00ffdd9-6325-457a-9ee2-615f6a54f3a9'],17,,,,,,,,,,,,,,,,,Chelsea,33,00:01:17.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de4a2bc5-90f1-41b5-b82d-ea9b6c0ff3fb,73,,"[49.0, 22.4]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,5,Chelsea,33,['1751f7b2-e97f-44f3-8d6e-26f457cbdd9a'],18,,,,,,,,,,,,,,,,,Chelsea,33,00:01:18.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e897a47-702d-424e-93fa-d3e2b39d3cd6,75,,"[43.9, 20.5]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,5,Chelsea,33,['bdca4254-5d34-4765-b900-ee8cc175e2f0'],19,,,,,,,,,,,,,,,,,Chelsea,33,00:01:19.562,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,946c5b87-6900-468d-baae-85f663fcfca5,78,,"[42.6, 43.2]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,5,Chelsea,33,['5b4ffb78-ced8-4a79-8d34-34c22deeb365'],20,,,,,,,,,,,,,,,,,Chelsea,33,00:01:20.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ff573aa-7c58-49d2-a101-6d8dcb2ffaeb,83,,"[15.0, 36.3]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Howard,13042.0,Goalkeeper,6,Everton,29,['3409a3f7-ad39-4349-82cc-b44173486cd1'],26,,,,,,,,,,,,,,,,,Everton,29,00:01:26.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5208848e-ec5f-4629-b4af-fbf084f4abc0,86,,"[26.6, 55.8]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,6,Everton,29,['96c68ac5-8d56-40bd-8238-12f72275d828'],28,,,,,,,,,,,,,,,,,Everton,29,00:01:28.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edf6e26e-a24b-4eb8-8b32-a04d36aa0f64,89,,"[41.1, 40.1]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Muhamed Bešić,3476.0,Left Center Midfield,6,Everton,29,['7a1552ed-9444-4444-afe1-2f456ad38e68'],31,,,,,,,,,,,,,,,,,Everton,29,00:01:31.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a98dfa-4c63-48ac-987d-3f3b5f173d40,92,,"[50.5, 2.9]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leighton Baines,3518.0,Left Back,6,Everton,29,['a55ffc66-cec6-419e-9d22-911bd99b590f'],36,,,,,,,,,,,,,,,,,Everton,29,00:01:36.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55802111-c543-4df1-9c0d-f01e624e0db0,95,,"[35.6, 9.6]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Jagielka,20046.0,Left Center Back,6,Everton,29,['ccd3e3cd-4460-4564-91af-e08fd2ab3ccf'],40,,,,,,,,,,,,,,,,,Everton,29,00:01:40.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a581172-a57c-4c91-a74c-a4746ef0a596,98,,"[28.7, 39.9]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Barry,3633.0,Right Center Midfield,6,Everton,29,['a7fe2468-0697-4671-b421-059def54e7d7'],44,,,,,,,,,,,,,,,,,Everton,29,00:01:44.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19be2b87-0679-44b6-af15-b882941a62b7,101,,"[42.0, 66.0]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,6,Everton,29,['124a1439-b599-4469-a318-209239953395'],47,,,,,,,,,,,,,,,,,Everton,29,00:01:47.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e41816e4-034d-4be7-b882-ef91a51ea57c,106,,"[41.3, 61.5]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Barry,3633.0,Right Center Midfield,6,Everton,29,['c034b28e-6a45-4ad8-b343-e472ef9f3f18'],51,,,,,,,,,,,,,,,,,Everton,29,00:01:51.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d68a4541-eb7b-4689-a9a6-70da9b596e8c,109,,"[36.9, 72.7]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,6,Everton,29,['759cd878-9ee2-40e8-bdb8-c5a0b15adbcb'],52,,,,,,,,,,,,,,,,,Everton,29,00:01:52.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4165a769-bdc6-4bc6-81c7-0bc3162ef6dc,113,,"[26.4, 38.6]",3754125,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Jagielka,20046.0,Left Center Back,6,Everton,29,['e1ee70cc-9cdb-4318-96ce-97bfdc87ce2d'],57,,,,,,,,,,,,,,,,,Everton,29,00:01:57.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68ef0f5e-31a4-46aa-b5e3-b7cd5a5682fb,116,,"[33.6, 4.0]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leighton Baines,3518.0,Left Back,6,Everton,29,['36770480-8e99-424d-91b7-cc9aee4eaeb6'],0,,,,,,,,,,,,,,,,,Everton,29,00:02:00.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d82f7f43-36e8-4945-ae73-2e4228b9e5a7,119,,"[56.5, 2.9]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,6,Everton,29,['59e50f71-3996-4862-b1a6-7d945620dea7'],4,,,,,,,,,,,,,,,,,Everton,29,00:02:04.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99ea0846-3014-46bc-b23b-f0217aae969c,122,,"[49.0, 10.4]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Muhamed Bešić,3476.0,Left Center Midfield,6,Everton,29,['a9e8b13f-3cae-4de1-afe9-f631ccd15c3e'],6,,,,,,,,,,,,,,,,,Everton,29,00:02:06.661,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2bf253-efb1-40d5-96e1-4486a47f49ad,125,,"[79.0, 72.7]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Wing,6,Everton,29,['90c50917-affe-40af-a535-d14c62ff982e'],10,,,,,,,,,,,,,,,,,Everton,29,00:02:10.647,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d7bfc721-ef81-44cd-99b8-81e4f2f3f1f0,129,,"[78.1, 74.8]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Wing,6,Everton,29,['9d5ff729-cc80-441c-99ad-54dc14da085b'],12,,,,,,,,,,,,,,,,,Everton,29,00:02:12.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e247e6ba-8391-4355-8fdf-70c4e8564444,132,,"[48.0, 54.7]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Barry,3633.0,Right Center Midfield,6,Everton,29,['92c184d9-593e-4c56-b854-dfec0aa139ef'],15,,,,,,,,,,,,,,,,,Everton,29,00:02:15.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fe88d5d-d1ed-4ab0-b3df-24a357c2923b,135,,"[42.4, 6.1]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leighton Baines,3518.0,Left Back,6,Everton,29,['d615a515-ee11-47ce-b8b3-496524dfd8e4'],19,,,,,,,,,,,,,,,,,Everton,29,00:02:19.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b353fb-a7d9-4322-ae87-56b45a64fcd9,138,,"[28.1, 16.2]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Jagielka,20046.0,Left Center Back,6,Everton,29,['afce833e-6b03-431c-9b64-6d21f9596b84'],21,,,,,,,,,,,,,,,,,Everton,29,00:02:21.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd3c13f6-4526-40d2-960b-8e3e33f4a2fb,141,,"[29.2, 58.3]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,6,Everton,29,['ff184e76-7c51-4e15-9ccf-ecc8812fea94'],24,,,,,,,,,,,,,,,,,Everton,29,00:02:24.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dec97c07-60a4-47cf-b985-db5af3a05b08,144,,"[28.3, 40.6]",3754125,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Jagielka,20046.0,Left Center Back,6,Everton,29,['36a8d401-dc0e-4c01-ba1a-29fdfcd4c4d1'],29,,,,,,,,,,,,,,,,,Everton,29,00:02:29.873,Ball Receipt*,
