50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.731828,,,,,,,,,,,,,,,,,7f8736d0-cb17-4434-8cc7-0cf99900d154,1238,,"[57.4, 5.7]",3754127,29,,,,,2.7679625,,Right Foot,,,,"[39.8, 12.6]",,Ground Pass,,18.904232,,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Center Defensive Midfield,55,Stoke City,30,"['32af6583-88e4-42ed-8fbf-e86148871e4c', 'ddfd0214-d3fd-4ef8-bce4-1ed63f97915d']",56,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:56.012,Pass,True
,,,,,,,,,,,,,,,2.177598,,,,,,,,,,,,,,,,,3073988b-d799-4840-a562-508e68db468e,1241,,"[60.6, 4.6]",3754127,30,,,,,1.1564046,,Left Foot,,,,"[73.4, 33.7]",,Ground Pass,,31.790722,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,55,Stoke City,30,['d998a21b-67c9-4384-8544-3a534f568a58'],1,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:01.512,Pass,
,,,,,,,,,,,,,,,0.785055,,,,,,,,,,,,,,,,,365acb75-97fb-468c-8515-c965f424e34f,1251,,"[72.6, 30.5]",3754127,30,,,,,-1.4821404,,Left Foot,,,,"[73.4, 21.5]",,Ground Pass,,9.035485,,,,,Ibrahim Afellay,4891.0,,,,,,Recovery,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Center Midfield,55,Stoke City,30,['4afac01f-314c-472b-bbd4-3d6c584e2212'],6,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:06.657,Pass,
,,,,,,,,,,,,,,,1.752375,,,,,,,,,,,,,,,,,bd8b26c9-7989-455b-96bc-61a6ddb13451,1254,,"[71.5, 14.5]",3754127,30,,,,,-0.5102089,,Right Foot,,,,"[93.3, 2.3]",,Ground Pass,,24.981594,,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Center Midfield,55,Stoke City,30,['39366e99-6971-4af5-9055-df18910de7b6'],9,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:09.335,Pass,
,,,,,,,,,,,,,,,1.233326,,,,,,,,,,,,,,,,,9dfecc70-3c1a-497f-aaf0-96d8e9767565,1257,,"[95.7, 0.8]",3754127,30,,,,,1.221081,,Left Foot,True,,,"[108.1, 34.8]",,High Pass,,36.190605,,,Incomplete,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,55,Stoke City,30,"['8b34f4bd-00b8-4e00-b678-5fe8144982b4', 'a98b707c-e709-4a4e-ba4f-bb5484b7e5e5']",12,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:12.481,Pass,
,,,,,,,,,,,,,,,1.919212,,,,,,,,,,,,,,,,,fde767eb-24c6-4a3c-b31d-ffb7e2dc4e4d,1262,,"[92.9, 7.4]",3754127,30,,,,,1.1199834,c1c71f2e-4da6-47ca-81b8-4ea7331793db,Right Foot,True,,,"[109.6, 41.9]",,High Pass,,38.32936,,,,,Mame Biram Diouf,3603.0,True,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Center Midfield,55,Stoke City,30,['400ed976-354e-4c00-963a-49a28962f243'],19,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:19.267,Pass,
,,,,,,,,,,,,,,,3.696105,,,,,,,,,,,,,,,,,dd14ebcb-abf7-4f63-994e-c691692757c3,1268,,"[7.0, 44.1]",3754127,32,,,,,0.3551457,,Right Foot,,,,"[73.6, 68.8]",,High Pass,,71.03274,,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,Goal Kick,1,From Goal Kick,Joel Robles Blázquez,16309.0,Goalkeeper,56,Everton,29,"['256597dd-94ea-4700-9185-561d07746090', 'eb86f499-07ab-48ef-a7d5-193ab88371d8']",12,,,,,,,,,,,,,,,,,,,Everton,29,00:32:12.423,Pass,
,,,,,,,,,,,,,,,1.755653,,,,,,,,,,,,,,,,,256597dd-94ea-4700-9185-561d07746090,1271,,"[46.5, 11.3]",3754127,32,,,,True,-2.880515,,,,,,"[33.4, 7.8]",,High Pass,,13.559499,,,,,Marc Muniesa Martínez,6560.0,,,,,,Recovery,1,Regular Play,Erik Pieters,3467.0,Left Back,57,Stoke City,30,"['7d52d8f7-5a3b-4992-9ec0-43bdc2b91d18', 'af2f6dc3-c232-4ccc-8e13-fc35ad60bc7a', 'dd14ebcb-abf7-4f63-994e-c691692757c3']",16,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:16.120,Pass,True
,,,,,,,,,,,,,,,1.069684,,,,,,,,,,,,,,,,,5ab81f9a-6c81-40cd-ae9a-6073853d9850,1274,,"[32.6, 19.4]",3754127,32,,,,,0.58307654,,Left Foot,,,,"[42.0, 25.6]",,Ground Pass,,11.2605505,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,57,Stoke City,30,['0772e596-6fc0-4016-bdd3-7dfa6fee6c55'],21,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:21.354,Pass,
,,,,,,,,,,,,,,,1.223489,,,,,,,,,,,,,,,,,2ca3d693-2e45-4019-876f-3930ff6ecf8f,1277,,"[45.6, 27.7]",3754127,32,,,,,1.3048882,,Left Foot,,,,"[52.3, 52.3]",,Ground Pass,,25.496078,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Center Midfield,57,Stoke City,30,['adf952a8-4dae-4407-a214-cb4fa7e37001'],25,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:25.055,Pass,
,,,,,,,,,,,,,,,1.611374,,,,,,,,,,,,,,,,,12b98c6d-e091-4ece-8367-6da6a0b27c77,1280,,"[53.1, 54.5]",3754127,32,,,,,-1.6512673,,Right Foot,,,,"[50.1, 17.3]",,Ground Pass,,37.32077,,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Center Midfield,57,Stoke City,30,['9a9523fd-fbc2-43fc-9d53-47b32529ba1b'],26,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:26.799,Pass,
,,,,,,,,,,,,,,,1.060469,,,,,,,,,,,,,,,,,2c4a06a8-ba09-4ccc-b17e-13c6ec7a96ed,1283,,"[65.5, 16.8]",3754127,32,,,,,1.4396846,,Left Foot,,,,"[67.9, 35.0]",,Ground Pass,,18.35756,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,57,Stoke City,30,['4b1fc42d-83ca-4c69-bef2-a444b3e9e302'],31,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:31.024,Pass,
,,,,,,,,,,,,,,,0.969353,,,,,,,,,,,,,,,,,3dfe6487-f586-43c6-bae6-dd6269ec5ea2,1286,,"[66.4, 35.2]",3754127,32,,,,,-2.086788,,Left Foot,,,,"[56.7, 18.1]",,Ground Pass,,19.659603,,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Center Midfield,57,Stoke City,30,['823ea4c4-ec54-471a-88e1-06c230ee7fe4'],32,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:32.251,Pass,
,,,,,,,,,,,,,,,2.139429,,,,,,,,,,,,,,,,,1abdbee3-5099-4fba-a8e1-7eb5cfe7faca,1289,,"[61.0, 16.6]",3754127,32,,,,,1.879182,,Left Foot,,,,"[53.1, 41.4]",,Ground Pass,,26.02787,,,,,Philipp Wollscheid,40121.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,57,Stoke City,30,['cb3e2e6c-6828-4cc5-a37b-0849a5235c48'],36,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:36.478,Pass,
,,,,,,,,,,,,,,,0.997958,,,,,,,,,,,,,,,,,ac157fa2-0dd5-46e8-a1bd-9f0882e09c28,1292,,"[54.8, 44.2]",3754127,32,,,,,1.4111496,,Right Foot,,,,"[56.7, 56.0]",,Ground Pass,,11.951987,,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,57,Stoke City,30,['615dc103-a1e8-4ad6-a7cd-95c4f6b4a585'],39,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:39.109,Pass,
,,,,,,,,,,,,,,,1.890138,,,,,,,,,,,,,,,,,56b722d9-39aa-4c86-9177-42a71368cbeb,1295,,"[55.5, 55.3]",3754127,32,,,,,0.7531513,,Right Foot,,,,"[74.7, 73.3]",,Ground Pass,,26.318054,,,,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Center Defensive Midfield,57,Stoke City,30,['d1109ec4-dc32-41d1-9853-6415159387e2'],41,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:41.454,Pass,
,,,,,,,,,,,,,,,0.900344,,,,,,,,,,,,,,,,,75c31b06-b253-4f8d-a82b-66320476a139,1300,,"[80.1, 60.5]",3754127,32,,,,,-2.2615871,,Right Foot,,,,"[73.9, 53.0]",,Ground Pass,,9.730879,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,57,Stoke City,30,['c1ca6679-86f5-4bb1-b2a1-cfad8cdc3de2'],45,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:45.683,Pass,
,,,,,,,,,,,,,,,1.655861,,,,,,,,,,,,,,,,,42721c4a-318f-4d04-85d3-1197324dfdc6,1303,,"[74.1, 56.4]",3754127,32,,,,,1.3126432,,Right Foot,,,,"[78.8, 74.2]",,Ground Pass,,18.410051,,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Center Midfield,57,Stoke City,30,['779f5da5-3705-41d5-a325-fbca6f0d0a0b'],47,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:47.033,Pass,
,,,,,,,,,,,,,,,1.207572,,,,,,,,,,,,,,,,,2c92536e-badb-4fa3-ba96-8af18666fa5b,1306,,"[80.5, 73.3]",3754127,32,,,,,-2.2794225,,Right Foot,,,,"[71.5, 62.8]",,Ground Pass,,13.829317,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Center Defensive Midfield,57,Stoke City,30,['cf6cf8d9-bcb9-401a-b628-8562b643f503'],49,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:49.611,Pass,
,,,,,,,,,,,,,,,1.634907,,,,,,,,,,,,,,,,,acdec083-9c2f-4baf-8f59-7e98f31da4e5,1309,,"[71.9, 59.6]",3754127,32,,,,,-1.7527093,,Right Foot,,,,"[66.4, 29.7]",,Ground Pass,,30.401644,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Center Midfield,57,Stoke City,30,['2dedcca4-e008-4558-a478-b0f4f474b49e'],51,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:51.974,Pass,
,,,,,,,,,,,,,,,1.210468,,,,,,,,,,,,,,,,,6b9dc32a-3df8-4016-846c-9e0ab8290214,1312,,"[71.1, 22.4]",3754127,32,,,,,-0.19371234,,Left Foot,,,,"[92.0, 18.3]",,Ground Pass,,21.298357,,,,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Center Midfield,57,Stoke City,30,['68651eb9-730f-4be6-9eb3-25a3b2253c83'],55,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:55.315,Pass,
,,,,,,,,,,,,,,,0.721528,,,,,,,,,,,,,,,,,90e758f3-32bc-436b-b7e7-dd53c104b437,1315,,"[91.6, 17.7]",3754127,32,,,,,1.1646982,,Right Foot,,,,"[95.9, 27.7]",,Ground Pass,,10.885311,,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,57,Stoke City,30,"['b7c7a3f9-e44e-4cd6-b2cd-e64440d30efb', 'c49bff19-fcdc-48b4-a004-9c4da014caa3', 'd9eb28f3-393b-42e8-a7a9-8a4ae08b456b']",56,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:56.525,Pass,True
,,,,,,,,,,,,,,,0.783897,,,,,,,,,,,,,,,,,b7c7a3f9-e44e-4cd6-b2cd-e64440d30efb,1317,,"[24.2, 52.4]",3754127,32,,,,,-0.7604034,,Left Foot,,,,"[28.3, 48.5]",,Low Pass,,5.658622,,,,,Gareth Barry,3633.0,,,,,,Recovery,1,Regular Play,Phil Jagielka,20046.0,Right Center Back,58,Everton,29,"['90e758f3-32bc-436b-b7e7-dd53c104b437', '9b2a0046-a0f8-4737-a382-d7d80cfeb2af']",57,,,,,,,,,,,,,,,,,,,Everton,29,00:32:57.247,Pass,
,,,,,,,,,,,,,,,2.130259,,,,,,,,,,,,,,,,,094adea5-c516-4a21-a71b-1e54641fd222,1320,,"[34.1, 52.8]",3754127,32,,,,,-0.41947746,,Left Foot,,,,"[56.3, 42.9]",,Ground Pass,,24.307405,,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,58,Everton,29,"['9a160f58-d87a-46ac-b02f-c4f3e04d0ee2', 'd5dddfde-3c1f-415c-ba2f-007534228342']",59,,,,,,,,,,,,,,,,,,,Everton,29,00:32:59.170,Pass,
,,,,,,,,,,,,,,,1.492692,,,,,,,,,,,,,,,,,0bfe2e6b-567b-4cfe-999e-97d96d8fdd9e,1325,,"[69.4, 34.6]",3754127,33,,,,,-1.8330146,,Right Foot,,,,"[63.2, 11.5]",,Low Pass,,23.917566,,,Incomplete,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,Recovery,1,Regular Play,Ibrahim Afellay,4891.0,Right Center Midfield,58,Everton,29,"['5fa40fa7-4472-42b6-9377-e565fc085ca8', '67ae1c9e-c8e6-4fbc-ae01-371f161e24af', 'f98f9bbe-a496-48f0-b69f-0b478d00f589']",2,,,,,,,,,,,,,,,,,,,Stoke City,30,00:33:02.435,Pass,True
,,,,,,,,,,,,,,,0.871672,,,,,,,,,,,,,,,,,df9b104b-5352-4fd2-a018-ddfd1f25f84a,1335,,"[99.3, 80.0]",3754127,35,,,,,-0.71654165,,,,,,"[105.5, 74.6]",,Low Pass,,8.221922,,,,,Aaron Lennon,3953.0,,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,59,Everton,29,['8a16b8fd-3bec-49a0-a916-98850585929c'],4,,,,,,,,,,,,,,,,,,,Everton,29,00:35:04.532,Pass,
,,,,,,,,,,,,,,,1.21662,,,,,,,,,,,,,,,,,03b08899-8672-49fe-8bc3-cc0be2215f4f,1339,,"[106.6, 74.6]",3754127,35,,,,,2.5496218,,Left Foot,,,,"[100.8, 78.5]",,Ground Pass,,6.9892774,,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Aaron Lennon,3953.0,Right Wing,59,Everton,29,"['09d1d651-43c3-4cad-9d0f-fcbe4ca7329c', 'eaf97cfb-7a68-471a-adc7-4744ed456ad4']",5,,,,,,,,,,,,,,,,,,,Everton,29,00:35:05.536,Pass,True
,,,,,,,,,,,,,,,0.914602,,,,,,,,,,,,,,,,,8f889717-2718-489d-a86d-e5d54e5a19a1,1343,,"[94.8, 77.8]",3754127,35,,,,,-3.1203194,,Right Foot,,,,"[85.4, 77.6]",,Ground Pass,,9.402127,,,,,James McCarthy,3607.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,59,Everton,29,"['144c8bb4-e25a-4538-8c21-58fa802825a2', '1d45c102-cd7e-49c8-a77d-e0b6885ea617']",7,,,,,,,,,,,,,,,,,,,Everton,29,00:35:07.124,Pass,True
,,,,,,,,,,,,,,,0.981918,,,,,,,,,,,,,,,,,0e7f7cc1-bf72-4055-87ad-b8ff19d83d48,1347,,"[82.2, 78.0]",3754127,35,,,,,-2.2956624,,Right Foot,,,,"[76.0, 71.0]",,Ground Pass,,9.350936,,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,59,Everton,29,"['3144980e-9447-48fd-906f-daed415ee474', 'f2f7f190-dc14-4730-aff8-5f7f84a5a963']",8,,,,,,,,,,,,,,,,,,,Everton,29,00:35:08.560,Pass,True
,,,,,,,,,,,,,,,1.636158,,,,,,,,,,,,,,,,,7ff83bfa-e474-49a3-b564-74398ff6df7e,1351,,"[75.1, 68.2]",3754127,35,,,,,-3.0803485,,Right Foot,,,,"[53.9, 66.9]",,Ground Pass,,21.23982,,,,,Phil Jagielka,20046.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,59,Everton,29,['c338b22d-8139-488d-a1d8-baf48dd91b50'],10,,,,,,,,,,,,,,,,,,,Everton,29,00:35:10.553,Pass,
,,,,,,,,,,,,,,,4.04134,,,,,,,,,,,,,,,,,9be25447-6585-4ed0-b1e3-27e6ecf29317,1355,,"[48.6, 69.0]",3754127,35,,,,,-2.566948,,Right Foot,,,,"[12.0, 45.3]",,Ground Pass,,43.603325,,,,,Joel Robles Blázquez,16309.0,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,59,Everton,29,"['2f024b63-fc97-44e8-8447-1bffb06d4a8e', '79230b1c-8944-49dc-9f47-5752cb0224d7']",12,,,,,,,,,,,,,,,,,,,Everton,29,00:35:12.472,Pass,True
,,,,,,,,,,,,,,,4.799787,,,,,,,,,,,,,,,,,f753cf7d-c769-4ae7-b690-fa8d5da3d457,1358,,"[12.9, 48.1]",3754127,35,,,,,-0.09174609,,Right Foot,,,,"[104.2, 39.7]",,High Pass,,91.68561,,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Joel Robles Blázquez,16309.0,Goalkeeper,59,Everton,29,"['1d09b001-c601-4cc4-96eb-6119732bbec6', 'fdfbae5d-5418-45ea-8a4c-88be28b54852']",16,,,,,,,,,,,,,,,,,,,Everton,29,00:35:16.593,Pass,
,,,,,,,,,,,,,,,1.491326,,,,,,,,,,,,,,,,,128d6f47-2cea-46e7-84ca-b5de17a041ae,1361,,"[13.3, 46.3]",3754127,35,,True,,,0.38328415,,Keeper Arm,,,,"[25.7, 51.3]",,Ground Pass,,13.370116,,,,,Philipp Wollscheid,40121.0,,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,60,Stoke City,30,['0ee59c11-f9c2-4b2a-9708-dc365223d3e8'],21,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:21.568,Pass,
,,,,,,,,,,,,,,,1.826554,,,,,,,,,,,,,,,,,90c33dcc-64e4-48ab-a550-2d4ad29b1a2d,1363,,"[31.9, 61.3]",3754127,35,,True,,,0.3957375,,Right Foot,,,,"[54.4, 70.7]",,Ground Pass,,24.384626,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,60,Stoke City,30,['e9b62087-ecd0-4fed-95b5-46950839f47a'],24,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:24.360,Pass,
,,,,,,,,,,,,,,,1.136551,,,,,,,,,,,,,,,,,02f691a8-b6cb-4c05-965e-8677d044a8a2,1365,,"[53.1, 61.8]",3754127,35,,,,,-2.0863454,,Right Foot,,,,"[46.3, 49.8]",,Ground Pass,,13.792751,,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Center Midfield,60,Stoke City,30,['dd532cd6-48f0-4f3b-a4a1-daaae045b283'],26,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:26.994,Pass,
,,,,,,,,,,,,,,,0.931879,,,,,,,,,,,,,,,,,4474cab4-0be3-4ba5-bf24-ba6e437e4414,1368,,"[44.6, 54.5]",3754127,35,,,,,0.8333962,,Right Foot,,,,"[55.5, 66.5]",,Ground Pass,,16.211416,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Center Defensive Midfield,60,Stoke City,30,['153221c1-316c-43a1-8459-7882f72857dc'],29,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:29.604,Pass,
,,,,,,,,,,,,,,,1.377912,,,,,,,,,,,,,,,,,a2b3d534-f179-404f-8844-a3ca88d61b8c,1371,,"[56.3, 65.4]",3754127,35,,,,,-1.3310533,,Right Foot,,,,"[64.0, 33.9]",,Ground Pass,,32.427456,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Center Midfield,60,Stoke City,30,['76bbd3d8-1842-48d0-ba95-7e9c9fd5409d'],31,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:31.530,Pass,
,,,,,,,,,,,,,,,0.706948,,,,,,,,,,,,,,,,,e3048850-6b34-42ba-a034-467da5d7deaf,1374,,"[78.1, 20.5]",3754127,35,,,,,0.53862417,,Left Foot,,,,"[86.3, 25.4]",,Ground Pass,,9.552486,,,,,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Center Midfield,60,Stoke City,30,['6e1a233c-b638-4359-95f4-39e564de224b'],36,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:36.775,Pass,
,,,,,,,,,,,,,,,1.202476,,,,,,,,,,,,,,,,,fc5ac0e6-7263-4aea-a7c1-048b308d3e9e,1381,,"[57.0, 3.1]",3754127,35,,,,,1.0201207,,Left Foot,,,,"[64.0, 14.5]",,Ground Pass,,13.377593,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,60,Stoke City,30,['30a79685-e3b9-4043-801a-b64381ad868d'],43,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:43.302,Pass,
,,,,,,,,,,,,,,,0.642212,,,,,,,,,,,,,,,,,189c4065-344d-41d1-bdb9-e78b42e7506f,1384,,"[64.4, 13.2]",3754127,35,,,,,-0.112851806,,Left Foot,,,,"[79.4, 11.5]",,Ground Pass,,15.096026,,,,,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Center Midfield,60,Stoke City,30,['d2bbf32c-22de-49cf-9bf2-fcd74d79a4ed'],46,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:46.116,Pass,
,,,,,,,,,,,,,,,1.255464,,,,,,,,,,,,,,,,,3f11723e-838d-405b-8fed-4c97fc6a9dc3,1392,,"[43.7, 3.4]",3754127,35,,,,,0.47689188,,Left Foot,,,,"[55.7, 9.6]",,Ground Pass,,13.507035,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,60,Stoke City,30,['16837c70-ed96-436e-9915-86072419c4ed'],54,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:54.073,Pass,
,,,,,,,,,,,,,,,1.15471,,,,,,,,,,,,,,,,,296a07f5-37f3-4ac6-ac9d-a636076024d9,1396,,"[57.8, 20.3]",3754127,35,,,,,1.6935526,,Left Foot,,,,"[55.9, 35.7]",,Ground Pass,,15.516766,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Center Midfield,60,Stoke City,30,['cce17341-146d-424e-981e-d8af3331161a'],58,,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:58.557,Pass,
,,,,,,,,,,,,,,,1.525531,,,,,,,,,,,,,,,,,9e05b3a8-3ad2-4fa0-870e-ecdc8a33d941,1400,,"[57.0, 35.7]",3754127,36,,,,,1.6641413,,Right Foot,,,,"[54.8, 59.2]",,Ground Pass,,23.602755,,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Center Midfield,60,Stoke City,30,['796bd268-edd9-4158-bea0-99e2034ed8a7'],0,,,,,,,,,,,,,,,,,,,Stoke City,30,00:36:00.669,Pass,
,,,,,,,,,,,,,,,1.610632,,,,,,,,,,,,,,,,,2aaff681-ced8-4563-b1b5-54815405508a,1404,,"[54.2, 63.2]",3754127,36,,,,,0.7276113,,Right Foot,,,,"[67.0, 74.6]",,Ground Pass,,17.140594,,,,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Center Defensive Midfield,60,Stoke City,30,['c4a8fd19-0d6a-4881-aa06-f32335c0781d'],3,,,,,,,,,,,,,,,,,,,Stoke City,30,00:36:03.913,Pass,
,,,,,,,,,,,,,,,1.994487,,,,,,,,,,,,,,,,,319e3a29-a7ef-429e-a237-ee9979ff9d06,1417,,"[31.7, 65.4]",3754127,36,,,,,-1.3677511,,Left Foot,,,,"[37.3, 38.2]",,Ground Pass,,27.770489,,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,60,Stoke City,30,['68f76924-3c8f-4596-96a7-cbf41126c2a9'],12,,,,,,,,,,,,,,,,,,,Stoke City,30,00:36:12.335,Pass,
,,,,,,,,,,,,,,,1.209246,,,,,,,,,,,,,,,,,9f400d3e-81c8-4dce-9a4e-db85536c53fd,1420,,"[37.7, 34.8]",3754127,36,,,,,-0.7750179,,Left Foot,,,,"[52.3, 20.5]",,Ground Pass,,20.436487,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,60,Stoke City,30,['f5aaa9ae-42c2-4023-8081-dbb28c3bb056'],15,,,,,,,,,,,,,,,,,,,Stoke City,30,00:36:15.752,Pass,
,,,,,,,,,,,,,,,1.449161,,,,,,,,,,,,,,,,,5b5b4c51-0299-4a69-ae2e-7fb8a3a33433,1423,,"[65.7, 18.1]",3754127,36,,,,,-0.91252834,,Left Foot,,,,"[77.3, 3.1]",,Ground Pass,,18.962067,,,,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Center Midfield,60,Stoke City,30,['6c68ee5d-1e1f-429b-84ab-3613b17c1d5f'],19,,,,,,,,,,,,,,,,,,,Stoke City,30,00:36:19.564,Pass,
