ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.202853,,,,,,,,,,,,db1c08e2-eb8a-4e03-85b0-d86ef007e5c0,3585,,"[83.7, 3.2]",3754128,90,,,,,1.7335237,,Left Foot,,,"[82.6, 9.9]",,Ground Pass,,6.789698,,,Eunan O''Kane,13248.0,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,165,AFC Bournemouth,28,['822216b0-99de-4d2b-ac82-ca742ade5308'],28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:28.715,Pass,
,,,,,,,,,,,,,,,1.668668,,,,,,,,,,,,e27a832b-720b-47c3-b1d9-c8e37c654c6f,3589,,"[83.2, 15.4]",3754128,90,,,,,1.5008078,,Right Foot,,,"[86.6, 63.9]",,Low Pass,,48.61903,,,Simon Francis,3608.0,,True,,,,2,From Throw In,Eunan O''Kane,13248.0,Right Center Midfield,165,AFC Bournemouth,28,"['114a7edc-f94d-4c66-bba6-c0d280750377', 'a5666224-0a31-4515-906e-1d315b45385a']",32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:32.203,Pass,True
,,,,,,,,,,,,,,,1.217232,,,,,,,,,,,,ee9de634-2f38-425b-8b06-7b6cb373f9a6,3592,,"[95.7, 60.1]",3754128,90,,,,,-0.20232163,,Right Foot,,,"[111.3, 56.9]",,Ground Pass,,15.924824,Incomplete,,Callum Wilson,3616.0,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,165,AFC Bournemouth,28,"['5562270f-3a3d-4344-8e76-e55e87661d82', 'efec5a3f-971c-436d-ba04-3a30a24c6106']",36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:36.570,Pass,
,,,,,,,,,,,,,,,3.858371,,,,,,,,,,,,e02d04d6-df91-43a5-9e07-cbf91ea8bce4,3596,,"[7.0, 44.1]",3754128,91,,,,,0.37969026,,Left Foot,,,"[70.4, 69.4]",,High Pass,,68.26163,Incomplete,,Rudy Gestede,19362.0,,,,,Goal Kick,2,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,166,Aston Villa,59,"['4b304f59-fcfe-4eae-aeaa-b5a6c28082dc', 'e09a4a13-5452-4cf5-b499-b29c0756f029']",9,,,,,,,,,,,,,,,,,Aston Villa,59,00:46:09.188,Pass,
,,,,,,,,,,,,,,,2.572228,,,,,,,,,,,,c9e75420-01ba-4a32-806f-2f0b4712bde8,3601,,"[68.3, 46.8]",3754128,91,,,,,1.1306431,,Left Foot,,,"[82.9, 77.8]",,High Pass,,34.266018,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,Recovery,2,From Goal Kick,Kieran Richardson,42701.0,Left Wing,166,Aston Villa,59,"['579a75bf-4f70-4db1-8446-2b152c8c1824', '60a96996-30c5-42cc-9587-d29c5720ae72', 'dc1cae33-053c-4704-a84b-664ad380f575']",14,,,,,,,,,,,,,,,,,Aston Villa,59,00:46:14.576,Pass,True
,,,,,,,,,,,,,,,1.122615,,,,,,,,,,,,81dc2b08-0665-44d0-ae15-4866ed3c43d7,3606,,"[80.8, 80.0]",3754128,91,,True,,,-2.4937813,,,,,"[77.1, 77.2]",,Low Pass,,4.6400433,,,Rudy Gestede,19362.0,,,,,Throw-in,2,From Throw In,Leandro Bacuna,9533.0,Right Back,167,Aston Villa,59,['78e0a0d4-7092-4ff3-80b1-787a51cc0aa1'],47,,,,,,,,,,,,,,,,,Aston Villa,59,00:46:47.861,Pass,
,,,,,,,,,,,,,,,0.668276,,,,,,,,,,,,9e89b75e-e6e8-4010-8111-759251339f96,3609,,"[76.2, 75.5]",3754128,91,,,,,-0.38050637,,Right Foot,,,"[79.7, 74.1]",,Ground Pass,,3.7696154,,,Ashley Westwood,3583.0,,,,,,2,From Throw In,Rudy Gestede,19362.0,Center Forward,167,Aston Villa,59,['fb26a15c-f04d-48f9-8063-c4f8f9f4ea73'],50,,,,,,,,,,,,,,,,,Aston Villa,59,00:46:50.552,Pass,
,,,,,,,,,,,,,,,1.19678,,,,,,,,,,,,08cf6753-5c6b-4ef9-9322-39fad841f546,3611,,"[82.3, 71.8]",3754128,91,,,,,2.6848652,,Right Foot,,,"[70.7, 77.5]",,Ground Pass,,12.924783,,,Leandro Bacuna,9533.0,,,,,,2,From Throw In,Ashley Westwood,3583.0,Center Defensive Midfield,167,Aston Villa,59,['5b19c216-59c8-40d6-b56a-871245c711cc'],51,,,,,,,,,,,,,,,,,Aston Villa,59,00:46:51.220,Pass,
,,,,,,,,,,,,,,,1.132527,,,,,,,,,,,,bba16884-7224-4921-addb-64dc213ad01e,3614,,"[70.7, 77.5]",3754128,91,,,,,0.06329562,,Right Foot,,,"[84.9, 78.4]",,Ground Pass,,14.228493,,,Ashley Westwood,3583.0,,,,,,2,From Throw In,Leandro Bacuna,9533.0,Right Back,167,Aston Villa,59,['db7e8a36-f19f-4036-9b9f-a030ef2b2d72'],53,,,,,,,,,,,,,,,,,Aston Villa,59,00:46:53.668,Pass,
,,,,,,,,,,,,,,,1.890534,,,,,,,,,,,,97cc044f-fabe-45d8-acf0-c657a839458f,3621,,"[36.4, 0.1]",3754128,92,,,,,0.17933883,,,,,"[53.5, 3.2]",,High Pass,,17.378723,,,Yann Kermorgant,13573.0,,,,,Throw-in,2,From Throw In,Charlie Daniels,3345.0,Left Back,168,AFC Bournemouth,28,['71c77b47-7eab-43e8-9fe1-484d4c513ad0'],7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:07.773,Pass,
,,,,,,,,,,,,,,,0.12182,,,,,,,,,,,,a95d9025-1a17-4f9a-ab5e-0901b9f4ae7f,3623,,"[52.3, 3.2]",3754128,92,,,,True,0.0,,,,,"[53.5, 3.2]",,High Pass,,1.2,Incomplete,,Max-Alain Gradel,4416.0,,,,,,2,From Throw In,Yann Kermorgant,13573.0,Right Center Forward,168,AFC Bournemouth,28,"['18d5f039-318e-48b5-9774-30bd6f5fd888', '733cc110-a9db-4e6d-b194-8d3e91b10b12', 'e567c919-999d-4723-aac6-edad4df531f8']",9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:09.663,Pass,True
,,,,,,,,,,,,,,,3.840307,,,,,,,,,,,,0b1dd7fa-84c1-4632-87b7-a3f3f24c746f,3633,,"[48.8, 3.8]",3754128,92,,,,,0.10007442,,Left Foot,,,"[97.6, 8.7]",,High Pass,,49.045387,,,Callum Wilson,3616.0,,,,,Free Kick,2,From Free Kick,Andrew Surman,3344.0,Left Center Midfield,169,AFC Bournemouth,28,['e4ea55e7-ab52-427d-a0f5-cf19b78d4027'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:16.381,Pass,
,,,,,,,,,,,,,,,0.106849,,,,,,,,,,,,1b1089dd-2571-4c75-aa6e-9c59e05c4ded,3645,,"[23.9, 74.9]",3754128,92,,,,,0.0,,Right Foot,,,"[26.0, 74.9]",,Ground Pass,,2.1,Incomplete,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Back,170,Aston Villa,59,['5fdf8c61-5fdb-4ee1-a7b1-be908e0c80a6'],25,,,,,,,,,,,,,,,,,Aston Villa,59,00:47:25.187,Pass,
,,,,,,,,,,,,,,,1.83544,,,,,,,,,,,,4b3028bb-1e1d-4792-ae4c-01df002f557f,3647,,"[31.8, 80.0]",3754128,92,,,,,-0.25024733,,,,,"[54.1, 74.3]",,High Pass,,23.01695,,,Rudy Gestede,19362.0,,,,,Throw-in,2,From Throw In,Leandro Bacuna,9533.0,Right Back,171,Aston Villa,59,['7d734816-d2ee-4597-b451-df57c8df60f6'],41,,,,,,,,,,,,,,,,,Aston Villa,59,00:47:41.363,Pass,
,,,,,,,,,,,,,,,0.772536,,,,,,,,,,,,8ef4e9b6-6229-4440-a614-4a9f48bfcd4c,3650,,"[55.3, 74.3]",3754128,92,,,,True,0.2510027,,,,,"[63.1, 76.3]",,Low Pass,,8.052329,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,2,From Throw In,Rudy Gestede,19362.0,Center Forward,171,Aston Villa,59,"['0101c282-cfee-410f-9d43-5c1c5ef2ffa7', '74a3dab1-3ae5-48f8-8fe6-792f2ef26870', '82fb3bb2-1400-4b47-ad0e-9f62a66e70aa']",43,,,,,,,,,,,,,,,,,Aston Villa,59,00:47:43.199,Pass,True
,,,,,,,,,,,,,,,3.102707,,,,,,,,,,,,0101c282-cfee-410f-9d43-5c1c5ef2ffa7,3652,,"[57.0, 3.8]",3754128,92,,,,,0.48963186,,Right Foot,,,"[88.9, 20.8]",,High Pass,,36.14706,Incomplete,,Callum Wilson,3616.0,,,,,Recovery,2,From Throw In,Charlie Daniels,3345.0,Left Back,171,Aston Villa,59,"['3ea0635e-9b10-4527-aea3-bfa0069141d7', '8ef4e9b6-6229-4440-a614-4a9f48bfcd4c', 'ac611702-4599-4c86-83dc-1da962099e4d']",43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:43.971,Pass,
,,,,,,,,,,,,,,,1.087438,,,,,,,,,,,,3ea0635e-9b10-4527-aea3-bfa0069141d7,3655,,"[31.2, 59.3]",3754128,92,,,,True,0.54404265,,,,,"[39.3, 64.2]",,Low Pass,,9.4667845,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,Recovery,2,From Throw In,Ciaran Clark,3041.0,Left Center Back,171,Aston Villa,59,"['0101c282-cfee-410f-9d43-5c1c5ef2ffa7', '0d84fdad-4c46-43be-99b5-af0da150a120', '98de6389-1e96-4477-ac8c-acc988354a7c']",47,,,,,,,,,,,,,,,,,Aston Villa,59,00:47:47.074,Pass,True
,,,,,,,,,,,,,,,2.76233,,,,,,,,,,,,a6e42708-29f1-4271-bd52-3e449f6d5717,3658,,"[39.3, 64.2]",3754128,92,,,,,-0.22889198,,Right Foot,,,"[67.2, 57.7]",,High Pass,,28.647163,Incomplete,,,,,,,,,2,From Throw In,Carlos Alberto Sánchez Moreno,5685.0,Right Center Midfield,171,Aston Villa,59,['4c6300ad-14ed-4ca5-b9e2-d34fd844f6b9'],48,,,,,,,,,,,,,,,,,Aston Villa,59,00:47:48.266,Pass,
,,,,,,,,,,,,,,,0.847516,,,,,,,,,,,,81f98139-b110-4f6e-9702-b7ece9f7b9d6,3662,,"[53.5, 8.7]",3754128,92,,,,,-0.53439546,,Right Foot,,,"[63.3, 2.9]",,Ground Pass,,11.3877125,,,Charlie Daniels,3345.0,,,,,,2,Regular Play,Steve Cook,3341.0,Left Center Back,172,AFC Bournemouth,28,['8632b96d-d1b3-426c-a9b0-bc790de34096'],57,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:57.606,Pass,
,,,,,,,,,,,,,,,0.790183,,,,,,,,,,,,3325fff9-cccc-4614-a67f-939707019d12,3666,,"[63.1, 0.5]",3754128,92,,,,,0.09065989,,Left Foot,,,"[74.1, 1.5]",,Ground Pass,,11.045361,,,Max-Alain Gradel,4416.0,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,172,AFC Bournemouth,28,['a76396eb-7ef5-454c-a159-4b7d15200f54'],59,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:59.160,Pass,
,,,,,,,,,,,,,,,0.184535,,,,,,,,,,,,7342660a-c9bf-43f0-873c-a890e87cb816,3669,,"[67.5, 80.0]",3754128,93,,,,,0.0,,,,,"[72.4, 80.0]",,High Pass,,4.9,Out,,,,,,,,Throw-in,2,From Throw In,Leandro Bacuna,9533.0,Right Back,173,Aston Villa,59,,26,,,,,,,,,,,,,,,,,Aston Villa,59,00:48:26.759,Pass,
,,,,,,,,,,,,,,,2.513724,,,,,,,,,,,,84466254-beb3-45bb-a917-a7673ef89310,3670,,"[63.7, 0.1]",3754128,93,,,,,2.4347363,,,,,"[40.4, 20.0]",,High Pass,,30.641476,,,Tommy Elphick,9626.0,,,,,Throw-in,2,From Throw In,Charlie Daniels,3345.0,Left Back,174,AFC Bournemouth,28,['363de7ea-c374-41c5-ad2b-b4068cbe4203'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:39.859,Pass,
,,,,,,,,,,,,,,,1.96522,,,,,,,,,,,,1fc6294f-a3b1-4334-87a2-7d58c48beb60,3673,,"[41.6, 26.4]",3754128,93,,,,,1.1043748,,Right Foot,,,"[56.1, 55.2]",,Ground Pass,,32.244225,,,Simon Francis,3608.0,,,,,,2,From Throw In,Tommy Elphick,9626.0,Right Center Back,174,AFC Bournemouth,28,['57f92f72-ea2b-458f-82a0-17b93dd27aa3'],43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:43.521,Pass,
,,,,,,,,,,,,,,,2.550535,,,,,,,,,,,,62ff9c71-2a45-4180-a4e4-e159d7588901,3676,,"[71.8, 52.2]",3754128,93,,,,,-1.2999955,,Right Foot,,,"[81.6, 16.9]",,High Pass,,36.635094,,,Yann Kermorgant,13573.0,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,174,AFC Bournemouth,28,['b0e3270a-9df0-42af-b628-e1349e05542c'],48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:48.873,Pass,
,,,,,,,,,,,,,,,1.158745,,,,,,,,,,,,7c8d0661-07f2-4637-9da6-c96f0461f38c,3678,,"[81.6, 16.9]",3754128,93,,,,True,0.8830098,,,,,"[96.8, 35.4]",,High Pass,,23.943476,Incomplete,,,,,,,,,2,From Throw In,Yann Kermorgant,13573.0,Right Center Forward,174,AFC Bournemouth,28,"['b2b85646-907e-4929-9d2a-aaebef265798', 'c78ffa7e-5ae9-4e49-868c-9b36541b708c']",51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:51.423,Pass,True
,,,,,,,,,,,,,,,1.784627,,,,,,,,,,,,5995785f-4600-421a-9baf-20195c423b7f,3681,,"[74.4, 23.8]",3754128,93,,,,,-1.2203652,,Left Foot,,,"[79.7, 9.3]",,Low Pass,,15.438264,,,Charlie Daniels,3345.0,,,,,Recovery,2,From Throw In,Andrew Surman,3344.0,Left Center Midfield,174,AFC Bournemouth,28,['9ef98aa4-c708-4b88-8fac-e96a10803009'],54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:54.422,Pass,
,,,,,,,,,,,,,,,1.394788,,,,,,,,,,,,827cafa9-a415-491c-85b5-f4cf8af192f2,3683,,"[80.5, 10.1]",3754128,93,,,,,2.9269078,,Left Foot,,,"[67.2, 13.0]",,Ground Pass,,13.612494,,,Steve Cook,3341.0,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,174,AFC Bournemouth,28,['7f0f58ec-a0a4-4b42-b3a2-551539946da8'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:56.207,Pass,
,,,,,,,,,,,,,,,1.77319,,,,,,,,,,,,17107ccb-1b7e-4c6a-a3ac-55b7e97757ac,3686,,"[66.2, 18.3]",3754128,93,,,,,1.4825307,,Right Foot,,,"[69.2, 52.2]",,Ground Pass,,34.032486,,,Simon Francis,3608.0,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,174,AFC Bournemouth,28,['8654dd54-9188-46c0-9afe-54c468575cb3'],58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:58.904,Pass,
,,,,,,,,,,,,,,,0.640683,,,,,,,,,,,,ed4bb251-a7dd-4a2e-962f-dd7b71d6b2b1,3689,,"[81.4, 59.5]",3754128,94,,,,,0.994645,,Right Foot,,,"[91.6, 75.2]",,Ground Pass,,18.722446,,,Matt Ritchie,3049.0,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,174,AFC Bournemouth,28,['b0c51359-d2fb-41a5-959d-d3fd32abd12c'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:49:04.287,Pass,
,,,,,,,,,,,,,,,1.241843,,,,,,,,,,,,819a4eae-57d9-4735-b747-c1ba2c6944ea,3692,,"[91.2, 75.2]",3754128,94,,,,,-1.5822244,,Left Foot,,,"[91.0, 57.7]",,Ground Pass,,17.501143,,,Eunan O''Kane,13248.0,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,174,AFC Bournemouth,28,['d0eee108-209d-4b76-a381-dc6f1e882e4a'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:49:04.968,Pass,
,,,,,,,,,,,,,,,1.99983,,,,,,,,,,,,2dafb387-32c6-4fd2-95df-a46a060e2766,3694,,"[91.8, 59.2]",3754128,94,,,,,0.09912161,,Right Foot,,,"[109.9, 61.0]",,Low Pass,,18.189283,,,Simon Francis,3608.0,,,,,,2,From Throw In,Eunan O''Kane,13248.0,Right Center Midfield,174,AFC Bournemouth,28,['54c4a997-f492-420b-a411-81d0badfb1d6'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:49:06.210,Pass,
,,,,,,,,,,,,,,,0.448689,,,,,,,,,,,,059c6fde-d288-48ab-aea8-fabbf0e070e3,3698,,"[118.9, 54.9]",3754128,94,,,,,-1.7561443,,Right Foot,True,,"[117.7, 48.5]",,High Pass,,6.511528,Incomplete,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,174,AFC Bournemouth,28,['e622a4b5-5b99-41bc-9925-12f3a3d6446d'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:49:09.516,Pass,
,,,,,,,,,,,,,,,6.840833,,,,,,,,,,,,74c88e2e-8e79-4061-8aa2-17ef726f5bf6,3700,,"[120.0, 80.0]",3754128,94,,,,,-1.782838,,Left Foot,,,"[110.7, 36.8]",,High Pass,True,44.189705,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Matt Ritchie,3049.0,Right Midfield,175,AFC Bournemouth,28,['cf1b7b5c-3242-463d-80c5-3dff5406edd4'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:49:26.457,Pass,
,,,,,,,,,,,,,,,2.267548,,,,,,,,,,,,d3964a59-5d50-4145-ae3d-0f9d09803c77,3705,,"[93.0, 27.0]",3754128,94,,,,,0.41507474,,Left Foot,,,"[110.7, 34.8]",,High Pass,,19.34244,Incomplete,,,,,,,,,2,From Corner,Andrew Surman,3344.0,Left Center Midfield,175,AFC Bournemouth,28,['eed7dfe4-363b-46ef-a99e-17a5baceda79'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:49:36.267,Pass,
,,,,,,,,,,,,,,,3.216652,,,,,,,,,,,,0fec1858-d93a-4e68-ba24-d2da12509b69,3708,,"[102.0, 41.9]",3754128,94,,,,True,0.5605943,,,,,"[120.0, 53.2]",,High Pass,,21.253,Out,,,,,,,,Recovery,2,From Corner,Andrew Surman,3344.0,Left Center Midfield,175,AFC Bournemouth,28,['2ba3175c-8699-4485-beea-f4d5bad27a2c'],41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:49:41.336,Pass,True
,,,,,,,,,,,,,,,3.33424,,,,,,,,,,,,036afc8c-040f-4fc6-818d-1bcb2f264356,3709,,"[7.0, 44.1]",3754128,95,,,,,0.376242,,Left Foot,,,"[63.7, 66.5]",,High Pass,,60.964333,Unknown,,,,,,,,Goal Kick,2,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,176,Aston Villa,59,,20,,,,,,,,,,,,,,,,,Aston Villa,59,00:50:20.185,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a51d6a8d-b226-4c17-b507-4e7c0a95381a,6,,"[58.9, 41.2]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordan Veretout,7153.0,Right Center Midfield,2,Aston Villa,59,['4708b230-b8af-4854-be26-10806f19c32c'],1,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:01.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,94fbe6d7-4767-4a20-a09d-5b57b66127ac,10,,"[48.7, 38.2]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ashley Westwood,3583.0,Center Defensive Midfield,2,Aston Villa,59,"['02bc0759-17a8-460c-855c-2674efbba5c4', 'a0337733-6153-43ed-91d0-e731c4258d46']",2,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:02.095,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,e26cc934-bb14-43c4-96e4-be2f77469b59,14,,"[43.0, 59.2]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leandro Bacuna,9533.0,Right Back,2,Aston Villa,59,"['3b735bc3-3944-431e-9ddb-1f42644b0967', '66949323-2224-4959-8b9d-736a8b091e73']",3,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:03.957,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c408f45f-ac7a-48ad-bc69-cbfe87149d44,17,,"[86.0, 41.1]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gabriel Imuetinyan Agbonlahor,42699.0,Center Forward,2,Aston Villa,59,['3019cb17-812f-4442-9fad-2d6a5bc2728a'],7,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:07.081,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,126d371d-0107-4b3e-a766-1f202e817f05,19,,"[60.8, 35.1]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Joshua King,3346.0,Right Center Forward,2,Aston Villa,59,['09772c3e-4335-4c21-9309-0db83eaad900'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:09.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b70e4284-f965-4fd9-a99e-7355540b9b47,22,,"[22.9, 42.6]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,3,AFC Bournemouth,28,['7bc32991-051a-4158-8153-16007f1d0eea'],13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:13.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,db4ccb44-0b26-47f3-8679-f6fba5ef97e5,24,,"[37.1, 53.0]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,3,AFC Bournemouth,28,['10efe47a-ca64-4e2d-b55c-614e3bf19e9e'],15,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:15.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,160af05f-5b46-4fab-ad8a-5c1591fd3e82,27,,"[33.6, 48.0]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Surman,3344.0,Left Center Midfield,3,AFC Bournemouth,28,['e25f01b9-7623-4c08-a5a6-75b8d9e761bc'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:16.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,730dfefc-ecc0-4533-b157-b458e44e7740,30,,"[26.3, 68.8]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,3,AFC Bournemouth,28,['b50e5c43-1575-41cb-b5e7-91e5f1fcd98d'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:19.015,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dc630c82-7036-47e0-a93b-e9a167d4277a,34,,"[73.6, 68.2]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Callum Wilson,3616.0,Left Center Forward,3,AFC Bournemouth,28,['541855ac-7797-4ecd-a13a-1668ce710280'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:22.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,16366cf5-388c-46e8-89c7-acef444fccee,38,,"[51.7, 25.0]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Center Defensive Midfield,4,Aston Villa,59,['f9c5ebdb-5e73-4d28-b251-c58717a7a582'],24,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:24.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,440537d0-9b79-472e-9924-b577cc9e83e6,40,,"[35.2, 36.7]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Center Back,4,Aston Villa,59,['1e75580d-ec83-4dfa-9daf-2a8f18e1804a'],27,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:27.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1d6319cf-8b70-462d-9084-e355f4ce5ba4,44,,"[35.0, 55.9]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Back,4,Aston Villa,59,"['2e87f37c-4c55-4638-ad81-a8cd45303d37', '8d24879a-950d-4516-bb37-ade3ee4d02b9']",29,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:29.319,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,c89b8b6e-ecaf-4b6d-a5aa-2ff0621f6b75,47,,"[10.3, 40.6]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bradley Guzan,12608.0,Goalkeeper,4,Aston Villa,59,['f3527f9b-c789-45da-8fcf-0b88570aa7ce'],32,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:32.971,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c61106f4-6ed9-403f-8cb4-d7df2776f4ec,50,,"[70.7, 45.5]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Imuetinyan Agbonlahor,42699.0,Center Forward,4,Aston Villa,59,['87e8cb27-9899-496d-9f3b-05892e3352ba'],37,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:37.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2a5054dc-cf27-45a4-a951-029411f97567,53,,"[57.8, 49.6]",3754128,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,5,AFC Bournemouth,28,['7db51d2f-3b54-40be-80b5-f97149fc3f8e'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:39.473,Ball Receipt*,
