50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,4.945856,,,,,,,,,,,,,9edbda70-4d92-4893-9f0c-6f2d5487632b,1775,,"[35.7, 73.3]",3754134,46,,,,,-0.28689596,,Right Foot,,,,"[106.2, 52.5]",,High Pass,,73.50436,,Incomplete,,Diafra Sakho,3962.0,,,,,,,2,From Throw In,Michail Antonio,3349.0,Right Back,93,West Ham United,40,"['a588e270-2528-430a-8e8c-9a3bd4102ca9', 'f2b3f286-e03e-492a-bd25-17d6f9aee39f']",38,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:38.307,Pass,
,,,,,,,,,,,,,,,,,,,4.25668,,,,,,,,,,,,,2604de66-7698-4313-aada-959e6c4d3f68,1779,,"[14.4, 38.7]",3754134,46,,,,,0.8176451,,Keeper Arm,,,,"[50.4, 77.1]",,Low Pass,,52.63611,,,,Luis Antonio Valencia Mosquera,3267.0,,,,,,,2,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,94,Manchester United,39,['45a9f9ac-418e-4a9b-9b5d-492ea19b7794'],45,,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:45.882,Pass,
,,,,,,,,,,,,,,,,,,,2.140647,,,,,,,,,,,,,dee27eab-9776-48ed-9956-73c7c6ca581a,1782,,"[49.7, 76.6]",3754134,46,,,,,-2.390195,,Right Foot,,,,"[34.5, 62.4]",,Ground Pass,,20.800962,,,,Chris Smalling,10958.0,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,94,Manchester United,39,['c584a6d5-fef8-4ef9-951e-603a9dd3873c'],51,,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:51.850,Pass,
,,,,,,,,,,,,,,,,,,,2.307291,,,,,,,,,,,,,f2d43f18-068b-4905-85e6-eb16e96c35d5,1785,,"[34.2, 62.6]",3754134,46,,,,,0.015554301,,Right Foot,,,,"[79.2, 63.3]",,High Pass,,45.005444,,Incomplete,,Marcus Rashford,3318.0,,,,,,,2,Regular Play,Chris Smalling,10958.0,Right Center Back,94,Manchester United,39,"['2f1093ac-5235-4686-916c-bc79a6705533', '46f047b4-10d2-4e23-9bbc-fbaea5c4c099']",53,,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:53.991,Pass,
,,,,,,,,,,,,,,,,,,,1.4755,,,,,,,,,,,,,2f1093ac-5235-4686-916c-bc79a6705533,1787,,"[40.9, 16.8]",3754134,46,,,,,-1.2346582,,Other,,,,"[43.8, 8.5]",,Low Pass,,8.792042,,,,Aaron Cresswell,3062.0,,,,,,Recovery,2,Regular Play,Angelo Obinze Ogbonna,3843.0,Left Center Back,95,West Ham United,40,"['e3e70261-9243-4db9-a4ad-cd9ee63e68e0', 'f2d43f18-068b-4905-85e6-eb16e96c35d5']",56,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:56.298,Pass,
,,,,,,,,,,,,,,,,,,,1.451344,,,,,,,,,,,,,bdce4ac5-36ec-4571-a04c-757b0b026946,1790,,"[41.4, 8.1]",3754134,47,,,,,1.7961696,,Left Foot,,,,"[36.7, 28.6]",,Ground Pass,,21.031881,,,,Winston Reid,4280.0,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,95,West Ham United,40,['2ab2720c-deb2-41cd-9a00-87061b348fb6'],0,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:00.067,Pass,
,,,,,,,,,,,,,,,,,,,1.92443,,,,,,,,,,,,,26b2c6f9-d586-4172-9769-4e59de6649c9,1793,,"[35.4, 45.1]",3754134,47,,,,,-2.9814377,,Left Foot,,,,"[9.4, 40.9]",,Ground Pass,,26.337046,,,,Darren Randolph,20066.0,,,,,,,2,Regular Play,Winston Reid,4280.0,Right Center Back,95,West Ham United,40,['9dfe9c7e-a07a-41b1-9895-e526ae65ad28'],3,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:03.709,Pass,
,,,,,,,,,,,,,,,,,,,2.80916,,,,,,,,,,,,,b10edf35-30ce-42ea-a2e1-98db25bf1099,1796,,"[10.2, 42.1]",3754134,47,,,,,-0.4281333,,Right Foot,,,,"[65.2, 17.0]",,High Pass,,60.45668,,,,Andy Carroll,4271.0,,,,,,,2,Regular Play,Darren Randolph,20066.0,Goalkeeper,95,West Ham United,40,['fc7b16a5-42ac-4e75-810b-7c1d389a6c2a'],7,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:07.358,Pass,
,,,,,,,,,,,,,,,,,,,0.849922,,,,,,,,,,,,,8c9e3940-1f5c-4f3e-a977-c6f72036affe,1799,,"[65.2, 17.0]",3754134,47,,,,,2.4682236,,Left Foot,,,,"[56.3, 24.1]",,Low Pass,,11.385077,,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Andy Carroll,4271.0,Left Center Forward,95,West Ham United,40,['1d207082-81fc-41d1-88ed-daa1e11133cf'],10,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:10.867,Pass,
,,,,,,,,,,,,,,,,,,,0.966236,,,,,,,,,,,,,e24e3054-cd45-4cfa-acc7-c0a34c8d2334,1802,,"[56.5, 21.3]",3754134,47,,,,,-2.0344439,,Left Foot,,,,"[50.6, 9.5]",,Ground Pass,,13.192801,,,,Aaron Cresswell,3062.0,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Right Midfield,95,West Ham United,40,['1ea112c4-c66b-434e-bdb7-02180ac6311f'],12,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:12.640,Pass,
,,,,,,,,,,,,,,,,,,,0.886698,,,,,,,,,,,,,7fd633ab-2eeb-4dd1-b02d-540ca041b3a1,1805,,"[50.6, 9.5]",3754134,47,,,,,0.33109608,,Left Foot,,,,"[63.4, 13.9]",,Ground Pass,,13.535139,,,,Dimitri Payet,3491.0,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,95,West Ham United,40,['65bf31d9-8785-473e-9db5-1b00a78c44e7'],13,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:13.647,Pass,
,,,,,,,,,,,,,,,,,,,0.19779,,,,,,,,,,,,,aa611585-4edb-4554-9247-8bf6e2d8bc46,1809,,"[63.2, 18.5]",3754134,47,,,,,0.71883,,Right Foot,,,,"[64.8, 19.9]",,Ground Pass,,2.1260293,,Incomplete,,Andy Carroll,4271.0,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,95,West Ham United,40,"['17965881-49d2-4cf4-a577-16ff38a11b42', '759b7fb1-461d-4616-988f-2d07bdfcf2ef']",15,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:15.480,Pass,
,,,,,,,,,,,,,,,,,,,1.2411,,,,,,,,,,,,,b6884c46-de7d-4232-a6ff-2a3c273a6de4,1813,,"[55.5, 62.9]",3754134,47,,,,,0.7335927,,Right Foot,,,,"[69.7, 75.7]",,Ground Pass,,19.11753,,,,Michail Antonio,3349.0,,,,,,Recovery,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,95,West Ham United,40,['2b6d2a01-1c24-4012-9451-cbc2867e5b81'],21,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:21.090,Pass,
,,,,,,,,,,,,,,,,,,,0.904669,,,,,,,,,,,,,2cbb0882-e0f2-4caf-8bb9-6eabc9f9352b,1816,,"[69.7, 75.7]",3754134,47,,,,,-2.6940727,,Right Foot,,,,"[62.2, 72.1]",,Ground Pass,,8.319255,,,,Cheikhou Kouyaté,3684.0,,,,,,,2,Regular Play,Michail Antonio,3349.0,Right Back,95,West Ham United,40,['1c7242c3-11ab-48fd-a639-af534ee9990d'],22,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:22.545,Pass,
,,,,,,,,,,,,,,,,,,,1.551544,,,,,,,,,,,,,c86151c6-a584-47cf-8410-9e29ea69b8a3,1819,,"[62.6, 71.9]",3754134,47,,,,,-1.7338105,,Right Foot,,,,"[60.1, 56.7]",,Ground Pass,,15.404221,,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,95,West Ham United,40,['65fb8fb8-2553-4fe7-a84f-50f43c0c09a0'],24,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:24.451,Pass,
,,,,,,,,,,,,,,,,,,,0.962685,,,,,,,,,,,,,8e4dc2a2-1a65-4459-8499-34151b1b3c40,1822,,"[62.4, 58.4]",3754134,47,,,,,0.24166192,,Right Foot,,,,"[76.6, 61.9]",,Ground Pass,,14.624979,,,,Diafra Sakho,3962.0,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Right Midfield,95,West Ham United,40,['bd4a8079-80bf-45ac-8a7f-adb6a4fd97da'],26,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:26.812,Pass,
,,,,,,,,,,,,,,,,,,,1.131745,,,,,,,,,,,,,2e413b0c-b1d9-4fab-9b71-985cd70807f4,1826,,"[76.8, 62.6]",3754134,47,,,,,1.0724806,,Right Foot,,,,"[84.2, 76.2]",,Ground Pass,,15.482894,,,,Michail Antonio,3349.0,,,,,,,2,Regular Play,Diafra Sakho,3962.0,Right Center Forward,95,West Ham United,40,['a14b5960-ee54-42d8-8821-4dc7744116c4'],27,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:27.855,Pass,
,,,,,,,,,,,,,,,,,,,1.143508,,,,,,,,,,,,,81fe9102-293e-49c2-99ce-e43ef498b91a,1832,,"[20.6, 8.9]",3754134,47,,,,,-0.07943449,,Right Foot,,,,"[40.7, 7.3]",,Ground Pass,,20.163582,,Incomplete,,Anthony Martial,20039.0,,,,,,Recovery,2,Regular Play,Ander Herrera Agüera,3606.0,Right Center Midfield,95,West Ham United,40,"['3a5a2ff8-eaa8-4b23-be34-4e67d9fdd139', 'ba79e457-7f24-4716-bcc5-52d53cfdcb14']",39,,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:39.668,Pass,
,,,,,,,,,,,,,,,,,,,0.590539,,,,,,,,,,,,,ba79e457-7f24-4716-bcc5-52d53cfdcb14,1834,,"[79.4, 72.8]",3754134,47,,,,,-0.15137544,,Right Foot,,,,"[85.3, 71.9]",,Ground Pass,,5.9682493,,,,Manuel Lanzini,3595.0,,,,,,Interception,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,95,West Ham United,40,"['3745c7b4-0547-43f0-9a60-bc31846c6a46', '81fe9102-293e-49c2-99ce-e43ef498b91a']",40,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:40.811,Pass,
,,,,,,,,,,,,,,,,,,,0.64234,,,,,,,,,,,,,57d1b0a0-fa52-405a-a640-f685f8788652,1838,,"[89.4, 71.0]",3754134,47,,,,,-1.276927,,Right Foot,,,,"[91.7, 63.4]",,Ground Pass,,7.940403,,,,Dimitri Payet,3491.0,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Right Midfield,95,West Ham United,40,['94408ef1-6c31-423a-940d-67335b3023bc'],42,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:42.431,Pass,
,,,,,,,,,,,,,,,,,,,1.081791,,,,,,,,,,,,,d0ee66b6-7ae6-48da-9ca2-380438784f0e,1841,,"[91.7, 63.2]",3754134,47,,,,,0.59796906,,Right Foot,,,,"[98.6, 67.9]",,Ground Pass,,8.348653,,Incomplete,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,95,West Ham United,40,"['5fba2441-a231-41a2-8ce3-4d2f197179d9', 'bfbf4ba6-4a9d-49e4-a4bd-0ab0e9889c02']",43,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:43.809,Pass,
,,,,,,,,,,,,,,,,,,,2.291241,,,,,,,,,,,,,18407155-87dc-463c-afc3-e8ed592de497,1847,,"[69.8, 49.4]",3754134,47,,,,,1.197347,,Right Foot,,,,"[79.4, 73.9]",,Ground Pass,,26.313684,,,,Juan Manuel Mata García,3294.0,,,,,,,2,Regular Play,Anthony Martial,20039.0,Left Midfield,96,Manchester United,39,['9d03f030-8db5-4127-98a7-9cbe681433c1'],53,,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:53.236,Pass,
,,,,,,,,,,,,,,,,,,,1.533957,,,,,,,,,,,,,cc9343fd-9960-4d7c-bc20-4a60039d556b,1850,,"[96.9, 63.1]",3754134,47,,,,,0.08314123,,Left Foot,,,,"[113.7, 64.5]",,Ground Pass,,16.858232,,,,Luis Antonio Valencia Mosquera,3267.0,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Midfield,96,Manchester United,39,['7a76a13c-6c10-4af3-b5d7-cb9cbeccc6c6'],59,,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:59.481,Pass,
,,,,,,,,,,,,,,,,,,,0.220553,,,,,,,,,,,,,6743f12a-fdba-46c7-8e4f-52355fcb7c8f,1852,,"[113.7, 64.5]",3754134,48,,,,,-1.7619808,,Right Foot,,,,"[112.5, 58.3]",,High Pass,,6.3150616,,Incomplete,,Marcus Rashford,3318.0,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,96,Manchester United,39,"['1435fe57-97b2-4914-9bb5-047643760813', 'b4d52503-76d2-4d82-bea2-aa1b3c049b6c']",1,,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:01.015,Pass,
,,,,,,,,,,,,,,,,,,,2.427377,,,,,,,,,,,,,f896a508-90f6-4606-8435-bb8cf47b6092,1855,,"[120.0, 80.0]",3754134,48,,,,,-1.8029325,,Left Foot,,,,"[107.4, 26.7]",,High Pass,,54.769062,,,,Anthony Martial,20039.0,,True,True,Straight,,Corner,2,From Corner,Daley Blind,3311.0,Left Center Back,97,Manchester United,39,['f9d72158-fa24-430c-a77a-f75fc3bb6fdd'],36,,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:36.001,Pass,
,,,,,,,,,,,,,,,,,,,1.612115,,,,,,,,,,,,,2df0455f-fd76-496a-b529-4a7a65d5cec8,1857,,"[107.4, 26.7]",3754134,48,,,,,1.0053124,,Head,,,,"[110.7, 31.9]",,High Pass,,6.158734,,Incomplete,,Faustino Marcos Alberto Rojo,3602.0,,,,,,,2,From Corner,Anthony Martial,20039.0,Left Midfield,97,Manchester United,39,"['55963994-7978-4300-8178-ee839c4f4db9', '5b4b92f3-11e1-405d-a68a-86bc8e5eba05']",38,,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:38.428,Pass,
,,,,,,,,,,,,,,,,,,,3.116883,,,,,,,,,,,,,e15348d6-0266-4217-9902-8fb29b067209,1861,,"[14.2, 53.9]",3754134,48,,,,,0.48841438,,Right Foot,,,,"[44.5, 70.0]",,Ground Pass,,34.311806,,,,Cheikhou Kouyaté,3684.0,,,,,,,2,From Corner,Diafra Sakho,3962.0,Right Center Forward,97,Manchester United,39,['59c83d09-09ec-4837-b545-57833087ab3b'],41,,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:41.880,Pass,
,,,,,,,,,,,,,,,,,,,1.435476,,,,,,,,,,,,,88e67478-a98f-452d-b578-9437acfccb41,1867,,"[62.7, 80.0]",3754134,49,,,,,-0.63517374,,,,,,"[85.9, 62.9]",,High Pass,,28.821,,Incomplete,,Andy Carroll,4271.0,,,,,,Throw-in,2,From Throw In,Michail Antonio,3349.0,Right Back,98,West Ham United,40,"['26f737a6-9772-4a29-be7e-a1304ed777c9', '8b67c08a-0228-4e46-844b-1f0aee2c1c91']",6,,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:06.557,Pass,
,,,,,,,,,,,,,,,,,,,2.287989,,,,,,,,,,,,,8b67c08a-0228-4e46-844b-1f0aee2c1c91,1869,,"[34.2, 17.2]",3754134,49,,,,,-0.08715727,,Left Foot,,,,"[75.4, 13.6]",,High Pass,,41.356983,,Incomplete,,Marcus Rashford,3318.0,,,,,,Interception,2,From Throw In,Michael Carrick,4751.0,Center Defensive Midfield,98,West Ham United,40,"['093e3c2b-48b8-4108-90da-1934269d1f1b', '88e67478-a98f-452d-b578-9437acfccb41', 'ee3474ce-f5f7-4bc4-816e-83725f15eb64']",7,,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:07.992,Pass,
,,,,,,,,,,,,,,,,,,,2.458267,,,,,,,,,,,,,c8305be1-54ac-4e1f-9c2d-afc541549eb8,1874,,"[34.8, 10.1]",3754134,49,,,,,-0.20732243,,Left Foot,,,,"[63.8, 4.0]",,High Pass,,29.634607,,,,Marcus Rashford,3318.0,,,,,,Recovery,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,98,West Ham United,40,['cf18cd66-f6b6-4509-8640-ab6cd6b8f460'],13,,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:13.905,Pass,
,,,,,,,,,,,,,,,,,,,0.591043,,,,,,,,,,,,,e7698791-eafb-4293-8baf-ae43c78e6afd,1877,,"[63.6, 3.9]",3754134,49,,,,,2.5575116,,Right Foot,,,,"[57.7, 7.8]",,Low Pass,,7.072482,,Incomplete,,Anthony Martial,20039.0,,,,,,,2,From Throw In,Marcus Rashford,3318.0,Center Forward,98,West Ham United,40,"['c798654f-32a3-4f33-8fa4-6713c76bffb3', 'ebf8cce2-4036-4ce0-916c-5648caaec095']",16,,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:16.372,Pass,
,,,,,,,,,,,,,,,,,,,1.008494,,,,,,,,,,,,,383443a5-70e6-4c29-8aa0-050986d7ae69,1881,,"[63.4, 71.6]",3754134,49,,,,,-2.9781163,,Right Foot,,,,"[53.7, 70.0]",,Ground Pass,,9.831073,,,,Winston Reid,4280.0,,,,,,,2,From Throw In,Michail Antonio,3349.0,Right Back,98,West Ham United,40,['c392006d-4df1-45b6-903c-5631dc625b34'],17,,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:17.560,Pass,
,,,,,,,,,,,,,,,,,,,6.521226,,,,,,,,,,,,,8e329d5c-f5ff-47ee-9c4d-62823c999e61,1885,,"[54.8, 71.2]",3754134,49,,,,,0.09037319,,Right Foot,,,,"[117.7, 76.9]",,High Pass,,63.157738,,,,Diafra Sakho,3962.0,,,,,,,2,From Throw In,Winston Reid,4280.0,Right Center Back,98,West Ham United,40,"['db6cc934-dcb1-4192-b5c1-34c39d06cdc1', 'eefa1c93-fe3a-468c-a9d1-d825f971a6d2']",18,,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:18.608,Pass,True
,,,,,,,,,,,,,,,,,,,5.102858,,,,,,,,,,,,,ec8c9135-043d-4f5a-9c5c-b7e80a641376,1896,,"[7.0, 44.1]",3754134,50,,,,,0.18707246,,Right Foot,,,,"[91.0, 60.0]",,High Pass,,85.49158,,,,Marcus Rashford,3318.0,,,,,,Goal Kick,2,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,99,Manchester United,39,['2a97636a-37ca-4d30-9ae0-e432ede674c5'],21,,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:21.318,Pass,
,,,,,,,,,,,,,,,,,,,1.318788,,,,,,,,,,,,,7761cb39-8793-471b-a868-bffad0f02753,1899,,"[97.6, 52.7]",3754134,50,,,,,0.3838176,,Right Foot,,,,"[108.0, 56.9]",,Ground Pass,,11.21606,,,,Juan Manuel Mata García,3294.0,,,,,,,2,From Goal Kick,Marcus Rashford,3318.0,Center Forward,99,Manchester United,39,['84c7fddc-7cb3-4f42-bbdb-f4f7215b9a72'],28,,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:28.242,Pass,
,,,,,,,,,,,,,,,,,,,0.941611,,,,,,,,,,,,,8c6a472a-dcca-4979-ab8e-1204293ef6e4,1906,,"[117.7, 53.6]",3754134,50,,,,,-1.7823086,0f5aa3af-161b-44d4-9516-d7b62889db59,Right Foot,True,,,"[114.2, 37.3]",True,Ground Pass,,16.671532,,,,Anthony Martial,20039.0,,,,,,,2,From Goal Kick,Juan Manuel Mata García,3294.0,Right Midfield,99,Manchester United,39,['9f2d4fa3-229a-4128-9a04-7b5ddf2bafc5'],30,,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:30.953,Pass,
,,,,,,,,,,,,,,,,,,,1.874525,,,,,,,,,,,,,6b8eec65-fb7f-40fa-b6a2-f8b8b8678e7c,1910,,"[60.0, 40.0]",3754134,51,,True,,,2.9325697,,Right Foot,,,,"[53.4, 41.4]",,Ground Pass,,6.746851,,,,Winston Reid,4280.0,,,,,,Kick Off,2,From Kick Off,Diafra Sakho,3962.0,Right Center Forward,100,West Ham United,40,['08ae0eb3-aff5-4024-b5ea-d4402b9674c8'],30,,,,,,,,,,,,,,,,,,,West Ham United,40,00:06:30.546,Pass,
,,,,,,,,,,,,,,,,,,,1.086051,,,,,,,,,,,,,a244f228-0304-4392-b213-fcb8200d012b,1912,,"[54.8, 41.4]",3754134,51,,,,,-0.13812822,,Left Foot,,,,"[77.1, 38.3]",,Ground Pass,,22.51444,,,,Andy Carroll,4271.0,,,,,,,2,From Kick Off,Winston Reid,4280.0,Right Center Back,100,West Ham United,40,['8668ba5a-f78d-485e-a8e2-7e4d0fe0a4f2'],37,,,,,,,,,,,,,,,,,,,West Ham United,40,00:06:37.039,Pass,
,,,,,,,,,,,,,,,,,,,0.983875,,,,,,,,,,,,,8ecef1dd-96a3-405d-b5fa-f5cd36e96645,1918,,"[75.9, 37.8]",3754134,51,,,,,-1.5359845,,Right Foot,,,,"[76.6, 17.7]",,Ground Pass,,20.112185,,,,Aaron Cresswell,3062.0,,,,,,Free Kick,2,From Free Kick,Mark Noble,3874.0,Left Defensive Midfield,101,West Ham United,40,['c06cf858-b881-4984-8ef6-07c9f971e0c1'],53,,,,,,,,,,,,,,,,,,,West Ham United,40,00:06:53.207,Pass,
,,,,,,,,,,,,,,,,,,,1.517436,,,,,,,,,,,,,8a4a1ec4-3ea9-40cc-af6e-ce315123dbfd,1921,,"[78.3, 15.8]",3754134,51,,,,,0.6807238,,Left Foot,,,,"[106.7, 38.8]",,High Pass,,36.545315,,Incomplete,,Andy Carroll,4271.0,,,,,,,2,From Free Kick,Aaron Cresswell,3062.0,Left Back,101,West Ham United,40,"['76afd94b-959a-45c6-969a-258f8d50c6c0', 'f2852fb9-cfd2-492a-ae0d-8da161c709b5']",55,,,,,,,,,,,,,,,,,,,West Ham United,40,00:06:55.858,Pass,
,,,,,,,,,,,,,,,,,,,1.768665,,,,,,,,,,,,,4d3fe3d1-957f-40f3-bf2a-5670c15054e6,1931,,"[83.5, 80.0]",3754134,52,,,,,-0.7291804,,,,,,"[107.9, 58.2]",,High Pass,,32.720024,,Incomplete,,Diafra Sakho,3962.0,,,,,,Throw-in,2,From Throw In,Michail Antonio,3349.0,Right Back,102,West Ham United,40,"['103564c3-db2c-424e-abb8-b5f5ce3f6a1d', '9efafb72-3b3a-4808-9002-8fc716720389']",31,,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:31.786,Pass,
,,,,,,,,,,,,,,,,,,,0.872593,,,,,,,,,,,,,7fab47d9-3db3-415c-ac85-c10d79f3bc24,1938,,"[97.9, 68.1]",3754134,52,,,,,2.3981867,,Right Foot,,,,"[91.7, 73.8]",,Ground Pass,,8.421995,,Incomplete,,Michail Antonio,3349.0,,,,,,,2,From Throw In,Manuel Lanzini,3595.0,Right Midfield,102,West Ham United,40,"['3bd12f14-f48f-4958-93cc-a56a989d90ed', '5225c08b-8394-46c4-b91f-0a4f2206d18d', '9bb0ba16-b6de-462a-9dd1-e185db7b203a']",35,,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:35.433,Pass,True
,,,,,,,,,,,,,,,,,,,1.679642,,,,,,,,,,,,,e26ac845-f8f1-4368-8879-24957da42452,1950,,"[44.4, 0.1]",3754134,52,,,,,0.19894594,,,,,,"[69.2, 5.1]",,High Pass,,25.299011,,,,Marcus Rashford,3318.0,,,,,,Throw-in,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,104,Manchester United,39,['81039b9b-3d77-4f2f-b2b2-09f75f47b5f1'],53,,,,,,,,,,,,,,,,,,,Manchester United,39,00:07:53.875,Pass,
,,,,,,,,,,,,,,,,,,,0.742919,,,,,,,,,,,,,a0d47a20-8652-4b4b-bc9c-497c0212af92,1953,,"[69.8, 4.9]",3754134,52,,,,,1.830426,,Right Foot,,,,"[68.1, 11.3]",,Low Pass,,6.6219335,,Incomplete,,Anthony Martial,20039.0,,,,,,,2,From Throw In,Marcus Rashford,3318.0,Center Forward,104,Manchester United,39,"['1a729ed5-da16-4fe8-b4d1-a99295d22e05', '5eb8a1b3-95eb-46b0-bf30-46fdf1f897b0', '8aa46060-a96c-415b-a6eb-e562fa638903']",55,,,,,,,,,,,,,,,,,,,Manchester United,39,00:07:55.555,Pass,True
,,,,,,,,,,,,,,,,,,,0.67525,,,,,,,,,,,,,d50bb6d9-ef0a-4f7e-8cce-5981dbee938d,1957,,"[55.5, 68.6]",3754134,52,,,,,-1.0277313,,Right Foot,,,,"[62.2, 57.5]",,Ground Pass,,12.965339,,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,105,West Ham United,40,['cd573743-6e30-4d3e-90b8-05d076e5f405'],57,,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:57.331,Pass,
,,,,,,,,,,,,,,,,,,,1.590441,,,,,,,,,,,,,9d3ab0f1-798c-41de-9c3f-4bee2a223ded,1960,,"[62.4, 57.5]",3754134,52,,,,,0.5504998,,Right Foot,,,,"[76.9, 66.4]",,High Pass,,17.013523,,,,Diafra Sakho,3962.0,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Right Midfield,105,West Ham United,40,['a9f0e211-254c-4896-8a0f-e5dfb35e0167'],58,,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:58.046,Pass,
,,,,,,,,,,,,,,,,,,,1.212501,,,,,,,,,,,,,bc5a1b96-b36c-4dcf-a66d-73ad9c45154f,1962,,"[76.9, 66.4]",3754134,52,,,,,1.4683524,,Head,,,,"[78.0, 77.1]",,High Pass,,10.756393,,,,Mark Noble,3874.0,,,,,,,2,Regular Play,Diafra Sakho,3962.0,Right Center Forward,105,West Ham United,40,['10caff9d-296a-4dcf-a029-79cd0316a692'],59,,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:59.676,Pass,
