ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.993625,,,,,,,,,,,,,,5304be27-aac1-4d58-b7b4-18f329b31ef8,42,,"[30.6, 46.4]",3754033,0,,,,0.53862417,,Right Foot,,,,"[47.0, 56.2]",,Ground Pass,,19.104973,,,El-Hadji Baye Oumar Niasse,3442.0,,,,,,Recovery,1,Regular Play,James McCarthy,3607.0,Left Defensive Midfield,4,Everton,29,"['92d8ccdd-d313-491b-a2f8-ab78fc27a52a', 'e325c3c1-3f39-49bd-bfaf-a4c294040e70']",57,,,,,,,,,,,,,,,,,,Everton,29,00:00:57.603,Pass,
,,,,,,,,,,,,,,,,1.062679,,,,,,,,,,,,,,cc769b8f-a9db-49ac-a3ef-a95f41a6a763,46,,"[49.2, 54.0]",3754033,0,,,,-0.8574382,,Right Foot,,,,"[58.2, 43.6]",,Ground Pass,,13.753545,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,El-Hadji Baye Oumar Niasse,3442.0,Right Center Forward,4,Everton,29,"['92b0735b-dfee-483a-98b0-718a1684061c', 'c8b56543-1c64-4be5-b5e3-6d13ef8b84a5']",59,,,,,,,,,,,,,,,,,,Everton,29,00:00:59.067,Pass,True
,,,,,,,,,,,,,,,,1.775475,,,,,,,,,,,,,,2c1f3628-23d1-4840-841c-ef8923fa28c7,49,,"[58.4, 44.1]",3754033,1,,,,-2.6909313,,Left Foot,,,,"[52.2, 41.1]",,Ground Pass,,6.88767,,,Tom Cleverley,3683.0,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Left Center Forward,4,Everton,29,['409709c5-6ffb-4138-8623-84f7baaeb13b'],0,,,,,,,,,,,,,,,,,,Everton,29,00:01:00.130,Pass,
,,,,,,,,,,,,,,,,1.286696,,,,,,,,,,,,,,1584a73c-d3f8-4281-b906-e193b2db4d96,52,,"[52.2, 41.1]",3754033,1,,,,1.543629,,Right Foot,,,,"[52.7, 59.5]",,Ground Pass,,18.406792,,,Ross Barkley,4275.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Midfield,4,Everton,29,['0595d16f-cc20-417e-b164-59a5c4c9ed08'],3,,,,,,,,,,,,,,,,,,Everton,29,00:01:03.573,Pass,
,,,,,,,,,,,,,,,,2.848812,,,,,,,,,,,,,,93b56e7f-5fe9-4a76-86f9-4fc60c9eda79,56,,"[45.3, 56.0]",3754033,1,,,,-0.055243272,,Right Foot,,,,"[88.7, 53.6]",,High Pass,,43.46631,Incomplete,,El-Hadji Baye Oumar Niasse,3442.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Right Defensive Midfield,4,Everton,29,"['0fad0221-e4af-4204-a5cd-f6a6083386a6', '6ca3990f-d4da-4187-bbc4-c2e10c1efbb4']",10,,,,,,,,,,,,,,,,,,Everton,29,00:01:10.574,Pass,
,,,,,,,,,,,,,,,,1.168498,,,,,,,,,,,,,,229f786a-80e9-46a4-a506-9017dbb3fe0e,59,,"[32.8, 11.8]",3754033,1,,,,-0.0344691,,Left Foot,,,,"[53.1, 11.1]",,Ground Pass,,20.312065,,,Marc Albrighton,3307.0,,,,,,Recovery,1,Regular Play,Christian Fuchs,3812.0,Left Back,4,Everton,29,['34682581-e442-44dc-9bac-2a7d0fa8386a'],14,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:14.937,Pass,
,,,,,,,,,,,,,,,,0.206211,,,,,,,,,,,,,,7529edea-a0f4-4afd-90fc-d22ad489e9be,63,,"[50.1, 10.7]",3754033,1,,,,0.4636476,,Right Foot,,,,"[52.1, 11.7]",,Ground Pass,,2.236068,Incomplete,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,4,Everton,29,"['358a0be2-4946-4d78-855c-f8ae8ee93bba', 'e1688c7e-09fa-4643-8077-9498f94d685d']",16,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:16.672,Pass,True
,,,,,,,,,,,,,,,,0.163802,,,,,,,,,,,,,,879becb8-8ce0-4826-a718-7d69106025aa,66,,"[43.1, 8.2]",3754033,1,,,,0.9978302,,Right Foot,,,,"[45.1, 11.3]",,Ground Pass,,3.6891735,Incomplete,,,,,,,,,Recovery,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,4,Everton,29,"['01cab9d5-6aad-4385-a20f-d2c0e7e0401b', 'd2483dd9-2359-418c-b37f-79c2032cd673']",17,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:17.838,Pass,True
,,,,,,,,,,,,,,,,0.976745,,,,,,,,,,,,,,3b2177e6-e5a1-43d3-80ac-22d5edf11347,70,,"[61.4, 69.0]",3754033,1,,,,1.2154193,,Right Foot,,,,"[65.0, 78.7]",,Ground Pass,,10.346497,,,Bryan Oviedo,5836.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Right Defensive Midfield,4,Everton,29,['b6827ac5-f5f7-4e85-8762-f2e41c067c44'],20,,,,,,,,,,,,,,,,,,Everton,29,00:01:20.183,Pass,
,,,,,,,,,,,,,,,,0.891606,,,,,,,,,,,,,,b918f740-d669-42aa-98f4-b7afc06599b4,73,,"[65.0, 78.7]",3754033,1,,,,-0.41822433,,Left Foot,,,,"[74.9, 74.3]",,Ground Pass,,10.833744,,,Aaron Lennon,3953.0,,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Right Back,4,Everton,29,['98abec4f-8778-478a-96f5-94ec883face7'],22,,,,,,,,,,,,,,,,,,Everton,29,00:01:22.462,Pass,
,,,,,,,,,,,,,,,,0.451499,,,,,,,,,,,,,,e2033153-abb4-4779-a028-ac9436b09428,76,,"[74.9, 74.3]",3754033,1,,,,-0.5328439,,Right Foot,,,,"[82.7, 69.7]",,Low Pass,,9.055386,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Midfield,4,Everton,29,['3b7f612a-1f4f-4f20-930b-65ca9374f0a0'],24,,,,,,,,,,,,,,,,,,Everton,29,00:01:24.288,Pass,
,,,,,,,,,,,,,,,,1.322345,,,,,,,,,,,,,,06d11f08-0c06-4e78-bdc5-5149e60145ed,85,,"[36.4, 14.0]",3754033,1,,,,-0.29369292,,Right Foot,,,,"[56.9, 7.8]",,Ground Pass,,21.41705,,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,5,Leicester City,22,['7afc1d39-833c-4e4c-a67d-4d98b7096f47'],32,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:32.510,Pass,
,,,,,,,,,,,,,,,,0.810268,,,,,,,,,,,,,,988384ba-609a-4f53-9b98-797f52e6ee5f,88,,"[56.9, 7.8]",3754033,1,,,,2.027145,,Right Foot,,,,"[54.2, 13.3]",,Low Pass,,6.1269894,,,Shinji Okazaki,3810.0,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Left Center Forward,5,Leicester City,22,['71f4f3c6-e26b-45d2-8b86-b44b4fed47c3'],33,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:33.873,Pass,
,,,,,,,,,,,,,,,,1.387888,,,,,,,,,,,,,,7367d87e-0df8-4a8f-be37-f3e6c49e6705,104,,"[51.6, 74.1]",3754033,1,,,,-2.5595691,,Right Foot,,,,"[36.1, 63.9]",,Ground Pass,,18.555054,,,John Stones,3244.0,,,,,,Recovery,1,Regular Play,Aaron Lennon,3953.0,Right Midfield,6,Everton,29,['54ab49e4-812c-4e2b-b5a4-c0de5987112e'],42,,,,,,,,,,,,,,,,,,Everton,29,00:01:42.202,Pass,
,,,,,,,,,,,,,,,,2.174444,,,,,,,,,,,,,,f9baada6-6d36-439a-9a0d-f16f1713154c,107,,"[35.3, 62.4]",3754033,1,,,,-1.6710508,,Right Foot,,,,"[33.6, 45.5]",,Ground Pass,,16.985289,,,Matthew Pennington,4700.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,6,Everton,29,['82257c98-a149-4f8a-abd4-a0048780b595'],44,,,,,,,,,,,,,,,,,,Everton,29,00:01:44.266,Pass,
,,,,,,,,,,,,,,,,1.455721,,,,,,,,,,,,,,dc918f4f-38d4-48b4-9780-971441667b73,110,,"[33.6, 45.5]",3754033,1,,,,-1.2297196,,Right Foot,,,,"[44.0, 16.2]",,Ground Pass,,31.090996,,,Leighton Baines,3518.0,,,,,,,1,Regular Play,Matthew Pennington,4700.0,Left Center Back,6,Everton,29,['543aa3d0-c4ec-4701-83c3-af2be3b988d7'],46,,,,,,,,,,,,,,,,,,Everton,29,00:01:46.449,Pass,
,,,,,,,,,,,,,,,,1.242089,,,,,,,,,,,,,,d1008a2f-3fde-4291-a3aa-5a92a1d75d29,113,,"[63.2, 5.2]",3754033,1,,,,1.0028771,,Left Foot,,,,"[73.6, 21.5]",,Ground Pass,,19.335201,,,Tom Cleverley,3683.0,,,,,,,1,Regular Play,Leighton Baines,3518.0,Left Back,6,Everton,29,['27a682b0-2e6f-4287-bdb4-5b9414d3f49a'],51,,,,,,,,,,,,,,,,,,Everton,29,00:01:51.700,Pass,
,,,,,,,,,,,,,,,,1.065556,,,,,,,,,,,,,,28c0b642-42a1-4f3b-9a6d-41f51136d3ee,117,,"[73.1, 19.8]",3754033,1,,,,-1.4114447,,Right Foot,,,,"[75.8, 3.0]",,Ground Pass,,17.015581,,,Leighton Baines,3518.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Midfield,6,Everton,29,"['a88bc3de-7485-4177-97fc-258f513ee220', 'ecd7a90d-9c8a-478a-ab67-20c193465e13']",53,,,,,,,,,,,,,,,,,,Everton,29,00:01:53.623,Pass,True
,,,,,,,,,,,,,,,,1.072636,,,,,,,,,,,,,,b92094f1-d119-4a4d-bde8-29f9d4b10701,122,,"[86.4, 0.1]",3754033,2,,,,1.5957911,,,,,,"[86.1, 12.1]",,Low Pass,,12.00375,,,Tom Cleverley,3683.0,,,,,,Throw-in,1,From Throw In,Leighton Baines,3518.0,Left Back,7,Everton,29,['a0857c61-7e81-469a-a690-2dfb1568ba23'],19,,,,,,,,,,,,,,,,,,Everton,29,00:02:19.647,Pass,
,,,,,,,,,,,,,,,,0.591084,,,,,,,,,,,,,,fa80c4da-a945-4af1-9794-0c45a00e7d87,125,,"[86.1, 12.1]",3754033,2,,,,-1.6152115,,Right Foot,,,,"[85.7, 3.1]",,Low Pass,,9.008884,,,Leighton Baines,3518.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Midfield,7,Everton,29,['c959436f-ca6d-4f04-b06e-600151cb0e0f'],20,,,,,,,,,,,,,,,,,,Everton,29,00:02:20.866,Pass,
,,,,,,,,,,,,,,,,0.80778,,,,,,,,,,,,,,ce03dbd0-cbbf-463b-9151-12141a4faa6e,128,,"[85.6, 3.3]",3754033,2,,,,0.8960554,,Left Foot,,,,"[94.4, 14.3]",,Ground Pass,,14.086873,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Leighton Baines,3518.0,Left Back,7,Everton,29,"['52543005-d536-44d3-9895-2f4e739447f8', '6dfc16a4-52d0-4efb-880e-064c48711a13']",21,,,,,,,,,,,,,,,,,,Everton,29,00:02:21.943,Pass,
,,,,,,,,,,,,,,,,0.73571,,,,,,,,,,,,,,ad09f7cb-c097-4f57-bf10-4645f443c212,131,,"[35.6, 58.2]",3754033,2,,,,2.145685,,Right Foot,,,,"[31.0, 65.3]",,Low Pass,,8.459906,,,Andrew Philip King,3665.0,,,,,,Recovery,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,8,Leicester City,22,['ec8661fe-b199-4653-af62-74f3d1621549'],23,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:23.721,Pass,
,,,,,,,,,,,,,,,,2.025843,,,,,,,,,,,,,,9c242505-6e8e-4da9-bf59-3bf6dfececfd,134,,"[21.8, 68.3]",3754033,2,,,,0.08275984,,Right Foot,,,,"[65.2, 71.9]",,High Pass,,43.549053,Incomplete,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,Andrew Philip King,3665.0,Left Center Midfield,8,Leicester City,22,"['13277644-ea38-4210-a64e-679bdd1b22eb', '2953a41d-1720-4d77-a18e-1e6456992f91']",27,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:27.017,Pass,
,,,,,,,,,,,,,,,,1.296957,,,,,,,,,,,,,,13506ab4-6ef2-4bc0-b14c-b6aec7c81299,137,,"[46.8, 80.0]",3754033,2,,,,-0.2286354,,,,,,"[62.7, 76.3]",,High Pass,,16.324827,,,Riyad Mahrez,3814.0,,,,,,Throw-in,1,From Throw In,Danny Simpson,3270.0,Right Back,9,Leicester City,22,['3f49a753-f972-467c-98ad-261d1168ebcf'],44,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:44.399,Pass,
,,,,,,,,,,,,,,,,1.824756,,,,,,,,,,,,,,28219ea7-5e54-4bd5-998d-1bfc97b7ce23,139,,"[62.7, 76.3]",3754033,2,,,,-0.35766324,,Head,,,,"[72.6, 72.6]",,High Pass,,10.568822,Incomplete,,Jamie Vardy,10960.0,,,,,,,1,From Throw In,Riyad Mahrez,3814.0,Right Midfield,9,Leicester City,22,"['d82d95e7-a7c9-42d8-90f7-e8a8a8c8862c', 'e66a4a9f-d25e-4aa2-b4c0-19c093f836fd']",45,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:45.696,Pass,
