50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfe2f7cc-888d-46bc-af60-38fea5cc4816,1689,,"[76.1, 38.4]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,116,Norwich City,56,['01b8d685-14d0-4f75-8002-7b5610466885'],7,,,,,,,,,,,,,,,,Norwich City,56,00:03:07.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3c51a4-e24b-48b1-8d30-6595e9f05e28,1695,,"[38.2, 5.9]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Back,116,Norwich City,56,['d92a8895-c4ea-4180-b112-51346a86dc51'],12,,,,,,,,,,,,,,,,West Ham United,40,00:03:12.860,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7746a48-7879-4f0a-994b-f01b3e96a858,1699,,"[81.2, 0.7]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enner Remberto Valencia Lastra,28559.0,Center Forward,117,West Ham United,40,['6687862d-5c6c-4ac9-9a1d-4dc9356baa7d'],27,,,,,,,,,,,,,,,,West Ham United,40,00:03:27.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b63969-6697-42f1-a917-5721656b2bae,1701,,"[58.4, 74.3]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Redmond,3286.0,Right Midfield,118,Norwich City,56,['79adb2a4-dac0-492c-81c1-b698702f76c1'],42,,,,,,,,,,,,,,,,Norwich City,56,00:03:42.791,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576d562-72d6-4bb8-8e81-b8a354aff021,1703,,"[71.0, 74.2]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,118,Norwich City,56,['30310e33-c053-4c72-aab8-8a44f257d138'],44,,,,,,,,,,,,,,,,Norwich City,56,00:03:44.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f916d17-b692-4df8-848d-8ded2bfb298e,1706,,"[62.6, 7.3]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Wing,119,West Ham United,40,['513bd1e4-fe13-4d56-8c8d-35e996967fd8'],45,,,,,,,,,,,,,,,,West Ham United,40,00:03:45.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0309c445-f4a3-42f4-9eef-01b3d6f7002c,1710,,"[55.0, 11.4]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Center Midfield,119,West Ham United,40,"['7fc57fa0-900c-4160-b98f-1b79034a6188', '93c94d0e-40ef-4d5b-a877-814909fb6153', 'e99c17a4-ab2e-4e85-80f9-6616ca578477']",47,,,,,,,,,,,,,,,,West Ham United,40,00:03:47.027,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bea2946-b37d-4f00-bbe5-84aea24ee553,1712,,"[76.9, 17.0]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Forward,119,West Ham United,40,['a97d11d2-bae1-4f43-9362-9c0cad334654'],49,,,,,,,,,,,,,,,,West Ham United,40,00:03:49.398,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b656374-8570-48a0-a4b9-5129b6b48075,1715,,"[61.0, 57.2]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,119,West Ham United,40,['9280ae85-c2f6-4b04-928e-9d014c4b50a1'],50,,,,,,,,,,,,,,,,Norwich City,56,00:03:50.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14830bea-2522-4a18-bca9-e6b8bdf5db37,1718,,"[81.4, 65.1]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Center Forward,120,Norwich City,56,['f0f43eb6-d89a-4956-a5ef-08382252f297'],54,,,,,,,,,,,,,,,,Norwich City,56,00:03:54.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03f5d5b7-d46b-48bd-875f-7c7b63afb0ee,1721,,"[116.2, 10.2]",3754244,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Left Midfield,120,Norwich City,56,['0f83c462-9a6b-4a9a-843a-33464e0391ee'],58,,,,,,,,,,,,,,,,Norwich City,56,00:03:58.185,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cb432ec-f1d1-4a65-b443-8671acb82e0e,1725,,"[111.5, 35.3]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,120,Norwich City,56,['e0f6e45a-817a-4b7a-9dbd-fb1bee8b8e5f'],5,,,,,,,,,,,,,,,,Norwich City,56,00:04:05.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ef19d0-43f3-41a9-a43f-50a7be81d19c,1728,,"[94.0, 11.2]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Back,120,Norwich City,56,['2659df77-3e7e-41d4-b5da-4fb33a0c8836'],9,,,,,,,,,,,,,,,,Norwich City,56,00:04:09.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9836c4b7-6ed4-44cb-9800-ea3755eaacea,1732,,"[100.3, 14.0]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Left Midfield,120,Norwich City,56,"['517e91cf-cc4e-4549-863f-c5a5f3f11b29', '9e1264bd-9e77-498b-84f8-27a86d1f97f7']",11,,,,,,,,,,,,,,,,Norwich City,56,00:04:11.927,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514061fb-4332-4f10-80fa-efe09511ff2a,1735,,"[88.8, 10.2]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Back,120,Norwich City,56,['3eeed6e8-d15e-4c4a-a5e5-d81d5fece77d'],13,,,,,,,,,,,,,,,,Norwich City,56,00:04:13.501,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8fa3648-c7e2-4f62-b796-211c21d7a05f,1738,,"[102.7, 12.5]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,120,Norwich City,56,['d9b5ed30-6935-4ab1-8e47-e684d1107619'],15,,,,,,,,,,,,,,,,Norwich City,56,00:04:15.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d08b70-d1cf-47c4-92ed-9e02d53cd2d9,1742,,"[10.3, 37.2]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Ruddy,23635.0,Goalkeeper,120,Norwich City,56,['81dff08c-d43b-4b33-b0a7-97b7739a55cd'],24,,,,,,,,,,,,,,,,Norwich City,56,00:04:24.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4de2bed-3267-4b32-96f3-6b81ed6c84f8,1745,,"[22.3, 64.5]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timm Klose,9461.0,Right Center Back,120,Norwich City,56,['57a60b35-8033-4009-8aa0-c19f3e06b31f'],28,,,,,,,,,,,,,,,,Norwich City,56,00:04:28.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23b95308-7231-4a7e-a760-650c06637156,1748,,"[75.3, 59.7]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Center Forward,120,Norwich City,56,['8f25c9c9-af44-4c80-aeb8-f4ecb49d09c6'],33,,,,,,,,,,,,,,,,Norwich City,56,00:04:33.521,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d3f227a-8928-45b2-bd5e-0315d23ee170,1752,,"[61.9, 60.7]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary O''Neil,9452.0,Right Center Midfield,120,Norwich City,56,['a3a4eea4-0c0e-4837-80ce-082244778f18'],35,,,,,,,,,,,,,,,,Norwich City,56,00:04:35.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9534e49a-2abf-4183-a728-51990a3bb907,1755,,"[63.5, 15.0]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Center Midfield,121,West Ham United,40,['0e03e8a5-4bb8-4bab-86eb-9df23e971de8'],40,,,,,,,,,,,,,,,,West Ham United,40,00:04:40.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c7d4bb-8a88-4177-b793-27891f8480a1,1758,,"[81.4, 3.5]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Wing,121,West Ham United,40,['8529152d-bf88-4d08-8f39-939a8ed12128'],41,,,,,,,,,,,,,,,,West Ham United,40,00:04:41.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4481dc99-fa71-4a3d-b3dd-d19f0faf26c5,1766,,"[39.0, 59.9]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,122,Norwich City,56,['3fccc173-f09f-4faa-bc8e-47f3c46a1401'],47,,,,,,,,,,,,,,,,Norwich City,56,00:04:47.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3774001f-a3dc-4833-bfd1-60a834d1bde0,1769,,"[44.9, 33.9]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,122,Norwich City,56,['9cde32b6-657a-4ed1-95c8-819b32c34049'],50,,,,,,,,,,,,,,,,Norwich City,56,00:04:50.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb093c7b-a50c-4b4d-a104-2c75f19e0df0,1772,,"[57.4, 4.6]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Back,122,Norwich City,56,['5870d4cd-0558-497f-955b-00be2203c015'],53,,,,,,,,,,,,,,,,Norwich City,56,00:04:53.712,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b195cc8-c309-4653-a181-561c819cd7ab,1775,,"[84.2, 8.0]",3754244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Redmond,3286.0,Right Midfield,122,Norwich City,56,['14362b58-66d4-4f98-b3c3-fb3b1bfc561a'],55,,,,,,,,,,,,,,,,Norwich City,56,00:04:55.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c3c259b-eb4a-430c-bc0b-49f044399ba3,1778,,"[63.0, 12.9]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Howson,9578.0,Left Center Midfield,123,Norwich City,56,['4c7d2364-a481-4b49-833d-396bca5f2f63'],1,,,,,,,,,,,,,,,,Norwich City,56,00:05:01.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5c0aa9f-ec54-491c-a0ee-a5f691093de8,1781,,"[41.7, 19.1]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,123,Norwich City,56,['5b132a58-6ec4-418a-a7cf-abf27e526bad'],4,,,,,,,,,,,,,,,,Norwich City,56,00:05:04.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81b36e0b-c236-42cf-9290-cf60cb3bcf70,1784,,"[37.3, 60.3]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timm Klose,9461.0,Right Center Back,123,Norwich City,56,['0e4c6a67-6a8f-4a52-8f52-8c45ac5882b7'],7,,,,,,,,,,,,,,,,Norwich City,56,00:05:07.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134b5a8-63a8-44e0-ab86-ddcba8f52181,1787,,"[54.3, 78.1]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Russell Martin,21212.0,Right Back,123,Norwich City,56,['36ef4bbc-0643-42fa-9ab3-741f689ac4ea'],10,,,,,,,,,,,,,,,,Norwich City,56,00:05:10.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a63aebd0-f2be-4e19-ae5e-c413a149a4b1,1790,,"[72.1, 55.8]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,123,Norwich City,56,['6647f446-304a-4057-a216-4df5de838ea7'],13,,,,,,,,,,,,,,,,Norwich City,56,00:05:13.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341a1d2d-c183-4310-a290-45017edd1b57,1798,,"[65.1, 3.5]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dimitri Payet,3491.0,Left Wing,123,Norwich City,56,['d36cef4b-cba2-4957-9542-4a6527e4bab9'],17,,,,,,,,,,,,,,,,West Ham United,40,00:05:17.379,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d003a84c-ce37-4403-9686-218c11aa607e,1800,,"[79.4, 21.6]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enner Remberto Valencia Lastra,28559.0,Center Forward,123,Norwich City,56,['5021e6c0-3ed7-48c1-899e-ae34cd076c59'],18,,,,,,,,,,,,,,,,West Ham United,40,00:05:18.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaa3761a-ae33-4e46-8797-fa2c3467287b,1804,,"[14.2, 48.1]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Ruddy,23635.0,Goalkeeper,123,Norwich City,56,['d7a6be66-3f2e-40a5-8cfd-f4c795a65936'],25,,,,,,,,,,,,,,,,Norwich City,56,00:05:25.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65385353-c48a-49dd-bff0-0108f7f317ac,1807,,"[73.1, 49.8]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,123,Norwich City,56,['d431956b-7970-4ca8-831e-c9c1d0b43162'],28,,,,,,,,,,,,,,,,Norwich City,56,00:05:28.780,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a6d8d85-adf9-42b0-92d1-26eeda25d0f2,1810,,"[86.4, 44.4]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Naismith,9528.0,Left Midfield,123,Norwich City,56,['20b3dc59-11ee-4bd9-91d3-1dea3f8d777f'],29,,,,,,,,,,,,,,,,Norwich City,56,00:05:29.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92bb6e40-def1-44f6-83c8-d35a97540488,1812,,"[48.3, 52.2]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mba Obiang Avomo,3897.0,Left Center Midfield,124,West Ham United,40,['d8eed169-c98f-4288-8fb6-05ba68d7378b'],33,,,,,,,,,,,,,,,,West Ham United,40,00:05:33.192,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cbcf169-85a6-453b-a39f-933956e9e402,1815,,"[56.3, 63.3]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michail Antonio,3349.0,Right Wing,124,West Ham United,40,['1c9edf5e-34fb-4dba-b579-415bf6fcb46e'],34,,,,,,,,,,,,,,,,West Ham United,40,00:05:34.828,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a9fb38f-71a1-4c77-a8a1-b6898b9d158e,1817,,"[55.7, 12.5]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Back,124,West Ham United,40,"['ab67c65c-e86c-4557-80d1-5c812b3c3802', 'cd656c33-f141-46c9-8d31-b4647a27e15f']",34,,,,,,,,,,,,,,,,Norwich City,56,00:05:34.887,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f47dfff-e5a9-4f3f-b876-185f347f3106,1820,,"[80.1, 9.7]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,125,Norwich City,56,['afbede45-db5b-4833-aa16-df6d08828c1f'],53,,,,,,,,,,,,,,,,Norwich City,56,00:05:53.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2355edd-0ca8-4005-9e79-972c2ef2a82e,1822,,"[44.8, 74.8]",3754244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michail Antonio,3349.0,Right Wing,125,Norwich City,56,['4e59d60b-69fe-495f-bcde-bb3bdd55277c'],55,,,,,,,,,,,,,,,,West Ham United,40,00:05:55.071,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10bbe48-c94d-4955-9d36-984b070f6401,1826,,"[42.9, 7.6]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,125,Norwich City,56,['464f7147-f758-460b-8bdd-46bfd97820b3'],1,,,,,,,,,,,,,,,,Norwich City,56,00:06:01.568,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02545df6-1020-4a7c-93a1-65a128ce8611,1829,,"[110.0, 77.7]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mark Noble,3874.0,Right Center Midfield,125,Norwich City,56,['7044955d-ecd0-4ebe-bf41-b1ae6a5ad7f9'],5,,,,,,,,,,,,,,,,West Ham United,40,00:06:05.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0806ce59-b6ad-40cb-acf1-708b8fe61d9b,1831,,"[27.4, 15.3]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,126,Norwich City,56,['863e0c9a-6894-437c-9b85-e1f1635cd7c3'],30,,,,,,,,,,,,,,,,Norwich City,56,00:06:30.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d50c8d1-6bdb-4304-b188-f1c8e220fdd4,1833,,"[52.3, 54.4]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Russell Martin,21212.0,Right Back,126,Norwich City,56,['b5fc721e-71c7-4c9d-a721-80fbf3e4dd82'],33,,,,,,,,,,,,,,,,Norwich City,56,00:06:33.938,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ccd86c1-c8bc-4cda-8ee6-f5544d264e39,1836,,"[78.6, 57.7]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Redmond,3286.0,Right Midfield,126,Norwich City,56,['079f67b0-931c-4e87-8ab5-63e565d6ba35'],36,,,,,,,,,,,,,,,,Norwich City,56,00:06:36.130,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931d09d4-574c-4e19-8ad6-b67c2ce52ddb,1842,,"[104.2, 41.4]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,126,Norwich City,56,['c5fd6ae7-6d66-461c-bbb8-28545b854ba8'],43,,,,,,,,,,,,,,,,Norwich City,56,00:06:43.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92e6adb-d570-4177-b0dc-b5e55120aa2d,1844,,"[10.2, 20.6]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,127,West Ham United,40,['c0fa9cbf-f9fc-4a31-a042-97f330bfb94f'],45,,,,,,,,,,,,,,,,West Ham United,40,00:06:45.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae9a846d-c3e8-4c09-8b1c-cbd1556bcffb,1846,,"[53.3, 35.5]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Forward,127,West Ham United,40,['7e5ba82f-ed2b-4344-af7a-9c7cfde5c5b1'],49,,,,,,,,,,,,,,,,West Ham United,40,00:06:49.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6f3107-d841-4bdb-868f-76c50e50297d,1852,,"[65.4, 12.9]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Back,128,Norwich City,56,['00966533-0c91-4043-9136-faf683ed760d'],52,,,,,,,,,,,,,,,,Norwich City,56,00:06:52.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c7e45c0-83f1-4d59-b84f-aac61fe81936,1855,,"[77.3, 20.6]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Left Midfield,128,Norwich City,56,['57abc97b-2711-4cda-8597-ada27f6a5895'],54,,,,,,,,,,,,,,,,Norwich City,56,00:06:54.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aead0c35-b6e4-490e-be3a-b3098893c229,1858,,"[93.4, 20.9]",3754244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,128,Norwich City,56,['3eaf06cf-c5ef-4ef6-aacc-bad6d12a7a6a'],56,,,,,,,,,,,,,,,,Norwich City,56,00:06:56.923,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0308831f-9143-4dc0-8b2e-64883be36025,1861,,"[105.9, 36.3]",3754244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Center Forward,128,Norwich City,56,['b4f5b9da-8ff0-427b-bf9e-04200f0ccc99'],0,,,,,,,,,,,,,,,,Norwich City,56,00:07:00.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6be4799e-e519-4f05-a54c-ffc0af82c9a6,1864,,"[23.0, 44.9]",3754244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,129,West Ham United,40,['468ab6e3-8635-4892-a429-d9ef7f49716c'],3,,,,,,,,,,,,,,,,West Ham United,40,00:07:03.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d21e2f38-c508-459d-85e0-17a866b53db6,1866,,"[50.5, 33.3]",3754244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Wing,129,West Ham United,40,['dffb81b9-e141-4bc7-8875-bd15bdc1b217'],5,,,,,,,,,,,,,,,,West Ham United,40,00:07:05.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589f4de4-83d9-4ef1-b3ab-956e895e3d57,1870,,"[53.9, 11.8]",3754244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mba Obiang Avomo,3897.0,Left Center Midfield,129,West Ham United,40,['5b0e4a83-7dca-4192-8b60-1633e60e9e58'],8,,,,,,,,,,,,,,,,West Ham United,40,00:07:08.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b1baaa7-c1dd-4734-84db-7f8875e62ceb,1874,,"[74.7, 3.6]",3754244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Forward,129,West Ham United,40,['a8086ad8-cf10-45a9-87ac-e0058ff3a58c'],10,,,,,,,,,,,,,,,,West Ham United,40,00:07:10.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9d0abe2-2ffd-4b5b-8ce3-17e52020b5a0,1877,,"[75.3, 2.0]",3754244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,129,West Ham United,40,['35d11abf-051f-4833-ae02-7a4abd5536c4'],19,,,,,,,,,,,,,,,,West Ham United,40,00:07:19.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6d83967-d3bf-4c7d-9023-2ba4c228c1de,1880,,"[70.7, 18.1]",3754244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,129,West Ham United,40,['1e2cd704-d7c9-41ba-9a10-280e5942bc57'],21,,,,,,,,,,,,,,,,West Ham United,40,00:07:21.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a44c0243-8d09-4658-a7b0-3c5591e765cf,1883,,"[70.6, 30.6]",3754244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Center Midfield,129,West Ham United,40,['0d7b5928-f983-4c75-8382-4e93fdb11eca'],26,,,,,,,,,,,,,,,,West Ham United,40,00:07:26.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34e72426-70d1-45e4-b867-9aac731becdc,1886,,"[101.3, 74.9]",3754244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Mark Byram,3586.0,Right Back,129,West Ham United,40,['48a22887-ab57-4ed6-9a0a-c7543f5ef0f5'],29,,,,,,,,,,,,,,,,West Ham United,40,00:07:29.293,Ball Receipt*,
