50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.708528,,,,,,,,,,,,,,9fa80266-0faa-46f3-8bb3-d5298db729b6,2481,,"[93.9, 57.2]",3754267,67,,,,,0.8913825,,Left Foot,,,,"[106.5, 72.8]",Ground Pass,20.05293,,,Allan Romeo Nyom,3991.0,,,,,,2,Regular Play,Almen Abdi,43081.0,Right Wing,135,Watford,23,['3e8ec66f-db55-4cd4-9389-0ef8a3b436bb'],50,,,,,,,,,,,,,,,,,,Watford,23,00:22:50.063,Pass,
,,,,,,,,,,,,,,,,,0.818658,,,,,,,,,,,,,,25731fd7-3668-4ff8-9c9e-64d5fd57e123,2484,,"[106.5, 72.1]",3754267,67,,,,,-2.2735105,,Right Foot,,,,"[98.2, 62.3]",Ground Pass,12.842507,,,Almen Abdi,43081.0,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,135,Watford,23,['e48b6d7e-4d8c-47d2-9e1c-465ffe3f5357'],53,,,,,,,,,,,,,,,,,,Watford,23,00:22:53.303,Pass,
,,,,,,,,,,,,,,,,,1.132447,,,,,,,,,,,,,,aad7c551-d805-412d-94eb-e4eb0104416c,2487,,"[98.2, 62.3]",3754267,67,,,,,-1.0776434,e824e9e8-d7f0-4f3f-b9ff-afa948c12431,Right Foot,True,,,"[110.4, 39.6]",High Pass,25.77072,,,Odion Jude Ighalo,5458.0,True,,,,,2,Regular Play,Almen Abdi,43081.0,Right Wing,135,Watford,23,['c7707a00-881f-4cee-99b1-92959512efe7'],54,,,,,,,,,,,,,,,,,,Watford,23,00:22:54.202,Pass,
,,,,,,,,,,,,,,,,,3.261725,,,,,,,,,,,,,,eaf00230-dbe3-4042-abfd-bdf5916183b1,2492,,"[7.0, 44.1]",3754267,68,,,,,0.36933365,,Right Foot,,,,"[75.2, 70.5]",High Pass,73.131386,Incomplete,,James McClean,3514.0,,,,,Goal Kick,2,From Goal Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,136,West Bromwich Albion,27,"['ab4d1172-cce9-4b63-abee-159335dcb047', 'd216c49d-1a14-4478-b3bc-817b14a8469d']",41,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:41.677,Pass,
,,,,,,,,,,,,,,,,,0.102331,,,,,,,,,,,,,,ab4d1172-cce9-4b63-abee-159335dcb047,2495,,"[44.9, 9.6]",3754267,68,,,,True,0.1882215,,,,,,"[47.0, 10.0]",Low Pass,2.1377559,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Valon Behrami,5540.0,Left Defensive Midfield,136,West Bromwich Albion,27,"['1607b4b8-423a-404d-b2f3-cbfd598cfda7', '87d8d429-8440-4ba1-a82a-606844e675ed', 'eaf00230-dbe3-4042-abfd-bdf5916183b1']",44,,,,,,,,,,,,,,,,,,Watford,23,00:23:44.939,Pass,True
,,,,,,,,,,,,,,,,,3.46704,,,,,,,,,,,,,,1ab27743-6b9e-4469-8cd5-e4ed6d3a0cfa,2498,,"[53.1, 0.1]",3754267,69,,,,,0.11585812,,,,,,"[76.3, 2.8]",High Pass,23.356585,,,Troy Deeney,3454.0,,,,,Throw-in,2,From Throw In,Ikechi Anya,40118.0,Left Back,137,Watford,23,['f761437a-f7e3-42c4-8f38-81c051285a3c'],4,,,,,,,,,,,,,,,,,,Watford,23,00:24:04.702,Pass,
,,,,,,,,,,,,,,,,,1.783958,,,,,,,,,,,,,,8fbbf91e-c3e5-41ec-9449-b1abd86ca0d8,2502,,"[84.5, 4.6]",3754267,69,,,,,1.5016,d2b69b5e-0d93-477b-9d1b-66a9eca48bb1,Right Foot,,,,"[85.2, 14.7]",Low Pass,10.1242285,,,Odion Jude Ighalo,5458.0,True,,,,,2,From Throw In,Troy Deeney,3454.0,Center Forward,137,Watford,23,['82141de2-b6f2-4b70-961e-796c9ecb120f'],8,,,,,,,,,,,,,,,,,,Watford,23,00:24:08.209,Pass,
,,,,,,,,,,,,,,,,,5.555818,,,,,,,,,,,,,,155ea8be-1b5e-4d3c-83cc-1af785fd0726,2506,,"[11.3, 45.8]",3754267,69,,,,,0.17166814,,Drop Kick,,,,"[75.9, 57.0]",High Pass,65.56371,,,José Salomón Rondón Giménez,4041.0,,,,,,2,From Throw In,Glyn Oliver Myhill,5108.0,Goalkeeper,137,Watford,23,['dc6e619b-9565-42b2-9db7-fbbaf35fc7ab'],22,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:24:22.573,Pass,
,,,,,,,,,,,,,,,,,1.657247,,,,,,,,,,,,,,77397895-1bcb-4214-be67-6ca7b7cdbfb8,2509,,"[75.9, 56.8]",3754267,69,,,,True,-0.0121206185,,,,,,"[92.4, 56.6]",High Pass,16.501211,Incomplete,,Saido Berahino,4630.0,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Left Midfield,137,Watford,23,"['1a796413-e8fc-43f0-b6e6-3ac95d1bb2d8', '2c0059ff-8258-4683-aaa9-d9b0f71d4ef5', 'cb9a5037-3ba5-42e6-a4a5-dfaad6335e3c']",28,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:24:28.129,Pass,True
,,,,,,,,,,,,,,,,,1.414965,,,,,,,,,,,,,,2c0059ff-8258-4683-aaa9-d9b0f71d4ef5,2512,,"[27.7, 23.5]",3754267,69,,,,True,-0.28212374,,,,,,"[34.6, 21.5]",High Pass,7.18401,,,Valon Behrami,5540.0,,,,,Recovery,2,From Throw In,Craig Cathcart,3263.0,Left Center Back,137,Watford,23,"['1d1b4f5a-bcae-4dc1-837d-f7de4e9bb815', '77397895-1bcb-4214-be67-6ca7b7cdbfb8', 'c37ebefe-5171-4d0a-99ae-35dd17813955']",29,,,,,,,,,,,,,,,,,,Watford,23,00:24:29.787,Pass,True
,,,,,,,,,,,,,,,,,1.993869,,,,,,,,,,,,,,31f69316-30f2-44fc-b65d-60f0564341ca,2514,,"[34.8, 21.3]",3754267,69,,,,,0.35551158,,Right Foot,,,,"[55.0, 28.8]",High Pass,21.54739,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,2,From Throw In,Valon Behrami,5540.0,Left Defensive Midfield,137,Watford,23,"['0981b7c7-dad1-43fd-8c84-6e530040d966', '8f015718-4916-4af2-922b-5ae0dc3d1ca2']",31,,,,,,,,,,,,,,,,,,Watford,23,00:24:31.201,Pass,
,,,,,,,,,,,,,,,,,1.305373,,,,,,,,,,,,,,0981b7c7-dad1-43fd-8c84-6e530040d966,2517,,"[65.1, 51.3]",3754267,69,,,,True,0.7052781,,,,,,"[72.5, 57.6]",Low Pass,9.718539,,,Darren Fletcher,4022.0,,,,,Recovery,2,From Throw In,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,137,Watford,23,"['31f69316-30f2-44fc-b65d-60f0564341ca', '65557796-880e-47a5-922f-a978b538f76e', '75984228-d9fa-4622-8403-7f7058981c37']",33,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:24:33.195,Pass,True
,,,,,,,,,,,,,,,,,1.011014,,,,,,,,,,,,,,15af2308-2ea3-4556-8d7f-b54162b3524e,2523,,"[39.9, 17.8]",3754267,69,,,,,0.5901765,,Right Foot,,,,"[50.5, 24.9]",Ground Pass,12.758135,,,Odion Jude Ighalo,5458.0,,,,,Recovery,2,From Throw In,Ikechi Anya,40118.0,Left Back,137,Watford,23,['db131457-8adb-4a5b-b378-d2c0cb8d0937'],36,,,,,,,,,,,,,,,,,,Watford,23,00:24:36.555,Pass,
,,,,,,,,,,,,,,,,,0.582515,,,,,,,,,,,,,,0706b6d0-95eb-4416-a426-bc02da3a7bc1,2526,,"[49.5, 24.3]",3754267,69,,,,,2.127698,,Left Foot,,,,"[46.2, 29.6]",Ground Pass,6.2433963,,,Etienne Capoue,3721.0,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Center Attacking Midfield,137,Watford,23,"['17c000b5-55b5-4879-b762-8c780e6788fe', '1f656b65-c688-4c0e-a3ad-4cd69172f100']",37,,,,,,,,,,,,,,,,,,Watford,23,00:24:37.566,Pass,True
,,,,,,,,,,,,,,,,,2.259276,,,,,,,,,,,,,,dda6e7e9-75f0-4494-b679-3cd0a2270345,2530,,"[47.5, 35.4]",3754267,69,,,,,1.1449926,,Right Foot,,,,"[64.1, 72.0]",Ground Pass,40.188557,,,Allan Romeo Nyom,3991.0,,,,,,2,From Throw In,Etienne Capoue,3721.0,Right Defensive Midfield,137,Watford,23,"['bfb796c8-2eaf-4272-9297-257c56be45d0', 'f48a5222-432f-4255-9c38-76be2d10d66f']",39,,,,,,,,,,,,,,,,,,Watford,23,00:24:39.469,Pass,True
,,,,,,,,,,,,,,,,,1.270256,,,,,,,,,,,,,,fff340ce-dc46-4d2d-a250-f5ef2a24959d,2533,,"[92.6, 61.2]",3754267,69,,,,,-2.051109,,Right Foot,,,,"[86.4, 49.3]",Ground Pass,13.418271,,,Etienne Capoue,3721.0,,,,,,2,From Throw In,Allan Romeo Nyom,3991.0,Right Back,137,Watford,23,['397a1dbd-9c41-4eaf-9da3-e4f2fc27feb1'],48,,,,,,,,,,,,,,,,,,Watford,23,00:24:48.459,Pass,
,,,,,,,,,,,,,,,,,1.73392,,,,,,,,,,,,,,31c1f580-3f0c-43aa-b76c-5a59cc3d0336,2536,,"[87.0, 49.7]",3754267,69,,,,,-1.6563952,,Right Foot,,,,"[84.4, 19.4]",Ground Pass,30.411346,,,Ikechi Anya,40118.0,,,,,,2,From Throw In,Etienne Capoue,3721.0,Right Defensive Midfield,137,Watford,23,['4694ffe7-9af0-4f80-8d54-832c22bfbea0'],51,,,,,,,,,,,,,,,,,,Watford,23,00:24:51.284,Pass,
,,,,,,,,,,,,,,,,,1.125612,,,,,,,,,,,,,,e3e06725-1727-40f5-af09-a5ffc8eecfeb,2539,,"[86.2, 17.1]",3754267,69,,,,,-0.7943265,,Right Foot,,,,"[97.3, 5.8]",Ground Pass,15.839823,,,José Manuel Jurado Marín,6870.0,,,,,,2,From Throw In,Ikechi Anya,40118.0,Left Back,137,Watford,23,['3503e56b-dc92-414a-bc2a-264f79128780'],54,,,,,,,,,,,,,,,,,,Watford,23,00:24:54.072,Pass,
,,,,,,,,,,,,,,,,,2.419784,,,,,,,,,,,,,,38c81501-cf04-4509-a4f1-dcedde4ead48,2542,,"[97.8, 6.6]",3754267,69,,,,,0.5350791,,Right Foot,,,,"[119.9, 19.7]",Ground Pass,25.690855,Out,,Ikechi Anya,40118.0,,,,,,2,From Throw In,José Manuel Jurado Marín,6870.0,Left Wing,137,Watford,23,['d2d6ba39-425c-4dbe-ac49-fa5c9dc6cb67'],55,,,,,,,,,,,,,,,,,,Watford,23,00:24:55.790,Pass,
,,,,,,,,,,,,,,,,,3.12556,,,,,,,,,,,,,,50be35ec-3c32-4e92-8b3d-b224d904398f,2546,,"[7.0, 44.1]",3754267,70,,True,,,0.1878304,,Right Foot,,,,"[77.5, 57.5]",High Pass,71.76218,,,José Salomón Rondón Giménez,4041.0,,,,,Goal Kick,2,From Goal Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,138,West Bromwich Albion,27,['33b66dc3-66a9-4708-9cf3-c1cef6564bd2'],30,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:30.944,Pass,
,,,,,,,,,,,,,,,,,0.818805,,,,,,,,,,,,,,5f49da13-fc60-4c4e-a725-c8793f8d947d,2549,,"[76.3, 57.2]",3754267,70,,,,,2.5012362,,Other,,,,"[71.2, 61.0]",Low Pass,6.3600316,,,Darren Fletcher,4022.0,,,,,,2,From Goal Kick,José Salomón Rondón Giménez,4041.0,Right Center Forward,138,West Bromwich Albion,27,"['c7cbad9d-2442-4a27-a20d-3d339c4a49ff', 'efd1c0dd-6949-4033-9f18-ac87f28f7b1c']",34,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:34.069,Pass,True
,,,,,,,,,,,,,,,,,0.268318,,,,,,,,,,,,,,9ce16da7-b6ee-4f65-86ca-aa8300a11b8c,2553,,"[71.4, 61.0]",3754267,70,,,,,0.16514868,,Right Foot,,,,"[72.6, 61.2]",Low Pass,1.2165525,Unknown,,,,,,,,,2,From Goal Kick,Darren Fletcher,4022.0,Right Defensive Midfield,138,West Bromwich Albion,27,,35,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:35.385,Pass,
,,,,,,,,,,,,,,,,,2.283727,,,,,,,,,,,,,,b4526d54-0f48-49aa-b24b-76f8494b80e5,2556,,"[72.6, 61.2]",3754267,71,,,,,-0.64739215,,Right Foot,,,,"[109.5, 33.3]",High Pass,46.26035,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Darren Fletcher,4022.0,Right Defensive Midfield,139,West Bromwich Albion,27,['4a317c2b-788e-46e1-a167-4a8f953a8ea0'],6,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:06.373,Pass,
,,,,,,,,,,,,,,,,,1.355028,,,,,,,,,,,,,,794a5c5d-ebb1-48f2-b5b8-f756fc4939e1,2560,,"[56.9, 73.7]",3754267,71,,,,,-2.5938528,,Right Foot,,,,"[46.9, 67.6]",Ground Pass,11.713667,,,Etienne Capoue,3721.0,,,,,,2,Regular Play,Almen Abdi,43081.0,Right Wing,140,Watford,23,['458eeafd-9ce8-4926-a3d1-1288888a4185'],16,,,,,,,,,,,,,,,,,,Watford,23,00:26:16.423,Pass,
,,,,,,,,,,,,,,,,,1.257965,,,,,,,,,,,,,,e899f559-d76a-4879-af2f-0a31515d501c,2563,,"[62.9, 60.1]",3754267,71,,,,,-1.9686707,,Right Foot,,,,"[60.0, 53.2]",Ground Pass,7.484651,,,Valon Behrami,5540.0,,,,,,2,Regular Play,Etienne Capoue,3721.0,Right Defensive Midfield,140,Watford,23,['4dd140d0-d0e9-4f80-a3ec-61573f97faec'],23,,,,,,,,,,,,,,,,,,Watford,23,00:26:23.826,Pass,
,,,,,,,,,,,,,,,,,0.68789,,,,,,,,,,,,,,a63c7711-8a13-4560-a33e-93b03cd10654,2566,,"[61.8, 45.6]",3754267,71,,,,,-0.6874467,,Right Foot,,,,"[71.3, 37.8]",Ground Pass,12.291867,,,Etienne Capoue,3721.0,,,,,,2,Regular Play,Valon Behrami,5540.0,Left Defensive Midfield,140,Watford,23,['bdbad8db-8aec-4207-9949-8ece74fc20de'],26,,,,,,,,,,,,,,,,,,Watford,23,00:26:26.926,Pass,
,,,,,,,,,,,,,,,,,1.711585,,,,,,,,,,,,,,2266e218-a6a7-4fba-889a-582691b9601b,2569,,"[70.5, 38.0]",3754267,71,,,,,3.075754,,Right Foot,,,,"[61.4, 38.6]",Ground Pass,9.119759,,,Valon Behrami,5540.0,,,,,,2,Regular Play,Etienne Capoue,3721.0,Right Defensive Midfield,140,Watford,23,['d35bebe9-c732-482d-867b-06806f6c9641'],28,,,,,,,,,,,,,,,,,,Watford,23,00:26:28.736,Pass,
,,,,,,,,,,,,,,,,,0.982618,,,,,,,,,,,,,,b9080600-b991-48ec-a5f1-f1678e76f4ee,2572,,"[55.1, 39.5]",3754267,71,,,,,1.0613587,,Right Foot,,,,"[63.2, 54.0]",Ground Pass,16.609034,,,Almen Abdi,43081.0,,,,,,2,Regular Play,Valon Behrami,5540.0,Left Defensive Midfield,140,Watford,23,['90e57165-4b50-46d2-9625-6140c4526646'],31,,,,,,,,,,,,,,,,,,Watford,23,00:26:31.478,Pass,
,,,,,,,,,,,,,,,,,1.689668,,,,,,,,,,,,,,fb15e5b8-97fb-411c-82a2-140e5e64ee74,2575,,"[62.9, 54.9]",3754267,71,,,,,0.9185618,,Right Foot,,,,"[76.8, 73.1]",Ground Pass,22.900873,,,Allan Romeo Nyom,3991.0,,,,,,2,Regular Play,Almen Abdi,43081.0,Right Wing,140,Watford,23,['59fe1278-d1ac-4887-a6c0-e122a603de49'],33,,,,,,,,,,,,,,,,,,Watford,23,00:26:33.170,Pass,
,,,,,,,,,,,,,,,,,0.813656,,,,,,,,,,,,,,a6919e5f-827f-4d44-95c1-f1f1bb2be52e,2578,,"[92.6, 70.2]",3754267,71,,,,,-2.0344439,,Right Foot,,,,"[89.3, 63.6]",Ground Pass,7.3790245,,,Almen Abdi,43081.0,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,140,Watford,23,['814608d5-c0d8-4294-ad38-5d0922dea799'],38,,,,,,,,,,,,,,,,,,Watford,23,00:26:38.889,Pass,
,,,,,,,,,,,,,,,,,1.97001,,,,,,,,,,,,,,c0333ac3-cbb6-4335-8edf-cb9402bcad9d,2582,,"[91.7, 65.9]",3754267,71,,,,,0.5917762,,Right Foot,,,,"[103.9, 74.1]",Ground Pass,14.69966,,,Allan Romeo Nyom,3991.0,,,,,,2,Regular Play,Almen Abdi,43081.0,Right Wing,140,Watford,23,['e70cdf0f-64d8-4dec-a139-ff120ff9626e'],40,,,,,,,,,,,,,,,,,,Watford,23,00:26:40.823,Pass,
,,,,,,,,,,,,,,,,,1.31604,,,,,,,,,,,,,,05ae4f5c-2b17-4498-b6be-763a8f9e5194,2585,,"[102.4, 69.4]",3754267,71,,,,,-1.3769646,,Left Foot,True,,,"[107.7, 42.4]",High Pass,27.515268,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,140,Watford,23,"['4acf3442-aa71-40aa-9e25-68876686d872', 'b3b98551-f641-4858-8245-2ebf16c5feb6']",45,,,,,,,,,,,,,,,,,,Watford,23,00:26:45.570,Pass,
,,,,,,,,,,,,,,,,,3.830376,,,,,,,,,,,,,,6dc0196e-4d8b-4ec0-93a7-9f229cc8a855,2591,,"[29.6, 54.8]",3754267,72,,,,,0.30587888,,Right Foot,,,,"[92.3, 74.6]",High Pass,65.75204,,,José Salomón Rondón Giménez,4041.0,,,,,Free Kick,2,From Free Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,141,West Bromwich Albion,27,['46a17134-91da-43b3-ba8e-3ced069e2ba2'],5,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:05.793,Pass,
,,,,,,,,,,,,,,,,,1.071126,,,,,,,,,,,,,,9b989a8e-102a-4892-b786-947cc1c4f9e3,2596,,"[29.6, 5.0]",3754267,72,,,,,0.61643636,,Left Foot,,,,"[49.5, 19.1]",High Pass,24.388931,Incomplete,,,,,,,,Recovery,2,From Free Kick,Ikechi Anya,40118.0,Left Back,141,West Bromwich Albion,27,['6afc756d-eedf-4053-8ef7-ba7177fa01e4'],10,,,,,,,,,,,,,,,,,,Watford,23,00:27:10.651,Pass,
,,,,,,,,,,,,,,,,,1.70114,,,,,,,,,,,,,,6afc756d-eedf-4053-8ef7-ba7177fa01e4,2597,,"[70.6, 61.0]",3754267,72,,,,,-0.09756162,,Head,,,,"[94.1, 58.7]",High Pass,23.612286,,,Saido Berahino,4630.0,,,,,Recovery,2,From Free Kick,Darren Fletcher,4022.0,Right Defensive Midfield,141,West Bromwich Albion,27,"['9b989a8e-102a-4892-b786-947cc1c4f9e3', 'd2224421-6a83-4d08-8f9d-d9dc5708ccda']",11,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:11.722,Pass,
,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,2a926386-bdb2-437b-9902-c96c8d8cd833,2602,,"[25.6, 24.5]",3754267,72,,,,,-2.794531,,Right Foot,,,,"[20.9, 22.8]",Low Pass,4.9979997,,,Craig Cathcart,3263.0,,,,,Recovery,2,Regular Play,Sebastian Prödl,3309.0,Right Center Back,142,Watford,23,['334ad72c-c188-4672-a39d-0f2c0d41e640'],14,,,,,,,,,,,,,,,,,,Watford,23,00:27:14.004,Pass,
,,,,,,,,,,,,,,,,,2.976312,,,,,,,,,,,,,,3ad2c7c4-8cd6-44f7-af9d-bcee5401b1a0,2604,,"[20.9, 22.7]",3754267,72,,,,,1.6693135,,Right Foot,,,,"[19.2, 39.9]",Low Pass,17.283808,,,Allan Romeo Nyom,3991.0,,,,,,2,Regular Play,Craig Cathcart,3263.0,Left Center Back,142,Watford,23,['094861c9-4d1d-41fb-9a85-fd2f8d92183a'],14,,,,,,,,,,,,,,,,,,Watford,23,00:27:14.186,Pass,
,,,,,,,,,,,,,,,,,2.765395,,,,,,,,,,,,,,116e72cd-d1c9-43c7-85db-dd6cd437ed16,2607,,"[15.0, 41.3]",3754267,72,,,,,-0.12180072,,Right Foot,,,,"[63.2, 35.4]",High Pass,48.559757,,,Odion Jude Ighalo,5458.0,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,142,Watford,23,['54d05495-60e0-4c77-976e-bc15d378d38b'],17,,,,,,,,,,,,,,,,,,Watford,23,00:27:17.333,Pass,
,,,,,,,,,,,,,,,,,2.959791,,,,,,,,,,,,,,0651c3bb-5bc1-4142-b844-03f0b9815806,2612,,"[54.6, 42.9]",3754267,72,,True,,,1.020772,,Left Foot,,,,"[63.0, 56.6]",Ground Pass,16.070158,,,Darren Fletcher,4022.0,,,,,Free Kick,2,From Free Kick,Jonas Olsson,20527.0,Left Center Back,143,West Bromwich Albion,27,['fe90a65c-56ad-41d2-9195-7a6277b61ff1'],38,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:38.573,Pass,
,,,,,,,,,,,,,,,,,1.045342,,,,,,,,,,,,,,d24434a8-7025-47ce-a358-0d4fd9d11c6e,2615,,"[64.4, 57.2]",3754267,72,,,,,-0.8311179,,Right Foot,,,,"[79.0, 41.2]",Ground Pass,21.6601,Incomplete,,Saido Berahino,4630.0,,,,,,2,From Free Kick,Darren Fletcher,4022.0,Right Defensive Midfield,143,West Bromwich Albion,27,"['213aac9c-8361-4800-8f8f-4548d68b9793', 'd3e87abf-6530-4d98-9d28-fa890de60e8d', 'f6b3407f-3533-49a8-81d6-a48f5fd85560']",42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:42.996,Pass,True
,,,,,,,,,,,,,,,,,1.625326,,,,,,,,,,,,,,124415dd-7a2e-4e42-a851-b57e6d8896a6,2619,,"[50.1, 25.3]",3754267,72,,,,,-1.0092484,,Right Foot,,,,"[63.5, 4.0]",Ground Pass,25.16446,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Valon Behrami,5540.0,Left Defensive Midfield,144,Watford,23,['9ef3f509-7473-406f-ae6b-6ca280793495'],46,,,,,,,,,,,,,,,,,,Watford,23,00:27:46.321,Pass,
,,,,,,,,,,,,,,,,,0.804076,,,,,,,,,,,,,,08394fa1-0210-4714-b86a-b54609d8dd69,2625,,"[72.9, 6.6]",3754267,72,,True,,,-2.9996955,,Right Foot,,,,"[67.3, 5.8]",Ground Pass,5.656854,,,Valon Behrami,5540.0,,,,,Free Kick,2,From Free Kick,Etienne Capoue,3721.0,Right Defensive Midfield,145,Watford,23,['cb66545e-6585-4878-b047-47401f594431'],56,,,,,,,,,,,,,,,,,,Watford,23,00:27:56.121,Pass,
,,,,,,,,,,,,,,,,,1.563852,,,,,,,,,,,,,,938b8f08-2666-4370-bc0f-928546e7dfdc,2627,,"[67.0, 5.8]",3754267,72,,,,,2.4866986,,Right Foot,,,,"[48.9, 19.7]",Ground Pass,22.821482,,,Craig Cathcart,3263.0,,,,,,2,From Free Kick,Valon Behrami,5540.0,Left Defensive Midfield,145,Watford,23,['912217f0-2577-46ff-8a69-99e2a85578b0'],57,,,,,,,,,,,,,,,,,,Watford,23,00:27:57.448,Pass,
,,,,,,,,,,,,,,,,,2.054438,,,,,,,,,,,,,,0affe16f-b5a0-43ff-a0e2-36541aa051bf,2630,,"[49.5, 22.4]",3754267,72,,,,,1.6137806,,Left Foot,,,,"[48.3, 50.3]",Ground Pass,27.925795,,,Sebastian Prödl,3309.0,,,,,,2,From Free Kick,Craig Cathcart,3263.0,Left Center Back,145,Watford,23,['d2ef6fca-862a-4cab-ad14-4be45857c928'],59,,,,,,,,,,,,,,,,,,Watford,23,00:27:59.732,Pass,
,,,,,,,,,,,,,,,,,1.729342,,,,,,,,,,,,,,543fd5b4-191f-4602-b2f5-98929489bb84,2633,,"[56.9, 52.6]",3754267,73,,,,,-1.8347601,,Right Foot,,,,"[49.9, 26.7]",Ground Pass,26.829275,,,Craig Cathcart,3263.0,,,,,,2,From Free Kick,Sebastian Prödl,3309.0,Right Center Back,145,Watford,23,['c509238a-7f3e-4182-9708-fd553dffefb9'],4,,,,,,,,,,,,,,,,,,Watford,23,00:28:04.442,Pass,
,,,,,,,,,,,,,,,,,1.429246,,,,,,,,,,,,,,069ba290-2e87-45b8-8ddf-fb6099c792d5,2635,,"[49.9, 26.7]",3754267,73,,,,,-0.95463216,,Right Foot,,,,"[64.7, 5.8]",Ground Pass,25.609568,,,Ikechi Anya,40118.0,,,,,,2,From Free Kick,Craig Cathcart,3263.0,Left Center Back,145,Watford,23,['0872853c-b3ae-472d-a09f-8befa296ee18'],6,,,,,,,,,,,,,,,,,,Watford,23,00:28:06.172,Pass,
,,,,,,,,,,,,,,,,,1.163716,,,,,,,,,,,,,,37bc3950-19b1-47dc-9d72-519a32a0b938,2638,,"[64.7, 6.9]",3754267,73,,,,,1.5363272,,Right Foot,,,,"[65.3, 24.3]",Ground Pass,17.410341,,,Etienne Capoue,3721.0,,,,,,2,From Free Kick,Ikechi Anya,40118.0,Left Back,145,Watford,23,['b77fde86-9234-47f5-a1b4-be4f38ef6d10'],9,,,,,,,,,,,,,,,,,,Watford,23,00:28:09.936,Pass,
,,,,,,,,,,,,,,,,,1.407922,,,,,,,,,,,,,,4e5e539e-b81a-4b97-972f-cd6aa3d79ccd,2641,,"[61.4, 21.8]",3754267,73,,,,,-3.0654044,,Right Foot,,,,"[48.3, 20.8]",Ground Pass,13.138112,,,Craig Cathcart,3263.0,,,,,,2,From Free Kick,Etienne Capoue,3721.0,Right Defensive Midfield,145,Watford,23,['b2ca17e1-fcf2-44e1-b713-6da7583a5c0e'],12,,,,,,,,,,,,,,,,,,Watford,23,00:28:12.774,Pass,
,,,,,,,,,,,,,,,,,2.962224,,,,,,,,,,,,,,a5a79407-84a3-4125-8367-b61844099a39,2645,,"[50.4, 23.8]",3754267,73,,,,,0.87565506,,Right Foot,,,,"[91.1, 72.6]",High Pass,63.54471,,,Allan Romeo Nyom,3991.0,,True,,,,2,From Free Kick,Craig Cathcart,3263.0,Left Center Back,145,Watford,23,['64eb52cc-e1d3-4899-98e5-582d6e053903'],16,,,,,,,,,,,,,,,,,,Watford,23,00:28:16.126,Pass,
