50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.576807,,,,,,,,,,,,,fc71f1c0-2eea-40b6-9ba4-cb648805c9e5,69,,"[69.3, 23.7]",3754187,1,,,,,2.2362905,,Right Foot,,,,"[54.7, 42.3]",,Ground Pass,,23.645718,,,,Eric Dier,10956.0,,,,,,1,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,5,Tottenham Hotspur,38,"['024bfdb7-5d36-4db7-8d8b-3598cb00dfc0', '5510e2ff-fc21-4fcc-a4e5-396449451142']",16,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:16.848,Pass,True
,,,,,,,,,,,,,,,,,2.279232,,,,,,,,,,,,,0aac816d-345c-4c6f-b023-503646abd1cd,72,,"[54.7, 42.3]",3754187,1,,,,,2.8821433,,Right Foot,,,,"[38.5, 46.6]",,Ground Pass,,16.760967,,,,Toby Alderweireld,20005.0,,,,,,1,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,5,Tottenham Hotspur,38,['3944fcf1-d02c-4faa-b5df-7bbf89fb9ee8'],18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:18.565,Pass,
,,,,,,,,,,,,,,,,,2.511387,,,,,,,,,,,,,86a7d192-361c-4a38-bb3f-ed3fefeb62ec,75,,"[42.5, 54.7]",3754187,1,,,,,0.4888159,,Right Foot,,,,"[88.0, 78.9]",,High Pass,,51.535328,,,,Erik Lamela,3585.0,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,5,Tottenham Hotspur,38,['a3284dee-7d9e-457e-8d21-66152d8bc4ca'],24,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:24.048,Pass,
,,,,,,,,,,,,,,,,,1.315932,,,,,,,,,,,,,7b016f4b-1e16-4e64-8034-289ebe891b5e,77,,"[88.0, 78.9]",3754187,1,,,,,-2.740899,,Head,,,,"[73.6, 72.8]",,Low Pass,,15.638734,,Incomplete,,Kyle Walker,3205.0,,,,,,1,From Free Kick,Erik Lamela,3585.0,Right Wing,5,Tottenham Hotspur,38,"['42ea9746-4e71-4afd-b446-912d5818f962', '4bbda2f8-2383-48d4-b6d0-56ab6e891464']",26,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:26.600,Pass,
,,,,,,,,,,,True,,,,,,1.31522,,,,,,,,,,,,,4bbda2f8-2383-48d4-b6d0-56ab6e891464,80,,"[46.5, 7.3]",3754187,1,,,,,2.694518,,Left Foot,,,,"[39.2, 10.8]",,Ground Pass,,8.095678,,,,Marc Muniesa Martínez,6560.0,,,,,Interception,1,Regular Play,Marko Arnautović,3325.0,Left Wing,6,Stoke City,30,"['66684704-eae4-477a-9440-a7d15111efaf', '7b016f4b-1e16-4e64-8034-289ebe891b5e', 'f2c29d24-a2a2-4985-871d-4aad0b03eb1b']",27,,,,,,,,,,,,,,,,,Stoke City,30,00:01:27.915,Pass,True
,,,,,,,,,,,,,,,,,1.446303,,,,,,,,,,,,,301e13e3-dc2c-49ea-b721-ca2d636f1521,84,,"[40.6, 16.7]",3754187,1,,,,,1.9471662,,Right Foot,,,,"[34.0, 33.4]",,Ground Pass,,17.956892,,,,Glenn Whelan,9625.0,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Back,6,Stoke City,30,"['8000bca8-0ba4-459c-a5fa-531adaadaf53', 'bdfcdf5c-d4f4-4514-a896-00a441aca658']",31,,,,,,,,,,,,,,,,,Stoke City,30,00:01:31.569,Pass,True
,,,,,,,,,,,,,,,,,1.936026,,,,,,,,,,,,,02fd9054-cc23-4ab9-885e-2fc9deb17094,88,,"[34.5, 33.4]",3754187,1,,,,,1.971037,,Left Foot,,,,"[27.9, 49.0]",,Ground Pass,,16.938713,,,,Ryan Shawcross,4035.0,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,6,Stoke City,30,"['015629a6-e120-4133-ac8d-025f15e1fd93', '8f3a0acf-c49c-4bd8-aa41-75404c079af0']",33,,,,,,,,,,,,,,,,,Stoke City,30,00:01:33.615,Pass,True
,,,,,,,,,,,,,,,,,1.466968,,,,,,,,,,,,,dd8b9e8d-7ec1-416a-8fea-b9579b57e0d6,90,,"[27.9, 49.0]",3754187,1,,,,,0.78183943,,Right Foot,,,,"[42.0, 63.0]",,Ground Pass,,19.869827,,,,Geoff Cameron,3480.0,,,,,,1,Regular Play,Ryan Shawcross,4035.0,Right Center Back,6,Stoke City,30,['6f07915d-c7c7-4818-bdbd-bad769e25046'],35,,,,,,,,,,,,,,,,,Stoke City,30,00:01:35.551,Pass,
,,,,,,,,,,,,,,,,,1.378217,,,,,,,,,,,,,688bed46-974a-4360-826b-2b9b30caf7c8,93,,"[42.0, 63.0]",3754187,1,,,,,-1.5707964,,Left Foot,,,,"[42.0, 45.8]",,Ground Pass,,17.2,,,,Glenn Whelan,9625.0,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Back,6,Stoke City,30,['027058e7-a776-4cdf-bbf2-7732563864b2'],37,,,,,,,,,,,,,,,,,Stoke City,30,00:01:37.298,Pass,
,,,,,,,,,,,,,,,,,0.103524,,,,,,,,,,,,,6461bf1c-57ab-4cf7-8443-bbf6aee8085c,97,,"[39.5, 71.9]",3754187,1,,,,,0.41241044,,Right Foot,,,,"[41.1, 72.6]",,Low Pass,,1.7464249,,Incomplete,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,6,Stoke City,30,['14cbb0fe-1c08-4991-85ac-1b7129105031'],40,,,,,,,,,,,,,,,,,Stoke City,30,00:01:40.420,Pass,
,,,,,,,,,,,,,,,,,0.820002,,,,,,,,,,,,,56b8965f-baa0-436d-a75f-6dbcd7d4062a,99,,"[49.6, 80.0]",3754187,1,,,,,-0.45463884,,,,,,"[71.9, 69.1]",,Low Pass,,24.821362,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,Throw-in,1,From Throw In,Geoff Cameron,3480.0,Right Back,7,Stoke City,30,"['7b860d85-c0bb-419d-920e-0e993749e208', 'e0b50265-398a-4f18-ac1c-9d43ffa40a45']",57,,,,,,,,,,,,,,,,,Stoke City,30,00:01:57.357,Pass,
,,,,,,,,,,,,,,,,,1.601116,,,,,,,,,,,,,e0b50265-398a-4f18-ac1c-9d43ffa40a45,101,,"[48.2, 11.0]",3754187,1,,,,,1.3947531,,Right Foot,,,,"[51.9, 31.8]",,High Pass,,21.126524,,,,Erik Lamela,3585.0,,,,,Interception,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,7,Stoke City,30,"['56b8965f-baa0-436d-a75f-6dbcd7d4062a', 'daa6b08f-54d7-48a8-9fc0-3532ffd91d63']",58,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:58.177,Pass,
,,,,,,,,,,,,,,,,,1.328973,,,,,,,,,,,,,525f854f-63ae-4d65-b4f6-4462fe7c4dfb,107,,"[76.9, 28.0]",3754187,2,,,,,0.3560951,,Left Foot,,,,"[109.7, 40.2]",,High Pass,,34.99543,,Incomplete,,Harry Kane,10955.0,,,,,Free Kick,1,From Free Kick,Erik Lamela,3585.0,Right Wing,8,Tottenham Hotspur,38,"['33e592d1-1dba-4bfc-97ad-ef2f5a7e2b2c', '61d0ad3b-710c-409a-83fe-bf4aa90c0cb6']",39,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:39.596,Pass,
,,,,,,,,,,,,,,,,,1.412612,,,,,,,,,,,,,a61d671a-0001-44f6-adc1-3e4654ac2aaf,113,,"[24.8, 3.1]",3754187,2,,,,,1.790648,,Left Foot,,,,"[20.8, 21.0]",,Ground Pass,,18.341482,,,,Philipp Wollscheid,40121.0,,,,,,1,From Free Kick,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,8,Tottenham Hotspur,38,"['c2d29d65-394d-4be3-9336-8d17724be695', 'edd6bc47-a8c1-49ef-9f85-79d8fd3c8a78']",48,,,,,,,,,,,,,,,,,Stoke City,30,00:02:48.028,Pass,True
,,,,,,,,,,,,,,,,,1.235224,,,,,,,,,,,,,229d946d-f7a4-4c8d-81ef-933c2bc3994d,116,,"[22.2, 10.8]",3754187,2,,,,,-0.11809203,,Left Foot,,,,"[39.9, 8.7]",,High Pass,,17.82414,,Incomplete,,,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Left Center Back,8,Tottenham Hotspur,38,['8757f9c7-d7e2-4e94-b751-c9f0f56c0cb6'],50,,,,,,,,,,,,,,,,,Stoke City,30,00:02:50.678,Pass,
,,,,,,,,,,,,,,,,,0.814525,,,,,,,,,,,,,5a0df495-c8cb-4472-a0ca-f18dfe24bcfa,126,,"[71.0, 76.0]",3754187,2,,,,,-1.9704744,,Left Foot,,,,"[66.1, 64.4]",,Ground Pass,,12.592458,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,1,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,8,Tottenham Hotspur,38,['101cf0e1-ba6d-4442-bcfb-f8ca431e22e1'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:55.557,Pass,
