50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa9acf00-7a78-4314-bb2e-71955d05109e,2254,,,"[62.6, 64.8]",3754286,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryan Bennett,9930.0,Right Center Back,147,Norwich City,56,['eacfa35f-0736-4cdf-8cf7-de05d493d611'],29,,,,,,,,,,,,,,,,,Norwich City,56,00:21:29.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b4bb764-7309-45df-9183-4ab7a53c0c70,2257,,,"[49.7, 41.8]",3754286,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,147,Norwich City,56,['af81e07f-6cfd-41c2-897b-9c611024039d'],32,,,,,,,,,,,,,,,,,Norwich City,56,00:21:32.089,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288c974-45b7-4666-b2d7-730c5473224f,2260,,,"[92.7, 49.4]",3754286,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,147,Norwich City,56,['3667aea6-9ecb-4149-a546-086a25aaeb0b'],37,,,,,,,,,,,,,,,,,Norwich City,56,00:21:37.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d5fb042-4708-4501-89ce-3a30ce4ddf9d,2263,,,"[29.8, 22.9]",3754286,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,148,Watford,23,['460967f1-bbe3-475e-873d-890d8e288fbb'],38,,,,,,,,,,,,,,,,,Watford,23,00:21:38.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b1f2cc-1a8b-4548-8b44-63c5753e902e,2266,,,"[28.8, 30.4]",3754286,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Right Defensive Midfield,148,Watford,23,['d4309b42-c2c7-45f4-b2de-d54775483278'],39,,,,,,,,,,,,,,,,,Watford,23,00:21:39.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc07933e-594b-4ffb-bc5c-d9486286fd1c,2269,,,"[67.4, 55.0]",3754286,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,148,Watford,23,['00e3981b-90c1-4a30-a067-ec80af6739db'],43,,,,,,,,,,,,,,,,,Watford,23,00:21:43.160,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b29d9f2-aaca-4f1a-82a1-9caaffd91772,2272,,,"[62.8, 52.3]",3754286,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ikechi Anya,40118.0,Right Midfield,148,Watford,23,['e202f266-e995-470a-a890-660f94fa7c7a'],45,,,,,,,,,,,,,,,,,Watford,23,00:21:45.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e2f3bb-3ecb-4771-979a-bbe6fe50bc88,2274,,,"[71.6, 4.6]",3754286,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Midfield,149,Norwich City,56,['f641cb83-8ffa-4a6f-87f7-b832c69a4da3'],47,,,,,,,,,,,,,,,,,Norwich City,56,00:21:47.598,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc36d5fd-93c8-4c2c-98c4-d2606d846961,2285,,,"[91.7, 22.8]",3754286,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Graham Dorrans,16334.0,Right Center Midfield,150,Norwich City,56,['53f1786c-9c97-4717-8301-3c3e8840a641'],32,,,,,,,,,,,,,,,,,Norwich City,56,00:22:32.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8b12643-b18e-40dd-ac99-e10f0d2317ff,2289,,,"[33.9, 42.8]",3754286,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,151,Watford,23,['80bbe610-ae71-4507-9c11-fe85e72d9739'],34,,,,,,,,,,,,,,,,,Watford,23,00:22:34.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e12ad7c-4d15-42e7-ae79-1cc50a3fe40a,2293,,,"[43.4, 72.9]",3754286,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,151,Watford,23,['6ff301af-d28b-4e20-a44d-107b5c6093d2'],38,,,,,,,,,,,,,,,,,Watford,23,00:22:38.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5fa45c1-d261-407b-89d8-36b34d5f0bd5,2300,,,"[74.6, 74.0]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Etienne Capoue,3721.0,Left Defensive Midfield,152,Watford,23,['d98ba384-6e5b-48b5-a345-47df1071ebb8'],18,,,,,,,,,,,,,,,,,Watford,23,00:23:18.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644733e0-69fc-4587-b94f-d561cc1a8d35,2303,,,"[75.7, 60.2]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Watson,3626.0,Right Defensive Midfield,152,Watford,23,['b7efa07e-00ef-4ba1-b3cd-ec84658415b6'],20,,,,,,,,,,,,,,,,,Watford,23,00:23:20.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2ab63d-ef79-47db-95d9-9ca43f9d57b7,2306,,,"[91.2, 49.4]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Odion Jude Ighalo,5458.0,Right Center Forward,152,Watford,23,['1afd22ac-425e-48ae-af67-d4016061a1f8'],22,,,,,,,,,,,,,,,,,Watford,23,00:23:22.771,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002cff11-e34c-4427-9fe6-5f0264bbb5b5,2309,,,"[95.7, 41.5]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Troy Deeney,3454.0,Left Center Forward,152,Watford,23,['31566f30-e738-4f51-8c0c-055ac90ed0dd'],23,,,,,,,,,,,,,,,,,Watford,23,00:23:23.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88d686f9-1626-4be2-a538-21252d2349b7,2314,,,"[38.9, 30.4]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,152,Watford,23,['b48b8a6f-af0f-46c8-9a7b-931382647f3e'],30,,,,,,,,,,,,,,,,,Watford,23,00:23:30.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9455268c-7dfb-4d34-b6d8-7e0ac6d90477,2317,,,"[54.7, 30.7]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Jurado Marín,6870.0,Left Midfield,152,Watford,23,['3bc63df0-2615-4ce0-8077-15f7f5568628'],33,,,,,,,,,,,,,,,,,Watford,23,00:23:33.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ad0b415-a2d8-4846-b32c-2b0f42dc601f,2320,,,"[54.7, 40.2]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Watson,3626.0,Right Defensive Midfield,152,Watford,23,['8353ca8f-7a6a-41f1-b06f-4bca18a3ef2e'],35,,,,,,,,,,,,,,,,,Watford,23,00:23:35.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e75578ff-ffab-4243-b29a-ec17724b0d0b,2323,,,"[40.0, 43.3]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Craig Cathcart,3263.0,Right Center Back,152,Watford,23,['fe6ea010-f44b-4659-9d4a-6abf19830dac'],37,,,,,,,,,,,,,,,,,Watford,23,00:23:37.072,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0592995d-de54-480b-bcfd-55f79a644b5f,2326,,,"[95.9, 65.2]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ikechi Anya,40118.0,Right Midfield,152,Watford,23,['411ef430-ab07-49e2-acba-b796ff1e1285'],41,,,,,,,,,,,,,,,,,Watford,23,00:23:41.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6eacadc-076f-45b9-9928-fcd9b18f9341,2328,,,"[36.2, 6.6]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Midfield,153,Norwich City,56,['31134570-688d-443a-a93b-3e906a005f2e'],44,,,,,,,,,,,,,,,,,Norwich City,56,00:23:44.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404197d-70b3-43f6-bb48-aec33d7b5ca6,2331,,,"[46.8, 18.0]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,153,Norwich City,56,['19aab0e3-e0f9-40fe-b988-5d45942982a0'],46,,,,,,,,,,,,,,,,,Norwich City,56,00:23:46.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec25fa0c-5956-4160-a9a9-28d0c6fed9d7,2334,,,"[79.3, 23.6]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,153,Norwich City,56,['cb638975-de8a-4dff-86df-7ce83430e7c7'],51,,,,,,,,,,,,,,,,,Norwich City,56,00:23:51.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1764340-23f4-43ff-9952-5fdc3994f9df,2337,,,"[95.9, 2.7]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Olsson,3576.0,Left Back,153,Norwich City,56,['b485aa33-6de1-4350-b9ae-9e1a9632ff39'],53,,,,,,,,,,,,,,,,,Norwich City,56,00:23:53.842,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cfc4b61-0e4e-4cdc-b094-b3c5f5b7f716,2340,,,"[110.7, 35.5]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Center Forward,153,Norwich City,56,['322ab5d1-cdac-4e8c-b092-10a20f75f0c4'],56,,,,,,,,,,,,,,,,,Norwich City,56,00:23:56.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231483f-4f0d-42d4-835e-65e0f4e2f0f0,2342,,,"[19.2, 58.2]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Etienne Capoue,3721.0,Left Defensive Midfield,154,Watford,23,['ecc6ba49-37c5-41ff-a93c-58e067e1b23b'],56,,,,,,,,,,,,,,,,,Watford,23,00:23:56.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdd6b01a-ad82-4f79-985c-bdc13748c412,2345,,,"[26.6, 69.2]",3754286,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ikechi Anya,40118.0,Right Midfield,154,Watford,23,['5f30d35e-44f0-4b88-b168-8e9694f34d9f'],59,,,,,,,,,,,,,,,,,Watford,23,00:23:59.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8007d7ca-2e7e-4c88-b657-3ba241988fa5,2348,,,"[25.2, 57.7]",3754286,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Etienne Capoue,3721.0,Left Defensive Midfield,154,Watford,23,['1e10b523-4332-4c10-be7f-009e4c590469'],0,,,,,,,,,,,,,,,,,Watford,23,00:24:00.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4446a6e5-f198-4953-be31-ca7e6d4adb41,2351,,,"[40.8, 74.7]",3754286,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ikechi Anya,40118.0,Right Midfield,154,Watford,23,['d4ec0603-6bdf-466d-9439-55eab8e9c4ff'],1,,,,,,,,,,,,,,,,,Watford,23,00:24:01.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791a944d-8d6d-4187-88f7-b74f1e5ea60c,2354,,,"[85.9, 26.1]",3754286,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,154,Watford,23,['4d11d298-1143-41a3-b4cc-f366c14d5955'],8,,,,,,,,,,,,,,,,,Watford,23,00:24:08.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae9f028-fd28-46ef-9c55-bc8d72266e76,2357,,,"[70.3, 4.0]",3754286,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,154,Watford,23,['6746d65c-4e50-405d-a434-11c305986689'],14,,,,,,,,,,,,,,,,,Watford,23,00:24:14.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de7e650a-eddc-43e4-9c76-c6f0f1657152,2362,,,"[49.5, 72.7]",3754286,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Howson,9578.0,Left Center Midfield,155,Norwich City,56,['c3d8caee-c0fb-483e-8603-377f73bb6faf'],32,,,,,,,,,,,,,,,,,Norwich City,56,00:24:32.574,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740e9d5b-5072-4981-9264-f8d27e009c93,2365,,,"[46.3, 4.5]",3754286,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Right Center Forward,156,Watford,23,['b6f23e9d-320d-4439-9128-a1ef5cd4ccf4'],8,,,,,,,,,,,,,,,,,Watford,23,00:25:08.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe3737ed-d18c-4907-b5ca-39526f37eabd,2368,,,"[50.3, 4.3]",3754286,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,157,Watford,23,['d6b1d0f8-8108-474a-a5dd-d64d80bbf469'],28,,,,,,,,,,,,,,,,,Watford,23,00:25:28.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7f62223-b9bf-4a24-9a3a-80f539d94379,2376,,,"[82.7, 38.4]",3754286,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dieumerci Mbokani Bezua,23663.0,Right Midfield,158,Norwich City,56,"['6d9e74ab-44e3-41c2-95b6-4147e31e3393', 'c05d19e3-cb06-4e39-88a7-5dc4f17678a1']",31,,,,,,,,,,,,,,,,,Norwich City,56,00:25:31.800,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400da227-e3ac-4dfd-bb1d-4a732bfe3963,2380,,,"[80.3, 17.8]",3754286,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Olsson,3576.0,Left Back,158,Norwich City,56,['a51682ee-83a7-4071-b826-e72acc2073fb'],38,,,,,,,,,,,,,,,,,Norwich City,56,00:25:38.328,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4f6a989-cdaf-48fb-9641-ba307d02a5a7,2383,,,"[106.2, 45.4]",3754286,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Center Forward,158,Norwich City,56,['32e32e5b-f815-4380-ae4f-ded968164fb2'],41,,,,,,,,,,,,,,,,,Norwich City,56,00:25:41.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f21d82c7-03ef-4676-a679-0221babe48bc,2385,,,"[72.2, 8.6]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Troy Deeney,3454.0,Left Center Forward,159,Watford,23,['48937326-54a6-41f4-bfce-61e94a132b3d'],12,,,,,,,,,,,,,,,,,Watford,23,00:26:12.294,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03863c77-da25-4bcb-95b6-caa89c8a6b79,2387,,,"[86.3, 26.8]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Odion Jude Ighalo,5458.0,Right Center Forward,159,Watford,23,['cecf84f1-754d-479d-bcd3-6ceffb8815de'],14,,,,,,,,,,,,,,,,,Watford,23,00:26:14.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4863e2c-816b-420f-8d0d-29f92d35d3e1,2389,,,"[42.1, 55.0]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Banor Tettey,9463.0,Center Defensive Midfield,160,Norwich City,56,['3ed24a2f-94cb-4a1d-9a1c-a0059fb8b8e0'],15,,,,,,,,,,,,,,,,,Norwich City,56,00:26:15.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559fc01-fc5e-4ae3-854c-4abf7ebe52d8,2393,,,"[43.4, 74.6]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andre Wisdom,4808.0,Right Back,160,Norwich City,56,['c6eb4c35-1535-4825-8d29-384e0b4271b4'],18,,,,,,,,,,,,,,,,,Norwich City,56,00:26:18.805,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30530857-267d-4f8c-b74f-a103fea9c7b1,2396,,,"[45.3, 55.5]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Banor Tettey,9463.0,Center Defensive Midfield,160,Norwich City,56,['be8d688a-61f6-4c55-9ecc-b0cfe5d41e14'],20,,,,,,,,,,,,,,,,,Norwich City,56,00:26:20.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34640fb0-5ce7-4213-959b-b9333aef7389,2399,,,"[26.8, 67.7]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryan Bennett,9930.0,Right Center Back,161,Norwich City,56,['75519ffe-1761-42c7-bb5a-a414e25d937e'],30,,,,,,,,,,,,,,,,,Norwich City,56,00:26:30.280,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22541333-194c-4dd5-a5b2-7f97b2628feb,2402,,,"[99.7, 71.3]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,161,Norwich City,56,['a91d7065-4087-41fb-88c8-db5eba450ef3'],38,,,,,,,,,,,,,,,,,Norwich City,56,00:26:38.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184861d4-41da-4716-a55e-c3b7bc3f586b,2408,,,"[76.4, 74.6]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andre Wisdom,4808.0,Right Back,161,Norwich City,56,['bb47059b-bc8c-40b2-9f2e-4375c195ca62'],45,,,,,,,,,,,,,,,,,Norwich City,56,00:26:45.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a6ac157-57ce-40f6-adaa-a0e9f42e1f62,2410,,,"[75.3, 67.2]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Center Defensive Midfield,161,Norwich City,56,['010446cf-4d37-4bf2-811e-1a6f0010028c'],46,,,,,,,,,,,,,,,,,Norwich City,56,00:26:46.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34d5ba29-37f2-4b69-a415-a14014a6058c,2414,,,"[44.8, 17.2]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Olsson,3576.0,Left Back,161,Norwich City,56,['df1339e9-b3e3-4abe-a004-dba9ea62d22e'],52,,,,,,,,,,,,,,,,,Norwich City,56,00:26:52.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783f1134-75d2-4fdb-bb20-15e1a95939c6,2417,,,"[56.1, 21.9]",3754286,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,161,Norwich City,56,['1da1dd8b-d3ca-4da4-be97-0e9234eab7a8'],58,,,,,,,,,,,,,,,,,Norwich City,56,00:26:58.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d1a625-c758-4c00-aaa1-f44ba64e9ab2,2420,,,"[38.9, 11.4]",3754286,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Olsson,3576.0,Left Back,161,Norwich City,56,['a448f5b3-7baf-4c67-a143-5dcb8dc0f6b0'],1,,,,,,,,,,,,,,,,,Norwich City,56,00:27:01.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1c8eeea-70e7-4b7e-af45-a0b5903f3ff2,2423,,,"[15.1, 33.9]",3754286,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Declan Rudd,9014.0,Goalkeeper,161,Norwich City,56,['5ecfe8fe-8fa5-4bdb-aef3-21686c1358ea'],3,,,,,,,,,,,,,,,,,Norwich City,56,00:27:03.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a109c679-e122-41b9-9250-b78cadd49839,2425,,,"[88.6, 24.6]",3754286,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Midfield,161,Norwich City,56,['b0854432-cf86-4a76-afc1-d6b1f3195e34'],7,,,,,,,,,,,,,,,,,Norwich City,56,00:27:07.257,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fc3de75-810e-4a63-8212-54150e080b7b,2430,,,"[88.0, 38.1]",3754286,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,162,Watford,23,['cd3fd3ba-4caa-4a74-b621-34f2ee829ed5'],27,,,,,,,,,,,,,,,,,Watford,23,00:27:27.956,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6872a60c-bb30-43a0-94a3-055a82082b01,2432,,,"[47.7, 31.5]",3754286,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,162,Watford,23,['aff716f2-78a3-4ae5-aa37-0eb912a7f168'],29,,,,,,,,,,,,,,,,,Norwich City,56,00:27:29.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d8d30be-8eaa-4799-aeb7-b5574b081e3c,2434,,,"[83.0, 22.2]",3754286,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,162,Watford,23,['70b2e53a-22f1-46c3-ab7b-ac78303029c3'],30,,,,,,,,,,,,,,,,,Watford,23,00:27:30.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39cdae81-8d5c-4cdf-bc9a-414c89f5457f,2438,,,"[114.1, 33.0]",3754286,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,162,Watford,23,"['c7ca5fdc-87a8-4568-bcd8-f10711a82fcc', 'd9d5404f-b0b2-4333-b24b-e7751fe061b2']",36,,,,,,,,,,,,,,,,,Watford,23,00:27:36.933,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327ff9d6-9a24-4ed2-b15a-1ace4fa37230,2444,,,"[66.4, 22.8]",3754286,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dieumerci Mbokani Bezua,23663.0,Right Midfield,163,Norwich City,56,['bcedb32b-b6bd-4d42-a4c9-7c603951c38d'],28,,,,,,,,,,,,,,,,,Norwich City,56,00:28:28.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5e5a1e-8386-4f0d-8905-330e060d9815,2447,,,"[56.3, 28.8]",3754286,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexander Banor Tettey,9463.0,Center Defensive Midfield,163,Norwich City,56,['ec6969ea-d3e3-47ba-a378-0f99bd22f473'],29,,,,,,,,,,,,,,,,,Norwich City,56,00:28:29.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a386f1a-55e0-40df-bb7d-ce8e240d36d3,2449,,,"[56.1, 16.7]",3754286,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Olsson,3576.0,Left Back,163,Norwich City,56,['4b56ebab-f423-457c-9b1a-0ffeb61f32aa'],31,,,,,,,,,,,,,,,,,Norwich City,56,00:28:31.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc9c07ba-0965-4169-aa9a-b23b0b49e43d,2452,,,"[38.6, 21.9]",3754286,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,163,Norwich City,56,['26b92e31-6c3d-456e-81eb-3d7bddcb9ab4'],33,,,,,,,,,,,,,,,,,Norwich City,56,00:28:33.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ad7e4e-3cad-4a8e-922e-ad46ebcf15b7,2455,,,"[82.4, 0.8]",3754286,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Brady,10967.0,Left Midfield,163,Norwich City,56,['310e5205-83e8-4906-bbca-6c1a78b32808'],37,,,,,,,,,,,,,,,,,Norwich City,56,00:28:37.338,Ball Receipt*,
