ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[64.2, 63.7]",,,,,,,,,,,,1.755532,,,,,,,,,,,,,,35824935-1208-4af0-b01e-ab72e58f0fd0,380,,"[63.8, 66.3]",3753994,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,27,Southampton,25,"['d5e82993-19a9-497c-b8f1-178c6d321f6d', 'd615670b-a79a-48ac-8f48-f2bac0d4bce6']",21,,,,,,,,,,,,,,,,Southampton,25,00:10:21.562,Carry,
,,,"[91.6, 59.0]",,,,,,,,,,,,0.879504,,,,,,,,,,,,,,29698cf4-e84f-4ce4-94bd-c04e4ca8f5ac,386,,"[91.8, 59.0]",3753994,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,27,Southampton,25,"['9ee4f984-49f5-4d3a-a377-b72eeb417efa', 'e0860a8f-c14d-46e2-b64e-f3cc2f318bfb']",26,,,,,,,,,,,,,,,,Southampton,25,00:10:26.666,Carry,
,,,"[99.9, 67.8]",,,,,,,,,,,,1.447359,,,,,,,,,,,,,,6710f6fa-9f3c-4048-b809-ec454f0847c5,389,,"[96.7, 67.3]",3753994,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shane Long,3842.0,Center Forward,27,Southampton,25,"['124c9c8d-2891-4d6a-8863-ed62a94daef9', '7b72dfeb-fb39-4df6-9eb5-a715319e6167']",28,,,,,,,,,,,,,,,,Southampton,25,00:10:28.278,Carry,
,,,"[79.6, 33.8]",,,,,,,,,,,,2.578368,,,,,,,,,,,,,,39c6cedb-3bd7-46ec-825b-93d1ce5c5d67,394,,"[83.0, 46.8]",3753994,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,27,Southampton,25,"['143c38a2-1e19-49fe-8be5-a948cdd00e6d', '7dd1d11a-7dde-4c38-abea-a70fb7bf59ac']",33,,,,,,,,,,,,,,,,Southampton,25,00:10:33.267,Carry,
,,,"[91.8, 24.1]",,,,,,,,,,,,0.956452,,,,,,,,,,,,,,cad0d44a-7a28-4d31-80ca-8711df2ca54f,397,,"[91.8, 24.1]",3753994,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,27,Southampton,25,"['7535b011-709e-43cb-9c87-3c43bfcc5a57', 'c6fd6c70-5691-4d09-a130-94f80be29b37']",36,,,,,,,,,,,,,,,,Southampton,25,00:10:36.947,Carry,
,,,"[79.6, 22.4]",,,,,,,,,,,,1.618145,,,,,,,,,,,,,,5d37f62c-afd2-4bb1-8ecc-4a4ed5439232,400,,"[79.8, 22.6]",3753994,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,27,Southampton,25,"['611eae46-e022-422c-bc64-b023430c0bb0', 'cbea92d6-72e2-4e13-aea4-166138cedbec']",38,,,,,,,,,,,,,,,,Southampton,25,00:10:38.764,Carry,
,,,"[83.9, 65.2]",,,,,,,,,,,,2.197723,,,,,,,,,,,,,,e6efa64c-9944-4a48-a8fa-4d54e3faf825,403,,"[83.0, 69.0]",3753994,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rhu-endly Martina,3590.0,Right Back,27,Southampton,25,"['298dccd7-023d-44e7-bc72-0b9100a95ff5', '70f214bc-9708-4296-b2a2-d83f423f6310']",42,,,,,,,,,,,,,,,,Southampton,25,00:10:42.559,Carry,
,,,"[110.2, 62.2]",,,,,,,,,,,,2.204711,,,,,,,,,,,,,,acbd6f3f-d5ee-4b7a-99db-a3c389dcc06d,407,,"[109.3, 61.3]",3753994,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,27,Southampton,25,"['5c4a4896-4234-46e3-994e-ff984e2543ef', '882adac7-e181-4a8f-8a64-0d2a31d432b5', 'dad6ea66-e9ff-48f5-a553-950fa287e4c9']",46,,,,,,,,,,,,,,,,Southampton,25,00:10:46.790,Carry,True
,,,"[106.4, 57.3]",,,,,,,,,,,,1.721693,,,,,,,,,,,,,,3b9506e2-8692-4e23-aeac-604bd714ac2e,410,,"[101.0, 56.9]",3753994,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,27,Southampton,25,"['5d87f5a8-ffc5-4434-a5a5-4b7be4e8ffaf', '6dd40d4e-68d5-48cc-abcc-d41d0b598301', 'e908ea75-e983-46bf-a671-88cdf812155d']",50,,,,,,,,,,,,,,,,Southampton,25,00:10:50.243,Carry,True
,,,"[115.3, 74.2]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,0ff9592e-a34f-4b9f-8406-e14217eba9e6,420,,"[114.7, 74.2]",3753994,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,28,Southampton,25,"['3da47285-227c-4e7b-ac02-b517b89042a2', '56a29db4-a90d-435b-9674-00ab0876b311', '8f5f46da-0d9d-408e-ab1b-3424ae567264']",10,,,,,,,,,,,,,,,,Southampton,25,00:11:10.413,Carry,True
,,,"[103.6, 76.1]",,,,,,,,,,,,2.512763,,,,,,,,,,,,,,12bba9b6-af90-46d8-8981-dd4d4d31f86e,423,,"[105.9, 76.1]",3753994,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,28,Southampton,25,"['358884b3-184e-416a-9ee9-753ddd84e172', '4e62f61f-e692-4c7a-8402-e88ab62f569c']",11,,,,,,,,,,,,,,,,Southampton,25,00:11:11.503,Carry,
,,,"[78.5, 73.7]",,,,,,,,,,,,0.790612,,,,,,,,,,,,,,c93754ce-fd3d-41d7-b0f2-7ccfaf7df973,426,,"[81.1, 75.7]",3753994,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oriol Romeu Vidal,3272.0,Right Center Midfield,28,Southampton,25,"['41f42032-9c24-4d47-92f5-156080b3dff5', '6b5ad247-297f-4f46-aed9-f3fb7de92a3f']",15,,,,,,,,,,,,,,,,Southampton,25,00:11:15.765,Carry,
,,,"[67.0, 74.2]",,,,,,,,,,,,4.71233,,,,,,,,,,,,,,a3c5600a-787b-410f-9b4b-5d5c8b61028e,429,,"[49.0, 64.8]",3753994,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,28,Southampton,25,"['00522560-a60c-46f9-8608-6270f03c5b05', '5c6e353f-a57b-482b-b5aa-c1786a86ebf2', '75302cef-a2b8-428f-8dd9-7b32b1310dd7']",18,,,,,,,,,,,,,,,,Southampton,25,00:11:18.326,Carry,True
,,,"[108.9, 72.7]",,,,,,,,,,,,0.22854,,,,,,,,,,,,,,84cb9b57-30d3-4235-babc-db857a6f14e0,433,,"[108.9, 72.7]",3753994,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,28,Southampton,25,"['5cec7adf-977c-42a1-a7e6-691d9521e64e', 'f1bfe9f0-d163-47cb-ad7e-c4f7698c6154']",27,,,,,,,,,,,,,,,,Southampton,25,00:11:27.140,Carry,
,,,"[113.8, 68.4]",,,,,,,,,,,,1.681711,,,,,,,,,,,,,,0102cd9f-062c-4431-9c16-c3307bd17014,439,,"[114.5, 68.4]",3753994,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,29,Southampton,25,"['0f988989-fc7f-4a9a-967c-2353626d6977', '64b31759-d0d2-41dd-b8ce-cdb623e95ca5']",52,,,,,,,,,,,,,,,,Southampton,25,00:11:52.052,Carry,
,,,"[102.3, 73.7]",,,,,,,,,,,,0.762922,,,,,,,,,,,,,,a833e761-077c-43fe-b3fd-3e6472125153,442,,"[105.3, 74.0]",3753994,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,29,Southampton,25,"['31705dd4-41a9-4b27-be95-fa7249c78091', '3c41a9aa-73a0-49c6-a7cb-52e862086dac', '45f7902d-040b-49d3-9352-f4807ccb3cd2']",55,,,,,,,,,,,,,,,,Southampton,25,00:11:55.226,Carry,True
,,,"[90.1, 41.0]",,,,,,,,,,,,2.958489,,,,,,,,,,,,,,ce1c8ede-b4bc-4724-9775-09291e117a47,446,,"[93.7, 52.4]",3753994,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Wanyama,3098.0,Left Center Midfield,29,Southampton,25,"['2d451914-dc23-4182-bfa8-b87f51217222', 'afe7ef94-321f-4d0f-aa5f-2c4b7dad7703', 'ed4368da-3c68-437a-8d09-98da826ed86e']",57,,,,,,,,,,,,,,,,Southampton,25,00:11:57.637,Carry,True
,,,"[93.3, 51.3]",,,,,,,,,,,,2.4024,,,,,,,,,,,,,,8e91e958-d0e1-444a-ab62-d50c48769c4c,451,,"[92.7, 50.4]",3753994,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,29,Southampton,25,"['26a7377a-dfa1-467e-8b94-2b7f1c05d189', '7c7cac02-502b-473e-ae43-ce75938424a6', 'e7b9c869-f2b3-434f-8476-fd1f1a2b6ee6']",1,,,,,,,,,,,,,,,,Southampton,25,00:12:01.510,Carry,True
,,,"[95.9, 60.7]",,,,,,,,,,,,2.331258,,,,,,,,,,,,,,b142485c-7a05-4154-8ed5-eae05a9c701c,455,,"[95.7, 61.3]",3753994,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,29,Southampton,25,"['e8036f93-83a4-46fa-af61-44e18e60180a', 'f5f8c016-4fd7-4118-a503-a18d812ed0a5']",5,,,,,,,,,,,,,,,,Southampton,25,00:12:05.099,Carry,
,,,"[99.5, 47.9]",,,,,,,,,,,,0.91846,,,,,,,,,,,,,,5a19495d-f7d4-4841-84ae-f5902f4ce65f,458,,"[105.5, 45.9]",3753994,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,29,Southampton,25,"['6a39a85a-bc14-4723-9354-a5d06d8cd850', 'b94c6fe7-789f-4c08-b795-28e35a02cce8']",8,,,,,,,,,,,,,,,,Southampton,25,00:12:08.153,Carry,
,,,"[73.6, 74.8]",,,,,,,,,,,,1.193773,,,,,,,,,,,,,,61650375-c6c5-4053-93c5-d5ed8f3b6355,469,,"[74.9, 72.4]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jason Puncheon,19688.0,Right Midfield,31,Crystal Palace,31,"['509b9d7a-dec0-4ce3-99a3-99e27e90f26d', '51d6d5ca-bf89-4ced-9fd8-c0df74a89d2f', '6b35def4-329f-46bb-b5b1-a3509986d8f4', '6cf66c7a-b548-4228-8bea-bac2e294f4f1']",6,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:06.016,Carry,True
,,,"[65.1, 75.2]",,,,,,,,,,,,0.806058,,,,,,,,,,,,,,036ea12d-6235-4c69-bbd1-6b344dc3bc79,474,,"[64.0, 74.4]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,31,Crystal Palace,31,"['371fd6aa-8c0f-49c8-984c-9067d2e22752', '3889ef2f-1c37-42a5-a2ca-cee57f257628', 'c80b66b8-4a95-4e4a-87b3-f75debd6eb87']",8,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:08.011,Carry,True
,,,"[43.2, 9.8]",,,,,,,,,,,,0.062456,,,,,,,,,,,,,,ebd20949-5cfd-4567-9878-4897a6abd653,478,,"[45.0, 8.7]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,32,Southampton,25,"['8929efd4-d090-48a0-bb3d-6498f7107711', 'fbd7ad8d-1595-4750-9516-9f89d68a30b4']",28,,,,,,,,,,,,,,,,Southampton,25,00:13:28.107,Carry,
,,,"[49.9, 4.7]",,,,,,,,,,,,0.030004,,,,,,,,,,,,,,e38cbb92-12fd-4b6d-9d3f-e4dccc39ff52,482,,"[48.4, 5.5]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,32,Southampton,25,"['1f8f4bc3-243b-4e3c-80bc-883f12ab8846', '4a9a8021-9763-4f36-8b4b-69dc1293e97a', 'e07f1c25-5ba3-4bf4-a2a7-4e0a05b373b4']",28,,,,,,,,,,,,,,,,Southampton,25,00:13:28.798,Carry,True
,,,"[42.2, 8.5]",,,,,,,,,,,,1.063625,,,,,,,,,,,,,,7d6e9843-ba2e-43e4-96e6-7859edc900a8,485,,"[42.2, 8.5]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,32,Southampton,25,"['cbec1cc2-3505-41c1-8b97-bf72bc171307', 'fd3bcb6f-3b76-4773-b098-587983d11ed8']",29,,,,,,,,,,,,,,,,Southampton,25,00:13:29.295,Carry,
,,,"[37.7, 31.0]",,,,,,,,,,,,0.830041,,,,,,,,,,,,,,e598f24a-61cb-42da-8980-91a7efd57f76,489,,"[37.0, 26.7]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oriol Romeu Vidal,3272.0,Right Center Midfield,32,Southampton,25,"['087b8115-34a1-4279-a94c-7d04af17f798', 'c7cf86db-15c4-4587-8083-7c68493fc199', 'd63f5971-a0ec-47d9-b064-c93c4b4a1c1e']",31,,,,,,,,,,,,,,,,Southampton,25,00:13:31.504,Carry,True
,,,"[54.8, 70.1]",,,,,,,,,,,,2.288185,,,,,,,,,,,,,,d6a4bcbe-7558-473d-8476-2be0c2b97818,492,,"[49.0, 67.8]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,32,Southampton,25,"['2ec46f2b-e4c4-4165-9002-6a1bc2adb270', 'dcd87150-1fc3-4735-be68-e6a2ef1fdd41']",34,,,,,,,,,,,,,,,,Southampton,25,00:13:34.502,Carry,
,,,"[82.0, 60.1]",,,,,,,,,,,,4.118912,,,,,,,,,,,,,,1241353f-a1a3-4efe-bfea-e77ba7b10f34,495,,"[74.3, 76.5]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,32,Southampton,25,"['8a9577f7-e6c9-41ea-8f85-0bac6a7c6e8a', 'ca396813-f882-49c7-8016-75f9ab062b44']",37,,,,,,,,,,,,,,,,Southampton,25,00:13:37.907,Carry,
,,,"[83.2, 38.9]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,f1d00196-e8f9-4172-8180-29926a2a1fc8,498,,"[83.2, 38.9]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,32,Southampton,25,"['7696433f-6a85-4302-9f9f-d2ed6cc5bdf3', 'd06381b6-11f5-449b-bbac-10e9e08d1c53']",43,,,,,,,,,,,,,,,,Southampton,25,00:13:43.220,Carry,
,,,"[78.8, 36.1]",,,,,,,,,,,,1.497594,,,,,,,,,,,,,,845b9cce-6734-4710-9333-3875ff9e39b4,501,,"[77.3, 45.9]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Wanyama,3098.0,Left Center Midfield,32,Southampton,25,"['a01048e0-6cf5-43fb-84dd-32ef021a3622', 'd7859fd0-1b23-4ec1-b8ad-6ccc17f9f25f']",44,,,,,,,,,,,,,,,,Southampton,25,00:13:44.795,Carry,
,,,"[84.1, 24.3]",,,,,,,,,,,,2.958953,,,,,,,,,,,,,,bc4fd596-e7c2-40b4-8aa1-d41a89c33843,504,,"[84.1, 24.3]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,32,Southampton,25,"['12cf1de1-341d-4906-86f4-52115f743c3e', 'f7f345f0-c4f6-4339-8d05-ea4a5bb2a9ac']",47,,,,,,,,,,,,,,,,Southampton,25,00:13:47.445,Carry,
,,,"[90.3, 46.8]",,,,,,,,,,,,0.809995,,,,,,,,,,,,,,4555a1ac-3e27-4766-bee3-2a14eda3b9d5,508,,"[91.4, 43.6]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shane Long,3842.0,Center Forward,32,Southampton,25,"['187ded70-9bab-4933-979d-a937c466e5c1', '4adc9f8a-596f-4ad4-8668-6643f7f67c38', 'a8541fa8-e996-4783-bc46-24bcc06fa1a7']",51,,,,,,,,,,,,,,,,Southampton,25,00:13:51.670,Carry,True
,,,"[101.2, 71.0]",,,,,,,,,,,,1.509729,,,,,,,,,,,,,,125991e9-e010-4cb2-84cf-2ce89a012588,511,,"[95.0, 70.3]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,32,Southampton,25,"['8020e4ca-ea03-427c-be39-9e9cfd7f5f48', '85ded18c-03b4-43c7-9749-97285fad8e69']",54,,,,,,,,,,,,,,,,Southampton,25,00:13:54.511,Carry,
,,,"[107.6, 71.0]",,,,,,,,,,,,7.056155,,,,,,,,,,,,,,ff273f27-73ca-4012-8b71-b1bc0aefdf42,514,,"[110.6, 74.4]",3753994,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,32,Southampton,25,"['45f5210e-43ec-4bfd-a2af-9ff23b6e5016', '86b5a6a8-0ace-4bf7-8f62-ea7da26228df', 'd1628e46-18be-4a33-a08f-fd77263ecd58']",57,,,,,,,,,,,,,,,,Southampton,25,00:13:57.380,Carry,True
,,,"[95.2, 56.2]",,,,,,,,,,,,1.871467,,,,,,,,,,,,,,f9d400e1-0935-4fe4-8802-e060826bf288,518,,"[96.1, 56.6]",3753994,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,32,Southampton,25,"['3575d63a-0dc7-4aa6-abaf-809c444bf89e', '5651127c-0c76-4e8e-a31c-a74166190514', 'ca8306c2-b252-4964-9f6f-56e8109d27fd']",5,,,,,,,,,,,,,,,,Southampton,25,00:14:05.296,Carry,True
,,,"[96.1, 55.4]",,,,,,,,,,,,0.330929,,,,,,,,,,,,,,e89c2beb-69d1-4455-8746-a4813697fc72,522,,"[95.2, 56.2]",3753994,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,32,Southampton,25,"['3575d63a-0dc7-4aa6-abaf-809c444bf89e', '640598fe-ff23-4f8b-ae83-41a554924600', 'ac801c50-a9ad-45aa-8925-b8128e40674f', 'c55c228b-c76b-460a-b500-51b8eb3a78af']",7,,,,,,,,,,,,,,,,Southampton,25,00:14:07.168,Carry,True
,,,"[78.8, 11.1]",,,,,,,,,,,,6.711704,,,,,,,,,,,,,,5a2157fd-a8f7-40c3-8d56-5828291cf729,527,,"[24.7, 17.3]",3753994,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Left Center Forward,33,Crystal Palace,31,"['14abb7b6-654e-49bf-8de7-b7de92e84bd0', '2244636c-5f08-4126-86e8-8faa9c2f9232', 'fdc78676-23b8-4cea-9a4e-1b2bdf6b5522']",9,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:09.367,Carry,True
,,,"[97.2, 7.8]",,,,,,,,,,,,4.336619,,,,,,,,,,,,,,44455c75-414b-4a41-ac97-70573a5505f2,531,,"[93.5, 2.1]",3753994,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dwight Gayle,3092.0,Right Center Forward,33,Crystal Palace,31,"['0c46242b-972a-4707-b7ad-d1f45bf3c7c8', '413a3c78-1c29-4af2-b9a3-d8ca1d991f22']",17,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:17.220,Carry,
,,,"[88.8, 37.6]",,,,,,,,,,,,2.102783,,,,,,,,,,,,,,569cb328-e7f5-4dfc-9f09-c1aa49892289,534,,"[84.3, 27.3]",3753994,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordon Mutch,15892.0,Left Midfield,33,Crystal Palace,31,"['8a677c75-7b55-4917-ad03-85029b731d81', 'b40d2ed1-d5a8-46cd-a82b-281cb442f19b']",23,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:23.188,Carry,
,,,"[94.0, 62.8]",,,,,,,,,,,,3.110065,,,,,,,,,,,,,,7de58b45-8f8f-450a-b4a2-a46cdc18c34a,537,,"[92.5, 57.9]",3753994,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Right Midfield,33,Crystal Palace,31,"['afae2308-eba4-4d01-966c-c345a8fae071', 'ed8410a9-cb0a-4a50-abc6-adc5d5e9001f']",26,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:26.998,Carry,
,,,"[109.1, 55.1]",,,,,,,,,,,,0.861617,,,,,,,,,,,,,,f31ee62b-71af-40eb-a330-74e4e944b151,546,,"[108.5, 54.5]",3753994,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emmanuel Adebayor,26699.0,Left Center Forward,34,Crystal Palace,31,"['30de5335-5ada-4a15-b272-b5dfc2b23f28', '7b288dff-e03a-45c6-890d-5555743d2cb1', '8e231b0b-b6b3-4c38-81e1-48360b77e938']",53,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:53.291,Carry,True
,,,"[37.5, 26.5]",,,,,,,,,,,,0.034367003,,,,,,,,,,,,,,eff7c80d-cfb1-4f41-8ac3-f6f3b3f9654c,560,,"[38.5, 28.2]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,35,Southampton,25,"['20dc6156-4794-4669-b123-4402de22c9ea', '5a6c373c-8f8a-44bd-9a69-46de2ab7da24', '789f3a37-c9e8-4e96-8cda-596eb63a8f6c']",5,,,,,,,,,,,,,,,,Southampton,25,00:15:05.194,Carry,True
,,,"[86.0, 12.4]",,,,,,,,,,,,6.742135,,,,,,,,,,,,,,72fb78c5-fd26-43f0-904a-a104d4e1f0d7,563,,"[50.5, 30.1]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shane Long,3842.0,Center Forward,35,Southampton,25,"['3181e90b-55e5-457a-a248-1f8399296a57', 'd02dc38e-b16d-4044-9149-0f29726ea3f6']",5,,,,,,,,,,,,,,,,Southampton,25,00:15:05.969,Carry,
,,,"[108.9, 10.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,5039f8a1-0010-46a4-abc7-4ca06dca414a,569,,"[109.3, 10.0]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,36,Southampton,25,"['7eda3dde-02c0-4ff1-9c1b-afdc3ef51a4a', 'b8308925-c1a0-4956-9f8a-470ed5d5bf32']",35,,,,,,,,,,,,,,,,Southampton,25,00:15:35.256,Carry,
,,,"[107.2, 4.9]",,,,,,,,,,,,1.525562,,,,,,,,,,,,,,a4990ff1-5559-42ea-b849-542240b30109,572,,"[107.8, 5.1]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,36,Southampton,25,"['3cf40c86-8f04-48d4-b069-4cb3e3365fc8', '461ab062-1e06-44c0-81e9-66cbfaa4763f']",36,,,,,,,,,,,,,,,,Southampton,25,00:15:36.156,Carry,
,,,"[107.0, 10.4]",,,,,,,,,,,,0.021491,,,,,,,,,,,,,,49463da4-9ee1-4e76-93cf-25d70d4068c9,576,,"[107.2, 11.5]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,36,Southampton,25,"['2672358d-26fe-4dcf-922b-f96a23e16b64', 'b85acc40-4171-4a04-9ddc-7d94c2c7fa21', 'f0438147-fe4f-47f8-883a-587d4c644fb8']",38,,,,,,,,,,,,,,,,Southampton,25,00:15:38.540,Carry,True
,,,"[96.1, 6.2]",,,,,,,,,,,,3.273206,,,,,,,,,,,,,,b9c82757-5203-4062-801f-feacbc6385bb,579,,"[97.2, 5.7]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,36,Southampton,25,"['0cd7b785-6843-45d6-886c-3da18a598b7e', '352edf27-6075-4e6c-943c-3c21bf07328b', 'f5d3ddcc-2a00-484d-ad8d-1f7a0708cd2f']",39,,,,,,,,,,,,,,,,Southampton,25,00:15:39.823,Carry,True
,,,"[66.6, 6.8]",,,,,,,,,,,,0.937464,,,,,,,,,,,,,,ce8179d7-2c16-4735-84a6-5f92d78259b9,583,,"[73.2, 5.5]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oriol Romeu Vidal,3272.0,Right Center Midfield,36,Southampton,25,"['0afe09e3-b070-469b-8a01-8168d89200d3', '81ab345b-15d0-4a86-b4d1-4fc07e6279f2']",44,,,,,,,,,,,,,,,,Southampton,25,00:15:44.653,Carry,
,,,"[56.9, 23.5]",,,,,,,,,,,,1.077367,,,,,,,,,,,,,,394c0811-203a-4aaa-a234-604c97f99ed6,586,,"[56.1, 20.5]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,36,Southampton,25,"['10804533-5cf5-44b9-b9d6-2c19175f386e', 'e0171f43-cecd-4f1c-91d4-86e8e30c0ed3']",46,,,,,,,,,,,,,,,,Southampton,25,00:15:46.678,Carry,
,,,"[63.1, 62.0]",,,,,,,,,,,,4.373097,,,,,,,,,,,,,,77766b30-815c-4bee-b1cb-c23819cea1d5,589,,"[54.4, 54.9]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,36,Southampton,25,"['8b4f99a8-d59b-4a6e-ba6e-3f12a985a11b', 'ecc803e7-01e6-40de-a2cd-bfc22fb7ad12']",49,,,,,,,,,,,,,,,,Southampton,25,00:15:49.907,Carry,
,,,"[81.1, 75.9]",,,,,,,,,,,,0.802976,,,,,,,,,,,,,,ab1d9c32-43d7-4cfa-8a01-e55cc6a73e52,592,,"[79.2, 75.5]",3753994,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,36,Southampton,25,"['58472483-2227-40ff-ba0a-b7daaf06cddc', '77ffaa62-111a-42da-a1cf-4a809dfdb08b']",55,,,,,,,,,,,,,,,,Southampton,25,00:15:55.263,Carry,
