ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.27371,,,,,,,,,,,,10c02174-ed2a-4b54-9461-8cd559d8272c,45,,,"[69.6, 16.2]",3754124,1,,,,2.284031,,Right Foot,,,,"[46.5, 42.9]",,Ground Pass,,35.305805,,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Wing,4,Manchester United,39,"['1d7d6143-c8e5-423c-a08e-f7482a1c4787', 'c857e98d-22fc-47e9-8b7f-04247f1d0f5b']",5,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:05.076,Pass,True
,,,,,,,,,,,,,,,,1.30703,,,,,,,,,,,,fef681ae-88c9-4453-93ac-3bb082a90d2e,48,,,"[47.1, 47.9]",3754124,1,,,,1.586924,,Right Foot,,,,"[46.7, 72.7]",,Ground Pass,,24.803226,,,Matteo Darmian,4587.0,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,4,Manchester United,39,['a991e29f-9628-42f1-8497-b983ecb99daf'],7,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:07.643,Pass,
,,,,,,,,,,,,,,,,4.516009,,,,,,,,,,,,d59a3e46-9813-4067-a904-47d053b93159,51,,,"[44.7, 71.6]",3754124,1,,,,0.04980302,,Right Foot,,,,"[108.9, 74.8]",,High Pass,,64.2797,,,Jesse Lingard,3293.0,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Right Back,4,Manchester United,39,['c7863b21-d35a-46fb-a213-86082be10bf9'],10,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:10.192,Pass,
,,,,,,,,,,,,,,,,1.107089,,,,,,,,,,,,f0447f9f-3244-4484-8392-ef4166ef613d,55,,,"[109.3, 75.9]",3754124,1,,,,-1.5269648,,Right Foot,True,,,"[110.8, 41.7]",,Low Pass,,34.23288,Incomplete,,,,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,4,Manchester United,39,"['20bb8c6f-d75b-43fc-840a-8f6276c38f4b', '5ff1f913-a065-4a25-9ef1-219d42a118b7']",14,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:14.782,Pass,True
,,,,,,,,,,,,,,,,0.818834,,,,,,,,,,,,e8e5838a-23a8-4a0e-8790-7c12f0229c1d,58,,,"[93.3, 78.7]",3754124,1,,,True,-0.32855317,,,,,,"[102.1, 75.7]",,Low Pass,,9.297312,,,Jesse Lingard,3293.0,,,,,,Recovery,1,Regular Play,Matteo Darmian,4587.0,Right Back,4,Manchester United,39,"['1bec4108-afad-4a55-a2cb-ed0d3f8b7721', 'a3a848eb-20c1-4192-9707-1497b1bd0290']",20,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:20.737,Pass,True
,,,,,,,,,,,,,,,,0.993307,,,,,,,,,,,,a37ce0ee-3bb8-4d8b-82d0-cbd58fbdcae0,62,,,"[103.6, 75.7]",3754124,1,,,,-2.1785984,,Right Foot,,,,"[97.2, 66.5]",,Ground Pass,,11.207141,,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,4,Manchester United,39,"['650ac0d0-258d-40ad-8da5-fd812ffb06ca', 'a76040e5-ee14-42ac-a107-55857b386751']",22,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:22.670,Pass,True
,,,,,,,,,,,,,,,,0.257172,,,,,,,,,,,,f983dfe3-d418-4d9f-a890-90c837abbd3c,66,,,"[99.9, 69.3]",3754124,1,,,,1.2397002,,Left Foot,,,,"[101.0, 72.5]",,Ground Pass,,3.3837848,Incomplete,,Matteo Darmian,4587.0,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,4,Manchester United,39,"['6191e909-bb73-468d-9350-5777d8f8ae63', '6424be75-c625-4a73-aad3-7b7ccec6a442', '9113ffc1-a4c7-47b1-9edf-347bc5e80ca7']",24,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:24.609,Pass,True
,,,,,,,,,,,,,,,,1.181496,,,,,,,,,,,,8dd2e94d-08e7-4484-99ef-3fa88888818c,70,,,"[18.7, 4.2]",3754124,1,,,,0.38219556,,Left Foot,,,,"[28.9, 8.3]",,Ground Pass,,10.993179,,,David Josué Jiménez Silva,3064.0,,,,,,Recovery,1,Regular Play,Raheem Sterling,3233.0,Left Wing,4,Manchester United,39,['d9064452-db25-4966-8bfe-13b4b633117d'],26,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:26.401,Pass,
,,,,,,,,,,,,,,,,1.263804,,,,,,,,,,,,85b97316-0b34-4751-bf56-140635d6cd9b,83,,,"[86.2, 76.7]",3754124,1,,,,-2.5596876,,Right Foot,,,,"[82.4, 74.2]",,Ground Pass,,4.548626,,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Right Back,4,Manchester United,39,['e1ee19da-0505-44f0-b8b1-58a67dd3c4d8'],33,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:33.033,Pass,
,,,,,,,,,,,,,,,,1.557236,,,,,,,,,,,,2d5c511a-579d-4b6d-b11c-1f81a9dacd48,87,,,"[85.2, 73.7]",3754124,1,,,,-2.634494,,Left Foot,,,,"[75.3, 68.2]",,Ground Pass,,11.325193,,,Jesse Lingard,3293.0,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,4,Manchester United,39,"['b49b5ec2-b9b6-44c0-97f8-cf3270d59824', 'cbc80acc-1de2-4bdd-b821-4be34ba60fef']",34,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:34.356,Pass,True
,,,,,,,,,,,,,,,,0.571458,,,,,,,,,,,,b1819235-5186-423e-9ff2-a15c94b97ab6,90,,,"[75.3, 69.0]",3754124,1,,,,-1.4527043,,Left Foot,,,,"[76.0, 63.1]",,Ground Pass,,5.9413805,,,Morgan Schneiderlin,3600.0,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,4,Manchester United,39,['ef36669f-67a6-45b0-8554-558840ff8e7b'],35,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:35.981,Pass,
,,,,,,,,,,,,,,,,0.91475,,,,,,,,,,,,70433ad8-9330-45ad-803b-97075b7dca1f,93,,,"[76.4, 62.6]",3754124,1,,,,2.0489357,,Right Foot,,,,"[69.3, 76.3]",,Ground Pass,,15.43049,,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Left Center Midfield,4,Manchester United,39,['90a1d4e5-a4c7-4692-b4d6-bef886eb29da'],36,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:36.896,Pass,
,,,,,,,,,,,,,,,,1.682497,,,,,,,,,,,,4eee3b4b-d5d9-421f-b225-f77d95afc8a5,96,,,"[69.8, 76.1]",3754124,1,,,,-2.2883377,,Right Foot,,,,"[55.4, 59.6]",,Ground Pass,,21.9,,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,4,Manchester United,39,['de1e7d00-bf6d-4429-b406-f9d74fadfacc'],39,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:39.017,Pass,
,,,,,,,,,,,,,,,,1.469053,,,,,,,,,,,,13fde10e-7679-4879-bbf2-c3ccb90d356d,99,,,"[55.7, 61.1]",3754124,1,,,,-1.6179312,,Right Foot,,,,"[54.2, 29.3]",,Ground Pass,,31.835358,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,4,Manchester United,39,['1e77ed25-77e6-4325-930f-1d7cecab17c3'],41,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:41.767,Pass,
,,,,,,,,,,,,,,,,1.144085,,,,,,,,,,,,1537fc27-9265-4106-99ad-5556be403955,102,,,"[52.7, 25.8]",3754124,1,,,,0.14010173,,Left Foot,,,,"[68.3, 28.0]",,Ground Pass,,15.754364,,,Morgan Schneiderlin,3600.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,4,Manchester United,39,['5b14235f-6a1f-4a15-b99c-26c23fe2035a'],44,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:44.576,Pass,
,,,,,,,,,,,,,,,,0.987877,,,,,,,,,,,,af52fcae-5bd4-4cff-8e75-e3a7d5f6282f,105,,,"[62.3, 21.1]",3754124,1,,,,0.3083585,,Right Foot,,,,"[75.8, 25.4]",,Ground Pass,,14.168275,,,Anthony Martial,20039.0,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Left Center Midfield,4,Manchester United,39,['270e7fb5-a667-423b-93a6-5b697659ab94'],47,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:47.615,Pass,
,,,,,,,,,,,,,,,,1.505532,,,,,,,,,,,,d7c8ddc4-4c4a-4faf-b57f-478912a423dd,109,,,"[76.4, 38.5]",3754124,1,,,,2.6648455,,Left Foot,,,,"[58.2, 47.9]",,Ground Pass,,20.48414,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Wing,4,Manchester United,39,"['814700fa-1d9d-439d-9937-f0ee9fe822bb', 'c4c3da6a-9401-40af-a08d-e7e360983755']",52,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:52.104,Pass,True
,,,,,,,,,,,,,,,,1.474554,,,,,,,,,,,,f8097767-eca4-409c-9d7b-929575226d53,112,,,"[57.4, 58.3]",3754124,1,,,,1.0241754,,Right Foot,,,,"[68.9, 77.2]",,Ground Pass,,22.123743,,,Matteo Darmian,4587.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Center Defensive Midfield,4,Manchester United,39,['1a736444-78be-4c01-8162-968fb7c04969'],55,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:55.861,Pass,
,,,,,,,,,,,,,,,,0.935578,,,,,,,,,,,,ab6cf00e-2479-4603-8dfe-b30b7dea3144,115,,,"[66.8, 77.2]",3754124,1,,,,-2.6714091,,Right Foot,,,,"[54.6, 71.0]",,Ground Pass,,13.685028,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Right Back,4,Manchester United,39,['04f7c38d-47ac-4231-b59a-1d27f1cff965'],58,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:58.212,Pass,
,,,,,,,,,,,,,,,,1.66156,,,,,,,,,,,,81624226-dee5-448d-b8a6-615b521c3a04,118,,,"[50.5, 74.0]",3754124,2,,,,-2.1378307,,Left Foot,,,,"[37.0, 52.8]",,Low Pass,,25.133444,,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Center Defensive Midfield,4,Manchester United,39,['f83a3b01-aee1-40e3-b104-0ae60ee5be03'],0,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:00.671,Pass,
,,,,,,,,,,,,,,,,2.034958,,,,,,,,,,,,62142b9f-c296-4109-90fb-d3e17e833dbd,121,,,"[38.5, 47.2]",3754124,2,,,,-1.5388923,,Right Foot,,,,"[39.4, 19.0]",,Ground Pass,,28.214357,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,4,Manchester United,39,['3303e1ff-d41f-492e-9370-1845625b973c'],4,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:04.536,Pass,
,,,,,,,,,,,,,,,,1.604703,,,,,,,,,,,,e3827262-ca6a-46bc-b6c6-013991812743,124,,,"[42.6, 20.5]",3754124,2,,,,0.18919902,,Left Foot,,,,"[66.1, 25.0]",,Ground Pass,,23.926971,,,Jesse Lingard,3293.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,4,Manchester United,39,['4ea7bec3-2e4b-4240-bae9-b4ec2477994a'],9,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:09.176,Pass,
,,,,,,,,,,,,,,,,2.268936,,,,,,,,,,,,818fa618-7cac-47eb-96af-6035a5a5635a,127,,,"[91.8, 22.8]",3754124,2,,,,-0.67619973,,Right Foot,,,,"[108.5, 9.4]",,Ground Pass,,21.411446,,,Marcus Rashford,3318.0,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,4,Manchester United,39,['997d0a20-eac7-4cd7-bdc4-fe5a198fd349'],13,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:13.438,Pass,
,,,,,,,,,,,,,,,,1.518812,,,,,,,,,,,,9107009c-4bb4-49e6-a556-8e29b0275712,133,,,"[106.6, 0.1]",3754124,2,,,,2.2113094,,,,,,"[94.6, 16.2]",,Low Pass,,20.08009,,,Morgan Schneiderlin,3600.0,,,,,,Throw-in,1,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,5,Manchester United,39,['78c80762-d2b7-4644-8083-45dd73e4925d'],24,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:24.177,Pass,
,,,,,,,,,,,,,,,,0.926517,,,,,,,,,,,,6c4cb3b0-01aa-42ef-9e58-39bc5e63fb22,136,,,"[95.4, 15.8]",3754124,2,,,,-1.4964654,,Right Foot,,,,"[96.1, 6.4]",,Ground Pass,,9.426028,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,,1,From Throw In,Morgan Schneiderlin,3600.0,Left Center Midfield,5,Manchester United,39,['91370226-dd0c-4fa8-a9b9-2b56de6f317d'],26,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:26.365,Pass,
,,,,,,,,,,,,,,,,0.192967,,,,,,,,,,,,7597df24-9e79-4ed1-bc40-bc909a77c4d0,140,,,"[95.2, 6.2]",3754124,2,,,,0.22849664,,Left Foot,,,,"[99.5, 7.2]",,Low Pass,,4.414748,Incomplete,,,,,,,,,,1,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,5,Manchester United,39,"['32b1d131-f1ec-4da8-8baf-d154b873fabb', 'af01c595-1d71-49ed-805f-1b7d19b3a49d']",27,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:27.690,Pass,True
,,,,,,,,,,,,,,,,1.370784,,,,,,,,,,,,eb9078ba-a3d2-48ba-8842-a9eb077ace3a,142,,,"[97.6, 0.1]",3754124,2,,,,1.279924,,,,,,"[102.3, 15.8]",,Low Pass,,16.38841,,,Anthony Martial,20039.0,,,,,,Throw-in,1,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,6,Manchester United,39,['08e07e19-6dba-401c-8e96-8b039c4a1656'],35,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:35.828,Pass,
,,,,,,,,,,,,,,,,1.297673,,,,,,,,,,,,f398b39a-0533-4ad4-bdcc-71a82f2213a6,146,,,"[98.4, 23.7]",3754124,2,,,,2.496989,,Right Foot,,,,"[83.9, 34.6]",,Ground Pass,,18.14001,,,Michael Carrick,4751.0,,,,,,,1,From Throw In,Anthony Martial,20039.0,Left Wing,6,Manchester United,39,"['b631417a-0765-48b0-af40-3861e4d37a4f', 'c68d9cba-dd81-4032-9e93-0360e77b0025']",38,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:38.992,Pass,True
