ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.523133,,,,,,,,,,,,,50789c1e-461e-43e7-8155-3a27e0e7a491,2851,,,"[93.9, 49.3]",3754077,64,,,,,0.40168324,,Right Foot,,,,"[116.5, 58.9]",,Ground Pass,,24.55443,,,Jesús Navas González,6821.0,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,131,Manchester City,36,['107500be-c3c4-4a64-b0eb-d017ad10badc'],39,,,,,,,,,,,,,,,,,Manchester City,36,00:19:39.223,Pass,
,,,,,,,,,,,,,,,0.474356,,,,,,,,,,,,,76613a4d-6c01-4516-8370-51e8b39795ed,2855,,,"[116.7, 57.4]",3754077,64,,,,,-1.4882773,,Right Foot,True,,,"[117.8, 44.1]",,Low Pass,,13.345411,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Wing,131,Manchester City,36,"['1f7eb63d-bcf2-4bdd-90e9-9c5b5b1013f0', '5a657d74-675f-4201-acb3-93e0ced34a27', '5d06776a-c15b-433b-8d33-18fb3e371efa']",41,,,,,,,,,,,,,,,,,Manchester City,36,00:19:41.548,Pass,True
,,,,,,,,,,,,,,,1.572149,,,,,,,,,,,,,ab25d611-3641-4add-a12c-926897b6fe98,2859,,,"[120.0, 80.0]",3754077,65,,,,,-1.7444675,,Right Foot,,,,"[113.0, 40.1]",,High Pass,,40.50938,Incomplete,True,Nicolás Hernán Otamendi,3090.0,,,,Outswinging,,Corner,2,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,132,Manchester City,36,"['5cd36197-a391-43c1-83f7-30e488c9c2e1', 'eb47a0c8-ad86-4940-8963-c98e41dbac7d']",37,,,,,,,,,,,,,,,,,Manchester City,36,00:20:37.870,Pass,
,,,,,,,,,,,,,,,1.121082,,,,,,,,,,,,,34e5238c-0fc6-4d85-9b1d-41189334844c,2865,,,"[90.6, 72.6]",3754077,65,,,,,-1.5363272,,Right Foot,,,,"[91.2, 55.2]",,Ground Pass,,17.410341,,,Martín Gastón Demichelis,19288.0,,,,,,,2,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,132,Manchester City,36,['6ed47d42-325f-472a-880c-b41bfb5fcd60'],44,,,,,,,,,,,,,,,,,Manchester City,36,00:20:44.857,Pass,
,,,,,,,,,,,,,,,0.938695,,,,,,,,,,,,,b3021c59-870e-405f-acf6-45110ce0ee5f,2868,,,"[92.2, 60.9]",3754077,65,,,,,0.48624262,,Right Foot,,,,"[106.2, 68.3]",,Ground Pass,,15.835403,,,Bacary Sagna,7110.0,,,,,,,2,From Corner,Martín Gastón Demichelis,19288.0,Right Center Back,132,Manchester City,36,['40145926-bc2b-4dd5-b5c2-683271bece0a'],48,,,,,,,,,,,,,,,,,Manchester City,36,00:20:48.092,Pass,
,,,,,,,,,,,,,,,0.053355,,,,,,,,,,,,,d2f143ff-5d63-4923-8781-93a544ec5718,2872,,,"[116.2, 68.4]",3754077,65,,,,,-1.6539376,,Right Foot,,,,"[116.0, 66.0]",,Ground Pass,,2.408319,Incomplete,,,,,,,,,,2,From Corner,Bacary Sagna,7110.0,Right Back,132,Manchester City,36,['9e2f3ef5-9783-4b7a-88aa-f5f6e23b4354'],51,,,,,,,,,,,,,,,,,Manchester City,36,00:20:51.184,Pass,
,,,,,,,,,,,,,,,1.106169,,,,,,,,,,,,,7289e41e-381d-49f3-91e8-5cd1c4876393,2874,,,"[120.0, 80.0]",3754077,66,,,,,-1.8701626,,Right Foot,,,,"[110.0, 47.6]",,Ground Pass,,33.90811,Incomplete,,Martín Gastón Demichelis,19288.0,,,,,,Corner,2,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,133,Manchester City,36,"['4529e060-1a79-4ddb-a9d6-cdc557febd7a', 'da29a96c-dafc-4831-bf77-43ac36faca39']",5,,,,,,,,,,,,,,,,,Manchester City,36,00:21:05.569,Pass,
,,,,,,,,,,,,,,,1.52554,,,,,,,,,,,,,962b2104-4ea2-416b-abf1-bb077e89012a,2879,,,"[64.0, 71.9]",3754077,66,,,,,-1.8676901,,Right Foot,,,,"[57.3, 50.0]",,Ground Pass,,22.901964,,,Aleksandar Kolarov,5596.0,,,,,,,2,From Corner,Jesús Navas González,6821.0,Right Wing,133,Manchester City,36,['f70d7af4-4fa2-4d83-8cd8-d62bdb7c62d9'],14,,,,,,,,,,,,,,,,,Manchester City,36,00:21:14.508,Pass,
,,,,,,,,,,,,,,,1.906842,,,,,,,,,,,,,13f208e0-e9d0-41e7-a188-a6636df9bd70,2882,,,"[57.4, 46.5]",3754077,66,,,,,-1.1402106,,Left Foot,,,,"[67.0, 25.6]",,Ground Pass,,22.999348,,,Fernando Luiz Rosa,3054.0,,,,,,,2,From Corner,Aleksandar Kolarov,5596.0,Left Back,133,Manchester City,36,['5ab63482-b616-4995-9e73-e1ea42747d75'],16,,,,,,,,,,,,,,,,,Manchester City,36,00:21:16.833,Pass,
,,,,,,,,,,,,,,,1.915605,,,,,,,,,,,,,719842e7-b726-4ea8-ade3-30dc4067df36,2885,,,"[69.5, 26.9]",3754077,66,,,,,1.5536159,,Right Foot,,,,"[70.0, 56.0]",,Ground Pass,,29.104296,,,Martín Gastón Demichelis,19288.0,,,,,,,2,From Corner,Fernando Luiz Rosa,3054.0,Left Center Midfield,133,Manchester City,36,['942dbd84-5582-40b4-9c6c-b7e905b2ccdf'],22,,,,,,,,,,,,,,,,,Manchester City,36,00:21:22.340,Pass,
,,,,,,,,,,,,,,,0.689738,,,,,,,,,,,,,920c6e61-0767-4a52-9afe-c5041d22cf9f,2888,,,"[74.8, 62.7]",3754077,66,,,,,0.49717164,,Right Foot,,,,"[87.7, 69.7]",,Ground Pass,,14.676852,Incomplete,,Kevin De Bruyne,3089.0,,,,,,,2,From Corner,Martín Gastón Demichelis,19288.0,Right Center Back,133,Manchester City,36,"['46798457-3ad1-4b55-b85f-84366a3fd318', 'be66bd90-c49b-4a20-9cc4-d11b6cc55864']",25,,,,,,,,,,,,,,,,,Manchester City,36,00:21:25.749,Pass,
,,,,,,,,,,,,,,,4.319337,,,,,,,,,,,,,385d8742-6512-4012-a670-af54d4d49939,2892,,,"[56.8, 32.5]",3754077,66,,,,,0.77244246,,Right Foot,,,,"[99.8, 74.4]",,High Pass,,60.038403,,,Diafra Sakho,3962.0,,,True,,,,2,From Corner,Dimitri Payet,3491.0,Left Center Midfield,133,Manchester City,36,['acdb919e-8b67-49b6-8d02-6f3c718f1eb5'],32,,,,,,,,,,,,,,,,,West Ham United,40,00:21:32.799,Pass,
,,,,,,,,,,,,,,,1.275241,,,,,,,,,,,,,375264be-0301-4d1f-b01c-f83b73ac958d,2895,,,"[113.6, 67.9]",3754077,66,,,,,-1.5336387,,Right Foot,True,,,"[114.6, 41.0]",,High Pass,,26.918581,Incomplete,,Michail Antonio,3349.0,,,,,,,2,From Corner,Diafra Sakho,3962.0,Center Forward,133,Manchester City,36,"['81f1eeb9-8454-467e-a250-78c7ca359482', 'ae4406bf-42c5-45d0-9d49-b62a917f868c']",40,,,,,,,,,,,,,,,,,West Ham United,40,00:21:40.366,Pass,
,,,,,,,,,,,,,,,2.203951,,,,,,,,,,,,,fddeefa3-f036-43e4-89c7-5e77f50eb261,2899,,,"[14.3, 33.1]",3754077,66,,,,,-0.47145995,,Keeper Arm,,,,"[29.6, 25.3]",,Ground Pass,,17.173527,,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,From Corner,Joe Hart,3291.0,Goalkeeper,133,Manchester City,36,['1d9cb814-78a8-4ae7-91ad-a372dd25a7e7'],42,,,,,,,,,,,,,,,,,Manchester City,36,00:21:42.870,Pass,
,,,,,,,,,,,,,,,1.112783,,,,,,,,,,,,,e18fb6c9-e5e8-4fb4-93fc-c88074153ea0,2902,,,"[56.5, 38.2]",3754077,66,,,,,0.864272,,Right Foot,,,,"[69.9, 53.9]",,Ground Pass,,20.640978,,,Wilfried Guemiand Bony,3598.0,,,,,,,2,From Corner,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,133,Manchester City,36,['d0e25d8d-0728-4997-b099-265d3a6f1a07'],49,,,,,,,,,,,,,,,,,Manchester City,36,00:21:49.380,Pass,
,,,,,,,,,,,,,,,1.163351,,,,,,,,,,,,,36faf0b0-fc9d-4b22-8b8c-86e812e7fc40,2905,,,"[68.3, 60.5]",3754077,66,,,,,0.97828245,,Right Foot,,,,"[78.6, 75.8]",,Ground Pass,,18.44397,,,Jesús Navas González,6821.0,,,,,,,2,From Corner,Wilfried Guemiand Bony,3598.0,Left Wing,133,Manchester City,36,['d227cdb2-a630-4295-938b-3b051bd74665'],51,,,,,,,,,,,,,,,,,Manchester City,36,00:21:51.519,Pass,
,,,,,,,,,,,,,,,0.929823,,,,,,,,,,,,,d944c378-e8dc-49d5-8e61-35d2b1a84b26,2908,,,"[82.3, 74.5]",3754077,66,,,,,-1.9160972,,Right Foot,,,,"[77.3, 60.6]",,Ground Pass,,14.771933,,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,From Corner,Jesús Navas González,6821.0,Right Wing,133,Manchester City,36,['c05bbdee-6aa1-4095-af40-5ced96edf2e5'],54,,,,,,,,,,,,,,,,,Manchester City,36,00:21:54.488,Pass,
,,,,,,,,,,,,,,,2.328739,,,,,,,,,,,,,b6cfd082-a07c-43a6-9b3b-48f2ff2c4d85,2911,,,"[80.4, 59.5]",3754077,66,,,,,-0.24241018,,Right Foot,,,,"[107.9, 52.7]",,High Pass,,28.328255,Incomplete,,Wilfried Guemiand Bony,3598.0,,,,,,,2,From Corner,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,133,Manchester City,36,"['59a6ec4a-f72d-4194-9387-2f8a47fdfec6', 'dac13f2f-d581-435d-8a5f-bc405f350479']",56,,,,,,,,,,,,,,,,,Manchester City,36,00:21:56.953,Pass,
,,,,,,,,,,,,,,,0.952179,,,,,,,,,,,,,b9364e5a-4c63-4944-8b70-a128f39ed923,2916,,,"[14.9, 8.3]",3754077,67,,,,,-0.33051127,,Left Foot,,,,"[38.8, 0.1]",,High Pass,,25.267569,Out,,,,,,,,,,2,From Corner,Winston Reid,4280.0,Left Center Back,133,Manchester City,36,['58b63fd1-33ee-42d3-9b97-be3105d5c565'],1,,,,,,,,,,,,,,,,,West Ham United,40,00:22:01.269,Pass,True
,,,,,,,,,,,,,,,1.496671,,,,,,,,,,,,,962f5f4d-acd4-4115-be42-40d7dbf2da86,2917,,,"[82.6, 80.0]",3754077,67,,,,,-2.6370323,,,,,,"[69.2, 72.6]",,Low Pass,,15.307514,,,Martín Gastón Demichelis,19288.0,,,,,,Throw-in,2,From Throw In,Bacary Sagna,7110.0,Right Back,134,Manchester City,36,['f1c67aec-f385-426f-90e0-9c87b127899b'],15,,,,,,,,,,,,,,,,,Manchester City,36,00:22:15.949,Pass,
,,,,,,,,,,,,,,,1.336654,,,,,,,,,,,,,aea14b85-815f-45ff-8e6b-566d98f3d0ef,2920,,,"[70.9, 71.8]",3754077,67,,,,,-1.6683874,,Right Foot,,,,"[68.1, 43.2]",,Ground Pass,,28.736736,,,Fernando Luiz Rosa,3054.0,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Back,134,Manchester City,36,['935f07f1-7c4d-4c42-bf05-290779ec478e'],19,,,,,,,,,,,,,,,,,Manchester City,36,00:22:19.218,Pass,
,,,,,,,,,,,,,,,1.649203,,,,,,,,,,,,,a38b6d96-ef84-48a2-aebf-8d30357177ef,2923,,,"[75.6, 33.1]",3754077,67,,,,,-1.1397272,,Right Foot,,,,"[86.5, 9.4]",,Ground Pass,,26.086395,,,Aleksandar Kolarov,5596.0,,,,,,,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Center Midfield,134,Manchester City,36,['b849ab31-2c55-4a4a-b586-c316383a150c'],22,,,,,,,,,,,,,,,,,Manchester City,36,00:22:22.540,Pass,
,,,,,,,,,,,,,,,1.401448,,,,,,,,,,,,,cecbec75-a828-4c8b-b7ae-fbf62205916c,2926,,,"[85.6, 8.5]",3754077,67,,,,,2.1410344,,Left Foot,,,,"[79.7, 17.7]",,Ground Pass,,10.929318,,,Fernando Luiz Rosa,3054.0,,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,134,Manchester City,36,['ffb944ad-987e-4876-8c87-c11786235a90'],26,,,,,,,,,,,,,,,,,Manchester City,36,00:22:26.243,Pass,
,,,,,,,,,,,,,,,1.874449,,,,,,,,,,,,,329bb57a-83e4-4a1a-aad7-2be5cd67d1e0,2929,,,"[80.2, 18.6]",3754077,67,,,,,1.605357,,Right Foot,,,,"[78.9, 56.2]",,Ground Pass,,37.622467,,,Martín Gastón Demichelis,19288.0,,,,,,,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Center Midfield,134,Manchester City,36,['6e80a021-74d6-40c3-b7f4-15eae013e53d'],29,,,,,,,,,,,,,,,,,Manchester City,36,00:22:29.800,Pass,
,,,,,,,,,,,,,,,1.586353,,,,,,,,,,,,,208b2224-5848-4cee-b95d-c7a96f963995,2932,,,"[83.9, 48.9]",3754077,67,,,,,-2.2741282,,Right Foot,,,,"[73.3, 36.4]",,Ground Pass,,16.389326,,,Nicolás Hernán Otamendi,3090.0,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Back,134,Manchester City,36,['82b5affc-8a2b-4b9f-b030-9aaafc64edbc'],35,,,,,,,,,,,,,,,,,Manchester City,36,00:22:35.310,Pass,
,,,,,,,,,,,,,,,0.880438,,,,,,,,,,,,,0f90ca6f-052d-4b0b-bd18-954703e691df,2934,,,"[73.3, 36.4]",3754077,67,,,,,-1.3541261,,Right Foot,,,,"[76.8, 20.5]",,Ground Pass,,16.280663,,,Fernando Luiz Rosa,3054.0,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,134,Manchester City,36,['53ffd196-c22b-435d-8d44-c5d0f7f9b8d8'],36,,,,,,,,,,,,,,,,,Manchester City,36,00:22:36.896,Pass,
,,,,,,,,,,,,,,,1.073432,,,,,,,,,,,,,df16090d-fb4e-4898-8d91-af5a2aeef5f5,2937,,,"[78.9, 16.9]",3754077,67,,,,,-0.6627295,,Left Foot,,,,"[91.2, 7.3]",,Ground Pass,,15.602884,,,Kevin De Bruyne,3089.0,,,,,,,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Center Midfield,134,Manchester City,36,['28558149-fdf4-4f5f-9d4c-598fee3cfb5a'],39,,,,,,,,,,,,,,,,,Manchester City,36,00:22:39.288,Pass,
,,,,,,,,,,,,,,,2.540816,,,,,,,,,,,,,935668fc-ea4b-4b6d-bed6-5d0b30451ced,2940,,,"[93.1, 12.2]",3754077,67,,,,,1.549217,,Right Foot,,,,"[94.3, 67.8]",,High Pass,,55.61295,,,Bacary Sagna,7110.0,,,True,,,,2,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,134,Manchester City,36,['d9103d75-d26e-4228-a183-071ff8667808'],45,,,,,,,,,,,,,,,,,Manchester City,36,00:22:45.106,Pass,
,,,,,,,,,,,,,,,1.39884,,,,,,,,,,,,,b774daaf-f2eb-4e2a-83d9-d9bfee742a16,2943,,,"[97.4, 66.8]",3754077,67,,,,,0.20831557,,Left Foot,,,,"[109.7, 69.4]",,Ground Pass,,12.571794,,,Jesús Navas González,6821.0,,,,,,,2,From Throw In,Bacary Sagna,7110.0,Right Back,134,Manchester City,36,['3362ee53-1ddc-4220-bc10-9e3b9abae758'],49,,,,,,,,,,,,,,,,,Manchester City,36,00:22:49.550,Pass,
,,,,,,,,,,,,,,,1.038514,,,,,,,,,,,,,684d4be0-4de9-4578-8242-ad6ddee24b31,2945,,,"[109.7, 69.4]",3754077,67,,,,,-1.7092978,,Right Foot,,,,"[107.4, 52.9]",,Ground Pass,,16.659533,,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Wing,134,Manchester City,36,['5353e392-25b5-43a4-9ccd-d2eb5b3bd383'],50,,,,,,,,,,,,,,,,,Manchester City,36,00:22:50.949,Pass,
,,,,,,,,,,,,,,,0.254974,,,,,,,,,,,,,d5211cd3-d2cb-4a15-a1a1-728ee34739cd,2948,,,"[107.4, 52.9]",3754077,67,,,,,-0.30288488,,Right Foot,,,,"[110.6, 51.9]",,Low Pass,,3.3526108,Incomplete,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,134,Manchester City,36,['966c8309-5eb1-47e5-bf42-4e1dfb74e281'],52,,,,,,,,,,,,,,,,,Manchester City,36,00:22:52.026,Pass,
,,,,,,,,,,,,,,,1.361288,,,,,,,,,,,,,723540ee-643b-47f2-a747-757f57dac21b,2957,,,"[120.0, 80.0]",3754077,69,,,,,-2.9441972,,Right Foot,,,,"[99.5, 75.9]",,Ground Pass,,20.90598,,,Kevin De Bruyne,3089.0,,,,,,Corner,2,From Corner,Jesús Navas González,6821.0,Right Wing,135,Manchester City,36,['e81e3013-5f05-4a58-800f-c675e6a76f8e'],4,,,,,,,,,,,,,,,,,Manchester City,36,00:24:04.294,Pass,
,,,,,,,,,,,,,,,0.898961,,,,,,,,,,,,,fb56ca73-7e09-4ce0-b305-193a3a6b0673,2960,,,"[99.5, 75.9]",3754077,69,,,,,0.38549387,,Right Foot,,,,"[106.4, 78.7]",,Ground Pass,,7.4464755,,,Jesús Navas González,6821.0,,,,,,,2,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,135,Manchester City,36,['65355a86-7e5a-4ffd-8cc9-d12aadcfda4c'],6,,,,,,,,,,,,,,,,,Manchester City,36,00:24:06.211,Pass,
,,,,,,,,,,,,,,,1.099274,,,,,,,,,,,,,1fba3e6e-3a7a-4637-a0b5-0f9a05823250,2963,,,"[106.4, 78.7]",3754077,69,,,,,-2.5121503,,Right Foot,,,,"[97.2, 72.0]",,Ground Pass,,11.3811245,,,Kevin De Bruyne,3089.0,,,,,,,2,From Corner,Jesús Navas González,6821.0,Right Wing,135,Manchester City,36,['2b53eb62-b67a-4813-aa6d-9ac09250f2fe'],8,,,,,,,,,,,,,,,,,Manchester City,36,00:24:08.068,Pass,
,,,,,,,,,,,,,,,0.917663,,,,,,,,,,,,,1220811a-2d37-49b1-98c2-26a42a69f205,2965,,,"[97.2, 72.0]",3754077,69,,,,,-1.0874577,,Right Foot,,,,"[106.7, 53.9]",,High Pass,,20.441624,Incomplete,,Bacary Sagna,7110.0,,,,,,,2,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,135,Manchester City,36,"['6287c0bb-5f4d-404e-98b8-b1f043cc98b4', 'd9af2c68-1e48-4bdc-850a-939805248f83']",9,,,,,,,,,,,,,,,,,Manchester City,36,00:24:09.168,Pass,
,,,,,,,,,,,,,,,1.168188,,,,,,,,,,,,,b5f7caec-93e1-4179-8703-1a2cadfa5ee6,2970,,,"[85.1, 72.5]",3754077,69,,,,,-0.5457917,,Right Foot,,,,"[104.2, 60.9]",,Ground Pass,,22.346588,,,Bacary Sagna,7110.0,,,,,,,2,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,135,Manchester City,36,['383674ba-76e0-489a-a59a-cb9ef617ed9f'],15,,,,,,,,,,,,,,,,,Manchester City,36,00:24:15.146,Pass,
,,,,,,,,,,,,,,,0.977355,,,,,,,,,,,,,a87431c3-b914-45ee-9bf2-6b545fb7cb38,2974,,,"[110.0, 68.1]",3754077,69,,,,,1.6004906,,Left Foot,,,,"[109.7, 78.2]",,Ground Pass,,10.104454,,,Jesús Navas González,6821.0,,,,,,,2,From Corner,Bacary Sagna,7110.0,Right Back,135,Manchester City,36,['d60ec3a7-78cf-419c-9f98-29827941c117'],18,,,,,,,,,,,,,,,,,Manchester City,36,00:24:18.212,Pass,
,,,,,,,,,,,,,,,0.099206,,,,,,,,,,,,,53761234-6a00-427d-ab6a-e57f61fe832e,2978,,,"[115.9, 74.6]",3754077,69,,,,,-1.2958865,,Right Foot,,,,"[117.0, 70.7]",,Low Pass,,4.05216,Incomplete,,,,,,,,,,2,From Corner,Jesús Navas González,6821.0,Right Wing,135,Manchester City,36,"['e000598f-15b4-4bab-b13c-c35dfef66684', 'f1384114-e717-4f08-a564-6add7f660086']",22,,,,,,,,,,,,,,,,,Manchester City,36,00:24:22.478,Pass,True
,,,,,,,,,,,,,,,1.000331,,,,,,,,,,,,,c4f7e14d-0012-4e24-8059-7508144eb7a6,2980,,,"[120.0, 80.0]",3754077,69,,,,,-1.7856117,,Right Foot,,,,"[114.0, 52.5]",,High Pass,,28.146936,,,Bacary Sagna,7110.0,,True,,Straight,,Corner,2,From Corner,Jesús Navas González,6821.0,Right Wing,136,Manchester City,36,['78acbd5b-3aea-4e51-b85a-c597f926493a'],43,,,,,,,,,,,,,,,,,Manchester City,36,00:24:43.948,Pass,
,,,,,,,,,,,,,,,0.574508,,,,,,,,,,,,,38be78d4-c9b9-48bd-b568-ddad07621289,2983,,,"[114.0, 52.5]",3754077,69,,,,True,-1.7033478,,,,,,"[112.8, 43.5]",,Low Pass,,9.079648,,,Martín Gastón Demichelis,19288.0,,,,,,,2,From Corner,Bacary Sagna,7110.0,Right Back,136,Manchester City,36,"['8f7c33fb-0563-48bf-aee1-517b7e2d1847', 'd7821bab-37e6-4da3-843b-3c70cd57ce52']",44,,,,,,,,,,,,,,,,,Manchester City,36,00:24:44.948,Pass,True
,,,,,,,,,,,,,,,2.665604,,,,,,,,,,,,,5997b5d8-16a9-4625-8955-f3f83be2f5dc,2987,,,"[70.2, 0.1]",3754077,70,,,,,2.8713157,,,,,,"[47.1, 6.5]",,Low Pass,,23.97019,,,Fernando Luiz Rosa,3054.0,,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,137,Manchester City,36,['950605fd-ff10-4da4-b7ce-ad0054469699'],3,,,,,,,,,,,,,,,,,Manchester City,36,00:25:03.793,Pass,
,,,,,,,,,,,,,,,1.243593,,,,,,,,,,,,,fd278ad4-552b-4b2a-9687-6510e0e3777d,2989,,,"[45.1, 7.8]",3754077,70,,,,,1.6545995,,Right Foot,,,,"[43.0, 32.8]",,Ground Pass,,25.088045,,,Nicolás Hernán Otamendi,3090.0,,,,,,,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Center Midfield,137,Manchester City,36,['e35c8114-1b95-4112-9f50-43bddd2b1308'],6,,,,,,,,,,,,,,,,,Manchester City,36,00:25:06.458,Pass,
,,,,,,,,,,,,,,,1.101359,,,,,,,,,,,,,24d15257-01ee-45d5-a91e-f73f59c379fe,2992,,,"[43.3, 35.6]",3754077,70,,,,,1.1359656,,Right Foot,,,,"[51.8, 53.9]",,Ground Pass,,20.17771,,,Martín Gastón Demichelis,19288.0,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,137,Manchester City,36,['07c02eca-2d99-44b2-b353-f1a83fd3ce56'],9,,,,,,,,,,,,,,,,,Manchester City,36,00:25:09.787,Pass,
,,,,,,,,,,,,,,,1.281245,,,,,,,,,,,,,77c363bb-0afb-4df4-8332-7a213be990fe,2995,,,"[67.9, 58.4]",3754077,70,,,,,1.4226363,,Right Foot,,,,"[70.9, 78.5]",,Ground Pass,,20.322647,,,Bacary Sagna,7110.0,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Back,137,Manchester City,36,['072afcbb-8b3c-4478-ba53-5c59d487b839'],14,,,,,,,,,,,,,,,,,Manchester City,36,00:25:14.984,Pass,
,,,,,,,,,,,,,,,1.133484,,,,,,,,,,,,,463bd51c-ad7d-42e6-af62-d7455be9f230,2998,,,"[71.1, 77.7]",3754077,70,,,,,-1.847391,,Right Foot,,,,"[66.7, 62.2]",,Ground Pass,,16.112417,,,Martín Gastón Demichelis,19288.0,,,,,,,2,From Throw In,Bacary Sagna,7110.0,Right Back,137,Manchester City,36,['efca177c-c1ac-460a-9d0c-537e19b8113d'],17,,,,,,,,,,,,,,,,,Manchester City,36,00:25:17.481,Pass,
,,,,,,,,,,,,,,,3.224675,,,,,,,,,,,,,c7cd51e1-c728-470c-a97e-0e929cb6c8f4,3001,,,"[67.9, 60.9]",3754077,70,,,,,-1.3488156,,Right Foot,,,,"[81.6, 0.2]",,High Pass,,62.226845,Out,,Kevin De Bruyne,3089.0,,,True,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Back,137,Manchester City,36,['7bf02007-1921-42b4-bde4-61b57d156397'],20,,,,,,,,,,,,,,,,,Manchester City,36,00:25:20.751,Pass,
,,,,,,,,,,,,,,,1.61063,,,,,,,,,,,,,50b4091e-2357-40cb-a860-9d4743964b94,3004,,,"[39.5, 80.0]",3754077,70,,,,,-0.25228542,,,,,,"[62.0, 74.2]",,High Pass,,23.235533,,,Nikica Jelavić,20543.0,,,,,,Throw-in,2,From Throw In,Carl Jenkinson,21254.0,Right Back,138,West Ham United,40,['73f4f819-5b97-4f06-a3a6-27d46ad916bc'],42,,,,,,,,,,,,,,,,,West Ham United,40,00:25:42.977,Pass,
,,,,,,,,,,,,,,,0.56671,,,,,,,,,,,,,a95e1091-b458-486c-80fc-439977398f67,3006,,,"[62.0, 74.2]",3754077,70,,,,,-0.36990607,,Head,,,,"[66.9, 72.3]",,Low Pass,,5.255473,,,Diafra Sakho,3962.0,,,,,,,2,From Throw In,Nikica Jelavić,20543.0,Center Forward,138,West Ham United,40,['3333e6f2-3ce2-41d0-b8e5-2aa41d5f4a01'],44,,,,,,,,,,,,,,,,,West Ham United,40,00:25:44.587,Pass,
,,,,,,,,,,,,,,,2.400836,,,,,,,,,,,,,0cb8380f-e12a-4e9e-a01b-6a4e0b5f033b,3010,,,"[58.4, 7.0]",3754077,70,,,,,1.1174576,,Left Foot,,,,"[62.2, 14.8]",,High Pass,,8.676405,Incomplete,,Wilfried Guemiand Bony,3598.0,,,,,,Recovery,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,138,West Ham United,40,"['303d8a5b-ff31-4612-97c9-cd8ac1657111', 'f51246d8-c639-4f18-a4b1-107bf1f45a1d']",46,,,,,,,,,,,,,,,,,Manchester City,36,00:25:46.021,Pass,
