ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.1738,,,,,,,,,,,,d21c61d8-5c85-4b41-9b73-f4eb90ccda6f,2030,,,"[27.9, 80.0]",3754238,51,,True,,,-0.08647114,,,,,"[60.2, 77.2]",,Low Pass,,32.421135,,,Incomplete,,,,,,Throw-in,2,From Throw In,Daryl Janmaat,3650.0,Right Back,101,Newcastle United,37,['e6f0b9b3-33e7-4598-a398-4d52210693b2'],56,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:56.951,Pass,
,,,,,,,,,,,,,,,1.293562,,,,,,,,,,,,2332274b-69d4-4d5c-a857-fc5b76451206,2032,,,"[56.5, 80.0]",3754238,52,,,,,-0.39939302,,,,,"[71.9, 73.5]",,High Pass,,16.71556,,,Incomplete,Aleksandar Mitrović,4269.0,,,,Throw-in,2,From Throw In,Daryl Janmaat,3650.0,Right Back,102,Newcastle United,37,"['c70bd8fb-5f98-4688-9e4d-c3159bceb7c3', 'ddb24630-d3ed-4e07-b776-ce4241976ce0']",13,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:13.222,Pass,
,,,,,,,,,,,,,,,1.588154,,,,,,,,,,,,d6a251b5-603f-416a-997b-95b3ecec8426,2038,,,"[55.1, 8.8]",3754238,52,,,,,1.4148673,,Right Foot,,,"[58.7, 31.7]",,Low Pass,,23.181242,,,,Matt Ritchie,3049.0,,,,,2,From Throw In,Dan Gosling,3343.0,Left Center Midfield,102,Newcastle United,37,['38549411-3baa-47a1-8892-6a1c62352111'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:16.306,Pass,
,,,,,,,,,,,,,,,2.590241,,,,,,,,,,,,8c25e6a9-33f5-4693-83c9-f0ddaedbd4c6,2042,,,"[55.9, 41.6]",3754238,52,,,,,-2.3145518,,Right Foot,,,"[42.1, 26.6]",,Ground Pass,,20.382345,,,,Paul Dummett,3065.0,,,,Recovery,2,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,102,Newcastle United,37,['797cdd97-cdee-4541-aaf6-f3bccf2c3d37'],19,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:19.558,Pass,
,,,,,,,,,,,,,,,2.036859,,,,,,,,,,,,340f7d9b-dec9-4344-a5ee-5aaf7d2cb69a,2045,,,"[41.7, 21.6]",3754238,52,,,,,-0.17390119,,Left Foot,,,"[63.9, 17.7]",,Ground Pass,,22.539965,,,,Georginio Wijnaldum,3567.0,,,,,2,From Throw In,Paul Dummett,3065.0,Left Back,102,Newcastle United,37,['12eb25dd-1af9-445f-a16a-90d35b55197d'],22,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:22.943,Pass,
,,,,,,,,,,,,,,,1.557678,,,,,,,,,,,,264f228e-8fca-4fe3-ab5d-1d0393d7a124,2048,,,"[69.9, 18.3]",3754238,52,,,,,-0.29742163,,Right Foot,,,"[96.0, 10.3]",,Ground Pass,,27.298534,,,,Ayoze Pérez Gutiérrez,3076.0,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,102,Newcastle United,37,['12532e61-cb74-4f6c-8293-650c0b00ab29'],26,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:26.332,Pass,
,,,,,,,,,,,,,,,0.919094,,,,,,,,,,,,a8e6712f-dc65-4cd9-9f0d-d5a2a4e257e7,2051,,,"[110.3, 9.9]",3754238,52,,,,,2.075963,,Right Foot,,,"[103.0, 23.1]",,Ground Pass,,15.084098,,,,Georginio Wijnaldum,3567.0,,,,,2,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Left Center Forward,102,Newcastle United,37,['06b361e1-add2-48e9-ad88-588c5ac11150'],30,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:30.852,Pass,
,,,,,,,,,,,,,,,1.291153,,,,,,,,,,,,776b7762-59b9-48c4-b6b6-f5edaca41e03,2055,,,"[103.0, 23.1]",3754238,52,,,,,2.2964365,,Right Foot,,,"[97.5, 29.3]",,Ground Pass,,8.287943,,,Incomplete,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,102,Newcastle United,37,['5fb39d7f-427e-49d6-b87c-949fb3cdd282'],32,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:32.406,Pass,
,,,,,,,,,,,,,,,1.762533,,,,,,,,,,,,c777ab7d-a515-4d59-9647-8bcf34958cfa,2058,,,"[35.2, 29.4]",3754238,52,,,,,-1.1309538,,Left Foot,,,"[44.0, 10.7]",,Ground Pass,,20.667124,,,,Junior Stanislas,3463.0,,,,,2,Regular Play,Harry Arter,3304.0,Center Attacking Midfield,103,AFC Bournemouth,28,['dbbb8eaf-92da-43c0-9732-9d6a66241472'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:37.853,Pass,
,,,,,,,,,,,,,,,1.282482,,,,,,,,,,,,bbbba76f-c519-46db-958b-af679230295c,2060,,,"[44.0, 10.7]",3754238,52,,,,,2.921896,,Right Foot,,,"[33.7, 13.0]",,Ground Pass,,10.553673,,,,Charlie Daniels,3345.0,,,,,2,Regular Play,Junior Stanislas,3463.0,Left Midfield,103,AFC Bournemouth,28,['748a3390-2943-4515-9553-a764bae134bd'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:39.616,Pass,
,,,,,,,,,,,,,,,1.286852,,,,,,,,,,,,d425086a-4d3b-45cf-ba2f-4f232cf03f1e,2063,,,"[39.1, 11.5]",3754238,52,,,,,1.200473,,Left Foot,,,"[42.4, 20.0]",,Ground Pass,,9.1181135,,,,Harry Arter,3304.0,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,103,AFC Bournemouth,28,['a226bc7c-390a-4e84-9882-2349f7a686d8'],41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:41.453,Pass,
,,,,,,,,,,,,,,,1.158272,,,,,,,,,,,,019089d3-7d24-4c13-a0f7-715f2ae86735,2066,,,"[62.4, 20.0]",3754238,52,,,,,-0.107427955,,Left Foot,,,"[72.6, 18.9]",,Ground Pass,,10.259142,,,,Junior Stanislas,3463.0,,,,,2,Regular Play,Harry Arter,3304.0,Center Attacking Midfield,103,AFC Bournemouth,28,['4c813017-5dd1-4443-8116-e8f8cd113780'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:46.418,Pass,
,,,,,,,,,,,,,,,1.57854,,,,,,,,,,,,1789fc1e-137a-4ab6-8113-1a687746cfaa,2069,,,"[72.6, 18.9]",3754238,52,,,,,-1.201112,,Left Foot,,,"[78.8, 2.9]",,Ground Pass,,17.159254,,,,Charlie Daniels,3345.0,,,,,2,Regular Play,Junior Stanislas,3463.0,Left Midfield,103,AFC Bournemouth,28,['61aa7b06-915f-45a3-8dd8-69d114dff76f'],48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:48.907,Pass,
,,,,,,,,,,,,,,,1.468602,,,,,,,,,,,,af5e53f8-8136-4c7e-a386-781eabf2339c,2071,,,"[76.8, 2.9]",3754238,52,,,,,2.4009407,,Left Foot,,,"[69.8, 9.3]",,Ground Pass,,9.484725,,,,Junior Stanislas,3463.0,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,103,AFC Bournemouth,28,['02624eab-1796-42b9-b785-e6c720be6fd4'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:50.485,Pass,
,,,,,,,,,,,,,,,1.184452,,,,,,,,,,,,315daec1-a7dc-43ab-927c-87043bc24341,2078,,,"[71.0, 17.1]",3754238,52,,,,,1.2229079,,Right Foot,,,"[84.2, 53.5]",,Ground Pass,,38.719505,,,,Dan Gosling,3343.0,,,,,2,Regular Play,Junior Stanislas,3463.0,Left Midfield,103,AFC Bournemouth,28,['c9e25f9d-25d0-40bc-86e3-e961e7e75fb9'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:55.027,Pass,
,,,,,,,,,,,,,,,1.604615,,,,,,,,,,,,1b8d050d-f44f-4062-8ef4-f00c72b6cd9f,2081,,,"[82.5, 56.6]",3754238,52,,,,,2.3738918,,Right Foot,,,"[71.0, 67.7]",,Ground Pass,,15.983116,,,,Simon Francis,3608.0,,,,,2,Regular Play,Dan Gosling,3343.0,Left Center Midfield,103,AFC Bournemouth,28,['827b1f63-83a8-426e-903b-d5fbaa31a8a7'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:56.997,Pass,
,,,,,,,,,,,,,,,1.291793,,,,,,,,,,,,434b2719-c28f-47ef-bba7-902076ba0465,2084,,,"[84.6, 62.4]",3754238,53,,,,,0.71777236,,Left Foot,,,"[98.0, 74.1]",,Ground Pass,,17.789042,,,,Adam Smith,6409.0,,,,,2,Regular Play,Simon Francis,3608.0,Right Center Back,103,AFC Bournemouth,28,['8710f666-97c6-4a66-bd66-96d7b65d606e'],1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:01.572,Pass,
,,,,,,,,,,,,,,,0.88417,,,,,,,,,,,,ec55c7a2-60d7-46c4-b283-60e299c4c1b0,2087,,,"[97.6, 67.1]",3754238,53,,,,,-1.4764824,,Right Foot,,,"[99.0, 52.3]",,Ground Pass,,14.866069,,,,Dan Gosling,3343.0,,,,,2,Regular Play,Adam Smith,6409.0,Right Back,103,AFC Bournemouth,28,['c784c6fa-2428-4226-b02b-051fa1353669'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:06.541,Pass,
,,,,,,,,,,,,,,,2.320154,,,,,,,,,,,,1bb6e222-4004-452a-8750-27dfc72da7c0,2089,,,"[96.9, 51.9]",3754238,53,,,,,0.3706155,,Right Foot,,,"[114.4, 58.7]",,Low Pass,,18.774717,,,,Adam Smith,6409.0,,,,,2,Regular Play,Dan Gosling,3343.0,Left Center Midfield,103,AFC Bournemouth,28,['59d7bc47-8f65-45ac-bc60-ff6524c281e3'],7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:07.425,Pass,
,,,,,,,,,,,,,,,0.756631,,,,,,,,,,,,1d3bc87e-a5f8-48e2-97c5-3ea83bee8618,2093,,,"[115.5, 64.4]",3754238,53,,,,,2.4053352,,Left Foot,,,"[109.1, 70.2]",,Ground Pass,,8.637129,,,,Matt Ritchie,3049.0,,,,,2,Regular Play,Adam Smith,6409.0,Right Back,103,AFC Bournemouth,28,['6bb2fc9f-71c8-4573-aad5-f0dbe79e717d'],11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:11.467,Pass,
,,,,,,,,,,,,,,,2.698249,,,,,,,,,,,,32068934-67e7-441b-853b-44e1d0b201e4,2095,,,"[109.1, 70.2]",3754238,53,,,,,-1.395252,,Right Foot,True,,"[114.9, 37.5]",,High Pass,,33.21039,,,Incomplete,Joshua King,3346.0,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,103,AFC Bournemouth,28,"['189fea3e-611e-4fe3-986c-36895c4f3e67', '8b3121e1-a9a0-4e57-8f7b-14eaa996426d']",12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:12.224,Pass,
,,,,,,,,,,,,,,,0.851241,,,,,,,,,,,,236df605-9f94-4e1e-a323-e2c000bb7ff3,2098,,,"[10.2, 47.0]",3754238,53,,True,,,0.6261221,,Keeper Arm,,,"[50.3, 76.0]",,Low Pass,,49.487473,,,,Daryl Janmaat,3650.0,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,104,Newcastle United,37,['d6a7adf6-d47a-4f2f-ab84-b3e0fe329ede'],29,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:29.628,Pass,
,,,,,,,,,,,,,,,0.908224,,,,,,,,,,,,d0f80f67-6e76-4dbb-b7c0-ca05ba1e6ac5,2101,,,"[50.3, 76.8]",3754238,53,,,,,-0.55085754,,Right Foot,,,"[57.3, 72.5]",,Low Pass,,8.21523,,,,Moussa Sissoko,3091.0,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,104,Newcastle United,37,['c2050f15-f9c5-4f54-a566-8ded5977a6ad'],31,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:31.508,Pass,
,,,,,,,,,,,,,,,1.15237,,,,,,,,,,,,7eb55958-94ba-4a23-a121-38fc2ab7af59,2103,,,"[57.3, 72.5]",3754238,53,,,,,0.8779168,,Right Foot,,,"[61.7, 77.8]",,Low Pass,,6.8883963,,,,Daryl Janmaat,3650.0,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Midfield,104,Newcastle United,37,['0789f0a8-b8b5-42ff-8fc0-38d7d265e569'],32,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:32.416,Pass,
,,,,,,,,,,,,,,,1.332286,,,,,,,,,,,,78646dd1-84df-4e32-955f-7f0d1cbe4413,2105,,,"[62.9, 78.1]",3754238,53,,,,,-0.72586596,,Right Foot,,,"[70.9, 71.0]",,Ground Pass,,10.696261,,,Incomplete,Aleksandar Mitrović,4269.0,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,104,Newcastle United,37,"['73cc5381-c758-4bfb-a7cb-10f6db7b1039', '852b66ae-2aba-4615-baa9-676a68f0be33']",33,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:33.569,Pass,
,,,,,,,,,,,,,,,1.713862,,,,,,,,,,,,e632585e-05a6-4b9d-89e3-459caf20ad09,2108,,,"[34.2, 7.8]",3754238,53,,,,,0.33613804,,Left Foot,,,"[50.8, 13.6]",,Ground Pass,,17.584084,,,,Harry Arter,3304.0,,,,Recovery,2,Regular Play,Sylvain Distin,40218.0,Left Center Back,105,AFC Bournemouth,28,['8116481a-0aae-4649-b50b-ef5a9f4ea023'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:36.913,Pass,
,,,,,,,,,,,,,,,1.686663,,,,,,,,,,,,52978cb3-60e8-4c2f-b2ae-50b59d851c17,2111,,,"[48.6, 13.0]",3754238,53,,,,,-1.5268686,,Left Foot,,,"[49.0, 3.9]",,Ground Pass,,9.108787,,,,Junior Stanislas,3463.0,,,,,2,Regular Play,Harry Arter,3304.0,Center Attacking Midfield,105,AFC Bournemouth,28,"['4900d224-fac2-4e3a-a678-286eff90ec1b', 'd28bc6d7-b518-4d9c-b120-834500482d82']",38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:38.627,Pass,True
,,,,,,,,,,,,,,,1.186754,,,,,,,,,,,,c788cc10-1ceb-4dc9-9abf-f08aa2fd8eb6,2114,,,"[55.6, 5.6]",3754238,53,,,,,-0.12605615,,Right Foot,,,"[99.0, 0.1]",,Low Pass,,43.747116,,,Out,Joshua King,3346.0,,,,,2,Regular Play,Junior Stanislas,3463.0,Left Midfield,105,AFC Bournemouth,28,['5aab16f3-a812-4d54-ae22-805c346efbc9'],42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:42.887,Pass,
,,,,,,,,,,,,,,,0.919166,,,,,,,,,,,,6ea7144c-773a-4b04-ad9c-10bfabb7425a,2116,,,"[49.7, 80.0]",3754238,54,,,,,-0.35722628,,,,,"[63.9, 74.7]",,High Pass,,15.156847,,,Unknown,,,,,,Throw-in,2,From Throw In,Daryl Janmaat,3650.0,Right Back,106,Newcastle United,37,,3,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:03.696,Pass,
,,,,,,,,,,,,,,,0.956942,,,,,,,,,,,,44ce6674-0d7c-4bc5-a0b7-f4050b8b1802,2119,,,"[52.7, 2.9]",3754238,54,,,,,1.3310533,,Left Foot,,,"[54.9, 11.9]",,Ground Pass,,9.264988,,,,Andrew Surman,3344.0,,,,Free Kick,2,From Free Kick,Sylvain Distin,40218.0,Left Center Back,107,AFC Bournemouth,28,['a2890a96-5876-4ae7-a0ba-33400f661975'],17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:17.864,Pass,
,,,,,,,,,,,,,,,1.744382,,,,,,,,,,,,4b007341-b457-4b9b-9bd2-d1597d16878a,2121,,,"[54.9, 11.9]",3754238,54,,,,,-2.5337906,,Left Foot,,,"[43.4, 3.9]",,Ground Pass,,14.008925,,,,Sylvain Distin,40218.0,,,,,2,From Free Kick,Andrew Surman,3344.0,Right Center Midfield,107,AFC Bournemouth,28,['d8bf6297-1ab8-4314-bb1a-93922e02f7fc'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:18.821,Pass,
,,,,,,,,,,,,,,,1.296433,,,,,,,,,,,,8303495f-12c8-4bbb-b300-a461b4b8f4ec,2125,,,"[41.8, 4.9]",3754238,54,,,,,0.061244067,,Left Foot,,,"[63.0, 6.2]",,Ground Pass,,21.23982,,,,Junior Stanislas,3463.0,,,,,2,From Free Kick,Sylvain Distin,40218.0,Left Center Back,107,AFC Bournemouth,28,"['1e2b45c0-8ca0-43a5-af33-ef43c05fcfa4', '7e22ca89-6a11-41ea-9685-2c96f1a5ca42']",25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:25.723,Pass,True
,,,,,,,,,,,,,,,1.204096,,,,,,,,,,,,f2633aa4-636e-4742-9de7-4af58e871a3d,2127,,,"[63.0, 6.2]",3754238,54,,,,,2.6935992,,Right Foot,,,"[42.4, 16.1]",,Low Pass,,22.855415,,,,Andrew Surman,3344.0,,,,,2,From Free Kick,Junior Stanislas,3463.0,Left Midfield,107,AFC Bournemouth,28,['6865bc5e-eb9c-4b25-ae9e-0e8c5a3e0a32'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:27.020,Pass,
,,,,,,,,,,,,,,,1.260535,,,,,,,,,,,,7ea7bb6c-69fe-454d-bc42-82d75a0eb5f4,2131,,,"[43.2, 8.6]",3754238,54,,,,,-0.050976206,,Left Foot,,,"[62.8, 7.6]",,Ground Pass,,19.625494,,,,Junior Stanislas,3463.0,,,,,2,From Free Kick,Andrew Surman,3344.0,Right Center Midfield,107,AFC Bournemouth,28,['d47a5c17-e8c9-4e3c-a22d-3709f4dc7bb8'],29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:29.487,Pass,
,,,,,,,,,,,,,,,0.879222,,,,,,,,,,,,46a839ab-0376-45c5-aa2d-a8ca1d4e0bc3,2134,,,"[56.6, 10.7]",3754238,54,,,,,2.1501224,,Right Foot,,,"[49.6, 21.4]",,Ground Pass,,12.786321,,,,Andrew Surman,3344.0,,,,,2,From Free Kick,Junior Stanislas,3463.0,Left Midfield,107,AFC Bournemouth,28,['c9a1b520-6f71-4137-ba37-48d8911b5e84'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:33.269,Pass,
,,,,,,,,,,,,,,,1.230368,,,,,,,,,,,,9bbe0538-1f9f-4745-aa0a-c79099faa1cb,2137,,,"[49.2, 25.9]",3754238,54,,,,,0.8355491,,Left Foot,,,"[61.5, 39.5]",,Ground Pass,,18.33712,,,,Harry Arter,3304.0,,,,,2,From Free Kick,Andrew Surman,3344.0,Right Center Midfield,107,AFC Bournemouth,28,['95d1f043-0f1b-4fc0-96c3-c7b763f0d0ac'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:35.211,Pass,
,,,,,,,,,,,,,,,1.881504,,,,,,,,,,,,9d8db914-f714-4edd-acc4-960b27b5bc61,2140,,,"[63.4, 39.5]",3754238,54,,,,,1.2614248,,Left Foot,,,"[70.4, 61.4]",,Ground Pass,,22.99152,,,,Dan Gosling,3343.0,,,,,2,From Free Kick,Harry Arter,3304.0,Center Attacking Midfield,107,AFC Bournemouth,28,['85a62de0-987f-4a33-9bec-9f532ca6cc10'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:37.115,Pass,
,,,,,,,,,,,,,,,1.162099,,,,,,,,,,,,a91a8262-98ee-4f33-bbd3-476df2e6db90,2143,,,"[84.2, 60.1]",3754238,54,,,,,0.8519663,,Right Foot,,,"[91.2, 68.1]",,Ground Pass,,10.630146,,,,Adam Smith,6409.0,,,,,2,From Free Kick,Dan Gosling,3343.0,Left Center Midfield,107,AFC Bournemouth,28,['209e1824-90d0-499e-80a7-1a2917675e0d'],41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:41.333,Pass,
,,,,,,,,,,,,,,,1.301529,,,,,,,,,,,,3da779aa-fb69-4289-8629-25c17462a8d2,2146,,,"[91.2, 70.4]",3754238,54,,,,,-2.0187385,,Right Foot,,,"[83.8, 55.0]",,Ground Pass,,17.085667,,,,Harry Arter,3304.0,,,,,2,From Free Kick,Adam Smith,6409.0,Right Back,107,AFC Bournemouth,28,['ad12ae1a-0cfd-4349-9af4-23c304080f40'],43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:43.387,Pass,
,,,,,,,,,,,,,,,1.03404,,,,,,,,,,,,90edccbc-f10f-4fa6-87a5-f3db5ee7cfda,2149,,,"[83.8, 55.0]",3754238,54,,,,,-0.04107278,,Left Foot,,,"[98.4, 54.4]",,Ground Pass,,14.612324,,,,Matt Ritchie,3049.0,,,,,2,From Free Kick,Harry Arter,3304.0,Center Attacking Midfield,107,AFC Bournemouth,28,['14021272-bc5e-4146-9f77-1b5643f9ad06'],45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:45.457,Pass,
,,,,,,,,,,,,,,,1.719864,,,,,,,,,,,,334c4c86-51b7-47b4-87df-956f95518878,2158,,,"[91.6, 50.2]",3754238,54,,,,,-1.9867663,,Left Foot,,,"[82.5, 29.6]",,Ground Pass,,22.520435,,,,Andrew Surman,3344.0,,,,,2,From Free Kick,Harry Arter,3304.0,Center Attacking Midfield,107,AFC Bournemouth,28,"['620b1b34-64db-4c8a-9d78-a7b6744a1fdd', '7ca06e98-8abc-48fa-b842-415540b0e496']",49,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:49.826,Pass,True
,,,,,,,,,,,,,,,0.90772,,,,,,,,,,,,c117c7f8-45ad-41e5-97e6-f4eacfa7baba,2160,,,"[82.5, 27.8]",3754238,54,,,,,0.13477129,,Left Foot,,,"[94.3, 29.4]",,Ground Pass,,11.907981,,,,Junior Stanislas,3463.0,,,,,2,From Free Kick,Andrew Surman,3344.0,Right Center Midfield,107,AFC Bournemouth,28,['03b81ae3-4879-480e-84e9-fb3ac656bca6'],51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:51.546,Pass,
,,,,,,,,,,,,,,,1.429805,,,,,,,,,,,,576220a3-093a-4924-a35f-bc2d022e56c7,2163,,,"[90.4, 33.1]",3754238,54,,,,,1.0393124,,Right Foot,,,"[101.1, 51.3]",,Ground Pass,,21.112318,,,Incomplete,Dan Gosling,3343.0,,,,,2,From Free Kick,Junior Stanislas,3463.0,Left Midfield,107,AFC Bournemouth,28,"['364a736a-f1cc-4a83-b3ef-ae75c9de1315', 'bf8313de-09fd-4fb0-8b8d-9684a27bd60f']",54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:54.566,Pass,
,,,,,,,,,,,,,,,0.685979,,,,,,,,,,,,2db822c6-75c1-4937-8821-0c1d5c3dbc51,2167,,,"[21.5, 28.4]",3754238,54,,,,,1.192828,,Right Foot,,,"[24.2, 35.2]",,Ground Pass,,7.31642,,,,Cheik Ismaël Tioté,42900.0,,,,,2,From Free Kick,Georginio Wijnaldum,3567.0,Left Midfield,107,AFC Bournemouth,28,['d5d5e2e4-65f4-4f29-b45f-0e3cfeb62fa1'],57,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:57.034,Pass,
,,,,,,,,,,,,,,,2.942196,,,,,,,,,,,,6fb24c44-8944-4735-b8fa-0ee9923d82ef,2179,,,"[34.9, 49.0]",3754238,55,,,,True,0.26947266,,,,,"[55.9, 54.8]",,High Pass,,21.786234,,,Incomplete,Ayoze Pérez Gutiérrez,3076.0,,,,Recovery,2,From Free Kick,Cheik Ismaël Tioté,42900.0,Right Center Midfield,107,AFC Bournemouth,28,"['9014a07f-a0c1-46f4-90df-ce91bafbde51', 'a2af771f-28a4-4b0d-bcf1-679a3771989a', 'd0603d86-fbaf-4fe4-8ace-f51c5c386f73']",6,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:06.944,Pass,True
,,,,,,,,,,,,,,,0.802174,,,,,,,,,,,,d0603d86-fbaf-4fe4-8ace-f51c5c386f73,2182,,,"[64.2, 25.3]",3754238,55,,,,,-2.9849908,,Right Foot,,,"[56.6, 24.1]",,Ground Pass,,7.694154,,,,Sylvain Distin,40218.0,,,,Recovery,2,From Free Kick,Andrew Surman,3344.0,Right Center Midfield,107,AFC Bournemouth,28,"['6fb24c44-8944-4735-b8fa-0ee9923d82ef', '9f6e2617-3917-4be5-ac24-8695e819564d']",9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:09.887,Pass,
,,,,,,,,,,,,,,,4.64475,,,,,,,,,,,,c75511ac-f361-46b9-9db0-70f8654c2c05,2192,,,"[55.9, 50.7]",3754238,56,,,,,-0.059070982,,Right Foot,,,"[111.7, 47.4]",,Ground Pass,,55.897495,,,Injury Clearance,,,,,,Recovery,2,Other,Vurnon Anita,16072.0,Left Center Midfield,109,AFC Bournemouth,28,,56,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:56.381,Pass,
,,,,,,,,,,,,,,,1.905387,,,,,,,,,,,,7ddb0c1d-04c3-4a35-8a68-49a28e25b963,2195,,,"[12.7, 39.7]",3754238,57,,,,,1.4274207,,Keeper Arm,,,"[16.8, 68.1]",,Ground Pass,,28.694424,,,,Simon Francis,3608.0,,,,,2,Other,Adam Federici,24888.0,Goalkeeper,109,AFC Bournemouth,28,['f4535a44-e081-45e0-9563-aca50bcc0195'],5,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:05.271,Pass,
,,,,,,,,,,,,,,,0.601978,,,,,,,,,,,,c23492a8-4d20-4f13-a48d-407e619120f7,2198,,,"[22.2, 71.6]",3754238,57,,,,,-0.04542328,,Right Foot,,,"[35.4, 71.0]",,High Pass,,13.21363,,,Incomplete,Matt Ritchie,3049.0,,,,,2,Other,Simon Francis,3608.0,Right Center Back,109,AFC Bournemouth,28,"['17ddb3f4-09e0-4688-b4ee-a4d368e6e1dc', '7a4d83e5-a399-4993-a665-4b893662b699']",10,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:10.580,Pass,
