bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.144233,,,,,,,,,,,,,449dd97e-fca1-407e-ac70-6b38aad46d2d,16,,"[47.5, 54.0]",3754130,0,,,,,-2.2794225,,Right Foot,,,"[42.7, 48.4]",,Ground Pass,,7.3756356,,,,Ashley Westwood,3583.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,3,Aston Villa,59,['b187ec2d-3a1b-4986-9db3-48d33b79a641'],5,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:05.371,Pass,
,,,,,,,,,,,,,,4.732596,,,,,,,,,,,,,a163778f-b681-42b1-a78d-e8d90d646f7b,18,,"[42.7, 48.4]",3754130,0,,,,,0.45554167,,Right Foot,,,"[97.2, 75.1]",,High Pass,,60.688877,,Incomplete,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Defensive Midfield,3,Aston Villa,59,"['64477473-ba9c-4399-9124-c451290cc6c2', 'e7682f1d-08aa-406f-b24e-cfab4ef11818']",6,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:06.516,Pass,
,,,,,,,,,,,,,,1.096772,,,,,,,,,,,,,ba77b33f-8f0a-4e40-a89b-5794185d6871,23,,"[16.7, 3.5]",3754130,0,,,,,1.9779005,,Right Foot,,,"[12.0, 14.4]",,Ground Pass,,11.870131,,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,3,Aston Villa,59,['885de1f3-ed17-428b-9d78-c34976795fdb'],12,,,,,,,,,,,,,,,,,Norwich City,56,00:00:12.801,Pass,
,,,,,,,,,,,,,,4.320082,,,,,,,,,,,,,15bd9553-89c5-4e26-8eed-7b2b1c0c8032,26,,"[12.0, 14.4]",3754130,0,,,,,-0.24887475,,Left Foot,,,"[48.2, 5.2]",,High Pass,,37.35077,,Incomplete,,Nathan Redmond,3286.0,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,3,Aston Villa,59,"['b6ef8716-29d1-4dd0-aa1f-4b42d5aae0ac', 'cc979c77-a3f3-4144-96a2-cf9e16b33b21']",13,,,,,,,,,,,,,,,,,Norwich City,56,00:00:13.977,Pass,
,,,,,,,,,,,,,,1.301439,,,,,,,,,,,,,cc979c77-a3f3-4144-96a2-cf9e16b33b21,28,,"[71.9, 74.9]",3754130,0,,,,,0.19092315,,Right Foot,,,"[83.8, 77.2]",,Low Pass,,12.120231,,,,Scott Sinclair,11117.0,,,,,,Recovery,1,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,3,Aston Villa,59,"['15bd9553-89c5-4e26-8eed-7b2b1c0c8032', 'e2ff9c62-1659-4e1b-a4e2-95d7472d822b']",18,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:18.298,Pass,
,,,,,,,,,,,,,,0.463959,,,,,,,,,,,,,ee9c5e83-8d91-43d6-9352-f787f09cb114,32,,"[81.2, 75.4]",3754130,0,,,,,3.1415927,,Left Foot,,,"[79.9, 75.4]",,Low Pass,,1.3,,,,Alan Hutton,9642.0,,,,,,,1,Regular Play,Scott Sinclair,11117.0,Right Wing,3,Aston Villa,59,"['4866f524-e66e-4d96-9c5b-e65b056d40f0', '72336978-4805-48fa-b88a-3b665cbb41a5']",19,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:19.832,Pass,True
,,,,,,,,,,,,,,0.390538,,,,,,,,,,,,,cdf0aae5-38c6-4379-b621-e263e5da29df,35,,"[79.9, 75.4]",3754130,0,,,,,-0.21109334,,Right Foot,,,"[84.1, 74.5]",,Low Pass,,4.2953463,,Incomplete,,Scott Sinclair,11117.0,,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,3,Aston Villa,59,"['58d93583-5006-469b-bc43-d8355b6122e3', '99d2b21e-7709-495d-b36e-5a45a0f6d9c4']",20,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:20.336,Pass,
,,,,,,,,,,,,,,1.593311,,,,,,,,,,,,,8d2851f8-e046-4b7e-a66f-766d12c6325c,38,,"[83.8, 64.1]",3754130,0,,,,,-0.38500577,,Right Foot,,,"[99.1, 57.9]",,Ground Pass,,16.508482,,,,Jordan Veretout,7153.0,,,,,,Recovery,1,Regular Play,Jordan Ayew,3450.0,Center Forward,3,Aston Villa,59,['a22a353a-f7a3-4a80-9bcf-09cfc682e92a'],22,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:22.346,Pass,
,,,,,,,,,,,,,,1.075537,,,,,,,,,,,,,ead7ecc4-67c6-4848-b1e9-1bfa51869126,41,,"[102.4, 74.9]",3754130,0,,,,,-2.658467,,Left Foot,,,"[84.1, 65.3]",,Ground Pass,,20.665188,,,,Idrissa Gana Gueye,3436.0,,,,,,,1,Regular Play,Jordan Veretout,7153.0,Center Attacking Midfield,3,Aston Villa,59,['1b601cb2-97ae-46e2-ac1a-3ab6960a0b36'],28,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:28.497,Pass,
,,,,,,,,,,,,,,1.386897,,,,,,,,,,,,,51184c19-83bb-4d95-a38a-e519c28f1eea,45,,"[84.9, 65.3]",3754130,0,,,,,1.7283579,,Right Foot,,,"[83.2, 76.0]",,Ground Pass,,10.834205,,,,Alan Hutton,9642.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,3,Aston Villa,59,"['0c75b40f-d646-4fbe-a4e9-cdf2c7a26b25', 'aabf9fe7-e73c-4cec-be62-03f5a3330dc0']",30,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:30.069,Pass,True
,,,,,,,,,,,,,,1.902402,,,,,,,,,,,,,4f971789-bcdc-43f4-a059-59fa6d2aa500,49,,"[77.7, 75.4]",3754130,0,,,,,-0.853255,,Left Foot,,,"[92.1, 58.9]",,Ground Pass,,21.9,,Incomplete,,,,,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,3,Aston Villa,59,"['46e50279-a530-4bdf-938b-a85b800e9b4d', '5966bca5-2403-4ccc-847a-dbfe78ec647e']",32,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:32.581,Pass,True
,,,,,,,,,,,,,,0.902517,,,,,,,,,,,,,46e50279-a530-4bdf-938b-a85b800e9b4d,50,,"[28.0, 21.2]",3754130,0,,,,,-0.46813187,,Left Foot,,,"[36.9, 16.7]",,Ground Pass,,9.972963,,,,Wes Hoolahan,10966.0,,,,,,Recovery,1,Regular Play,Ryan Bennett,9930.0,Right Center Back,4,Norwich City,56,"['4f971789-bcdc-43f4-a059-59fa6d2aa500', 'a02df19f-96ab-445e-be87-608bc727343d']",34,,,,,,,,,,,,,,,,,Norwich City,56,00:00:34.483,Pass,
,,,,,,,,,,,,,,1.38327,,,,,,,,,,,,,3c0c2f0f-40e6-48e1-aded-6e93e1083b60,53,,"[36.9, 16.7]",3754130,0,,,,,1.7611248,,Left Foot,,,"[34.8, 27.6]",,Low Pass,,11.1004505,,,,Graham Dorrans,16334.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,4,Norwich City,56,['4b754ab6-c090-4b3e-b827-186a3c0d5e58'],35,,,,,,,,,,,,,,,,,Norwich City,56,00:00:35.626,Pass,
,,,,,,,,,,,,,,0.884921,,,,,,,,,,,,,247f76a1-a3b9-4592-b5a0-949be7a82fea,56,,"[32.6, 29.6]",3754130,0,,,,,-2.9195108,,Right Foot,,,"[26.4, 28.2]",,Ground Pass,,6.3560996,,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Left Defensive Midfield,4,Norwich City,56,['b1cf90e3-f373-4618-8344-6f780c0f3473'],39,,,,,,,,,,,,,,,,,Norwich City,56,00:00:39.241,Pass,
,,,,,,,,,,,,,,1.591547,,,,,,,,,,,,,32e2d7b3-f635-4915-8248-e61d744a5317,59,,"[26.4, 28.2]",3754130,0,,,,,-1.1964628,,Left Foot,,,"[35.2, 5.8]",,Ground Pass,,24.066574,,,,Robert Brady,10967.0,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,4,Norwich City,56,['e9ce7ef2-0ec2-46a0-b8c8-282a2ac103af'],40,,,,,,,,,,,,,,,,,Norwich City,56,00:00:40.967,Pass,
,,,,,,,,,,,,,,1.277965,,,,,,,,,,,,,2b5bbf6b-66b8-4425-9bbb-6634ef4a3939,62,,"[35.2, 5.8]",3754130,0,,,,,1.067601,,Left Foot,,,"[41.2, 16.7]",,Ground Pass,,12.442266,,,,Alexander Banor Tettey,9463.0,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,4,Norwich City,56,['224fcfbf-9b96-47c0-b462-40f2ece31968'],43,,,,,,,,,,,,,,,,,Norwich City,56,00:00:43.843,Pass,
,,,,,,,,,,,,,,3.402011,,,,,,,,,,,,,9e03d3d9-1f51-49bb-8cab-e2dff1291c64,66,,"[40.2, 13.6]",3754130,0,,,,,2.921824,,Right Foot,,,"[1.7, 22.2]",,Low Pass,,39.448826,,,,Declan Rudd,9014.0,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,4,Norwich City,56,"['633f793e-b1e1-49ef-8a89-4b2b3c780a1a', 'fc625137-cac5-4657-b3b8-36ef447175d4']",46,,,,,,,,,,,,,,,,,Norwich City,56,00:00:46.112,Pass,True
,,,,,,,,,,,,,,0.891185,,,,,,,,,,,,,b8ca7656-a947-4eae-aaeb-ac05e14eaafb,69,,"[2.3, 21.2]",3754130,0,,,,,-1.0117711,,Left Foot,,,"[15.5, 0.1]",,High Pass,,24.888752,,Out,,,,,,,,,,1,Regular Play,Declan Rudd,9014.0,Goalkeeper,4,Norwich City,56,,49,,,,,,,,,,,,,,,,,Norwich City,56,00:00:49.634,Pass,
,,,,,,,,,,,,,,1.485437,,,,,,,,,,,,,c9292193-b539-427e-af1a-278a05812966,70,,"[97.6, 80.0]",3754130,1,,,,,-0.75561976,,,,,"[109.7, 68.6]",,High Pass,,16.62438,,Incomplete,,Jordan Ayew,3450.0,,,,,,Throw-in,1,From Throw In,Alan Hutton,9642.0,Right Back,5,Aston Villa,59,"['1106ec99-cef1-42d0-8c03-2cf7205c7c47', 'bb236973-26b1-485e-aedb-53f0274abbff']",3,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:03.455,Pass,
,,,,,,,,,,,,,,1.997471,,,,,,,,,,,,,dc5f483f-d0c3-4123-b351-f568c4438fe9,75,,"[9.3, 6.4]",3754130,1,,,,,1.4464413,,Right Foot,,,"[11.2, 21.6]",,High Pass,,15.31829,,Incomplete,,,,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,6,Norwich City,56,['152fb5e2-2c4a-4771-a0d8-efd4ab6198b1'],6,,,,,,,,,,,,,,,,,Norwich City,56,00:01:06.903,Pass,
,,,,,,,,,,,,,,2.892116,,,,,,,,,,,,,05ddf252-d4ab-4165-af27-dcd5a82e2c16,79,,"[18.8, 40.7]",3754130,1,,,,,1.3250802,,Right Foot,,,"[26.8, 72.6]",,Ground Pass,,32.88784,,,,Russell Martin,21212.0,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Left Defensive Midfield,6,Norwich City,56,['a5c19def-d109-48d8-9d6b-35428db32945'],13,,,,,,,,,,,,,,,,,Norwich City,56,00:01:13.431,Pass,
,,,,,,,,,,,,,,2.59566,,,,,,,,,,,,,691814ac-5cd8-45c7-8040-20f966c5358c,82,,"[26.8, 72.6]",3754130,1,,,,,-0.33404282,,Right Foot,,,"[82.7, 53.2]",,High Pass,,59.170685,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,6,Norwich City,56,"['ac3d09a1-4f49-4508-9db4-7b92ef28b886', 'd365ce22-a35f-4739-a56b-3ef0941f0a5f']",16,,,,,,,,,,,,,,,,,Norwich City,56,00:01:16.483,Pass,
,,,,,,,,,,,,,,2.047489,,,,,,,,,,,,,d365ce22-a35f-4739-a56b-3ef0941f0a5f,84,,"[37.4, 26.9]",3754130,1,,,,,-0.46054202,,Left Foot,,,"[50.3, 20.5]",,High Pass,,14.400347,,Incomplete,,Leandro Bacuna,9533.0,,,,,,Recovery,1,Regular Play,Ciaran Clark,3041.0,Left Center Back,6,Norwich City,56,"['691814ac-5cd8-45c7-8040-20f966c5358c', 'b02733e5-1d2f-4627-b8eb-3a0048e4fe00', 'b904dc38-9b77-4635-b455-1b9f8868bf58']",19,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:19.079,Pass,
,,,,,,,,,,,,,,1.759589,,,,,,,,,,,,,b02733e5-1d2f-4627-b8eb-3a0048e4fe00,87,,"[69.8, 59.6]",3754130,1,,,,True,-0.1286965,,,,,"[86.8, 57.4]",,High Pass,,17.141762,,,,Dieumerci Mbokani Bezua,23663.0,,,,,,Recovery,1,Regular Play,Jonathan Howson,9578.0,Right Midfield,6,Norwich City,56,"['06998c0e-2d1f-4eb1-8d6a-c03a02705f59', '6e6a3fd0-202b-41e4-86fa-a4f61e660fa4', 'd365ce22-a35f-4739-a56b-3ef0941f0a5f']",21,,,,,,,,,,,,,,,,,Norwich City,56,00:01:21.126,Pass,True
,,,,,,,,,,,,,,0.909817,,,,,,,,,,,,,78870b39-2352-40ad-8b98-fea7db261ecb,93,,"[88.3, 80.0]",3754130,1,,,,,-1.4682164,,,,,"[89.7, 66.4]",,High Pass,,13.671869,,,,Wes Hoolahan,10966.0,,,,,,Throw-in,1,From Throw In,Russell Martin,21212.0,Right Back,7,Norwich City,56,['0a3a4a3e-910b-4ab3-9585-34ad32f4ceec'],40,,,,,,,,,,,,,,,,,Norwich City,56,00:01:40.195,Pass,
,,,,,,,,,,,,,,0.941119,,,,,,,,,,,,,7cf88a85-a2df-4b3d-a5c3-9c935f9a3457,97,,"[92.2, 67.4]",3754130,1,,,,,-1.1579524,,Left Foot,,,"[97.5, 55.3]",,Ground Pass,,13.209845,,,,Dieumerci Mbokani Bezua,23663.0,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,7,Norwich City,56,"['0dc66607-3158-4525-921a-fc6bdb22b317', 'b5088668-275b-4620-9146-e1569ba80c27']",42,,,,,,,,,,,,,,,,,Norwich City,56,00:01:42.956,Pass,True
,,,,,,,,,,,,,,1.98835,,,,,,,,,,,,,f813efea-f327-4d56-9672-731dbe380114,102,,"[18.9, 24.4]",3754130,1,,,,,0.73899186,,Right Foot,,,"[35.8, 39.8]",,Ground Pass,,22.864164,,,,Scott Sinclair,11117.0,,,,,,Recovery,1,Regular Play,Ashley Westwood,3583.0,Left Defensive Midfield,8,Aston Villa,59,['e0134edf-aaba-4b9d-adb1-c05ac48635d1'],44,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:44.920,Pass,
,,,,,,,,,,,,,,0.397537,,,,,,,,,,,,,a656941a-3eb9-41e4-b42a-1a3152186d14,112,,"[77.2, 38.5]",3754130,1,,,,,-1.1071488,,Right Foot,,,"[80.6, 31.7]",,Ground Pass,,7.602631,,,,Wes Hoolahan,10966.0,,,,,,Recovery,1,Regular Play,Nathan Redmond,3286.0,Left Midfield,8,Aston Villa,59,['0f909f8a-6756-4e73-9d53-b8d1e812931b'],52,,,,,,,,,,,,,,,,,Norwich City,56,00:01:52.096,Pass,
,,,,,,,,,,,,,,0.86485,,,,,,,,,,,,,bf56e90d-6679-422a-b1f0-a7d35511e425,115,,"[80.2, 31.7]",3754130,1,,,,,1.7033478,,Left Foot,,,"[79.6, 36.2]",,Ground Pass,,4.539824,,Incomplete,,,,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,8,Aston Villa,59,['9461d521-4528-4bc5-9f24-47e6ece31ad8'],52,,,,,,,,,,,,,,,,,Norwich City,56,00:01:52.945,Pass,
,,,,,,,,,,,,,,1.237049,,,,,,,,,,,,,ac14407c-a3d1-41eb-ac6d-3243af88f2a5,119,,"[40.5, 43.9]",3754130,1,,,,,1.9930475,,Right Foot,,,"[34.3, 57.7]",,Ground Pass,,15.12878,,,,Alan Hutton,9642.0,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Defensive Midfield,8,Aston Villa,59,"['07b2cd0e-9c7c-4c7d-a4eb-de59025fde77', 'f2e3cf30-95a5-48bb-8ad4-344eeb18efbe']",54,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:54.613,Pass,True
,,,,,,,,,,,,,,3.14792,,,,,,,,,,,,,a540c3aa-1ad5-4124-9aa8-77a65369fb93,122,,"[36.4, 64.3]",3754130,1,,,,,0.17837721,,Right Foot,,,"[84.1, 72.9]",,High Pass,,48.469063,,Incomplete,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,8,Aston Villa,59,"['1d8754d6-2558-48d5-b201-05d2667f02ab', '259dfc25-2b93-4d94-9b4c-c8884e0f759a']",57,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:57.492,Pass,
,,,,,,,,,,,,,,1.300025,,,,,,,,,,,,,0ce836f5-34e6-41b7-9cd9-426d7e87a909,127,,"[41.6, 8.7]",3754130,2,,,,,0.13463867,,Left Foot,,,"[66.7, 12.1]",,High Pass,,25.329231,,Incomplete,,,,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,8,Aston Villa,59,['6f476026-16bd-474a-9be0-5fb8a96afd70'],2,,,,,,,,,,,,,,,,,Norwich City,56,00:02:02.558,Pass,
