50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.781912,,,,,,,,,,,,699954cd-6753-4eca-b947-01d273c9fa18,1294,,,"[48.9, 55.9]",3754279,40,True,,,1.8470523,,Right Foot,,,,"[43.4, 75.3]",Ground Pass,,20.164574,,,Federico Fernández,3290.0,,,,Free Kick,1,From Free Kick,Leon Britton,4631.0,Right Center Midfield,75,Swansea City,26,['217d88f2-734f-4bcc-98fa-24d6e916cafd'],40,,,,,,,,,,,,,,,,Swansea City,26,00:40:40.987,Pass,
,,,,,,,,,,,,,,,1.807148,,,,,,,,,,,,747b194c-6c84-4c5c-9b86-0e13823bcc7c,1296,,,"[45.6, 77.1]",3754279,40,True,,,-0.5827395,,Right Foot,,,,"[63.2, 65.5]",Ground Pass,,21.0789,,,Wayne Routledge,3449.0,,,,,1,From Free Kick,Federico Fernández,3290.0,Right Center Back,75,Swansea City,26,['df3367bf-46d3-40b1-89b4-71851bc40548'],42,,,,,,,,,,,,,,,,Swansea City,26,00:40:42.206,Pass,
,,,,,,,,,,,,,,,3.121944,,,,,,,,,,,,31f34f8b-cea6-4dbe-9a5a-20b487488054,1310,,,"[54.5, 54.0]",3754279,40,True,,,-1.4934859,,Right Foot,,,,"[57.8, 11.4]",Ground Pass,,42.727627,,,Neil Taylor,9627.0,,True,,Free Kick,1,From Free Kick,Sung-Yeung Ki,3605.0,Left Center Midfield,76,Swansea City,26,['3951cd54-5717-4e81-bdd2-d0377add8714'],55,,,,,,,,,,,,,,,,Swansea City,26,00:40:55.207,Pass,
,,,,,,,,,,,,,,,1.846305,,,,,,,,,,,,e8869d1f-6aeb-45ea-a4e3-8ad76893e133,1312,,,"[71.1, 5.9]",3754279,41,,,,2.16501,,Right Foot,,,,"[56.1, 28.1]",Ground Pass,,26.792536,,,Sung-Yeung Ki,3605.0,,,,,1,From Free Kick,Neil Taylor,9627.0,Left Back,76,Swansea City,26,['20bfe542-83f4-46c4-9988-23b08daa41a9'],1,,,,,,,,,,,,,,,,Swansea City,26,00:41:01.042,Pass,
,,,,,,,,,,,,,,,1.888849,,,,,,,,,,,,a4d033dc-4656-4c66-8863-e93f3651535c,1316,,,"[57.2, 24.1]",3754279,41,,,,-1.7984856,,Right Foot,,,,"[53.4, 7.7]",Ground Pass,,16.834488,,,Ashley Williams,3644.0,,,,,1,From Free Kick,Sung-Yeung Ki,3605.0,Left Center Midfield,76,Swansea City,26,"['bfe465b6-b415-4660-9ab0-55097bd05670', 'eddc8394-8784-4b51-bf35-611a587b9178']",4,,,,,,,,,,,,,,,,Swansea City,26,00:41:04.848,Pass,True
,,,,,,,,,,,,,,,1.112123,,,,,,,,,,,,45e3d5aa-a111-495f-9b69-0b1985ae16f2,1320,,,"[55.4, 6.7]",3754279,41,,,,1.0979956,,Left Foot,,,,"[64.3, 24.1]",Low Pass,,19.544052,,,Gylfi Þór Sigurðsson,3944.0,,,,,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,76,Swansea City,26,"['623b2dae-73b4-48fe-be86-0bbaa94b6dbd', 'b142e306-dea1-4e68-89a5-72958ef90a60']",6,,,,,,,,,,,,,,,,Swansea City,26,00:41:06.777,Pass,True
,,,,,,,,,,,,,,,1.445083,,,,,,,,,,,,c9756e7b-cd7a-46af-8507-4d0ab8c1d30e,1323,,,"[65.1, 23.7]",3754279,41,,,,-1.3422997,,Right Foot,,,,"[69.1, 6.5]",Low Pass,,17.658993,,,Neil Taylor,9627.0,,,,,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,76,Swansea City,26,"['3491f7e5-9a1f-4146-a8f1-450aa3073140', '91abf982-7a8e-4eea-9db5-d5759f94fc1f']",7,,,,,,,,,,,,,,,,Swansea City,26,00:41:07.889,Pass,True
,,,,,,,,,,,,,,,1.607452,,,,,,,,,,,,f61a6ab7-3622-42a3-ba30-8bec04c8f5e7,1326,,,"[78.2, 7.5]",3754279,41,,,,0.631567,54a5a7b4-871d-46ac-a569-aad8e88dc13e,Left Foot,,,,"[103.9, 26.3]",Ground Pass,,31.842268,,,Jefferson Antonio Montero Vite,7063.0,True,,,,1,From Free Kick,Neil Taylor,9627.0,Left Back,76,Swansea City,26,['8a1508be-40e7-407c-823a-d054a8bd6ca9'],11,,,,,,,,,,,,,,,,Swansea City,26,00:41:11.211,Pass,
,,,,,,,,,,,,,,,1.61909,,,,,,,,,,,,2dc63f28-85b7-4a7b-a9ab-57b8b8b95e5a,1333,,,"[106.5, 28.7]",3754279,41,,,,-0.86931276,,Left Foot,,,,"[111.4, 22.9]",Low Pass,,7.5927596,,,Jefferson Antonio Montero Vite,7063.0,,,,Recovery,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,76,Swansea City,26,"['2dd39e84-7171-4f58-9500-0e3ba02f4ee9', 'd3650063-0f8e-4cb6-af1c-5fd361ceb17d']",16,,,,,,,,,,,,,,,,Swansea City,26,00:41:16.801,Pass,True
,,,,,,,,,,,,,,,0.663997,,,,,,,,,,,,40fdf18f-f6f2-4afd-a183-047834789573,1336,,,"[111.4, 22.9]",3754279,41,,,,2.5812328,,Right Foot,,,,"[106.3, 26.1]",Ground Pass,,6.0207973,,,Gylfi Þór Sigurðsson,3944.0,,,,,1,From Free Kick,Jefferson Antonio Montero Vite,7063.0,Left Wing,76,Swansea City,26,['54542531-f219-4cdc-ae07-879453628575'],19,,,,,,,,,,,,,,,,Swansea City,26,00:41:19.713,Pass,
,,,,,,,,,,,,,,,1.819341,,,,,,,,,,,,c189f31b-bc46-43d9-a513-15529a0af847,1338,,,"[106.3, 26.1]",3754279,41,,,,0.1116033,,Right Foot,,,,"[117.9, 27.4]",Ground Pass,,11.672618,,,Jefferson Antonio Montero Vite,7063.0,,,,,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,76,Swansea City,26,['f5ccb88a-7ea0-49fd-9123-cc06f481865c'],20,,,,,,,,,,,,,,,,Swansea City,26,00:41:20.377,Pass,
,,,,,,,,,,,,,,,0.870923,,,,,,,,,,,,4b8cc8b4-7cb8-44ee-8a99-466b5a6aa18d,1340,,,"[117.9, 27.4]",3754279,41,,,,2.0835848,,Left Foot,True,True,,"[111.2, 39.3]",Low Pass,,13.6565,,Incomplete,André Ayew Pelé,3347.0,,,,,1,From Free Kick,Jefferson Antonio Montero Vite,7063.0,Left Wing,76,Swansea City,26,"['29c7bf7a-5539-4266-a99c-063174e5325c', '975984b3-2a92-4332-a9dc-42b5251cb038']",22,,,,,,,,,,,,,,,,Swansea City,26,00:41:22.196,Pass,
,,,,,,,,,,,,,,,0.911836,,,,,,,,,,,,53f50cbb-7641-4da3-b6a5-4e9ff988c995,1344,,,"[81.1, 0.1]",3754279,41,True,,,1.0978898,,,,,,"[85.5, 8.7]",High Pass,,9.660228,,,Gylfi Þór Sigurðsson,3944.0,,,,Throw-in,1,From Throw In,Neil Taylor,9627.0,Left Back,77,Swansea City,26,['5eecee75-f263-4356-bcc7-b0c5eeda7616'],40,,,,,,,,,,,,,,,,Swansea City,26,00:41:40.047,Pass,
,,,,,,,,,,,,,,,5.01471,,,,,,,,,,,,1e3f1ac9-c983-487e-b389-4aeabab6d068,1346,,,"[85.5, 8.7]",3754279,41,True,,,0.6393859,34f6f6f9-7d30-448d-a80c-5998882988e2,Right Foot,,,,"[97.2, 17.4]",Ground Pass,,14.580124,,,André Ayew Pelé,3347.0,True,,,,1,From Throw In,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,77,Swansea City,26,['a4d51f8d-6d3c-481a-8069-4e6085d0259b'],41,,,,,,,,,,,,,,,,Swansea City,26,00:41:41.612,Pass,
,,,,,,,,,,,,,,,3.009276,,,,,,,,,,,,58147b11-d8d3-449c-bbc3-e4b6a1e0d3da,1350,,,"[6.0, 36.0]",3754279,42,,,,0.47362855,,Right Foot,,,,"[69.8, 68.7]",High Pass,,71.69191,,,Craig Dawson,3523.0,,,,Goal Kick,1,From Goal Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,78,West Bromwich Albion,27,['7831efa7-8a70-4703-88e7-ac3c9e442f3a'],17,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:17.943,Pass,
,,,,,,,,,,,,,,,2.076418,,,,,,,,,,,,cb937c5e-7147-4d03-b7b1-146cfb643f5f,1352,,,"[69.8, 68.7]",3754279,42,,,True,0.068386346,,,,,,"[91.7, 70.2]",High Pass,,21.95131,,Incomplete,Rickie Lambert,40124.0,,,,,1,From Goal Kick,Craig Dawson,3523.0,Right Back,78,West Bromwich Albion,27,"['0a65b812-58c9-4bf3-8787-57d7b6dfbc27', 'dd6bd8d4-d2a6-439e-95fc-eafa4f2a1baa', 'dd8d3c56-1d9b-4ca4-97fb-918d18b634d5']",20,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:20.953,Pass,True
,,,,,,,,,,,,,,,1.928646,,,,,,,,,,,,1c343fed-8a44-4364-95d7-9a1e1f348b62,1356,,,"[69.0, 80.0]",3754279,42,,,,-2.5188084,,,,,,"[54.1, 69.3]",Low Pass,,18.343937,,,Gareth McAuley,3596.0,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,79,West Bromwich Albion,27,['e3a9d1fd-bd11-4f81-bda4-81a37e92f81c'],34,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:34.570,Pass,
,,,,,,,,,,,,,,,1.385801,,,,,,,,,,,,e7306900-8bfa-458f-b2cb-9eea719aa108,1359,,,"[54.0, 64.5]",3754279,42,,,,-1.9313623,,Right Foot,,,,"[44.8, 40.1]",Ground Pass,,26.076809,,,Jonas Olsson,20527.0,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,79,West Bromwich Albion,27,['5593ec53-e23b-4f00-a001-d2fa17feb2c4'],37,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:37.408,Pass,
,,,,,,,,,,,,,,,2.633323,,,,,,,,,,,,40b961f9-7eb0-43c1-97ac-d3485a57c501,1362,,,"[45.0, 36.8]",3754279,42,,,,0.37275732,,Left Foot,,,,"[94.1, 56.0]",High Pass,,52.72049,,,James Morrison,3490.0,,,,,1,From Throw In,Jonas Olsson,20527.0,Left Center Back,79,West Bromwich Albion,27,['d1335791-8b53-4d6a-a2e3-09c0d779c201'],40,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:40.154,Pass,
,,,,,,,,,,,,,,,1.85126,,,,,,,,,,,,355d75ef-19e3-4a34-980a-beb0a00a7d58,1365,,,"[95.1, 60.3]",3754279,42,,,,0.8257802,,Right Foot,,,,"[104.6, 70.6]",Ground Pass,,14.012137,,,Craig Dawson,3523.0,,,,,1,From Throw In,James Morrison,3490.0,Center Attacking Midfield,79,West Bromwich Albion,27,['a4d80da5-f87a-424a-8570-56a478eba871'],45,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:45.962,Pass,
,,,,,,,,,,,,,,,0.105033,,,,,,,,,,,,aff4cf8f-0c57-4d83-bcbb-c682a4b5fd76,1368,,,"[110.8, 71.8]",3754279,42,,,,-1.2242575,,Right Foot,,,,"[112.1, 68.2]",Low Pass,,3.8275318,,Incomplete,,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,79,West Bromwich Albion,27,['d359ac71-c10d-490c-85ba-4640f0bfd3ef'],49,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:49.398,Pass,
,,,,,,,,,,,,,,,1.79996,,,,,,,,,,,,d13b41a0-265e-4cde-9188-f19ea434765d,1370,,,"[113.3, 80.0]",3754279,43,,,,-1.6963778,,,,,,"[109.5, 49.9]",High Pass,,30.338919,,,Rickie Lambert,40124.0,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,80,West Bromwich Albion,27,['0a5992de-8c92-4c7f-9f64-a6c9a2aa3cd2'],5,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:05.217,Pass,
,,,,,,,,,,,,,,,0.641819,,,,,,,,,,,,9f2f71eb-e24f-4473-aafb-3541910d727b,1373,,,"[109.5, 49.9]",3754279,43,,,True,-1.6529639,,,,,,"[108.8, 41.4]",Low Pass,,8.528775,,,Craig Gardner,9485.0,,,,,1,From Throw In,Rickie Lambert,40124.0,Center Forward,80,West Bromwich Albion,27,"['0baf0b61-01c6-4df3-9a5c-aa53fa4f4423', 'bb66b34f-15de-4951-817a-f6f62d2dbba3']",7,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:07.017,Pass,True
,,,,,,,,,,,,,,,1.95753,,,,,,,,,,,,cdfb06b4-20ce-4413-a1cb-0bb411301970,1381,,,"[14.5, 36.7]",3754279,43,,,,-0.7033318,,Right Foot,,,,"[27.0, 26.1]",High Pass,,16.389326,,Incomplete,André Ayew Pelé,3347.0,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,80,West Bromwich Albion,27,"['0a3342a7-dbf3-4ca9-a03b-e2db9402df18', '39ce3aef-13d3-4426-9ee5-c9a8c34f5cab', 'e9fdbd23-20a9-449d-8e80-c27d7c38ab2d']",9,,,,,,,,,,,,,,,,Swansea City,26,00:43:09.310,Pass,True
,,,,,,,,,,,,,,,1.94035,,,,,,,,,,,,39ce3aef-13d3-4426-9ee5-c9a8c34f5cab,1383,,,"[93.1, 54.0]",3754279,43,,,,0.7744895,,Head,,,,"[107.0, 67.6]",High Pass,,19.446594,,,Craig Dawson,3523.0,,,,Recovery,1,From Throw In,Claudio Ariel Yacob,3967.0,Left Center Midfield,80,West Bromwich Albion,27,"['81e71552-d27c-4a64-a3fc-3e6ab04b8401', 'cdfb06b4-20ce-4413-a1cb-0bb411301970']",11,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:11.267,Pass,
,,,,,,,,,,,,,,,2.176551,,,,,,,,,,,,fbeb2114-3300-4cd6-9e40-78ffe50bc6d2,1385,,,"[107.0, 67.6]",3754279,43,,,,-1.3858591,,Right Foot,True,,,"[112.5, 38.2]",High Pass,,29.910032,,Incomplete,,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,80,West Bromwich Albion,27,['d36c29f2-786b-4e2d-b90f-44951a0ad76d'],13,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:13.207,Pass,
,,,,,,,,,,,,,,,3.701781,,,,,,,,,,,,d7cf5836-ede9-4b0e-bd46-63e3e4d13682,1388,,,"[15.1, 45.3]",3754279,43,,,,0.17935488,,Drop Kick,,,,"[85.7, 58.1]",High Pass,,71.75096,,Incomplete,André Ayew Pelé,3347.0,,,,,1,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,81,Swansea City,26,"['06d5e49c-4f09-45d1-845b-732941111cd2', 'eb3d6a2f-5a03-4914-98bc-dd7e5464d982']",20,,,,,,,,,,,,,,,,Swansea City,26,00:43:20.586,Pass,
,,,,,,,,,,,,,,,0.94911,,,,,,,,,,,,bfd0b06e-46fd-430d-8ec7-a6b6c9ce3e02,1391,,,"[83.9, 80.0]",3754279,43,,,,-1.7590178,,,,,,"[82.7, 73.7]",Low Pass,,6.4132676,,,Gylfi Þór Sigurðsson,3944.0,,,,Throw-in,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,82,Swansea City,26,['aefa264d-429b-4c86-9f59-97e7cc7b8a7e'],44,,,,,,,,,,,,,,,,Swansea City,26,00:43:44.743,Pass,
,,,,,,,,,,,,,,,1.040367,,,,,,,,,,,,09f550ab-454c-4827-a79a-526578693728,1393,,,"[82.6, 73.5]",3754279,43,,,,-0.1191928,,Right Foot,,,,"[99.3, 71.5]",Low Pass,,16.819334,,,Wayne Routledge,3449.0,,,,,1,From Throw In,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,82,Swansea City,26,['194f0723-97a4-4043-a110-61b6b3dd71ae'],45,,,,,,,,,,,,,,,,Swansea City,26,00:43:45.692,Pass,
,,,,,,,,,,,,,,,3.228415,,,,,,,,,,,,00e8b7c6-5c72-40b5-a6b6-388472a6544c,1401,,,"[76.2, 73.0]",3754279,43,,,,-0.404321,,Left Foot,,,,"[118.5, 54.9]",High Pass,,46.00978,,Incomplete,André Ayew Pelé,3347.0,,,,,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,82,Swansea City,26,"['23d1cfb3-0eda-4361-be1d-a13cd928aa2c', '95b5c6df-ba16-42e4-8c39-1a8345d2a59d']",52,,,,,,,,,,,,,,,,Swansea City,26,00:43:52.813,Pass,
,,,,,,,,,,,,,,,3.384268,,,,,,,,,,,,fb4be4db-0e37-48f0-92b7-7f34fbd9c782,1405,,,"[17.3, 51.0]",3754279,44,,,,-0.11269305,,Right Foot,,,,"[71.2, 44.9]",High Pass,,54.24408,,Incomplete,,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,83,West Bromwich Albion,27,['e6f1532b-6adb-4fc0-acc6-df294563e55e'],14,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:14.743,Pass,
,,,,,,,,,,,,,,,1.788425,,,,,,,,,,,,e6f1532b-6adb-4fc0-acc6-df294563e55e,1406,,,"[48.9, 35.2]",3754279,44,,,,-0.0440244,,Head,,,,"[71.6, 34.2]",High Pass,,22.722015,,Incomplete,,,,,,Recovery,1,Regular Play,Leon Britton,4631.0,Right Center Midfield,83,West Bromwich Albion,27,"['87721698-01bc-46e8-99bf-41d6eb2601a8', 'fb4be4db-0e37-48f0-92b7-7f34fbd9c782']",18,,,,,,,,,,,,,,,,Swansea City,26,00:44:18.128,Pass,
,,,,,,,,,,,,,,,1.078391,,,,,,,,,,,,87721698-01bc-46e8-99bf-41d6eb2601a8,1407,,,"[48.5, 45.9]",3754279,44,,,,0.2652071,,Head,,,,"[64.7, 50.3]",Low Pass,,16.7869,,,Darren Fletcher,4022.0,,,,Recovery,1,Regular Play,Jonas Olsson,20527.0,Left Center Back,83,West Bromwich Albion,27,"['79faf10e-9cf2-489b-b2e4-ac740db1f301', 'e6f1532b-6adb-4fc0-acc6-df294563e55e']",19,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:19.916,Pass,
,,,,,,,,,,,,,,,0.4729,,,,,,,,,,,,e8000ecd-ef2c-48f4-a66e-5a67c83ecf06,1411,,,"[62.9, 46.9]",3754279,44,,,,-2.3191743,,Right Foot,,,,"[60.3, 44.1]",Low Pass,,3.8209946,,Incomplete,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,83,West Bromwich Albion,27,"['a2ff5da0-7f7d-451f-9fc5-5f8b54157a8a', 'e011fe9f-65fd-4d5a-af34-13c55bb7565c']",21,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:21.898,Pass,True
,,,,,,,,,,,,,,,1.883449,,,,,,,,,,,,e011fe9f-65fd-4d5a-af34-13c55bb7565c,1412,,,"[59.8, 36.0]",3754279,44,,,,-0.9087359,,Head,,,,"[65.1, 29.2]",High Pass,,8.621485,,,André Ayew Pelé,3347.0,,,,Recovery,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,84,Swansea City,26,"['73dc5267-435c-4dbb-9c3c-55da9730beaf', 'e8000ecd-ef2c-48f4-a66e-5a67c83ecf06']",22,,,,,,,,,,,,,,,,Swansea City,26,00:44:22.371,Pass,
,,,,,,,,,,,,,,,1.863113,,,,,,,,,,,,24383d13-cddd-46e8-904d-f17371a64242,1418,,,"[64.9, 26.7]",3754279,44,,,,3.113029,,Left Foot,,,,"[40.4, 27.4]",Ground Pass,,24.509998,,,Ashley Williams,3644.0,,,,Free Kick,1,From Free Kick,Sung-Yeung Ki,3605.0,Left Center Midfield,85,Swansea City,26,['860d2d42-294e-4a4f-9d3f-df7471a0130a'],37,,,,,,,,,,,,,,,,Swansea City,26,00:44:37.711,Pass,
,,,,,,,,,,,,,,,2.065853,,,,,,,,,,,,2b3f5d51-a4ed-4b37-bf35-d611e2017a71,1421,,,"[37.7, 29.1]",3754279,44,,,,2.4483695,,Right Foot,,,,"[18.2, 45.3]",Ground Pass,,25.351332,,,Łukasz Fabiański,3262.0,,,,,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,85,Swansea City,26,['9d84aaad-6ce0-4d1e-97a1-aa7717bb0f10'],42,,,,,,,,,,,,,,,,Swansea City,26,00:44:42.681,Pass,
,,,,,,,,,,,,,,,1.993026,,,,,,,,,,,,592e0db2-a47c-42f4-86cf-d8678bdec8c8,1423,,,"[18.9, 46.2]",3754279,44,,,,1.0431337,,Right Foot,,,,"[27.7, 61.3]",Ground Pass,,17.477127,,,Federico Fernández,3290.0,,,,,1,From Free Kick,Łukasz Fabiański,3262.0,Goalkeeper,85,Swansea City,26,['14672853-77c3-4c4a-a9f7-30c161c9ef07'],44,,,,,,,,,,,,,,,,Swansea City,26,00:44:44.747,Pass,
,,,,,,,,,,,,,,,1.221068,,,,,,,,,,,,ea5277f4-4b3b-439d-a2b9-8d9bdea0ccda,1426,,,"[27.7, 62.4]",3754279,44,,,,0.034639604,,Right Foot,,,,"[47.9, 63.1]",Ground Pass,,20.212126,,,Àngel Rangel Zaragoza,3973.0,,,,,1,From Free Kick,Federico Fernández,3290.0,Right Center Back,85,Swansea City,26,['99dbe630-117d-4f65-b63b-8238086a127e'],47,,,,,,,,,,,,,,,,Swansea City,26,00:44:47.807,Pass,
,,,,,,,,,,,,,,,0.688431,,,,,,,,,,,,e47c3d50-6aa6-4038-b95d-1a0c761bbf0d,1429,,,"[56.1, 65.2]",3754279,44,,,,-0.88880163,,Right Foot,,,,"[65.6, 53.5]",Low Pass,,15.071164,,Incomplete,Gylfi Þór Sigurðsson,3944.0,,,,,1,From Free Kick,Àngel Rangel Zaragoza,3973.0,Right Back,85,Swansea City,26,"['c45d4e42-4f39-4cd6-bf68-8fe255fcb946', 'c9fd9f7f-b095-4cbc-9b9f-e7705a7e1f50']",51,,,,,,,,,,,,,,,,Swansea City,26,00:44:51.007,Pass,
,,,,,,,,,,,,,,,0.192869,,,,,,,,,,,,ae0f4a26-5cb4-4d24-9a2f-32bc8f5050fe,1434,,,"[60.5, 21.5]",3754279,44,,,,-1.3521274,,Right Foot,,,,"[61.1, 18.8]",Low Pass,,2.7658634,,Incomplete,Chris Brunt,3541.0,,,,,1,Regular Play,Claudio Ariel Yacob,3967.0,Left Center Midfield,86,West Bromwich Albion,27,"['c910762e-5709-430b-87fe-f43808c25d03', 'c9c8adc8-5be8-49fe-b6b9-ffbb677d8620', 'e3cc488d-7189-4b40-80c2-bbc035a85bcc']",52,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:52.719,Pass,True
,,,,,,,,,,,,,,,0.923161,,,,,,,,,,,,5d21459a-96cd-49f5-9160-4ca0527cdc83,1438,,,"[59.7, 10.4]",3754279,44,,,,-1.2706251,,Right Foot,,,,"[62.3, 2.0]",Ground Pass,,8.7931795,,,Jonathan Grant Evans,11012.0,,,,Recovery,1,Regular Play,James Morrison,3490.0,Center Attacking Midfield,86,West Bromwich Albion,27,"['f1b7d6d8-84b4-4792-bf70-f6b19617896b', 'fc71435a-afef-42be-9658-e8b6f652eaa0']",54,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:54.492,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,820f16d2-3f2e-4870-b33f-9ce3de2f2701,1442,,,"[63.4, 3.0]",3754279,44,,,,2.0686188,,Left Foot,,,,"[55.9, 16.8]",Ground Pass,,15.706368,,,Claudio Ariel Yacob,3967.0,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Back,86,West Bromwich Albion,27,"['3093d410-5c0b-4ab2-a035-9d7c45ca0960', 'd1c35911-5eef-4c0b-97ee-955d28bf6935']",56,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:56.569,Pass,True
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,e62863b2-990f-4e40-b424-e092210f1985,1445,,,"[56.9, 23.0]",3754279,44,,,,1.5460489,,Right Foot,,,,"[57.4, 43.2]",Ground Pass,,20.206186,,,Darren Fletcher,4022.0,,,,,1,Regular Play,Claudio Ariel Yacob,3967.0,Left Center Midfield,86,West Bromwich Albion,27,['86615c29-5d87-4c87-8604-6a8bad41a35f'],59,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:59.912,Pass,
,,,,,,,,,,,,,,,1.526601,,,,,,,,,,,,b71c251f-8069-43a1-b878-29fb16822c87,1448,,,"[67.4, 50.9]",3754279,45,,,,-0.81125444,,Right Foot,,,,"[90.0, 27.1]",Low Pass,,32.820724,,,Rickie Lambert,40124.0,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,86,West Bromwich Albion,27,['e2e80979-f3c6-4061-9302-020a21fc87e9'],5,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:05.544,Pass,
,,,,,,,,,,,,,,,1.215747,,,,,,,,,,,,06088e7c-e6d3-464d-8857-92a10d4dad10,1451,,,"[89.5, 18.2]",3754279,45,,,,-2.3050764,,Right Foot,,,,"[79.3, 6.9]",Ground Pass,,15.22268,,,Jonathan Grant Evans,11012.0,,,,,1,Regular Play,Rickie Lambert,40124.0,Center Forward,86,West Bromwich Albion,27,['ca962794-c753-44d0-af9f-0af520ebab2f'],9,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:09.619,Pass,
,,,,,,,,,,,,,,,1.124084,,,,,,,,,,,,2c77acb8-8490-46ac-ac76-69976299707f,1454,,,"[80.2, 5.8]",3754279,45,,,,-0.7654008,,Right Foot,,,,"[85.3, 0.9]",Ground Pass,,7.072482,,,Chris Brunt,3541.0,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Back,86,West Bromwich Albion,27,['540de46b-0e56-47ee-bd94-f0f1b6c69e7d'],10,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:10.934,Pass,
,,,,,,,,,,,,,,,0.462883,,,,,,,,,,,,ada06c44-1980-45be-b9fb-d258c79edcb0,1461,,,"[109.7, 2.4]",3754279,45,,,,0.6556956,,Left Foot,,,,"[111.0, 3.4]",Ground Pass,,1.6401219,,Incomplete,,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Wing,86,West Bromwich Albion,27,['e576df58-81ea-426d-9311-60a2c638820c'],17,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:45:17.093,Pass,
